"time","der_p","der_T"
0,0,0
3.1554e-30,0,0
0.02,0,0
0.04,0,0
0.06,0,0
0.08,0,0
0.1,0,0
0.12,0,0
0.14,0,0
0.16,0,0
0.18,0,0
0.2,0,0
0.22,0,0
0.24,0,0
0.26,0,0
0.28,0,0
0.3,0,-1.1102e-16
0.32,-61.428,-1.0559
0.34,-64.69,-1.9361
0.36,-17.307,-2.65
0.38,73.204,-3.2071
0.4,199.32,-3.6168
0.42,353.53,-3.8884
0.44,528.3,-4.0314
0.46,716.13,-4.0552
0.48,909.49,-3.9691
0.5,1100.9,-3.7826
0.52,1282.8,-3.5049
0.54,1447.6,-3.1454
0.56,1588,-2.7135
0.58,1696.3,-2.2185
0.6,1765,-1.6698
0.62,1786.7,-1.0766
0.64,1753.7,-0.44834
0.66,1658.7,0.20577
0.68,1494.1,0.87641
0.7,1252.3,1.5543
0.72,1252.3,1.5537
0.74,1252.3,1.5532
0.76,1252.2,1.5526
0.78,1252.2,1.5521
0.8,1252.2,1.5515
0.82,1252.1,1.551
0.84,1252.1,1.5504
0.86,1252.1,1.5499
0.88,1252,1.5493
0.9,1252,1.5488
0.92,1252,1.5483
0.94,1252,1.5477
0.96,1251.9,1.5472
0.98,1251.9,1.5466
1,1251.9,1.5461
