"time","C1.v","L2.i","C3.v","C5.v","L1.i"
2.50800000000000E+01,4.87097031938346E-01,4.79141850908271E-01,5.13432341899659E-01,4.87252989866027E-01,5.13751449287861E-01
2.52000000000000E+01,4.87411672602242E-01,4.82889322173376E-01,5.14911341389923E-01,4.87555422843388E-01,5.11270194305665E-01
2.53200000000000E+01,4.87876730601315E-01,4.86776375355341E-01,5.16174573278084E-01,4.88007982227113E-01,5.08698174324735E-01
2.54400000000000E+01,4.88482891445231E-01,4.90750961958420E-01,5.17211211412818E-01,4.88601493090441E-01,5.06069677538195E-01
2.55600000000000E+01,4.89219096338088E-01,4.94760936920148E-01,5.18013788590361E-01,4.89325024194848E-01,5.03419042528065E-01
2.56800000000000E+01,4.90074249934174E-01,4.98756174828838E-01,5.18576030960046E-01,4.90167606226719E-01,5.00779272642678E-01
2.58000000000000E+01,4.91035693221502E-01,5.02687579216958E-01,5.18895296499485E-01,4.91116692481550E-01,4.98182681861472E-01
2.59200000000000E+01,4.92088595032489E-01,5.06507077987783E-01,5.18973763591355E-01,4.92157544542045E-01,4.95660895570778E-01
2.60400000000000E+01,4.93218134585430E-01,5.10169237515891E-01,5.18815058365254E-01,4.93275429589579E-01,4.93243796525290E-01
2.61600000000000E+01,4.94409489436700E-01,5.13631446510708E-01,5.18424381213279E-01,4.94455607086998E-01,4.90959403717928E-01
2.62800000000000E+01,4.95645986177728E-01,5.16855053925167E-01,5.17812755810457E-01,4.95681462586794E-01,4.88833118133759E-01
2.64000000000000E+01,4.96911213421661E-01,5.19804956761427E-01,5.16992668555617E-01,4.96936637165785E-01,4.86888000580093E-01
2.65200000000000E+01,4.98189531087967E-01,5.22448237264232E-01,5.15976316860194E-01,4.98205541772939E-01,4.85145669635007E-01
2.66400000000000E+01,4.99464422659651E-01,5.24759478480634E-01,5.14781782595714E-01,4.99471688607538E-01,4.83622800427608E-01
2.67600000000000E+01,5.00720031501980E-01,5.26717675164583E-01,5.13428313615704E-01,5.00719242939784E-01,4.82333161241623E-01
2.68800000000000E+01,5.01941347457277E-01,5.28302151180666E-01,5.11933692287230E-01,5.01933216867388E-01,4.81290300102748E-01
2.70000000000000E+01,5.03113835177121E-01,5.29502708371107E-01,5.10320598157527E-01,5.03099078601209E-01,4.80500867235707E-01
2.71200000000000E+01,5.04224019514691E-01,5.30313490450122E-01,5.08612056524746E-01,5.04203351131652E-01,4.79968653690163E-01
2.72400000000000E+01,5.05259106006950E-01,5.30729367743255E-01,5.06830172368771E-01,5.05233235796378E-01,4.79696969430146E-01
2.73600000000000E+01,5.06207839029138E-01,5.30753685873956E-01,5.04998757047377E-01,5.06177463064176E-01,4.79683547497855E-01
2.74800000000000E+01,5.07060456920979E-01,5.30395863353411E-01,5.03142081923216E-01,5.07026250916679E-01,4.79922124852764E-01
2.76000000000000E+01,5.07808033497451E-01,5.29666663378015E-01,5.01283538888793E-01,5.07770649936022E-01,4.80405552262876E-01
2.77200000000000E+01,5.08443152046529E-01,5.28581228787670E-01,4.99446009307807E-01,5.08403216088196E-01,4.81123799225414E-01
2.78400000000000E+01,5.08960709606850E-01,5.27162467961062E-01,4.97652173395034E-01,5.08918813933659E-01,4.82061728233993E-01
2.79600000000000E+01,5.09356629627369E-01,5.25434715847416E-01,4.95923504238077E-01,5.09313332250511E-01,4.83203263316649E-01
2.80800000000000E+01,5.09627673530496E-01,5.23423000669605E-01,4.94280228426554E-01,5.09583495796882E-01,4.84531872575517E-01
2.82000000000000E+01,5.09773714101420E-01,5.21160295215345E-01,4.92740913364060E-01,5.09729138665098E-01,4.86025801900874E-01
2.83200000000000E+01,5.09795764711178E-01,5.18680581841532E-01,4.91322464458252E-01,5.09751234493005E-01,4.87662634510383E-01
2.84400000000000E+01,5.09694832152793E-01,5.16016146041844E-01,4.90040861581129E-01,5.09650748507037E-01,4.89421069927116E-01
2.85600000000000E+01,5.09475472398412E-01,5.13205682990531E-01,4.88908718621168E-01,5.09432196615166E-01,4.91275597267493E-01
2.86800000000000E+01,5.09143335255431E-01,5.10287991737862E-01,4.87936575365822E-01,5.09101188756003E-01,4.93200639979501E-01
2.88000000000000E+01,5.08703444409773E-01,5.07299396699203E-01,4.87134822390266E-01,5.08662706459120E-01,4.95172249403109E-01
2.89200000000000E+01,5.08164187785138E-01,5.04279589525381E-01,4.86509156343551E-01,5.08125099811761E-01,4.97164269191996E-01
2.90400000000000E+01,5.07534697846156E-01,5.01267140928985E-01,4.86063200835941E-01,5.07497464364294E-01,4.99151283645647E-01
2.91600000000000E+01,5.06823946282667E-01,4.98298985001053E-01,4.85799986293507E-01,5.06788733995485E-01,5.01108955302754E-01
2.92800000000000E+01,5.06042401386894E-01,4.95411105980339E-01,4.85719097115245E-01,5.06009342551727E-01,5.03013577065209E-01
2.94000000000000E+01,5.05201693950319E-01,4.92637893322134E-01,4.85816965410543E-01,5.05170889592510E-01,5.04842496202632E-01
2.95200000000000E+01,5.04313293403302E-01,4.90011738422906E-01,4.86089229827395E-01,5.04284813493480E-01,5.06574376811967E-01
2.96400000000000E+01,5.03388832293542E-01,4.87562577503167E-01,4.86529848589845E-01,5.03362717426441E-01,5.08189501788272E-01
2.97600000000000E+01,5.02440939402097E-01,4.85316811301742E-01,4.87128874442498E-01,5.02417205841563E-01,5.09670486355719E-01
2.98800000000000E+01,5.01481924166113E-01,4.83298250927588E-01,4.87875545846229E-01,5.01460564824496E-01,5.11001652193844E-01
3.00000000000000E+01,5.00523586545005E-01,4.81528743247174E-01,4.88759004667817E-01,5.00504571200177E-01,5.12168615271966E-01
3.01200000000000E+01,4.99578048770975E-01,4.80024147390891E-01,4.89764440717643E-01,4.99561329987513E-01,5.13160937588712E-01
3.02400000000000E+01,4.98656845556591E-01,4.78797171783675E-01,4.90876440645728E-01,4.98642360121817E-01,5.13970256812069E-01
3.03600000000000E+01,4.97770907677191E-01,4.77860051983281E-01,4.92080505744182E-01,4.97758575983367E-01,5.14588522637205E-01
3.04800000000000E+01,4.96930523422306E-01,4.77216984291470E-01,4.93358928204234E-01,4.96920255261199E-01,5.15012980111150E-01
3.06000000000000E+01,4.96145109793826E-01,4.76868909941126E-01,4.94693892081386E-01,4.96136805798445E-01,5.15243018270464E-01
3.07200000000000E+01,4.95423665151807E-01,4.76817082217672E-01,4.96068569790721E-01,4.95417216462740E-01,5.15277821539247E-01
3.08400000000000E+01,4.94773701942073E-01,4.77054947176799E-01,4.97464697964379E-01,4.94768994394376E-01,5.15121715428827E-01
3.09600000000000E+01,4.94201630921683E-01,4.77572490552236E-01,4.98864240116066E-01,4.94198546647598E-01,5.14781304233532E-01
3.10800000000000E+01,4.93713342399643E-01,4.78359202540245E-01,5.00249898241672E-01,4.93711760312578E-01,5.14263519234029E-01
3.12000000000000E+01,4.93313296419619E-01,4.79400307867500E-01,5.01604794976201E-01,4.93313094079161E-01,5.13578100216601E-01
3.13200000000000E+01,4.93004290040011E-01,4.80676206881921E-01,5.02912617163211E-01,4.93005345642087E-01,5.12737963200437E-01
3.14400000000000E+01,4.92788467443678E-01,4.82166695568915E-01,5.04157987779287E-01,4.92790660425525E-01,5.11756422501101E-01
3.15600000000000E+01,4.92667115716959E-01,4.83850451008209E-01,5.05326578558856E-01,4.92670327498155E-01,5.10647529273120E-01
3.16800000000000E+01,4.92639295420773E-01,4.85701109424804E-01,5.06405603820102E-01,4.92643410946882E-01,5.09428652625592E-01
3.18000000000000E+01,4.92703337748084E-01,4.87691970500385E-01,5.07383511622209E-01,4.92708245987152E-01,5.08117383285869E-01
3.19200000000000E+01,4.92857425216054E-01,4.89797268878524E-01,5.08249557185356E-01,4.92863019592027E-01,5.06730696810476E-01
3.20400000000000E+01,4.93097213938689E-01,4.91987285766493E-01,5.08995725940008E-01,4.93103393015016E-01,5.05288170120688E-01
3.21600000000000E+01,4.93417661871715E-01,4.94232578524276E-01,5.09615516066261E-01,4.93424329621779E-01,5.03809198075561E-01
3.22800000000000E+01,4.93814150346709E-01,4.96505438545508E-01,5.10102561270834E-01,4.93821216702555E-01,5.02312034455268E-01
3.24000000000000E+01,4.94279631374243E-01,4.98776321732048E-01,5.10454210867777E-01,4.94287012001561E-01,5.00816139632689E-01
3.25200000000000E+01,4.94806612006641E-01,5.01016837411110E-01,5.10669320051854E-01,4.94814228380793E-01,4.99340214224342E-01
3.26400000000000E+01,4.95387938992099E-01,5.03199951093505E-01,5.10746833266198E-01,4.95395718948105E-01,4.97902066228832E-01
3.27600000000000E+01,4.96015099667051E-01,5.05299639149359E-01,5.10688903949195E-01,4.96022976802931E-01,4.96518836727668E-01
3.28800000000000E+01,4.96679078495780E-01,5.07291562667036E-01,5.10499599028392E-01,4.96686991924209E-01,4.95206556883302E-01
3.30000000000000E+01,4.97371082567355E-01,5.09152820074795E-01,5.10183348012985E-01,4.97378977221800E-01,4.93980311453699E-01
3.31200000000000E+01,4.98082091629987E-01,5.10862751912350E-01,5.09746266129316E-01,4.98089917942713E-01,4.92853708337691E-01
3.32400000000000E+01,4.98802635016061E-01,5.12403637172350E-01,5.09196975184015E-01,4.98810348165478E-01,4.91838419738681E-01
3.33600000000000E+01,4.99523557426972E-01,5.13759576607494E-01,5.08544492167704E-01,4.99531117435961E-01,4.90944918190836E-01
3.34800000000000E+01,5.00236054674696E-01,5.14916509475683E-01,5.07798168955556E-01,5.00243426476007E-01,4.90182465501603E-01
3.36000000000000E+01,5.00931323124096E-01,5.15865005332047E-01,5.06969923389916E-01,5.00938475464393E-01,4.89557273859593E-01
3.37200000000000E+01,5.01601051488776E-01,5.16597821899405E-01,5.06071926956488E-01,5.01607956881724E-01,4.89074114475599E-01
3.38400000000000E+01,5.02237379372139E-01,5.17108336468383E-01,5.05115815954126E-01,5.02244014434830E-01,4.88737350518531E-01
3.39600000000000E+01,5.02833125926553E-01,5.17395970721377E-01,5.04115253679631E-01,5.02839470200698E-01,4.88547364687199E-01
3.40800000000000E+01,5.03381808821124E-01,5.17462515608263E-01,5.03083855907710E-01,5.03387844656835E-01,4.88502979467770E-01
3.42000000000000E+01,5.03877185631137E-01,5.17309064394999E-01,5.02034384205310E-01,5.03882898602222E-01,4.88603476559506E-01
3.43200000000000E+01,5.04314391875607E-01,5.16943389403856E-01,5.00980618247776E-01,5.04319769757587E-01,4.88843739602127E-01
3.44400000000000E+01,5.04689346098030E-01,5.16375136693271E-01,4.99935850942429E-01,5.04694378799856E-01,4.89217418324336E-01
3.45600000000000E+01,5.04998248312434E-01,5.15613866821459E-01,4.98912779542088E-01,5.05002927999738E-01,4.89718218501872E-01
3.46800000000000E+01,5.05238648534542E-01,5.14673140123130E-01,4.97923688555085E-01,5.05242969222198E-01,4.90337212183758E-01
3.48000000000000E+01,5.05409231812480E-01,5.13569278492137E-01,4.96980182180472E-01,5.05413189127436E-01,4.91063652977315E-01
3.49200000000000E+01,5.05509070190293E-01,5.12318716297466E-01,4.96093173212854E-01,5.05512661385565E-01,4.91886720200876E-01
3.50400000000000E+01,5.05538088687436E-01,5.10939199571273E-01,4.95272639969659E-01,5.05541312556151E-01,4.92794729380610E-01
3.51600000000000E+01,5.05497753463635E-01,5.09451504152778E-01,4.94527238012015E-01,5.05500610137572E-01,4.93774001092923E-01
3.52800000000000E+01,5.05389972998351E-01,5.07876363399384E-01,4.93864737884144E-01,5.05392463931659E-01,4.94810883689316E-01
3.54000000000000E+01,5.05216909063528E-01,5.06234060764153E-01,4.93292167561945E-01,5.05219036998113E-01,4.95892021530800E-01
3.55200000000000E+01,5.04982477674054E-01,5.04547176261125E-01,4.92814410686253E-01,5.04984246609487E-01,4.97002546912320E-01
3.56400000000000E+01,5.04691012532011E-01,5.02837833390584E-01,4.92435284418932E-01,5.04692427712569E-01,4.98127892547462E-01
3.57600000000000E+01,5.04346616603700E-01,5.01126985795610E-01,4.92158407294514E-01,5.04347684393442E-01,4.99254261156381E-01
3.58800000000000E+01,5.03955062946347E-01,4.99436363509448E-01,4.91984574877905E-01,5.03955790988141E-01,5.00367344344477E-01
3.60000000000000E+01,5.03522407715059E-01,4.97786659223522E-01,4.91913456545067E-01,5.03522804921835E-01,5.01453516589359E-01
3.61200000000000E+01,5.03054284704436E-01,4.96197528256083E-01,4.91944969785470E-01,5.03054361033512E-01,5.02499835172286E-01
3.62400000000000E+01,5.02557513114378E-01,4.94687497776285E-01,4.92076097768690E-01,5.02557279820403E-01,5.03494100209574E-01
3.63600000000000E+01,5.02039007273581E-01,4.93273586668231E-01,4.92302802648240E-01,5.02038476883416E-01,5.04425104790201E-01
3.64800000000000E+01,5.01505186934955E-01,4.91972777050085E-01,4.92621989904644E-01,5.01504372897766E-01,5.05281666048664E-01
3.66000000000000E+01,5.00962963218701E-01,4.90799285812299E-01,4.93028075454747E-01,5.00961880127820E-01,5.06054421770093E-01
3.67200000000000E+01,5.00419510204178E-01,4.89764693025300E-01,4.93513501776156E-01,5.00418173939304E-01,5.06735745830689E-01
3.68400000000000E+01,4.99881880214851E-01,4.88878443725944E-01,4.94069765467536E-01,4.99880307920170E-01,5.07319417779571E-01
3.69600000000000E+01,4.99357084506264E-01,4.88147237970625E-01,4.94686922011274E-01,4.99355294655880E-01,5.07801024463307E-01
3.70800000000000E+01,4.98850069791427E-01,4.87584452771976E-01,4.95362749437373E-01,4.98848080762498E-01,5.08171756259034E-01
3.72000000000000E+01,4.98367554020322E-01,4.87190663938280E-01,4.96084480826747E-01,4.98365385657924E-01,5.08431232252862E-01
3.73200000000000E+01,4.97915440969924E-01,4.86965839691747E-01,4.96840598777429E-01,4.97913114229575E-01,5.08579471490312E-01
3.74400000000000E+01,4.97499106861877E-01,4.86907368340629E-01,4.97619183952550E-01,4.97496643727650E-01,5.08618191635302E-01
3.75600000000000E+01,4.97123377097463E-01,4.87010330864957E-01,4.98408111457985E-01,4.97120800477910E-01,5.08550629508902E-01
3.76800000000000E+01,4.96791268216135E-01,4.87284584128309E-01,4.99206969194717E-01,4.96788599965823E-01,5.08370293129005E-01
3.78000000000000E+01,4.96506694481827E-01,4.87714266379864E-01,4.99999342970354E-01,4.96503957800366E-01,5.08087624192778E-01
3.79200000000000E+01,4.96272237786569E-01,4.88288997477577E-01,5.00774452204191E-01,4.96269456210403E-01,5.07709455162513E-01
3.80400000000000E+01,4.96089641358899E-01,4.88995521692503E-01,5.01521556541091E-01,4.96086838641074E-01,5.07244511834538E-01
3.81600000000000E+01,4.95960203358930E-01,4.89821877115863E-01,5.02231499735895E-01,4.95957403146249E-01,5.06700668196234E-01
3.82800000000000E+01,4.95885983662261E-01,4.90769017290107E-01,5.02900799335605E-01,4.95883208629613E-01,5.06077294715079E-01
3.84000000000000E+01,4.95865592195678E-01,4.91812777104621E-01,5.03518773175753E-01,4.95862864904487E-01,5.05390300121629E-01
3.85200000000000E+01,4.95897648463408E-01,4.92936139004965E-01,5.04078681577529E-01,4.95894990734756E-01,5.04650887242704E-01
3.86400000000000E+01,4.95979758373523E-01,4.94120418850583E-01,5.04574835846057E-01,4.95977191051413E-01,5.03871356268544E-01
3.87600000000000E+01,4.96110604017554E-01,4.95351547252630E-01,5.05002008153561E-01,4.96108146973635E-01,5.03060969201904E-01
3.88800000000000E+01,4.96290264530034E-01,4.96621205339078E-01,5.05355435882109E-01,4.96287936699465E-01,5.02225202091138E-01
3.90000000000000E+01,4.96512945338009E-01,4.97905877452140E-01,5.05633377186956E-01,4.96510763883770E-01,5.01379536492827E-01
3.91200000000000E+01,4.96774188223769E-01,4.99188026765200E-01,5.05834800168073E-01,4.96772168551273E-01,5.00535517704374E-01
3.92400000000000E+01,4.97068739288737E-01,5.00450095873623E-01,5.05960211527873E-01,4.97066894799909E-01,4.99704704711109E-01
3.93600000000000E+01,4.97394088592429E-01,5.01678884710959E-01,5.06007187071126E-01,4.97392431396869E-01,4.98895787786116E-01
3.94800000000000E+01,4.97747187536575E-01,5.02861828647474E-01,5.05974704024418E-01,4.97745728266234E-01,4.98117038989576E-01
3.96000000000000E+01,4.98120849344257E-01,5.03982900338779E-01,5.05867882214667E-01,4.98119595985500E-01,4.97379010390101E-01
3.97200000000000E+01,4.98509405438512E-01,5.05029500770858E-01,5.05690783630220E-01,4.98508363696394E-01,4.96689997026878E-01
3.98400000000000E+01,4.98906880013553E-01,5.05990467424387E-01,5.05448864731711E-01,4.98906053175493E-01,4.96057348338055E-01
3.99600000000000E+01,4.99310083494842E-01,5.06854275116145E-01,5.05141953042804E-01,4.99309473555801E-01,4.95488652359391E-01
4.00800000000000E+01,4.99713961399610E-01,5.07612321768921E-01,5.04775128889984E-01,4.99713568268327E-01,4.94989572958525E-01
4.02000000000000E+01,5.00112556960419E-01,5.08258528311876E-01,5.04356628386849E-01,5.00112378052079E-01,4.94564113155295E-01
4.03200000000000E+01,5.00500864367021E-01,5.08788353821119E-01,5.03893687350910E-01,5.00500894948107E-01,4.94215263338346E-01
4.04400000000000E+01,5.00874084587521E-01,5.09199516067826E-01,5.03394390334570E-01,5.00874317806173E-01,4.93944526960894E-01
4.05600000000000E+01,5.01228401408328E-01,5.09482362616832E-01,5.02860823075558E-01,5.01228829117344E-01,4.93758259319683E-01
4.06800000000000E+01,5.01559667057046E-01,5.09638905300319E-01,5.02302180766631E-01,5.01560279161973E-01,4.93655136981173E-01
4.08000000000000E+01,5.01864282697437E-01,5.09671759050418E-01,5.01726923343557E-01,5.01865067410614E-01,4.93633439433841E-01
4.09200000000000E+01,5.02139224028279E-01,5.09584802894069E-01,5.01143091896869E-01,5.02140168101484E-01,4.93690613937625E-01
4.10400000000000E+01,5.02381988769888E-01,5.09383888670334E-01,5.00558803704507E-01,5.02383077668474E-01,4.93822808963806E-01
4.11600000000000E+01,5.02588669029963E-01,5.09062826846494E-01,4.99978241876590E-01,5.02589886895489E-01,4.94034100109798E-01
4.12800000000000E+01,5.02758426752410E-01,5.08634794355961E-01,4.99410340534109E-01,5.02759756901961E-01,4.94315813442461E-01
4.14000000000000E+01,5.02890168766944E-01,5.08108408169145E-01,4.98862003963961E-01,5.02891593817668E-01,4.94662276917687E-01
4.15200000000000E+01,5.02983480624162E-01,5.07494009724848E-01,4.98339769761910E-01,5.02984982740668E-01,4.95066683156109E-01
4.16400000000000E+01,5.03038141993027E-01,5.06801705424827E-01,4.97849667099067E-01,5.03039702999307E-01,4.95522379472784E-01
4.17600000000000E+01,5.03051956910178E-01,5.06033163059443E-01,4.97396897903644E-01,5.03053557778385E-01,4.96028268683896E-01
4.18800000000000E+01,5.03027164814758E-01,5.05205203073405E-01,4.96986419759239E-01,5.03028787014077E-01,4.96573277809743E-01
4.20000000000000E+01,5.02965214167438E-01,5.04330269096904E-01,4.96622305878929E-01,5.02966839505239E-01,4.97149215273677E-01
4.21200000000000E+01,5.02868215733479E-01,5.03421648990528E-01,4.96307807015507E-01,5.02869826621810E-01,4.97747333623063E-01
4.22400000000000E+01,5.02737736061046E-01,5.02490614739647E-01,4.96046117075438E-01,5.02739315372631E-01,4.98360212556534E-01
4.23600000000000E+01,5.02574040516471E-01,5.01544582341350E-01,4.95840828138269E-01,5.02575571184371E-01,4.98982970407950E-01
4.24800000000000E+01,5.02381489252052E-01,5.00599231981429E-01,4.95692134474494E-01,5.02382955722898E-01,4.99605284446582E-01
4.26000000000000E+01,5.02163459230043E-01,4.99666864048080E-01,4.95600272909837E-01,5.02164847179207E-01,5.00219057040769E-01
4.27200000000000E+01,5.01923802600650E-01,4.98759585374458E-01,4.95564447285812E-01,5.01925099150743E-01,5.00816317886984E-01
4.28400000000000E+01,5.01665042586606E-01,4.97887337569499E-01,4.95585250555378E-01,5.01666235842025E-01,5.01390522265699E-01
4.29600000000000E+01,5.01389624161782E-01,4.97059058766652E-01,4.95662872059059E-01,5.01390703222792E-01,5.01935786048568E-01
4.30800000000000E+01,5.01102615032666E-01,4.96285333003182E-01,4.95793303761118E-01,5.01103571041406E-01,5.02445141151690E-01
4.32000000000000E+01,5.00808156657064E-01,4.95574628775990E-01,4.95973169805335E-01,5.00808982495024E-01,5.02913012297184E-01
4.33200000000000E+01,5.00510555732366E-01,4.94934297502780E-01,4.96198153432306E-01,5.00511246136771E-01,5.03334559539658E-01
4.34400000000000E+01,5.00212527905125E-01,4.94371849422189E-01,4.96467125471643E-01,5.00213078788867E-01,5.03704838601911E-01
4.35600000000000E+01,4.99917585905871E-01,4.93892825224764E-01,4.96776312564353E-01,4.99917994772344E-01,5.04020201624905E-01
4.36800000000000E+01,4.99629992335407E-01,4.93500668101702E-01,4.97119318242243E-01,4.99630258676848E-01,5.04278381404764E-01
4.38000000000000E+01,4.99353319790277E-01,4.93197739738050E-01,4.97490490979907E-01,4.99353444834054E-01,5.04477822778169E-01
4.39200000000000E+01,4.99090962799204E-01,4.92984733070352E-01,4.97883601472281E-01,4.99090949492784E-01,5.04618069127558E-01
4.40400000000000E+01,4.98845513700268E-01,4.92867026094083E-01,4.98296579332974E-01,4.98845366141223E-01,5.04695579744182E-01
4.41600000000000E+01,4.98619783640801E-01,4.92842691322731E-01,4.98722879759868E-01,4.98619507480977E-01,5.04711623081912E-01
4.42800000000000E+01,4.98416206717898E-01,4.92908534437922E-01,4.99155990535267E-01,4.98415809038896E-01,5.04668301585018E-01
4.44000000000000E+01,4.98236738776130E-01,4.93060617141912E-01,4.99589918910773E-01,4.98236227895873E-01,5.04568207507274E-01
4.45200000000000E+01,4.98082888339666E-01,4.93293306612581E-01,5.00018604626121E-01,4.98082273672872E-01,5.04415048653070E-01
4.46400000000000E+01,4.97957204849650E-01,4.93610521811840E-01,5.00439252477435E-01,4.97956496911871E-01,5.04206244745675E-01
4.47600000000000E+01,4.97859968215390E-01,4.94001574089543E-01,5.00845394209750E-01,4.97859178263872E-01,5.03948831975356E-01
4.48800000000000E+01,4.97791589827354E-01,4.94459148140223E-01,5.01232174708002E-01,4.97790729741853E-01,5.03647625833648E-01
4.50000000000000E+01,4.97751965116516E-01,4.94974790834919E-01,5.01595113552370E-01,4.97751047198155E-01,5.03308190897520E-01
4.51200000000000E+01,4.97740768282873E-01,4.95540005347942E-01,5.01930137121092E-01,4.97739805138039E-01,5.02936120532925E-01
4.52400000000000E+01,4.97759576929380E-01,4.96153666210599E-01,5.02233548314766E-01,4.97758581992022E-01,5.02532155321469E-01
4.53600000000000E+01,4.97806186213085E-01,4.96802607874855E-01,5.02502347181288E-01,4.97805172535904E-01,5.02104962264163E-01
4.54800000000000E+01,4.97879146494754E-01,4.97477327697948E-01,5.02734092230880E-01,4.97878126910849E-01,5.01660796985560E-01
4.56000000000000E+01,4.97976524059809E-01,4.98167847039568E-01,5.02927021290509E-01,4.97975510962181E-01,5.01206228517069E-01
4.57200000000000E+01,4.98096752387240E-01,4.98865468226660E-01,5.03079366651362E-01,4.98095757834766E-01,5.00746982590466E-01
4.58400000000000E+01,4.98239676294167E-01,4.99564909053702E-01,5.03188503660404E-01,4.98238712519047E-01,5.00286536377691E-01
4.59600000000000E+01,4.98401663948649E-01,5.00254825706320E-01,5.03255221948025E-01,4.98400741958271E-01,4.99832357811503E-01
4.60800000000000E+01,4.98580013094856E-01,5.00926528210635E-01,5.03279970726768E-01,4.98579142982679E-01,4.99390167701144E-01
4.62000000000000E+01,4.98771714755610E-01,5.01571651187883E-01,5.03263976636954E-01,4.98770905526634E-01,4.98965473217288E-01
4.63200000000000E+01,4.98974633307098E-01,5.02182973813623E-01,5.03207399083850E-01,4.98973893248594E-01,4.98563027969782E-01
4.64400000000000E+01,4.99187011543193E-01,5.02754212579709E-01,5.03110179636545E-01,4.99186348359761E-01,4.98186968493946E-01
4.65600000000000E+01,4.99405040420110E-01,5.03278627224817E-01,5.02976004166087E-01,4.99404460230749E-01,4.97841732264404E-01
4.66800000000000E+01,4.99625690115758E-01,5.03750853157130E-01,5.02807802763606E-01,4.99625197765939E-01,4.97530851066454E-01
4.68000000000000E+01,4.99845872589961E-01,5.04166484176271E-01,5.02609150017675E-01,4.99845471568336E-01,4.97257225793558E-01
4.69200000000000E+01,5.00063399052253E-01,5.04520389297175E-01,5.02381466968321E-01,5.00063091976868E-01,4.97024234347141E-01
4.70400000000000E+01,5.00275843851852E-01,5.04809047295046E-01,5.02127528128381E-01,5.00275632262973E-01,4.96834194969189E-01
4.71600000000000E+01,5.00480271138262E-01,5.05031225533617E-01,5.01852370164900E-01,5.00480155118251E-01,4.96687919410097E-01
4.72800000000000E+01,5.00674256683061E-01,5.05186173289262E-01,5.01560300043179E-01,5.00674235084576E-01,4.96585902119186E-01
4.74000000000000E+01,5.00855560949752E-01,5.05274403423625E-01,5.01255965103299E-01,5.00855631418682E-01,4.96527805717746E-01
4.75200000000000E+01,5.01022196075631E-01,5.05292703476814E-01,5.00941458053776E-01,5.01022355376287E-01,4.96515745148603E-01
4.76400000000000E+01,5.01172401021895E-01,5.05243007795953E-01,5.00621281711938E-01,5.01172644872469E-01,4.96548447227661E-01
4.77600000000000E+01,5.01304699690277E-01,5.05128746741801E-01,5.00300212759985E-01,5.01305022824100E-01,4.96623653925135E-01
4.78800000000000E+01,5.01417943174703E-01,5.04953590544909E-01,4.99982523360584E-01,5.01418339490489E-01,4.96738949269990E-01
4.80000000000000E+01,5.01511337426930E-01,5.04722394769459E-01,4.99672451169722E-01,5.01511800102199E-01,4.96891136955352E-01
4.81200000000000E+01,5.01583117007658E-01,5.04433418062085E-01,4.99372470744277E-01,5.01583638375323E-01,4.97081363500499E-01
4.82400000000000E+01,5.01633374127832E-01,5.04094466029448E-01,4.99086727833330E-01,5.01633946083869E-01,4.97304490507221E-01
4.83600000000000E+01,5.01662130088881E-01,5.03711640885690E-01,4.98818562423786E-01,5.01662744151845E-01,4.97556500921508E-01
4.84800000000000E+01,5.01669742827122E-01,5.03291542369608E-01,4.98570934359277E-01,5.01670390281245E-01,4.97833050136009E-01
4.86000000000000E+01,5.01656796825262E-01,5.02840984051028E-01,4.98346480610877E-01,5.01657468824815E-01,4.98129652756715E-01
4.87200000000000E+01,5.01622240333282E-01,5.02361209112795E-01,4.98147939129534E-01,5.01622927397516E-01,4.98445490535836E-01
4.88400000000000E+01,5.01567999639209E-01,5.01861943311319E-01,4.97976946501532E-01,5.01568692673151E-01,4.98774160855002E-01
4.89600000000000E+01,5.01495364465366E-01,5.01350245467478E-01,4.97834901632627E-01,5.01496054593677E-01,4.99111016801006E-01
4.90800000000000E+01,5.01405959364902E-01,5.00833403442423E-01,4.97722678022222E-01,5.01406638090656E-01,4.99451260649225E-01
4.92000000000000E+01,5.01301223121859E-01,5.00317976931244E-01,4.97641107581505E-01,5.01301882277927E-01,4.99790574045687E-01
4.93200000000000E+01,5.01181360926142E-01,4.99807937436456E-01,4.97591991314372E-01,5.01181992205176E-01,5.00126342569918E-01
4.94400000000000E+01,5.01049202848863E-01,4.99311209789571E-01,4.97574207069571E-01,5.01049798903404E-01,5.00453349053833E-01
4.95600000000000E+01,5.00906847533538E-01,4.98833859077295E-01,4.97587027119011E-01,5.00907401717692E-01,5.00767600673151E-01
4.96800000000000E+01,5.00756585319113E-01,4.98381605666184E-01,4.97629159245072E-01,5.00757091808848E-01,5.01065331511254E-01
4.98000000000000E+01,5.00600171073244E-01,4.97959532990186E-01,4.97700001495481E-01,5.00600624634107E-01,5.01343194999653E-01
4.99200000000000E+01,5.00438892730581E-01,4.97572033551691E-01,4.97799478732819E-01,5.00439288523523E-01,5.01598299457751E-01
5.00400000000000E+01,5.00275553917368E-01,4.97223327950532E-01,4.97924467658963E-01,5.00275888282484E-01,5.01827866204399E-01
5.01600000000000E+01,5.00112356968529E-01,4.96916756596494E-01,4.98072528674968E-01,5.00112627173821E-01,5.02029696048610E-01
5.02800000000000E+01,4.99951509133564E-01,4.96654886674146E-01,4.98240784131807E-01,4.99951713425804E-01,5.02202098809592E-01
