"time", "J1.w", "J2.w", "J3.w", "J4.w"
0,10,0,0,0
0.01,9.9158,0.099997,0,0
0.02,9.8609,0.19998,0,0
0.03,9.8314,0.29993,0,0
0.04,9.8201,0.39983,0,0
0.05,9.8187,0.49967,0,0
0.06,9.8173,0.59943,0,0
0.07,9.8064,0.6991,0,0
0.08,9.7773,0.79865,0,0
0.09,9.7232,0.89808,0,0
0.1,9.6396,0.99737,0,0
0.11,9.5251,1.0965,0,0
0.12,9.381,1.1955,0,0
0.13,9.2119,1.2942,0,0
0.14,9.0247,1.3928,0,0
0.15,8.8279,1.4911,0,0
0.16,8.6315,1.5892,0,0
0.17,8.4448,1.6871,0,0
0.18,8.2768,1.7847,0,0
0.19,8.1342,1.882,0,0
0.2,8.0216,1.979,0,0
0.21,7.9404,2.0757,0,0
0.22,7.889,2.1721,0,0
0.23,7.8633,2.2681,0,0
0.24,7.8563,2.3638,0,0
0.25,7.8593,2.4591,0,0
0.26,7.8628,2.554,0,0
0.27,7.857,2.6485,0,0
0.28,7.8334,2.7426,0,0
0.29,7.7849,2.8362,0,0
0.3,7.7073,2.9294,0,0
0.31,7.599,3.0222,0,0
0.32,7.4615,3.1145,0,0
0.33,7.2993,3.2062,0,0
0.34,7.1193,3.2975,0,0
0.35,6.9301,3.3882,0,0
0.36,6.7414,3.4785,0,0
0.37,6.5627,3.5681,0,0
0.38,6.403,3.6572,0,0
0.39,6.2691,3.7457,0,0
0.4,6.1655,3.8337,0,0
0.41,6.0939,3.821,0.1,0
0.42,6.0522,3.8077,0.2,0
0.43,6.0365,3.7938,0.3,0
0.44,6.0398,3.7792,0.4,0
0.45,6.0533,3.764,0.5,0
0.46,6.0676,3.7481,0.6,0
0.47,6.073,3.7315,0.7,0
0.48,6.0607,3.7142,0.8,0
0.49,6.0239,3.6962,0.9,0
0.5,5.9584,3.6774,1,0
0.51,5.8624,3.658,1.1,0
0.52,5.7374,3.6377,1.2,0
0.53,5.5879,3.6168,1.3,0
0.54,5.4208,3.595,1.4,0
0.55,5.2449,3.5725,1.5,0
0.56,5.0697,3.5491,1.6,0
0.57,4.9049,3.5249,1.7,0
0.58,4.7593,3.4999,1.8,0
0.59,4.6398,3.4741,1.9,0
0.6,4.5509,3.4474,2,0
0.61,4.4941,3.4199,2.1,0
0.62,4.4678,3.3915,2.2,0
0.63,4.4676,3.3622,2.3,0
0.64,4.4865,3.332,2.4,0
0.65,4.5161,3.3009,2.5,0
0.66,4.5465,3.2689,2.6,0
0.67,4.5682,3.236,2.7,0
0.68,4.5725,3.2021,2.8,0
0.69,4.5525,3.1673,2.9,0
0.7,4.5038,3.1315,3,0
0.71,4.4249,3.0974,3.0974,0
0.72,4.3173,3.1285,3.1285,0
0.73,4.1859,3.1592,3.1592,0
0.74,4.0371,3.1893,3.1893,0
0.75,3.8795,3.219,3.219,0
0.76,3.7228,3.2481,3.2481,0
0.77,3.5768,3.2767,3.2767,0
0.78,3.4502,3.3048,3.3048,0
0.79,3.3497,3.3324,3.3324,0
0.8,3.333,3.333,3.333,0
0.81,3.3382,3.3382,3.3382,0
0.82,3.3532,3.3532,3.3532,0
0.83,3.3765,3.3765,3.3765,0
0.84,3.4149,3.4016,3.4016,0
0.85,3.4646,3.426,3.426,0
0.86,3.5153,3.4498,3.4498,0
0.87,3.5576,3.473,3.473,0
0.88,3.5828,3.4957,3.4957,0
0.89,3.5838,3.5179,3.5179,0
0.9,3.5563,3.5395,3.5395,0
0.91,3.5065,3.5065,3.5065,0.1
0.92,3.4581,3.4581,3.4581,0.2
0.93,3.4014,3.4014,3.4014,0.3
0.94,3.3385,3.3385,3.3385,0.4
0.95,3.2723,3.2723,3.2723,0.5
0.96,3.2062,3.2062,3.2062,0.6
0.97,3.1433,3.1433,3.1433,0.7
0.98,3.0865,3.0865,3.0865,0.8
0.99,3.0381,3.0381,3.0381,0.9
1,2.9996,2.9996,2.9996,1
1.01,2.9848,2.9648,2.9648,1.1
1.02,3.0009,2.9293,2.9293,1.2
1.03,3.0433,2.8933,2.8933,1.3
1.04,3.1054,2.8566,2.8566,1.4
1.05,3.1782,2.8193,2.8193,1.5
1.06,3.2523,2.7815,2.7815,1.6
1.07,3.318,2.743,2.743,1.7
1.08,3.3666,2.7039,2.7039,1.8
1.09,3.3913,2.6642,2.6642,1.9
1.1,3.3875,2.6239,2.6239,2
1.11,3.3538,2.5829,2.5829,2.1
1.12,3.2917,2.5414,2.5414,2.2
1.13,3.2056,2.4992,2.4992,2.3
1.14,3.1024,2.4564,2.4564,2.4
1.15,2.9909,2.442,2.442,2.442
1.16,2.8809,2.4459,2.4459,2.4459
1.17,2.7817,2.4495,2.4495,2.4495
1.18,2.702,2.4526,2.4526,2.4526
1.19,2.6486,2.4553,2.4553,2.4553
1.2,2.6261,2.4576,2.4576,2.4576
1.21,2.636,2.4595,2.4595,2.4595
1.22,2.6768,2.461,2.461,2.461
1.23,2.7441,2.462,2.462,2.462
1.24,2.8309,2.4627,2.4627,2.4627
1.25,2.9286,2.4629,2.4629,2.4629
1.26,3.0268,2.4629,2.4629,2.4629
1.27,3.1154,2.4629,2.4629,2.4629
1.28,3.1859,2.4629,2.4629,2.4629
1.29,3.2311,2.4629,2.4629,2.4629
1.3,3.2468,2.4629,2.4629,2.4629
1.31,3.2311,2.4629,2.4629,2.4629
1.32,3.186,2.4629,2.4629,2.4629
1.33,3.1156,2.4629,2.4629,2.4629
1.34,3.0269,2.4629,2.4629,2.4629
1.35,2.9285,2.4629,2.4629,2.4629
1.36,2.83,2.4629,2.4629,2.4629
1.37,2.7411,2.4629,2.4629,2.4629
1.38,2.6704,2.4629,2.4629,2.4629
