"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8[1]","Out8[2]","Out9","Out10","Out11"
0.025,0,0.024997396,0,0,12,12,1,0,1,0,1,0,0,0.024997396,0,0,0,6
0.026,0,0.025997071,0,0,12,12,1,0,1,0,1,0,0,0.025997071,0,0,0,6
0.027,0,0.02699672,0,0,12,12,1,0,1,0,1,0,0,0.02699672,0,0,0,6
0.028,0,0.027996341,0,0,12,12,1,0,1,0,1,0,0,0.027996341,0,0,0,6
0.029,0,0.028995935,0,0,12,12,1,0,1,0,1,0,0,0.028995935,0,0,0,6
0.03,0,0.0299955,0,0,12,12,1,0,1,0,1,0,0,0.0299955,0,0,0,6
0.031,0,0.030995035,0,0,12,12,1,0,1,0,1,0,0,0.030995035,0,0,0,6
0.032,0,0.031994539,0,0,12,12,1,0,1,0,1,0,0,0.031994539,0,0,0,6
0.033,0,0.032994011,0,0,12,12,1,0,1,0,1,0,0,0.032994011,0,0,0,6
0.034,0,0.03399345,0,0,12,12,1,0,1,0,1,0,0,0.03399345,0,0,0,6
0.035,0,0.034992855,0,0,12,12,1,0,1,0,1,0,0,0.034992855,0,0,0,6
0.036,0,0.035992225,0,0,12,12,1,0,1,0,1,0,0,0.035992225,0,0,0,6
0.037,0,0.036991558,0,0,12,12,1,0,1,0,1,0,0,0.036991558,0,0,0,6
0.038,0,0.037990855,0,0,12,12,1,0,1,0,1,0,0,0.037990855,0,0,0,6
0.039,0,0.038990114,0,0,12,12,1,0,1,0,1,0,0,0.038990114,0,0,0,6
0.04,0,0.039989334,0,0,12,12,1,0,1,0,1,0,0,0.039989334,0,0,0,6
0.041,0,0.040988514,0,0,12,12,1,0,1,0,1,0,0,0.040988514,0,0,0,6
0.042,0,0.041987653,0,0,12,12,1,0,1,0,1,0,0,0.041987653,0,0,0,6
0.043,0,0.04298675,0,0,12,12,1,0,1,0,1,0,0,0.04298675,0,0,0,6
0.044,0,0.043985804,0,0,12,12,1,0,1,0,1,0,0,0.043985804,0,0,0,6
0.045,0,0.044984814,0,0,12,12,1,0,1,0,1,0,0,0.044984814,0,0,0,6
0.046,0,0.045983779,0,0,12,12,1,0,1,0,1,0,0,0.045983779,0,0,0,6
0.047,0,0.046982698,0,0,12,12,1,0,1,0,1,0,0,0.046982698,0,0,0,6
0.048,0,0.04798157,0,0,12,12,1,0,1,0,1,0,0,0.04798157,0,0,0,6
0.049,0,0.048980394,0,0,12,12,1,0,1,0,1,0,0,0.048980394,0,0,0,6
0.05,0,0.049979169,0,0,12,12,1,0,1,0,1,0,0,0.049979169,0,0,0,6
0.051,0,0.050977894,0,0,12,12,1,0,1,0,1,0,0,0.050977894,0,0,0,6
0.052,0,0.051976569,0,0,12,12,1,0,1,0,1,0,0,0.051976569,0,0,0,6
0.053,0,0.052975191,0,0,12,12,1,0,1,0,1,0,0,0.052975191,0,0,0,6
0.054,0,0.05397376,0,0,12,12,1,0,1,0,1,0,0,0.05397376,0,0,0,6
0.055,0,0.054972275,0,0,12,12,1,0,1,0,1,0,0,0.054972275,0,0,0,6
0.056,0,0.055970735,0,0,12,12,1,0,1,0,1,0,0,0.055970735,0,0,0,6
0.057,0,0.05696914,0,0,12,12,1,0,1,0,1,0,0,0.05696914,0,0,0,6
0.058,0,0.057967487,0,0,12,12,1,0,1,0,1,0,0,0.057967487,0,0,0,6
0.059,0,0.058965776,0,0,12,12,1,0,1,0,1,0,0,0.058965776,0,0,0,6
0.06,0,0.059964006,0,0,12,12,1,0,1,0,1,0,0,0.059964006,0,0,0,6
0.061,0,0.060962177,0,0,12,12,1,0,1,0,1,0,0,0.060962177,0,0,0,6
0.062,0,0.061960286,0,0,12,12,1,0,1,0,1,0,0,0.061960286,0,0,0,6
0.063,0,0.062958334,0,0,12,12,1,0,1,0,1,0,0,0.062958334,0,0,0,6
0.064,0,0.063956318,0,0,12,12,1,0,1,0,1,0,0,0.063956318,0,0,0,6
0.065,0,0.064954239,0,0,12,12,1,0,1,0,1,0,0,0.064954239,0,0,0,6
0.066,0,0.065952094,0,0,12,12,1,0,1,0,1,0,0,0.065952094,0,0,0,6
0.067,0,0.066949884,0,0,12,12,1,0,1,0,1,0,0,0.066949884,0,0,0,6
0.068,0,0.067947607,0,0,12,12,1,0,1,0,1,0,0,0.067947607,0,0,0,6
0.069,0,0.068945262,0,0,12,12,1,0,1,0,1,0,0,0.068945262,0,0,0,6
0.07,0,0.069942847,0,0,12,12,1,0,1,0,1,0,0,0.069942847,0,0,0,6
0.071,0,0.070940363,0,0,12,12,1,0,1,0,1,0,0,0.070940363,0,0,0,6
0.072,0,0.071937808,0,0,12,12,1,0,1,0,1,0,0,0.071937808,0,0,0,6
0.073,0,0.072935181,0,0,12,12,1,0,1,0,1,0,0,0.072935181,0,0,0,6
0.074,0,0.073932481,0,0,12,12,1,0,1,0,1,0,0,0.073932481,0,0,0,6
0.075,0,0.074929707,0,0,12,12,1,0,1,0,1,0,0,0.074929707,0,0,0,6
0.076,0,0.075926858,0,0,12,12,1,0,1,0,1,0,0,0.075926858,0,0,0,6
0.077,0,0.076923934,0,0,12,12,1,0,1,0,1,0,0,0.076923934,0,0,0,6
0.078,0,0.077920932,0,0,12,12,1,0,1,0,1,0,0,0.077920932,0,0,0,6
0.079,0,0.078917852,0,0,12,12,1,0,1,0,1,0,0,0.078917852,0,0,0,6
0.08,0,0.079914694,0,0,12,12,1,0,1,0,1,0,0,0.079914694,0,0,0,6
0.081,0,0.080911456,0,0,12,12,1,0,1,0,1,0,0,0.080911456,0,0,0,6
0.082,0,0.081908136,0,0,12,12,1,0,1,0,1,0,0,0.081908136,0,0,0,6
0.083,0,0.082904735,0,0,12,12,1,0,1,0,1,0,0,0.082904735,0,0,0,6
0.084,0,0.083901251,1,0,12,12,1,0,1,0,1,0,0,0.083901251,0,0,0,6
0.085,0,0.084897683,1,0,12,12,1,0,1,0,1,0,0,0.084897683,0,0,0,6
0.086,0,0.08589403,1,0,12,12,1,0,1,0,1,0,0,0.08589403,0,0,0,6
0.087,0,0.086890291,1,0,12,12,1,0,1,0,1,0,0,0.086890291,0,0,0,6
0.088,0,0.087886465,1,0,12,12,1,0,1,0,1,0,0,0.087886465,0,0,0,6
0.089,0,0.088882552,1,0,12,12,1,0,1,0,1,0,0,0.088882552,0,0,0,6
0.09,0,0.089878549,1,0,12,12,1,0,1,0,1,0,0,0.089878549,0,0,0,6
0.091,0,0.090874457,1,0,12,12,1,0,1,0,1,0,0,0.090874457,0,0,0.019966683,6
0.092,0,0.091870274,1,0,12,12,1,0,1,0,1,0,0,0.091870274,0,0,0.019966683,6
0.093,0,0.092865998,1,0,12,12,1,0,1,0,1,0,0,0.092865998,0,0,0.019966683,6
0.094,0,0.09386163,1,0,12,12,1,0,1,0,1,0,0,0.09386163,0,0,0.019966683,6
0.095,0,0.094857169,1,0,12,12,1,0,1,0,1,0,0,0.094857169,0,0,0.019966683,6
0.096,0,0.095852612,1,0,12,12,1,0,1,0,1,0,0,0.095852612,0,0,0.019966683,6
0.097,0,0.096847959,1,0,12,12,1,0,1,0,1,0,0,0.096847959,0,0,0.019966683,6
0.098,0,0.09784321,1,0,12,12,1,0,1,0,1,0,0,0.09784321,0,0,0.019966683,6
0.099,0,0.098838363,1,0,12,12,1,0,1,0,1,0,0,0.098838363,0,0,0.019966683,6
0.1,0,0.099833417,1,0,12,12,1,0,1,0,1,0,0,0.099833417,0,0,0,6
0.1,0,0.099833417,1,0,12,12,1,0,1,0,1,0,0,0.099833417,0,0,0.019966683,6
0.1,0,0.099833417,1,0,12,12,1,0,1,0,1,0,0,0.099833417,0,0,0.019966683,6
0.101,0,0.100828371,1,0,12,12,1,0,1,0,1,0,0,0.100828371,0,0,0.019966683,6
0.102,0,0.101823224,1,0,12,12,1,0,1,0,1,0,0,0.101823224,0,0,0.019966683,6
0.103,0,0.102817975,1,0,12,12,1,0,1,0,1,0,0,0.102817975,0,0,0.019966683,6
0.104,0,0.103812624,1,0,12,12,1,0,1,0,1,0,0,0.103812624,0,0,0.019966683,6
0.105,0,0.104807169,1,0,12,12,1,0,1,0,1,0,0,0.104807169,0,0,0.019966683,6
0.106,0,0.105801609,1,0,12,12,1,0,1,0,1,0,0,0.105801609,0,0,0.019966683,6
0.107,0,0.106795943,1,0,12,12,1,0,1,0,1,0,0,0.106795943,0,0,0.019966683,6
0.108,0,0.10779017,1,0,12,12,1,0,1,0,1,0,0,0.10779017,0,0,0.019966683,6
0.109,0,0.10878429,1,0,12,12,1,0,1,0,1,0,0,0.10878429,0,0,0.019966683,6
0.10997,0,0.109748482,1,0,12,12,1,0,1,0,1,0,0,0.109748482,0,0,0.019966683,6
0.10997,0,0.109748482,1,0,12,12,1,0,1,0,1,0,0,0.109748482,0,0,0.019966683,6
0.11,0,0.109778301,1,0,12,12,1,0,1,0,1,0,0,0.109778301,0,0,0.019966683,6
0.111,0,0.110772202,1,0,12,12,1,0,1,0,1,0,0,0.110772202,0,0,0.019966683,6
0.112,0,0.111765992,1,0,12,12,1,0,1,0,1,0,0,0.111765992,0,0,0.019966683,6
0.113,0,0.112759671,1,0,12,12,1,0,1,0,1,0,0,0.112759671,0,0,0.019966683,6
0.114,0,0.113753236,1,0,12,12,1,0,1,0,1,0,0,0.113753236,0,0,0.019966683,6
0.115,0,0.114746688,1,0,12,12,1,0,1,0,1,0,0,0.114746688,0,0,0.019966683,6
0.116,0,0.115740026,1,0,12,12,1,0,1,0,1,0,0,0.115740026,0,0,0.019966683,6
0.117,0,0.116733247,1,0,12,12,1,0,1,0,1,0,0,0.116733247,0,0,0.019966683,6
0.118,0,0.117726352,1,0,12,12,1,0,1,0,1,0,0,0.117726352,0,0,0.019966683,6
0.119,0,0.118719339,1,0,12,12,1,0,1,0,1,0,0,0.118719339,0,0,0.019966683,6
0.12,0,0.119712207,1,0,12,12,1,0,1,0,1,0,0,0.119712207,0,0,0.019966683,6
0.121,0,0.120704956,1,0,12,12,1,0,1,0,1,0,0,0.120704956,0,0,0.019966683,6
0.122,0,0.121697584,1,0,12,12,1,0,1,0,1,0,0,0.121697584,0,0,0.019966683,6
0.123,0,0.12269009,1,0,12,12,1,0,1,0,1,0,0,0.12269009,0,0,0.019966683,6
0.124,0,0.123682474,1,0,12,12,1,0,1,0,1,0,0,0.123682474,0,0,0.019966683,6
0.125,0,0.124674733,1,0,12,12,1,0,1,0,1,0,0,0.124674733,0,0,0.019966683,6
0.126,0,0.125666869,1,0,12,12,1,0,1,0,1,0,0,0.125666869,0,0,0.019966683,6
0.127,0,0.126658878,1,0,12,12,1,0,1,0,1,0,0,0.126658878,0,0,0.019966683,6
0.128,0,0.127650761,1,0,12,12,1,0,1,0,1,0,0,0.127650761,0,0,0.019966683,6
0.129,0,0.128642516,1,0,12,12,1,0,1,0,1,0,0,0.128642516,0,0,0.019966683,6
0.13,0,0.129634143,1,0,12,12,1,0,1,0,1,0,0,0.129634143,0,0,0.019966683,6
0.131,0,0.13062564,1,0,12,12,1,0,1,0,1,0,0,0.13062564,0,0,0.019966683,6
0.132,0,0.131617006,1,0,12,12,1,0,1,0,1,0,0,0.131617006,0,0,0.019966683,6
0.133,0,0.13260824,1,0,12,12,1,0,1,0,1,0,0,0.13260824,0,0,0.019966683,6
0.134,0,0.133599343,1,0,12,12,1,0,1,0,1,0,0,0.133599343,0,0,0.019966683,6
0.135,0,0.134590311,1,0,12,12,1,0,1,0,1,0,0,0.134590311,0,0,0.019966683,6
0.136,0,0.135581145,1,0,12,12,1,0,1,0,1,0,0,0.135581145,0,0,0.019966683,6
0.137,0,0.136571843,1,0,12,12,1,0,1,0,1,0,0,0.136571843,0,0,0.019966683,6
0.138,0,0.137562405,1,0,12,12,1,0,1,0,1,0,0,0.137562405,0,0,0.019966683,6
0.139,0,0.138552829,1,0,12,12,1,0,1,0,1,0,0,0.138552829,0,0,0.019966683,6
0.14,0,0.139543115,1,0,12,12,1,0,1,0,1,0,0,0.139543115,0,0,0.019966683,6
0.141,0,0.140533261,1,0,12,12,1,0,1,0,1,0,0,0.140533261,0,0,0.019966683,6
0.142,0,0.141523266,1,0,12,12,1,0,1,0,1,0,0,0.141523266,0,0,0.019966683,6
0.143,0,0.14251313,1,0,12,12,1,0,1,0,1,0,0,0.14251313,0,0,0.019966683,6
0.144,0,0.143502852,1,0,12,12,1,0,1,0,1,0,0,0.143502852,0,0,0.019966683,6
0.145,0,0.14449243,1,0,12,12,1,0,1,0,1,0,0,0.14449243,0,0,0.019966683,6
0.146,0,0.145481863,1,0,12,12,1,0,1,0,1,0,0,0.145481863,0,0,0.019966683,6
0.147,0,0.146471151,1,0,12,12,1,0,1,0,1,0,0,0.146471151,0,0,0.019966683,6
0.148,0,0.147460293,1,0,12,12,1,0,1,0,1,0,0,0.147460293,0,0,0.019966683,6
0.149,0,0.148449287,1,0,12,12,1,0,1,0,1,0,0,0.148449287,0,0,0.019966683,6
0.15,0,0.149438132,1,0,12,12,1,0,1,0,1,0,0,0.149438132,0,0,0.019966683,6
0.151,0,0.150426829,1,0,12,12,1,0,1,0,1,0,0,0.150426829,0,0,0.019966683,6
0.152,0,0.151415374,1,0,12,12,1,0,1,0,1,0,0,0.151415374,0,0,0.019966683,6
0.153,0,0.152403769,1,0,12,12,1,0,1,0,1,0,0,0.152403769,0,0,0.019966683,6
0.154,0,0.153392011,1,0,12,12,1,0,1,0,1,0,0,0.153392011,0,0,0.019966683,6
0.155,0,0.154380099,1,0,12,12,1,0,1,0,1,0,0,0.154380099,0,0,0.019966683,6
0.156,0,0.155368033,1,0,12,12,1,0,1,0,1,0,0,0.155368033,0,0,0.019966683,6
0.157,0,0.156355812,1,0,12,12,1,0,1,0,1,0,0,0.156355812,0,0,0.019966683,6
0.158,0,0.157343435,1,0,12,12,1,0,1,0,1,0,0,0.157343435,0,0,0.019966683,6
0.159,0,0.1583309,1,0,12,12,1,0,1,0,1,0,0,0.1583309,0,0,0.019966683,6
0.16,0,0.159318207,1,0,12,12,1,0,1,0,1,0,0,0.159318207,0,0,0.019966683,6
0.161,0,0.160305354,1,0,12,12,1,0,1,0,1,0,0,0.160305354,0,0,0.019966683,6
0.162,0,0.161292341,1,0,12,12,1,0,1,0,1,0,0,0.161292341,0,0,0.019966683,6
0.163,0,0.162279167,1,0,12,12,1,0,1,0,1,0,0,0.162279167,0,0,0.019966683,6
0.164,0,0.163265831,1,0,12,12,1,0,1,0,1,0,0,0.163265831,0,0,0.019966683,6
0.165,0,0.164252331,1,0,12,12,1,0,1,0,1,0,0,0.164252331,0,0,0.019966683,6
0.166,0,0.165238667,1,0,12,12,1,0,1,0,1,0,0,0.165238667,0,0,0.019966683,6
0.167,0,0.166224838,1,0,12,12,1,0,1,0,1,0,0,0.166224838,0,0,0.019966683,6
0.168,0,0.167210842,2,0,12,12,1,0,1,0,1,0,0,0.167210842,0,0,0.019966683,6
0.169,0,0.16819668,2,0,12,12,1,0,1,0,1,0,0,0.16819668,0,0,0.019966683,6
0.17,0,0.169182349,2,0,12,12,1,0,1,0,1,0,0,0.169182349,0,0,0.019966683,6
0.171,0,0.170167849,2,0,12,12,1,0,1,0,1,0,0,0.170167849,0,0,0.019966683,6
0.172,0,0.171153179,2,0,12,12,1,0,1,0,1,0,0,0.171153179,0,0,0.019966683,6
0.173,0,0.172138338,2,0,12,12,1,0,1,0,1,0,0,0.172138338,0,0,0.019966683,6
0.174,0,0.173123324,2,0,12,12,1,0,1,0,1,0,0,0.173123324,0,0,0.019966683,6
0.175,0,0.174108138,2,0,12,12,1,0,1,0,1,0,0,0.174108138,0,0,0.019966683,6
0.176,0,0.175092777,2,0,12,12,1,0,1,0,1,0,0,0.175092777,0,0,0.019966683,6
0.177,0,0.176077241,2,0,12,12,1,0,1,0,1,0,0,0.176077241,0,0,0.019966683,6
0.178,0,0.177061529,2,0,12,12,1,0,1,0,1,0,0,0.177061529,0,0,0.019966683,6
0.179,0,0.17804564,2,0,12,12,1,0,1,0,1,0,0,0.17804564,0,0,0.019966683,6
0.18,0,0.179029573,2,0,12,12,1,0,1,0,1,0,0,0.179029573,0,0,0.019966683,6
0.181,0,0.180013327,2,0,12,12,1,0,1,0,1,0,0,0.180013327,0,0,0.019966683,6
0.182,0,0.180996901,2,0,12,12,1,0,1,0,1,0,0,0.180996901,0,0,0.019966683,6
0.183,0,0.181980294,2,0,12,12,1,0,1,0,1,0,0,0.181980294,0,0,0.019966683,6
0.184,0,0.182963505,2,0,12,12,1,0,1,0,1,0,0,0.182963505,0,0,0.019966683,6
0.185,0,0.183946534,2,0,12,12,1,0,1,0,1,0,0,0.183946534,0,0,0.019966683,6
0.186,0,0.184929378,2,0,12,12,1,0,1,0,1,0,0,0.184929378,0,0,0.019966683,6
0.187,0,0.185912037,2,0,12,12,1,0,1,0,1,0,0,0.185912037,0,0,0.019966683,6
0.188,0,0.18689451,2,0,12,12,1,0,1,0,1,0,0,0.18689451,0,0,0.019966683,6
0.189,0,0.187876796,2,0,12,12,1,0,1,0,1,0,0,0.187876796,0,0,0.019966683,6
0.19,0,0.188858895,2,0,12,12,1,0,1,0,1,0,0,0.188858895,0,0,0.019966683,6
0.191,0,0.189840805,2,0,12,12,1,0,1,0,1,0,0,0.189840805,0,0,0.019966683,6
0.192,0,0.190822524,2,0,12,12,1,0,1,0,1,0,0,0.190822524,0,0,0.019966683,6
0.193,0,0.191804053,2,0,12,12,1,0,1,0,1,0,0,0.191804053,0,0,0.019966683,6
0.194,0,0.192785391,2,0,12,12,1,0,1,0,1,0,0,0.192785391,0,0,0.019966683,6
0.195,0,0.193766535,2,0,12,12,1,0,1,0,1,0,0,0.193766535,0,0,0.019966683,6
0.196,0,0.194747486,2,0,12,12,1,0,1,0,1,0,0,0.194747486,0,0,0.019966683,6
0.197,0,0.195728241,2,0,12,12,1,0,1,0,1,0,0,0.195728241,0,0,0.019966683,6
0.198,0,0.196708802,2,0,12,12,1,0,1,0,1,0,0,0.196708802,0,0,0.019966683,6
0.199,0,0.197689165,2,0,12,12,1,0,1,0,1,0,0,0.197689165,0,0,0.019966683,6
0.2,0,0.198669331,2,0,12,12,1,0,1,0,1,0,0,0.198669331,0,0,0.039733866,6
0.2,0,0.198669331,2,0,12,12,1,0,1,0,1,0,0,0.198669331,0,0,0.039733866,6
0.2,0,0.198669331,2,0,12,12,1,0,1,0,1,0,0,0.198669331,0,0,0.039733866,6
0.201,0,0.199649298,2,0,12,12,1,0,1,0,1,0,0,0.199649298,0,0,0.039733866,6
0.202,0,0.200629065,2,0,12,12,1,0,1,0,1,0,0,0.200629065,0,0,0.039733866,6
0.203,0,0.201608632,2,0,12,12,1,0,1,0,1,0,0,0.201608632,0,0,0.039733866,6
0.204,0,0.202587997,2,0,12,12,1,0,1,0,1,0,0,0.202587997,0,0,0.039733866,6
0.205,0,0.20356716,2,0,12,12,1,0,1,0,1,0,0,0.20356716,0,0,0.039733866,6
0.206,0,0.204546119,2,0,12,12,1,0,1,0,1,0,0,0.204546119,0,0,0.039733866,6
0.207,0,0.205524873,2,0,12,12,1,0,1,0,1,0,0,0.205524873,0,0,0.039733866,6
0.208,0,0.206503422,2,0,12,12,1,0,1,0,1,0,0,0.206503422,0,0,0.039733866,6
0.209,0,0.207481765,2,0,12,12,1,0,1,0,1,0,0,0.207481765,0,0,0.039733866,6
0.21,0,0.2084599,2,0,12,12,1,0,1,0,1,0,0,0.2084599,0,0,0.039733866,6
0.211,0,0.209437826,2,0,12,12,1,0,1,0,1,0,0,0.209437826,0,0,0.039733866,6
0.212,0,0.210415543,2,0,12,12,1,0,1,0,1,0,0,0.210415543,0,0,0.039733866,6
0.213,0,0.21139305,2,0,12,12,1,0,1,0,1,0,0,0.21139305,0,0,0.039733866,6
0.214,0,0.212370345,2,0,12,12,1,0,1,0,1,0,0,0.212370345,0,0,0.039733866,6
0.215,0,0.213347428,2,0,12,12,1,0,1,0,1,0,0,0.213347428,0,0,0.039733866,6
0.216,0,0.214324298,2,0,12,12,1,0,1,0,1,0,0,0.214324298,0,0.218229623,0.039733866,6
0.217,0,0.215300953,2,0,12,12,1,0,1,0,1,0,0,0.215300953,0,0.218229623,0.039733866,6
0.218,0,0.216277393,2,0,12,12,1,0,1,0,1,0,0,0.216277393,0,0.218229623,0.039733866,6
0.219,0,0.217253617,2,0,12,12,1,0,1,0,1,0,0,0.217253617,0,0.218229623,0.039733866,6
0.22,0,0.218229623,2,0,12,12,1,0,1,0,1,0,0,0.218229623,0,0.218229623,0.039733866,6
0.22,0,0.218229623,2,0,12,12,1,0,1,0,1,0,0,0.218229623,0,0.218229623,0.039733866,6
0.22,0,0.218229623,2,0,12,12,1,0,1,0,1,0,0,0.218229623,0,0.218229623,0.039733866,6
0.221,0,0.219205411,2,0,12,12,1,0,1,0,1,0,0,0.219205411,0,0.218229623,0.039733866,6
0.222,0,0.22018098,2,0,12,12,1,0,1,0,1,0,0,0.22018098,0,0.218229623,0.039733866,6
0.223,0,0.221156329,2,0,12,12,1,0,1,0,1,0,0,0.221156329,0,0.218229623,0.039733866,6
0.224,0,0.222131457,2,0,12,12,1,0,1,0,1,0,0,0.222131457,0,0.218229623,0.039733866,6
0.225,0,0.223106362,2,0,12,12,1,0,1,0,1,0,0,0.223106362,0,0.218229623,0.039733866,6
0.226,0,0.224081045,2,0,12,12,1,0,1,0,1,0,0,0.224081045,0,0.218229623,0.039733866,6
0.227,0,0.225055503,2,0,12,12,1,0,1,0,1,0,0,0.225055503,0,0.218229623,0.039733866,6
0.228,0,0.226029736,2,0,12,12,1,0,1,0,1,0,0,0.226029736,0,0.218229623,0.039733866,6
0.229,0,0.227003743,2,0,12,12,1,0,1,0,1,0,0,0.227003743,0,0.218229623,0.039733866,6
0.23,0,0.227977524,2,0,12,12,1,0,1,0,1,0,0,0.227977524,0,0.218229623,0.039733866,6
0.231,0,0.228951076,2,0,12,12,1,0,1,0,1,0,0,0.228951076,0,0.218229623,0.039733866,6
0.232,0,0.229924399,2,0,12,12,1,0,1,0,1,0,0,0.229924399,0,0.218229623,0.039733866,6
0.233,0,0.230897492,2,0,12,12,1,0,1,0,1,0,0,0.230897492,0,0.218229623,0.039733866,6
0.234,0,0.231870355,2,0,12,12,1,0,1,0,1,0,0,0.231870355,0,0.218229623,0.039733866,6
0.235,0,0.232842986,2,0,12,12,1,0,1,0,1,0,0,0.232842986,0,0.218229623,0.039733866,6
0.236,0,0.233815383,2,0,12,12,1,0,1,0,1,0,0,0.233815383,0,0.218229623,0.039733866,6
0.237,0,0.234787547,2,0,12,12,1,0,1,0,1,0,0,0.234787547,0,0.218229623,0.039733866,6
0.238,0,0.235759476,2,0,12,12,1,0,1,0,1,0,0,0.235759476,0,0.218229623,0.039733866,6
0.239,0,0.23673117,2,0,12,12,1,0,1,0,1,0,0,0.23673117,0,0.218229623,0.039733866,6
0.24,0,0.237702626,2,0,12,12,1,0,1,0,1,0,0,0.237702626,0,0.218229623,0.039733866,6
0.241,0,0.238673845,2,0,12,12,1,0,1,0,1,0,0,0.238673845,0,0.218229623,0.039733866,6
0.242,0,0.239644826,2,0,12,12,1,0,1,0,1,0,0,0.239644826,0,0.218229623,0.039733866,6
0.243,0,0.240615566,2,0,12,12,1,0,1,0,1,0,0,0.240615566,0,0.218229623,0.039733866,6
0.244,0,0.241586066,2,0,12,12,1,0,1,0,1,0,0,0.241586066,0,0.218229623,0.039733866,6
0.245,0,0.242556325,2,0,12,12,1,0,1,0,1,0,0,0.242556325,0,0.218229623,0.039733866,6
0.246,0,0.243526341,2,0,12,12,1,0,1,0,1,0,0,0.243526341,0,0.218229623,0.039733866,6
0.247,0,0.244496113,2,0,12,12,1,0,1,0,1,0,0,0.244496113,0,0.218229623,0.039733866,6
0.248,0,0.245465641,2,0,12,12,1,0,1,0,1,0,0,0.245465641,0,0.218229623,0.039733866,6
0.249,0,0.246434923,2,0,12,12,1,0,1,0,1,0,0,0.246434923,0,0.218229623,0.039733866,6
0.25,0,0.247403959,2,0,12,12,1,0,1,0,1,0,0,0.247403959,0,0.218229623,0.039733866,6
0.251,0,0.248372748,2,0,12,12,1,0,1,0,1,0,0,0.248372748,0,0.218229623,0.039733866,6
0.252,0,0.249341288,2,0,12,12,1,0,1,0,1,0,0,0.249341288,0,0.218229623,0.039733866,6
0.253,0,0.250309579,3,0,12,12,1,0,1,0,1,0,0,0.250309579,0,0.218229623,0.039733866,6
0.254,0,0.251277619,3,0,12,12,1,0,1,0,1,0,0,0.251277619,0,0.218229623,0.039733866,6
0.255,0,0.252245409,3,0,12,12,1,0,1,0,1,0,0,0.252245409,0,0.218229623,0.039733866,6
0.256,0,0.253212946,3,0,12,12,1,0,1,0,1,0,0,0.253212946,0,0.218229623,0.039733866,6
0.257,0,0.254180229,3,0,12,12,1,0,1,0,1,0,0,0.254180229,0,0.218229623,0.039733866,6
0.258,0,0.255147259,3,0,12,12,1,0,1,0,1,0,0,0.255147259,0,0.218229623,0.039733866,6
0.259,0,0.256114034,3,0,12,12,1,0,1,0,1,0,0,0.256114034,0,0.218229623,0.039733866,6
