    "time",   "J1_w1",   "J2_w1",   "J3_w1",   "J4_w1"
      0.61, 4.4947719, 3.4216864,       2.1,         0
      0.62, 4.4684847, 3.3933351,       2.2,         0
      0.63, 4.4682715, 3.3641016,       2.3,         0
      0.64, 4.4872382, 3.3339747,       2.4,         0
      0.65, 4.5167081, 3.3029433,       2.5,         0
      0.66, 4.5470832, 3.2709966,       2.6,         0
      0.67, 4.5687306, 3.2381237,       2.7,         0
      0.68, 4.5729622, 3.2043142,       2.8,         0
      0.69, 4.5529051, 3.1695575,       2.9,         0
       0.7, 4.5041608, 3.1338434,         3,         0
      0.71, 4.4252155, 3.0985807, 3.0985807,         0
      0.72, 4.3174231, 3.1297455, 3.1297455,         0
      0.73, 4.1858835, 3.1604219, 3.1604219,         0
      0.74, 4.0369131, 3.1905999, 3.1905999,         0
      0.75, 3.8791606, 3.2202746, 3.2202746,         0
      0.76, 3.7224699, 3.2494413, 3.2494413,         0
      0.77, 3.5763822, 3.2780954, 3.2780954,         0
      0.78, 3.4495503, 3.3062322, 3.3062322,         0
      0.79, 3.3490744, 3.3338476, 3.3338476,         0
       0.8, 3.3341488, 3.3341488, 3.3341488,         0
      0.81, 3.3393685, 3.3393685, 3.3393685,         0
      0.82, 3.3543278, 3.3543278, 3.3543278,         0
      0.83, 3.3774645, 3.3774645, 3.3774645,         0
      0.84, 3.4157657, 3.4026117, 3.4026117,         0
      0.85, 3.4653211, 3.4270088, 3.4270088,         0
      0.86,  3.515986, 3.4508556, 3.4508556,         0
      0.87, 3.5581487, 3.4741482, 3.4741482,         0
      0.88, 3.5830994, 3.4968831, 3.4968831,         0
      0.89, 3.5839692, 3.5190565, 3.5190565,         0
       0.9, 3.5563378, 3.5406651, 3.5406651,         0
      0.91, 3.5071731, 3.5071731, 3.5071731,       0.1
      0.92, 3.4587392, 3.4587392, 3.4587392,       0.2
      0.93, 3.4022835, 3.4022835, 3.4022835,       0.3
      0.94, 3.3396057, 3.3396057, 3.3396057,       0.4
      0.95, 3.2736574, 3.2736574, 3.2736574,       0.5
      0.96, 3.2075212, 3.2075212, 3.2075212,       0.6
      0.97, 3.1445685, 3.1445685, 3.1445685,       0.7
      0.98, 3.0877538, 3.0877538, 3.0877538,       0.8
      0.99, 3.0392408, 3.0392408, 3.0392408,       0.9
         1, 3.0005061, 3.0005061, 3.0005061,         1
      1.01, 2.9855881, 2.9657302, 2.9657302,       1.1
      1.02, 3.0015982,   2.93032,   2.93032,       1.2
      1.03, 3.0440442, 2.8943077, 2.8943077,       1.3
      1.04, 3.1060159,  2.857691,  2.857691,       1.4
      1.05, 3.1788744,  2.820468,  2.820468,       1.5
      1.06, 3.2528942, 2.7826365, 2.7826365,       1.6
      1.07, 3.3185358, 2.7441946, 2.7441946,       1.7
      1.08, 3.3671261, 2.7051406, 2.7051406,       1.8
      1.09, 3.3917547, 2.6654726, 2.6654726,       1.9
       1.1, 3.3879827, 2.6251891, 2.6251891,         2
      1.11, 3.3543295, 2.5842883, 2.5842883,       2.1
      1.12, 3.2923027, 2.5427692, 2.5427692,       2.2
      1.13,  3.206258, 2.5006301, 2.5006301,       2.3
      1.14, 3.1031086,   2.45787,   2.45787,       2.4
      1.15, 2.9915198, 2.4429819, 2.4429819, 2.4429819
      1.16, 2.8812979, 2.4469775, 2.4469775, 2.4469775
      1.17, 2.7817486, 2.4505576, 2.4505576, 2.4505576
      1.18, 2.7017191,  2.453721,  2.453721,  2.453721
      1.19, 2.6482503, 2.4564671, 2.4564671, 2.4564671
       1.2, 2.6257195, 2.4587956, 2.4587956, 2.4587956
      1.21, 2.6354704,  2.460706,  2.460706,  2.460706
      1.22, 2.6761964, 2.4621981, 2.4621981, 2.4621981
      1.23, 2.7434424, 2.4632717, 2.4632717, 2.4632717
      1.24,  2.830163, 2.4639265, 2.4639265, 2.4639265
      1.25, 2.9278123, 2.4641625, 2.4641625, 2.4641625
      1.26, 3.0259696, 2.4641633, 2.4641633, 2.4641633
      1.27,  3.114569, 2.4641633, 2.4641633, 2.4641633
      1.28, 3.1851389, 2.4641633, 2.4641633, 2.4641633
      1.29, 3.2303853, 2.4641633, 2.4641633, 2.4641633
       1.3, 3.2460151, 2.4641633, 2.4641633, 2.4641633
      1.31, 3.2304193, 2.4641633, 2.4641633, 2.4641633
      1.32,  3.185204, 2.4641633, 2.4641633, 2.4641633
      1.33, 3.1147837, 2.4641633, 2.4641633, 2.4641633
      1.34, 3.0260492, 2.4641633, 2.4641633, 2.4641633
      1.35, 2.9276801, 2.4641633, 2.4641633, 2.4641633
      1.36, 2.8292927, 2.4641633, 2.4641633, 2.4641633
      1.37, 2.7405269, 2.4641633, 2.4641633, 2.4641633
      1.38, 2.6700959, 2.4641633, 2.4641633, 2.4641633
      1.39, 2.6249029, 2.4641633, 2.4641633, 2.4641633
       1.4, 2.6093629, 2.4641633, 2.4641633, 2.4641633
      1.41, 2.6249872, 2.4641633, 2.4641633, 2.4641633
      1.42, 2.6702463, 2.4641633, 2.4641633, 2.4641633
      1.43,  2.740714, 2.4641633, 2.4641633, 2.4641633
      1.44, 2.8294943, 2.4641633, 2.4641633, 2.4641633
      1.45, 2.9278954, 2.4641633, 2.4641633, 2.4641633
      1.46, 3.0262834, 2.4641633, 2.4641633, 2.4641633
      1.47, 3.1150276, 2.4641633, 2.4641633, 2.4641633
      1.48, 3.1854419, 2.4641633, 2.4641633, 2.4641633
      1.49,  3.230634, 2.4641633, 2.4641633, 2.4641633
       1.5, 3.2461798, 2.4641633, 2.4641633, 2.4641633
