"time","fuel_rate"
0.000000,0.0000000000000000E+00
0.010000,0.0000000000000000E+00
0.020000,3.1335729360580444E-01
0.030000,5.3610116243362427E-01
0.040000,6.9268846511840820E-01
0.050000,8.0112290382385254E-01
0.060000,8.7468504905700684E-01
0.070000,9.2314523458480835E-01
0.080000,9.5364356040954590E-01
0.090000,9.7142982482910156E-01
0.100000,9.8035144805908203E-01
0.110000,9.8321992158889771E-01
0.120000,9.8205411434173584E-01
0.130000,9.7832739353179932E-01
0.140000,9.7307509183883667E-01
0.150000,9.6702176332473755E-01
0.160000,9.6069192886352539E-01
0.170000,9.5444685220718384E-01
0.180000,9.4850385189056396E-01
0.190000,9.4302052259445190E-01
0.200000,9.3807810544967651E-01
0.210000,9.3372112512588501E-01
0.220000,9.2996072769165039E-01
0.230000,9.2679411172866821E-01
0.240000,9.2419284582138062E-01
0.250000,9.2212867736816406E-01
0.260000,9.2057502269744873E-01
0.270000,9.1949075460433960E-01
0.280000,9.1883397102355957E-01
0.290000,9.1857206821441650E-01
0.300000,9.1867184638977051E-01
0.310000,9.1910040378570557E-01
0.320000,9.1982620954513550E-01
0.330000,9.2081928253173828E-01
0.340000,9.2205154895782471E-01
0.350000,9.2350590229034424E-01
0.360000,9.2515623569488525E-01
0.370000,9.2697906494140625E-01
0.380000,9.2896211147308350E-01
0.390000,9.3109297752380371E-01
0.400000,9.3335068225860596E-01
0.410000,9.3571716547012329E-01
0.420000,9.3819451332092285E-01
0.430000,9.4076430797576904E-01
0.440000,9.4341999292373657E-01
0.450000,9.4614619016647339E-01
0.460000,9.4894790649414063E-01
0.470000,9.5180952548980713E-01
0.480000,9.5472741127014160E-01
0.490000,9.5768874883651733E-01
0.500000,9.6069204807281494E-01
0.510000,9.6373558044433594E-01
0.520000,9.6680784225463867E-01
0.530000,9.6991848945617676E-01
0.540000,9.7305524349212646E-01
0.550000,9.7621786594390869E-01
0.560000,9.7940587997436523E-01
0.570000,9.8261821269989014E-01
0.580000,9.8585402965545654E-01
0.590000,9.8911219835281372E-01
0.600000,9.9239158630371094E-01
0.610000,9.9569118022918701E-01
0.620000,9.9900043010711670E-01
0.630000,1.0023303031921387E+00
0.640000,1.0056698322296143E+00
0.650000,1.0090199708938599E+00
0.660000,1.0123815536499023E+00
0.670000,1.0157548189163208E+00
0.680000,1.0191401243209839E+00
0.690000,1.0225472450256348E+00
0.700000,1.0259639024734497E+00
0.710000,1.0293805599212646E+00
0.720000,1.0328099727630615E+00
0.730000,1.0362519025802612E+00
0.740000,1.0397057533264160E+00
0.750000,1.0431611537933350E+00
0.760000,1.0466200113296509E+00
0.770000,1.0500836372375488E+00
0.780000,1.0535521507263184E+00
0.790000,1.0570254325866699E+00
0.800000,1.0605027675628662E+00
0.810000,1.0639729499816895E+00
0.820000,1.0674480199813843E+00
0.830000,1.0709263086318970E+00
0.840000,1.0744063854217529E+00
0.850000,1.0778759717941284E+00
0.860000,1.0813469886779785E+00
0.870000,1.0848176479339600E+00
0.880000,1.0882863998413086E+00
0.890000,1.0917409658432007E+00
0.900000,1.0951936244964600E+00
0.910000,1.0986427068710327E+00
0.920000,1.1020866632461548E+00
0.930000,1.1055243015289307E+00
0.940000,1.1089435815811157E+00
0.950000,1.1123573780059814E+00
0.960000,1.1157641410827637E+00
0.970000,1.1191627979278564E+00
0.980000,1.1225522756576538E+00
0.990000,1.1259317398071289E+00
1.000000,1.1293004751205444E+00
1.010000,1.1326466798782349E+00
