"time","J1_w1","J2_w1","J3_w1","J4_w1"
0,10,0,0,0
1.000000314647404e-017,10,1.0499996597017336e-013,0,0
1.000000314647404e-017,10,1.0000000168623835e-016,0,0
1.0500000174884505e-011,10,5.3655031806432163e-011,0,0
0.0030000000260770321,9.9736270904541016,0.027565574273467064,0,0
0.0060000000521540642,9.9496259689331055,0.055130831897258759,0,0
0.008999999612569809,9.9456272125244141,0.059999458491802216,0,0
0.012000000104308128,9.9085636138916016,0.1102588102221489,0,0
0.014999999664723873,9.9022340774536133,0.11999525129795074,0,0
0.017999999225139618,9.8763790130615234,0.16538161039352417,0,0
0.020999999716877937,9.8692245483398437,0.17998442053794861,0,0
0.024000000208616257,9.8523845672607422,0.22049671411514282,0,0
0.027000000700354576,9.8456439971923828,0.23996366560459137,0,0
0.029999999329447746,9.8356504440307617,0.27560150623321533,0,0
0.032999999821186066,9.8302764892578125,0.29992982745170593,0,0
0.035999998450279236,9.8251485824584961,0.32990694046020508,0,0
0.039000000804662704,9.8193941116333008,0.38577055931091309,0,0
0.041999999433755875,9.8191213607788086,0.38984730839729309,0,0
0.045000001788139343,9.8176336288452148,0.41980957984924316,0,0
0.048000000417232513,9.816889762878418,0.44976601004600525,0,0
0.050999999046325684,9.8166742324829102,0.495867520570755,0,0
0.054000001400709152,9.816655158996582,0.50965964794158936,0,0
0.057000000029802322,9.8165416717529297,0.53959596157073975,0,0
0.059999998658895493,9.8161191940307617,0.56952464580535889,0,0
0.063000001013278961,9.814824104309082,0.60587072372436523,0,0
0.065999999642372131,9.8133115768432617,0.62935769557952881,0,0
0.068999998271465302,9.810394287109375,0.65926110744476318,0,0
0.071999996900558472,9.8009843826293945,0.71575874090194702,0,0
0.075000002980232239,9.800267219543457,0.71903973817825317,0,0
0.078000001609325409,9.7927227020263672,0.74891400337219238,0,0
0.081000000238418579,9.7831869125366211,0.77877777814865112,0,0
0.083999998867511749,9.7637100219726562,0.82551056146621704,0,0
0.086999997496604919,9.7573165893554687,0.83847188949584961,0,0
0.090000003576278687,9.7408075332641602,0.86830145120620728,0,0
0.093000002205371857,9.7216920852661133,0.89811873435974121,0,0
0.096000000834465027,9.6941566467285156,0.9351050853729248,0,0
0.098999999463558197,9.675257682800293,0.95771485567092896,0,0
0.10199999809265137,9.6478862762451172,0.98749285936355591,0,0
0.10499999672174454,9.5875015258789062,1.0445213317871094,0,0
0.1080000028014183,9.5846347808837891,1.0470066070556641,0,0
0.11100000143051147,9.5488243103027344,1.0767415761947632,0,0
0.11400000005960464,9.5102834701538086,1.1064611673355103,0,0
0.11699999868869781,9.4435110092163086,1.153738260269165,0,0
0.11999999731779099,9.425358772277832,1.1658532619476318,0,0
0.12300000339746475,9.3791980743408203,1.1955248117446899,0,0
0.12600000202655792,9.3307685852050781,1.2251794338226318,0,0
0.1289999932050705,9.2664146423339844,1.2627347707748413,0,0
0.13199999928474426,9.2277946472167969,1.2844362258911133,0,0
0.13500000536441803,9.1736164093017578,1.314037561416626,0,0
0.1379999965429306,9.0643367767333984,1.3714902400970459,0,0
0.14100000262260437,9.0610437393188477,1.3731842041015625,0,0
0.14399999380111694,9.0030698776245117,1.4027285575866699,0,0
0.14699999988079071,8.9443273544311523,1.4322530031204224,0,0
0.15000000596046448,8.8483657836914062,1.4799835681915283,0,0
0.15299999713897705,8.8256359100341797,1.4912408590316772,0,0
0.15600000321865082,8.7661724090576172,1.5207033157348633,0,0
0.15899999439716339,8.707005500793457,1.5501443147659302,0,0
0.16200000047683716,8.6313552856445312,1.5881938934326172,0,0
0.16500000655651093,8.5906257629394531,1.6089599132537842,0,0
0.1679999977350235,8.5339088439941406,1.638333797454834,0,0
