"time","egsCarSpeed","egsGear","egsTargetGear","valves_mv1","valves_mv2","valves_mv3","valves_eds1","tShiftStart","valves_eds","valves_eds2","valves_eds3","valves_eds4","valves_eds5"
8.054400E-002,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.400000E-001,1.400000E-001,0.000000E+000,0.000000E+000
8.725600E-002,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.400000E-001,1.400000E-001,0.000000E+000,0.000000E+000
9.396800E-002,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.600000E-001,1.600000E-001,0.000000E+000,0.000000E+000
1.006800E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.800000E-001,1.800000E-001,0.000000E+000,0.000000E+000
1.073920E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.800000E-001,1.800000E-001,0.000000E+000,0.000000E+000
1.141040E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,2.000000E-001,2.000000E-001,0.000000E+000,0.000000E+000
1.208160E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,2.200000E-001,2.200000E-001,0.000000E+000,0.000000E+000
1.275280E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,2.200000E-001,2.200000E-001,0.000000E+000,0.000000E+000
1.342400E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,2.400000E-001,2.400000E-001,0.000000E+000,0.000000E+000
1.409520E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,2.600000E-001,2.600000E-001,0.000000E+000,0.000000E+000
1.476640E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,2.600000E-001,2.600000E-001,0.000000E+000,0.000000E+000
1.543760E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,2.800000E-001,2.800000E-001,0.000000E+000,0.000000E+000
1.610880E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,3.000000E-001,3.000000E-001,0.000000E+000,0.000000E+000
1.678000E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,3.000000E-001,3.000000E-001,0.000000E+000,0.000000E+000
1.745120E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
1.812240E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
1.879360E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
1.946480E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,2.000000E-002,2.000000E-002,0.000000E+000,0.000000E+000
2.013600E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,4.000000E-002,4.000000E-002,0.000000E+000,0.000000E+000
2.080720E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,4.000000E-002,4.000000E-002,0.000000E+000,0.000000E+000
2.147840E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,6.000000E-002,6.000000E-002,0.000000E+000,0.000000E+000
2.214960E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,8.000000E-002,8.000000E-002,0.000000E+000,0.000000E+000
2.282080E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,8.000000E-002,8.000000E-002,0.000000E+000,0.000000E+000
2.349200E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E-001,1.000000E-001,0.000000E+000,0.000000E+000
2.416320E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.200000E-001,1.200000E-001,0.000000E+000,0.000000E+000
2.483440E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.200000E-001,1.200000E-001,0.000000E+000,0.000000E+000
2.550560E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.400000E-001,1.400000E-001,0.000000E+000,0.000000E+000
2.617680E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.600000E-001,1.600000E-001,0.000000E+000,0.000000E+000
2.684800E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.600000E-001,1.600000E-001,0.000000E+000,0.000000E+000
2.751920E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.800000E-001,1.800000E-001,0.000000E+000,0.000000E+000
2.819040E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,2.000000E-001,2.000000E-001,0.000000E+000,0.000000E+000
2.886160E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,2.000000E-001,2.000000E-001,0.000000E+000,0.000000E+000
2.953280E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,2.200000E-001,2.200000E-001,0.000000E+000,0.000000E+000
3.020400E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,2.400000E-001,2.400000E-001,0.000000E+000,0.000000E+000
3.087520E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,2.400000E-001,2.400000E-001,0.000000E+000,0.000000E+000
3.154640E-001,0.000000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,2.600000E-001,2.600000E-001,0.000000E+000,0.000000E+000
3.221760E-001,8.400000E-002,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,2.800000E-001,2.800000E-001,0.000000E+000,0.000000E+000
3.288880E-001,8.400000E-002,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,2.800000E-001,2.800000E-001,0.000000E+000,0.000000E+000
3.356000E-001,6.340000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,3.000000E-001,3.000000E-001,0.000000E+000,0.000000E+000
3.423120E-001,-6.280000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,3.200000E-001,3.200000E-001,0.000000E+000,0.000000E+000
3.490240E-001,-6.280000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,3.200000E-001,3.200000E-001,0.000000E+000,0.000000E+000
3.557360E-001,-3.860000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,3.400000E-001,3.400000E-001,0.000000E+000,0.000000E+000
3.624480E-001,-2.200000E-002,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,3.600000E-001,3.600000E-001,0.000000E+000,0.000000E+000
3.691600E-001,-2.200000E-002,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,3.600000E-001,3.600000E-001,0.000000E+000,0.000000E+000
3.758720E-001,1.030000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,3.800000E-001,3.800000E-001,0.000000E+000,0.000000E+000
3.825840E-001,1.310000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,4.000000E-001,4.000000E-001,0.000000E+000,0.000000E+000
3.892960E-001,1.310000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,4.000000E-001,4.000000E-001,0.000000E+000,0.000000E+000
3.960080E-001,1.390000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,4.200000E-001,4.200000E-001,0.000000E+000,0.000000E+000
4.027200E-001,1.470000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,4.400000E-001,4.400000E-001,0.000000E+000,0.000000E+000
4.094320E-001,1.470000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,4.400000E-001,4.400000E-001,0.000000E+000,0.000000E+000
4.161440E-001,1.540000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,4.600000E-001,4.600000E-001,0.000000E+000,0.000000E+000
4.228560E-001,1.610000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,4.800000E-001,4.800000E-001,0.000000E+000,0.000000E+000
4.295680E-001,1.610000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,4.800000E-001,4.800000E-001,0.000000E+000,0.000000E+000
4.362800E-001,1.690000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,5.000000E-001,5.000000E-001,0.000000E+000,0.000000E+000
4.429920E-001,1.760000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,5.200000E-001,5.200000E-001,0.000000E+000,0.000000E+000
4.497040E-001,1.760000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,5.200000E-001,5.200000E-001,0.000000E+000,0.000000E+000
4.564160E-001,1.840000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,5.400000E-001,5.400000E-001,0.000000E+000,0.000000E+000
4.631280E-001,1.910000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,5.600000E-001,5.600000E-001,0.000000E+000,0.000000E+000
4.698400E-001,1.910000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,5.600000E-001,5.600000E-001,0.000000E+000,0.000000E+000
4.765520E-001,1.990000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,5.800000E-001,5.800000E-001,0.000000E+000,0.000000E+000
4.832640E-001,2.150000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,6.000000E-001,6.000000E-001,0.000000E+000,0.000000E+000
4.899760E-001,2.150000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,6.000000E-001,6.000000E-001,0.000000E+000,0.000000E+000
4.966880E-001,2.490000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,6.200000E-001,6.200000E-001,0.000000E+000,0.000000E+000
5.034000E-001,2.920000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,6.400000E-001,6.400000E-001,0.000000E+000,0.000000E+000
5.101120E-001,2.580000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,6.600000E-001,6.600000E-001,0.000000E+000,0.000000E+000
5.168240E-001,2.580000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,6.600000E-001,6.600000E-001,0.000000E+000,0.000000E+000
5.235360E-001,2.150000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,6.800000E-001,6.800000E-001,0.000000E+000,0.000000E+000
5.302480E-001,1.620000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,7.000000E-001,7.000000E-001,0.000000E+000,0.000000E+000
5.369600E-001,1.620000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,7.000000E-001,7.000000E-001,0.000000E+000,0.000000E+000
5.436720E-001,2.010000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,7.200000E-001,7.200000E-001,0.000000E+000,0.000000E+000
5.503840E-001,2.250000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,7.400000E-001,7.400000E-001,0.000000E+000,0.000000E+000
5.570960E-001,2.250000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,7.400000E-001,7.400000E-001,0.000000E+000,0.000000E+000
5.638080E-001,2.340000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,7.600000E-001,7.600000E-001,0.000000E+000,0.000000E+000
5.705200E-001,2.370000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,7.800000E-001,7.800000E-001,0.000000E+000,0.000000E+000
5.772320E-001,2.370000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,7.800000E-001,7.800000E-001,0.000000E+000,0.000000E+000
5.839440E-001,2.380000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,8.000000E-001,8.000000E-001,0.000000E+000,0.000000E+000
5.906560E-001,2.380000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,8.200000E-001,8.200000E-001,0.000000E+000,0.000000E+000
5.973680E-001,2.380000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,8.200000E-001,8.200000E-001,0.000000E+000,0.000000E+000
6.040800E-001,2.370000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,8.400000E-001,8.400000E-001,0.000000E+000,0.000000E+000
6.107920E-001,2.370000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,8.600000E-001,8.600000E-001,0.000000E+000,0.000000E+000
6.175040E-001,2.370000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,8.600000E-001,8.600000E-001,0.000000E+000,0.000000E+000
6.242160E-001,2.370000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,8.800000E-001,8.800000E-001,0.000000E+000,0.000000E+000
6.309280E-001,2.370000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,9.000000E-001,9.000000E-001,0.000000E+000,0.000000E+000
6.376400E-001,2.370000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,9.000000E-001,9.000000E-001,0.000000E+000,0.000000E+000
6.443520E-001,2.360000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,9.200000E-001,9.200000E-001,0.000000E+000,0.000000E+000
6.510640E-001,2.360000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,9.400000E-001,9.400000E-001,0.000000E+000,0.000000E+000
6.577760E-001,2.360000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,9.400000E-001,9.400000E-001,0.000000E+000,0.000000E+000
6.644880E-001,2.360000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,9.600000E-001,9.600000E-001,0.000000E+000,0.000000E+000
6.712000E-001,2.350000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,9.800000E-001,9.800000E-001,0.000000E+000,0.000000E+000
6.779120E-001,2.350000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,9.800000E-001,9.800000E-001,0.000000E+000,0.000000E+000
6.846240E-001,2.350000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
6.913360E-001,2.350000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
6.980480E-001,2.350000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.047600E-001,2.350000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.114720E-001,2.340000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.181840E-001,2.340000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.248960E-001,2.340000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.316080E-001,2.340000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.383200E-001,2.340000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.450320E-001,2.330000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.517440E-001,2.330000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.584560E-001,2.330000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.651680E-001,2.330000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.718800E-001,2.330000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.785920E-001,2.330000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.853040E-001,2.320000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.920160E-001,2.320000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
7.987280E-001,2.320000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
8.054400E-001,2.320000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
8.121520E-001,2.310000E-001,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000
