"time","valves_eds1","egsTargetGear","valves_eds3","valves_eds2","valves_eds5","valves_eds4","tShiftStart","egsCarSpeed","egsState","valves_eds","valves_mv3","valves_mv2","valves_mv1"
1.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.40000000000000E-01,2.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.22317539970173E-64,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.60000000000000E-01,2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.70126612032054E-65,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.80000000000000E-01,2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.37157429214860E-65,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.00000000000000E-01,3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.71074171437772E-65,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.20000000000000E-01,3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.34820815124659E-66,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.40000000000000E-01,3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.62758159216458E-12,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.60000000000000E-01,3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.57787287698661E-13,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.80000000000000E-01,3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.12122288664820E-13,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.00000000000000E-01,4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.94064317313773E-14,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.20000000000000E-01,4.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.41837289704307E-14,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.40000000000000E-01,4.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.22183506112644E-14,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.60000000000000E-01,4.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.48302751375431E-15,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.80000000000000E-01,4.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.65785485171645E-15,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.00000000000000E-01,5.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.85899082074421E-15,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.20000000000000E-01,5.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.14413266690708E-15,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.40000000000000E-01,5.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.01663127612943E-15,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.60000000000000E-01,5.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.98484268005431E-16,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.80000000000000E-01,5.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.13791095714241E-15,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.00000000000000E-01,6.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.35948700913035E-15,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.20000000000000E-01,6.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.18486269942569E-15,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.40000000000000E-01,6.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.40056768695209E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.60000000000000E-01,6.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-8.17192854054902E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.80000000000000E-01,6.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.01164030695867E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.00000000000000E-01,7.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.24135665097503E-02,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.20000000000000E-01,7.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.18096945971149E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.40000000000000E-01,7.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.38047569766947E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.60000000000000E-01,7.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.45535626569488E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.80000000000000E-01,7.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.52745858066907E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.00000000000000E-01,8.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.60347064501736E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.20000000000000E-01,8.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.68071677136605E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.40000000000000E-01,8.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.75814048179022E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.60000000000000E-01,8.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.83556746608461E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.80000000000000E-01,8.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.91295305930533E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.00000000000000E-01,9.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.99029749530022E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.20000000000000E-01,9.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.06760526394848E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.40000000000000E-01,9.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.21643685470037E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.60000000000000E-01,9.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.56056766661876E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.80000000000000E-01,9.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.17110597413529E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.66899745372790E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.29491419010538E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.51373933390905E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.14410298356139E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.36582523724011E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.44218989741274E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.46732929217528E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.47432602056379E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.47482617439659E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.47304196188794E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.47043956243793E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.46754672392848E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.46455716593836E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.46153187599310E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.45849840137226E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.45546375751204E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.45243089089567E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.44940115784081E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.44637493250406E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.44335235519414E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.44033351945020E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.43731833173310E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.43430693235155E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.43129918099684E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.42829521797769E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.42529490298537E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.42229832955903E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.41930545092910E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.41631626709559E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.41333077805847E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.41034898381777E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.40737088437348E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.40439643295602E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.40142567633496E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.39845861451032E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.39549520071251E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.39253543494153E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.38957931719739E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
