    "time",    "Out1",    "Out2", "Out3[1]", "Out3[2]",    "Out4",    "Out5",    "Out6"
         0,         0,         0,         0,         0,         0,         0,         0
      0.01,4.9999618e-005,         0,         0,         0,4.9832952e-005,4.9666286e-005,         0
      0.02,0.0001999934,         0,         0,         0,0.00019866591,0.00019733842,         0
      0.03,0.00044996636,         0,         0,         0,0.00044549888,0.00044103141,         0
      0.04,0.00079989348,         0,         0,         0,0.00078933186,0.00077877024,         0
      0.05,0.0012497398,         0,         0,         0,0.0012291649,0.0012085899,         0
      0.06,0.0017994603,         0,         0,         0,0.0017639979,0.0017285355,         0
      0.07,  0.002449,         0,         0,         0,0.002392831,0.002336662,         0
      0.08,0.003198294,         0,         0,         0,0.0031146642,0.0030310344,         0
      0.09,0.0040472673,         0,         0,         0,0.0039284976,0.0038097279,         0
       0.1,0.0049958351,         0,         0,         0,0.0048333312,0.0046708274,         0
      0.11,0.0060439024,         0,         0,         0,0.0058281653,0.0056124282,         0
      0.12,0.0071913646,         0,         0,         0,  0.006912,0.0066326355,         0
      0.13,0.0084381067,         0,         0,         0,0.0080838356,0.0077295644,         0
      0.14,0.0097840043,         0,         0,         0,0.0093426723,0.0089013403,         0
      0.15,0.011228923,         0,         0,         0,0.010687511,0.010146099,         0
      0.16,0.012772717,         0,         0,         0,0.012117351,0.011461985,         0
      0.17,0.014415234,         0,         0,         0,0.013631194,0.012847154,         0
      0.18,0.016156308,         0,         0,         0,0.01522804,0.014299773,         0
      0.19,0.017995766,         0,         0,         0,0.016906891,0.015818016,         0
       0.2,0.019933423,         0,         0,         0,0.018666747,0.017400071,         0
      0.21,0.021969086,         0,         0,         0,0.020506609,0.019044132,         0
      0.22,0.024102551,         0,         0,         0,0.022425479,0.020748407,         0
      0.23,0.026333606,         0,         0,         0,0.024422359,0.022511111,         0
      0.24,0.028662026,         0,         0,         0,0.026496249,0.024330472,         0
      0.25,0.031087579,         0,         0,         0,0.028646153,0.026204727,         0
      0.26,0.033610023,         0,         0,         0,0.030871072,0.028132122,         0
      0.27,0.036229105,         0,         0,         0,0.03317001,0.030110915,         0
      0.28,0.038944563,         0,         0,         0,0.035541968,0.032139373,         0
      0.29,0.041756125,         0,         0,         0,0.03798595,0.034215775,         0
