"time","FMU_Interface_OUT0_Vehicle_Acceleration","FMU_Interface_OUT1_Vehicle_Velocity","FMU_Interface_OUT2_Vehicle_Distance","FMU_Interface_OUT3_Load_Signal","FMU_Interface_OUT4_Engine_Speed"
3.75,0,0,0,0,749.99999999999989
3.8,0,0,0,0,749.99999999999989
3.85,0,0,0,0,749.99999999999989
3.9,0,0,0,0,749.99999999999989
3.95,0,0,0,0,749.99999999999989
4,0,0,0,0,749.99999999999989
4.05,0,0,0,0,749.99999999999989
4.1,0,0,0,0,749.99999999999989
4.15,0,0,0,0,749.99999999999989
4.2,0,0,0,0,749.99999999999989
4.25,0,0,0,0,749.99999999999989
4.3,0,0,0,0,749.99999999999989
4.35,0,0,0,0,749.99999999999989
4.4,0,0,0,0,749.99999999999989
4.45,0,0,0,0,749.99999999999989
4.5,0,0,0,0,749.99999999999989
4.55,0,0,0,0,749.99999999999989
4.6,0,0,0,0,749.99999999999989
4.65,0,0,0,0,749.99999999999989
4.7,0,0,0,0,749.99999999999989
4.75,0,0,0,0,749.99999999999989
4.8,0,0,0,0,749.99999999999989
4.85,0,0,0,0,749.99999999999989
4.9,0,0,0,0,749.99999999999989
4.95,0,0,0,0,749.99999999999989
5,0,0,0,0,749.99999999999989
5.05,0,0,0,0,749.99999999999989
5.1,0,0,0,0,749.99999999999989
5.15,0,0,0,0,749.99999999999989
5.2,0,0,0,0,749.99999999999989
5.25,0,0,0,0,749.99999999999989
5.3,0,0,0,0,749.99999999999989
5.35,0,0,0,0,749.99999999999989
5.4,0,0,0,0,749.99999999999989
5.45,0,0,0,0,749.99999999999989
5.5,0,0,0,0,749.99999999999989
5.55,0,0,0,0,749.99999999999989
5.6,0,0,0,0,749.99999999999989
5.65,0,0,0,0,749.99999999999989
5.7,0,0,0,0,749.99999999999989
5.75,0,0,0,0,749.99999999999989
5.8,0,0,0,0,749.99999999999989
5.85,0,0,0,0,749.99999999999989
5.9,0,0,0,0,749.99999999999989
5.95,0,0,0,0,749.99999999999989
6,0,0,0,0,749.99999999999989
6.05,0,0,0,0,749.99999999999989
6.1,0,0,0,0,749.99999999999989
6.15,0,0,0,0,749.99999999999989
6.2,0,0,0,0,749.99999999999989
6.25,0,0,0,0,749.99999999999989
6.3,0,0,0,0,749.99999999999989
6.35,0,0,0,0,749.99999999999989
6.4,0,0,0,0,749.99999999999989
6.45,0,0,0,0,749.99999999999989
6.5,0,0,0,0,749.99999999999989
6.55,0,0,0,0,749.99999999999989
6.6,0,0,0,0,749.99999999999989
6.65,0,0,0,0,749.99999999999989
6.7,0,0,0,0,749.99999999999989
6.75,0,0,0,0,749.99999999999989
6.8,0,0,0,0,749.99999999999989
6.85,0,0,0,0,749.99999999999989
6.9,0,0,0,0,749.99999999999989
6.95,0,0,0,0,749.99999999999989
7,0,0,0,0,749.99999999999989
7.05,0,0,0,0,749.99999999999989
7.1,0,0,0,0,749.99999999999989
7.15,0,0,0,0,749.99999999999989
7.2,0,0,0,0,749.99999999999989
7.25,0,0,0,0,749.99999999999989
7.3,0,0,0,0,749.99999999999989
7.35,0,0,0,0,749.99999999999989
7.4,0,0,0,0,749.99999999999989
7.45,0,0,0,0,749.99999999999989
7.5,0,0,0,0,749.99999999999989
7.55,0,0,0,0,749.99999999999989
7.6,0,0,0,0,749.99999999999989
7.65,0,0,0,0,749.99999999999989
7.7,0,0,0,0,749.99999999999989
7.75,0,0,0,0,749.99999999999989
7.8,0,0,0,0,749.99999999999989
7.85,0,0,0,0,749.99999999999989
7.9,0,0,0,0,749.99999999999989
7.95,0,0,0,0,749.99999999999989
8,0,0,0,0,749.99999999999989
8.05,0,0,0,0,749.99999999999989
8.1,0,0,0,0,749.99999999999989
8.15,0,0,0,0,749.99999999999989
8.2,0,0,0,0,749.99999999999989
8.25,0,0,0,0,749.99999999999989
8.3,0,0,0,0,749.99999999999989
8.35,0,0,0,0,749.99999999999989
8.4,0,0,0,0,749.99999999999989
8.45,0,0,0,0,749.99999999999989
8.5,0,0,0,0,749.99999999999989
8.55,0,0,0,0,749.99999999999989
8.6,0,0,0,0,749.99999999999989
8.65,0,0,0,0,749.99999999999989
8.7,0,0,0,0,749.99999999999989
8.75,0,0,0,0,749.99999999999989
8.8,0,0,0,0,749.99999999999989
8.85,0,0,0,0,749.99999999999989
8.9,0,0,0,0,749.99999999999989
8.95,0,0,0,0,749.99999999999989
9,0,0,0,0,749.99999999999989
9.05,0,0,0,0,749.99999999999989
9.1,0,0,0,0,749.99999999999989
9.15,0,0,0,0,749.99999999999989
9.2,0,0,0,0,749.99999999999989
9.25,0,0,0,0,749.99999999999989
9.3,0,0,0,0,749.99999999999989
9.35,0,0,0,0,749.99999999999989
9.4,0,0,0,0,749.99999999999989
9.45,0,0,0,0,749.99999999999989
9.5,0,0,0,0,749.99999999999989
9.55,0,0,0,0,749.99999999999989
9.6,0,0,0,0,749.99999999999989
9.65,0,0,0,0,749.99999999999989
9.7,0,0,0,0,749.99999999999989
9.75,0,0,0,0,749.99999999999989
9.8,0,0,0,0,749.99999999999989
9.85,0,0,0,0,749.99999999999989
9.9,0,0,0,0,749.99999999999989
9.95,0,0,0,0,749.99999999999989
10,0,0,0,0,749.99999999999989
10.05,0,0,0,0,749.99999999999989
10.1,0,0,0,0,749.99999999999989
10.15,0,0,0,0,749.99999999999989
10.2,0,0,0,0,749.99999999999989
10.25,0,0,0,0,749.99999999999989
10.3,0,0,0,0,749.99999999999989
10.35,0,0,0,0,749.99999999999989
10.4,0,0,0,0,749.99999999999989
10.45,0,0,0,0,749.99999999999989
10.5,0,0,0,0,749.99999999999989
10.55,0,0,0,0,749.99999999999989
10.6,0,0,0,0,749.99999999999989
10.65,0,0,0,0,749.99999999999989
10.7,0,0,0,0,749.99999999999989
10.75,0,0,0,0,749.99999999999989
10.8,0,0,0,0,749.99999999999989
10.85,0,0,0,0,749.99999999999989
10.9,0,0,0,0,749.99999999999989
10.95,0,0,0,0,749.99999999999989
11,0,0,0,0,749.99999999999989
11.05,0,0,0,0,749.99999999999989
11.1,0,0,0,0,749.99999999999989
11.15,0,0,0,9.8169771567502418e-017,749.99999999999989
11.2,0,0,0,0.0027632334165653555,749.99999999999989
11.25,0,0,0,0.012278680760926589,751.38571536221252
11.3,0,0,0,0.029845320074438297,753.97012496222715
11.35,0,0,0,0.047705196740880598,757.21959929104924
11.4,0.029124863564346366,0.0026212374270283643,1.8203037687697366e-005,0.070379545961286233,768.58323413814571
11.45,0.075230947699405804,0.01203193069645931,0.00011275707769849345,0.1044936056814723,788.14716654687993
11.5,0.1158173803525358,0.0292262792105831,0.00039927242427519126,0.1574134750087941,815.43962211618407
11.55,0.17213298587956344,0.055141812567100421,0.0009851619505090775,0.20171182634370763,851.66962466226846
11.6,0.2259823529675071,0.090849303613270455,0.0019905751758415272,0.25893213269182186,896.63827119092275
11.65,0.32268824498358611,0.140229707167152,0.0035952905284834112,0.35155842650745955,962.9483038905131
11.7,0.45902480041470156,0.20977833149375605,0.0060045996515280314,0.44004457609409275,1053.7478637905617
11.75,0.70774206258273387,0.31346345104078638,0.0095993611921885054,0.56674999706174167,1179.1616669738683
11.8,1.3460494158372645,0.49768565923493141,0.015137760829388003,0.70463894929947168,1319.2997502148316
11.85,3.0442395216767122,0.85978307006590615,0.024277607246811859,0.84817944624686203,1386.301176940301
11.9,3.4394506038625345,1.5417592977511019,0.040852614445305316,0.75951060689835914,1146.4136920064557
11.95,2.1370745663331636,2.0251938270268086,0.065860510042792433,0.85751441893001024,1023.0408585539728
12,1.7107030583663736,2.3677729141543158,0.096433844077116304,0.90428798240300112,1081.9518691823037
12.05,1.8415226781561254,2.6766661289848428,0.13144158238282488,0.92043114428371409,1216.3697313693051
12.1,2.8136425273293475,3.0832866287458955,0.17128830581854912,0.9764831844168016,1324.4316028326425
12.15,3.6772275283764868,3.6914922653459974,0.21814906564107836,0.94936052758417622,1250.6411587328651
12.2,5.0597547243858152,4.4871437924402837,0.27465644248861915,0.64469165393860484,843.21448615537633
12.25,2.5065863174329039,5.1292414709133514,0.34312796842519039,0.88402304501629447,473.58425748505908
12.3,0.65175732787967855,5.3431517895807747,0.41605228682092898,0.76358193005735475,647.73448316817201
12.35,0.56354900007976072,5.4490178719400273,0.49101171271790439,0.77774025632832644,811.12855728664886
12.4,1.0907353566943419,5.5828709701402062,0.56754014254393048,0.7590084419355021,970.00481554619921
12.45,2.1685781507414204,5.8767231575447925,0.64695182109270721,0.65833678879947122,969.99376460267024
12.5,2.0762912448154407,6.3156529428096553,0.73166054084429699,0.48737214845555593,738.26747539766268
12.55,1.3179114048248748,6.7068052398652309,0.82289297542966877,0.36747217473869692,618.65045363902186
12.6,0.71782729786458188,6.901895591582945,0.91752883561040088,0.26873979048230739,662.13034366876752
12.65,0.48201293445479321,7.0098755990931334,1.0141383577678771,0.23930350786627538,710.12362428568883
12.7,0.34448603573416531,7.0842559164333689,1.1120142710701408,0.22039720752971029,733.90658538588275
12.75,0.24421120039495944,7.1372385412629153,1.2107746492485909,0.18731704248636052,745.40392985605479
12.8,0.14013031790180477,7.1717851124626133,1.3101428690661256,0.17538231822882588,753.39782271795593
12.85,0.076777088189802306,7.1913255418092783,1.409886693054125,0.1685648261685552,769.26808223651972
12.9,0.10056179881631154,7.2072722527066277,1.5098769555160445,0.1704656437073914,789.85773855077889
12.95,0.13914839135198459,7.2293150927754439,1.6101250007796712,0.18433761668114265,805.81058556944686
13,0.22256465270314835,7.261869242396795,1.710758225329482,0.23827612550428426,825.43713959670299
13.05,0.33014424753638139,7.3116125770052767,1.8119629601864373,0.25949928533422467,842.79828500105384
13.1,0.45068856555027453,7.3816428956869116,1.9139806157055652,0.28126676477167301,847.40339302660675
13.15,0.55988377630242026,7.4731386955488235,2.017121761506953,0.29371790318303487,840.42396911571859
13.2,0.6446332287606894,7.5815354467897214,2.1216548424634833,0.3554336058338845,829.83395752289573
13.25,0.73707802397621369,7.7057301505572955,2.2278004963689053,0.3892354644062167,821.99539831070319
13.3,0.84020010191359285,7.8482497831876801,2.3357935791553746,0.42340406634725136,808.42524234708719
13.35,0.91821746009416938,8.0045971885492815,2.4458685190452281,0.57700958485688658,817.33403127165946
13.4,1.1919777696146932,8.1921223436741677,2.5582922329901239,0.65333772383899691,844.49768955917693
13.45,1.4804727058991354,8.4351880184994901,2.6737145667048834,0.6810629829079845,840.79005776282747
13.5,1.5816372274951729,8.7081509941415902,2.7927510546295342,0.67923320164788281,804.12454679157918
13.55,1.2018482171727261,8.9199057088132196,2.9151611586931687,0.67497637893812179,823.57731565185748
13.6,1.3374527143825139,9.1484385514586251,3.0406357716117234,0.72862350045020996,844.67781505492042
13.65,1.1955680162297757,9.3764108008357194,3.1692805587804389,0.6492485966953937,865.72655472933161
13.7,1.1207206457473999,9.5848702752489405,3.3009561218087997,0.60529156017542596,884.97367459404131
13.75,1.1383672547336861,9.7881894336792481,3.4354912586763615,0.60501398538949891,903.74618768856692
13.8,1.1415021382475905,9.9933769517827074,3.5728632474642867,0.59829251007319795,922.69120693893228
13.85,1.117950029033814,10.196728924727136,3.7130723160511607,0.58042349307310592,941.46674980645503
13.9,1.1411975244312627,10.400041055152293,3.8561054409114397,0.58302986380339583,960.23861400335682
13.95,1.162496615986139,10.607366760563975,4.0019902174094639,0.58458655529803716,979.38105266836135
14,1.178979042081244,10.818102186412101,4.1507781962079138,0.58401234848909533,998.83831174692659
14.05,1.1902591187244314,11.031345862054122,4.3025104743222569,0.58131045974947237,1018.5271582098964
14.1,1.1482864928957774,11.241813380968098,4.4571851912876888,0.55805969464892613,1037.9596813685005
14.15,1.0741290531905989,11.441827420827654,4.6147104746334975,0.52366923123223896,1056.4270319681216
14.2,1.0068931581064491,11.629116766459935,4.7749253648229892,0.49339846581760133,1073.7195080952656
14.25,0.95716397058462965,11.805880388128438,4.9376684006187483,0.47081977349919751,1090.0401412713325
14.3,0.96250513843621988,11.978656926812095,5.1028387986391621,0.46910069178336028,1105.9926459930039
14.35,0.96293160941378741,12.151945786922564,5.2704124285956526,0.46565416923152125,1121.9924534910965
14.4,0.97326632814276581,12.326203105579246,5.4403995736824768,0.46579953543166458,1138.0816790296763
14.45,0.97801248460985912,12.501817766870449,5.6128163852967043,0.46396202136073433,1154.2962283821896
14.5,0.98997481266945786,12.678934154421349,5.7876827180834587,0.46463239994368544,1170.6494325279466
14.55,1.0051375629816459,12.858494359262167,5.9650259716506993,0.4663230830659395,1187.2282749875239
14.6,1.0188602586400328,13.040649925359697,6.144881140293907,0.46743477343178186,1204.0467478565167
14.65,1.0213591873359196,13.224269164453888,6.3272764117509519,0.46478670153995755,1221.0003620506459
14.7,1.0319727561015657,13.409068916424141,6.5122301484237095,0.46482963542173594,1238.0629733191051
14.75,1.0318431633268663,13.594811800748712,6.6997570978485284,0.46141095020127815,1255.2126642538781
14.8,1.0413917104960004,13.7814040882235,6.8898697081886056,0.46113132153212327,1272.4407808121048
14.85,1.0385946380692797,13.96860227759724,7.0825780857290273,0.45700020715077949,1289.7248404571505
14.9,1.0471862541751624,14.156324689135756,7.2778900785535692,0.45647487818050808,1307.0573016769849
14.95,1.0409562429088648,14.344257040020636,7.4758107850060371,0.45204621135191292,1324.4091466536629
15,1.0391506181910999,14.531467993274779,7.6763366532928181,0.45140735915986036,1341.6943847912517
15.05,1.0268809428667367,14.717410573960723,7.8794538655652797,0.44764152671441193,1358.8625137452834
15.1,1.0271541202851293,14.902273735828972,8.0851461177165973,0.44766091892989734,1375.9309796668388
15.15,1.0299570372537561,15.087413791996772,8.2934078366598385,0.44842856866562952,1393.0250113142426
15.2,0.97748778937115133,15.26808345990286,8.5042099009091334,0.43203432275766324,1409.7062907998309
15.25,0.65295336316621588,15.418005985647353,8.7173584530662307,0.33587694387418487,1423.5486783024703
15.3,0.29464097156824409,15.503281805658649,8.9320896182836265,0.23062666806788218,1431.4222179146122
15.35,0.02401162357785943,15.53195674381719,9.1476121082105415,0.15140278765250775,1434.0697827394019
15.4,-0.14988675628111317,15.520626594969732,9.3632550480632357,0.10050925398112649,1433.0236670204313
15.45,-0.26921295822544,15.482906295022872,9.578557359799289,0.070838126945858795,1429.5409414861108
15.5,-0.32615404702125583,15.429322440522268,9.7932256149072483,0.056309878645634422,1424.5935296532382
15.55,-0.34412241460128784,15.369088530919681,10.007103468875588,0.05160602421799021,1419.0321164274571
15.6,-0.34475697808278583,15.306969726077154,10.220131651215844,0.051284391043917466,1413.2966703124648
15.65,-0.34120148094625236,15.245063692149973,10.43229854995354,0.052027712876522837,1407.5808693938491
15.7,-0.31809668108504185,15.185726686840034,10.643623483140964,0.057757199744319039,1402.1022675848978
15.75,-0.2640183949135258,15.133336354237747,10.854172532037344,0.071414731887216601,1397.265053952912
15.8,-0.20672779380590786,15.090969845601725,11.064063547313999,0.085521937759710162,1393.3533427089781
15.85,-0.16041554595249122,15.057927395229758,11.273430889264217,0.096946204468082678,1390.3025242958397
15.9,-0.10971037294932451,15.033611207076985,11.482399907335799,0.10962314283275953,1388.0574040423869
15.95,-0.075548776849973742,15.016936447011634,11.69108426604474,0.12062110685595599,1386.5178189187243
16,-0.048750184146447884,15.005748690352238,11.899575135054212,0.1284449334218736,1385.4848503091341
16.05,-0.039386289603551498,14.997821938630484,12.107933264422147,0.13113631020800187,1384.7529711707264
16.1,-0.034533024821034687,14.991143579520619,12.316189969409308,0.13250388900472074,1384.1363564610856
16.15,-0.029847987853672864,14.985327634508307,12.524359908395621,0.13383151378049879,1383.5993686791985
16.2,-0.025072977813668035,14.980367267712007,12.732455011883276,0.1351956315990373,1383.1413766662663
16.25,-0.020290182240144741,14.976271193432579,12.940487223418989,0.1365718230199994,1382.7631850160531
16.3,-0.015590575884557556,14.973032454392028,13.148468498751104,0.13793287157343628,1382.4641513611932
16.35,-0.011055458996909292,14.970628525993108,13.356410588892667,0.13925425868806637,1382.2421959995074
16.4,-0.0067550431987249476,14.969023198907914,13.564324836982257,0.14051461614572019,1382.0939757139208
16.45,-0.0027481870295600818,14.968168611367249,13.772222002331404,0.14169583619094925,1382.0150714142892
16.5,0.00091759165110653484,14.968007303044557,13.980112112848138,0.1427830967825979,1382.0001777730636
16.55,0.0042058948892966259,14.968474246745854,14.188004345832793,0.1437648218714932,1382.0432908117691
16.6,0.007091041741220762,14.969498822698945,14.395906936592826,0.14463258434664689,1382.1378901876676
16.65,0.0095575077882014657,14.971006704871039,14.603827113867618,0.14538095898147702,1382.2771133579738
16.7,0.011599231725814122,14.972921633221324,14.811771060659941,0.14600733289474432,1382.4539192124164
16.75,0.013218813623861602,14.975167050262234,15.019743898739675,0.14651168111301086,1382.6612391773849
16.8,0.014426629087187144,14.977667584716995,15.22774969481592,0.14689631475895629,1382.8921142024328
16.85,0.015239882884960053,14.980350369370052,15.435791486163746,0.14716560920164395,1383.1398164377661
16.9,0.015681624667471108,14.983146184361663,15.643871323342438,0.14732571920253779,1383.3979547949436
16.95,0.015779748167747357,14.985990421130593,15.851990327547259,0.14738428768775436,1383.660563947966
17,0.015565993808728629,14.988823865914597,16.060148760096169,0.14735015428681478,1383.9221766740907
17.05,0.015074972930028926,14.991593305136007,16.268346101561797,0.14723306921604545,1384.1778797492448
17.1,0.014343229942814237,14.99425195809239,16.476581138111992,0.14704341746638452,1384.4233538984736
17.15,0.013408356654760071,14.99675974510912,16.684852052717559,0.14679195759658212,1384.6548985545367
17.2,0.012308170822411693,14.999083401667571,16.893156519014635,0.14648957874946369,1384.8694423953998
17.25,0.011079968732296113,15.001196450983009,17.101491795769139,0.14614707881643269,1385.0645408123405
17.3,0.00975985933358583,15.003079049061622,17.309854820075003,0.14577496598829581,1385.2383616040227
17.35,0.0083821851927478042,15.00471771741665,17.518242297619992,0.14538328526224609,1385.3896602981044
17.4,0.0069790333612322853,15.006104979377715,17.726650788569952,0.1449814708374666,1385.5177465715803
17.45,0.0055798371840520521,15.007238916301379,17.935076787845514,0.14457822473573015,1385.6224432755814
17.5,0.0042110681679888668,15.00812266000845,18.143516798792096,0.14418142143718063,1385.7040395719721
17.55,0.0028960153047049683,15.008763837464331,18.35196739946899,0.14379803783193901,1385.7632396605393
17.6,0.0016546477306918789,15.009173983117826,18.560425301000809,0.1434341073601392,1385.8011085200719
17.65,0.00050355531958346845,15.009367933459881,18.768887397643709,0.14309469684946582,1385.8190160078072
17.7,-0.00054403924770158804,15.009363217298331,18.977350808412879,0.14278390426150186,1385.8185805633307
17.75,-0.0014782042011640322,15.009179454010001,19.185812910296949,0.14250487532584305,1385.8016136490314
17.8,-0.0022921660321059173,15.008837770670164,19.394271363246116,0.14225983687221169,1385.7700659335048
17.85,-0.0029821286734642702,15.008360247512448,19.602724127261272,0.14205014456270035,1385.7259760907157
17.9,-0.0035470528531463905,15.007769399679045,19.811169472033434,0.14187634267475172,1385.6714229498559
17.95,-0.0039884039188770454,15.007087701717477,20.019605979682034,0.14173823358571347,1385.6084815919983
18,-0.0043098762202643135,15.006337159798845,20.228032541220326,0.14163495465636561,1385.5391838528953
18.05,-0.0045171017759832394,15.005538935202033,20.436448347435611,0.14156506029789587,1385.4654835591716
18.1,-0.0046173504752843693,15.004713021252888,20.644852874910992,0.14152660712837323,1385.3892267000294
18.15,-0.0046192284874132412,15.003877974646915,20.853245867938075,0.14151724027478182,1385.3121266202036
18.2,-0.0045323809034108322,15.003050700934384,21.06162731707407,0.14153427904915833,1385.2357442137388
18.25,-0.0043672039341673408,15.002246292918944,21.269997435086925,0.14157480041657575,1385.1614730032945
18.3,-0.0041345712570095223,15.001477919823062,21.478356631008744,0.14163571887319257,1385.090528906755
18.35,-0.0038455783589707942,15.000756764309315,21.686705482981885,0.14171386155928209,1385.023944422393
18.4,-0.0035113079846378239,15.00009200381713,21.895044710538318,0.14180603764045202,1384.9625669056818
18.45,-0.0031426190742900122,14.999490832177553,22.103375146899406,0.14190910119601671,1384.9070605649952
18.5,-0.002749960885964194,14.998958517100005,22.31169771182493,0.14202000705304965,1384.8579117693732
18.55,-0.0023432133430591274,14.99849848887818,22.520013385477558,0.14213585919488328,1384.8154372387644
18.6,-0.0019315540450196434,14.99811245552927,22.72832318370261,0.14225395155110751,1384.7797946748603
18.65,-0.0015233518286349591,14.997800539552307,22.936628135057344,0.14237180114031195,1384.7509953880287
18.7,-0.0011260862758794346,14.997561431557219,23.144929259856731,0.14248717368526412,1384.7289184819301
18.75,-0.0007462921338486847,14.997392556165568,23.353227551438124,0.14259810195171829,1384.7133261711726
18.8,-0.00038952724464292172,14.9972902458052,23.561523959785145,0.14270289717583526,1384.7038798278252
18.85,-6.0362278213164145e-005,14.997249918303256,23.769819377591453,0.14280015404088975,1384.7001563786225
18.9,0.00023760968166217197,14.997266254513395,23.97811462879157,0.14288874974154148,1384.7016647053397
18.95,0.00050174583080428079,14.997333372582871,24.186410459535306,0.14296783773376737,1384.7078617349155
19,0.00073031087519095982,14.997444995862626,24.394707531538387,0.14303683681121057,1384.7181679426383
19.05,0.00092242112742187143,14.997594611878453,24.603006417703256,0.14309541617505908,1384.731982029997
19.1,0.0010779778187166994,14.997775620204486,24.811307599870499,0.14314347717570805,1384.7486945778794
19.15,0.0011975919511182944,14.997981467502864,25.019611468535135,0.14318113240164146,1384.7677005148219
19.2,0.0012825029486315726,14.998205768407617,25.22791832434007,0.14320868277558738,1384.7884102782502
19.25,0.0013344932641269197,14.998442411329831,25.436228381143817,0.14322659329155527,1384.8102595835019
19.3,0.0013558009662496702,14.998685648638817,25.644541770449141,0.14323546799041728,1384.8327177502738
19.35,0.0013490321725618793,14.9989301710253,25.852858546974588,0.14323602472784164,1384.8552945686004
19.4,0.0013170750170509052,14.999171166173698,26.061178695149582,0.14322907023821996,1384.8775457160768
19.45,0.0012630166471104154,14.999404362157781,26.26950213631855,0.14321547594331346,1384.8990767645948
19.5,0.001190064542185641,14.999626056225765,26.477828736446227,0.14319615489618259,1384.9195458380766
19.55,0.0011014732382005532,14.99983312985518,26.686158314127329,0.14317204019098573,1384.9386650024967
19.6,0.0010004773330967987,15.000023051134832,26.894490648717539,0.14314406510876054,1384.9562004858062
19.65,0.00089023144333564826,15.000193865670452,27.102825488417576,0.14311314520954624,1384.9719718382523
19.7,0.00077375758270603135,15.000344177313607,27.311162558160522,0.14308016252324454,1384.9858501530716
19.75,0.00065390024635325606,15.000473120081415,27.519501567170224,0.1430459519363951,1384.9977554738277
19.8,0.0005332893073157894,15.000580322669745,27.727842216078205,0.14301128982035377,1385.0076535179114
19.85,0.0004143106721896448,15.000665866967282,27.93618420350624,0.14297688489886332,1385.0155518461265
19.9,0.00029908449850046158,15.000730241955095,28.144527232040424,0.14294337131020182,1385.0214956062277
19.95,0.00018945065018970966,15.000774294329187,28.352871013542398,0.14291130378135358,1385.0255629738867
20,8.6960960006397505e-005,15.000799177115168,28.561215273760777,0.14288115479920097,1385.0278604082719
20.05,-7.1222211473344729e-006,15.000806297458251,28.769559756223078,0.1428533136366919,1385.0285178314816
20.1,-9.1821777863044607e-005,15.0007972646713,28.977904225404533,0.14282808707028616,1385.0276838318105
20.15,-0.00016643652850195455,15.000773839512428,29.186248469183585,0.14280570160861283,1385.0255209805323
20.2,-0.00023052754395538373,15.000737885544444,29.394592300607592,0.14278630704097534,1385.0222013409075
20.25,-0.0002839007805012743,15.000691323304657,29.60293555900239,0.1427699811078367,1385.0179022366674
20.3,-0.00032658672298955946,15.000636087887973,29.81127811046899,0.14275673509335909,1385.0128023356499
20.35,-0.00035881772347712244,15.000574090421228,30.019619847818358,0.14274652014205788,1385.0070780927142
20.4,-0.00038100369722225794,15.000507183785089,30.227960690000348,0.14273923410722225,1385.000900584836
20.45,-0.00039370680423194689,15.000437132823102,30.436300581087906,0.14273472874749038,1384.9944327604985
20.5,-0.00039761570210064816,15.000365589167853,30.644639488879523,0.14273281709936467,1384.9878271153864
20.55,-0.00039351990631801429,15.000294070712775,30.852977403184237,0.14273328086703246,1384.9812237970136
20.6,-0.00038228473926285296,15.000223945666177,31.061314333853534,0.14273587768614091,1384.9747491324235
20.65,-0.00036482729033589261,15.000156421042465,31.269650308622346,0.14274034813470071,1384.9685145655851
20.7,-0.00034209374860022491,15.000092535374666,31.477985370819688,0.14274642238162219,1384.9626159845338
20.75,-0.00031503840734639095,15.000033155372694,31.686319577005449,0.14275382638110651,1384.9571334128311
20.8,-0.00028460457841449001,14.999978976203336,31.894652994585822,0.14276228753884798,1384.952131035416
20.85,-0.00025170759405908127,14.999930525030294,32.102985699455502,0.14277153979340687,1384.9476575254557
20.9,-0.00021722001663020932,14.999888167425878,32.311317773708673,0.14278132807288868,1384.9437466363404
