"time","V","X"
0.300,-0.28202490,1.94609700
0.301,-0.28239530,1.94581400
0.302,-0.28276580,1.94553100
0.303,-0.28313630,1.94524900
0.304,-0.28350500,1.94496500
0.305,-0.28386870,1.94468100
0.306,-0.28423230,1.94439700
0.307,-0.28459600,1.94411300
0.308,-0.28495800,1.94382800
0.309,-0.28531500,1.94354200
0.310,-0.28567210,1.94325700
0.311,-0.28602920,1.94297100
0.312,-0.28638460,1.94268500
0.313,-0.28673520,1.94239800
0.314,-0.28708580,1.94211100
0.315,-0.28743640,1.94182400
0.316,-0.28778550,1.94153600
0.317,-0.28812980,1.94124800
0.318,-0.28847420,1.94095900
0.319,-0.28881850,1.94067100
0.320,-0.28916130,1.94038200
0.321,-0.28949960,1.94009200
0.322,-0.28983780,1.93980200
0.323,-0.29017610,1.93951300
0.324,-0.29051280,1.93922200
0.325,-0.29084510,1.93893100
0.326,-0.29117740,1.93864000
0.327,-0.29150970,1.93834900
0.328,-0.29184060,1.93805700
0.329,-0.29216710,1.93776500
0.330,-0.29249360,1.93747200
0.331,-0.29282020,1.93718000
0.332,-0.29314530,1.93688700
0.333,-0.29346620,1.93659300
0.334,-0.29378710,1.93629900
0.335,-0.29410800,1.93600600
0.336,-0.29442750,1.93571200
0.337,-0.29474290,1.93541700
0.338,-0.29505830,1.93512100
0.339,-0.29537380,1.93482600
0.340,-0.29568780,1.93453100
0.341,-0.29599790,1.93423500
0.342,-0.29630800,1.93393800
0.343,-0.29661810,1.93364200
0.344,-0.29692690,1.93334600
0.345,-0.29723180,1.93304800
0.346,-0.29753670,1.93275000
0.347,-0.29784160,1.93245300
0.348,-0.29814520,1.93215500
0.349,-0.29844510,1.93185600
0.350,-0.29874490,1.93155800
0.351,-0.29904480,1.93125900
0.352,-0.29934340,1.93096000
0.353,-0.29963840,1.93066000
0.354,-0.29993330,1.93036000
0.355,-0.30022830,1.93006000
0.356,-0.30052200,1.92976000
0.357,-0.30081210,1.92945900
0.358,-0.30110230,1.92915800
0.359,-0.30139250,1.92885600
0.360,-0.30168150,1.92855500
0.361,-0.30196690,1.92825300
0.362,-0.30225250,1.92795100
0.363,-0.30253800,1.92764800
0.364,-0.30282240,1.92734600
0.365,-0.30310330,1.92704200
0.366,-0.30338430,1.92673900
0.367,-0.30366530,1.92643600
0.368,-0.30394520,1.92613200
0.369,-0.30422170,1.92582700
0.370,-0.30449830,1.92552300
0.371,-0.30477490,1.92521800
0.372,-0.30505040,1.92491400
0.373,-0.30532260,1.92460800
0.374,-0.30559490,1.92430200
0.375,-0.30586720,1.92399700
0.376,-0.30613850,1.92369100
0.377,-0.30640660,1.92338400
0.378,-0.30667470,1.92307800
0.379,-0.30694280,1.92277100
0.380,-0.30720990,1.92246400
0.381,-0.30747390,1.92215600
0.382,-0.30773900,1.92184900
0.383,-0.30800210,1.92154100
0.384,-0.30826410,1.92123300
0.385,-0.30852620,1.92092400
0.386,-0.30878730,1.92061600
0.387,-0.30904740,1.92030700
0.388,-0.30930700,1.91999800
0.389,-0.30956560,1.91968900
0.390,-0.30982330,1.91937900
0.391,-0.31008000,1.91907000
0.392,-0.31033580,1.91876000
0.393,-0.31059060,1.91845000
0.394,-0.31084450,1.91813900
0.395,-0.31109740,1.91782800
0.396,-0.31134940,1.91751700
0.397,-0.31160050,1.91720600
0.398,-0.31185070,1.91689500
0.399,-0.31210000,1.91658300
0.400,-0.31234830,1.91627100
0.401,-0.31259580,1.91595900
0.402,-0.31284240,1.91564600
0.403,-0.31308810,1.91533400
0.404,-0.31333290,1.91502100
0.405,-0.31357690,1.91470700
0.406,-0.31381990,1.91439400
0.407,-0.31406220,1.91408000
0.408,-0.31430350,1.91376600
0.409,-0.31454410,1.91345200
0.410,-0.31478370,1.91313800
0.411,-0.31502260,1.91282300
0.412,-0.31526060,1.91250800
0.413,-0.31549780,1.91219300
0.414,-0.31573420,1.91187800
0.415,-0.31596970,1.91156200
0.416,-0.31620450,1.91124600
0.417,-0.31643840,1.91093000
0.418,-0.31667160,1.91061400
0.419,-0.31690400,1.91029700
0.420,-0.31713550,1.90998000
0.421,-0.31736630,1.90966300
0.422,-0.31759640,1.90934600
0.423,-0.31782560,1.90902900
0.424,-0.31805410,1.90871100
0.425,-0.31828190,1.90839300
0.426,-0.31850890,1.90807500
0.427,-0.31873510,1.90775600
0.428,-0.31896060,1.90743800
0.429,-0.31918540,1.90711900
0.430,-0.31940940,1.90680000
0.431,-0.31963270,1.90648100
0.432,-0.31985530,1.90616100
0.433,-0.32007720,1.90584100
0.434,-0.32029830,1.90552100
0.435,-0.32051880,1.90520100
0.436,-0.32073860,1.90488100
0.437,-0.32095760,1.90456000
0.438,-0.32117600,1.90423900
0.439,-0.32139370,1.90391800
0.440,-0.32161070,1.90359700
0.441,-0.32182700,1.90327500
0.442,-0.32204270,1.90295400
0.443,-0.32225770,1.90263200
0.444,-0.32247200,1.90231000
0.445,-0.32268560,1.90198700
0.446,-0.32289870,1.90166500
0.447,-0.32311100,1.90134200
0.448,-0.32332280,1.90101900
0.449,-0.32353390,1.90069600
0.450,-0.32374430,1.90037200
0.451,-0.32395410,1.90004900
0.452,-0.32416330,1.89972500
0.453,-0.32437190,1.89940100
0.454,-0.32457990,1.89907600
0.455,-0.32478720,1.89875200
0.456,-0.32499400,1.89842700
0.457,-0.32520010,1.89810200
0.458,-0.32540570,1.89777700
0.459,-0.32561060,1.89745200
0.460,-0.32581500,1.89712600
0.461,-0.32601880,1.89680100
0.462,-0.32622190,1.89647500
0.463,-0.32642460,1.89614900
0.464,-0.32662660,1.89582200
0.465,-0.32682810,1.89549600
0.466,-0.32702900,1.89516900
0.467,-0.32722930,1.89484200
0.468,-0.32742910,1.89451500
0.469,-0.32762840,1.89418800
0.470,-0.32782710,1.89386000
0.471,-0.32802520,1.89353300
0.472,-0.32822280,1.89320500
0.473,-0.32841990,1.89287600
0.474,-0.32861640,1.89254800
0.475,-0.32881240,1.89222000
0.476,-0.32900790,1.89189100
0.477,-0.32920290,1.89156200
0.478,-0.32939730,1.89123300
0.479,-0.32959130,1.89090400
0.480,-0.32978470,1.89057400
0.481,-0.32997760,1.89024400
0.482,-0.33017000,1.88991500
0.483,-0.33036190,1.88958400
0.484,-0.33055340,1.88925400
0.485,-0.33074430,1.88892400
0.486,-0.33093470,1.88859300
0.487,-0.33112470,1.88826200
0.488,-0.33131420,1.88793100
0.489,-0.33150320,1.88760000
0.490,-0.33169170,1.88726900
0.491,-0.33187980,1.88693700
0.492,-0.33206740,1.88660500
0.493,-0.33225450,1.88627300
0.494,-0.33244120,1.88594100
0.495,-0.33262740,1.88560900
0.496,-0.33281310,1.88527600
0.497,-0.33299840,1.88494300
0.498,-0.33318330,1.88461100
0.499,-0.33336770,1.88427700
0.500,-0.33355170,1.88394400
0.501,-0.33373530,1.88361100
0.502,-0.33391840,1.88327700
0.503,-0.33410110,1.88294300
0.504,-0.33428340,1.88260900
0.505,-0.33446520,1.88227500
0.506,-0.33464660,1.88194100
0.507,-0.33482760,1.88160600
0.508,-0.33500820,1.88127100
0.509,-0.33518840,1.88093600
0.510,-0.33536820,1.88060100
0.511,-0.33554750,1.88026600
0.512,-0.33572650,1.87993100
0.513,-0.33590510,1.87959500
0.514,-0.33608330,1.87925900
0.515,-0.33626110,1.87892300
0.516,-0.33643850,1.87858700
0.517,-0.33661550,1.87825100
0.518,-0.33679210,1.87791400
0.519,-0.33696840,1.87757700
0.520,-0.33714420,1.87724100
0.521,-0.33731970,1.87690400
0.522,-0.33749490,1.87656600
0.523,-0.33766960,1.87622900
0.524,-0.33784400,1.87589100
0.525,-0.33801810,1.87555400
0.526,-0.33819170,1.87521600
0.527,-0.33836510,1.87487800
0.528,-0.33853800,1.87453900
0.529,-0.33871060,1.87420100
0.530,-0.33888290,1.87386200
0.531,-0.33905480,1.87352300
0.532,-0.33922640,1.87318400
0.533,-0.33939760,1.87284500
0.534,-0.33956850,1.87250600
0.535,-0.33973910,1.87216600
0.536,-0.33990930,1.87182700
0.537,-0.34007920,1.87148700
0.538,-0.34024880,1.87114700
0.539,-0.34041810,1.87080700
0.540,-0.34058700,1.87046600
0.541,-0.34075560,1.87012600
0.542,-0.34092390,1.86978500
0.543,-0.34109190,1.86944400
0.544,-0.34125960,1.86910300
0.545,-0.34142690,1.86876200
0.546,-0.34159400,1.86842100
0.547,-0.34176080,1.86807900
0.548,-0.34192720,1.86773800
0.549,-0.34209340,1.86739600
0.550,-0.34225920,1.86705400
0.551,-0.34242480,1.86671200
0.552,-0.34259010,1.86636900
0.553,-0.34275500,1.86602700
0.554,-0.34291970,1.86568400
0.555,-0.34308410,1.86534100
0.556,-0.34324830,1.86499800
0.557,-0.34341210,1.86465500
0.558,-0.34357570,1.86431200
0.559,-0.34373900,1.86396800
0.560,-0.34390200,1.86362500
0.561,-0.34406480,1.86328100
0.562,-0.34422730,1.86293700
0.563,-0.34438950,1.86259300
0.564,-0.34455140,1.86224800
0.565,-0.34471310,1.86190400
0.566,-0.34487460,1.86155900
0.567,-0.34503570,1.86121500
0.568,-0.34519670,1.86087000
0.569,-0.34535730,1.86052500
0.570,-0.34551780,1.86017900
0.571,-0.34567790,1.85983400
0.572,-0.34583790,1.85948800
0.573,-0.34599750,1.85914200
0.574,-0.34615700,1.85879700
0.575,-0.34631620,1.85845000
0.576,-0.34647510,1.85810400
0.577,-0.34663390,1.85775800
0.578,-0.34679240,1.85741100
0.579,-0.34695060,1.85706500
0.580,-0.34710860,1.85671800
0.581,-0.34726640,1.85637100
0.582,-0.34742400,1.85602300
0.583,-0.34758140,1.85567600
0.584,-0.34773850,1.85532900
0.585,-0.34789540,1.85498100
0.586,-0.34805210,1.85463300
0.587,-0.34820860,1.85428500
0.588,-0.34836490,1.85393700
0.589,-0.34852090,1.85358900
0.590,-0.34867680,1.85324000
0.591,-0.34883240,1.85289200
0.592,-0.34898780,1.85254300
0.593,-0.34914310,1.85219400
0.594,-0.34929810,1.85184500
0.595,-0.34945290,1.85149600
0.596,-0.34960750,1.85114600
0.597,-0.34976200,1.85079700
0.598,-0.34991620,1.85044700
0.599,-0.35007020,1.85009700
0.600,-0.35022410,1.84974700
0.601,-0.35037780,1.84939700
0.602,-0.35053120,1.84904700
0.603,-0.35068450,1.84869600
0.604,-0.35083760,1.84834600
0.605,-0.35099050,1.84799500
0.606,-0.35114330,1.84764400
0.607,-0.35129580,1.84729300
0.608,-0.35144820,1.84694200
0.609,-0.35160040,1.84659000
0.610,-0.35175250,1.84623900
0.611,-0.35190430,1.84588700
0.612,-0.35205600,1.84553500
0.613,-0.35220760,1.84518300
0.614,-0.35235890,1.84483100
0.615,-0.35251010,1.84447900
0.616,-0.35266110,1.84412700
0.617,-0.35281200,1.84377400
0.618,-0.35296270,1.84342100
0.619,-0.35311330,1.84306800
0.620,-0.35326370,1.84271500
0.621,-0.35341390,1.84236200
0.622,-0.35356400,1.84200900
0.623,-0.35371390,1.84165500
0.624,-0.35386370,1.84130200
0.625,-0.35401330,1.84094800
0.626,-0.35416280,1.84059400
0.627,-0.35431210,1.84024000
0.628,-0.35446130,1.83988600
0.629,-0.35461040,1.83953100
0.630,-0.35475930,1.83917700
0.631,-0.35490810,1.83882200
0.632,-0.35505670,1.83846700
0.633,-0.35520520,1.83811200
0.634,-0.35535350,1.83775700
0.635,-0.35550180,1.83740200
0.636,-0.35564990,1.83704600
0.637,-0.35579780,1.83669100
0.638,-0.35594560,1.83633500
0.639,-0.35609330,1.83597900
0.640,-0.35624090,1.83562300
0.641,-0.35638840,1.83526700
0.642,-0.35653570,1.83491100
0.643,-0.35668290,1.83455400
0.644,-0.35683000,1.83419800
0.645,-0.35697700,1.83384100
0.646,-0.35712380,1.83348400
0.647,-0.35727050,1.83312700
0.648,-0.35741710,1.83277000
0.649,-0.35756360,1.83241200
0.650,-0.35771000,1.83205500
0.651,-0.35785630,1.83169700
0.652,-0.35800250,1.83133900
0.653,-0.35814850,1.83098200
0.654,-0.35829450,1.83062300
0.655,-0.35844030,1.83026500
0.656,-0.35858610,1.82990700
0.657,-0.35873170,1.82954800
0.658,-0.35887720,1.82919000
0.659,-0.35902270,1.82883100
0.660,-0.35916800,1.82847200
0.661,-0.35931330,1.82811300
0.662,-0.35945840,1.82775400
0.663,-0.35960340,1.82739400
0.664,-0.35974840,1.82703500
0.665,-0.35989320,1.82667500
0.666,-0.36003800,1.82631500
0.667,-0.36018270,1.82595500
0.668,-0.36032730,1.82559500
0.669,-0.36047180,1.82523500
0.670,-0.36061620,1.82487400
0.671,-0.36076050,1.82451400
0.672,-0.36090470,1.82415300
0.673,-0.36104890,1.82379200
0.674,-0.36119300,1.82343100
0.675,-0.36133700,1.82307000
0.676,-0.36148090,1.82270900
0.677,-0.36162470,1.82234800
0.678,-0.36176850,1.82198600
0.679,-0.36191220,1.82162400
0.680,-0.36205580,1.82126300
0.681,-0.36219930,1.82090100
0.682,-0.36234280,1.82053800
0.683,-0.36248620,1.82017600
0.684,-0.36262950,1.81981400
0.685,-0.36277270,1.81945100
0.686,-0.36291590,1.81908900
0.687,-0.36305900,1.81872600
0.688,-0.36320210,1.81836300
0.689,-0.36334510,1.81800000
0.690,-0.36348800,1.81763600
0.691,-0.36363090,1.81727300
0.692,-0.36377370,1.81690900
0.693,-0.36391640,1.81654600
0.694,-0.36405910,1.81618200
0.695,-0.36420170,1.81581800
0.696,-0.36434430,1.81545400
0.697,-0.36448680,1.81508900
0.698,-0.36462920,1.81472500
0.699,-0.36477160,1.81436000
0.700,-0.36491390,1.81399600
0.701,-0.36505620,1.81363100
0.702,-0.36519850,1.81326600
0.703,-0.36534070,1.81290100
0.704,-0.36548280,1.81253500
0.705,-0.36562490,1.81217000
0.706,-0.36576700,1.81180400
0.707,-0.36590900,1.81143900
0.708,-0.36605090,1.81107300
0.709,-0.36619280,1.81070700
0.710,-0.36633470,1.81034100
0.711,-0.36647650,1.80997500
0.712,-0.36661830,1.80960800
0.713,-0.36676010,1.80924200
0.714,-0.36690180,1.80887500
0.715,-0.36704340,1.80850800
0.716,-0.36718510,1.80814100
0.717,-0.36732670,1.80777400
0.718,-0.36746820,1.80740700
0.719,-0.36760970,1.80703900
0.720,-0.36775120,1.80667200
0.721,-0.36789260,1.80630400
0.722,-0.36803410,1.80593600
0.723,-0.36817550,1.80556800
0.724,-0.36831680,1.80520000
0.725,-0.36845810,1.80483100
0.726,-0.36859950,1.80446300
0.727,-0.36874070,1.80409400
0.728,-0.36888200,1.80372600
0.729,-0.36902320,1.80335700
0.730,-0.36916440,1.80298800
0.731,-0.36930560,1.80261900
0.732,-0.36944680,1.80224900
0.733,-0.36958790,1.80188000
0.734,-0.36972900,1.80151000
0.735,-0.36987010,1.80114000
0.736,-0.37001120,1.80077100
0.737,-0.37015230,1.80040100
0.738,-0.37029330,1.80003000
0.739,-0.37043440,1.79966000
0.740,-0.37057540,1.79929000
0.741,-0.37071640,1.79891900
0.742,-0.37085740,1.79854800
0.743,-0.37099840,1.79817800
0.744,-0.37113930,1.79780700
0.745,-0.37128030,1.79743500
0.746,-0.37142120,1.79706400
0.747,-0.37156220,1.79669300
0.748,-0.37170310,1.79632100
0.749,-0.37184410,1.79594900
0.750,-0.37198500,1.79557800
0.751,-0.37212590,1.79520600
0.752,-0.37226680,1.79483300
0.753,-0.37240770,1.79446100
0.754,-0.37254860,1.79408900
0.755,-0.37268950,1.79371600
0.756,-0.37283040,1.79334400
0.757,-0.37297130,1.79297100
0.758,-0.37311220,1.79259800
0.759,-0.37325310,1.79222500
0.760,-0.37339400,1.79185100
0.761,-0.37353490,1.79147800
0.762,-0.37367580,1.79110400
0.763,-0.37381670,1.79073100
0.764,-0.37395760,1.79035700
0.765,-0.37409860,1.78998300
0.766,-0.37423950,1.78960900
0.767,-0.37438040,1.78923500
0.768,-0.37452140,1.78886000
0.769,-0.37466230,1.78848600
0.770,-0.37480330,1.78811100
0.771,-0.37494420,1.78773600
0.772,-0.37508520,1.78736100
0.773,-0.37522620,1.78698600
0.774,-0.37536720,1.78661100
0.775,-0.37550820,1.78623600
0.776,-0.37564930,1.78586000
0.777,-0.37579030,1.78548500
0.778,-0.37593140,1.78510900
0.779,-0.37607240,1.78473300
0.780,-0.37621350,1.78435700
0.781,-0.37635470,1.78398100
0.782,-0.37649580,1.78360400
0.783,-0.37663690,1.78322800
0.784,-0.37677810,1.78285100
0.785,-0.37691930,1.78247400
0.786,-0.37706050,1.78209700
0.787,-0.37720170,1.78172000
0.788,-0.37734300,1.78134300
0.789,-0.37748420,1.78096600
0.790,-0.37762550,1.78058800
0.791,-0.37776680,1.78021100
0.792,-0.37790820,1.77983300
0.793,-0.37804960,1.77945500
0.794,-0.37819100,1.77907700
0.795,-0.37833240,1.77869900
0.796,-0.37847380,1.77832000
0.797,-0.37861530,1.77794200
0.798,-0.37875680,1.77756300
0.799,-0.37889840,1.77718500
0.800,-0.37903990,1.77680600
0.801,-0.37918150,1.77642700
0.802,-0.37932320,1.77604700
0.803,-0.37946480,1.77566800
0.804,-0.37960650,1.77528900
0.805,-0.37974820,1.77490900
0.806,-0.37989000,1.77452900
0.807,-0.38003180,1.77414900
0.808,-0.38017360,1.77376900
0.809,-0.38031550,1.77338900
0.810,-0.38045740,1.77300900
0.811,-0.38059930,1.77262800
0.812,-0.38074130,1.77224800
0.813,-0.38088330,1.77186700
0.814,-0.38102540,1.77148600
0.815,-0.38116750,1.77110500
0.816,-0.38130960,1.77072400
0.817,-0.38145180,1.77034300
0.818,-0.38159400,1.76996100
0.819,-0.38173630,1.76958000
0.820,-0.38187860,1.76919800
0.821,-0.38202090,1.76881600
