"Time","axis1_w","axis2_w","axis3_w","axis4_w","axis5_w","axis6_w"
0.000000000000000E+00,0.000000000000000E+00,-0.000000000000000E+00,-0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.000000000000000E-03,-1.254232229468900E-08,-6.346597048153800E-07,9.094604653906500E-07,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.000000000000000E-03,4.316947735390800E-06,-3.922001905693000E-05,3.482555724973900E-05,0.000000000000000E+00,1.003935099058900E-04,0.000000000000000E+00
3.000000000000000E-03,5.636706725040100E-05,-4.954840382641000E-04,-4.833365982266900E-04,0.000000000000000E+00,5.701823214765600E-03,0.000000000000000E+00
4.000000000000000E-03,2.061194626036200E-04,-1.341144988690200E-03,-1.535813074011300E-03,0.000000000000000E+00,1.613647989121000E-02,0.000000000000000E+00
5.000000000000000E-03,5.537683133695300E-04,-2.477281916925100E-03,-3.123973488818700E-03,1.289683277522900E-03,3.092960943747700E-02,3.607738113692300E-03
6.000000000000000E-03,1.167736248194000E-03,-3.819453357883600E-03,-5.273232352810700E-03,4.571605772119100E-03,4.958619206355000E-02,1.348703111198600E-02
7.000000000000000E-03,2.185901080692400E-03,-5.426255845906900E-03,-7.944098812895100E-03,8.640550570241099E-03,7.072199193836801E-02,2.201075142133500E-02
8.000000000000000E-03,3.661345830896800E-03,-7.275720593677000E-03,-1.118453182637200E-02,1.344346795282600E-02,9.399294058844500E-02,2.941140268043300E-02
8.999999999999999E-03,5.643094815831100E-03,-9.357153512048300E-03,-1.502675103563300E-02,1.891819136639300E-02,1.190947889486300E-01,3.583514000356200E-02
1.000000000000000E-02,8.174438882707699E-03,-1.167073112222400E-02,-1.948538584479300E-02,2.500196119995800E-02,1.457652412933800E-01,4.140308003695200E-02
1.100000000000000E-02,1.129233011416700E-02,-1.422663494168700E-02,-2.455704280667900E-02,3.163246653677600E-02,1.737773687423400E-01,4.622148339062300E-02
1.200000000000000E-02,1.502725668760800E-02,-1.704377213253200E-02,-3.022158130322200E-02,3.874848636989000E-02,2.029344720727800E-01,5.038602330298500E-02
1.300000000000000E-02,1.940339655580900E-02,-2.014816333130700E-02,-3.644439139698000E-02,4.629021214629800E-02,2.330651133959600E-01,5.398329422416800E-02
1.400000000000000E-02,2.443893580012800E-02,-2.357119093547500E-02,-4.317940148856600E-02,5.419974113836900E-02,2.640197070547000E-01,5.709269656382400E-02
1.500000000000000E-02,3.014649134376700E-02,-2.734779089832300E-02,-5.037236657448700E-02,6.242141502405200E-02,2.956674702818900E-01,5.978727478319300E-02
