"Time", "Noise","Noise_Filt","Noise_Filt_Sat","Sine","Sine_Filt","Sine_Filt_Quantized"
0.000000,0.504193,0.063024,0.063024,0.000000,0.000000,0.000000
0.001000,0.504193,0.063024,0.063024,0.002000,0.000000,0.000000
0.002000,0.504193,0.063024,0.063024,0.004000,0.000000,0.000000
0.003000,0.504193,0.063024,0.063024,0.006000,0.000000,0.000000
0.004000,0.504193,0.063024,0.063024,0.008000,0.000000,0.000000
0.005000,0.504193,0.063024,0.063024,0.010000,0.000000,0.000000
0.006000,0.504193,0.063024,0.063024,0.012000,0.000000,0.000000
0.007000,0.504193,0.063024,0.063024,0.014000,0.000001,0.000000
0.008000,0.504193,0.063024,0.063024,0.016000,0.000001,0.000000
0.009000,0.504193,0.063024,0.063024,0.018000,0.000002,0.000000
0.010000,0.504193,0.063024,0.063024,0.020000,0.000002,0.000000
0.011000,0.504193,0.063024,0.063024,0.022000,0.000003,0.000000
0.012000,0.504193,0.063024,0.063024,0.023999,0.000004,0.000000
0.013000,0.504193,0.063024,0.063024,0.025999,0.000005,0.000000
0.014000,0.504193,0.063024,0.063024,0.027999,0.000006,0.000000
0.015000,0.504193,0.063024,0.063024,0.029999,0.000008,0.000000
0.016000,0.504193,0.063024,0.063024,0.031999,0.000010,0.000000
0.017000,0.504193,0.063024,0.063024,0.033998,0.000012,0.000000
0.018000,0.504193,0.063024,0.063024,0.035998,0.000014,0.000000
0.019000,0.504193,0.063024,0.063024,0.037998,0.000017,0.000000
0.020000,0.504193,0.063024,0.063024,0.039997,0.000020,0.000000
0.021000,0.504193,0.063024,0.063024,0.041997,0.000023,0.000000
0.022000,0.504193,0.063024,0.063024,0.043996,0.000027,0.000000
0.023000,0.504193,0.063024,0.063024,0.045996,0.000031,0.000000
0.024000,0.504193,0.063024,0.063024,0.047995,0.000036,0.000000
0.025000,0.504193,0.063024,0.063024,0.049995,0.000040,0.000000
0.026000,0.504193,0.063024,0.063024,0.051994,0.000046,0.000000
0.027000,0.504193,0.063024,0.063024,0.053993,0.000051,0.000000
