"time","step2","J1_w","J2_w","J3_w","J4_w"
0.232,0,7.86055,2.28751,3.28626e-014,3.28624e-014
0.233,0,7.85951,2.29709,3.10862e-014,3.1086e-014
0.234,0,7.85863,2.30667,3.24185e-014,3.24183e-014
0.235,0,7.85791,2.31624,3.15303e-014,3.15301e-014
0.236,0,7.85733,2.32581,3.19744e-014,3.19742e-014
0.237,0,7.85689,2.33537,3.24185e-014,3.24183e-014
0.238,0,7.85657,2.34493,3.37508e-014,3.37505e-014
0.239,0,7.85638,2.35449,3.15303e-014,3.15301e-014
0.24,0,7.8563,2.36404,3.01981e-014,3.01978e-014
0.241,0,7.85631,2.37359,3.06422e-014,3.06419e-014
0.242,0,7.85642,2.38313,3.06422e-014,3.06419e-014
0.243,0,7.85661,2.39267,2.79776e-014,2.79774e-014
0.244,0,7.85687,2.40221,2.84217e-014,2.84215e-014
0.245,0,7.85719,2.41174,2.79776e-014,2.79774e-014
0.246,0,7.85757,2.42127,2.84217e-014,2.84215e-014
0.247,0,7.85799,2.4308,2.84217e-014,2.84215e-014
0.248,0,7.85844,2.44032,2.9754e-014,2.97537e-014
0.249,0,7.85891,2.44984,2.79776e-014,2.79774e-014
0.25,0,7.8594,2.45935,2.84217e-014,2.84215e-014
0.251,0,7.85988,2.46886,2.70894e-014,2.70892e-014
0.252,0,7.86036,2.47837,2.70894e-014,2.70892e-014
0.253,0,7.86082,2.48787,2.75335e-014,2.75333e-014
0.254,0,7.86125,2.49737,2.79776e-014,2.79774e-014
0.255,0,7.86164,2.50686,2.70894e-014,2.70892e-014
0.256,0,7.86199,2.51636,2.70894e-014,2.70892e-014
0.257,0,7.86229,2.52584,2.88658e-014,2.88655e-014
0.258,0,7.86252,2.53533,3.01981e-014,3.01978e-014
0.259,0,7.86268,2.54481,3.06422e-014,3.06419e-014
0.26,0,7.86275,2.55428,3.06422e-014,3.06419e-014
0.261,0,7.86273,2.56375,3.01981e-014,3.01978e-014
0.262,0,7.86261,2.57322,3.19744e-014,3.19742e-014
0.263,0,7.86238,2.58268,3.24185e-014,3.24183e-014
0.264,0,7.86202,2.59214,3.15303e-014,3.15301e-014
0.265,0,7.86154,2.6016,3.37508e-014,3.37505e-014
0.266,0,7.86091,2.61105,3.4639e-014,3.46387e-014
0.267,0,7.86014,2.62049,3.15303e-014,3.15301e-014
0.268,0,7.85921,2.62994,3.06422e-014,3.06419e-014
0.269,0,7.85812,2.63937,2.9754e-014,2.97537e-014
0.27,0,7.85686,2.64881,2.9754e-014,2.97537e-014
0.271,0,7.85541,2.65824,2.84217e-014,2.84215e-014
0.272,0,7.85378,2.66767,2.88658e-014,2.88656e-014
0.273,0,7.85195,2.67709,2.93099e-014,2.93097e-014
0.274,0,7.84991,2.6865,2.84217e-014,2.84215e-014
0.275,0,7.84767,2.69592,2.88658e-014,2.88656e-014
0.276,0,7.84521,2.70533,3.10862e-014,3.1086e-014
0.277,0,7.84252,2.71473,3.06422e-014,3.06419e-014
0.278,0,7.8396,2.72413,3.19744e-014,3.19742e-014
0.279,0,7.83644,2.73353,3.10862e-014,3.1086e-014
0.28,0,7.83304,2.74292,3.06422e-014,3.0642e-014
0.281,0,7.82939,2.75231,3.10862e-014,3.10861e-014
0.282,0,7.82548,2.76169,3.10862e-014,3.10861e-014
0.283,0,7.82132,2.77107,2.9754e-014,2.97538e-014
0.284,0,7.81688,2.78045,2.88658e-014,2.88656e-014
0.285,0,7.81218,2.78982,2.84217e-014,2.84215e-014
0.286,0,7.8072,2.79918,2.88658e-014,2.88656e-014
0.287,0,7.80194,2.80854,3.10862e-014,3.10861e-014
0.288,0,7.7964,2.8179,2.93099e-014,2.93097e-014
0.289,0,7.79057,2.82725,3.01981e-014,3.01979e-014
0.29,0,7.78444,2.8366,3.06422e-014,3.0642e-014
0.291,0,7.77803,2.84595,2.93099e-014,2.93097e-014
0.292,0,7.77131,2.85528,2.93099e-014,2.93097e-014
0.293,0,7.7643,2.86462,3.01981e-014,3.01979e-014
0.294,0,7.75698,2.87395,2.79776e-014,2.79775e-014
0.295,0,7.74937,2.88327,2.84217e-014,2.84216e-014
0.296,0,7.74144,2.8926,2.79776e-014,2.79775e-014
0.297,0,7.73321,2.90191,2.79776e-014,2.79775e-014
0.298,0,7.72467,2.91122,2.79776e-014,2.79775e-014
0.299,0,7.71582,2.92053,2.75335e-014,2.75334e-014
0.3,0,7.70666,2.92983,2.84217e-014,2.84216e-014
0.301,0,7.69719,2.93913,3.10862e-014,3.10861e-014
0.302,0,7.68741,2.94843,3.06422e-014,3.06421e-014
0.303,0,7.67733,2.95772,2.9754e-014,2.97539e-014
0.304,0,7.66693,2.967,3.10862e-014,3.10862e-014
0.305,0,7.65623,2.97628,3.10862e-014,3.10862e-014
0.306,0,7.64523,2.98555,3.33067e-014,3.33066e-014
0.307,0,7.63392,2.99482,3.33067e-014,3.33066e-014
0.308,0,7.6223,3.00409,3.28626e-014,3.28625e-014
0.309,0,7.61039,3.01335,3.28626e-014,3.28625e-014
0.31,0,7.59818,3.02261,3.24185e-014,3.24185e-014
0.311,0,7.58568,3.03186,3.37508e-014,3.37507e-014
0.312,0,7.57289,3.0411,3.24185e-014,3.24185e-014
0.313,0,7.55981,3.05035,3.15303e-014,3.15303e-014
0.314,0,7.54644,3.05958,3.15303e-014,3.15303e-014
0.315,0,7.5328,3.06881,3.10862e-014,3.10862e-014
0.316,0,7.51888,3.07804,3.24185e-014,3.24185e-014
0.317,0,7.50469,3.08726,3.15303e-014,3.15303e-014
0.318,0,7.49024,3.09648,3.15303e-014,3.15303e-014
0.319,0,7.47553,3.10569,3.06422e-014,3.06422e-014
0.32,0,7.46056,3.1149,3.19744e-014,3.19744e-014
0.321,0,7.44534,3.1241,3.10862e-014,3.10862e-014
0.322,0,7.42988,3.1333,3.06422e-014,3.06422e-014
0.323,0,7.41418,3.1425,3.19744e-014,3.19744e-014
0.324,0,7.39825,3.15168,3.37508e-014,3.37508e-014
0.325,0,7.3821,3.16087,3.4639e-014,3.4639e-014
0.326,0,7.36573,3.17004,3.37508e-014,3.37508e-014
0.327,0,7.34915,3.17922,3.5083e-014,3.50831e-014
0.328,0,7.33236,3.18839,3.5083e-014,3.50831e-014
0.329,0,7.31539,3.19755,3.5083e-014,3.50831e-014
0.33,0,7.29822,3.20671,3.28626e-014,3.28626e-014
0.331,0,7.28088,3.21586,3.15303e-014,3.15304e-014
0.332,0,7.26336,3.22501,3.15303e-014,3.15304e-014
0.333,0,7.24569,3.23415,3.4639e-014,3.4639e-014
0.334,0,7.22785,3.24329,3.37508e-014,3.37508e-014
0.335,0,7.20988,3.25242,3.33067e-014,3.33067e-014
0.336,0,7.19176,3.26155,3.19744e-014,3.19745e-014
0.337,0,7.17352,3.27067,3.19744e-014,3.19745e-014
0.338,0,7.15515,3.27979,3.28626e-014,3.28627e-014
0.339,0,7.13668,3.2889,3.28626e-014,3.28627e-014
0.34,0,7.1181,3.298,3.15303e-014,3.15304e-014
0.341,0,7.09944,3.30711,3.28626e-014,3.28627e-014
0.342,0,7.08069,3.3162,3.28626e-014,3.28627e-014
0.343,0,7.06187,3.32529,3.28626e-014,3.28627e-014
0.344,0,7.04299,3.33438,3.37508e-014,3.37508e-014
0.345,0,7.02405,3.34346,3.5083e-014,3.50831e-014
0.346,0,7.00507,3.35253,3.41949e-014,3.41949e-014
0.347,0,6.98605,3.3616,3.41949e-014,3.41949e-014
0.348,0,6.96702,3.37067,3.5083e-014,3.50831e-014
0.349,0,6.94797,3.37972,3.55271e-014,3.55272e-014
0.35,0,6.92892,3.38878,3.59712e-014,3.59713e-014
0.351,0,6.90987,3.39782,3.64153e-014,3.64154e-014
0.352,0,6.89085,3.40687,3.4639e-014,3.4639e-014
0.353,0,6.87184,3.4159,3.33067e-014,3.33067e-014
0.354,0,6.85288,3.42494,3.24185e-014,3.24186e-014
0.355,0,6.83395,3.43396,3.10862e-014,3.10863e-014
0.356,0,6.81509,3.44299,3.19744e-014,3.19745e-014
0.357,0,6.79628,3.452,3.06422e-014,3.06422e-014
0.358,0,6.77755,3.46101,2.9754e-014,2.9754e-014
0.359,0,6.75891,3.47002,3.10862e-014,3.10863e-014
0.36,0,6.74036,3.47902,3.06422e-014,3.06422e-014
0.361,0,6.72191,3.48801,3.01981e-014,3.01981e-014
0.362,0,6.70357,3.497,2.84217e-014,2.84218e-014
0.363,0,6.68536,3.50598,2.9754e-014,2.9754e-014
0.364,0,6.66728,3.51496,3.06422e-014,3.06422e-014
0.365,0,6.64933,3.52394,3.10862e-014,3.10863e-014
0.366,0,6.63153,3.5329,3.01981e-014,3.01981e-014
0.367,0,6.61389,3.54186,3.01981e-014,3.01981e-014
0.368,0,6.59642,3.55082,3.15303e-014,3.15304e-014
0.369,0,6.57912,3.55977,3.24185e-014,3.24185e-014
0.37,0,6.562,3.56871,3.06422e-014,3.06422e-014
0.371,0,6.54507,3.57765,2.9754e-014,2.9754e-014
0.372,0,6.52835,3.58659,3.06422e-014,3.06422e-014
0.373,0,6.51182,3.59551,3.19744e-014,3.19744e-014
0.374,0,6.49551,3.60444,3.19744e-014,3.19744e-014
0.375,0,6.47942,3.61335,3.24185e-014,3.24185e-014
0.376,0,6.46356,3.62226,3.10862e-014,3.10862e-014
0.377,0,6.44794,3.63117,3.10862e-014,3.10862e-014
0.378,0,6.43255,3.64007,3.10862e-014,3.10862e-014
0.379,0,6.41742,3.64896,3.15303e-014,3.15303e-014
0.38,0,6.40253,3.65785,3.15303e-014,3.15303e-014
0.381,0,6.38791,3.66673,3.19744e-014,3.19744e-014
0.382,0,6.37355,3.67561,3.28626e-014,3.28626e-014
0.383,0,6.35947,3.68448,3.28626e-014,3.28626e-014
0.384,0,6.34566,3.69334,3.33067e-014,3.33067e-014
0.385,0,6.33213,3.7022,3.37508e-014,3.37507e-014
0.386,0,6.31888,3.71105,3.28626e-014,3.28626e-014
0.387,0,6.30593,3.7199,3.24185e-014,3.24185e-014
0.388,0,6.29327,3.72874,3.33067e-014,3.33066e-014
0.389,0,6.28091,3.73758,3.41949e-014,3.41948e-014
0.39,0,6.26885,3.74641,3.4639e-014,3.46389e-014
0.391,0,6.25709,3.75523,3.4639e-014,3.46389e-014
0.392,0,6.24564,3.76405,3.24185e-014,3.24184e-014
0.393,0,6.23451,3.77286,3.15303e-014,3.15302e-014
0.394,0,6.22368,3.78166,3.24185e-014,3.24184e-014
0.395,0,6.21317,3.79046,3.24185e-014,3.24184e-014
0.396,0,6.20297,3.79926,3.28626e-014,3.28625e-014
0.397,0,6.1931,3.80805,3.37508e-014,3.37507e-014
0.398,0,6.18354,3.81683,3.41949e-014,3.41948e-014
0.399,0,6.1743,3.8256,3.55271e-014,3.5527e-014
0.4,0,6.16538,3.83437,3.59712e-014,3.59711e-014
0.401,0,6.15678,3.83314,0.01,3.64604e-014
0.402,0,6.1485,3.83189,0.02,3.7758e-014
0.403,0,6.14054,3.83065,0.03,3.747e-014
0.404,0,6.1329,3.82939,0.04,3.61378e-014
0.405,0,6.12557,3.82813,0.05,3.59504e-014
0.406,0,6.11857,3.82686,0.06,3.58047e-014
0.407,0,6.11188,3.82559,0.07,3.49165e-014
0.408,0,6.1055,3.82431,0.08,3.5541e-014
0.409,0,6.09943,3.82303,0.09,3.33761e-014
0.41,0,6.09367,3.82174,0.1,3.26128e-014
0.411,0,6.08821,3.82044,0.11,3.16275e-014
0.412,0,6.08306,3.81913,0.12,3.11695e-014
0.413,0,6.0782,3.81783,0.13,3.31402e-014
0.414,0,6.07364,3.81651,0.14,3.5083e-014
0.415,0,6.06937,3.81519,0.15,3.42504e-014
0.416,0,6.06538,3.81386,0.16,3.48888e-014
0.417,0,6.06168,3.81252,0.17,3.49443e-014
0.418,0,6.05826,3.81118,0.18,3.39451e-014
0.419,0,6.0551,3.80983,0.19,3.45557e-014
0.42,0,6.05221,3.80848,0.2,3.40561e-014
0.421,0,6.04958,3.80712,0.21,3.35842e-014
0.422,0,6.04721,3.80575,0.22,3.36398e-014
0.423,0,6.04508,3.80438,0.23,3.38063e-014
0.424,0,6.0432,3.803,0.24,3.52773e-014
0.425,0,6.04155,3.80162,0.25,3.53606e-014
0.426,0,6.04013,3.80022,0.26,3.42504e-014
0.427,0,6.03893,3.79883,0.27,3.64708e-014
0.428,0,6.03795,3.79742,0.28,3.69149e-014
0.429,0,6.03717,3.79601,0.29,3.5083e-014
0.43,0,6.03659,3.79459,0.3,3.59157e-014
0.431,0,6.0362,3.79317,0.31,3.7581e-014
0.432,0,6.036,3.79174,0.32,3.76921e-014
0.433,0,6.03597,3.7903,0.33,3.70814e-014
0.434,0,6.0361,3.78886,0.34,3.77476e-014
0.435,0,6.0364,3.78741,0.35,3.71925e-014
0.436,0,6.03684,3.78595,0.36,3.74145e-014
0.437,0,6.03742,3.78449,0.37,3.73035e-014
0.438,0,6.03813,3.78302,0.38,3.7248e-014
0.439,0,6.03897,3.78154,0.39,3.59157e-014
