    "time","outputs[1]","outputs[2]"
         0,        25,        20
      0.01,        25, 20.099917
      0.02,        25, 20.199702
      0.03,        25, 20.299353
      0.04,        25, 20.398866
      0.05,        25, 20.498242
      0.06,        25, 20.597479
      0.07,        25, 20.696579
      0.08,        25, 20.795541
      0.09,        25, 20.894366
       0.1,        25, 20.993053
      0.11,        25, 21.091604
      0.12,        25, 21.190017
      0.13,        25, 21.288294
      0.14,        25, 21.386435
      0.15,        25,  21.48444
      0.16,        25, 21.582308
      0.17,        25, 21.680041
      0.18,        25, 21.777639
      0.19,        25, 21.875101
       0.2,        25, 21.972429
      0.21,        25, 22.069621
      0.22,        25, 22.166679
      0.23,        25, 22.263603
      0.24,        25, 22.360392
      0.25,        25, 22.457047
      0.26,        25, 22.553569
      0.27,        25, 22.649957
      0.28,        25, 22.746212
      0.29,        25, 22.842333
       0.3,        25, 22.938322
      0.31,        25, 23.034178
      0.32,        25, 23.129901
      0.33,        25, 23.225493
      0.34,        25, 23.320952
      0.35,        25, 23.416279
      0.36,        25, 23.511475
      0.37,        25, 23.606539
      0.38,        25, 23.701472
      0.39,        25, 23.796274
       0.4,        25, 23.890946
      0.41,        25, 23.985486
      0.42,        25, 24.079897
      0.43,        25, 24.174177
      0.44,        25, 24.268327
      0.45,        25, 24.362347
      0.46,        25, 24.456238
      0.47,        25, 24.549999
      0.48,        25, 24.643632
      0.49,        25, 24.737135
       0.5,        25, 24.830509
      0.51,        25, 24.923755
      0.52,        25, 25.016873
      0.53,        25, 25.109862
      0.54,        25, 25.202724
      0.55,        25, 25.295458
      0.56,        25, 25.388064
      0.57,        25, 25.480543
      0.58,        25, 25.572894
      0.59,        25, 25.665119
       0.6,        25, 25.757217
      0.61,        25, 25.849189
      0.62,        25, 25.941034
      0.63,        25, 25.985885
      0.64,        25, 25.987533
      0.65,        25, 25.973886
      0.66,        25, 25.962999
      0.67,        25, 25.957419
      0.68,        25,  25.95345
      0.69,        25, 25.948536
       0.7,        25, 25.942558
      0.71,        25, 25.936287
      0.72,        25, 25.930214
      0.73,        25, 25.924295
      0.74,        25, 25.918409
      0.75,        25,  25.91251
      0.76,        25, 25.906601
      0.77,        25, 25.900694
      0.78,        25, 25.894794
      0.79,        25, 25.888902
       0.8,        25, 25.883017
      0.81,        25, 25.877137
      0.82,        25, 25.871263
      0.83,        25, 25.865394
      0.84,        25, 25.859532
      0.85,        25, 25.853675
      0.86,        25, 25.847825
      0.87,        25,  25.84198
      0.88,        25, 25.836141
      0.89,        25, 25.830307
       0.9,        25,  25.82448
      0.91,        25, 25.818659
      0.92,        25, 25.812843
      0.93,        25, 25.807033
      0.94,        25, 25.801229
      0.95,        25,  25.79543
      0.96,        25, 25.789638
      0.97,        25, 25.783851
      0.98,        25,  25.77807
      0.99,        25, 25.772295
         1,        25, 25.766526
      1.01,        25, 25.760762
      1.02,        25, 25.755004
      1.03,        25, 25.749252
      1.04,        25, 25.743506
      1.05,        25, 25.737765
      1.06,        25,  25.73203
      1.07,        25, 25.726301
      1.08,        25, 25.720577
      1.09,        25,  25.71486
