"time", "y_multiSwitch", "y_product", "y_sum", "y_triggeredAdd"
1.65103906, 2, 0, 4, 1
1.66103906, 2, 0, 4, 1
1.67103906, 2, 0, 4, 1
1.68103906, 2, 0, 4, 1
1.69103906, 2, 0, 4, 1
1.70103906, 2, 0, 4, 1
1.71103906, 2, 0, 4, 1
1.72103906, 2, 0, 4, 1
1.73103906, 2, 0, 4, 1
1.74103906, 2, 0, 4, 1
1.75103906, 2, 0, 4, 1
1.76103906, 2, 0, 4, 1
1.77103906, 2, 0, 4, 1
1.78103906, 2, 0, 4, 1
1.79103906, 2, 0, 4, 1
1.80119531, 2, 0, 4, 1
1.81119531, 2, 0, 4, 1
1.82119531, 2, 0, 4, 1
1.83119531, 2, 0, 4, 1
1.84119531, 2, 0, 4, 1
1.85119531, 2, 0, 4, 1
1.86119531, 2, 0, 4, 1
1.87119531, 2, 0, 4, 1
1.88119531, 2, 0, 4, 1
1.89119531, 2, 0, 4, 1
1.90119531, 2, 0, 4, 1
1.91119531, 2, 0, 4, 1
1.92119531, 2, 0, 4, 1
1.93119531, 2, 0, 4, 1
1.94119531, 2, 0, 4, 1
1.95119531, 2, 0, 4, 1
1.96119531, 2, 0, 4, 1
1.97119531, 2, 0, 4, 1
1.98119531, 2, 0, 4, 1
1.99119531, 2, 0, 4, 1
2.00119531, 4, 0, 4, 2
2.01119531, 4, 21, 7, 2
2.02119531, 4, 21, 7, 2
2.03119531, 4, 21, 7, 2
2.04119531, 4, 21, 7, 2
2.05119531, 4, 21, 7, 2
2.06119531, 4, 21, 7, 2
2.07119531, 4, 21, 7, 2
2.08119531, 4, 21, 7, 2
2.09119531, 4, 21, 7, 2
2.10119531, 4, 21, 7, 2
2.11119531, 4, 21, 7, 2
2.12119531, 4, 21, 7, 2
2.13119531, 4, 21, 7, 2
2.14119531, 4, 21, 7, 2
2.15119531, 4, 21, 7, 2
2.16119531, 4, 21, 7, 2
2.17119531, 4, 21, 7, 2
2.18119531, 4, 21, 7, 2
2.19119531, 4, 21, 7, 2
2.20119531, 4, 21, 7, 2
2.21119531, 4, 21, 7, 2
2.22119531, 4, 21, 7, 2
2.23119531, 4, 21, 7, 2
2.24119531, 4, 21, 7, 2
2.25119531, 4, 21, 7, 2
2.26119531, 4, 21, 7, 2
2.27119531, 4, 21, 7, 2
2.28119531, 4, 21, 7, 2
2.29119531, 4, 21, 7, 2
2.30119531, 4, 21, 7, 2
2.31119531, 4, 21, 7, 2
2.32119531, 4, 21, 7, 2
2.33119531, 4, 21, 7, 2
2.34119531, 4, 21, 7, 2
2.35119531, 4, 21, 7, 2
2.36119531, 4, 21, 7, 2
2.37119531, 4, 21, 7, 2
2.38119531, 4, 21, 7, 2
2.39119531, 4, 21, 7, 2
2.40119531, 4, 21, 7, 2
2.41119531, 4, 21, 7, 2
2.42119531, 4, 21, 7, 2
2.43119531, 4, 21, 7, 2
2.44119531, 4, 21, 7, 2
2.45119531, 4, 21, 7, 2
2.46119531, 4, 21, 7, 2
2.47119531, 4, 21, 7, 2
2.48119531, 4, 21, 7, 2
2.49119531, 4, 21, 7, 2
2.50119531, 6, 21, 7, 2
2.51119531, 6, 21, 7, 2
2.52119531, 6, 21, 7, 2
2.53119531, 6, 21, 7, 2
2.54119531, 6, 21, 7, 2
2.55119531, 6, 21, 7, 2
2.56119531, 6, 21, 7, 2
2.57119531, 6, 21, 7, 2
2.58119531, 6, 21, 7, 2
2.59119531, 6, 21, 7, 2
2.60119531, 6, 21, 7, 2
2.61119531, 6, 21, 7, 2
2.62119531, 6, 21, 7, 2
2.63119531, 6, 21, 7, 2
2.64119531, 6, 21, 7, 2
2.65119531, 6, 21, 7, 2
2.66119531, 6, 21, 7, 2
2.67119531, 6, 21, 7, 2
2.68119531, 6, 21, 7, 2
2.69119531, 6, 21, 7, 2
2.70119531, 6, 21, 7, 2
2.71119531, 6, 21, 7, 2
2.72119531, 6, 21, 7, 2
2.73119531, 6, 21, 7, 2
2.74119531, 6, 21, 7, 2
2.75119531, 6, 21, 7, 2
2.76119531, 6, 21, 7, 2
2.77119531, 6, 21, 7, 2
2.78119531, 6, 21, 7, 2
2.79119531, 6, 21, 7, 2
2.80119531, 6, 21, 7, 2
2.81119531, 6, 21, 7, 2
2.82119531, 6, 21, 7, 2
2.83119531, 6, 21, 7, 2
2.84119531, 6, 21, 7, 2
2.85119531, 6, 21, 7, 2
2.86119531, 6, 21, 7, 2
2.87119531, 6, 21, 7, 2
2.88119531, 6, 21, 7, 2
2.89119531, 6, 21, 7, 2
2.90119531, 6, 21, 7, 2
2.91119531, 6, 21, 7, 2
2.92119531, 6, 21, 7, 2
2.93119531, 6, 21, 7, 2
2.94119531, 6, 21, 7, 2
2.95119531, 6, 21, 7, 2
2.96119531, 6, 21, 7, 2
2.97119531, 6, 21, 7, 2
2.98119531, 6, 21, 7, 2
2.99119531, 6, 21, 7, 2
3.00119531, 4, 21, 7, 3
3.01119531, 4, 21, 7, 3
3.02119531, 4, 21, 7, 3
3.03119531, 4, 21, 7, 3
3.04119531, 4, 21, 7, 3
3.05119531, 4, 21, 7, 3
3.06119531, 4, 21, 7, 3
3.07119531, 4, 21, 7, 3
3.08119531, 4, 21, 7, 3
3.09119531, 4, 21, 7, 3
3.10119531, 4, 21, 7, 3
3.11119531, 4, 21, 7, 3
3.12119531, 4, 21, 7, 3
3.13119531, 4, 21, 7, 3
3.14119531, 4, 21, 7, 3
3.15119531, 4, 21, 7, 3
3.16119531, 4, 21, 7, 3
3.17119531, 4, 21, 7, 3
3.18119531, 4, 21, 7, 3
3.19119531, 4, 21, 7, 3
3.20119531, 4, 21, 7, 3
3.21119531, 4, 21, 7, 3
3.22119531, 4, 21, 7, 3
3.23119531, 4, 21, 7, 3
3.24119531, 4, 21, 7, 3
3.25119531, 4, 21, 7, 3
3.26119531, 4, 21, 7, 3
3.27119531, 4, 21, 7, 3
3.28119531, 4, 21, 7, 3
3.29119531, 4, 21, 7, 3
3.30119531, 4, 21, 7, 3
3.31119531, 4, 21, 7, 3
3.32119531, 4, 21, 7, 3
3.33119531, 4, 21, 7, 3
3.34119531, 4, 21, 7, 3
3.35119531, 4, 21, 7, 3
3.36119531, 4, 21, 7, 3
3.37119531, 4, 21, 7, 3
3.38119531, 4, 21, 7, 3
3.39119531, 4, 21, 7, 3
3.40119531, 4, 21, 7, 3
3.41119531, 4, 21, 7, 3
3.42119531, 4, 21, 7, 3
3.43119531, 4, 21, 7, 3
3.44119531, 4, 18, 6, 3
3.45119531, 4, 18, 6, 3
3.46119531, 4, 18, 6, 3
3.47119531, 4, 18, 6, 3
3.48119531, 4, 18, 6, 3
3.49119531, 4, 18, 6, 3
3.50119531, 6, 18, 6, 3
3.51119531, 6, 18, 6, 3
3.52119531, 6, 18, 6, 3
3.53119531, 6, 18, 6, 3
3.54119531, 6, 18, 6, 3
3.55119531, 6, 18, 6, 3
3.56119531, 6, 18, 6, 3
3.57119531, 6, 18, 6, 3
3.58119531, 6, 18, 6, 3
3.59119531, 6, 18, 6, 3
3.60119531, 2, 18, 6, 3
3.61119531, 2, 18, 6, 3
3.62119531, 2, 18, 6, 3
3.63119531, 2, 18, 6, 3
3.64119531, 2, 18, 6, 3
3.65119531, 2, 18, 6, 3
3.66119531, 2, 18, 6, 3
3.67119531, 2, 18, 6, 3
3.68119531, 2, 18, 6, 3
3.69119531, 2, 18, 6, 3
3.70119531, 2, 18, 6, 3
3.71119531, 2, 18, 6, 3
3.72119531, 2, 18, 6, 3
3.73119531, 2, 18, 6, 3
3.74119531, 2, 18, 6, 3
3.75119531, 2, 18, 6, 3
3.76119531, 2, 18, 6, 3
3.77119531, 2, 18, 6, 3
3.78119531, 2, 18, 6, 3
3.79119531, 2, 18, 6, 3
3.80119531, 2, 18, 6, 3
3.81119531, 2, 18, 6, 3
3.82119531, 2, 18, 6, 3
3.83119531, 2, 18, 6, 3
3.84119531, 2, 18, 6, 3
3.85119531, 2, 18, 6, 3
3.86119531, 2, 18, 6, 3
3.87119531, 2, 18, 6, 3
3.88119531, 2, 18, 6, 3
3.89119531, 2, 18, 6, 3
3.90119531, 2, 18, 6, 3
3.91119531, 2, 18, 6, 3
3.92119531, 2, 18, 6, 3
3.93119531, 2, 18, 6, 3
3.94119531, 2, 18, 6, 3
3.95119531, 2, 18, 6, 3
3.96119531, 2, 18, 6, 3
3.97119531, 2, 18, 6, 3
3.98119531, 2, 18, 6, 3
3.99119531, 2, 18, 6, 3
4.00119531, 4, 18, 6, 4
4.01119531, 4, 18, 6, 4
4.02119531, 4, 18, 6, 4
4.03119531, 4, 18, 6, 4
4.04119531, 4, 18, 6, 4
4.05119531, 4, 18, 6, 4
4.06119531, 4, 18, 6, 4
4.07119531, 4, 18, 6, 4
4.08119531, 4, 18, 6, 4
4.09119531, 4, 18, 6, 4
4.10119531, 4, 18, 6, 4
4.11119531, 4, 18, 6, 4
4.12119531, 4, 18, 6, 4
4.13119531, 4, 18, 6, 4
4.14119531, 4, 18, 6, 4
4.15119531, 4, 18, 6, 4
4.16119531, 4, 18, 6, 4
4.17119531, 4, 15, 5, 4
4.18119531, 4, 15, 5, 4
4.19119531, 4, 15, 5, 4
4.20119531, 4, 15, 5, 4
4.21119531, 4, 15, 5, 4
4.22119531, 4, 15, 5, 4
4.23119531, 4, 15, 5, 4
4.24119531, 4, 15, 5, 4
4.25119531, 4, 15, 5, 4
4.26119531, 4, 15, 5, 4
4.27119531, 4, 15, 5, 4
4.28119531, 4, 15, 5, 4
4.29119531, 4, 15, 5, 4
4.30119531, 4, 15, 5, 4
4.31119531, 4, 15, 5, 4
4.32119531, 4, 15, 5, 4
4.33119531, 4, 15, 5, 4
4.34119531, 4, 15, 5, 4
4.35119531, 4, 15, 5, 4
4.36119531, 4, 15, 5, 4
4.37119531, 4, 15, 5, 4
4.38119531, 4, 15, 5, 4
4.39119531, 4, 15, 5, 4
4.40119531, 4, 15, 5, 4
4.41119531, 4, 15, 5, 4
4.42119531, 4, 15, 5, 4
4.43119531, 4, 15, 5, 4
4.44119531, 4, 15, 5, 4
4.45119531, 4, 15, 5, 4
4.46119531, 4, 15, 5, 4
4.47119531, 4, 15, 5, 4
4.48119531, 4, 15, 5, 4
4.49119531, 4, 15, 5, 4
4.50119531, 6, 15, 5, 4
4.51119531, 6, 15, 5, 4
4.52119531, 6, 15, 5, 4
4.53119531, 6, 15, 5, 4
4.54119531, 6, 15, 5, 4
4.55119531, 6, 15, 5, 4
4.56119531, 6, 15, 5, 4
4.57119531, 6, 15, 5, 4
4.58119531, 6, 15, 5, 4
4.59119531, 6, 15, 5, 4
4.60119531, 6, 15, 5, 4
4.61119531, 6, 15, 5, 4
4.62119531, 6, 15, 5, 4
4.63119531, 6, 15, 5, 4
4.64119531, 6, 15, 5, 4
4.65119531, 6, 15, 5, 4
4.66119531, 6, 15, 5, 4
4.67119531, 6, 15, 5, 4
4.68119531, 6, 15, 5, 4
4.69119531, 6, 15, 5, 4
4.70119531, 6, 15, 5, 4
4.71119531, 6, 15, 5, 4
4.72119531, 6, 15, 5, 4
4.73119531, 6, 15, 5, 4
4.74119531, 6, 12, 4, 4
4.75119531, 6, 12, 4, 4
4.76119531, 6, 12, 4, 4
4.77119531, 6, 12, 4, 4
4.78119531, 6, 12, 4, 4
4.79119531, 6, 12, 4, 4
4.80119531, 6, 12, 4, 4
4.81119531, 6, 12, 4, 4
4.82119531, 6, 12, 4, 4
4.83119531, 6, 12, 4, 4
4.84119531, 6, 12, 4, 4
4.85119531, 6, 12, 4, 4
4.86119531, 6, 12, 4, 4
4.87119531, 6, 12, 4, 4
4.88119531, 6, 12, 4, 4
4.89119531, 6, 12, 4, 4
4.90119531, 6, 12, 4, 4
4.91119531, 6, 12, 4, 4
4.92119531, 6, 12, 4, 4
4.93119531, 6, 12, 4, 4
4.94119531, 6, 12, 4, 4
4.95119531, 6, 12, 4, 4
4.96119531, 6, 12, 4, 4
4.97119531, 6, 12, 4, 4
4.98119531, 6, 12, 4, 4
4.99119531, 6, 12, 4, 4
5.00119531, 4, 12, 4, 5
5.01119531, 4, 12, 4, 5
5.02119531, 4, 12, 4, 5
5.03119531, 4, 12, 4, 5
5.04119531, 4, 12, 4, 5
5.05119531, 4, 12, 4, 5
5.06119531, 4, 12, 4, 5
5.07119531, 4, 12, 4, 5
5.08119531, 4, 12, 4, 5
5.09119531, 4, 12, 4, 5
5.10119531, 4, 12, 4, 5
5.11119531, 4, 12, 4, 5
5.12119531, 4, 12, 4, 5
5.13119531, 4, 12, 4, 5
5.14119531, 4, 12, 4, 5
5.15119531, 4, 12, 4, 5
5.16119531, 4, 12, 4, 5
5.17119531, 4, 12, 4, 5
5.18119531, 4, 12, 4, 5
5.19119531, 4, 12, 4, 5
5.20119531, 4, 12, 4, 5
5.21119531, 4, 12, 4, 5
5.22119531, 4, 12, 4, 5
5.23119531, 4, 12, 4, 5
5.24119531, 4, 12, 4, 5
5.25119531, 4, 12, 4, 5
5.26119531, 4, 12, 4, 5
5.27119531, 4, 9, 3, 5
5.28119531, 4, 9, 3, 5
5.29119531, 4, 9, 3, 5
5.30119531, 4, 9, 3, 5
5.31119531, 4, 9, 3, 5
5.32119531, 4, 9, 3, 5
5.33119531, 4, 9, 3, 5
5.34119531, 4, 9, 3, 5
5.35119531, 4, 9, 3, 5
5.36119531, 4, 9, 3, 5
5.37119531, 4, 9, 3, 5
5.38119531, 4, 9, 3, 5
5.39119531, 4, 9, 3, 5
5.40119531, 4, 9, 3, 5
5.41119531, 4, 9, 3, 5
5.42119531, 4, 9, 3, 5
5.43119531, 4, 9, 3, 5
5.44119531, 4, 9, 3, 5
5.45119531, 4, 9, 3, 5
5.46119531, 4, 9, 3, 5
5.47119531, 4, 9, 3, 5
5.48119531, 4, 9, 3, 5
5.49119531, 4, 9, 3, 5
5.50119531, 6, 9, 3, 5
5.51119531, 6, 9, 3, 5
5.52119531, 6, 9, 3, 5
5.53119531, 6, 9, 3, 5
5.54119531, 6, 9, 3, 5
5.55119531, 6, 9, 3, 5
5.56119531, 6, 9, 3, 5
5.57119531, 6, 9, 3, 5
5.58119531, 6, 9, 3, 5
5.59119531, 6, 9, 3, 5
5.60119531, 2, 9, 3, 5
5.61119531, 2, 9, 3, 5
5.62119531, 2, 9, 3, 5
5.63119531, 2, 9, 3, 5
5.64119531, 2, 9, 3, 5
5.65119531, 2, 9, 3, 5
5.66119531, 2, 9, 3, 5
5.67119531, 2, 9, 3, 5
5.68119531, 2, 9, 3, 5
5.69119531, 2, 9, 3, 5
5.70119531, 2, 9, 3, 5
5.71119531, 2, 9, 3, 5
5.72119531, 2, 9, 3, 5
5.73119531, 2, 9, 3, 5
5.74119531, 2, 9, 3, 5
5.75119531, 2, 9, 3, 5
5.76119531, 2, 9, 3, 5
5.77119531, 2, 9, 3, 5
5.78119531, 2, 9, 3, 5
5.79119531, 2, 9, 3, 5
5.80119531, 2, 9, 3, 5
5.81119531, 2, 9, 3, 5
5.82119531, 2, 9, 3, 5
5.83119531, 2, 9, 3, 5
5.84119531, 2, 6, 2, 5
5.85119531, 2, 6, 2, 5
5.86119531, 2, 6, 2, 5
5.87119531, 2, 6, 2, 5
5.88119531, 2, 6, 2, 5
5.89119531, 2, 6, 2, 5
5.90119531, 2, 6, 2, 5
5.91119531, 2, 6, 2, 5
5.92119531, 2, 6, 2, 5
5.93119531, 2, 6, 2, 5
5.94119531, 2, 6, 2, 5
5.95119531, 2, 6, 2, 5
5.96119531, 2, 6, 2, 5
5.97119531, 2, 6, 2, 5
5.98119531, 2, 6, 2, 5
5.99119531, 2, 6, 2, 5
6.00119531, 4, 6, 2, 6
6.01119531, 4, 6, 2, 6
6.02119531, 4, 6, 2, 6
6.03119531, 4, 6, 2, 6
6.04119531, 4, 6, 2, 6
6.05119531, 4, 6, 2, 6
6.06119531, 4, 6, 2, 6
6.07119531, 4, 6, 2, 6
6.08119531, 4, 6, 2, 6
6.09119531, 4, 6, 2, 6
6.10119531, 4, 6, 2, 6
6.11119531, 4, 6, 2, 6
6.12119531, 4, 6, 2, 6
6.13119531, 4, 6, 2, 6
6.14119531, 4, 6, 2, 6
6.15119531, 4, 6, 2, 6
6.16119531, 4, 6, 2, 6
6.17119531, 4, 6, 2, 6
6.18119531, 4, 6, 2, 6
6.19119531, 4, 6, 2, 6
6.20119531, 4, 6, 2, 6
6.21119531, 4, 6, 2, 6
6.22119531, 4, 6, 2, 6
6.23119531, 4, 6, 2, 6
6.24119531, 4, 6, 2, 6
6.25119531, 4, 6, 2, 6
6.26119531, 4, 6, 2, 6
6.27119531, 4, 6, 2, 6
6.28119531, 4, 6, 2, 6
6.29119531, 4, 6, 2, 6
6.30119531, 4, 6, 2, 6
6.31119531, 4, 6, 2, 6
6.32119531, 4, 6, 2, 6
6.33119531, 4, 6, 2, 6
6.34119531, 4, 6, 2, 6
6.35119531, 4, 6, 2, 6
6.36119531, 4, 6, 2, 6
6.37119531, 4, 6, 2, 6
6.38119531, 4, 6, 2, 6
6.39119531, 4, 6, 2, 6
6.40119531, 4, 6, 2, 6
6.41119531, 4, 6, 2, 6
6.42119531, 4, 6, 2, 6
6.43119531, 4, 6, 2, 6
6.44119531, 4, 6, 2, 6
6.45119531, 4, 6, 2, 6
6.46119531, 4, 6, 2, 6
6.47119531, 4, 6, 2, 6
6.48119531, 4, 6, 2, 6
6.49119531, 4, 6, 2, 6
6.50119531, 6, 6, 2, 6
6.51119531, 6, 6, 2, 6
6.52119531, 6, 6, 2, 6
6.53119531, 6, 6, 2, 6
6.54119531, 6, 6, 2, 6
6.55119531, 6, 6, 2, 6
6.56119531, 6, 6, 2, 6
6.57119531, 6, 3, 1, 6
6.58119531, 6, 3, 1, 6
6.59119531, 6, 3, 1, 6
6.60119531, 6, 3, 1, 6
6.61119531, 6, 3, 1, 6
6.62119531, 6, 3, 1, 6
6.63119531, 6, 3, 1, 6
6.64119531, 6, 3, 1, 6
6.65119531, 6, 3, 1, 6
6.66119531, 6, 3, 1, 6
6.67119531, 6, 3, 1, 6
6.68119531, 6, 3, 1, 6
6.69119531, 6, 3, 1, 6
6.70119531, 6, 3, 1, 6
6.71119531, 6, 3, 1, 6
6.72119531, 6, 3, 1, 6
6.73119531, 6, 3, 1, 6
6.74119531, 6, 3, 1, 6
6.75119531, 6, 3, 1, 6
6.76119531, 6, 3, 1, 6
6.77119531, 6, 3, 1, 6
6.78119531, 6, 3, 1, 6
6.79119531, 6, 3, 1, 6
6.80119531, 6, 3, 1, 6
6.81119531, 6, 3, 1, 6
6.82119531, 6, 3, 1, 6
6.83119531, 6, 3, 1, 6
6.84119531, 6, 3, 1, 6
6.85119531, 6, 3, 1, 6
6.86119531, 6, 3, 1, 6
6.87119531, 6, 3, 1, 6
6.88119531, 6, 3, 1, 6
6.89119531, 6, 3, 1, 6
6.90119531, 6, 3, 1, 6
6.91119531, 6, 3, 1, 6
6.92119531, 6, 3, 1, 6
6.93119531, 6, 3, 1, 6
6.94119531, 6, 3, 1, 6
6.95119531, 6, 3, 1, 6
6.96119531, 6, 3, 1, 6
6.97119531, 6, 3, 1, 6
6.98119531, 6, 3, 1, 6
6.99119531, 6, 3, 1, 6
7.00119531, 4, 3, 1, 7
7.01119531, 4, 3, 1, 7
7.02119531, 4, 3, 1, 7
7.03119531, 4, 3, 1, 7
7.04119531, 4, 3, 1, 7
7.05119531, 4, 3, 1, 7
7.06119531, 4, 3, 1, 7
7.07119531, 4, 3, 1, 7
7.08119531, 4, 3, 1, 7
7.09119531, 4, 3, 1, 7
7.10119531, 4, 3, 1, 7
7.11119531, 4, 3, 1, 7
7.12119531, 4, 3, 1, 7
7.13119531, 4, 3, 1, 7
7.14119531, 4, 3, 1, 7
7.15119531, 4, 3, 1, 7
7.16119531, 4, 3, 1, 7
7.17119531, 4, 3, 1, 7
7.18119531, 4, 3, 1, 7
7.19119531, 4, 3, 1, 7
7.20119531, 4, 3, 1, 7
7.21119531, 4, 3, 1, 7
7.22119531, 4, 3, 1, 7
7.23119531, 4, 3, 1, 7
7.24119531, 4, 3, 1, 7
7.25119531, 4, 3, 1, 7
7.26119531, 4, 3, 1, 7
7.27119531, 4, 3, 1, 7
7.28119531, 4, 3, 1, 7
7.29119531, 4, 3, 1, 7
7.30119531, 4, 3, 1, 7
7.31119531, 4, 3, 1, 7
7.32119531, 4, 3, 1, 7
7.33119531, 4, 3, 1, 7
7.34119531, 4, 3, 1, 7
7.35119531, 4, 3, 1, 7
7.36119531, 4, 3, 1, 7
7.37119531, 4, 3, 1, 7
7.38119531, 4, 3, 1, 7
7.39119531, 4, 3, 1, 7
7.40119531, 4, 3, 1, 7
7.41119531, 4, 3, 1, 7
7.42119531, 4, 3, 1, 7
7.43119531, 4, 3, 1, 7
7.44119531, 4, 3, 1, 7
7.45119531, 4, 3, 1, 7
7.46119531, 4, 3, 1, 7
7.47119531, 4, 3, 1, 7
7.48119531, 4, 3, 1, 7
7.49119531, 4, 3, 1, 7
7.50119531, 6, 3, 1, 7
7.51119531, 6, 3, 1, 7
7.52119531, 6, 3, 1, 7
7.53119531, 6, 3, 1, 7
7.54119531, 6, 3, 1, 7
7.55119531, 6, 3, 1, 7
7.56119531, 6, 3, 1, 7
7.57119531, 6, 3, 1, 7
7.58119531, 6, 3, 1, 7
7.59119531, 6, 3, 1, 7
7.60119531, 2, 3, 1, 7
7.61119531, 2, 3, 1, 7
7.62119531, 2, 3, 1, 7
7.63119531, 2, 3, 1, 7
7.64119531, 2, 3, 1, 7
7.65119531, 2, 3, 1, 7
7.66119531, 2, 3, 1, 7
7.67119531, 2, 3, 1, 7
7.68119531, 2, 3, 1, 7
7.69119531, 2, 3, 1, 7
7.70119531, 2, 3, 1, 7
7.71119531, 2, 3, 1, 7
7.72119531, 2, 3, 1, 7
7.73119531, 2, 3, 1, 7
7.74119531, 2, 3, 1, 7
7.75119531, 2, 3, 1, 7
7.76119531, 2, 3, 1, 7
