"time","x1@INJ01","pa@DVALV01","q@INJ01","p1@PUMP01","volume@INJ01","lca@PUMP01","sacp@INJ01"
4.30000000000000E-03,1.00000000000000E-09,9.96960030453792E+00,-9.83033817028262E-09,2.79878416041025E+00,-7.04910833796890E-13,1.06615526283363E-03,4.99999999868912E+01
4.31000000000000E-03,1.00000000000000E-09,9.96958511628857E+00,-9.83010769693560E-09,2.79998004459040E+00,-7.06549191082329E-13,1.07127803186763E-03,4.99999999868915E+01
4.32000000000000E-03,1.00000000000000E-09,9.96957698034291E+00,-9.82986325550695E-09,2.80113887141849E+00,-7.08187509154131E-13,1.07641074236217E-03,4.99999999868919E+01
4.33000000000000E-03,1.00000000000000E-09,9.96957613380494E+00,-9.82963278215992E-09,2.80226513117297E+00,-7.09825788575139E-13,1.08155310306440E-03,4.99999999868922E+01
4.34000000000000E-03,1.00000000000000E-09,9.96958279822805E+00,-9.82940929285372E-09,2.80335951710465E+00,-7.11464030048136E-13,1.08670482645590E-03,4.99999999868925E+01
4.35000000000000E-03,1.00000000000000E-09,9.96959717578215E+00,-9.82918580354751E-09,2.80442198647728E+00,-7.13102234416775E-13,1.09186562501822E-03,4.99999999868928E+01
4.36000000000000E-03,1.00000000000000E-09,9.96961944890029E+00,-9.82896929828211E-09,2.80545238383669E+00,-7.14740402677157E-13,1.09703521123294E-03,4.99999999868931E+01
4.37000000000000E-03,1.00000000000000E-09,9.96964977522177E+00,-9.82875977705754E-09,2.80645053469810E+00,-7.16378535968987E-13,1.10221329758164E-03,4.99999999868933E+01
4.38000000000000E-03,1.00000000000000E-09,9.96968827875462E+00,-9.82855723987379E-09,2.80741627044375E+00,-7.18016635597943E-13,1.10739959654588E-03,4.99999999868936E+01
4.39000000000000E-03,1.00000000000000E-09,9.96973503850418E+00,-9.82837565481249E-09,2.80834943645912E+00,-7.19654703061521E-13,1.11259382060722E-03,4.99999999868939E+01
4.40000000000000E-03,1.00000000000000E-09,9.96979009742902E+00,-9.82818708571038E-09,2.80924986541541E+00,-7.21292740004487E-13,1.11779568224725E-03,4.99999999868941E+01
4.41000000000000E-03,1.00000000000000E-09,9.96985344463222E+00,-9.82801248468990E-09,2.81011741499565E+00,-7.22930748273237E-13,1.12300489394754E-03,4.99999999868943E+01
4.42000000000000E-03,1.00000000000000E-09,9.96992501464049E+00,-9.82785883579188E-09,2.81095194374136E+00,-7.24568729899525E-13,1.12822116818964E-03,4.99999999868945E+01
4.43000000000000E-03,1.00000000000000E-09,9.97000469350543E+00,-9.82772613901632E-09,2.81175330679501E+00,-7.26206687079230E-13,1.13344421745514E-03,4.99999999868947E+01
4.44000000000000E-03,1.00000000000000E-09,9.97009231594057E+00,-9.82758645819993E-09,2.81252136421164E+00,-7.27844622177174E-13,1.13867375422560E-03,4.99999999868949E+01
4.45000000000000E-03,1.00000000000000E-09,9.97018771565732E+00,-9.82747471354683E-09,2.81328654422073E+00,-7.29482537739520E-13,1.14390954401715E-03,4.99999999868951E+01
4.46000000000000E-03,1.00000000000000E-09,9.97029020412734E+00,-9.82736995293454E-09,2.81416059783859E+00,-7.31120437705502E-13,1.14915230442237E-03,4.99999999868952E+01
4.47000000000000E-03,1.00000000000000E-09,9.97039875374118E+00,-9.82728614444471E-09,2.81520012886878E+00,-7.32758325933941E-13,1.15440357655448E-03,4.99999999868953E+01
4.48000000000000E-03,1.00000000000000E-09,9.97051483868267E+00,-9.82722328807734E-09,2.81644788692697E+00,-7.34396201389726E-13,1.15966492868041E-03,4.99999999868954E+01
4.49000000000000E-03,1.00000000000000E-09,9.97063795627350E+00,-9.82716741575078E-09,2.81788464262274E+00,-7.36034066997576E-13,1.16493792906708E-03,4.99999999868955E+01
4.50000000000000E-03,1.00000000000000E-09,9.97076773959467E+00,-9.82713947958751E-09,2.81951457468375E+00,-7.37671925877075E-13,1.17022414598144E-03,4.99999999868955E+01
4.51000000000000E-03,1.00000000000000E-09,9.97090378295591E+00,-9.82713249554669E-09,2.82133952503030E+00,-7.39309781416143E-13,1.17552514769039E-03,4.99999999868955E+01
4.52000000000000E-03,1.00000000000000E-09,9.97104537564565E+00,-9.82713947958751E-09,2.82335736051868E+00,-7.40947636845216E-13,1.18084250246086E-03,4.99999999868955E+01
4.53000000000000E-03,1.00000000000000E-09,9.97119219904614E+00,-9.82718836787324E-09,2.82557521532879E+00,-7.42585495914892E-13,1.18617777855979E-03,4.99999999868954E+01
4.54000000000000E-03,1.00000000000000E-09,9.97134339810720E+00,-9.82722328807734E-09,2.82798868568525E+00,-7.44223361724491E-13,1.19153254425410E-03,4.99999999868954E+01
4.55000000000000E-03,1.00000000000000E-09,9.97149849464435E+00,-9.82730011252635E-09,2.83060644061643E+00,-7.45861238382371E-13,1.19690836781072E-03,4.99999999868953E+01
4.56000000000000E-03,1.00000000000000E-09,9.97165684909849E+00,-9.82739090505699E-09,2.83342489862568E+00,-7.47499128919725E-13,1.20230681749657E-03,4.99999999868952E+01
4.57000000000000E-03,1.00000000000000E-09,9.97181780611532E+00,-9.82750963375092E-09,2.83645068045953E+00,-7.49137037154198E-13,1.20772946157858E-03,4.99999999868950E+01
4.58000000000000E-03,1.00000000000000E-09,9.97198077223411E+00,-9.82764931456730E-09,2.83968389258110E+00,-7.50774966539713E-13,1.21317786832368E-03,4.99999999868948E+01
4.59000000000000E-03,1.00000000000000E-09,9.97214502823260E+00,-9.82780994750614E-09,2.84307791031310E+00,-7.52412920804487E-13,1.21865345415483E-03,4.99999999868946E+01
4.60000000000000E-03,1.00000000000000E-09,9.97230948464841E+00,-9.82799153256744E-09,2.84641935862847E+00,-7.54050903273566E-13,1.22415587030895E-03,4.99999999868944E+01
4.61000000000000E-03,1.00000000000000E-09,9.97247316744949E+00,-9.82818708571038E-09,2.84957597153390E+00,-7.55688917311082E-13,1.22968362919327E-03,4.99999999868941E+01
4.62000000000000E-03,1.00000000000000E-09,9.97263562180007E+00,-9.82839660693495E-09,2.85255865288626E+00,-7.57326965956411E-13,1.23523522423451E-03,4.99999999868938E+01
4.63000000000000E-03,1.00000000000000E-09,9.97279634570604E+00,-9.82863406432280E-09,2.85536187163003E+00,-7.58965052407373E-13,1.24080914885938E-03,4.99999999868935E+01
4.64000000000000E-03,1.00000000000000E-09,9.97295476741138E+00,-9.82889247383311E-09,2.85798418508293E+00,-7.60603179558580E-13,1.24640389649462E-03,4.99999999868932E+01
4.65000000000000E-03,1.00000000000000E-09,9.97311061319746E+00,-9.82915786738423E-09,2.86042326333880E+00,-7.62241350108929E-13,1.25201796056695E-03,4.99999999868928E+01
4.66000000000000E-03,1.00000000000000E-09,9.97326343808876E+00,-9.82943722901699E-09,2.86267715755981E+00,-7.63879566542824E-13,1.25764983450310E-03,4.99999999868924E+01
4.67000000000000E-03,1.00000000000000E-09,9.97341299703681E+00,-9.82973754277221E-09,2.86474398667265E+00,-7.65517831114064E-13,1.26329801172978E-03,4.99999999868920E+01
4.68000000000000E-03,1.00000000000000E-09,9.97355915609153E+00,-9.83004484056822E-09,2.86662206183608E+00,-7.67156145831331E-13,1.26896098567373E-03,4.99999999868916E+01
4.69000000000000E-03,1.00000000000000E-09,9.97370169121152E+00,-9.83035213836426E-09,2.86830985470239E+00,-7.68794512440670E-13,1.27463724976165E-03,4.99999999868912E+01
4.70000000000000E-03,1.00000000000000E-09,9.97384069312766E+00,-9.83068038828275E-09,2.86980595082427E+00,-7.70432932415696E-13,1.28032529742028E-03,4.99999999868908E+01
4.71000000000000E-03,1.00000000000000E-09,9.97397616187821E+00,-9.83101562224206E-09,2.87110914863172E+00,-7.72071406950379E-13,1.28602362207635E-03,4.99999999868903E+01
4.72000000000000E-03,1.00000000000000E-09,9.97410824386718E+00,-9.83134387216058E-09,2.87221882951484E+00,-7.73709936958566E-13,1.29173071715658E-03,4.99999999868899E+01
4.73000000000000E-03,1.00000000000000E-09,9.97423731662710E+00,-9.83167910611988E-09,2.87316732097326E+00,-7.75348523279595E-13,1.29744519258719E-03,4.99999999868894E+01
4.74000000000000E-03,1.00000000000000E-09,9.97436332727269E+00,-9.83202132412001E-09,2.87406588471466E+00,-7.76987183660730E-13,1.30316658349750E-03,4.99999999868890E+01
4.75000000000000E-03,1.00000000000000E-09,9.97448781726998E+00,-9.83236354212013E-09,2.87496612302563E+00,-7.78625900308057E-13,1.30889486622050E-03,4.99999999868885E+01
4.76000000000000E-03,1.00000000000000E-09,9.97461134593894E+00,-9.83269877607944E-09,2.87586529006016E+00,-7.80264672722537E-13,1.31463001980637E-03,4.99999999868881E+01
4.77000000000000E-03,1.00000000000000E-09,9.97473458761857E+00,-9.83302004195711E-09,2.87676289124176E+00,-7.81903500211434E-13,1.32037202330529E-03,4.99999999868877E+01
4.78000000000000E-03,1.00000000000000E-09,9.97485829222172E+00,-9.83334829187560E-09,2.87765883205041E+00,-7.83542381778058E-13,1.32612085576743E-03,4.99999999868872E+01
4.79000000000000E-03,1.00000000000000E-09,9.97498327496814E+00,-9.83366257371245E-09,2.87855308733605E+00,-7.85181316256902E-13,1.33187649624298E-03,4.99999999868868E+01
4.80000000000000E-03,1.00000000000000E-09,9.97511040729166E+00,-9.83396987150847E-09,2.87944564539416E+00,-7.86820302211166E-13,1.33763892378211E-03,4.99999999868864E+01
4.81000000000000E-03,1.00000000000000E-09,9.97524061046521E+00,-9.83427018526368E-09,2.88033649586847E+00,-7.88459338050086E-13,1.34340811743501E-03,4.99999999868860E+01
4.82000000000000E-03,1.00000000000000E-09,9.97537485496285E+00,-9.83455653093725E-09,2.88122562800267E+00,-7.90098422095425E-13,1.34918405625184E-03,4.99999999868856E+01
4.83000000000000E-03,1.00000000000000E-09,9.97551413612666E+00,-9.83482890852918E-09,2.88211303318512E+00,-7.91737552433293E-13,1.35496671928279E-03,4.99999999868852E+01
4.84000000000000E-03,1.00000000000000E-09,9.97565947799566E+00,-9.83509430208029E-09,2.88299870129437E+00,-7.93376727087370E-13,1.36075608557803E-03,4.99999999868849E+01
4.85000000000000E-03,1.00000000000000E-09,9.97581191635138E+00,-9.83534572754978E-09,2.88388262288782E+00,-7.95015943974450E-13,1.36655213418776E-03,4.99999999868846E+01
4.86000000000000E-03,1.00000000000000E-09,9.97597250240497E+00,-9.83558318493762E-09,2.88476671715694E+00,-7.96655200975649E-13,1.37235484416213E-03,4.99999999868842E+01
4.87000000000000E-03,1.00000000000000E-09,9.97614238332654E+00,-9.83581365828463E-09,2.88571082504104E+00,-7.98294495877611E-13,1.37816438316519E-03,4.99999999868839E+01
4.88000000000000E-03,1.00000000000000E-09,9.97632118466938E+00,-9.83603016355001E-09,2.88680840700251E+00,-7.99933821550827E-13,1.38398197428822E-03,4.99999999868836E+01
4.89000000000000E-03,1.00000000000000E-09,9.97650941976447E+00,-9.83622571669293E-09,2.88811185763600E+00,-8.01573175971721E-13,1.38980920753539E-03,4.99999999868834E+01
4.90000000000000E-03,1.00000000000000E-09,9.97671030778572E+00,-9.83641428579504E-09,2.88964761154555E+00,-8.03212564275917E-13,1.39564767327926E-03,4.99999999868831E+01
4.91000000000000E-03,1.00000000000000E-09,9.97692691847839E+00,-9.83658888681550E-09,2.89141171870230E+00,-8.04851988413688E-13,1.40149896189239E-03,4.99999999868829E+01
4.92000000000000E-03,1.00000000000000E-09,9.97715686534373E+00,-9.83674951975433E-09,2.89337030520537E+00,-8.06491438214807E-13,1.40736466374734E-03,4.99999999868827E+01
4.93000000000000E-03,1.00000000000000E-09,9.97739930381273E+00,-9.83690316865234E-09,2.89553793925476E+00,-8.08130909581288E-13,1.41324636921668E-03,4.99999999868825E+01
4.94000000000000E-03,1.00000000000000E-09,9.97765737168216E+00,-9.83704284946871E-09,2.89794180635346E+00,-8.09770405161982E-13,1.41914566867297E-03,4.99999999868823E+01
4.95000000000000E-03,1.00000000000000E-09,9.97793177379228E+00,-9.83717554624427E-09,2.90056607777696E+00,-8.11409923194966E-13,1.42506415248877E-03,4.99999999868821E+01
4.96000000000000E-03,1.00000000000000E-09,9.97822322427304E+00,-9.83729427493819E-09,2.90341457361805E+00,-8.13049461892412E-13,1.43100341103666E-03,4.99999999868820E+01
4.97000000000000E-03,1.00000000000000E-09,9.97853233392385E+00,-9.83740601959129E-09,2.90648927916953E+00,-8.14689019586257E-13,1.43696503468917E-03,4.99999999868818E+01
4.98000000000000E-03,1.00000000000000E-09,9.97885958327312E+00,-9.83749681212193E-09,2.90979264949293E+00,-8.16328594739943E-13,1.44295061381889E-03,4.99999999868817E+01
4.99000000000000E-03,1.00000000000000E-09,9.97920545733795E+00,-9.83759458869339E-09,2.91332725434254E+00,-8.17968185951810E-13,1.44896173879838E-03,4.99999999868816E+01
5.00000000000000E-03,1.00000000000000E-09,9.97957024665049E+00,-9.83767839718321E-09,2.91709113915777E+00,-8.19607791971008E-13,1.45500000000019E-03,4.99999999868814E+01
5.01000000000000E-03,1.00000000000000E-09,9.97995888467465E+00,-9.83775522163222E-09,2.92112614264960E+00,-8.21247414762891E-13,1.46106641247406E-03,4.99999999868813E+01
5.02000000000000E-03,1.00000000000000E-09,9.98036551991355E+00,-9.83782506204040E-09,2.92505816815618E+00,-8.22887049540610E-13,1.46715968997839E-03,4.99999999868812E+01
5.03000000000000E-03,1.00000000000000E-09,9.98078659781678E+00,-9.83789490244859E-09,2.92878277601632E+00,-8.24526693673270E-13,1.47327797094874E-03,4.99999999868812E+01
5.04000000000000E-03,1.00000000000000E-09,9.98122578921738E+00,-9.83796474285678E-09,2.93224332092169E+00,-8.26166349114124E-13,1.47941939382070E-03,4.99999999868811E+01
5.05000000000000E-03,1.00000000000000E-09,9.98168296325784E+00,-9.83802759922414E-09,2.93546203014316E+00,-8.27806015303694E-13,1.48558209702983E-03,4.99999999868810E+01
5.06000000000000E-03,1.00000000000000E-09,9.98215789409428E+00,-9.83809045559151E-09,2.93843133475555E+00,-8.29445691879172E-13,1.49176421901170E-03,4.99999999868809E+01
5.07000000000000E-03,1.00000000000000E-09,9.98265019352902E+00,-9.83815331195888E-09,2.94114930223593E+00,-8.31085378558945E-13,1.49796389820188E-03,4.99999999868808E+01
5.08000000000000E-03,1.00000000000000E-09,9.98315946059144E+00,-9.83820918428543E-09,2.94361297484671E+00,-8.32725075172239E-13,1.50417927303595E-03,4.99999999868807E+01
5.09000000000000E-03,1.00000000000000E-09,9.98368507209536E+00,-9.83826505661197E-09,2.94581981333136E+00,-8.34364781645953E-13,1.51040848194947E-03,4.99999999868807E+01
5.10000000000000E-03,1.00000000000000E-09,9.98422642324088E+00,-9.83833489702016E-09,2.94776745036094E+00,-8.36004497995070E-13,1.51664966337802E-03,4.99999999868806E+01
5.11000000000000E-03,1.00000000000000E-09,9.98478277525441E+00,-9.83838378530589E-09,2.94945378123753E+00,-8.37644224309337E-13,1.52290095575715E-03,4.99999999868805E+01
5.12000000000000E-03,1.00000000000000E-09,9.98535326481966E+00,-9.83844664167325E-09,2.95087691290456E+00,-8.39283960731512E-13,1.52916049752246E-03,4.99999999868804E+01
5.13000000000000E-03,1.00000000000000E-09,9.98593704666496E+00,-9.83851648208144E-09,2.95203518253052E+00,-8.40923707453325E-13,1.53542642710950E-03,4.99999999868803E+01
5.14000000000000E-03,1.00000000000000E-09,9.98653309028318E+00,-9.83857235440799E-09,2.95293421888942E+00,-8.42563464696057E-13,1.54169688369423E-03,4.99999999868803E+01
5.15000000000000E-03,1.00000000000000E-09,9.98714396744860E+00,-9.83864219481617E-09,2.95373380726423E+00,-8.44203236182571E-13,1.54797074388283E-03,4.99999999868802E+01
5.16000000000000E-03,1.00000000000000E-09,9.98776403347781E+00,-9.83871203522436E-09,2.95467693409394E+00,-8.45843017413627E-13,1.55424900550386E-03,4.99999999868801E+01
5.17000000000000E-03,1.00000000000000E-09,9.98839189982945E+00,-9.83877489159172E-09,2.95580645825537E+00,-8.47482807748540E-13,1.56053304546647E-03,4.99999999868800E+01
5.18000000000000E-03,1.00000000000000E-09,9.98902846617704E+00,-9.83885171604073E-09,2.95715892154079E+00,-8.49122609554986E-13,1.56682424067983E-03,4.99999999868799E+01
5.19000000000000E-03,1.00000000000000E-09,9.98967227972051E+00,-9.83891457240809E-09,2.95871043521137E+00,-8.50762422806975E-13,1.57312396805308E-03,4.99999999868798E+01
5.20000000000000E-03,1.00000000000000E-09,9.99032199701525E+00,-9.83898441281628E-09,2.96046763215389E+00,-8.52402247645619E-13,1.57943360449539E-03,4.99999999868797E+01
5.21000000000000E-03,1.00000000000000E-09,9.99097625427743E+00,-9.83905425322446E-09,2.96243111157924E+00,-8.54042084160461E-13,1.58575452691589E-03,4.99999999868796E+01
5.22000000000000E-03,1.00000000000000E-09,9.99163350823411E+00,-9.83912409363265E-09,2.96460210737885E+00,-8.55681932325465E-13,1.59208811222375E-03,4.99999999868795E+01
5.23000000000000E-03,1.00000000000000E-09,9.99229230199214E+00,-9.83918695000001E-09,2.96698228521938E+00,-8.57321792043155E-13,1.59843573732813E-03,4.99999999868794E+01
5.24000000000000E-03,1.00000000000000E-09,9.99295105628801E+00,-9.83926377444902E-09,2.96957344227242E+00,-8.58961663136153E-13,1.60479877913818E-03,4.99999999868793E+01
5.25000000000000E-03,1.00000000000000E-09,9.99360816410442E+00,-9.83932663081638E-09,2.97237749741136E+00,-8.60601545346924E-13,1.61117861456306E-03,4.99999999868792E+01
5.26000000000000E-03,1.00000000000000E-09,9.99426206330448E+00,-9.83938948718375E-09,2.97539650802655E+00,-8.62241438329345E-13,1.61757662051192E-03,4.99999999868792E+01
5.27000000000000E-03,1.00000000000000E-09,9.99491105278660E+00,-9.83945234355112E-09,2.97863269313333E+00,-8.63881341653675E-13,1.62399417389392E-03,4.99999999868791E+01
5.28000000000000E-03,1.00000000000000E-09,9.99555350190593E+00,-9.83950821587766E-09,2.98207905582277E+00,-8.65521254807445E-13,1.63043264652723E-03,4.99999999868790E+01
5.29000000000000E-03,1.00000000000000E-09,9.99618398645586E+00,-9.83955710416339E-09,2.98556350426723E+00,-8.67161179846967E-13,1.63689258358214E-03,4.99999999868789E+01
5.30000000000000E-03,1.00000000000000E-09,9.99680430613718E+00,-9.83960599244912E-09,2.98889982830350E+00,-8.68801112069365E-13,1.64337279675023E-03,4.99999999868789E+01
5.31000000000000E-03,1.00000000000000E-09,9.99741406224035E+00,-9.83964789669403E-09,2.99205072442667E+00,-8.70441050444499E-13,1.64987187944730E-03,4.99999999868788E+01
5.32000000000000E-03,1.00000000000000E-09,9.99800954632503E+00,-9.83968980093894E-09,2.99498204581257E+00,-8.72080995787294E-13,1.65638842508917E-03,4.99999999868788E+01
5.33000000000000E-03,1.00000000000000E-09,9.99858919920278E+00,-9.83972472114303E-09,2.99771386068133E+00,-8.73720947197508E-13,1.66292102709165E-03,4.99999999868787E+01
5.34000000000000E-03,1.00000000000000E-09,9.99915139285943E+00,-9.83975265730631E-09,3.00024047019108E+00,-8.75360903835559E-13,1.66946827887054E-03,4.99999999868787E+01
5.35000000000000E-03,1.00000000000000E-09,9.99969429664503E+00,-9.83975964134713E-09,3.00256082081037E+00,-8.77000864663046E-13,1.67602877384166E-03,4.99999999868787E+01
5.36000000000000E-03,1.00000000000000E-09,1.00002164853002E+01,-9.83979456155122E-09,3.00467268028995E+00,-8.78640828833575E-13,1.68260110542081E-03,4.99999999868786E+01
5.37000000000000E-03,1.00000000000000E-09,1.00007164628442E+01,-9.83980852963285E-09,3.00657572848452E+00,-8.80280795284235E-13,1.68918386702380E-03,4.99999999868786E+01
5.38000000000000E-03,1.00000000000000E-09,1.00011924194096E+01,-9.83978059346958E-09,3.00826681722813E+00,-8.81920762920154E-13,1.69577565206644E-03,4.99999999868786E+01
5.39000000000000E-03,1.00000000000000E-09,1.00016431877673E+01,-9.83980852963285E-09,3.00974501595007E+00,-8.83560730929989E-13,1.70237505396455E-03,4.99999999868786E+01
5.40000000000000E-03,1.00000000000000E-09,1.00020673178120E+01,-9.83979456155122E-09,3.01101009446791E+00,-8.85200698252362E-13,1.70898066613393E-03,4.99999999868786E+01
5.41000000000000E-03,1.00000000000000E-09,1.00024632174449E+01,-9.83971773710222E-09,3.01205951591757E+00,-8.86840663834952E-13,1.71559108199038E-03,4.99999999868787E+01
5.42000000000000E-03,1.00000000000000E-09,1.00028299895683E+01,-9.83977360942876E-09,3.01291297163828E+00,-8.88480626931347E-13,1.72220491603938E-03,4.99999999868786E+01
5.43000000000000E-03,1.00000000000000E-09,1.00031588049470E+01,-9.83974567326549E-09,3.01382087463736E+00,-8.90120585516798E-13,1.72882204816556E-03,4.99999999868787E+01
5.44000000000000E-03,1.00000000000000E-09,1.00034607155478E+01,-9.83971773710222E-09,3.01498349253435E+00,-8.91760540127311E-13,1.73544431959131E-03,4.99999999868787E+01
5.45000000000000E-03,1.00000000000000E-09,1.00037352300491E+01,-9.83968980093894E-09,3.01645900913776E+00,-8.93400490355147E-13,1.74207374025625E-03,4.99999999868788E+01
5.46000000000000E-03,1.00000000000000E-09,1.00039765361813E+01,-9.83965488073485E-09,3.01827010088620E+00,-8.95040434766418E-13,1.74871232009997E-03,4.99999999868788E+01
5.47000000000000E-03,1.00000000000000E-09,1.00041857370326E+01,-9.83961297648994E-09,3.02039409268713E+00,-8.96680373163416E-13,1.75536206906209E-03,4.99999999868789E+01
5.48000000000000E-03,1.00000000000000E-09,1.00043614033969E+01,-9.83957107224503E-09,3.02284199051770E+00,-8.98320304903968E-13,1.76202499708221E-03,4.99999999868789E+01
5.49000000000000E-03,1.00000000000000E-09,1.00045028411968E+01,-9.83952916800012E-09,3.02561393747751E+00,-8.99960229581485E-13,1.76870311409996E-03,4.99999999868790E+01
5.50000000000000E-03,1.00000000000000E-09,1.00046096554401E+01,-9.83948027971439E-09,3.02871248168591E+00,-9.01600146901194E-13,1.77539843005492E-03,4.99999999868790E+01
5.51000000000000E-03,1.00000000000000E-09,1.00046827083327E+01,-9.83943837546948E-09,3.03283748957970E+00,-9.03240056643879E-13,1.78211295488671E-03,4.99999999868791E+01
5.52000000000000E-03,1.00000000000000E-09,1.00047223949911E+01,-9.83938948718375E-09,3.03775264755648E+00,-9.04879958735785E-13,1.78884869853495E-03,4.99999999868792E+01
5.53000000000000E-03,1.00000000000000E-09,1.00047265626548E+01,-9.83934758293884E-09,3.04306819943234E+00,-9.06519853236240E-13,1.79560767093924E-03,4.99999999868792E+01
5.54000000000000E-03,1.00000000000000E-09,1.00046965755558E+01,-9.83929869465311E-09,3.04875278591017E+00,-9.08159740236797E-13,1.80239188203918E-03,4.99999999868793E+01
5.55000000000000E-03,1.00000000000000E-09,1.00046316801849E+01,-9.83925679040820E-09,3.05481574437870E+00,-9.09799619959297E-13,1.80920334177440E-03,4.99999999868793E+01
5.56000000000000E-03,1.00000000000000E-09,1.00045325720126E+01,-9.83922187020411E-09,3.06122564937653E+00,-9.11439492728093E-13,1.81604399915517E-03,4.99999999868794E+01
5.57000000000000E-03,1.00000000000000E-09,1.00043907888478E+01,-9.83917996595919E-09,3.06764251112220E+00,-9.13079357413640E-13,1.82291395531992E-03,4.99999999868794E+01
5.58000000000000E-03,1.00000000000000E-09,1.00042189465616E+01,-9.83915202979592E-09,3.07381795494384E+00,-9.14719217061696E-13,1.82981117507298E-03,4.99999999868795E+01
5.59000000000000E-03,1.00000000000000E-09,1.00040183013008E+01,-9.83911012555101E-09,3.07970017912335E+00,-9.16359072078953E-13,1.83673350421610E-03,4.99999999868795E+01
5.60000000000000E-03,1.00000000000000E-09,1.00037852841170E+01,-9.83908917342856E-09,3.08525731435459E+00,-9.17998922413061E-13,1.84367878855104E-03,4.99999999868796E+01
5.61000000000000E-03,1.00000000000000E-09,1.00035209683150E+01,-9.83907520534692E-09,3.09049971798043E+00,-9.19638768766836E-13,1.85064487387954E-03,4.99999999868796E+01
5.62000000000000E-03,1.00000000000000E-09,1.00032264434706E+01,-9.83905425322446E-09,3.09542010835316E+00,-9.21278611943400E-13,1.85762960600340E-03,4.99999999868796E+01
5.63000000000000E-03,1.00000000000000E-09,1.00029032490161E+01,-9.83903330110201E-09,3.10001462702768E+00,-9.22918452808319E-13,1.86463083072433E-03,4.99999999868796E+01
5.64000000000000E-03,1.00000000000000E-09,1.00025529102650E+01,-9.83908917342856E-09,3.10427408986917E+00,-9.24558292317373E-13,1.87164639384411E-03,4.99999999868796E+01
5.65000000000000E-03,1.00000000000000E-09,1.00021766152330E+01,-9.83903330110201E-09,3.10819354163176E+00,-9.26198131297828E-13,1.87867414116449E-03,4.99999999868796E+01
5.66000000000000E-03,1.00000000000000E-09,1.00017762844544E+01,-9.83904028514283E-09,3.11176876580530E+00,-9.27837970751724E-13,1.88571191848724E-03,4.99999999868796E+01
5.67000000000000E-03,1.00000000000000E-09,1.00013536178128E+01,-9.83905425322446E-09,3.11499217828214E+00,-9.29477811658694E-13,1.89275757161409E-03,4.99999999868796E+01
5.68000000000000E-03,1.00000000000000E-09,1.00009104443516E+01,-9.83909615746938E-09,3.11785926170014E+00,-9.31117655084430E-13,1.89980894634682E-03,4.99999999868796E+01
5.69000000000000E-03,1.00000000000000E-09,1.00004482562774E+01,-9.83909615746938E-09,3.12036504918173E+00,-9.32757501825219E-13,1.90686388848717E-03,4.99999999868796E+01
5.70000000000000E-03,1.00000000000000E-09,9.99996933103091E+00,-9.83911012555101E-09,3.12256480363826E+00,-9.34397352872715E-13,1.91392036620990E-03,4.99999999868795E+01
5.71000000000000E-03,1.00000000000000E-09,9.99947599700935E+00,-9.83915901383674E-09,3.12484003655328E+00,-9.36037209164354E-13,1.92097854452964E-03,4.99999999868795E+01
5.72000000000000E-03,1.00000000000000E-09,9.99897152107195E+00,-9.83918695000001E-09,3.12749092676211E+00,-9.37677071577712E-13,1.92804048866877E-03,4.99999999868794E+01
5.73000000000000E-03,1.00000000000000E-09,9.99845725350979E+00,-9.83923583828574E-09,3.13053609941266E+00,-9.39316940913779E-13,1.93510832650466E-03,4.99999999868794E+01
5.74000000000000E-03,1.00000000000000E-09,9.99793528392861E+00,-9.83928472657147E-09,3.13398016244218E+00,-9.40956817926750E-13,1.94218418591468E-03,4.99999999868793E+01
5.75000000000000E-03,1.00000000000000E-09,9.99740747237306E+00,-9.83934059889802E-09,3.13782874528747E+00,-9.42596703291703E-13,1.94927019477620E-03,4.99999999868792E+01
5.76000000000000E-03,1.00000000000000E-09,9.99687530334210E+00,-9.83938948718375E-09,3.14208783629931E+00,-9.44236597599982E-13,1.95636848096659E-03,4.99999999868792E+01
5.77000000000000E-03,1.00000000000000E-09,9.99634086462262E+00,-9.83945932759193E-09,3.14676373880258E+00,-9.45876501348897E-13,1.96348117236320E-03,4.99999999868791E+01
5.78000000000000E-03,1.00000000000000E-09,9.99580546643256E+00,-9.83950123183684E-09,3.15186340292341E+00,-9.47516414938282E-13,1.97061039684340E-03,4.99999999868790E+01
5.79000000000000E-03,1.00000000000000E-09,9.99527074827039E+00,-9.83957107224503E-09,3.15739402920455E+00,-9.49156338651139E-13,1.97775828228456E-03,4.99999999868789E+01
5.80000000000000E-03,1.00000000000000E-09,9.99473829271233E+00,-9.83963392861240E-09,3.16336338437261E+00,-9.50796272661943E-13,1.98492695656405E-03,4.99999999868788E+01
5.81000000000000E-03,1.00000000000000E-09,9.99420911645677E+00,-9.83969678497976E-09,3.16977974065952E+00,-9.52436217016433E-13,1.99211854755922E-03,4.99999999868788E+01
5.82000000000000E-03,1.00000000000000E-09,9.99368477907688E+00,-9.83975265730631E-09,3.17665170419397E+00,-9.54076171633931E-13,1.99933518314744E-03,4.99999999868787E+01
5.83000000000000E-03,1.00000000000000E-09,9.99316617182442E+00,-9.83981551367368E-09,3.18398817815865E+00,-9.55716136299484E-13,2.00657899120607E-03,4.99999999868786E+01
