"time","Out1","Out2","Out3[1]","Out3[2]","Out4","Out5","Out6"
0,0,0,0,0,0,0,0
0.2,0.0199333388,0.0398666776,0.00133067615,0.0199333388,0.2200029719,0.01866686312,0.01740038762
0.4,0.07893890713,0.1578778143,0.01058141977,0.07893890713,0.4800913148,0.06933886269,0.05973881842
0.6,0.1746644102,0.3493288204,0.03535699105,0.1746644102,0.7807133532,0.1440594789,0.1134545454
0.8,0.3032934874,0.6065869749,0.08264315009,0.3032934874,1.123096054,0.2349894819,0.1666854714
1,0.4596981074,0.9193962149,0.1585281123,0.4596981074,1.509726721,0.334524447,0.2093507785
1.047197526,0.5000004471,1,0.1811712116,0.5000004471,1.607841237,0.3584729965,0.2169455372
1.047197526,0.5000004471,1,0.1811712116,0.5000004471,1.607841237,0.3584729965,0.2169455372
1.247197526,0.6820195511,1,0.2990991505,0.6820195511,2.055348575,0.4587131131,0.2354066662
1.447197526,0.8767159383,1,0.4548249798,0.8767159383,2.560139126,0.5521581986,0.22760045
1.647197526,1.076327347,1,0.6501135779,1.076327347,3.132913704,0.6329996895,0.1896720231
1.847197526,1.272896127,1,0.8851528362,1.272896127,3.788487716,0.6963091707,0.1197222052
2.047197526,1.458584922,1,1.158545772,1.458584922,4.546707896,0.738165989,0.01774704717
2.247197526,1.625991685,1,1.467366628,1.625991685,5.433515788,0.7557583751,-0.1144749434
2.447197526,1.768441866,1,1.807276941,1.768441866,6.482156782,0.7474487655,-0.2735443441
2.647197526,1.880256658,1,2.172698721,1.880256658,7.734614674,0.7128022369,-0.4546521933
2.847197526,1.956978406,1,2.557037248,1.956978406,9.243300058,0.6525725398,-0.6518333357
3.047197526,1.995548435,1,2.952943479,1.995548435,11.07306629,0.5686471382,-0.8582541676
3.141592654,2.000000238,1,3.141593668,2.000000238,12.07038991,0.5216066003,-0.956787046
3.141592654,2.000000238,1,3.141593668,2.000000238,12.07038991,0.5216066003,-0.956787046
3.341592654,1.980066912,0.960133349,3.540262704,1.980066912,14.52281905,0.4083888059,-1.163289309
3.541592654,1.921062057,0.8421236382,3.931012114,1.921062057,17.52684646,0.2803050476,-1.360451971
3.741592654,1.825336588,0.6506727004,4.306236612,1.825336588,21.21301381,0.1422047193,-1.540927158
3.941592654,1.696707342,0.3934142083,4.658950939,1.696707342,25.74011845,-0.0006164635326,-1.697940278
4.141592654,1.540302955,0.08060543409,4.983065904,1.540302955,31.30107688,-0.1426358857,-1.825574735
4.18879018,1.500000662,8.473766021e-007,5.054817873,1.500000662,32.78867819,-0.1754306705,-1.850862011
4.18879018,1.500000662,8.473765036e-007,5.054817873,1.500000662,32.78867819,-0.1754306705,-1.850862011
4.38879018,1.317981496,0,5.336890411,1.317981496,39.95671173,-0.3088508406,-1.935683186
