time,uDC,iAC[1],iAC[2],iAC[3],uAC[1],uAC[2],uAC[3],Losses
0.00000,565.68542,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,480.00000
0.00003,564.69369,0.00607,-0.56870,0.56263,287.38210,-565.65964,278.27754,798.31690
0.00006,563.70196,0.01608,-0.57951,0.56342,291.89331,-565.56340,273.67009,796.65935
0.00009,562.71024,0.02609,-0.59027,0.56417,296.40218,-565.44080,269.03862,795.07669
0.00012,561.71854,0.03605,-0.60087,0.56482,300.88527,-565.26896,264.38368,793.54095
0.00015,560.72686,0.04564,-0.62810,0.58246,305.18393,-564.72694,259.54301,791.74219
0.00018,559.73536,0.05477,-0.80765,0.75288,309.25362,-563.73580,254.48218,790.11971
0.00021,558.74439,0.06390,-1.15939,1.09549,313.32136,-562.74552,249.42416,789.27629
0.00024,557.75426,0.07302,-1.67082,1.59780,317.38690,-561.75641,244.36951,789.16327
0.00027,556.76529,0.08213,-2.32944,2.24731,321.44999,-560.76875,239.31876,789.73215
0.00030,555.77775,0.09124,-3.12272,3.03148,325.51035,-559.78279,234.27244,790.93426
0.00033,554.79190,0.10034,-4.03806,3.93772,329.56771,-558.79876,229.23105,792.72075
0.00036,553.80797,0.10943,-5.06283,4.95341,333.62176,-557.81687,224.19511,795.04247
0.00039,552.82616,0.11851,-6.18437,6.06586,337.67221,-556.83729,219.16508,797.84998
0.00042,551.84665,0.12758,-7.38996,7.26239,341.71874,-555.86019,214.14145,801.09353
0.00045,550.86959,0.13664,-8.66690,8.53026,345.76101,-554.88568,209.12467,804.72300
0.00048,549.89513,0.14568,-10.00244,9.85675,349.79869,-553.91388,204.11519,808.68791
0.00050,548.92335,0.15472,-11.38383,11.22911,353.83141,-552.94485,199.11344,812.93747
0.00053,547.95430,0.16374,-12.79835,12.63461,357.85880,-551.97863,194.11983,817.42045
0.00056,546.98808,0.17275,-14.23326,14.06051,361.88049,-551.01528,189.13479,822.08548
0.00059,546.02458,0.18174,-15.67594,15.49421,365.89603,-550.05465,184.15862,826.88079
0.00062,545.06388,0.19071,-17.11367,16.92295,369.90505,-549.09682,179.19176,831.75435
0.00065,544.10605,0.19967,-18.53370,18.33403,373.90719,-548.14182,174.23463,836.65381
0.00068,543.15109,0.20861,-19.92340,19.71479,377.90203,-547.18963,169.28760,841.52655
0.00071,542.19882,0.21754,-21.27023,21.05269,381.88911,-546.24005,164.35095,846.31979
0.00074,541.24921,0.22644,-22.56160,22.33515,385.86798,-545.29302,159.42504,850.98054
0.00077,540.30208,0.23533,-23.78508,23.54975,389.83817,-544.34833,154.51016,855.45585
0.00080,539.35731,0.24419,-24.92824,24.68404,393.79921,-543.40584,149.60662,859.69264
0.00083,538.41470,0.25304,-25.97875,25.72571,397.75061,-542.46532,144.71471,863.63800
0.00086,537.47407,0.26186,-26.92435,26.66249,401.69188,-541.52658,139.83470,867.23906
0.00089,536.53520,0.27066,-27.75287,27.48222,405.62251,-540.58935,134.96684,870.44322
0.00092,535.59783,0.27943,-28.45225,28.17282,409.54198,-539.65337,130.11139,873.19818
0.00095,534.66171,0.28818,-29.01048,28.72230,413.44977,-538.71836,125.26859,875.45193
0.00098,533.72653,0.29691,-29.41574,29.11883,417.34533,-537.78399,120.43866,877.15314
0.00101,532.79200,0.30561,-29.65621,29.35060,421.22812,-536.84993,115.62181,878.25073
0.00104,531.85776,0.31428,-29.72035,29.40607,425.09758,-535.91581,110.81823,878.69481
0.00107,530.92347,0.32292,-29.59653,29.27361,428.95315,-534.98127,106.02812,878.43556
0.00110,529.98872,0.33154,-29.27354,28.94200,432.79423,-534.04587,101.25164,877.42505
0.00113,529.05314,0.34013,-28.73995,28.39982,436.62024,-533.10921,96.48897,875.61509
0.00116,528.11626,0.34869,-27.98492,27.63623,440.43058,-532.17082,91.74024,872.96024
0.00119,527.17768,0.35722,-26.99725,26.64003,444.22466,-531.23025,87.00560,869.41438
0.00122,526.23687,0.36572,-25.76646,25.40075,448.00183,-530.28698,82.28515,864.93504
0.00125,525.29340,0.37418,-24.28164,23.90745,451.76149,-529.34053,77.57905,859.47877
0.00128,524.34671,0.38262,-22.53267,22.15006,455.50298,-528.39033,72.88735,853.00635
0.00131,523.39630,0.39102,-20.50894,20.11793,459.22569,-527.43587,68.21018,845.47758
0.00134,522.44161,0.39938,-18.20050,17.80112,462.92895,-526.47656,63.54761,836.85609
0.00137,521.48206,0.40771,-15.59749,15.18978,466.61210,-525.51180,58.89970,827.10720
0.00140,520.51706,0.41601,-12.69027,12.27426,470.27446,-524.54097,54.26651,816.19832
0.00143,519.54598,0.42427,-9.46934,9.04508,473.91537,-523.56345,49.64808,804.09914
0.00146,518.56821,0.43249,-5.92544,5.49295,477.53413,-522.57858,45.04445,790.78170
0.00149,517.58309,0.44067,-2.04951,1.60883,481.13007,-521.58571,40.45564,776.22067
0.00151,516.59218,0.43107,-0.91614,0.48507,475.83102,-502.83257,27.00155,747.15878
0.00154,515.60099,0.43773,-0.91891,0.48118,478.66498,-500.39300,21.72802,746.13045
0.00157,514.60979,0.44430,-0.92151,0.47721,481.45714,-497.90997,16.45283,745.08657
0.00160,513.61861,0.45080,-0.92394,0.47315,484.20760,-495.38351,11.17592,744.02660
0.00163,512.62743,0.45720,-0.92620,0.46900,486.91555,-492.81423,5.89869,742.94983
0.00166,511.63625,0.46352,-0.92829,0.46477,489.58082,-490.20226,0.62144,741.85565
0.00169,510.64508,0.46976,-0.93021,0.46045,492.20386,-487.54727,-4.65659,740.74365
0.00172,509.65392,0.47591,-0.93196,0.45604,494.78467,-484.84926,-9.93541,739.61336
0.00175,508.66276,0.48198,-0.93354,0.45155,497.32254,-482.10892,-15.21362,738.46429
0.00178,507.67161,0.48796,-0.93494,0.44698,499.81594,-479.32774,-20.48820,737.29587
0.00181,506.68046,0.49385,-0.93618,0.44233,502.26611,-476.50452,-25.76159,736.10778
