"time","RAT","room.RAT","room.energy","wall.Tisurf","wall.Tosurf","der(room.RAT)","der(room.energy)","der(wall.Tisurf)","der(wall.Tosurf)","OAT","fanspeed","room.DT","room.EWT","room.Qin","room.Qout","room.SAT","room.fs","room.mdota","room.mdotw","room.vo","valveopen","wall.C","wall.R","room.Tisurf","room.fanspeed","room.valveopen","wall.OAT","wall.RAT"
0.01,16.000000013261229,16.000000013261229,0.0048575999987240824,15.999991097364243,9.9998844390773733,1.32304971694851e-006,0.48575999973159284,-0.00089027042790790635,-0.011556008442833587,0,0,0.48362018445494342,28.38172686570234,0.48575999973159284,0.002139815276649415,25.600000008221411,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999991097364243,0,0,0,16.000000013261229
0.0105,16.000000013922755,16.000000013922755,0.005100479998589879,15.999990652229028,9.9998786610731525,1.3227570188304082e-006,0.48575999971820355,-0.00089027108050612183,-0.011556000460012697,0,0,0.48351319322396197,28.38172686602265,0.48575999971820355,0.0022468064942415822,25.600000008618267,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999990652229028,0,0,0,16.000000013922755
0.011,16.000000014584135,16.000000014584135,0.0053433599984489804,15.999990207093488,9.9998728830729231,1.3224643205933512e-006,0.4857599997048172,-0.00089027173310364028,-0.01155599247719742,0,0,0.48340620194949824,28.381726866342891,0.4857599997048172,0.0023537977553189648,25.600000009015034,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999990207093488,0,0,0,16.000000014584135
0.0115,16.000000015245366,16.000000015245366,0.0055862399983013893,15.999989761957622,9.9998671050766852,1.3221716222408379e-006,0.48575999969143385,-0.00089027238570046354,-0.011555984494387748,0,0,0.48329921063283127,28.381726866663065,0.48575999969143385,0.002460789058602586,25.600000009411712,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999989761957622,0,0,0,16.000000015245366
0.012,16.000000015906451,16.000000015906451,0.0058291199981471064,15.999989316821429,9.9998613270844388,1.321878923769369e-006,0.48575999967805344,-0.00089027303829658966,-0.011555976511583688,0,0,0.48319221927268202,28.381726866983161,0.48575999967805344,0.0025677804053714226,25.600000009808308,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999989316821429,0,0,0,16.000000015906451
0.0125,16.000000016567391,16.000000016567391,0.0060719999979861328,15.999988871684909,9.9998555490961838,1.3215862251789451e-006,0.48575999966467603,-0.00089027369089201874,-0.011555968528785229,0,0,0.48308522786905056,28.38172686730319,0.48575999966467603,0.0026747717956254746,25.600000010204813,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999988871684909,0,0,0,16.000000016567391
0.013,16.000000017228185,16.000000017228185,0.0063148799978184709,15.999988426548065,9.9998497711119185,1.3212935264707322e-006,0.48575999965130157,-0.00089027434348675177,-0.011555960545992384,0,0,0.48297823642236315,28.381726867623151,0.48575999965130157,0.0027817632289384164,25.600000010601232,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999988426548065,0,0,0,16.000000017228185
0.0135,16.000000017888834,16.000000017888834,0.0065577599976441216,15.999987981410893,9.9998439931316447,1.3210008276435638e-006,0.48575999963793004,-0.00089027499608078777,-0.011555952563205147,0,0,0.48287124493219347,28.381726867943037,0.48575999963793004,0.0028887547057365737,25.600000010997565,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999987981410893,0,0,0,16.000000017888834
0.014,16.000000018549333,16.000000018549333,0.0068006399974630868,15.999987536273395,9.9998382151553624,1.3207081286997731e-006,0.48575999962456157,-0.0008902756486741277,-0.011555944580423515,0,0,0.48276425339939427,28.381726868262852,0.48575999962456157,0.0029957462251672951,25.600000011393803,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999987536273395,0,0,0,16.000000018549333
0.0145,16.000000019209686,16.000000019209686,0.0070435199972753671,15.999987091135571,9.9998324371830716,1.320415429638193e-006,0.48575999961119598,-0.00089027630126677125,-0.011555936597647492,0,0,0.48265726182353907,28.381726868582597,0.48575999961119598,0.0031027377876569062,25.600000011789955,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999987091135571,0,0,0,16.000000019209686
0.015,16.000000019869894,16.000000019869894,0.0072863999970809654,15.999986645997421,9.9998266592147722,1.320122730457658e-006,0.48575999959783345,-0.00089027695385871799,-0.011555928614877082,0,0,0.48255027020420171,28.381726868902273,0.48575999959783345,0.0032097293936317328,25.600000012186019,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999986645997421,0,0,0,16.000000019869894
0.0155,16.000000020529956,16.000000020529956,0.0075292799968798823,15.999986200858944,9.9998208812504643,1.3198300311581671e-006,0.48575999958447369,-0.00089027760644996737,-0.011555920632112276,0,0,0.48244327854138191,28.381726869221872,0.48575999958447369,0.0033167210430917748,25.600000012582001,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999986200858944,0,0,0,16.000000020529956
0.016,16.000000021189873,16.000000021189873,0.0077721599966721188,15.999985755720139,9.9998151032901479,1.3195373317397215e-006,0.48575999957111704,-0.00089027825904051971,-0.011555912649353076,0,0,0.48233628683508001,28.381726869541406,0.48575999957111704,0.0034237127360370323,25.600000012977894,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999985755720139,0,0,0,16.000000021189873
0.0165,16.00000002184964,16.00000002184964,0.0080150399964576766,15.99998531058101,9.9998093253338229,1.3192446322058194e-006,0.48575999955776333,-0.00089027891163037686,-0.011555904666599493,0,0,0.48222929508657481,28.381726869860866,0.48575999955776333,0.0035307044711885283,25.600000013373695,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.99998531058101,0,0,0,16.00000002184964
0.017,16.000000022509262,16.000000022509262,0.0082579199962365575,15.999984865441554,9.9998035473814895,1.3189519325529621e-006,0.48575999954441262,-0.00089027956421953709,-0.011555896683851513,0,0,0.48212230329458738,28.381726870180259,0.48575999954441262,0.0036376962498252396,25.60000001376941,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999984865441554,0,0,0,16.000000022509262
0.0175,16.000000023168738,16.000000023168738,0.0085007999960087632,15.999984420301772,9.9997977694331475,1.3186592327811491e-006,0.4857599995310648,-0.00089028021680799985,-0.011555888701109142,0,0,0.48201531145911763,28.381726870499577,0.4857599995310648,0.0037446880719471665,25.600000014165033,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999984420301772,0,0,0,16.000000023168738
0.018,16.000000023828068,16.000000023828068,0.0087436799957742953,15.999983975161664,9.9997919914887969,1.3183665328915474e-006,0.48575999951771998,-0.00089028086939576666,-0.011555880718372382,0,0,0.48190831958059199,28.381726870818824,0.48575999951771998,0.0038516799371279831,25.600000014560578,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999983975161664,0,0,0,16.000000023828068
0.0185,16.000000024487253,16.000000024487253,0.0089865599955331558,15.999983530021229,9.9997862135484379,1.3180738328829902e-006,0.48575999950437804,-0.00089028152198283633,-0.011555872735641227,0,0,0.48180132765858402,28.381726871138003,0.48575999950437804,0.0039586718457940151,25.600000014956031,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999983530021229,0,0,0,16.000000024487253
0.019,16.000000025146289,16.000000025146289,0.0092294399952853445,15.999983084880467,9.9997804356120703,1.3177811327578106e-006,0.48575999949103921,-0.00089028217456920983,-0.011555864752915682,0,0,0.4816943356939466,28.381726871457115,0.48575999949103921,0.0040656637970926113,25.600000015351387,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999983084880467,0,0,0,16.000000025146289
0.0195,16.000000025805178,16.000000025805178,0.0094723199950308649,15.999982639739381,9.9997746576796942,1.3174884325148417e-006,0.48575999947770321,-0.00089028282715488717,-0.011555856770195749,0,0,0.48158734368625311,28.381726871776149,0.48575999947770321,0.0041726557914500972,25.600000015746669,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999982639739381,0,0,0,16.000000025805178
0.02,16.000000026463923,16.000000026463923,0.009715199994769717,15.999982194597967,9.9997688797513096,1.3171957321529177e-006,0.48575999946437021,-0.00089028347973986737,-0.011555848787481419,0,0,0.48148035163507741,28.381726872095115,0.48575999946437021,0.0042796478292927986,25.600000016141855,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999982194597967,0,0,0,16.000000026463923
0.0205,16.000000027122521,16.000000027122521,0.0099580799945019026,15.999981749456227,9.9997631018269164,1.3169030316720384e-006,0.48575999945104026,-0.00089028413232415053,-0.011555840804772701,0,0,0.48137335954041954,28.38172687241401,0.48575999945104026,0.0043866399106207155,25.600000016536953,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999981749456227,0,0,0,16.000000027122521
0.021,16.000000027780974,16.000000027780974,0.010200959994227423,15.999981304314161,9.9997573239065147,1.3166103310733701e-006,0.48575999943771314,-0.00089028478490773741,-0.011555832822069591,0,0,0.48126636740270562,28.38172687273283,0.48575999943771314,0.0044936320350075221,25.600000016931968,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999981304314161,0,0,0,16.000000027780974
0.0215,16.000000028439278,16.000000028439278,0.010443839993946279,15.999980859171769,9.9997515459901045,1.3163176303580792e-006,0.48575999942438908,-0.00089028543749062835,-0.01155582483937209,0,0,0.48115937522236218,28.381726873051587,0.48575999942438908,0.0046006242020268928,25.600000017326888,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999980859171769,0,0,0,16.000000028439278
0.022,16.000000029097436,16.000000029097436,0.010686719993658474,15.99998041402905,9.999745768077684,1.3160249295238328e-006,0.48575999941106796,-0.00089028609007282236,-0.011555816856680197,0,0,0.48105238299853648,28.381726873370265,0.48575999941106796,0.004707616412531479,25.600000017721722,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.99998041402905,0,0,0,16.000000029097436
0.0225,16.000000029755448,16.000000029755448,0.010929599993364007,15.999979968886006,9.999739990169255,1.3157322285717974e-006,0.48575999939774972,-0.00089028674265432021,-0.011555808873993911,0,0,0.48094539073165476,28.381726873688876,0.48575999939774972,0.004814608666094955,25.600000018116475,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999979968886006,0,0,0,16.000000029755448
0.023,16.000000030413315,16.000000030413315,0.011172479993062883,15.999979523742635,9.9997342122648174,1.3154395275008068e-006,0.48575999938443454,-0.00089028739523512091,-0.011555800891313231,0,0,0.48083839842129089,28.38172687400742,0.48575999938443454,0.0049216009631436464,25.600000018511135,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999979523742635,0,0,0,16.000000030413315
0.0235,16.000000031071036,16.000000031071036,0.0114153599927551,15.999979078598937,9.9997284343643713,1.3151468263108612e-006,0.48575999937112235,-0.00089028804781522437,-0.011555792908638162,0,0,0.4807314060674448,28.381726874325885,0.48575999937112235,0.0050285933036775532,25.600000018905714,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999979078598937,0,0,0,16.000000031071036
0.024,16.000000031728607,16.000000031728607,0.011658239992440662,15.999978633454912,9.9997226564679167,1.3148541250042926e-006,0.48575999935781305,-0.00089028870039463187,-0.011555784925968701,0,0,0.48062441367096903,28.381726874644286,0.48575999935781305,0.0051355856868440242,25.600000019300197,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999978633454912,0,0,0,16.000000031728607
0.0245,16.000000032386033,16.000000032386033,0.011901119992119569,15.999978188310562,9.9997168785754535,1.3145614235799351e-006,0.48575999934450675,-0.0008902893529733431,-0.011555776943304849,0,0,0.48051742123143737,28.381726874962613,0.48575999934450675,0.0052425781130693849,25.600000019694594,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999978188310562,0,0,0,16.000000032386033
0.025,16.000000033043314,16.000000033043314,0.012143999991791821,15.999977743165886,9.9997111006869819,1.3142687220366222e-006,0.4857599993312034,-0.00089029000555135719,-0.011555768960646605,0,0,0.48041042874842343,28.381726875280869,0.4857599993312034,0.0053495705827799611,25.600000020088903,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999977743165886,0,0,0,16.000000033043314
0.0255,16.000000033700449,16.000000033700449,0.012386879991457423,15.999977298020882,9.9997053228025017,1.3139760203743539e-006,0.48575999931790292,-0.00089029065812867446,-0.011555760977993972,0,0,0.48030343622192717,28.381726875599057,0.48575999931790292,0.0054565630959757527,25.600000020483126,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999977298020882,0,0,0,16.000000033700449
0.026,16.000000034357438,16.000000034357438,0.012629759991116374,15.999976852875553,9.999699544922013,1.3136833185942968e-006,0.48575999930460551,-0.00089029131070529513,-0.011555752995346948,0,0,0.48019644365237507,28.381726875917174,0.48575999930460551,0.0055635556522304341,25.600000020877257,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999976852875553,0,0,0,16.000000034357438
0.0265,16.000000035014278,16.000000035014278,0.012872639990768677,15.999976407729898,9.9996937670455157,1.313390616697617e-006,0.48575999929131108,-0.00089029196328122007,-0.011555745012705527,0,0,0.4800894510401934,28.381726876235216,0.48575999929131108,0.0056705482511176797,25.600000021271306,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999976407729898,0,0,0,16.000000035014278
0.027,16.000000035670972,16.000000035670972,0.013115519990414333,15.999975962583916,9.9996879891730099,1.3130979146819818e-006,0.48575999927801955,-0.00089029261585644765,-0.011555737030069721,0,0,0.47998245838452941,28.381726876553188,0.48575999927801955,0.0057775408934901407,25.600000021665263,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999975962583916,0,0,0,16.000000035670972
0.0275,16.000000036327521,16.000000036327521,0.013358399990053343,15.999975517437608,9.9996822113044956,1.312805212548558e-006,0.48575999926473107,-0.00089029326843097906,-0.011555729047439518,0,0,0.47987546568580958,28.381726876871092,0.48575999926473107,0.0058845335789214914,25.600000022059131,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999975517437608,0,0,0,16.000000036327521
0.028,16.000000036983923,16.000000036983923,0.013601279989685709,15.999975072290974,9.999676433439971,1.3125125102961784e-006,0.48575999925144542,-0.00089029392100481376,-0.011555721064814926,0,0,0.47976847294360736,28.381726877188925,0.48575999925144542,0.0059915263078380576,25.600000022452914,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999975072290974,0,0,0,16.000000036983923
0.0285,16.000000037640181,16.000000037640181,0.013844159989311431,15.999974627144013,9.9996706555794379,1.3122198079248436e-006,0.48575999923816271,-0.00089029457357795122,-0.01155571308219594,0,0,0.47966148015792287,28.381726877506686,0.48575999923816271,0.0060985190802398392,25.600000022846611,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999974627144013,0,0,0,16.000000037640181
0.029,16.000000038296292,16.000000038296292,0.014087039988930513,15.999974181996727,9.9996648777228963,1.3119271054357199e-006,0.48575999922488311,-0.0008902952261503924,-0.011555705099582564,0,0,0.4795544873291826,28.381726877824377,0.48575999922488311,0.0062055118957005106,25.60000002324022,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999974181996727,0,0,0,16.000000038296292
0.0295,16.000000038952255,16.000000038952255,0.014329919988542954,15.999973736849114,9.9996590998703461,1.3116344028299736e-006,0.4857599992116064,-0.00089029587872213763,-0.011555697116974793,0,0,0.47944749445781265,28.381726878141993,0.4857599992116064,0.0063125047537937462,25.60000002363374,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999973736849114,0,0,0,16.000000038952255
0.03,16.000000039608071,16.000000039608071,0.014572799988148758,15.999973291701174,9.9996533220217874,1.3113417001052721e-006,0.48575999919833274,-0.00089029653129318572,-0.011555689134372632,0,0,0.47934050154296054,28.381726878459542,0.48575999919833274,0.0064194976553721972,25.600000024027171,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999973291701174,0,0,0,16.000000039608071
0.0305,16.000000040263743,16.000000040263743,0.014815679987747925,15.999972846552909,9.9996475441772201,1.3110489972627812e-006,0.48575999918506185,-0.00089029718386353764,-0.011555681151776083,0,0,0.47923350858505231,28.38172687877702,0.48575999918506185,0.006526490600009538,25.600000024420517,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999972846552909,0,0,0,16.000000040263743
0.031,16.000000040919268,16.000000040919268,0.015058559987340457,15.999972401404317,9.9996417663366444,1.3107562943013354e-006,0.48575999917179413,-0.00089029783643319231,-0.011555673169185141,0,0,0.47912651558366204,28.38172687909443,0.48575999917179413,0.0066334835881320942,25.60000002481377,0.0001,5.0000000000000002e-005,1.0000000000000001e-005,0.0001,0,1606726.3679999998,0.0041946308724832215,15.999972401404317,0,0,0,16.000000040919268
