"time","counter"
0,1
0.24,1
0.48,1
0.72,1
0.96,1
1,1
1,2
1.24,2
1.48,2
1.72,2
1.96,2
2,2
2,3
2.24,3
2.48,3
2.72,3
2.96,3
3,3
3,4
3.24,4
3.48,4
3.72,4
3.96,4
4,4
4,5
4.24,5
4.48,5
4.72,5
4.96,5
5,5
5,6
5.24,6
5.48,6
5.72,6
5.96,6
6,6
6,7
6.24,7
6.48,7
6.72,7
6.96,7
7,7
7,8
7.24,8
7.48,8
7.72,8
7.96,8
8,8
8,9
8.24,9
8.48,9
8.72,9
8.96,9
9,9
9,10
9.24,10
9.48,10
9.72,10
9.96,10
10,10
10,11
10.24,11
10.48,11
10.72,11
10.96,11
11,11
11,12
11.24,12
11.48,12
11.72,12
11.96,12
12,12
12,13
