"time","Main.TAmb","Main.TDif","outputs[1]","outputs[2]","internal time","Main.heatCapacitor.T","ControlledTemperature_r(2)","Main.heatingResistor.heatPort.Q_flow","Main.idealSwitch.p.i","Main.idealSwitch.s","Main.idealSwitch.v","Main.onOffController.y","ControlledTemperature_r(10)","ControlledTemperature_r(11)","ControlledTemperature_r(12)","ControlledTemperature_r(13)","ControlledTemperature_r(16)","ControlledTemperature_r(17)","ControlledTemperature_r(18)","ControlledTemperature_r(19)","ControlledTemperature_r(20)","ControlledTemperature_r(21)","ControlledTemperature_r(22)","ControlledTemperature_r(23)","ControlledTemperature_r(24)","ControlledTemperature_r(25)","ControlledTemperature_r(26)","ControlledTemperature_r(27)","ControlledTemperature_r(28)","ControlledTemperature_r(29)","ControlledTemperature_r(30)","ControlledTemperature_r(31)"
0.2404809619,293.15,2,25,22.3652251,0.2404809619,295.5152251,9.671556353,-9.908078863,0.990808868,0.990808868,9.90808868e-006,1,1,1,1,1,9.671556353,295.5152251,25,-9.908078863,0.990808868,0.990808868,9.90808868e-006,22.36483746,1,1,1,1,1,0.879759519,0.9699398798,0.00598489803
0.2605210421,293.15,2,25,22.55878854,0.2605210421,295.7087885,9.644753795,-9.900632648,0.9900642451,0.9900642451,9.900642451e-006,1,1,1,1,1,9.644753795,295.7087885,25,-9.900632648,0.9900642451,0.9900642451,9.900642451e-006,22.55840197,1,1,1,1,1,0.869739479,0.9674348697,0.005276263819
0.2805611222,293.15,2,25,22.75181566,0.2805611222,295.9018157,9.618036637,-9.893218203,0.989322799,0.989322799,9.89322799e-006,1,1,1,1,1,9.618036637,295.9018157,25,-9.893218203,0.989322799,0.989322799,9.89322799e-006,22.75143017,1,1,1,1,1,0.8597194389,0.9649298597,0.00456959304
0.3006012024,293.15,2,25,22.94430818,0.3006012024,296.0943082,9.591404525,-9.885835343,0.9885845116,0.9885845116,9.885845116e-006,1,1,1,1,1,9.591404525,296.0943082,25,-9.885835343,0.9885845116,0.9885845116,9.885845116e-006,22.94392375,1,1,1,1,1,0.8496993988,0.9624248497,0.003864879442
0.3206412826,293.15,2,25,23.1362678,0.3206412826,296.2862678,9.564857107,-9.878483887,0.9878493645,0.9878493645,9.878493645e-006,1,1,1,1,1,9.564857107,296.2862678,25,-9.878483887,0.9878493645,0.9878493645,9.878493645e-006,23.13588443,1,1,1,1,1,0.8396793587,0.9599198397,0.003162116796
0.3406813627,293.15,2,25,23.32769621,0.3406813627,296.4776962,9.538394034,-9.871163654,0.9871173398,0.9871173398,9.871173398e-006,1,1,1,1,1,9.538394034,296.4776962,25,-9.871163654,0.9871173398,0.9871173398,9.871173398e-006,23.3273139,1,1,1,1,1,0.8296593186,0.9574148297,0.002461298901
0.3607214429,293.15,2,25,23.51859509,0.3607214429,296.6685951,9.512014958,-9.863874467,0.9863884197,0.9863884197,9.863884197e-006,1,1,1,1,1,9.512014958,296.6685951,25,-9.863874467,0.9863884197,0.9863884197,9.863884197e-006,23.51821385,1,1,1,1,1,0.8196392786,0.9549098196,0.001762419581
0.380761523,293.15,2,25,23.70896614,0.380761523,296.8589661,9.485719534,-9.856616148,0.9856625863,0.9856625863,9.856625863e-006,1,1,1,1,1,9.485719534,296.8589661,25,-9.856616148,0.9856625863,0.9856625863,9.856625863e-006,23.70858594,1,1,1,1,1,0.8096192385,0.9524048096,0.001065472685
0.4008016032,293.15,2,25,23.89881101,0.4008016032,297.048811,9.459507418,-9.849388519,0.984939822,0.984939822,9.84939822e-006,1,1,1,1,1,9.459507418,297.048811,25,-9.849388519,0.984939822,0.984939822,9.84939822e-006,23.89843187,1,1,1,1,1,0.7995991984,0.9498997996,0.0003704520895
0.4115343046,293.15,2,25,24.00026878,0.4115343046,297.1502688,9.445503363,-9.845530241,0.9845539935,0.9845539935,9.845539935e-006,1,1,1,0,1,9.445503363,297.1502688,25,-9.845530241,0.9845539935,0.9845539935,9.845539935e-006,23.99334735,1,1,1,0,1,0.7942328477,0.9485582119,-9.840103234e-007
0.4315743847,293.15,2,25,24.18930894,0.4315743847,297.3393089,9.419418508,-9.838349401,0.9838359081,0.9838359081,9.838359081e-006,1,1,1,0,1,9.419418508,297.3393089,25,-9.838349401,0.9838359081,0.9838359081,9.838359081e-006,24.1889314,1,1,1,0,1,0.7842128076,0.9460532019,-0.0006930585226
0.4516144649,293.15,2,25,24.37782713,0.4516144649,297.5278271,9.393416099,-9.831198813,0.9831208478,0.9831208478,9.831208478e-006,1,1,1,0,1,9.393416099,297.5278271,25,-9.831198813,0.9831208478,0.9831208478,9.831208478e-006,24.37745064,1,1,1,0,1,0.7741927676,0.9435481919,-0.001383222154
0.471654545,293.15,2,25,24.56582502,0.471654545,297.715825,9.367495801,-9.824078303,0.9824087954,0.9824087954,9.824087954e-006,1,1,1,0,1,9.367495801,297.715825,25,-9.824078303,0.9824087954,0.9824087954,9.824087954e-006,24.56544957,1,1,1,0,1,0.7641727275,0.9410431819,-0.002071480942
0.4916946252,293.15,2,25,24.75330424,0.4916946252,297.9033042,9.341657278,-9.816987702,0.9816997339,0.9816997339,9.816997339e-006,1,1,1,0,1,9.341657278,297.9033042,25,-9.816987702,0.9816997339,0.9816997339,9.816997339e-006,24.75292982,1,1,1,0,1,0.7541526874,0.9385381718,-0.002757840899
0.5117347054,293.15,2,25,24.94026643,0.5117347054,298.0902664,9.315900198,-9.809926842,0.9809936465,0.9809936465,9.809936465e-006,1,1,1,0,1,9.315900198,298.0902664,25,-9.809926842,0.9809936465,0.9809936465,9.809936465e-006,24.93989305,1,1,1,0,1,0.7441326473,0.9360331618,-0.003442308013
0.5317747855,293.15,2,25,25.12671322,0.5317747855,298.2767132,9.290224231,-9.802895554,0.9802905164,0.9802905164,9.802905164e-006,1,1,1,0,1,9.290224231,298.2767132,25,-9.802895554,0.9802905164,0.9802905164,9.802905164e-006,25.12634087,1,1,1,0,1,0.7341126072,0.9335281518,-0.004124888247
0.5518148657,293.15,2,25,25.31264624,0.5518148657,298.4626462,9.264629049,-9.795893672,0.9795903268,0.9795903268,9.795903268e-006,1,1,1,0,1,9.264629049,298.4626462,25,-9.795893672,0.9795903268,0.9795903268,9.795903268e-006,25.31227491,1,1,1,0,1,0.7240925672,0.9310231418,-0.004805587542
0.5718549459,293.15,2,25,25.49806709,0.5718549459,298.6480671,9.239114323,-9.788921032,0.9788930614,0.9788930614,9.788930614e-006,1,1,1,0,1,9.239114323,298.6480671,25,-9.788921032,0.9788930614,0.9788930614,9.788930614e-006,25.49769678,1,1,1,0,1,0.7140725271,0.9285181318,-0.005484411812
0.591895026,293.15,2,25,25.68297738,0.591895026,298.8329774,9.21367973,-9.781977469,0.9781987037,0.9781987037,9.781987037e-006,1,1,1,0,1,9.21367973,298.8329774,25,-9.781977469,0.9781987037,0.9781987037,9.781987037e-006,25.68260809,1,1,1,0,1,0.704052487,0.9260131217,-0.006161366949
0.6119351062,293.15,2,25,25.86737873,0.6119351062,299.0173787,9.188324947,-9.77506282,0.9775072375,0.9775072375,9.775072375e-006,1,1,1,0,1,9.188324947,299.0173787,25,-9.77506282,0.9775072375,0.9775072375,9.775072375e-006,25.86701046,1,1,1,0,1,0.6940324469,0.9235081117,-0.006836458821
0.6264253486,293.15,2,25,26.00039625,0.6264253486,299.1503963,-0.6000395227,-1.023321475e-007,9.998976574e-005,9.998976574,9.998976574,0,1,1,0,0,-0.6000395227,299.1503963,25,-1.023321475e-007,9.998976574e-005,9.998976574,9.998976574,25.9959004,0,1,1,0,0,0.6867873257,0.9216968314,-0.007323434928
0.6464654288,293.15,2,25,25.98838285,0.6464654288,299.1383829,-0.5988381829,-1.023274383e-007,9.998976621e-005,9.998976621,9.998976621,0,1,1,0,1,-0.5988381829,299.1383829,25,-1.023274383e-007,9.998976621e-005,9.998976621,9.998976621,25.98840685,0,1,1,0,1,0.6767672856,0.9191918214,-0.007279453971
0.6665055089,293.15,2,25,25.97639351,0.6665055089,299.1263935,-0.5976392483,-1.023227385e-007,9.998976668e-005,9.998976668,9.998976668,0,1,1,0,1,-0.5976392483,299.1263935,25,-1.023227385e-007,9.998976668e-005,9.998976668,9.998976668,25.97641746,0,1,1,0,1,0.6667472455,0.9166868114,-0.00723556107
0.6865455891,293.15,2,25,25.96442816,0.6865455891,299.1144282,-0.5964427141,-1.023180481e-007,9.998976715e-005,9.998976715,9.998976715,0,1,1,0,1,-0.5964427141,299.1144282,25,-1.023180481e-007,9.998976715e-005,9.998976715,9.998976715,25.96445207,0,1,1,0,1,0.6567272055,0.9141818014,-0.007191756046
0.7065856692,293.15,2,25,25.95248678,0.7065856692,299.1024868,-0.5952485754,-1.023133671e-007,9.998976762e-005,9.998976762,9.998976762,0,1,1,0,1,-0.5952485754,299.1024868,25,-1.023133671e-007,9.998976762e-005,9.998976762,9.998976762,25.95251064,0,1,1,0,1,0.6467071654,0.9116767913,-0.007148038724
0.7266257494,293.15,2,25,25.9405693,0.7266257494,299.0905693,-0.5940568276,-1.023086955e-007,9.998976808e-005,9.998976808,9.998976808,0,1,1,0,1,-0.5940568276,299.0905693,25,-1.023086955e-007,9.998976808e-005,9.998976808,9.998976808,25.94059311,0,1,1,0,1,0.6366871253,0.9091717813,-0.007104408929
0.7466658296,293.15,2,25,25.92867568,0.7466658296,299.0786757,-0.5928674657,-1.023040333e-007,9.998976855e-005,9.998976855,9.998976855,0,1,1,0,1,-0.5928674657,299.0786757,25,-1.023040333e-007,9.998976855e-005,9.998976855,9.998976855,25.92869944,0,1,1,0,1,0.6266670852,0.9066667713,-0.007060866485
0.7667059097,293.15,2,25,25.91680587,0.7667059097,299.0668059,-0.5916804851,-1.022993803e-007,9.998976902e-005,9.998976902,9.998976902,0,1,1,0,1,-0.5916804851,299.0668059,25,-1.022993803e-007,9.998976902e-005,9.998976902,9.998976902,25.91682959,0,1,1,0,1,0.6166470451,0.9041617613,-0.007017411217
0.7867459899,293.15,2,25,25.90495983,0.7867459899,299.0549598,-0.5904958809,-1.022947367e-007,9.998976948e-005,9.998976948,9.998976948,0,1,1,0,1,-0.5904958809,299.0549598,25,-1.022947367e-007,9.998976948e-005,9.998976948,9.998976948,25.9049835,0,1,1,0,1,0.6066270051,0.9016567513,-0.006974042952
0.80678607,293.15,2,25,25.89313751,0.80678607,299.0431375,-0.5893136485,-1.022901024e-007,9.998976994e-005,9.998976994,9.998976994,0,1,1,0,1,-0.5893136485,299.0431375,25,-1.022901024e-007,9.998976994e-005,9.998976994,9.998976994,25.89316113,0,1,1,0,1,0.596606965,0.8991517412,-0.006930761514
0.8268261502,293.15,2,25,25.88133885,0.8268261502,299.0313389,-0.5881337829,-1.022854774e-007,9.998977041e-005,9.998977041,9.998977041,0,1,1,0,1,-0.5881337829,299.0313389,25,-1.022854774e-007,9.998977041e-005,9.998977041,9.998977041,25.88136242,0,1,1,0,1,0.5865869249,0.8966467312,-0.006887566729
0.8468662304,293.15,2,25,25.86956382,0.8468662304,299.0195638,-0.5869562796,-1.022808616e-007,9.998977087e-005,9.998977087,9.998977087,0,1,1,0,1,-0.5869562796,299.0195638,25,-1.022808616e-007,9.998977087e-005,9.998977087,9.998977087,25.86958734,0,1,1,0,1,0.5765668848,0.8941417212,-0.006844458426
0.8669063105,293.15,2,25,25.85781236,0.8669063105,299.0078124,-0.5857811338,-1.022762551e-007,9.998977133e-005,9.998977133,9.998977133,0,1,1,0,1,-0.5857811338,299.0078124,25,-1.022762551e-007,9.998977133e-005,9.998977133,9.998977133,25.85783584,0,1,1,0,1,0.5665468447,0.8916367112,-0.006801436429
0.8869463907,293.15,2,25,25.84608443,0.8869463907,298.9960844,-0.5846083407,-1.022716578e-007,9.998977179e-005,9.998977179,9.998977179,0,1,1,0,1,-0.5846083407,298.9960844,25,-1.022716578e-007,9.998977179e-005,9.998977179,9.998977179,25.84610786,0,1,1,0,1,0.5565268047,0.8891317012,-0.006758500566
0.9069864708,293.15,2,25,25.83437998,0.9069864708,298.98438,-0.5834378957,-1.022670697e-007,9.998977225e-005,9.998977225,9.998977225,0,1,1,0,1,-0.5834378957,298.98438,25,-1.022670697e-007,9.998977225e-005,9.998977225,9.998977225,25.83440336,0,1,1,0,1,0.5465067646,0.8866266911,-0.006715650666
0.927026551,293.15,2,25,25.82269896,0.927026551,298.972699,-0.582269794,-1.022624908e-007,9.99897727e-005,9.99897727,9.99897727,0,1,1,0,1,-0.582269794,298.972699,25,-1.022624908e-007,9.99897727e-005,9.99897727,9.99897727,25.8227223,0,1,1,0,1,0.5364867245,0.8841216811,-0.006672886556
0.9470666312,293.15,2,25,25.81104133,0.9470666312,298.9610413,-0.581104031,-1.02257921e-007,9.998977316e-005,9.998977316,9.998977316,0,1,1,0,1,-0.581104031,298.9610413,25,-1.02257921e-007,9.998977316e-005,9.998977316,9.998977316,25.81106462,0,1,1,0,1,0.5264666844,0.8816166711,-0.006630208063
0.9671067113,293.15,2,25,25.79940704,0.9671067113,298.949407,-0.5799406019,-1.022533604e-007,9.998977362e-005,9.998977362,9.998977362,0,1,1,0,1,-0.5799406019,298.949407,25,-1.022533604e-007,9.998977362e-005,9.998977362,9.998977362,25.79943029,0,1,1,0,1,0.5164466443,0.8791116611,-0.006587615017
0.9871467915,293.15,2,25,25.78779604,0.9871467915,298.937796,-0.5787795022,-1.02248809e-007,9.998977407e-005,9.998977407,9.998977407,0,1,1,0,1,-0.5787795022,298.937796,25,-1.02248809e-007,9.998977407e-005,9.998977407,9.998977407,25.78781924,0,1,1,0,1,0.5064266043,0.8766066511,-0.006545107247
1.007186872,293.15,2,25,25.77620829,1.007186872,298.9262083,-0.5776207271,-1.022442666e-007,9.998977453e-005,9.998977453,9.998977453,0,1,1,0,1,-0.5776207271,298.9262083,25,-1.022442666e-007,9.998977453e-005,9.998977453,9.998977453,25.77623144,0,1,1,0,1,0.4964065642,0.874101641,-0.006502684582
1.027226952,293.15,2,25,25.76464374,1.027226952,298.9146437,-0.576464272,-1.022397333e-007,9.998977498e-005,9.998977498,9.998977498,0,1,1,0,1,-0.576464272,298.9146437,25,-1.022397333e-007,9.998977498e-005,9.998977498,9.998977498,25.76466685,0,1,1,0,1,0.4863865241,0.871596631,-0.006460346851
1.047267032,293.15,2,25,25.75310234,1.047267032,298.9031023,-0.5753101322,-1.022352091e-007,9.998977543e-005,9.998977543,9.998977543,0,1,1,0,1,-0.5753101322,298.9031023,25,-1.022352091e-007,9.998977543e-005,9.998977543,9.998977543,25.7531254,0,1,1,0,1,0.476366484,0.869091621,-0.006418093884
1.067307112,293.15,2,25,25.74158405,1.067307112,298.8915841,-0.5741583031,-1.02230694e-007,9.998977589e-005,9.998977589,9.998977589,0,1,1,0,1,-0.5741583031,298.8915841,25,-1.02230694e-007,9.998977589e-005,9.998977589,9.998977589,25.74160707,0,1,1,0,1,0.4663464439,0.866586611,-0.006375925512
1.087347192,293.15,2,25,25.73008882,1.087347192,298.8800888,-0.5730087801,-1.022261879e-007,9.998977634e-005,9.998977634,9.998977634,0,1,1,0,1,-0.5730087801,298.8800888,25,-1.022261879e-007,9.998977634e-005,9.998977634,9.998977634,25.73011179,0,1,1,0,1,0.4563264039,0.864081601,-0.006333841566
1.107387272,293.15,2,25,25.71861661,1.107387272,298.8686166,-0.5718615586,-1.022216909e-007,9.998977679e-005,9.998977679,9.998977679,0,1,1,0,1,-0.5718615586,298.8686166,25,-1.022216909e-007,9.998977679e-005,9.998977679,9.998977679,25.71863953,0,1,1,0,1,0.4463063638,0.8615765909,-0.006291841876
1.127427353,293.15,2,25,25.70716736,1.127427353,298.8571674,-0.5707166339,-1.022172028e-007,9.998977723e-005,9.998977723,9.998977723,0,1,1,0,1,-0.5707166339,298.8571674,25,-1.022172028e-007,9.998977723e-005,9.998977723,9.998977723,25.70719024,0,1,1,0,1,0.4362863237,0.8590715809,-0.006249926273
1.147467433,293.15,2,25,25.69574104,1.147467433,298.845741,-0.5695740015,-1.022127237e-007,9.998977768e-005,9.998977768,9.998977768,0,1,1,0,1,-0.5695740015,298.845741,25,-1.022127237e-007,9.998977768e-005,9.998977768,9.998977768,25.69576387,0,1,1,0,1,0.4262662836,0.8565665709,-0.00620809459
1.167507513,293.15,2,25,25.68433759,1.167507513,298.8343376,-0.5684336568,-1.022082536e-007,9.998977813e-005,9.998977813,9.998977813,0,1,1,0,1,-0.5684336568,298.8343376,25,-1.022082536e-007,9.998977813e-005,9.998977813,9.998977813,25.68436037,0,1,1,0,1,0.4162462435,0.8540615609,-0.006166346658
1.187547593,293.15,2,25,25.67295697,1.187547593,298.822957,-0.5672955951,-1.022037924e-007,9.998977858e-005,9.998977858,9.998977858,0,1,1,0,1,-0.5672955951,298.822957,25,-1.022037924e-007,9.998977858e-005,9.998977858,9.998977858,25.67297971,0,1,1,0,1,0.4062262035,0.8515565509,-0.00612468231
1.207587673,293.15,2,25,25.66159914,1.207587673,298.8115991,-0.5661598119,-1.021993402e-007,9.998977902e-005,9.998977902,9.998977902,0,1,1,0,1,-0.5661598119,298.8115991,25,-1.021993402e-007,9.998977902e-005,9.998977902,9.998977902,25.66162183,0,1,1,0,1,0.3962061634,0.8490515408,-0.006083101377
1.227627753,293.15,2,25,25.65026405,1.227627753,298.800264,-0.5650263027,-1.021948969e-007,9.998977947e-005,9.998977947,9.998977947,0,1,1,0,1,-0.5650263027,298.800264,25,-1.021948969e-007,9.998977947e-005,9.998977947,9.998977947,25.6502867,0,1,1,0,1,0.3861861233,0.8465465308,-0.006041603695
1.247667834,293.15,2,25,25.63895165,1.247667834,298.7889517,-0.5638950629,-1.021904625e-007,9.998977991e-005,9.998977991,9.998977991,0,1,1,0,1,-0.5638950629,298.7889517,25,-1.021904625e-007,9.998977991e-005,9.998977991,9.998977991,25.63897425,0,1,1,0,1,0.3761660832,0.8440415208,-0.006000189094
1.267707914,293.15,2,25,25.6276619,1.267707914,298.7776619,-0.562766088,-1.021860369e-007,9.998978035e-005,9.998978035,9.998978035,0,1,1,0,1,-0.562766088,298.7776619,25,-1.021860369e-007,9.998978035e-005,9.998978035,9.998978035,25.62768446,0,1,1,0,1,0.3661460431,0.8415365108,-0.00595885741
1.287747994,293.15,2,25,25.61639476,1.287747994,298.7663948,-0.5616393733,-1.021816202e-007,9.998978079e-005,9.998978079,9.998978079,0,1,1,0,1,-0.5616393733,298.7663948,25,-1.021816202e-007,9.998978079e-005,9.998978079,9.998978079,25.61641727,0,1,1,0,1,0.3561260031,0.8390315008,-0.005917608476
1.307788074,293.15,2,25,25.60515017,1.307788074,298.7551502,-0.5605149145,-1.021772124e-007,9.998978123e-005,9.998978123,9.998978123,0,1,1,0,1,-0.5605149145,298.7551502,25,-1.021772124e-007,9.998978123e-005,9.998978123,9.998978123,25.60517263,0,1,1,0,1,0.346105963,0.8365264907,-0.005876442127
1.327828154,293.15,2,25,25.59392809,1.327828154,298.7439281,-0.559392707,-1.021728134e-007,9.998978167e-005,9.998978167,9.998978167,0,1,1,0,1,-0.559392707,298.7439281,25,-1.021728134e-007,9.998978167e-005,9.998978167,9.998978167,25.59395051,0,1,1,0,1,0.3360859229,0.8340214807,-0.005835358197
1.347868234,293.15,2,25,25.58272848,1.347868234,298.7327285,-0.5582727462,-1.021684232e-007,9.998978211e-005,9.998978211,9.998978211,0,1,1,0,1,-0.5582727462,298.7327285,25,-1.021684232e-007,9.998978211e-005,9.998978211,9.998978211,25.58275086,0,1,1,0,1,0.3260658828,0.8315164707,-0.00579435652
1.367908315,293.15,2,25,25.5715513,1.367908315,298.7215513,-0.5571550277,-1.021640418e-007,9.998978255e-005,9.998978255,9.998978255,0,1,1,0,1,-0.5571550277,298.7215513,25,-1.021640418e-007,9.998978255e-005,9.998978255,9.998978255,25.57157363,0,1,1,0,1,0.3160458427,0.8290114607,-0.005753436934
1.387948395,293.15,2,25,25.56039649,1.387948395,298.7103965,-0.556039547,-1.021596691e-007,9.998978299e-005,9.998978299,9.998978299,0,1,1,0,1,-0.556039547,298.7103965,25,-1.021596691e-007,9.998978299e-005,9.998978299,9.998978299,25.56041878,0,1,1,0,1,0.3060258027,0.8265064507,-0.005712599273
1.407988475,293.15,2,25,25.54926402,1.407988475,298.699264,-0.5549262996,-1.021553052e-007,9.998978343e-005,9.998978343,9.998978343,0,1,1,0,1,-0.5549262996,298.699264,25,-1.021553052e-007,9.998978343e-005,9.998978343,9.998978343,25.54928626,0,1,1,0,1,0.2960057626,0.8240014406,-0.005671843372
1.428028555,293.15,2,25,25.53815383,1.428028555,298.6881538,-0.553815281,-1.021509501e-007,9.998978386e-005,9.998978386,9.998978386,0,1,1,0,1,-0.553815281,298.6881538,25,-1.021509501e-007,9.998978386e-005,9.998978386,9.998978386,25.53817603,0,1,1,0,1,0.2859857225,0.8214964306,-0.00563116907
1.448068635,293.15,2,25,25.52706589,1.448068635,298.6770659,-0.5527064868,-1.021466036e-007,9.99897843e-005,9.99897843,9.99897843,0,1,1,0,1,-0.5527064868,298.6770659,25,-1.021466036e-007,9.99897843e-005,9.99897843,9.99897843,25.52708804,0,1,1,0,1,0.2759656824,0.8189914206,-0.005590576201
1.468108715,293.15,2,25,25.51600015,1.468108715,298.6660001,-0.5515999125,-1.021422659e-007,9.998978473e-005,9.998978473,9.998978473,0,1,1,0,1,-0.5515999125,298.6660001,25,-1.021422659e-007,9.998978473e-005,9.998978473,9.998978473,25.51602225,0,1,1,0,1,0.2659456423,0.8164864106,-0.005550064603
1.488148795,293.15,2,25,25.50495656,1.488148795,298.6549566,-0.5504955537,-1.021379368e-007,9.998978516e-005,9.998978516,9.998978516,0,1,1,0,1,-0.5504955537,298.6549566,25,-1.021379368e-007,9.998978516e-005,9.998978516,9.998978516,25.50497862,0,1,1,0,1,0.2559256023,0.8139814006,-0.005509634114
1.508188876,293.15,2,25,25.49393508,1.508188876,298.6439351,-0.5493934059,-1.021336165e-007,9.99897856e-005,9.99897856,9.99897856,0,1,1,0,1,-0.5493934059,298.6439351,25,-1.021336165e-007,9.99897856e-005,9.99897856,9.99897856,25.4939571,0,1,1,0,1,0.2459055622,0.8114763905,-0.00546928457
1.528228956,293.15,2,25,25.48293567,1.528228956,298.6329357,-0.5482934647,-1.021293047e-007,9.998978603e-005,9.998978603,9.998978603,0,1,1,0,1,-0.5482934647,298.6329357,25,-1.021293047e-007,9.998978603e-005,9.998978603,9.998978603,25.48295764,0,1,1,0,1,0.2358855221,0.8089713805,-0.005429015811
1.548269036,293.15,2,25,25.47195828,1.548269036,298.6219583,-0.5471957258,-1.021250016e-007,9.998978646e-005,9.998978646,9.998978646,0,1,1,0,1,-0.5471957258,298.6219583,25,-1.021250016e-007,9.998978646e-005,9.998978646,9.998978646,25.47198021,0,1,1,0,1,0.225865482,0.8064663705,-0.005388827673
1.568309116,293.15,2,25,25.46100287,1.568309116,298.6110029,-0.5461001846,-1.021207071e-007,9.998978689e-005,9.998978689,9.998978689,0,1,1,0,1,-0.5461001846,298.6110029,25,-1.021207071e-007,9.998978689e-005,9.998978689,9.998978689,25.46102475,0,1,1,0,1,0.2158454419,0.8039613605,-0.005348719997
