"time","dataOut1","dataOut2"
18.25,4,2
18.29999924,4,2
18.35000038,4,2
18.39999962,4,2
18.45000076,4,2
18.5,4,2
18.54999924,4,2
18.60000038,4,2
18.64999962,4,2
18.70000076,4,2
18.75,4,2
18.79999924,4,2
18.85000038,4,2
18.89999962,4,2
18.95000076,4,2
19,4,2
19.04999924,4,2
19.10000038,4,2
19.14999962,4,2
19.20000076,4,2
19.25,4,2
19.29999924,4,2
19.35000038,4,2
19.39999962,4,2
19.45000076,4,2
19.5,4,2
19.54999924,4,2
19.60000038,4,2
19.64999962,4,2
19.70000076,4,2
19.75,4,2
19.79999924,4,2
19.85000038,4,2
19.89999962,4,2
19.95000076,4,2
20,4,2
20.04999924,3,2
20.10000038,3,2
20.14999962,3,2
20.20000076,3,2
20.25,3,2
20.29999924,3,2
20.35000038,3,2
20.39999962,3,2
20.45000076,3,2
20.5,3,2
20.54999924,3,2
20.60000038,3,2
20.64999962,3,2
20.70000076,3,2
20.75,3,2
20.79999924,3,2
20.85000038,3,2
20.89999962,3,2
20.95000076,3,2
21,3,2
21.04999924,3,2
21.10000038,3,2
21.14999962,3,2
21.20000076,3,2
21.25,3,2
21.29999924,3,2
21.35000038,3,2
21.39999962,3,2
21.45000076,3,2
21.5,3,2
21.54999924,3,2
21.60000038,3,2
21.64999962,3,2
21.70000076,3,2
21.75,3,2
21.79999924,3,2
21.85000038,3,2
21.89999962,3,2
21.95000076,3,2
22,3,2
22.04999924,3,2
22.10000038,3,2
22.14999962,3,2
22.20000076,3,2
22.25,3,2
22.29999924,3,2
22.35000038,3,2
22.39999962,3,2
22.45000076,3,2
22.5,3,2
22.54999924,3,2
22.60000038,3,2
22.64999962,3,2
22.70000076,3,2
22.75,3,2
22.79999924,3,2
22.85000038,3,2
22.89999962,3,2
22.95000076,3,2
23,3,2
23.04999924,3,2
23.10000038,3,2
23.14999962,3,2
23.20000076,3,2
23.25,3,2
23.29999924,3,2
23.35000038,3,2
23.39999962,3,2
23.45000076,3,2
23.5,3,2
23.54999924,3,2
23.60000038,3,2
23.64999962,3,2
23.70000076,3,2
23.75,3,2
23.79999924,3,2
23.85000038,3,2
23.89999962,3,2
23.95000076,3,2
24,3,2
24.04999924,3,2
24.10000038,3,2
24.14999962,3,2
24.20000076,3,2
24.25,3,2
24.29999924,3,2
24.35000038,3,2
24.39999962,3,2
24.45000076,3,2
24.5,3,2
24.54999924,3,2
24.60000038,3,2
24.64999962,3,2
24.70000076,3,2
24.75,3,2
24.79999924,3,2
24.85000038,3,2
24.89999962,3,2
24.95000076,3,2
25,3,2
