time,C1.v,C3.v,C5.v,L1.i,L2.i
0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0
0.11,0.0,0.0,0.0,0.0,0.0
0.12,0.0,0.0,0.0,0.0,0.0
0.13,0.0,0.0,0.0,0.0,0.0
0.14,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.0,0.0,0.0,0.0
0.17,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.0,0.0,0.0,0.0
0.19,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0
0.21,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.0,0.0,0.0,0.0
0.23,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.0,0.0,0.0,0.0
0.27,0.0,0.0,0.0,0.0,0.0
0.28,0.0,0.0,0.0,0.0,0.0
0.29,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,0.0,0.0
0.31,0.0,0.0,0.0,0.0,0.0
0.32,0.0,0.0,0.0,0.0,0.0
0.33,0.0,0.0,0.0,0.0,0.0
0.34,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0
0.36,0.0,0.0,0.0,0.0,0.0
0.37,0.0,0.0,0.0,0.0,0.0
0.38,0.0,0.0,0.0,0.0,0.0
0.39,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0
0.41,0.0,0.0,0.0,0.0,0.0
0.42,0.0,0.0,0.0,0.0,0.0
0.43,0.0,0.0,0.0,0.0,0.0
0.44,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.46,0.0,0.0,0.0,0.0,0.0
0.47,0.0,0.0,0.0,0.0,0.0
0.48,0.0,0.0,0.0,0.0,0.0
0.49,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0
0.51,0.0,0.0,0.0,0.0,0.0
0.52,0.0,0.0,0.0,0.0,0.0
0.53,0.0,0.0,0.0,0.0,0.0
0.54,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.56,0.0,0.0,0.0,0.0,0.0
0.57,0.0,0.0,0.0,0.0,0.0
0.58,0.0,0.0,0.0,0.0,0.0
0.59,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0,0.0
0.61,0.0,0.0,0.0,0.0,0.0
0.62,0.0,0.0,0.0,0.0,0.0
0.63,0.0,0.0,0.0,0.0,0.0
0.64,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.66,0.0,0.0,0.0,0.0,0.0
0.67,0.0,0.0,0.0,0.0,0.0
0.68,0.0,0.0,0.0,0.0,0.0
0.69,0.0,0.0,0.0,0.0,0.0
0.7,0.0,0.0,0.0,0.0,0.0
0.71,0.0,0.0,0.0,0.0,0.0
0.72,0.0,0.0,0.0,0.0,0.0
0.73,0.0,0.0,0.0,0.0,0.0
0.74,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.76,0.0,0.0,0.0,0.0,0.0
0.77,0.0,0.0,0.0,0.0,0.0
0.78,0.0,0.0,0.0,0.0,0.0
0.79,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0,0.0
0.81,0.0,0.0,0.0,0.0,0.0
0.82,0.0,0.0,0.0,0.0,0.0
0.83,0.0,0.0,0.0,0.0,0.0
0.84,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.86,0.0,0.0,0.0,0.0,0.0
0.87,0.0,0.0,0.0,0.0,0.0
0.88,0.0,0.0,0.0,0.0,0.0
0.89,0.0,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0,0.0
0.91,0.0,0.0,0.0,0.0,0.0
0.92,0.0,0.0,0.0,0.0,0.0
0.93,0.0,0.0,0.0,0.0,0.0
0.94,0.0,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0,0.0
0.96,0.0,0.0,0.0,0.0,0.0
0.97,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.01,0.00762760553386,0.000861427942758,0.000459656730172,2.59716489714e-05,2.34042766964e-06
1.02,0.01519647027,0.00171538587205,0.000912425934832,0.000103629716779,9.35648250145e-06
1.03,0.0227066899308,0.00256210813337,0.00135850516483,0.000232589451845,2.10419918382e-05
1.04,0.0301583638825,0.00340183102992,0.00179809380545,0.000412460274488,3.73908670433e-05
1.05,0.0375516017931,0.00423479116791,0.00223138882323,0.000642837586028,5.83972834393e-05
1.06,0.0448865117052,0.00506122037868,0.00265858303161,0.000923323308579,8.40559879069e-05
1.07,0.0521631990081,0.00588135030146,0.00307986978286,0.00125352191964,0.000114362200646
1.08,0.0593817740225,0.00669540927822,0.0034954380476,0.00163303449096,0.000149311615428
1.09,0.0665423486013,0.00750362381112,0.00390547465608,0.00206146142396,0.000188900398066
1.1,0.0736450360718,0.00830621879089,0.00431016457777,0.00253840239546,0.000233125099921
1.11,0.0806899515999,0.00910341709318,0.00470969045514,0.00306345620311,0.00028198275867
1.12,0.0876772121607,0.00989543960354,0.00510423264893,0.00363622080546,0.000335470895792
1.13,0.0946069364982,0.0106825052532,0.00549396929722,0.00425629336782,0.000393587511371
1.14,0.101479245101,0.0114648310374,0.00587907635461,0.00492327029965,0.000456331082814
1.15,0.108294260191,0.0122426320203,0.00625972761574,0.00563674728525,0.000523700566443
1.16,0.115052105714,0.013016121335,0.00663609473233,0.00639631931181,0.000595695400083
1.17,0.121752907332,0.0137855101829,0.00700834722894,0.00720158069699,0.000672315505655
1.18,0.128396792421,0.014551007833,0.00737665251898,0.00805212511653,0.000753561291503
1.19,0.134983890057,0.0153128216222,0.00774117592115,0.00894754563208,0.000839433654428
1.2,0.14151433101,0.0160711569553,0.00810208067603,0.00988743471902,0.000929933981488
1.21,0.147988247739,0.0168262173058,0.00845952796272,0.0108713842942,0.0010250641516
1.22,0.154405774378,0.017578204216,0.00881367691535,0.0118989857439,0.00112482653697
1.23,0.160767046732,0.0183273172978,0.00916468463961,0.012969829951,0.00122922400429
1.24,0.167072202266,0.0190737542328,0.0095127062291,0.0140835073229,0.00133825991584
1.25,0.173321380095,0.0198177107737,0.00985789478169,0.0152396078192,0.00145193813029
1.26,0.179514720979,0.0205593807442,0.0102004014158,0.0164377209786,0.00157026300344
1.27,0.185652367312,0.0212989560403,0.0105403752866,0.0176774359465,0.00169323938866
1.28,0.191734463109,0.0220366266309,0.0108779636021,0.0189583415027,0.0018208726373
1.29,0.197761154005,0.0227725805588,0.0112133116393,0.0202800260876,0.00195316859874
1.3,0.203732587236,0.0235070039414,0.0115465627602,0.0216420778304,0.00209013362042
1.31,0.209648911638,0.0242400809722,0.0118778584276,0.0230440845754,0.00223177454762
1.32,0.215510277631,0.0249719939214,0.0122073382212,0.0244856339094,0.00237809872306
1.33,0.221316837212,0.0257029231375,0.0125351398532,0.025966313188,0.0025291139864
1.34,0.227068743948,0.0264330470479,0.0128613991841,0.0274857095633,0.00268482867347
1.35,0.232766152958,0.0271625421611,0.0131862502383,0.0290434100097,0.0028452516154
1.36,0.23840922091,0.0278915830671,0.01350982522,0.0306390013509,0.00301039213758
1.37,0.24399810601,0.0286203424397,0.0138322545283,0.0322720702865,0.00318026005843
1.38,0.249532967988,0.0293489910371,0.0141536667728,0.0339422034184,0.003354865688
1.39,0.25501396809,0.0300776977045,0.0144741887891,0.0356489872769,0.00353421982646
1.4,0.260441269068,0.0308066293747,0.0147939456541,0.0373920083473,0.00371833376237
1.41,0.265815035167,0.0315359510705,0.015113060701,0.0391708530959,0.00390721927083
1.42,0.271135432118,0.0322658259064,0.0154316555348,0.040985107996,0.00410088861146
1.43,0.276402627122,0.03299641509,0.0157498500472,0.0428343595538,0.00429935452621
1.44,0.281616788845,0.0337278779243,0.0160677624315,0.0447181943346,0.00450263023706
1.45,0.286778087403,0.0344603718098,0.0163855091978,0.0466361989882,0.00471072944351
1.46,0.291886694349,0.0351940522462,0.0167032051877,0.0485879602749,0.00492366631998
1.47,0.296942782668,0.0359290728346,0.0170209635893,0.0505730650907,0.00514145551299
1.48,0.301946526754,0.0366655852811,0.0173388959595,0.0525911004931,0.00536411213824
1.49,0.306898102417,0.0374037393961,0.0176571122202,0.0546416537261,0.00559165177755
1.5,0.31179768686,0.0381436830981,0.017975720683,0.0567243122458,0.00582409047567
1.51,0.316645458667,0.0388855624167,0.0182948280663,0.0588386637455,0.00606144473691
1.52,0.321441597793,0.0396295214946,0.0186145395086,0.0609842961805,0.00630373152171
1.53,0.326186285552,0.0403757025905,0.0189349585826,0.0631607977933,0.00655096824292
1.54,0.330879704605,0.0411242460813,0.0192561873088,0.0653677571381,0.00680317276203
1.55,0.335522038948,0.0418752904649,0.0195783261697,0.0676047631059,0.00706036338534
1.56,0.340113473901,0.0426289723632,0.0199014741238,0.0698714049489,0.00732255885982
1.57,0.344654196095,0.0433854265244,0.0202257286197,0.0721672723047,0.00758977836903
1.58,0.34914439346,0.0441447858264,0.0205511856102,0.0744919552214,0.00786204152877
1.59,0.353584255212,0.0449071812797,0.020877939566,0.0768450441808,0.00813936838266
1.6,0.357973971845,0.0456727420302,0.0212060834896,0.0792261301237,0.00842177939761
1.61,0.36231373511,0.0464415953627,0.021535708929,0.0816348044729,0.00870929545912
1.62,0.366603738012,0.0472138667036,0.0218669059911,0.0840706591577,0.00900193786651
1.63,0.37084417479,0.0479896796247,0.0221997633559,0.0865332866375,0.00929972832795
1.64,0.37503524091,0.0487691558464,0.0225343682893,0.0890222799254,0.00960268895549
1.65,0.379177133049,0.0495524152407,0.0228708066567,0.0915372326117,0.00991084225984
1.66,0.383270049082,0.0503395758354,0.0232091629366,0.0940777388876,0.0102242111451
1.67,0.387314188071,0.0511307538169,0.0235495202335,0.096643393568,0.0105428189036
1.68,0.391309750252,0.0519260635346,0.0238919602913,0.099233792115,0.0108666892098
1.69,0.395256937021,0.0527256175039,0.0242365635061,0.101848530661,0.0111958461155
1.7,0.399155950921,0.0535295264106,0.0245834089396,0.104487206031,0.0115303140436
1.71,0.40300699563,0.0543378991143,0.0249325743316,0.107149415766,0.0118701177822
1.72,0.406810275947,0.0551508426525,0.025284136113,0.109834758146,0.012215282479
1.73,0.41056599778,0.0559684622447,0.0256381694189,0.11254283221,0.0125658336353
1.74,0.414274368131,0.0567908612962,0.0259947481006,0.115273237784,0.0129217970995
1.75,0.417935595083,0.0576181414025,0.0263539447388,0.118025575496,0.0132831990611
1.76,0.421549887789,0.0584504023535,0.0267158306557,0.120799446802,0.0136500660445
1.77,0.425117456456,0.0592877421376,0.0270804759277,0.12359445401,0.0140224249022
1.78,0.428638512333,0.0601302569463,0.0274479493976,0.126410200298,0.0144003028087
1.79,0.432113267696,0.0609780411785,0.0278183186871,0.129246289737,0.0147837272536
1.8,0.435541935836,0.061831187445,0.0281916502086,0.132102327312,0.0151727260351
1.81,0.438924731046,0.0626897865731,0.0285680091775,0.134977918946,0.0155673272532
1.82,0.442261868605,0.0635539276114,0.0289474596244,0.137872671519,0.0159675593024
1.83,0.445553564766,0.0644236978342,0.0293300644067,0.140786192887,0.0163734508654
1.84,0.448800036742,0.0652991827466,0.0297158852207,0.14371809191,0.0167850309057
1.85,0.452001502693,0.0661804660894,0.0301049826133,0.146667978466,0.0172023286605
1.86,0.45515818171,0.0670676298437,0.0304974159937,0.149635463472,0.0176253736335
1.87,0.458270293804,0.0679607542363,0.030893243645,0.152620158912,0.0180541955876
1.88,0.461338059891,0.0688599177444,0.0312925227357,0.155621677846,0.0184888245376
1.89,0.464361701776,0.0697651971013,0.0316953093313,0.158639634442,0.0189292907428
1.9,0.467341442143,0.070676667301,0.0321016584054,0.161673643987,0.0193756246995
1.91,0.470277504539,0.071594401604,0.0325116238511,0.164723322912,0.0198278571333
1.92,0.473170113359,0.0725184715424,0.0329252584923,0.167788288811,0.0202860189915
1.93,0.476019493833,0.0734489469255,0.0333426140948,0.170868160457,0.0207501414355
1.94,0.478825872013,0.074385895845,0.0337637413771,0.173962557829,0.021220255833
1.95,0.481589474758,0.0753293846813,0.0341886900216,0.177071102123,0.0216963937499
1.96,0.48431052972,0.0762794781081,0.0346175086854,0.180193415778,0.0221785869429
1.97,0.486989265329,0.0772362390992,0.0350502450111,0.183329122492,0.0226668673511
1.98,0.48962591078,0.0781997289335,0.0354869456373,0.186477847239,0.023161267088
1.99,0.49222069602,0.0791700072014,0.0359276562097,0.189639216294,0.023661818434
2.0,0.494773851729,0.0801471318103,0.0363724213909,0.192812857243,0.0241685538273
2.01,0.497285609312,0.081131158991,0.0368212848718,0.195998399011,0.0246815058568
2.02,0.499756200882,0.0821221433034,0.0372742893811,0.199195471871,0.0252007072528
2.03,0.502185859244,0.083120137643,0.0377314766961,0.202403707471,0.0257261908797
2.04,0.504574817883,0.0841251932469,0.0381928876526,0.205622738843,0.0262579897269
2.05,0.506923310952,0.0851373597001,0.0386585621555,0.20885220043,0.026796136901
2.06,0.50923157325,0.0861566849418,0.0391285391882,0.212091728096,0.0273406656169
2.07,0.511499840216,0.0871832152722,0.0396028568232,0.215340959149,0.0278916091898
2.08,0.513728347912,0.0882169953583,0.0400815522316,0.218599532353,0.0284490010262
2.09,0.515917333005,0.0892580682411,0.0405646616928,0.221867087952,0.0290128746158
2.1,0.518067032759,0.0903064753418,0.0410522206048,0.225143267681,0.0295832635228
2.11,0.520177685016,0.0913622564688,0.0415442634931,0.228427714787,0.0301602013772
2.12,0.522249528182,0.0924254498241,0.0420408240207,0.231720074041,0.0307437218661
2.13,0.524282801217,0.0934960920105,0.0425419349977,0.235019991761,0.0313338587252
2.14,0.526277743613,0.0945742180381,0.0430476283903,0.238327115823,0.03193064573
2.15,0.52823459539,0.0956598613317,0.0435579353303,0.24164109568,0.0325341166872
2.16,0.53015359707,0.0967530537373,0.0440728861244,0.244961582377,0.0331443054256
2.17,0.532034989672,0.0978538255297,0.0445925102633,0.248288228567,0.0337612457877
2.18,0.533879014694,0.0989622054193,0.0451168364308,0.251620688528,0.0343849716207
2.19,0.535685914097,0.100078220559,0.0456458925127,0.254958618176,0.0350155167676
2.2,0.537455930294,0.101201896553,0.0461797056059,0.258301675083,0.0356529150585
2.21,0.539189306135,0.102333257462,0.046718302027,0.261649518491,0.0362972003017
2.22,0.540886284891,0.103472325812,0.0472617073212,0.265001809327,0.0369484062747
2.23,0.542547110239,0.1046191226,0.0478099462711,0.26835821022,0.0376065667156
2.24,0.544172026251,0.105773667306,0.0483630429051,0.271718385512,0.0382717153135
2.25,0.545761277379,0.106935977895,0.0489210205058,0.275082001275,0.0389438857006
2.26,0.547315108438,0.108106070828,0.049483901619,0.278448725325,0.0396231114424
2.27,0.548833764594,0.109283961068,0.0500517080613,0.281818227238,0.040309426029
2.28,0.55031749135,0.11046966209,0.0506244609291,0.28519017836,0.0410028628664
2.29,0.551766534529,0.111663185887,0.0512021806063,0.288564251824,0.0417034552672
2.3,0.553181140265,0.112864542978,0.0517848867726,0.291940122564,0.0424112364419
2.31,0.554561554982,0.114073742415,0.0523725984116,0.295317467326,0.0431262394898
2.32,0.555908025386,0.115290791796,0.052965333819,0.298695964685,0.0438484973899
2.33,0.557220798447,0.116515697266,0.0535631106099,0.302075295055,0.0445780429924
2.34,0.558500121386,0.11774846353,0.0541659457272,0.305455140703,0.0453149090091
2.35,0.559746241662,0.118989093858,0.0547738554489,0.308835185763,0.0460591280052
2.36,0.560959406956,0.120237590099,0.0553868553963,0.312215116247,0.0468107323895
2.37,0.562139865158,0.12149395268,0.0560049605411,0.31559462006,0.0475697544062
2.38,0.563287864352,0.122758180624,0.0566281852131,0.31897338701,0.0483362261256
2.39,0.564403652803,0.124030271551,0.0572565431078,0.32235110882,0.0491101794351
2.4,0.565487478943,0.125310221691,0.0578900472934,0.325727479143,0.0498916460306
2.41,0.566539591356,0.126598025891,0.0585287102186,0.329102193571,0.0506806574075
2.42,0.567560238766,0.127893677623,0.0591725437193,0.332474949648,0.0514772448515
2.43,0.568549670019,0.129197168993,0.0598215590262,0.33584544688,0.0522814394301
2.44,0.569508134075,0.130508490752,0.0604757667716,0.33921338675,0.0530932719838
2.45,0.570435879989,0.131827632299,0.0611351769965,0.342578472724,0.053912773117
2.46,0.5713331569,0.133154581697,0.0617997991573,0.345940410266,0.0547399731891
2.47,0.572200214015,0.134489325675,0.0624696421333,0.349298906847,0.0555749023063
2.48,0.573037300597,0.135831849644,0.0631447142326,0.352653671957,0.0564175903123
2.49,0.573844665952,0.137182137699,0.0638250231996,0.356004417115,0.0572680667796
2.5,0.574622559413,0.138540172632,0.0645105762211,0.359350855876,0.0581263610011
2.51,0.575371230327,0.13990593594,0.065201379933,0.362692703848,0.0589925019813
2.52,0.576090928043,0.141279407835,0.0658974404272,0.366029678695,0.0598665184273
2.53,0.576781901895,0.142660567253,0.0665987632574,0.369361500152,0.0607484387407
2.54,0.577444401193,0.14404939186,0.067305353446,0.37268789003,0.0616382910089
2.55,0.578078675206,0.145445858066,0.0680172154898,0.37600857223,0.0625361029961
2.56,0.57868497315,0.146849941031,0.068734353367,0.37932327275,0.0634419021353
2.57,0.579263544172,0.148261614676,0.0694567705425,0.382631719691,0.0643557155197
2.58,0.579814637342,0.149680851693,0.0701844699748,0.385933643274,0.0652775698941
2.59,0.580338501634,0.151107623551,0.0709174541214,0.38922877584,0.0662074916465
2.6,0.580835385916,0.15254190051,0.0716557249449,0.392516851863,0.0671455068
2.61,0.581305538936,0.153983651625,0.0723992839191,0.39579760796,0.0680916410041
2.62,0.581749209307,0.155432844762,0.0731481320346,0.399070782894,0.0690459195269
2.63,0.582166645499,0.156889446604,0.0739022698045,0.402336117586,0.0700083672462
2.64,0.582558095818,0.15835342266,0.0746616972703,0.405593355124,0.070979008642
2.65,0.582923808401,0.159824737275,0.0754264140074,0.408842240764,0.0719578677879
