"time","y","z"
0.0000000000000000E+000,2.0000000000000000E+001,0.0000000000000000E+000
2.0000000000000000E-002,1.9999020000000002E+001,-1.9600000000000001E-001
4.0000000000000001E-002,1.9994120000000002E+001,-3.9200000000000002E-001
6.0000000000000005E-002,1.9985300000000002E+001,-5.8800000000000008E-001
8.0000000000000002E-002,1.9972560000000001E+001,-7.8400000000000014E-001
1.0999999999999999E-001,1.9946100000000001E+001,-1.0780000000000001E+000
1.2999999999999998E-001,1.9923560000000002E+001,-1.2739999999999998E+000
1.4999999999999999E-001,1.9897100000000002E+001,-1.4700000000000000E+000
1.6000000000000000E-001,1.9882400000000001E+001,-1.5680000000000001E+000
1.8000000000000002E-001,1.9850059999999999E+001,-1.7640000000000002E+000
2.0000000000000004E-001,1.9813800000000001E+001,-1.9600000000000004E+000
2.2000000000000006E-001,1.9773620000000001E+001,-2.1560000000000010E+000
2.4000000000000007E-001,1.9729520000000001E+001,-2.3520000000000016E+000
2.6000000000000006E-001,1.9681500000000000E+001,-2.5480000000000018E+000
2.8000000000000008E-001,1.9629559999999998E+001,-2.7440000000000024E+000
3.0000000000000010E-001,1.9573699999999999E+001,-2.9400000000000031E+000
3.2000000000000012E-001,1.9513919999999999E+001,-3.1360000000000037E+000
3.4000000000000014E-001,1.9450219999999998E+001,-3.3320000000000043E+000
3.6000000000000015E-001,1.9382599999999996E+001,-3.5280000000000049E+000
3.8000000000000017E-001,1.9311059999999998E+001,-3.7240000000000055E+000
4.0000000000000019E-001,1.9235599999999998E+001,-3.9200000000000061E+000
4.2000000000000021E-001,1.9156219999999998E+001,-4.1160000000000059E+000
4.4000000000000022E-001,1.9072919999999996E+001,-4.3120000000000056E+000
4.6000000000000024E-001,1.8985699999999994E+001,-4.5080000000000053E+000
4.8000000000000026E-001,1.8894559999999995E+001,-4.7040000000000051E+000
5.0000000000000022E-001,1.8799499999999995E+001,-4.9000000000000048E+000
5.2000000000000024E-001,1.8700519999999994E+001,-5.0960000000000045E+000
5.4000000000000026E-001,1.8597619999999996E+001,-5.2920000000000043E+000
5.6000000000000028E-001,1.8490799999999997E+001,-5.4880000000000040E+000
5.8000000000000029E-001,1.8380059999999997E+001,-5.6840000000000037E+000
6.0000000000000031E-001,1.8265399999999996E+001,-5.8800000000000034E+000
6.2000000000000033E-001,1.8146819999999995E+001,-6.0760000000000032E+000
6.4000000000000035E-001,1.8024319999999996E+001,-6.2720000000000029E+000
6.6000000000000036E-001,1.7897899999999996E+001,-6.4680000000000026E+000
6.8000000000000038E-001,1.7767559999999996E+001,-6.6640000000000024E+000
7.0000000000000040E-001,1.7633299999999995E+001,-6.8600000000000021E+000
7.2000000000000042E-001,1.7495119999999996E+001,-7.0560000000000018E+000
7.4000000000000044E-001,1.7353019999999997E+001,-7.2520000000000016E+000
7.6000000000000045E-001,1.7206999999999997E+001,-7.4480000000000013E+000
7.8000000000000047E-001,1.7057059999999996E+001,-7.6440000000000010E+000
8.0000000000000049E-001,1.6903199999999995E+001,-7.8400000000000007E+000
8.2000000000000051E-001,1.6745419999999996E+001,-8.0360000000000014E+000
8.4000000000000052E-001,1.6583719999999996E+001,-8.2320000000000029E+000
8.6000000000000054E-001,1.6418099999999995E+001,-8.4280000000000044E+000
8.8000000000000056E-001,1.6248559999999994E+001,-8.6240000000000059E+000
9.0000000000000058E-001,1.6075099999999996E+001,-8.8200000000000074E+000
9.2000000000000060E-001,1.5897719999999994E+001,-9.0160000000000089E+000
9.4000000000000061E-001,1.5716419999999994E+001,-9.2120000000000104E+000
9.6000000000000063E-001,1.5531199999999995E+001,-9.4080000000000119E+000
9.8000000000000065E-001,1.5342059999999995E+001,-9.6040000000000134E+000
1.0000000000000007E+000,1.5148999999999994E+001,-9.8000000000000149E+000
1.0200000000000007E+000,1.4952019999999992E+001,-9.9960000000000164E+000
1.0400000000000007E+000,1.4751119999999993E+001,-1.0192000000000018E+001
1.0600000000000007E+000,1.4546299999999993E+001,-1.0388000000000019E+001
1.0800000000000007E+000,1.4337559999999993E+001,-1.0584000000000021E+001
1.1000000000000008E+000,1.4124899999999991E+001,-1.0780000000000022E+001
1.1200000000000008E+000,1.3908319999999989E+001,-1.0976000000000024E+001
1.1400000000000008E+000,1.3687819999999990E+001,-1.1172000000000025E+001
1.1600000000000008E+000,1.3463399999999989E+001,-1.1368000000000027E+001
1.1800000000000008E+000,1.3235059999999988E+001,-1.1564000000000028E+001
1.2000000000000008E+000,1.3002799999999986E+001,-1.1760000000000030E+001
1.2200000000000009E+000,1.2766619999999985E+001,-1.1956000000000031E+001
1.2400000000000009E+000,1.2526519999999985E+001,-1.2152000000000033E+001
1.2600000000000009E+000,1.2282499999999985E+001,-1.2348000000000035E+001
1.2800000000000009E+000,1.2034559999999983E+001,-1.2544000000000036E+001
1.3000000000000009E+000,1.1782699999999981E+001,-1.2740000000000038E+001
1.3200000000000010E+000,1.1526919999999981E+001,-1.2936000000000039E+001
1.3400000000000010E+000,1.1267219999999980E+001,-1.3132000000000041E+001
1.3600000000000010E+000,1.1003599999999979E+001,-1.3328000000000042E+001
1.3800000000000010E+000,1.0736059999999977E+001,-1.3524000000000044E+001
1.4000000000000010E+000,1.0464599999999976E+001,-1.3720000000000045E+001
1.4200000000000010E+000,1.0189219999999976E+001,-1.3916000000000047E+001
1.4400000000000011E+000,9.9099199999999747E+000,-1.4112000000000048E+001
1.4600000000000011E+000,9.6266999999999729E+000,-1.4308000000000050E+001
1.4800000000000011E+000,9.3395599999999703E+000,-1.4504000000000051E+001
1.5000000000000011E+000,9.0484999999999705E+000,-1.4700000000000053E+001
1.5200000000000011E+000,8.7535199999999698E+000,-1.4896000000000054E+001
1.5400000000000011E+000,8.4546199999999683E+000,-1.5092000000000056E+001
1.5600000000000012E+000,8.1517999999999660E+000,-1.5288000000000057E+001
1.5800000000000012E+000,7.8450599999999646E+000,-1.5484000000000059E+001
1.6000000000000012E+000,7.5343999999999625E+000,-1.5680000000000060E+001
1.6200000000000012E+000,7.2198199999999613E+000,-1.5876000000000062E+001
1.6400000000000012E+000,6.9013199999999593E+000,-1.6072000000000063E+001
1.6600000000000013E+000,6.5788999999999582E+000,-1.6268000000000061E+001
1.6800000000000013E+000,6.2525599999999564E+000,-1.6464000000000059E+001
1.7000000000000013E+000,5.9222999999999555E+000,-1.6660000000000057E+001
1.7200000000000013E+000,5.5881199999999538E+000,-1.6856000000000055E+001
1.7400000000000013E+000,5.2500199999999522E+000,-1.7052000000000053E+001
1.7600000000000013E+000,4.9079999999999506E+000,-1.7248000000000051E+001
1.7800000000000014E+000,4.5620599999999492E+000,-1.7444000000000049E+001
1.8000000000000014E+000,4.2121999999999478E+000,-1.7640000000000047E+001
1.8200000000000014E+000,3.8584199999999460E+000,-1.7836000000000045E+001
1.8400000000000014E+000,3.5007199999999448E+000,-1.8032000000000043E+001
1.8600000000000014E+000,3.1390999999999436E+000,-1.8228000000000041E+001
1.8800000000000014E+000,2.7735599999999425E+000,-1.8424000000000039E+001
1.9000000000000015E+000,2.4040999999999415E+000,-1.8620000000000037E+001
1.9200000000000015E+000,2.0307199999999406E+000,-1.8816000000000034E+001
1.9400000000000015E+000,1.6534199999999395E+000,-1.9012000000000032E+001
1.9600000000000015E+000,1.2721999999999385E+000,-1.9208000000000030E+001
1.9800000000000015E+000,8.8705999999993757E-001,-1.9404000000000028E+001
2.0000000000000013E+000,4.9799999999994105E-001,-1.9600000000000026E+001
2.0200000000000009E+000,1.0501999999994893E-001,-1.9796000000000024E+001
2.0400000000000005E+000,5.6264999999949911E-002,1.4822500000000021E+001
2.0600000000000001E+000,3.5173499999994406E-001,1.4626500000000027E+001
2.0899999999999994E+000,7.8758999999993562E-001,1.4332500000000035E+001
2.1099999999999990E+000,1.0732599999999302E+000,1.4136500000000041E+001
2.1299999999999986E+000,1.3550099999999250E+000,1.3940500000000046E+001
2.1499999999999981E+000,1.6328399999999201E+000,1.3744500000000052E+001
2.1699999999999977E+000,1.9067499999999153E+000,1.3548500000000057E+001
2.1899999999999973E+000,2.1767399999999109E+000,1.3352500000000063E+001
2.2099999999999969E+000,2.4428099999999064E+000,1.3156500000000069E+001
2.2299999999999964E+000,2.7049599999999021E+000,1.2960500000000074E+001
2.2499999999999960E+000,2.9631899999998983E+000,1.2764500000000080E+001
2.2699999999999956E+000,3.2174999999998946E+000,1.2568500000000085E+001
2.2899999999999952E+000,3.4678899999998909E+000,1.2372500000000091E+001
2.3099999999999947E+000,3.7143599999998873E+000,1.2176500000000097E+001
2.3299999999999943E+000,3.9569099999998842E+000,1.1980500000000102E+001
2.3499999999999939E+000,4.1955399999998813E+000,1.1784500000000108E+001
2.3699999999999934E+000,4.4302499999998783E+000,1.1588500000000113E+001
2.3899999999999930E+000,4.6610399999998755E+000,1.1392500000000119E+001
2.4099999999999926E+000,4.8879099999998736E+000,1.1196500000000125E+001
2.4299999999999922E+000,5.1108599999998710E+000,1.1000500000000130E+001
2.4499999999999917E+000,5.3298899999998692E+000,1.0804500000000136E+001
2.4699999999999913E+000,5.5449999999998676E+000,1.0608500000000141E+001
2.4899999999999909E+000,5.7561899999998660E+000,1.0412500000000147E+001
2.5099999999999905E+000,5.9634599999998645E+000,1.0216500000000153E+001
2.5299999999999900E+000,6.1668099999998631E+000,1.0020500000000158E+001
2.5499999999999896E+000,6.3662399999998627E+000,9.8245000000001639E+000
2.5699999999999892E+000,6.5617499999998614E+000,9.6285000000001695E+000
2.5899999999999888E+000,6.7533399999998611E+000,9.4325000000001751E+000
2.6099999999999883E+000,6.9410099999998600E+000,9.2365000000001807E+000
2.6299999999999879E+000,7.1247599999998599E+000,9.0405000000001863E+000
2.6499999999999875E+000,7.3045899999998598E+000,8.8445000000001919E+000
