"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0,565.6854249,-0,0,0,0,0,0,480
0.0002,559.0151242,0.0614050939,-1.045661131,0.9842560371,312.2105917,-563.0160281,250.8054364,789.427385
0.0004,552.3749486,0.1226848183,-6.72570056,6.603015742,339.5360528,-556.3871645,216.8511118,799.276091
0.0006,545.8382357,0.1834803618,-15.95049519,15.76701483,366.6746994,-549.8688535,183.1941541,827.801633
0.0008,539.4264103,0.2435517921,-24.84263369,24.5990819,393.5134004,-543.4747651,149.9613647,859.3734909
0.001,533.109514,0.3026620348,-29.58851023,29.2858482,419.9148258,-537.167314,117.2524883,877.9300242
0.0012,526.8013842,0.3606350499,-26.52872471,26.16808966,445.744215,-530.8530194,85.10880442,867.7166707
0.0014,520.3875962,0.4171262523,-12.27211612,11.85498987,470.768672,-524.4106746,53.64200256,814.6315464
0.0016,513.7502044,0.4499475094,-0.9236313045,0.4736837951,483.8492628,-495.7174056,11.86814285,744.1684409
0.0018,507.076102,0.4915192564,-0.9357042332,0.4441849767,501.2981038,-477.630964,-23.66713984,736.5842562
0.002,500.4172417,6.438712648,-6.837281759,0.3985691109,504.4295089,-451.4995092,-52.92999967,734.1135128
0.0022,494.0348296,43.84535196,-44.18693301,0.3415810509,498.1218657,-419.8516291,-78.27023662,850.4296003
0.0024,488.359903,111.8246501,-112.107895,0.2832449265,492.5828506,-387.9140302,-104.6688204,1111.242392
0.0026,483.7667182,205.2568524,-205.4806434,0.2237909637,488.1764798,-355.9838337,-132.1926461,1517.877321
0.0028,480.5570172,318.4082429,-318.5716967,0.1634538003,485.1930274,-324.3234956,-160.8695318,2069.446815
0.003,478.9535339,444.9430253,-445.0455581,0.1025327839,483.8425557,-293.1877211,-190.6548346,2756.676112
0.0032,479.0899513,578.5980157,-578.6391621,0.04114641817,484.2462212,-262.6963403,-221.5498809,3560.648365
0.0034,481.017569,712.5727434,-712.5523411,-0.0204023337,486.4417226,-233.0196842,-253.4220383,4446.310692
0.0036,484.6960437,840.1930348,-840.1111643,-0.08187056687,490.3753689,-204.2523601,-286.1230088,5364.926712
0.0038,489.9969867,954.9524484,-954.8094327,-0.1430156943,495.9057586,-176.4449607,-319.460798,6255.538397
0.004,496.7072618,1050.670403,-1050.466806,-0.2035964042,502.8073955,-149.6053939,-353.2020016,7049.159951
0.0042,504.5343455,1121.642484,-1121.37911,-0.263373612,510.7763477,-123.7012362,-387.0751116,7674.692389
0.0044,513.1224362,1162.80426,-1162.48209,-0.3221695443,519.446686,-98.63840973,-420.8082762,8066.224204
0.0046,522.026331,1169.721299,-1169.341664,-0.3796347247,528.3643395,-74.36461762,-453.9997219,8169.149224
0.0048,530.7741617,1138.950291,-1138.514689,-0.4356016602,537.0505549,-50.72422956,-486.3263253,7949.641679
0.005,538.8452899,1067.927466,-1067.437616,-0.4898494749,544.9795672,-27.5648012,-517.414766,7398.628146
0.0052,545.6915328,955.0923756,-954.5502115,-0.5421640776,551.6000741,-4.717727188,-546.8823469,6536.244497
0.0054,550.783054,808.6048761,-790.6444674,-17.96040868,556.3811922,-0.7726832861,-555.6085089,5427.084552
0.0056,553.8024607,644.6600369,-560.1810474,-84.47898944,559.006185,-0.4757015823,-558.5304834,4238.573707
0.0058,554.525345,464.2770179,-263.9192523,-200.3577657,559.2524235,-0.06356142304,-559.188862,3108.275085
