"time","dateOut1","dateOut2"
0.0000000000000000E+000,1,1
5.0000000000000405E-002,1,1
1.0000000000000184E-001,1,1
1.5009999999999979E-001,1,1
2.0009999999999428E-001,1,1
2.5009999999998878E-001,1,1
3.0009999999998327E-001,1,1
3.5009999999997776E-001,1,1
4.0009999999997226E-001,1,1
4.5009999999996675E-001,1,1
5.0009999999996124E-001,1,1
5.5009999999995574E-001,1,1
6.0009999999995023E-001,1,1
6.5009999999994472E-001,1,1
7.0009999999993922E-001,1,1
7.5009999999993371E-001,1,1
8.0009999999992820E-001,1,1
8.5009999999992270E-001,1,1
9.0009999999991719E-001,1,1
9.5009999999991168E-001,1,1
1.0000000000000000E+000,1,1
1.0500999999999945E+000,1,1
1.1000999999999890E+000,1,1
1.1500999999999835E+000,1,1
1.2000999999999780E+000,1,1
1.2500999999999725E+000,1,1
1.3000999999999669E+000,1,1
1.3500999999999614E+000,1,1
1.4000999999999559E+000,1,1
1.4500999999999504E+000,1,1
1.5000999999999449E+000,1,1
1.5500999999999394E+000,1,1
1.6000999999999339E+000,1,1
1.6500999999999284E+000,1,1
1.7000999999999229E+000,1,1
1.7500999999999174E+000,1,1
1.8000999999999119E+000,1,1
1.8500999999999064E+000,1,1
1.9000999999999009E+000,1,1
1.9500999999998954E+000,1,1
2.0000000000000000E+000,1,1
2.0500000000001055E+000,1,1
2.1000000000002110E+000,1,1
2.1500000000003165E+000,1,1
2.2000000000004221E+000,1,1
2.2500000000005276E+000,1,1
2.3000000000006331E+000,1,1
2.3500000000007386E+000,1,1
2.4000000000008441E+000,1,1
2.4500000000009496E+000,1,1
2.5000000000010552E+000,1,1
2.5500000000011607E+000,1,1
2.6000000000012662E+000,1,1
2.6500000000013717E+000,1,1
2.7000000000014772E+000,1,1
2.7500000000015827E+000,1,1
2.8000000000016882E+000,1,1
2.8500000000017938E+000,1,1
2.9000000000018993E+000,1,1
2.9500000000020048E+000,1,1
3.0000000000021103E+000,1,1
3.0500000000022158E+000,1,1
3.1000000000023213E+000,1,1
3.1500000000024269E+000,1,1
3.2000000000025324E+000,1,1
3.2500000000026379E+000,1,1
3.3000000000027434E+000,1,1
3.3500000000028489E+000,1,1
3.4000000000029544E+000,1,1
3.4500000000030600E+000,1,1
3.5000000000031655E+000,1,1
3.5500000000032710E+000,1,1
3.6000000000033765E+000,1,1
3.6500000000034820E+000,1,1
3.7000000000035875E+000,1,1
3.7500000000036930E+000,1,1
3.8000000000037986E+000,1,1
3.8500000000039041E+000,1,1
3.9000000000040096E+000,1,1
3.9500000000041151E+000,1,1
4.0000000000042206E+000,1,1
4.0500000000041041E+000,1,1
4.1000000000039876E+000,1,1
4.1500000000038710E+000,1,1
4.2000000000037545E+000,1,1
4.2500000000036380E+000,1,1
4.3000000000035214E+000,1,1
4.3500000000034049E+000,1,1
4.4000000000032884E+000,1,1
4.4500000000031719E+000,1,1
4.5000000000030553E+000,1,1
4.5500000000029388E+000,1,1
4.6000000000028223E+000,1,1
4.6500000000027057E+000,1,1
4.7000000000025892E+000,1,1
4.7500000000024727E+000,1,1
4.8000000000023562E+000,1,1
4.8500000000022396E+000,1,1
4.9000000000021231E+000,1,1
4.9500000000020066E+000,1,1
5.0000000000018900E+000,1,1
5.0500000000017735E+000,1,1
5.1000000000016570E+000,1,1
5.1500000000015405E+000,1,1
5.2000000000014239E+000,1,1
5.2500000000013074E+000,1,1
5.3000000000011909E+000,1,1
5.3500000000010743E+000,1,1
5.4000000000009578E+000,1,1
5.4500000000008413E+000,1,1
5.5000000000007248E+000,1,1
5.5500000000006082E+000,1,1
5.6000000000004917E+000,1,1
5.6500000000003752E+000,1,1
5.7000000000002586E+000,1,1
5.7500000000001421E+000,1,1
5.8000000000000256E+000,1,1
5.8500999999999088E+000,1,1
5.9000999999997923E+000,1,1
5.9500999999996758E+000,1,1
6.0000000000000000E+000,3,3
6.0500999999998832E+000,3,3
6.1000999999997667E+000,3,3
6.1500999999996502E+000,3,3
6.2000999999995337E+000,3,3
6.2500999999994171E+000,3,3
6.3000999999993006E+000,3,3
6.3500999999991841E+000,3,3
6.4000999999990675E+000,3,3
6.4500999999989510E+000,3,3
6.5000999999988345E+000,3,3
6.5500999999987179E+000,3,3
6.6000999999986014E+000,3,3
6.6500999999984849E+000,3,3
6.7000999999983684E+000,3,3
6.7500999999982518E+000,3,3
6.8000999999981353E+000,3,3
6.8500999999980188E+000,3,3
6.9000999999979022E+000,3,3
6.9500999999977857E+000,3,3
7.0000000000000000E+000,3,3
7.0500999999998832E+000,3,3
7.1000999999997667E+000,3,3
7.1500999999996502E+000,3,3
7.2000999999995337E+000,3,3
7.2500999999994171E+000,3,3
7.3000999999993006E+000,3,3
7.3500999999991841E+000,3,3
7.4000999999990675E+000,3,3
7.4500999999989510E+000,3,3
7.5000999999988345E+000,3,3
7.5500999999987179E+000,3,3
7.6000999999986014E+000,3,3
7.6500999999984849E+000,3,3
7.7000999999983684E+000,3,3
7.7500999999982518E+000,3,3
7.8000999999981353E+000,3,3
7.8500999999980188E+000,3,3
7.9000999999979022E+000,3,3
7.9500999999977857E+000,3,3
8.0000000000000000E+000,3,3
8.0500999999998832E+000,3,3
8.1000999999997667E+000,3,3
8.1500999999996502E+000,3,3
8.2000999999995337E+000,3,3
8.2500999999994171E+000,3,3
8.3000999999993006E+000,3,3
8.3500999999991841E+000,3,3
8.4000999999990675E+000,3,3
8.4500999999989510E+000,3,3
8.5000999999988345E+000,3,3
8.5500999999987179E+000,3,3
8.6000999999986014E+000,3,3
8.6500999999984849E+000,3,3
8.7000999999983684E+000,3,3
8.7500999999982518E+000,3,3
8.8000999999981353E+000,3,3
8.8500999999980188E+000,3,3
8.9000999999979022E+000,3,3
8.9500999999977857E+000,3,3
9.0000999999976692E+000,3,3
9.0500999999975527E+000,3,3
9.1000999999974361E+000,3,3
9.1500999999973196E+000,3,3
9.2000999999972031E+000,3,3
9.2500999999970865E+000,3,3
9.3000999999969700E+000,3,3
9.3500999999968535E+000,3,3
9.4000999999967370E+000,3,3
9.4500999999966204E+000,3,3
9.5000999999965039E+000,3,3
9.5500999999963874E+000,3,3
9.6000999999962708E+000,3,3
9.6500999999961543E+000,3,3
9.7000999999960378E+000,3,3
9.7500999999959213E+000,3,3
9.8000999999958047E+000,3,3
9.8500999999956882E+000,3,3
9.9000999999955717E+000,3,3
9.9500999999954551E+000,3,3
1.0000000000000000E+001,3,3
1.0050099999999883E+001,3,3
1.0100099999999767E+001,3,3
1.0150099999999650E+001,3,3
1.0200099999999534E+001,3,3
1.0250099999999417E+001,3,3
1.0300099999999301E+001,3,3
1.0350099999999184E+001,3,3
1.0400099999999068E+001,3,3
1.0450099999998951E+001,3,3
1.0500099999998834E+001,3,3
1.0550099999998718E+001,3,3
1.0600099999998601E+001,3,3
1.0650099999998485E+001,3,3
1.0700099999998368E+001,3,3
1.0750099999998252E+001,3,3
1.0800099999998135E+001,3,3
1.0850099999998019E+001,3,3
1.0900099999997902E+001,3,3
1.0950099999997786E+001,3,3
1.1000000000000000E+001,3,3
1.1050099999999883E+001,3,3
1.1100099999999767E+001,3,3
1.1150099999999650E+001,3,3
1.1200099999999534E+001,3,3
1.1250099999999417E+001,3,3
1.1300099999999301E+001,3,3
1.1350099999999184E+001,3,3
1.1400099999999068E+001,3,3
1.1450099999998951E+001,3,3
1.1500099999998834E+001,3,3
1.1550099999998718E+001,3,3
1.1600099999998601E+001,3,3
1.1650099999998485E+001,3,3
1.1700099999998368E+001,3,3
1.1750099999998252E+001,3,3
1.1800099999998135E+001,3,3
1.1850099999998019E+001,3,3
1.1900099999997902E+001,3,3
1.1950099999997786E+001,3,3
1.2000000000000000E+001,3,3
1.2050099999999883E+001,3,3
1.2100099999999767E+001,3,3
1.2150099999999650E+001,3,3
1.2200099999999534E+001,3,3
1.2250099999999417E+001,3,3
1.2300099999999301E+001,3,3
1.2350099999999184E+001,3,3
1.2400099999999068E+001,3,3
1.2450099999998951E+001,3,3
1.2500099999998834E+001,3,3
1.2550099999998718E+001,3,3
1.2600099999998601E+001,3,3
1.2650099999998485E+001,3,3
1.2700099999998368E+001,3,3
1.2750099999998252E+001,3,3
1.2800099999998135E+001,3,3
1.2850099999998019E+001,3,3
1.2900099999997902E+001,3,3
1.2950099999997786E+001,3,3
1.3000000000000000E+001,4,3
1.3050099999999883E+001,4,3
1.3100099999999767E+001,4,3
1.3150099999999650E+001,4,3
1.3200099999999534E+001,4,3
1.3250099999999417E+001,4,3
1.3300099999999301E+001,4,3
1.3350099999999184E+001,4,3
1.3400099999999068E+001,4,3
1.3450099999998951E+001,4,3
1.3500099999998834E+001,4,3
1.3550099999998718E+001,4,3
1.3600099999998601E+001,4,3
1.3650099999998485E+001,4,3
1.3700099999998368E+001,4,3
1.3750099999998252E+001,4,3
1.3800099999998135E+001,4,3
1.3850099999998019E+001,4,3
1.3900099999997902E+001,4,3
1.3950099999997786E+001,4,3
1.4000099999997669E+001,4,3
1.4050099999997553E+001,4,3
1.4100099999997436E+001,4,3
1.4150099999997320E+001,4,3
1.4200099999997203E+001,4,3
1.4250099999997087E+001,4,3
1.4300099999996970E+001,4,3
1.4350099999996853E+001,4,3
1.4400099999996737E+001,4,3
1.4450099999996620E+001,4,3
1.4500099999996504E+001,4,3
1.4550099999996387E+001,4,3
1.4600099999996271E+001,4,3
1.4650099999996154E+001,4,3
1.4700099999996038E+001,4,3
1.4750099999995921E+001,4,3
1.4800099999995805E+001,4,3
1.4850099999995688E+001,4,3
1.4900099999995572E+001,4,3
1.4950099999995455E+001,4,3
1.5000000000000000E+001,4,3
1.5050099999999883E+001,4,3
1.5100099999999767E+001,4,3
1.5150099999999650E+001,4,3
1.5200099999999534E+001,4,3
1.5250099999999417E+001,4,3
1.5300099999999301E+001,4,3
1.5350099999999184E+001,4,3
1.5400099999999068E+001,4,3
1.5450099999998951E+001,4,3
1.5500099999998834E+001,4,3
1.5550099999998718E+001,4,3
1.5600099999998601E+001,4,3
1.5650099999998485E+001,4,3
1.5700099999998368E+001,4,3
1.5750099999998252E+001,4,3
1.5800099999998135E+001,4,3
1.5850099999998019E+001,4,3
1.5900099999997902E+001,4,3
1.5950099999997786E+001,4,3
1.6000000000000000E+001,4,2
1.6050099999999883E+001,4,2
1.6100099999999767E+001,4,2
1.6150099999999650E+001,4,2
1.6200099999999534E+001,4,2
1.6250099999999417E+001,4,2
1.6300099999999301E+001,4,2
1.6350099999999184E+001,4,2
1.6400099999999068E+001,4,2
1.6450099999998951E+001,4,2
1.6500099999998834E+001,4,2
1.6550099999998718E+001,4,2
1.6600099999998601E+001,4,2
1.6650099999998485E+001,4,2
1.6700099999998368E+001,4,2
1.6750099999998252E+001,4,2
1.6800099999998135E+001,4,2
1.6850099999998019E+001,4,2
1.6900099999997902E+001,4,2
1.6950099999997786E+001,4,2
1.7000099999997669E+001,4,2
1.7050099999997553E+001,4,2
1.7100099999997436E+001,4,2
1.7150099999997320E+001,4,2
1.7200099999997203E+001,4,2
1.7250099999997087E+001,4,2
1.7300099999996970E+001,4,2
1.7350099999996853E+001,4,2
1.7400099999996737E+001,4,2
1.7450099999996620E+001,4,2
1.7500099999996504E+001,4,2
1.7550099999996387E+001,4,2
1.7600099999996271E+001,4,2
1.7650099999996154E+001,4,2
1.7700099999996038E+001,4,2
1.7750099999995921E+001,4,2
1.7800099999995805E+001,4,2
1.7850099999995688E+001,4,2
1.7900099999995572E+001,4,2
1.7950099999995455E+001,4,2
1.8000099999995339E+001,4,2
1.8050099999995222E+001,4,2
1.8100099999995106E+001,4,2
1.8150099999994989E+001,4,2
1.8200099999994872E+001,4,2
1.8250099999994756E+001,4,2
1.8300099999994639E+001,4,2
1.8350099999994523E+001,4,2
1.8400099999994406E+001,4,2
1.8450099999994290E+001,4,2
1.8500099999994173E+001,4,2
1.8550099999994057E+001,4,2
1.8600099999993940E+001,4,2
1.8650099999993824E+001,4,2
1.8700099999993707E+001,4,2
1.8750099999993591E+001,4,2
1.8800099999993474E+001,4,2
1.8850099999993358E+001,4,2
1.8900099999993241E+001,4,2
1.8950099999993125E+001,4,2
1.9000099999993008E+001,4,2
1.9050099999992891E+001,4,2
1.9100099999992775E+001,4,2
1.9150099999992658E+001,4,2
1.9200099999992542E+001,4,2
1.9250099999992425E+001,4,2
1.9300099999992309E+001,4,2
1.9350099999992192E+001,4,2
1.9400099999992076E+001,4,2
1.9450099999991959E+001,4,2
1.9500099999991843E+001,4,2
1.9550099999991726E+001,4,2
1.9600099999991610E+001,4,2
1.9650099999991493E+001,4,2
1.9700099999991377E+001,4,2
1.9750099999991260E+001,4,2
1.9800099999991144E+001,4,2
1.9850099999991027E+001,4,2
1.9900099999990911E+001,4,2
1.9950099999990794E+001,4,2
2.0000000000000000E+001,3,2
2.0050099999999883E+001,3,2
2.0100099999999767E+001,3,2
2.0150099999999650E+001,3,2
2.0200099999999534E+001,3,2
2.0250099999999417E+001,3,2
2.0300099999999301E+001,3,2
2.0350099999999184E+001,3,2
2.0400099999999068E+001,3,2
2.0450099999998951E+001,3,2
2.0500099999998834E+001,3,2
2.0550099999998718E+001,3,2
2.0600099999998601E+001,3,2
2.0650099999998485E+001,3,2
2.0700099999998368E+001,3,2
2.0750099999998252E+001,3,2
2.0800099999998135E+001,3,2
2.0850099999998019E+001,3,2
2.0900099999997902E+001,3,2
2.0950099999997786E+001,3,2
2.1000099999997669E+001,3,2
2.1050099999997553E+001,3,2
2.1100099999997436E+001,3,2
2.1150099999997320E+001,3,2
2.1200099999997203E+001,3,2
2.1250099999997087E+001,3,2
2.1300099999996970E+001,3,2
2.1350099999996853E+001,3,2
2.1400099999996737E+001,3,2
2.1450099999996620E+001,3,2
2.1500099999996504E+001,3,2
2.1550099999996387E+001,3,2
2.1600099999996271E+001,3,2
2.1650099999996154E+001,3,2
2.1700099999996038E+001,3,2
2.1750099999995921E+001,3,2
2.1800099999995805E+001,3,2
2.1850099999995688E+001,3,2
2.1900099999995572E+001,3,2
2.1950099999995455E+001,3,2
2.2000099999995339E+001,3,2
2.2050099999995222E+001,3,2
2.2100099999995106E+001,3,2
2.2150099999994989E+001,3,2
2.2200099999994872E+001,3,2
2.2250099999994756E+001,3,2
2.2300099999994639E+001,3,2
2.2350099999994523E+001,3,2
2.2400099999994406E+001,3,2
2.2450099999994290E+001,3,2
2.2500099999994173E+001,3,2
2.2550099999994057E+001,3,2
2.2600099999993940E+001,3,2
2.2650099999993824E+001,3,2
2.2700099999993707E+001,3,2
2.2750099999993591E+001,3,2
2.2800099999993474E+001,3,2
2.2850099999993358E+001,3,2
2.2900099999993241E+001,3,2
2.2950099999993125E+001,3,2
2.3000099999993008E+001,3,2
2.3050099999992891E+001,3,2
2.3100099999992775E+001,3,2
2.3150099999992658E+001,3,2
2.3200099999992542E+001,3,2
2.3250099999992425E+001,3,2
2.3300099999992309E+001,3,2
2.3350099999992192E+001,3,2
2.3400099999992076E+001,3,2
2.3450099999991959E+001,3,2
2.3500099999991843E+001,3,2
2.3550099999991726E+001,3,2
2.3600099999991610E+001,3,2
2.3650099999991493E+001,3,2
2.3700099999991377E+001,3,2
2.3750099999991260E+001,3,2
2.3800099999991144E+001,3,2
2.3850099999991027E+001,3,2
2.3900099999990911E+001,3,2
2.3950099999990794E+001,3,2
2.4000099999990677E+001,3,2
2.4050099999990561E+001,3,2
2.4100099999990444E+001,3,2
2.4150099999990328E+001,3,2
2.4200099999990211E+001,3,2
2.4250099999990095E+001,3,2
2.4300099999989978E+001,3,2
2.4350099999989862E+001,3,2
2.4400099999989745E+001,3,2
2.4450099999989629E+001,3,2
2.4500099999989512E+001,3,2
2.4550099999989396E+001,3,2
2.4600099999989279E+001,3,2
2.4650099999989163E+001,3,2
2.4700099999989046E+001,3,2
2.4750099999988930E+001,3,2
2.4800099999988813E+001,3,2
2.4850099999988696E+001,3,2
2.4900099999988580E+001,3,2
2.4950099999988463E+001,3,2
2.5000000000000000E+001,3,2
