"time","FMU_Interface_OUT0_Vehicle_Acceleration","FMU_Interface_OUT1_Vehicle_Velocity","FMU_Interface_OUT2_Vehicle_Distance","FMU_Interface_OUT3_Load_Signal","FMU_Interface_OUT4_Engine_Speed"
3.80E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
3.85E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
3.90E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
3.95E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.05E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.10E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.15E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.20E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.25E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.30E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.35E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.40E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.45E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.50E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.55E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.60E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.65E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.70E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.75E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.80E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.85E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.90E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
4.95E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.05E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.10E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.15E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.20E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.25E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.30E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.35E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.40E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.45E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.50E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.55E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.60E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.65E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.70E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.75E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.80E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.85E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.90E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
5.95E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.05E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.10E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.15E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.20E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.25E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.30E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.35E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.40E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.45E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.50E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.55E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.60E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.65E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.70E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.75E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.80E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.85E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.90E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
6.95E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.05E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.10E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.15E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.20E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.25E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.30E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.35E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.40E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.45E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.50E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.55E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.60E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.65E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.70E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.75E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.80E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.85E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.90E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
7.95E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.05E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.10E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.15E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.20E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.25E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.30E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.35E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.40E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.45E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.50E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.55E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.60E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.65E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.70E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.75E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.80E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.85E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.90E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
8.95E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.05E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.10E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.15E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.20E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.25E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.30E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.35E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.40E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.45E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.50E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.55E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.60E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.65E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.70E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.75E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.80E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.85E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.90E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
9.95E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.00E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.01E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.01E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.02E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.02E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.03E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.03E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.04E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.04E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.05E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.05E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.06E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.06E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.07E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.07E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.08E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.08E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.09E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.09E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.10E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.10E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.11E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.11E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.12E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.12E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.13E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.13E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.14E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.14E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.15E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.15E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.16E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.16E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.17E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.17E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.18E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.18E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.19E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+02
1.19E+01,0.00E+00,0.00E+00,0.00E+00,2.11E-14,7.50E+02
1.20E+01,0.00E+00,0.00E+00,0.00E+00,3.13E-02,7.53E+02
1.20E+01,3.10E-03,4.21E-04,2.44E-06,9.12E-02,7.65E+02
1.21E+01,3.99E-02,4.29E-03,3.51E-05,1.60E-01,8.04E+02
1.21E+01,1.47E-01,2.05E-02,1.90E-04,2.29E-01,8.56E+02
1.22E+01,3.03E-01,6.10E-02,7.57E-04,3.67E-01,9.28E+02
1.22E+01,5.47E-01,1.38E-01,2.14E-03,5.33E-01,1.04E+03
1.23E+01,1.07E+00,2.74E-01,4.91E-03,7.47E-01,1.20E+03
1.23E+01,2.38E+00,5.66E-01,1.05E-02,1.00E+00,1.41E+03
1.24E+01,5.08E+00,1.30E+00,2.29E-02,1.00E+00,1.26E+03
1.24E+01,3.09E+00,2.02E+00,4.63E-02,1.00E+00,1.02E+03
1.25E+01,2.13E+00,2.48E+00,7.77E-02,1.00E+00,9.89E+02
1.25E+01,1.89E+00,2.83E+00,1.15E-01,1.00E+00,1.08E+03
1.26E+01,2.14E+00,3.19E+00,1.56E-01,1.00E+00,1.21E+03
1.26E+01,3.14E+00,3.67E+00,2.04E-01,1.00E+00,1.27E+03
1.27E+01,5.06E+00,4.48E+00,2.60E-01,8.62E-01,9.05E+02
1.27E+01,2.37E+00,5.35E+00,3.31E-01,5.78E-01,4.94E+02
1.28E+01,2.09E+00,5.75E+00,4.08E-01,5.89E-01,5.31E+02
1.28E+01,6.40E-01,5.96E+00,4.89E-01,5.73E-01,6.55E+02
1.29E+01,5.72E-01,6.06E+00,5.73E-01,6.34E-01,7.75E+02
1.29E+01,9.14E-01,6.19E+00,6.58E-01,6.49E-01,8.62E+02
1.30E+01,1.43E+00,6.40E+00,7.45E-01,6.80E-01,8.94E+02
1.30E+01,1.86E+00,6.70E+00,8.36E-01,7.60E-01,8.70E+02
1.31E+01,2.02E+00,7.06E+00,9.32E-01,8.99E-01,8.23E+02
1.31E+01,2.02E+00,7.42E+00,1.03E+00,9.66E-01,7.92E+02
1.32E+01,1.85E+00,7.77E+00,1.14E+00,8.71E-01,7.60E+02
1.32E+01,1.67E+00,8.09E+00,1.25E+00,1.00E+00,7.48E+02
1.33E+01,1.57E+00,8.37E+00,1.36E+00,9.01E-01,7.89E+02
1.33E+01,1.64E+00,8.67E+00,1.48E+00,9.14E-01,8.00E+02
1.34E+01,1.83E+00,8.98E+00,1.60E+00,9.69E-01,8.30E+02
1.34E+01,1.59E+00,9.29E+00,1.73E+00,8.42E-01,8.58E+02
1.35E+01,1.37E+00,9.56E+00,1.86E+00,7.19E-01,8.82E+02
1.35E+01,1.01E+00,9.77E+00,2.00E+00,5.46E-01,9.02E+02
1.36E+01,7.22E-01,9.93E+00,2.13E+00,4.15E-01,9.16E+02
1.36E+01,6.55E-01,1.00E+01,2.27E+00,3.84E-01,9.28E+02
1.37E+01,7.73E-01,1.02E+01,2.41E+00,4.32E-01,9.39E+02
1.37E+01,6.52E-01,1.03E+01,2.55E+00,3.78E-01,9.51E+02
1.38E+01,4.47E-01,1.04E+01,2.70E+00,2.90E-01,9.60E+02
1.38E+01,4.24E-01,1.05E+01,2.84E+00,2.80E-01,9.68E+02
1.39E+01,4.39E-01,1.06E+01,2.99E+00,2.85E-01,9.75E+02
1.39E+01,4.73E-01,1.06E+01,3.14E+00,2.99E-01,9.82E+02
1.40E+01,5.29E-01,1.07E+01,3.28E+00,3.22E-01,9.91E+02
1.40E+01,5.96E-01,1.08E+01,3.43E+00,3.48E-01,1.00E+03
1.41E+01,6.70E-01,1.09E+01,3.58E+00,3.76E-01,1.01E+03
1.41E+01,7.46E-01,1.11E+01,3.74E+00,4.04E-01,1.02E+03
1.42E+01,8.21E-01,1.12E+01,3.89E+00,4.31E-01,1.04E+03
1.42E+01,8.89E-01,1.14E+01,4.05E+00,4.54E-01,1.05E+03
1.43E+01,9.55E-01,1.15E+01,4.21E+00,4.76E-01,1.06E+03
1.43E+01,1.02E+00,1.17E+01,4.37E+00,4.96E-01,1.08E+03
1.44E+01,1.06E+00,1.19E+01,4.53E+00,5.08E-01,1.10E+03
1.44E+01,1.09E+00,1.21E+01,4.70E+00,5.14E-01,1.12E+03
1.45E+01,1.12E+00,1.23E+01,4.87E+00,5.17E-01,1.13E+03
1.45E+01,1.12E+00,1.25E+01,5.04E+00,5.13E-01,1.15E+03
1.46E+01,1.11E+00,1.27E+01,5.22E+00,5.07E-01,1.17E+03
1.46E+01,1.10E+00,1.29E+01,5.39E+00,4.99E-01,1.19E+03
1.47E+01,1.09E+00,1.31E+01,5.57E+00,4.91E-01,1.21E+03
1.47E+01,1.08E+00,1.33E+01,5.76E+00,4.84E-01,1.23E+03
1.48E+01,1.07E+00,1.35E+01,5.94E+00,4.76E-01,1.24E+03
1.48E+01,1.06E+00,1.37E+01,6.13E+00,4.69E-01,1.26E+03
1.49E+01,1.05E+00,1.39E+01,6.32E+00,4.63E-01,1.28E+03
1.49E+01,1.04E+00,1.41E+01,6.52E+00,4.57E-01,1.30E+03
1.50E+01,1.04E+00,1.42E+01,6.71E+00,4.52E-01,1.31E+03
1.50E+01,1.03E+00,1.44E+01,6.91E+00,4.48E-01,1.33E+03
1.51E+01,1.03E+00,1.46E+01,7.11E+00,4.48E-01,1.35E+03
1.51E+01,1.04E+00,1.48E+01,7.32E+00,4.51E-01,1.37E+03
1.52E+01,1.04E+00,1.50E+01,7.53E+00,4.52E-01,1.38E+03
1.52E+01,1.05E+00,1.52E+01,7.73E+00,4.53E-01,1.40E+03
1.53E+01,8.49E-01,1.53E+01,7.95E+00,3.94E-01,1.42E+03
1.53E+01,5.05E-01,1.55E+01,8.16E+00,2.92E-01,1.43E+03
1.54E+01,2.00E-01,1.55E+01,8.38E+00,2.03E-01,1.43E+03
1.54E+01,-4.73E-02,1.55E+01,8.59E+00,1.31E-01,1.43E+03
1.55E+01,-2.10E-01,1.55E+01,8.81E+00,8.30E-02,1.43E+03
1.55E+01,-3.10E-01,1.55E+01,9.02E+00,6.05E-02,1.43E+03
1.56E+01,-3.41E-01,1.54E+01,9.24E+00,5.25E-02,1.42E+03
1.56E+01,-3.49E-01,1.53E+01,9.45E+00,5.04E-02,1.42E+03
1.57E+01,-3.47E-01,1.53E+01,9.66E+00,5.07E-02,1.41E+03
1.57E+01,-3.15E-01,1.52E+01,9.87E+00,5.85E-02,1.41E+03
1.58E+01,-2.88E-01,1.52E+01,1.01E+01,6.54E-02,1.40E+03
1.58E+01,-2.42E-01,1.51E+01,1.03E+01,7.70E-02,1.40E+03
1.59E+01,-1.77E-01,1.51E+01,1.05E+01,9.30E-02,1.39E+03
1.59E+01,-1.42E-01,1.51E+01,1.07E+01,1.02E-01,1.39E+03
1.60E+01,-1.02E-01,1.50E+01,1.09E+01,1.12E-01,1.39E+03
1.60E+01,-8.42E-02,1.50E+01,1.11E+01,1.18E-01,1.39E+03
1.61E+01,-6.44E-02,1.50E+01,1.13E+01,1.24E-01,1.39E+03
1.61E+01,-3.88E-02,1.50E+01,1.16E+01,1.31E-01,1.38E+03
1.62E+01,-1.90E-02,1.50E+01,1.18E+01,1.37E-01,1.38E+03
1.62E+01,-1.64E-02,1.50E+01,1.20E+01,1.38E-01,1.38E+03
1.63E+01,-1.43E-02,1.50E+01,1.22E+01,1.38E-01,1.38E+03
1.63E+01,-1.22E-02,1.50E+01,1.24E+01,1.39E-01,1.38E+03
