"time","torque@expseu_","tempc@tpf_st_chamber","press@tpf_st_chamber","out2@division","tau@tpf_st_chamber","dm2@tpf_pump"
0,0,19.903956696350178,0.023369999999999998,0.2400000000000001,25.000000000000007,0.1303208228903153
0.1,0,20.20640877887439,0.023811507345833975,0.24084567958694519,25.084567958694521,0.13035480387850812
0.2,0.57600807033029,21.075547796598528,0.025121038262107469,0.24172007444699992,25.17200744469999,0.1303886763519734
0.3,0.59364137476575451,21.940314011129544,0.026485933544580249,0.24259682231573504,25.2596822315735,0.13042243548823512
0.4,0.61149314403912081,22.800689224067412,0.027907656625484143,0.24347587599456177,25.347587599456173,0.13045608150106447
0.5,0.62944376503531707,23.651871099861012,0.029379212330096265,0.24434324701454377,25.434324701454376,0.12429660776743799
0.6,0.64715356795677259,24.480602558198314,0.030876466615384127,0.24515842929278381,25.515842929278381,0.11581643296036791
0.7,0.66460875698160415,25.287815310899362,0.032398303508973776,0.24592167427160722,25.592167427160717,0.10787426149745719
0.8,0.68181601999454555,26.075074592276906,0.033945004870211598,0.24663673086522941,25.663673086522937,0.10043136667773263
0.9,0.69878874231014132,26.844069575530284,0.035517458734282158,0.24730613705114696,25.730613705114685,0.09346162814928384
1,0.71553182175610253,27.596045145141488,0.037115993557455318,0.24793325202983343,25.793325202983347,0.086930318046013574
1.1,0.73205710945132563,28.332420848223876,0.038741610441659274,0.24852047750373191,25.852047750373174,0.080812676593396124
1.2,0.74838084325462417,29.054518638565867,0.040395430719883677,0.24907014416381576,25.907014416381575,0.075084659774895007
1.3,0.76449794973284413,29.763376759363041,0.042078225818126681,0.24958483024700354,25.958483024700357,0.069719610036863416
1.4,0.78042238893324634,30.459959726675322,0.043790832465482724,0.25006693370566496,26.006693370566481,0.064692726960578484
1.5,0.7961615733936821,31.145189204233702,0.045534215422404475,0.25051848352032763,26.051848352032753,0.0599830439007581
1.6,0.81172439791441886,31.820004070264588,0.04730962060435305,0.25094130021320615,26.094130021320598,0.055571752883227805
1.7,0.82711803658941208,32.48523013076499,0.049118231200822995,0.25133728974021563,26.133728974021551,0.051439131789043337
1.8,0.84234816271002322,33.141597180689246,0.050961180436862541,0.25170810548085309,26.170810548085328,0.047568082556796093
1.9,0.85742037395768889,33.789798242514109,0.052839690215433457,0.25205537379086479,26.205537379086469,0.043941771881050862
2,0.87233965218582954,34.43047305057172,0.054755012673535164,0.25238061952849217,26.238061952849208,0.040544412011757992
2.1,0.88710994248099784,35.06419774617558,0.056708383687103431,0.25268521534846544,26.268521534846563,0.037361793599613988
2.2,0.90173641673857219,35.691531921494743,0.058701152255896304,0.25297052423570099,26.297052423570101,0.034379793645061836
2.3,0.91621362315515698,36.312961389569637,0.060734589209352714,0.25323775154973271,26.323775154973283,0.031585926981468775
2.4,0.93055136130735139,36.928959211985102,0.062810067652349311,0.25348808918748489,26.348808918748489,0.028967836550001819
