"time","Var_disp"
1.181,-8.53374E-06
1.181,-9.23126E-06
1.182,-9.23126E-06
1.182,-1.04317E-05
1.183,-1.04317E-05
1.183,-1.22143E-05
1.184,-1.22143E-05
1.184,-1.45276E-05
1.185,-1.45276E-05
1.185,-1.70912E-05
1.186,-1.70912E-05
1.186,-1.95889E-05
1.187,-1.95889E-05
1.187,-2.16879E-05
1.188,-2.16879E-05
1.188,-2.30383E-05
1.189,-2.30383E-05
1.189,-2.32717E-05
1.19,-2.32717E-05
1.19,-2.19992E-05
1.191,-2.19992E-05
1.191,-1.88099E-05
1.192,-1.88099E-05
1.192,-1.32686E-05
1.193,-1.32686E-05
1.193,-4.91334E-06
1.194,-4.91334E-06
1.194,6.69970E-06
1.195,6.69970E-06
1.195,2.18532E-05
1.196,2.18532E-05
1.196,4.07959E-05
1.197,4.07959E-05
1.197,6.37853E-05
1.198,6.37853E-05
1.198,9.10880E-05
1.199,9.10880E-05
1.199,1.22981E-04
1.2,1.22981E-04
1.2,1.59750E-04
1.201,1.59750E-04
1.201,2.01696E-04
1.202,2.01696E-04
1.202,2.49128E-04
1.203,2.49128E-04
1.203,3.02365E-04
1.204,3.02365E-04
1.204,3.61514E-04
1.205,3.61514E-04
1.205,4.26412E-04
1.206,4.26412E-04
1.206,4.96884E-04
1.207,4.96884E-04
1.207,5.72759E-04
1.208,5.72759E-04
1.208,6.53872E-04
1.209,6.53872E-04
1.209,7.40058E-04
1.21,7.40058E-04
1.21,8.31160E-04
1.211,8.31160E-04
1.211,9.27021E-04
1.212,9.27021E-04
1.212,1.02749E-03
1.213,1.02749E-03
1.213,1.13242E-03
1.214,1.13242E-03
1.214,1.24173E-03
1.215,1.24173E-03
1.215,1.35539E-03
1.216,1.35539E-03
1.216,1.47337E-03
1.217,1.47337E-03
1.217,1.59565E-03
1.218,1.59565E-03
1.218,1.72221E-03
1.219,1.72221E-03
1.219,1.85301E-03
1.22,1.85301E-03
1.22,1.98804E-03
1.221,1.98804E-03
1.221,2.12727E-03
1.222,2.12727E-03
1.222,2.27067E-03
1.223,2.27067E-03
1.223,2.41822E-03
1.224,2.41822E-03
1.224,2.56988E-03
1.225,2.56988E-03
1.225,2.72557E-03
1.226,2.72557E-03
1.226,2.88523E-03
1.227,2.88523E-03
1.227,3.04878E-03
1.228,3.04878E-03
1.228,3.21615E-03
1.229,3.21615E-03
1.229,3.38727E-03
1.23,3.38727E-03
1.23,3.56207E-03
1.231,3.56207E-03
1.231,3.74048E-03
1.232,3.74048E-03
1.232,3.92242E-03
1.233,3.92242E-03
1.233,4.10783E-03
1.234,4.10783E-03
1.234,4.29666E-03
1.235,4.29666E-03
1.235,4.48891E-03
1.236,4.48891E-03
1.236,4.68457E-03
1.237,4.68457E-03
1.237,4.88367E-03
1.238,4.88367E-03
1.238,5.08620E-03
1.239,5.08620E-03
1.239,5.29217E-03
1.24,5.29217E-03
1.24,5.50159E-03
1.241,5.50159E-03
1.241,5.71447E-03
1.242,5.71447E-03
1.242,5.93081E-03
1.243,5.93081E-03
1.243,6.15061E-03
1.244,6.15061E-03
1.244,6.37387E-03
1.245,6.37387E-03
1.245,6.60045E-03
1.246,6.60045E-03
1.246,6.83019E-03
1.247,6.83019E-03
1.247,7.06294E-03
1.248,7.06294E-03
1.248,7.29854E-03
1.249,7.29854E-03
1.249,7.53683E-03
1.25,7.53683E-03
1.25,7.77767E-03
1.251,7.77767E-03
1.251,8.02089E-03
1.252,8.02089E-03
1.252,8.26634E-03
1.253,8.26634E-03
1.253,8.51388E-03
1.254,8.51388E-03
1.254,8.76335E-03
1.255,8.76335E-03
1.255,9.01476E-03
1.256,9.01476E-03
1.256,9.26820E-03
1.257,9.26820E-03
1.257,9.52376E-03
1.258,9.52376E-03
1.258,9.78156E-03
1.259,9.78156E-03
1.259,1.00417E-02
1.26,1.00417E-02
1.26,1.03042E-02
1.261,1.03042E-02
1.261,1.05693E-02
1.262,1.05693E-02
1.262,1.08371E-02
1.263,1.08371E-02
1.263,1.11076E-02
1.264,1.11076E-02
1.264,1.13810E-02
1.265,1.13810E-02
1.265,1.16573E-02
1.266,1.16573E-02
1.266,1.19361E-02
1.267,1.19361E-02
1.267,1.22175E-02
1.268,1.22175E-02
1.268,1.25010E-02
1.269,1.25010E-02
1.269,1.27866E-02
1.27,1.27866E-02
1.27,1.30740E-02
1.271,1.30740E-02
1.271,1.33629E-02
1.272,1.33629E-02
1.272,1.36532E-02
1.273,1.36532E-02
1.273,1.39447E-02
1.274,1.39447E-02
1.274,1.42372E-02
1.275,1.42372E-02
1.275,1.45305E-02
1.276,1.45305E-02
1.276,1.48246E-02
1.277,1.48246E-02
1.277,1.51198E-02
1.278,1.51198E-02
1.278,1.54160E-02
1.279,1.54160E-02
1.279,1.57133E-02
1.28,1.57133E-02
1.28,1.60120E-02
1.281,1.60120E-02
1.281,1.63120E-02
1.282,1.63120E-02
1.282,1.66135E-02
1.283,1.66135E-02
1.283,1.69167E-02
1.284,1.69167E-02
1.284,1.72215E-02
1.285,1.72215E-02
1.285,1.75282E-02
1.286,1.75282E-02
1.286,1.78366E-02
1.287,1.78366E-02
1.287,1.81466E-02
1.288,1.81466E-02
1.288,1.84581E-02
1.289,1.84581E-02
1.289,1.87707E-02
1.29,1.87707E-02
1.29,1.90845E-02
1.291,1.90845E-02
1.291,1.93992E-02
1.292,1.93992E-02
1.292,1.97147E-02
1.293,1.97147E-02
1.293,2.00308E-02
1.294,2.00308E-02
1.294,2.03474E-02
1.295,2.03474E-02
1.295,2.06642E-02
1.296,2.06642E-02
1.296,2.09813E-02
1.297,2.09813E-02
1.297,2.12985E-02
1.298,2.12985E-02
1.298,2.16157E-02
1.299,2.16157E-02
1.299,2.19330E-02
1.3,2.19330E-02
1.3,2.22503E-02
1.301,2.22503E-02
1.301,2.25675E-02
1.302,2.25675E-02
1.302,2.28845E-02
1.303,2.28845E-02
1.303,2.32014E-02
1.304,2.32014E-02
1.304,2.35180E-02
1.305,2.35180E-02
1.305,2.38343E-02
1.306,2.38343E-02
1.306,2.41502E-02
1.307,2.41502E-02
1.307,2.44658E-02
1.308,2.44658E-02
1.308,2.47808E-02
1.309,2.47808E-02
1.309,2.50954E-02
1.31,2.50954E-02
1.31,2.54094E-02
1.311,2.54094E-02
1.311,2.57227E-02
1.312,2.57227E-02
1.312,2.60353E-02
1.313,2.60353E-02
1.313,2.63473E-02
1.314,2.63473E-02
1.314,2.66584E-02
1.315,2.66584E-02
1.315,2.69687E-02
1.316,2.69687E-02
1.316,2.72780E-02
1.317,2.72780E-02
1.317,2.75865E-02
1.318,2.75865E-02
1.318,2.78941E-02
1.319,2.78941E-02
1.319,2.82010E-02
1.32,2.82010E-02
1.32,2.85070E-02
1.321,2.85070E-02
1.321,2.88123E-02
1.322,2.88123E-02
1.322,2.91169E-02
1.323,2.91169E-02
1.323,2.94209E-02
1.324,2.94209E-02
1.324,2.97243E-02
1.325,2.97243E-02
1.325,3.00271E-02
1.326,3.00271E-02
1.326,3.03294E-02
1.327,3.03294E-02
1.327,3.06310E-02
1.328,3.06310E-02
1.328,3.09316E-02
1.329,3.09316E-02
1.329,3.12312E-02
1.33,3.12312E-02
1.33,3.15294E-02
1.331,3.15294E-02
1.331,3.18259E-02
1.332,3.18259E-02
1.332,3.21206E-02
1.333,3.21206E-02
1.333,3.24133E-02
1.334,3.24133E-02
1.334,3.27036E-02
1.335,3.27036E-02
1.335,3.29915E-02
1.336,3.29915E-02
1.336,3.32766E-02
1.337,3.32766E-02
1.337,3.35588E-02
1.338,3.35588E-02
1.338,3.38382E-02
1.339,3.38382E-02
1.339,3.41148E-02
1.34,3.41148E-02
1.34,3.43886E-02
1.341,3.43886E-02
1.341,3.46595E-02
1.342,3.46595E-02
1.342,3.49277E-02
1.343,3.49277E-02
1.343,3.51930E-02
1.344,3.51930E-02
1.344,3.54555E-02
1.345,3.54555E-02
1.345,3.57152E-02
1.346,3.57152E-02
1.346,3.59722E-02
1.347,3.59722E-02
1.347,3.62262E-02
1.348,3.62262E-02
1.348,3.64774E-02
1.349,3.64774E-02
1.349,3.67256E-02
1.35,3.67256E-02
1.35,3.69707E-02
1.351,3.69707E-02
1.351,3.72126E-02
1.352,3.72126E-02
1.352,3.74512E-02
1.353,3.74512E-02
1.353,3.76865E-02
1.354,3.76865E-02
1.354,3.79183E-02
1.355,3.79183E-02
1.355,3.81465E-02
1.356,3.81465E-02
1.356,3.83711E-02
1.357,3.83711E-02
1.357,3.85919E-02
1.358,3.85919E-02
1.358,3.88089E-02
1.359,3.88089E-02
1.359,3.90219E-02
1.36,3.90219E-02
1.36,3.92309E-02
1.361,3.92309E-02
1.361,3.94358E-02
1.362,3.94358E-02
1.362,3.96364E-02
1.363,3.96364E-02
1.363,3.98326E-02
1.364,3.98326E-02
1.364,4.00244E-02
1.365,4.00244E-02
1.365,4.02117E-02
1.366,4.02117E-02
1.366,4.03943E-02
1.367,4.03943E-02
1.367,4.05721E-02
1.368,4.05721E-02
1.368,4.07452E-02
1.369,4.07452E-02
1.369,4.09133E-02
1.37,4.09133E-02
1.37,4.10765E-02
1.371,4.10765E-02
1.371,4.12346E-02
1.372,4.12346E-02
1.372,4.13876E-02
1.373,4.13876E-02
1.373,4.15354E-02
1.374,4.15354E-02
1.374,4.16779E-02
1.375,4.16779E-02
1.375,4.18150E-02
1.376,4.18150E-02
1.376,4.19467E-02
1.377,4.19467E-02
1.377,4.20729E-02
1.378,4.20729E-02
1.378,4.21936E-02
1.379,4.21936E-02
1.379,4.23085E-02
1.38,4.23085E-02
1.38,4.24177E-02
1.381,4.24177E-02
1.381,4.25210E-02
1.382,4.25210E-02
1.382,4.26184E-02
1.383,4.26184E-02
1.383,4.27098E-02
1.384,4.27098E-02
1.384,4.27951E-02
1.385,4.27951E-02
1.385,4.28742E-02
1.386,4.28742E-02
1.386,4.29470E-02
1.387,4.29470E-02
1.387,4.30135E-02
1.388,4.30135E-02
1.388,4.30735E-02
1.389,4.30735E-02
1.389,4.31271E-02
1.39,4.31271E-02
1.39,4.31740E-02
1.391,4.31740E-02
1.391,4.32142E-02
1.392,4.32142E-02
1.392,4.32477E-02
1.393,4.32477E-02
1.393,4.32743E-02
1.394,4.32743E-02
1.394,4.32940E-02
1.395,4.32940E-02
1.395,4.33066E-02
1.396,4.33066E-02
1.396,4.33121E-02
1.397,4.33121E-02
1.397,4.33105E-02
1.398,4.33105E-02
1.398,4.33016E-02
1.399,4.33016E-02
1.399,4.32857E-02
1.4,4.32857E-02
1.4,4.32627E-02
1.401,4.32627E-02
1.401,4.32328E-02
1.402,4.32328E-02
1.402,4.31960E-02
1.403,4.31960E-02
1.403,4.31524E-02
1.404,4.31524E-02
1.404,4.31020E-02
1.405,4.31020E-02
1.405,4.30449E-02
1.406,4.30449E-02
1.406,4.29813E-02
1.407,4.29813E-02
1.407,4.29111E-02
1.408,4.29111E-02
1.408,4.28344E-02
1.409,4.28344E-02
1.409,4.27514E-02
1.41,4.27514E-02
1.41,4.26620E-02
1.411,4.26620E-02
1.411,4.25664E-02
1.412,4.25664E-02
1.412,4.24647E-02
1.413,4.24647E-02
1.413,4.23568E-02
1.414,4.23568E-02
1.414,4.22429E-02
1.415,4.22429E-02
1.415,4.21231E-02
1.416,4.21231E-02
1.416,4.19974E-02
1.417,4.19974E-02
1.417,4.18659E-02
1.418,4.18659E-02
1.418,4.17287E-02
1.419,4.17287E-02
1.419,4.15859E-02
1.42,4.15859E-02
1.42,4.14375E-02
1.421,4.14375E-02
1.421,4.12836E-02
1.422,4.12836E-02
1.422,4.11243E-02
1.423,4.11243E-02
1.423,4.09598E-02
1.424,4.09598E-02
1.424,4.07900E-02
1.425,4.07900E-02
1.425,4.06150E-02
1.426,4.06150E-02
1.426,4.04350E-02
1.427,4.04350E-02
1.427,4.02501E-02
1.428,4.02501E-02
1.428,4.00602E-02
1.429,4.00602E-02
1.429,3.98655E-02
1.43,3.98655E-02
1.43,3.96660E-02
1.431,3.96660E-02
1.431,3.94619E-02
1.432,3.94619E-02
1.432,3.92533E-02
1.433,3.92533E-02
1.433,3.90401E-02
1.434,3.90401E-02
1.434,3.88225E-02
1.435,3.88225E-02
1.435,3.86005E-02
1.436,3.86005E-02
1.436,3.83743E-02
1.437,3.83743E-02
1.437,3.81440E-02
1.438,3.81440E-02
1.438,3.79095E-02
1.439,3.79095E-02
1.439,3.76710E-02
1.44,3.76710E-02
1.44,3.74285E-02
1.441,3.74285E-02
1.441,3.71822E-02
1.442,3.71822E-02
1.442,3.69322E-02
1.443,3.69322E-02
1.443,3.66784E-02
1.444,3.66784E-02
1.444,3.64210E-02
1.445,3.64210E-02
1.445,3.61601E-02
1.446,3.61601E-02
1.446,3.58958E-02
1.447,3.58958E-02
1.447,3.56281E-02
1.448,3.56281E-02
1.448,3.53571E-02
1.449,3.53571E-02
1.449,3.50830E-02
1.45,3.50830E-02
1.45,3.48058E-02
1.451,3.48058E-02
1.451,3.45256E-02
1.452,3.45256E-02
1.452,3.42425E-02
1.453,3.42425E-02
1.453,3.39567E-02
1.454,3.39567E-02
1.454,3.36682E-02
1.455,3.36682E-02
1.455,3.33771E-02
1.456,3.33771E-02
1.456,3.30835E-02
1.457,3.30835E-02
1.457,3.27876E-02
1.458,3.27876E-02
1.458,3.24892E-02
1.459,3.24892E-02
1.459,3.21886E-02
1.46,3.21886E-02
1.46,3.18857E-02
1.461,3.18857E-02
1.461,3.15806E-02
1.462,3.15806E-02
1.462,3.12733E-02
1.463,3.12733E-02
1.463,3.09638E-02
1.464,3.09638E-02
1.464,3.06523E-02
1.465,3.06523E-02
1.465,3.03386E-02
1.466,3.03386E-02
1.466,3.00229E-02
1.467,3.00229E-02
1.467,2.97053E-02
1.468,2.97053E-02
1.468,2.93858E-02
1.469,2.93858E-02
1.469,2.90647E-02
1.47,2.90647E-02
1.47,2.87421E-02
1.471,2.87421E-02
1.471,2.84182E-02
1.472,2.84182E-02
1.472,2.80932E-02
1.473,2.80932E-02
1.473,2.77671E-02
1.474,2.77671E-02
1.474,2.74402E-02
1.475,2.74402E-02
1.475,2.71126E-02
1.476,2.71126E-02
1.476,2.67844E-02
1.477,2.67844E-02
1.477,2.64558E-02
1.478,2.64558E-02
1.478,2.61266E-02
1.479,2.61266E-02
1.479,2.57967E-02
1.48,2.57967E-02
1.48,2.54663E-02
1.481,2.54663E-02
1.481,2.51351E-02
1.482,2.51351E-02
1.482,2.48032E-02
1.483,2.48032E-02
1.483,2.44704E-02
1.484,2.44704E-02
1.484,2.41368E-02
1.485,2.41368E-02
1.485,2.38023E-02
1.486,2.38023E-02
1.486,2.34668E-02
1.487,2.34668E-02
1.487,2.31306E-02
1.488,2.31306E-02
1.488,2.27938E-02
1.489,2.27938E-02
1.489,2.24567E-02
1.49,2.24567E-02
1.49,2.21196E-02
1.491,2.21196E-02
1.491,2.17825E-02
1.492,2.17825E-02
1.492,2.14459E-02
1.493,2.14459E-02
1.493,2.11099E-02
1.494,2.11099E-02
1.494,2.07747E-02
1.495,2.07747E-02
1.495,2.04407E-02
1.496,2.04407E-02
1.496,2.01079E-02
1.497,2.01079E-02
1.497,1.97765E-02
1.498,1.97765E-02
1.498,1.94463E-02
1.499,1.94463E-02
1.499,1.91174E-02
1.5,1.91174E-02
1.5,1.87898E-02
1.501,1.87898E-02
1.501,1.84634E-02
1.502,1.84634E-02
1.502,1.81382E-02
1.503,1.81382E-02
1.503,1.78143E-02
1.504,1.78143E-02
1.504,1.74915E-02
1.505,1.74915E-02
1.505,1.71700E-02
1.506,1.71700E-02
1.506,1.68497E-02
1.507,1.68497E-02
1.507,1.65305E-02
1.508,1.65305E-02
1.508,1.62127E-02
1.509,1.62127E-02
1.509,1.58960E-02
1.51,1.58960E-02
1.51,1.55807E-02
1.511,1.55807E-02
1.511,1.52666E-02
1.512,1.52666E-02
1.512,1.49538E-02
1.513,1.49538E-02
1.513,1.46423E-02
1.514,1.46423E-02
1.514,1.43321E-02
1.515,1.43321E-02
1.515,1.40233E-02
1.516,1.40233E-02
1.516,1.37159E-02
1.517,1.37159E-02
1.517,1.34100E-02
1.518,1.34100E-02
1.518,1.31056E-02
1.519,1.31056E-02
1.519,1.28029E-02
1.52,1.28029E-02
1.52,1.25019E-02
1.521,1.25019E-02
1.521,1.22027E-02
1.522,1.22027E-02
1.522,1.19053E-02
1.523,1.19053E-02
1.523,1.16099E-02
1.524,1.16099E-02
1.524,1.13165E-02
1.525,1.13165E-02
1.525,1.10252E-02
1.526,1.10252E-02
1.526,1.07360E-02
1.527,1.07360E-02
1.527,1.04492E-02
1.528,1.04492E-02
1.528,1.01648E-02
1.529,1.01648E-02
1.529,9.88299E-03
1.53,9.88299E-03
1.53,9.60378E-03
1.531,9.60378E-03
1.531,9.32732E-03
1.532,9.32732E-03
1.532,9.05373E-03
1.533,9.05373E-03
1.533,8.78312E-03
1.534,8.78312E-03
1.534,8.51559E-03
1.535,8.51559E-03
1.535,8.25124E-03
1.536,8.25124E-03
1.536,7.99016E-03
1.537,7.99016E-03
1.537,7.73243E-03
1.538,7.73243E-03
1.538,7.47814E-03
1.539,7.47814E-03
1.539,7.22737E-03
1.54,7.22737E-03
1.54,6.98020E-03
1.541,6.98020E-03
1.541,6.73671E-03
1.542,6.73671E-03
1.542,6.49698E-03
1.543,6.49698E-03
1.543,6.26110E-03
1.544,6.26110E-03
1.544,6.02914E-03
1.545,6.02914E-03
1.545,5.80112E-03
1.546,5.80112E-03
1.546,5.57702E-03
1.547,5.57702E-03
1.547,5.35679E-03
1.548,5.35679E-03
1.548,5.14043E-03
1.549,5.14043E-03
1.549,4.92790E-03
1.55,4.92790E-03
1.55,4.71917E-03
1.551,4.71917E-03
1.551,4.51421E-03
1.552,4.51421E-03
1.552,4.31301E-03
1.553,4.31301E-03
1.553,4.11553E-03
1.554,4.11553E-03
1.554,3.92176E-03
1.555,3.92176E-03
1.555,3.73177E-03
1.556,3.73177E-03
1.556,3.54565E-03
1.557,3.54565E-03
1.557,3.36350E-03
1.558,3.36350E-03
1.558,3.18542E-03
1.559,3.18542E-03
1.559,3.01150E-03
1.56,3.01150E-03
1.56,2.84185E-03
1.561,2.84185E-03
1.561,2.67656E-03
1.562,2.67656E-03
1.562,2.51574E-03
1.563,2.51574E-03
1.563,2.35948E-03
1.564,2.35948E-03
1.564,2.20786E-03
1.565,2.20786E-03
1.565,2.06092E-03
1.566,2.06092E-03
1.566,1.91865E-03
1.567,1.91865E-03
1.567,1.78109E-03
1.568,1.78109E-03
1.568,1.64823E-03
1.569,1.64823E-03
1.569,1.52009E-03
1.57,1.52009E-03
1.57,1.39669E-03
1.571,1.39669E-03
1.571,1.27803E-03
1.572,1.27803E-03
1.572,1.16414E-03
1.573,1.16414E-03
1.573,1.05502E-03
1.574,1.05502E-03
1.574,9.50719E-04
1.575,9.50719E-04
1.575,8.51370E-04
1.576,8.51370E-04
1.576,7.57115E-04
1.577,7.57115E-04
1.577,6.68099E-04
1.578,6.68099E-04
1.578,5.84469E-04
1.579,5.84469E-04
1.579,5.06375E-04
1.58,5.06375E-04
1.58,4.33970E-04
1.581,4.33970E-04
1.581,3.67410E-04
1.582,3.67410E-04
1.582,3.06855E-04
1.583,3.06855E-04
1.583,2.52454E-04
1.584,2.52454E-04
1.584,2.04096E-04
1.585,2.04096E-04
1.585,1.61433E-04
1.586,1.61433E-04
1.586,1.24118E-04
1.587,1.24118E-04
1.587,9.18236E-05
1.588,9.18236E-05
1.588,6.42362E-05
1.589,6.42362E-05
1.589,4.10551E-05
1.59,4.10551E-05
1.59,2.19921E-05
1.591,2.19921E-05
1.591,6.77056E-06
1.592,6.77056E-06
1.592,-4.87539E-06
1.593,-4.87539E-06
1.593,-1.32439E-05
1.594,-1.32439E-05
1.594,-1.87870E-05
1.595,-1.87870E-05
1.595,-2.19706E-05
1.596,-2.19706E-05
1.596,-2.32327E-05
1.597,-2.32327E-05
1.597,-2.29856E-05
1.598,-2.29856E-05
1.598,-2.16189E-05
1.599,-2.16189E-05
1.599,-1.95014E-05
1.6,-1.95014E-05
1.6,-1.69830E-05
1.601,-1.69830E-05
1.601,-1.43960E-05
1.602,-1.43960E-05
1.602,-1.20567E-05
1.603,-1.20567E-05
1.603,-1.02433E-05
1.604,-1.02433E-05
1.604,-9.00548E-06
1.605,-9.00548E-06
1.605,-8.26941E-06
1.606,-8.26941E-06
1.606,-7.95931E-06
1.607,-7.95931E-06
1.607,-7.99868E-06
1.608,-7.99868E-06
1.608,-8.31035E-06
1.609,-8.31035E-06
1.609,-8.81650E-06
1.61,-8.81650E-06
1.61,-9.43871E-06
1.611,-9.43871E-06
1.611,-1.00980E-05
1.612,-1.00980E-05
1.612,-1.07146E-05
1.613,-1.07146E-05
1.613,-1.12102E-05
1.614,-1.12102E-05
1.614,-1.15511E-05
1.615,-1.15511E-05
1.615,-1.17548E-05
1.616,-1.17548E-05
1.616,-1.18418E-05
1.617,-1.18418E-05
1.617,-1.18323E-05
1.618,-1.18323E-05
1.618,-1.17471E-05
1.619,-1.17471E-05
1.619,-1.16066E-05
1.62,-1.16066E-05
1.62,-1.14314E-05
1.621,-1.14314E-05
1.621,-1.12423E-05
1.622,-1.12423E-05
1.622,-1.10598E-05
1.623,-1.10598E-05
1.623,-1.09043E-05
1.624,-1.09043E-05
1.624,-1.07833E-05
1.625,-1.07833E-05
1.625,-1.06934E-05
1.626,-1.06934E-05
1.626,-1.06305E-05
1.627,-1.06305E-05
1.627,-1.05911E-05
1.628,-1.05911E-05
1.628,-1.05717E-05
1.629,-1.05717E-05
1.629,-1.05690E-05
1.63,-1.05690E-05
1.63,-1.05800E-05
1.631,-1.05800E-05
1.631,-1.06019E-05
1.632,-1.06019E-05
1.632,-1.06321E-05
1.633,-1.06321E-05
1.633,-1.06682E-05
1.634,-1.06682E-05
1.634,-1.07078E-05
1.635,-1.07078E-05
1.635,-1.07487E-05
1.636,-1.07487E-05
1.636,-1.07884E-05
1.637,-1.07884E-05
1.637,-1.08251E-05
1.638,-1.08251E-05
1.638,-1.08568E-05
1.639,-1.08568E-05
1.639,-1.08819E-05
1.64,-1.08819E-05
1.64,-1.08988E-05
1.641,-1.08988E-05
1.641,-1.09062E-05
1.642,-1.09062E-05
1.642,-1.09029E-05
1.643,-1.09029E-05
1.643,-1.08881E-05
1.644,-1.08881E-05
1.644,-1.08623E-05
1.645,-1.08623E-05
1.645,-1.08276E-05
1.646,-1.08276E-05
1.646,-1.07864E-05
1.647,-1.07864E-05
1.647,-1.07412E-05
1.648,-1.07412E-05
1.648,-1.06948E-05
1.649,-1.06948E-05
1.649,-1.06502E-05
1.65,-1.06502E-05
1.65,-1.06105E-05
1.651,-1.06105E-05
1.651,-1.05791E-05
1.652,-1.05791E-05
1.652,-1.05595E-05
1.653,-1.05595E-05
1.653,-1.05553E-05
1.654,-1.05553E-05
1.654,-1.05653E-05
1.655,-1.05653E-05
1.655,-1.05839E-05
1.656,-1.05839E-05
1.656,-1.06054E-05
1.657,-1.06054E-05
1.657,-1.06242E-05
1.658,-1.06242E-05
1.658,-1.06350E-05
1.659,-1.06350E-05
1.659,-1.06325E-05
1.66,-1.06325E-05
1.66,-1.06117E-05
1.661,-1.06117E-05
1.661,-1.05675E-05
1.662,-1.05675E-05
1.662,-1.04953E-05
1.663,-1.04953E-05
1.663,-1.03911E-05
1.664,-1.03911E-05
1.664,-1.02634E-05
1.665,-1.02634E-05
1.665,-1.01332E-05
1.666,-1.01332E-05
1.666,-1.00222E-05
1.667,-1.00222E-05
1.667,-9.95226E-06
1.668,-9.95226E-06
1.668,-9.94539E-06
1.669,-9.94539E-06
1.669,-1.00239E-05
1.67,-1.00239E-05
1.67,-1.02101E-05
1.671,-1.02101E-05
1.671,-1.05268E-05
1.672,-1.05268E-05
1.672,-1.09967E-05
1.673,-1.09967E-05
1.673,-1.16405E-05
1.674,-1.16405E-05
1.674,-1.24236E-05
1.675,-1.24236E-05
1.675,-1.32513E-05
1.676,-1.32513E-05
1.676,-1.40247E-05
1.677,-1.40247E-05
1.677,-1.46430E-05
1.678,-1.46430E-05
1.678,-1.50043E-05
1.679,-1.50043E-05
1.679,-1.50049E-05
1.68,-1.50049E-05
1.68,-1.45395E-05
1.681,-1.45395E-05
1.681,-1.35016E-05
1.682,-1.35016E-05
1.682,-1.17828E-05
1.683,-1.17828E-05
1.683,-9.29129E-06
1.684,-9.29129E-06
1.684,-6.13875E-06
1.685,-6.13875E-06
1.685,-2.56294E-06
1.686,-2.56294E-06
1.686,1.20395E-06
1.687,1.20395E-06
1.687,4.93704E-06
1.688,4.93704E-06
1.688,8.41846E-06
1.689,8.41846E-06
1.689,1.14370E-05
1.69,1.14370E-05
1.69,1.37879E-05
1.691,1.37879E-05
1.691,1.52724E-05
1.692,1.52724E-05
1.692,1.56980E-05
1.693,1.56980E-05
1.693,1.48852E-05
1.694,1.48852E-05
1.694,1.28460E-05
1.695,1.28460E-05
1.695,9.79118E-06
1.696,9.79118E-06
1.696,5.94861E-06
1.697,5.94861E-06
1.697,1.55498E-06
1.698,1.55498E-06
1.698,-3.14403E-06
1.699,-3.14403E-06
1.699,-7.89326E-06
1.7,-7.89326E-06
1.7,-1.24276E-05
1.701,-1.24276E-05
1.701,-1.64715E-05
1.702,-1.64715E-05
1.702,-1.97383E-05
1.703,-1.97383E-05
1.703,-2.19361E-05
1.704,-2.19361E-05
1.704,-2.29809E-05
1.705,-2.29809E-05
1.705,-2.30485E-05
1.706,-2.30485E-05
1.706,-2.23259E-05
1.707,-2.23259E-05
1.707,-2.09954E-05
1.708,-2.09954E-05
1.708,-1.92343E-05
1.709,-1.92343E-05
1.709,-1.72157E-05
1.71,-1.72157E-05
1.71,-1.51082E-05
1.711,-1.51082E-05
1.711,-1.30761E-05
1.712,-1.30761E-05
1.712,-1.12798E-05
1.713,-1.12798E-05
1.713,-9.86915E-06
1.714,-9.86915E-06
1.714,-8.88360E-06
1.715,-8.88360E-06
1.715,-8.27202E-06
1.716,-8.27202E-06
1.716,-7.98028E-06
1.717,-7.98028E-06
1.717,-7.95399E-06
1.718,-7.95399E-06
1.718,-8.13858E-06
1.719,-8.13858E-06
1.719,-8.47927E-06
1.72,-8.47927E-06
1.72,-8.92116E-06
1.721,-8.92116E-06
1.721,-9.40918E-06
1.722,-9.40918E-06
1.722,-9.88818E-06
1.723,-9.88818E-06
1.723,-1.03042E-05
1.724,-1.03042E-05
1.724,-1.06338E-05
1.725,-1.06338E-05
1.725,-1.08853E-05
1.726,-1.08853E-05
1.726,-1.10685E-05
1.727,-1.10685E-05
1.727,-1.11935E-05
1.728,-1.11935E-05
1.728,-1.12704E-05
1.729,-1.12704E-05
1.729,-1.13094E-05
1.73,-1.13094E-05
1.73,-1.13209E-05
1.731,-1.13209E-05
1.731,-1.13155E-05
1.732,-1.13155E-05
1.732,-1.13038E-05
1.733,-1.13038E-05
1.733,-1.12961E-05
1.734,-1.12961E-05
1.734,-1.12930E-05
1.735,-1.12930E-05
1.735,-1.12858E-05
1.736,-1.12858E-05
1.736,-1.12656E-05
1.737,-1.12656E-05
1.737,-1.12235E-05
1.738,-1.12235E-05
1.738,-1.11509E-05
1.739,-1.11509E-05
1.739,-1.10393E-05
1.74,-1.10393E-05
1.74,-1.08804E-05
1.741,-1.08804E-05
1.741,-1.06660E-05
1.742,-1.06660E-05
1.742,-1.03882E-05
1.743,-1.03882E-05
1.743,-1.00404E-05
1.744,-1.00404E-05
1.744,-9.64363E-06
1.745,-9.64363E-06
1.745,-9.24409E-06
1.746,-9.24409E-06
1.746,-8.88893E-06
1.747,-8.88893E-06
1.747,-8.62524E-06
1.748,-8.62524E-06
1.748,-8.50004E-06
1.749,-8.50004E-06
1.749,-8.56024E-06
1.75,-8.56024E-06
