"time","revolute1_w","revolute2_w"
1.386,-2.61028,21.221
1.386,-2.7318,21.5394
1.389,-2.7318,21.5394
1.389,-2.79208,21.6995
1.392,-2.79208,21.6995
1.392,-2.78626,21.6877
1.395,-2.78626,21.6877
1.395,-2.71464,21.5049
1.398,-2.71464,21.5049
1.398,-2.58255,21.166
1.401,-2.58255,21.166
1.401,-2.39888,20.6958
1.404,-2.39888,20.6958
1.404,-2.17483,20.1253
1.407,-2.17483,20.1253
1.407,-1.92145,19.4851
1.41,-1.92145,19.4851
1.41,-1.64885,18.8026
1.413,-1.64885,18.8026
1.413,-1.36559,18.1008
1.416,-1.36559,18.1008
1.416,-1.07793,17.3959
1.419,-1.07793,17.3959
1.419,-0.790741,16.7003
1.422,-0.790741,16.7003
1.422,-0.507309,16.0218
1.425,-0.507309,16.0218
1.425,-0.229832,15.3653
1.428,-0.229832,15.3653
1.428,0.0403065,14.7333
1.431,0.0403065,14.7333
1.431,0.302314,14.1269
1.434,0.302314,14.1269
1.434,0.555809,13.5459
1.437,0.555809,13.5459
1.437,0.80069,12.9895
1.44,0.80069,12.9895
1.44,1.03703,12.4566
1.443,1.03703,12.4566
1.443,1.26498,11.9458
1.446,1.26498,11.9458
1.446,1.48477,11.4555
1.449,1.48477,11.4555
1.449,1.69662,10.9844
1.452,1.69662,10.9844
1.452,1.90078,10.531
1.455,1.90078,10.531
1.455,2.09749,10.0938
1.458,2.09749,10.0938
1.458,2.28697,9.67168
1.461,2.28697,9.67168
1.461,2.46945,9.26333
1.464,2.46945,9.26333
1.464,2.64509,8.86766
1.467,2.64509,8.86766
1.467,2.81409,8.48365
1.47,2.81409,8.48365
1.47,2.97657,8.11038
1.473,2.97657,8.11038
1.473,3.13269,7.74701
1.476,3.13269,7.74701
1.476,3.28256,7.39279
1.479,3.28256,7.39279
1.479,3.42628,7.04702
1.482,3.42628,7.04702
1.482,3.56395,6.7091
1.485,3.56395,6.7091
1.485,3.69565,6.37847
1.488,3.69565,6.37847
1.488,3.82147,6.05466
1.491,3.82147,6.05466
1.491,3.94147,5.73721
1.494,3.94147,5.73721
1.494,4.05572,5.42574
1.497,4.05572,5.42574
1.497,4.16429,5.11991
1.5,4.16429,5.11991
1.5,4.26726,4.81942
1.503,4.26726,4.81942
1.503,4.36468,4.52399
1.506,4.36468,4.52399
1.506,4.45662,4.2334
1.509,4.45662,4.2334
1.509,4.54316,3.94744
1.512,4.54316,3.94744
1.512,4.62438,3.66594
1.515,4.62438,3.66594
1.515,4.70036,3.38874
1.518,4.70036,3.38874
1.518,4.77118,3.11571
1.521,4.77118,3.11571
1.521,4.83693,2.84675
1.524,4.83693,2.84675
1.524,4.89771,2.58177
1.527,4.89771,2.58177
1.527,4.95363,2.32068
1.53,4.95363,2.32068
1.53,5.00479,2.06342
1.533,5.00479,2.06342
1.533,5.0513,1.80995
1.536,5.0513,1.80995
1.536,5.09329,1.56021
1.539,5.09329,1.56021
1.539,5.13089,1.31417
1.542,5.13089,1.31417
1.542,5.16421,1.07181
1.545,5.16421,1.07181
1.545,5.1934,0.833113
1.548,5.1934,0.833113
1.548,5.2186,0.598051
1.551,5.2186,0.598051
1.551,5.23995,0.366617
1.554,5.23995,0.366617
1.554,5.25759,0.138799
1.557,5.25759,0.138799
1.557,5.27167,-0.085411
1.56,5.27167,-0.085411
1.56,5.28235,-0.306022
1.563,5.28235,-0.306022
1.563,5.28977,-0.523043
1.566,5.28977,-0.523043
1.566,5.29409,-0.736483
1.569,5.29409,-0.736483
1.569,5.29546,-0.946353
1.572,5.29546,-0.946353
1.572,5.29404,-1.15267
1.575,5.29404,-1.15267
1.575,5.28999,-1.35544
1.578,5.28999,-1.35544
1.578,5.28344,-1.55468
1.581,5.28344,-1.55468
1.581,5.27456,-1.75042
1.584,5.27456,-1.75042
1.584,5.26349,-1.94269
1.587,5.26349,-1.94269
1.587,5.25038,-2.1315
1.59,5.25038,-2.1315
1.59,5.23537,-2.3169
1.593,5.23537,-2.3169
1.593,5.21861,-2.49891
1.596,5.21861,-2.49891
1.596,5.20023,-2.67758
1.599,5.20023,-2.67758
1.599,5.18037,-2.85295
1.602,5.18037,-2.85295
1.602,5.15915,-3.02507
1.605,5.15915,-3.02507
1.605,5.1367,-3.19399
1.608,5.1367,-3.19399
1.608,5.11315,-3.35977
1.611,5.11315,-3.35977
1.611,5.08862,-3.52246
1.614,5.08862,-3.52246
1.614,5.06321,-3.68214
1.617,5.06321,-3.68214
1.617,5.03703,-3.83885
1.62,5.03703,-3.83885
1.62,5.01019,-3.99269
1.623,5.01019,-3.99269
1.623,4.9828,-4.14371
1.626,4.9828,-4.14371
1.626,4.95494,-4.292
1.629,4.95494,-4.292
1.629,4.9267,-4.43763
1.632,4.9267,-4.43763
1.632,4.89818,-4.58069
1.635,4.89818,-4.58069
1.635,4.86946,-4.72125
1.638,4.86946,-4.72125
1.638,4.84061,-4.85941
1.641,4.84061,-4.85941
1.641,4.81171,-4.99526
1.644,4.81171,-4.99526
1.644,4.78282,-5.12887
1.647,4.78282,-5.12887
1.647,4.75402,-5.26035
1.65,4.75402,-5.26035
1.65,4.72536,-5.38978
1.653,4.72536,-5.38978
1.653,4.6969,-5.51725
1.656,4.6969,-5.51725
1.656,4.6687,-5.64286
1.659,4.6687,-5.64286
1.659,4.64081,-5.7667
1.662,4.64081,-5.7667
1.662,4.61326,-5.88885
1.665,4.61326,-5.88885
1.665,4.58612,-6.00942
1.668,4.58612,-6.00942
1.668,4.55941,-6.12849
1.671,4.55941,-6.12849
1.671,4.53317,-6.24614
1.674,4.53317,-6.24614
1.674,4.50744,-6.36247
1.677,4.50744,-6.36247
1.677,4.48224,-6.47755
1.68,4.48224,-6.47755
1.68,4.4576,-6.59147
1.683,4.4576,-6.59147
1.683,4.43354,-6.70429
1.686,4.43354,-6.70429
1.686,4.41007,-6.81609
1.689,4.41007,-6.81609
1.689,4.38722,-6.92693
1.692,4.38722,-6.92693
1.692,4.365,-7.03686
1.695,4.365,-7.03686
1.695,4.34339,-7.14594
1.698,4.34339,-7.14594
1.698,4.32242,-7.2542
1.701,4.32242,-7.2542
1.701,4.30206,-7.36167
1.704,4.30206,-7.36167
1.704,4.28232,-7.46835
1.707,4.28232,-7.46835
1.707,4.26317,-7.57425
1.71,4.26317,-7.57425
1.71,4.24459,-7.67936
1.713,4.24459,-7.67936
1.713,4.22654,-7.78362
1.716,4.22654,-7.78362
1.716,4.20899,-7.88698
1.719,4.20899,-7.88698
1.719,4.19189,-7.98935
1.722,4.19189,-7.98935
1.722,4.17517,-8.09062
1.725,4.17517,-8.09062
1.725,4.15876,-8.19063
1.728,4.15876,-8.19063
1.728,4.14258,-8.2892
1.731,4.14258,-8.2892
1.731,4.12652,-8.38612
1.734,4.12652,-8.38612
1.734,4.11047,-8.4811
1.737,4.11047,-8.4811
1.737,4.0943,-8.57384
1.74,4.0943,-8.57384
1.74,4.07784,-8.66397
1.743,4.07784,-8.66397
1.743,4.06094,-8.75106
1.746,4.06094,-8.75106
1.746,4.04341,-8.83464
1.749,4.04341,-8.83464
1.749,4.02502,-8.91417
1.752,4.02502,-8.91417
1.752,4.00556,-8.98905
1.755,4.00556,-8.98905
1.755,3.98477,-9.05865
1.758,3.98477,-9.05865
1.758,3.96237,-9.12225
1.761,3.96237,-9.12225
1.761,3.9381,-9.17913
1.764,3.9381,-9.17913
1.764,3.91166,-9.2285
1.767,3.91166,-9.2285
1.767,3.88274,-9.26958
1.77,3.88274,-9.26958
1.77,3.85106,-9.30158
1.773,3.85106,-9.30158
1.773,3.81631,-9.32375
1.776,3.81631,-9.32375
1.776,3.77822,-9.33538
1.779,3.77822,-9.33538
1.779,3.73655,-9.33582
1.782,3.73655,-9.33582
1.782,3.69109,-9.32456
1.785,3.69109,-9.32456
1.785,3.64166,-9.30119
1.788,3.64166,-9.30119
1.788,3.58815,-9.26545
1.791,3.58815,-9.26545
1.791,3.5305,-9.21727
1.794,3.5305,-9.21727
1.794,3.46871,-9.15673
1.797,3.46871,-9.15673
1.797,3.40285,-9.08413
1.8,3.40285,-9.08413
1.8,3.33304,-8.99992
1.803,3.33304,-8.99992
1.803,3.25947,-8.90471
1.806,3.25947,-8.90471
1.806,3.18237,-8.79926
1.809,3.18237,-8.79926
1.809,3.10201,-8.68445
1.812,3.10201,-8.68445
1.812,3.0187,-8.56125
1.815,3.0187,-8.56125
1.815,2.93277,-8.43067
1.818,2.93277,-8.43067
1.818,2.84455,-8.29377
1.821,2.84455,-8.29377
1.821,2.75438,-8.15157
1.824,2.75438,-8.15157
1.824,2.66258,-8.0051
1.827,2.66258,-8.0051
1.827,2.56948,-7.85531
1.83,2.56948,-7.85531
1.83,2.47536,-7.7031
1.833,2.47536,-7.7031
1.833,2.3805,-7.54929
1.836,2.3805,-7.54929
1.836,2.28513,-7.39461
1.839,2.28513,-7.39461
1.839,2.18948,-7.23973
1.842,2.18948,-7.23973
1.842,2.09373,-7.0852
1.845,2.09373,-7.0852
1.845,1.99804,-6.93151
1.848,1.99804,-6.93151
1.848,1.90255,-6.77907
1.851,1.90255,-6.77907
1.851,1.80737,-6.62819
1.854,1.80737,-6.62819
1.854,1.71258,-6.47915
1.857,1.71258,-6.47915
1.857,1.61827,-6.33214
1.86,1.61827,-6.33214
1.86,1.52447,-6.18732
1.863,1.52447,-6.18732
1.863,1.43124,-6.04479
1.866,1.43124,-6.04479
1.866,1.33858,-5.9046
1.869,1.33858,-5.9046
1.869,1.24653,-5.76679
1.872,1.24653,-5.76679
1.872,1.15507,-5.63134
1.875,1.15507,-5.63134
1.875,1.06421,-5.49823
1.878,1.06421,-5.49823
1.878,0.973933,-5.3674
1.881,0.973933,-5.3674
1.881,0.884227,-5.23879
1.884,0.884227,-5.23879
1.884,0.79507,-5.11231
1.887,0.79507,-5.11231
1.887,0.706438,-4.98786
1.89,0.706438,-4.98786
1.89,0.618306,-4.86535
1.893,0.618306,-4.86535
1.893,0.530644,-4.74465
1.896,0.530644,-4.74465
1.896,0.443425,-4.62565
1.899,0.443425,-4.62565
1.899,0.356616,-4.50823
1.902,0.356616,-4.50823
1.902,0.270189,-4.39226
1.905,0.270189,-4.39226
1.905,0.184111,-4.27762
1.908,0.184111,-4.27762
1.908,0.0983534,-4.16417
1.911,0.0983534,-4.16417
1.911,0.0128851,-4.05179
1.914,0.0128851,-4.05179
1.914,-0.0723231,-3.94034
1.917,-0.0723231,-3.94034
1.917,-0.1573,-3.8297
1.92,-0.1573,-3.8297
1.92,-0.242072,-3.71974
1.923,-0.242072,-3.71974
1.923,-0.326668,-3.61034
1.926,-0.326668,-3.61034
1.926,-0.411112,-3.50136
1.929,-0.411112,-3.50136
1.929,-0.495429,-3.39268
1.932,-0.495429,-3.39268
1.932,-0.579643,-3.28418
1.935,-0.579643,-3.28418
1.935,-0.663776,-3.17574
1.938,-0.663776,-3.17574
1.938,-0.747848,-3.06724
1.941,-0.747848,-3.06724
1.941,-0.83188,-2.95856
1.944,-0.83188,-2.95856
1.944,-0.915891,-2.84958
1.947,-0.915891,-2.84958
1.947,-0.999898,-2.74018
1.95,-0.999898,-2.74018
1.95,-1.08392,-2.63026
1.953,-1.08392,-2.63026
1.953,-1.16797,-2.5197
1.956,-1.16797,-2.5197
1.956,-1.25206,-2.40839
1.959,-1.25206,-2.40839
1.959,-1.33621,-2.29622
1.962,-1.33621,-2.29622
1.962,-1.42042,-2.18307
1.965,-1.42042,-2.18307
1.965,-1.50472,-2.06885
1.968,-1.50472,-2.06885
1.968,-1.58911,-1.95345
1.971,-1.58911,-1.95345
1.971,-1.67361,-1.83675
1.974,-1.67361,-1.83675
1.974,-1.75821,-1.71866
1.977,-1.75821,-1.71866
1.977,-1.84294,-1.59906
1.98,-1.84294,-1.59906
1.98,-1.9278,-1.47786
1.983,-1.9278,-1.47786
1.983,-2.01281,-1.35495
1.986,-2.01281,-1.35495
1.986,-2.09796,-1.23023
1.989,-2.09796,-1.23023
1.989,-2.18326,-1.10359
1.992,-2.18326,-1.10359
1.992,-2.26874,-0.974922
1.995,-2.26874,-0.974922
1.995,-2.35438,-0.844132
1.998,-2.35438,-0.844132
1.998,-2.44021,-0.71111
2.001,-2.44021,-0.71111
2.001,-2.52624,-0.575752
2.004,-2.52624,-0.575752
2.004,-2.61246,-0.437951
2.007,-2.61246,-0.437951
2.007,-2.6989,-0.297601
2.01,-2.6989,-0.297601
2.01,-2.78556,-0.154592
2.013,-2.78556,-0.154592
2.013,-2.87247,-0.00881543
2.016,-2.87247,-0.00881543
2.016,-2.95962,0.139841
2.019,-2.95962,0.139841
2.019,-3.04704,0.291492
2.022,-3.04704,0.291492
2.022,-3.13474,0.446251
2.025,-3.13474,0.446251
2.025,-3.22275,0.604239
2.028,-3.22275,0.604239
2.028,-3.31108,0.765575
2.031,-3.31108,0.765575
2.031,-3.39976,0.930385
2.034,-3.39976,0.930385
2.034,-3.48881,1.0988
2.037,-3.48881,1.0988
2.037,-3.57827,1.27094
2.04,-3.57827,1.27094
2.04,-3.66815,1.44696
2.043,-3.66815,1.44696
2.043,-3.75851,1.62698
2.046,-3.75851,1.62698
2.046,-3.84938,1.81117
2.049,-3.84938,1.81117
2.049,-3.94079,1.99966
2.052,-3.94079,1.99966
2.052,-4.0328,2.19262
2.055,-4.0328,2.19262
2.055,-4.12546,2.3902
2.058,-4.12546,2.3902
2.058,-4.21883,2.59259
2.061,-4.21883,2.59259
2.061,-4.31295,2.79996
2.064,-4.31295,2.79996
2.064,-4.40791,3.01249
2.067,-4.40791,3.01249
2.067,-4.50376,3.23037
2.07,-4.50376,3.23037
2.07,-4.60059,3.45381
2.073,-4.60059,3.45381
2.073,-4.69848,3.68301
2.076,-4.69848,3.68301
2.076,-4.79751,3.91819
2.079,-4.79751,3.91819
2.079,-4.89778,4.15957
2.082,-4.89778,4.15957
2.082,-4.99938,4.40737
2.085,-4.99938,4.40737
2.085,-5.10241,4.66183
2.088,-5.10241,4.66183
2.088,-5.20699,4.92317
2.091,-5.20699,4.92317
2.091,-5.31323,5.19163
2.094,-5.31323,5.19163
2.094,-5.42122,5.46742
2.097,-5.42122,5.46742
2.097,-5.5311,5.75077
2.1,-5.5311,5.75077
2.1,-5.64296,6.04186
2.103,-5.64296,6.04186
2.103,-5.75691,6.34086
2.106,-5.75691,6.34086
2.106,-5.87305,6.64788
2.109,-5.87305,6.64788
2.109,-5.99146,6.963
2.112,-5.99146,6.963
2.112,-6.11219,7.28619
2.115,-6.11219,7.28619
2.115,-6.23528,7.61734
2.118,-6.23528,7.61734
2.118,-6.36073,7.95619
2.121,-6.36073,7.95619
2.121,-6.48845,8.30231
2.124,-6.48845,8.30231
2.124,-6.61834,8.65506
2.127,-6.61834,8.65506
2.127,-6.75016,9.01351
2.13,-6.75016,9.01351
2.13,-6.8836,9.37641
2.133,-6.8836,9.37641
2.133,-7.01821,9.74208
2.136,-7.01821,9.74208
2.136,-7.15337,10.1084
2.139,-7.15337,10.1084
2.139,-7.2883,10.4726
2.142,-7.2883,10.4726
2.142,-7.42201,10.8314
2.145,-7.42201,10.8314
2.145,-7.5533,11.1809
2.148,-7.5533,11.1809
2.148,-7.68073,11.5164
2.151,-7.68073,11.5164
2.151,-7.80267,11.8326
2.154,-7.80267,11.8326
2.154,-7.91734,12.1238
2.157,-7.91734,12.1238
2.157,-8.02283,12.384
2.16,-8.02283,12.384
2.16,-8.11723,12.6071
2.163,-8.11723,12.6071
2.163,-8.19875,12.7874
2.166,-8.19875,12.7874
2.166,-8.26585,12.92
2.169,-8.26585,12.92
2.169,-8.31735,13.0012
2.172,-8.31735,13.0012
2.172,-8.35255,13.0287
2.175,-8.35255,13.0287
2.175,-8.37129,13.0018
2.178,-8.37129,13.0018
2.178,-8.37398,12.9217
2.181,-8.37398,12.9217
2.181,-8.36148,12.7909
2.184,-8.36148,12.7909
2.184,-8.33511,12.6134
2.187,-8.33511,12.6134
2.187,-8.29644,12.3941
2.19,-8.29644,12.3941
2.19,-8.2472,12.1381
2.193,-8.2472,12.1381
2.193,-8.18917,11.8511
2.196,-8.18917,11.8511
2.196,-8.12405,11.5384
2.199,-8.12405,11.5384
2.199,-8.05343,11.205
2.202,-8.05343,11.205
2.202,-7.97869,10.8552
2.205,-7.97869,10.8552
2.205,-7.90102,10.4931
2.208,-7.90102,10.4931
2.208,-7.82142,10.122
2.211,-7.82142,10.122
2.211,-7.74068,9.74454
2.214,-7.74068,9.74454
2.214,-7.6594,9.36301
2.217,-7.6594,9.36301
2.217,-7.57805,8.97916
2.22,-7.57805,8.97916
2.22,-7.49695,8.59437
2.223,-7.49695,8.59437
2.223,-7.41629,8.20967
2.226,-7.41629,8.20967
2.226,-7.33619,7.82584
2.229,-7.33619,7.82584
2.229,-7.25667,7.4434
2.232,-7.25667,7.4434
2.232,-7.17772,7.06272
2.235,-7.17772,7.06272
2.235,-7.09925,6.68403
2.238,-7.09925,6.68403
2.238,-7.02114,6.30744
2.241,-7.02114,6.30744
2.241,-6.94325,5.93297
2.244,-6.94325,5.93297
2.244,-6.86542,5.56059
2.247,-6.86542,5.56059
2.247,-6.78746,5.1902
2.25,-6.78746,5.1902
2.25,-6.70917,4.82169
2.253,-6.70917,4.82169
2.253,-6.63035,4.4549
2.256,-6.63035,4.4549
2.256,-6.55079,4.08968
2.259,-6.55079,4.08968
2.259,-6.4703,3.72584
2.262,-6.4703,3.72584
2.262,-6.38864,3.3632
2.265,-6.38864,3.3632
2.265,-6.30563,3.00157
2.268,-6.30563,3.00157
2.268,-6.22106,2.64077
2.271,-6.22106,2.64077
2.271,-6.13474,2.28061
2.274,-6.13474,2.28061
2.274,-6.04646,1.9209
2.277,-6.04646,1.9209
2.277,-5.95604,1.56145
2.28,-5.95604,1.56145
2.28,-5.86332,1.20207
2.283,-5.86332,1.20207
2.283,-5.7681,0.842581
2.286,-5.7681,0.842581
2.286,-5.67024,0.482792
2.289,-5.67024,0.482792
2.289,-5.56957,0.122513
2.292,-5.56957,0.122513
2.292,-5.46595,-0.238449
2.295,-5.46595,-0.238449
2.295,-5.35924,-0.600293
2.298,-5.35924,-0.600293
2.298,-5.24932,-0.963222
2.301,-5.24932,-0.963222
2.301,-5.13605,-1.32745
2.304,-5.13605,-1.32745
2.304,-5.01933,-1.69319
2.307,-5.01933,-1.69319
2.307,-4.89904,-2.06068
2.31,-4.89904,-2.06068
2.31,-4.77511,-2.43016
2.313,-4.77511,-2.43016
2.313,-4.64743,-2.80188
2.316,-4.64743,-2.80188
2.316,-4.51594,-3.17611
2.319,-4.51594,-3.17611
2.319,-4.38055,-3.55313
2.322,-4.38055,-3.55313
2.322,-4.2412,-3.93325
2.325,-4.2412,-3.93325
2.325,-4.09785,-4.31676
2.328,-4.09785,-4.31676
2.328,-3.95044,-4.70398
2.331,-3.95044,-4.70398
2.331,-3.79895,-5.09525
2.334,-3.79895,-5.09525
2.334,-3.64334,-5.49089
2.337,-3.64334,-5.49089
2.337,-3.48362,-5.89124
2.34,-3.48362,-5.89124
2.34,-3.3198,-6.29662
2.343,-3.3198,-6.29662
2.343,-3.15189,-6.70732
2.346,-3.15189,-6.70732
2.346,-2.97997,-7.1236
2.349,-2.97997,-7.1236
2.349,-2.80412,-7.54566
2.352,-2.80412,-7.54566
2.352,-2.62447,-7.97363
2.355,-2.62447,-7.97363
2.355,-2.44123,-8.40747
2.358,-2.44123,-8.40747
2.358,-2.25465,-8.84701
2.361,-2.25465,-8.84701
2.361,-2.06509,-9.29184
2.364,-2.06509,-9.29184
2.364,-1.87303,-9.74126
2.367,-1.87303,-9.74126
2.367,-1.67908,-10.1942
2.37,-1.67908,-10.1942
2.37,-1.48404,-10.649
2.373,-1.48404,-10.649
2.373,-1.28892,-11.1036
2.376,-1.28892,-11.1036
2.376,-1.09501,-11.555
2.379,-1.09501,-11.555
2.379,-0.903883,-11.9996
2.382,-0.903883,-11.9996
2.382,-0.71743,-12.4326
2.385,-0.71743,-12.4326
2.385,-0.537899,-12.8483
2.388,-0.537899,-12.8483
2.388,-0.367864,-13.2403
2.391,-0.367864,-13.2403
2.391,-0.210176,-13.6009
2.394,-0.210176,-13.6009
2.394,-0.067851,-13.9221
2.397,-0.067851,-13.9221
2.397,0.0560865,-14.196
2.4,0.0560865,-14.196
2.4,0.158822,-14.4147
2.403,0.158822,-14.4147
2.403,0.237994,-14.572
2.406,0.237994,-14.572
2.406,0.29193,-14.6633
2.409,0.29193,-14.6633
2.409,0.319838,-14.6864
2.412,0.319838,-14.6864
2.412,0.321898,-14.6419
2.415,0.321898,-14.6419
2.415,0.299246,-14.5328
2.418,0.299246,-14.5328
2.418,0.253847,-14.3645
2.421,0.253847,-14.3645
2.421,0.188283,-14.1442
2.424,0.188283,-14.1442
2.424,0.105505,-13.8799
2.427,0.105505,-13.8799
2.427,0.00859905,-13.5799
2.43,0.00859905,-13.5799
2.43,-0.0994211,-13.2523
2.433,-0.0994211,-13.2523
2.433,-0.215754,-12.9046
2.436,-0.215754,-12.9046
2.436,-0.337902,-12.5433
2.439,-0.337902,-12.5433
2.439,-0.46371,-12.1741
2.442,-0.46371,-12.1741
2.442,-0.59137,-11.8014
2.445,-0.59137,-11.8014
2.445,-0.719401,-11.4289
2.448,-0.719401,-11.4289
2.448,-0.846615,-11.0595
2.451,-0.846615,-11.0595
2.451,-0.972079,-10.6954
2.454,-0.972079,-10.6954
2.454,-1.09507,-10.3381
2.457,-1.09507,-10.3381
2.457,-1.21504,-9.98879
2.46,-1.21504,-9.98879
2.46,-1.33159,-9.64816
2.463,-1.33159,-9.64816
2.463,-1.44443,-9.31669
2.466,-1.44443,-9.31669
2.466,-1.55334,-8.99462
2.469,-1.55334,-8.99462
2.469,-1.65821,-8.68203
2.472,-1.65821,-8.68203
2.472,-1.75894,-8.37886
2.475,-1.75894,-8.37886
2.475,-1.8555,-8.08499
2.478,-1.8555,-8.08499
2.478,-1.94789,-7.80021
2.481,-1.94789,-7.80021
2.481,-2.03612,-7.52428
2.484,-2.03612,-7.52428
2.484,-2.12021,-7.25695
2.487,-2.12021,-7.25695
2.487,-2.20023,-6.99792
2.49,-2.20023,-6.99792
2.49,-2.27622,-6.74693
2.493,-2.27622,-6.74693
2.493,-2.34825,-6.50368
2.496,-2.34825,-6.50368
2.496,-2.41638,-6.2679
2.499,-2.41638,-6.2679
2.499,-2.48069,-6.03931
2.502,-2.48069,-6.03931
2.502,-2.54125,-5.81766
2.505,-2.54125,-5.81766
2.505,-2.59813,-5.60271
2.508,-2.59813,-5.60271
2.508,-2.65141,-5.39421
2.511,-2.65141,-5.39421
2.511,-2.70115,-5.19195
2.514,-2.70115,-5.19195
2.514,-2.74745,-4.99572
2.517,-2.74745,-4.99572
2.517,-2.79036,-4.80532
2.52,-2.79036,-4.80532
2.52,-2.82997,-4.62057
2.523,-2.82997,-4.62057
2.523,-2.86635,-4.4413
2.526,-2.86635,-4.4413
2.526,-2.89957,-4.26734
2.529,-2.89957,-4.26734
2.529,-2.92971,-4.09856
2.532,-2.92971,-4.09856
2.532,-2.95683,-3.9348
2.535,-2.95683,-3.9348
2.535,-2.981,-3.77594
2.538,-2.981,-3.77594
2.538,-3.0023,-3.62186
2.541,-3.0023,-3.62186
2.541,-3.0208,-3.47243
2.544,-3.0208,-3.47243
2.544,-3.03657,-3.32756
2.547,-3.03657,-3.32756
2.547,-3.04967,-3.18714
2.55,-3.04967,-3.18714
2.55,-3.06018,-3.05107
2.553,-3.06018,-3.05107
2.553,-3.06815,-2.91927
2.556,-3.06815,-2.91927
2.556,-3.07367,-2.79166
2.559,-3.07367,-2.79166
2.559,-3.07679,-2.66814
2.562,-3.07679,-2.66814
2.562,-3.07757,-2.54866
2.565,-3.07757,-2.54866
2.565,-3.0761,-2.43313
2.568,-3.0761,-2.43313
2.568,-3.07242,-2.32148
2.571,-3.07242,-2.32148
2.571,-3.0666,-2.21366
2.574,-3.0666,-2.21366
2.574,-3.05871,-2.10959
2.577,-3.05871,-2.10959
2.577,-3.0488,-2.00922
2.58,-3.0488,-2.00922
2.58,-3.03694,-1.91249
2.583,-3.03694,-1.91249
2.583,-3.02318,-1.81934
2.586,-3.02318,-1.81934
2.586,-3.00759,-1.72971
2.589,-3.00759,-1.72971
2.589,-2.99022,-1.64356
2.592,-2.99022,-1.64356
2.592,-2.97113,-1.56082
2.595,-2.97113,-1.56082
2.595,-2.95037,-1.48146
2.598,-2.95037,-1.48146
2.598,-2.928,-1.40541
2.601,-2.928,-1.40541
2.601,-2.90407,-1.33262
2.604,-2.90407,-1.33262
2.604,-2.87864,-1.26306
2.607,-2.87864,-1.26306
2.607,-2.85175,-1.19666
2.61,-2.85175,-1.19666
2.61,-2.82346,-1.13338
2.613,-2.82346,-1.13338
2.613,-2.7938,-1.07317
2.616,-2.7938,-1.07317
2.616,-2.76284,-1.01599
2.619,-2.76284,-1.01599
2.619,-2.73062,-0.961782
2.622,-2.73062,-0.961782
2.622,-2.69718,-0.910501
2.625,-2.69718,-0.910501
2.625,-2.66256,-0.862101
2.628,-2.66256,-0.862101
2.628,-2.62681,-0.816532
2.631,-2.62681,-0.816532
2.631,-2.58997,-0.773748
2.634,-2.58997,-0.773748
2.634,-2.55208,-0.7337
2.637,-2.55208,-0.7337
2.637,-2.51318,-0.696341
2.64,-2.51318,-0.696341
2.64,-2.4733,-0.661621
2.643,-2.4733,-0.661621
2.643,-2.43249,-0.629492
2.646,-2.43249,-0.629492
2.646,-2.39077,-0.599906
2.649,-2.39077,-0.599906
2.649,-2.34818,-0.572814
2.652,-2.34818,-0.572814
2.652,-2.30476,-0.548166
2.655,-2.30476,-0.548166
2.655,-2.26054,-0.525913
2.658,-2.26054,-0.525913
2.658,-2.21554,-0.506006
2.661,-2.21554,-0.506006
2.661,-2.16981,-0.488393
2.664,-2.16981,-0.488393
2.664,-2.12336,-0.473026
2.667,-2.12336,-0.473026
2.667,-2.07622,-0.459853
2.67,-2.07622,-0.459853
2.67,-2.02843,-0.448823
2.673,-2.02843,-0.448823
2.673,-1.98001,-0.439886
2.676,-1.98001,-0.439886
2.676,-1.93098,-0.432989
2.679,-1.93098,-0.432989
2.679,-1.88136,-0.428082
2.682,-1.88136,-0.428082
2.682,-1.83119,-0.425111
2.685,-1.83119,-0.425111
2.685,-1.78049,-0.424026
2.688,-1.78049,-0.424026
2.688,-1.72927,-0.424772
2.691,-1.72927,-0.424772
2.691,-1.67755,-0.427297
2.694,-1.67755,-0.427297
2.694,-1.62537,-0.431549
2.697,-1.62537,-0.431549
2.697,-1.57273,-0.437473
2.7,-1.57273,-0.437473
2.7,-1.51966,-0.445016
2.703,-1.51966,-0.445016
2.703,-1.46618,-0.454124
2.706,-1.46618,-0.454124
2.706,-1.4123,-0.464743
2.709,-1.4123,-0.464743
2.709,-1.35804,-0.476818
2.712,-1.35804,-0.476818
2.712,-1.30341,-0.490296
2.715,-1.30341,-0.490296
2.715,-1.24844,-0.505121
2.718,-1.24844,-0.505121
2.718,-1.19314,-0.521238
2.721,-1.19314,-0.521238
2.721,-1.13752,-0.538592
2.724,-1.13752,-0.538592
2.724,-1.0816,-0.557128
2.727,-1.0816,-0.557128
2.727,-1.02539,-0.576791
2.73,-1.02539,-0.576791
2.73,-0.96891,-0.597524
2.733,-0.96891,-0.597524
2.733,-0.912166,-0.619272
2.736,-0.912166,-0.619272
2.736,-0.855175,-0.64198
2.739,-0.855175,-0.64198
2.739,-0.797947,-0.665591
2.742,-0.797947,-0.665591
2.742,-0.740495,-0.690049
2.745,-0.740495,-0.690049
2.745,-0.682831,-0.715299
2.748,-0.682831,-0.715299
2.748,-0.624965,-0.741284
2.751,-0.624965,-0.741284
2.751,-0.566909,-0.767948
2.754,-0.566909,-0.767948
2.754,-0.508672,-0.795235
2.757,-0.508672,-0.795235
