"time","Piston.frame_a.r_0[1]","Piston.frame_a.r_0[2]","Piston.frame_a.r_0[3]"
0,0.15,0.39999992499995,0
0.005,0.15,0.3999999059411,0
0.01,0.15,0.39999982939549,0
0.015,0.15,0.39999961756021,0
0.02,0.15,0.39999905512574,0
0.025,0.15,0.39999757045682,0
0.03,0.15,0.39999365476165,0
0.035,0.15,0.39998332986737,0
0.04,0.15,0.3999561140896,0
0.045,0.15,0.39988443348599,0
0.05,0.15,0.39969604432902,0
0.055,0.15,0.39920366472279,0
0.06,0.15,0.3979348178206,0
0.065,0.15,0.39477470769687,0
0.07,0.15,0.3874615482744,0
0.075,0.15,0.37257706820218,0
0.08,0.15,0.34701094040215,0
0.085,0.15,0.31020356802007,0
0.09,0.15,0.26621547498874,0
0.095,0.15,0.22605931843537,0
0.1,0.15,0.20323530874511,0
0.105,0.15,0.2022422536653,0
0.11,0.15,0.22321927814906,0
0.115,0.15,0.26403783232096,0
0.12,0.15,0.31459344222527,0
0.125,0.15,0.36252171508188,0
0.13,0.15,0.39524867021926,0
0.135,0.15,0.39448336797094,0
0.14,0.15,0.35805793292306,0
0.145,0.15,0.30121158007258,0
0.15,0.15,0.24159896348308,0
0.155,0.15,0.20490098605593,0
0.16,0.15,0.20409695135249,0
0.165,0.15,0.23958316297931,0
0.17,0.15,0.30212942833891,0
0.175,0.15,0.36686983138075,0
0.18,0.15,0.39999095317315,0
0.185,0.15,0.36397159043915,0
0.19,0.15,0.29248232574192,0
0.195,0.15,0.22525334449239,0
0.2,0.15,0.20000007659696,0
0.205,0.15,0.22549262843614,0
0.21,0.15,0.2949390543713,0
0.215,0.15,0.37225144272569,0
0.22,0.15,0.39543771833318,0
0.225,0.15,0.32902863175653,0
0.23,0.15,0.24446918744379,0
0.235,0.15,0.20095830359104,0
0.24,0.15,0.222278778564,0
0.245,0.15,0.30072703355745,0
0.25,0.15,0.38519500455591,0
0.255,0.15,0.37727974892537,0
0.26,0.15,0.28541356355163,0
0.265,0.15,0.21033439485956,0
0.27,0.15,0.20940040079015,0
0.275,0.15,0.28415994125427,0
0.28,0.15,0.38077595356829,0
0.285,0.15,0.37379733728111,0
0.29,0.15,0.27122229495357,0
0.295,0.15,0.20296044244537,0
0.3,0.15,0.22623751922832,0
0.305,0.15,0.32632345312967,0
0.31,0.15,0.39975605416691,0
0.315,0.15,0.31447597972422,0
0.32,0.15,0.21578533159328,0
0.325,0.15,0.21134518252101,0
0.33,0.15,0.30626296849784,0
0.335,0.15,0.39959907789474,0
0.34,0.15,0.31727124794068,0
0.345,0.15,0.21334664448375,0
0.35,0.15,0.21735954535284,0
0.355,0.15,0.32712989038416,0
0.36,0.15,0.3949367810469,0
0.365,0.15,0.27934245097687,0
0.37,0.15,0.20065751502961,0
0.375,0.15,0.25520686919294,0
0.38,0.15,0.38238741592734,0
0.385,0.15,0.34006942697442,0
0.39,0.15,0.21760395625376,0
0.395,0.15,0.2202801533762,0
0.4,0.15,0.34671875124245,0
0.405,0.15,0.37184623449907,0
0.41,0.15,0.23555179526942,0
0.415,0.15,0.20982600415075,0
0.42,0.15,0.33149563625666,0
0.425,0.15,0.37877772412874,0
0.43,0.15,0.23722300995517,0
0.435,0.15,0.2114526324997,0
0.44,0.15,0.34183257387563,0
0.445,0.15,0.36452979368724,0
0.45,0.15,0.22140642863288,0
0.455,0.15,0.22752457337812,0
0.46,0.15,0.3748912323937,0
0.465,0.15,0.32285386199083,0
0.47,0.15,0.20237805671853,0
0.475,0.15,0.27319950700561,0
0.48,0.15,0.39921563019299,0
0.485,0.15,0.25538631380283,0
0.49,0.15,0.20947661981202,0
0.495,0.15,0.35416306069665,0
0.5,0.15,0.33474743840053,0
