"time","V","X"
1.52,-0.518852294,1.45926627
1.53,-0.521744848,1.454063318
1.54,-0.524678639,1.448831235
1.55,-0.52765455,1.443569604
1.56,-0.530673491,1.438278
1.57,-0.533736393,1.432955987
1.58,-0.536844211,1.427603122
1.59,-0.539997928,1.422218949
1.6,-0.543198551,1.416803006
1.61,-0.546447114,1.411354818
1.62,-0.549744681,1.4058739
1.63,-0.553092343,1.400359757
1.64,-0.556491222,1.394811882
1.65,-0.559942469,1.389229758
1.66,-0.563447269,1.383612854
1.67,-0.56700684,1.377960629
1.68,-0.570622432,1.37227253
1.69,-0.574295332,1.366547989
1.7,-0.578026862,1.360786427
1.71,-0.581818384,1.354987251
1.72,-0.585671297,1.349149854
1.73,-0.589587041,1.343273615
1.74,-0.593567096,1.337357899
1.75,-0.597612989,1.331402053
1.76,-0.601726287,1.325405413
1.77,-0.605908605,1.319367297
1.78,-0.610161608,1.313287005
1.79,-0.614487006,1.307163823
1.8,-0.618886564,1.300997017
1.81,-0.623362097,1.294785837
1.82,-0.627915476,1.288529515
1.83,-0.632548629,1.282227261
1.84,-0.637263541,1.275878269
1.85,-0.642062261,1.26948171
1.86,-0.646946897,1.263036736
1.87,-0.651919623,1.256542478
1.88,-0.656982682,1.249998042
1.89,-0.662138387,1.243402514
1.9,-0.66738912,1.236754957
1.91,-0.672737342,1.230054406
1.92,-0.678185589,1.223299875
1.93,-0.683736477,1.216490351
1.94,-0.689392708,1.209624794
1.95,-0.695157068,1.202702136
1.96,-0.701032433,1.195721281
1.97,-0.707021771,1.188681106
1.98,-0.713128148,1.181580455
1.99,-0.719354729,1.174418142
2,-0.725704781,1.167192948
2.01,-0.732181678,1.159903622
2.02,-0.738788906,1.152548878
2.03,-0.745530067,1.145127396
2.04,-0.752408879,1.137637816
2.05,-0.759429186,1.130078745
2.06,-0.76659496,1.122448746
2.07,-0.773910305,1.114746346
2.08,-0.781379464,1.106970026
2.09,-0.789006821,1.099118227
2.1,-0.796796911,1.091189345
2.11,-0.80475442,1.083181729
2.12,-0.812884193,1.075093681
2.13,-0.821191244,1.066923453
2.14,-0.829680752,1.058669246
2.15,-0.838358078,1.05032921
2.16,-0.847228765,1.041901438
2.17,-0.856298548,1.033383969
2.18,-0.865573356,1.024774782
2.19,-0.875059328,1.016071796
2.2,-0.884762808,1.007272868
2.21,-0.894690364,0.998375791
2.22,-0.904848792,0.989378289
2.23,-0.915245121,0.980278019
2.24,-0.925886622,0.971072567
2.25,-0.936780821,0.961759442
2.26,-0.947935504,0.95233608
2.27,-0.959358725,0.942799834
2.28,-0.971058818,0.933147979
2.29,-0.983044401,0.923377703
2.3,-0.995324396,0.913486107
2.31,-1.007908026,0.9034702
2.32,-1.02080483,0.893326899
2.33,-1.034024674,0.883053024
2.34,-1.047577766,0.872645291
2.35,-1.061474648,0.862100319
2.36,-1.075726224,0.851414613
2.37,-1.090343765,0.840584571
2.38,-1.105338912,0.829606475
2.39,-1.120723688,0.818476492
2.4,-1.136510516,0.807190661
2.41,-1.152712219,0.795744899
2.42,-1.169342029,0.78413499
2.43,-1.186413596,0.772356586
2.44,-1.203940993,0.760405198
2.45,-1.221938726,0.748276198
2.46,-1.240421735,0.735964806
2.47,-1.259405404,0.723466094
2.48,-1.278905558,0.710774974
2.49,-1.298938458,0.697886202
2.5,-1.319520808,0.684794369
2.51,-1.34066976,0.671493893
2.52,-1.362402888,0.657979021
2.53,-1.384738193,0.644243822
2.54,-1.407694088,0.630282182
2.55,-1.431289374,0.616087803
2.56,-1.455543244,0.601654193
2.57,-1.480475222,0.58697467
2.58,-1.506105157,0.572042355
2.59,-1.532453188,0.556850166
2.6,-1.559539675,0.541390825
2.61,-1.587385191,0.525656837
2.62,-1.616010411,0.509640513
2.63,-1.645436077,0.493333952
2.64,-1.675682905,0.476729045
2.65,-1.706771493,0.45981748
2.66,-1.738722223,0.442590735
2.67,-1.771555121,0.425040091
2.68,-1.805289753,0.407156626
2.69,-1.839945044,0.388931227
2.7,-1.87553911,0.370354596
2.71,-1.912089071,0.351417259
2.72,-1.949610824,0.332109575
2.73,-1.988118815,0.312421749
2.74,-2.027625742,0.292343858
2.75,-2.068142284,0.271865859
2.76,-2.109676759,0.25097761
2.77,-2.152234761,0.229668903
2.78,-2.195818763,0.207929484
2.79,-2.240427677,0.1857491
2.8,-2.28605638,0.163117521
2.81,-2.332695201,0.140024596
2.82,-2.380329347,0.116460289
2.83,-2.428938329,0.092414747
2.84,-2.478495294,0.067878351
2.85,-2.528966351,0.042841786
2.86,-2.580309815,0.017296108
2.87,-2.632475494,-0.008767161
2.88,-2.68540385,-0.035355953
2.89,-2.739025177,-0.062477555
2.9,-2.793258745,-0.090138504
2.91,-2.848011934,-0.118344468
2.92,-2.903179381,-0.147100129
2.93,-2.958642169,-0.176409045
2.94,-3.014266869,-0.206273515
2.95,-3.069904924,-0.236694429
2.96,-3.125391881,-0.26767111
2.97,-3.180546765,-0.299201158
2.98,-3.235171636,-0.331280276
2.99,-3.289051197,-0.363902101
3,-3.341952864,-0.397058032
3.01,-3.393626695,-0.430737055
3.02,-3.443805792,-0.464925568
3.03,-3.492207182,-0.499607227
3.04,-3.538532594,-0.534762773
3.05,-3.582470062,-0.570369896
3.06,-3.623695793,-0.606403115
3.07,-3.661876189,-0.64283364
3.08,-3.696671022,-0.679629331
3.09,-3.727736153,-0.716754599
3.1,-3.754727711,-0.754170434
3.11,-3.777305861,-0.791834398
3.12,-3.795139389,-0.829700692
3.13,-3.807910518,-0.867720261
3.14,-3.815320138,-0.905840978
3.15,-3.817092842,-0.94400781
3.16,-3.812982553,-0.982163154
3.17,-3.802777412,-1.020247074
3.18,-3.786305039,-1.058197737
3.19,-3.763436974,-1.095951777
3.2,-3.734092889,-1.133444808
3.21,-3.698243885,-1.170611891
3.22,-3.655915148,-1.207388022
3.23,-3.607187513,-1.243708791
3.24,-3.552198167,-1.279510826
3.25,-3.491139965,-1.314732456
3.26,-3.424260087,-1.349314168
3.27,-3.351857159,-1.383199191
3.28,-3.274277391,-1.416333999
3.29,-3.191910077,-1.448668728
3.3,-3.105181697,-1.48015762
3.31,-3.014550149,-1.510759315
3.32,-2.920497412,-1.540437186
3.33,-2.82352299,-1.569159498
3.34,-2.724136338,-1.596899582
3.35,-2.622850027,-1.623635876
3.36,-2.520172788,-1.649351933
3.37,-2.416602987,-1.674036349
3.38,-2.312622906,-1.697682623
3.39,-2.208693529,-1.720288979
3.4,-2.105249918,-1.741858122
3.41,-2.00269774,-1.762396961
3.42,-1.901410439,-1.781916308
3.43,-1.801726889,-1.80043053
3.44,-1.703950607,-1.817957215
3.45,-1.608348874,-1.834516812
3.46,-1.515152689,-1.850132238
3.47,-1.424557901,-1.864828566
3.48,-1.336726014,-1.87863264
3.49,-1.251785947,-1.891572758
3.5,-1.1698359,-1.903678351
3.51,-1.090945529,-1.914979705
3.52,-1.015158159,-1.925507643
3.53,-0.942493284,-1.935293314
3.54,-0.872948967,-1.944367948
3.55,-0.806504277,-1.95276266
3.56,-0.743121648,-1.960508273
3.57,-0.682749157,-1.967635161
3.58,-0.625322703,-1.974173107
3.59,-0.57076797,-1.980151213
3.6,-0.519002347,-1.985597791
3.61,-0.469936628,-1.990540285
3.62,-0.423476575,-1.995005221
3.63,-0.37952421,-1.999018176
3.64,-0.337979144,-2.002603733
3.65,-0.298739655,-2.005785457
3.66,-0.261703633,-2.008585889
3.67,-0.22676936,-2.011026554
3.68,-0.193836211,-2.013127964
3.69,-0.162805235,-2.014909634
3.7,-0.133579644,-2.016390096
3.71,-0.106065112,-2.017586942
3.72,-0.080170261,-2.018516813
3.73,-0.055806742,-2.019195463
3.74,-0.032889445,-2.01963778
3.75,-0.011336647,-2.019857815
3.76,0.008929899,-2.019868813
3.77,0.027985026,-2.019683264
3.78,0.045900069,-2.019312925
3.79,0.062742883,-2.018768847
3.8,0.078577992,-2.018061434
3.81,0.093466551,-2.017200451
3.82,0.107466506,-2.016195071
3.83,0.120632667,-2.015053905
3.84,0.133016817,-2.01378503
3.85,0.144667813,-2.012396019
3.86,0.155631724,-2.01089397
3.87,0.165951942,-2.009285536
3.88,0.175669319,-2.007576947
3.89,0.18482225,-2.005774037
3.9,0.193446835,-2.003882269
3.91,0.20157698,-2.001906754
3.92,0.209244512,-1.999852276
3.93,0.216479298,-1.997723311
3.94,0.223309341,-1.995524043
3.95,0.229760898,-1.993258389
3.96,0.235858577,-1.990930008
3.97,0.241625425,-1.988542323
3.98,0.247083039,-1.986098533
3.99,0.252251629,-1.983601628
4,0.257150126,-1.981054404
4.01,0.261796237,-1.97845947
4.02,0.266206543,-1.975819267
4.03,0.270396558,-1.973136075
4.04,0.274380792,-1.970412024
4.05,0.278172826,-1.967649102
4.06,0.281785359,-1.964849167
4.07,0.285230279,-1.962013955
4.08,0.288518698,-1.959145085
4.09,0.291661019,-1.956244069
4.1,0.294666969,-1.95331232
4.11,0.29754565,-1.950351155
4.12,0.300305577,-1.947361804
4.13,0.302954717,-1.944345414
4.14,0.305500527,-1.941303056
4.15,0.307949982,-1.938235726
4.16,0.310309612,-1.935144356
4.17,0.312585534,-1.932029813
4.18,0.31478347,-1.928892906
4.19,0.31690878,-1.925734387
4.2,0.318966481,-1.922554956
4.21,0.320961279,-1.919355267
4.22,0.322897577,-1.916135927
4.23,0.324779505,-1.912897498
4.24,0.326610934,-1.909640505
4.25,0.328395493,-1.906365436
4.26,0.330136585,-1.903072741
4.27,0.331837405,-1.899762839
4.28,0.333500949,-1.896436117
4.29,0.335130031,-1.893092935
4.3,0.336727293,-1.889733623
4.31,0.338295218,-1.886358487
4.32,0.339836139,-1.882967809
4.33,0.341352248,-1.879561847
4.34,0.34284561,-1.87614084
4.35,0.344318167,-1.872705004
4.36,0.345771747,-1.86925454
4.37,0.347208071,-1.865789627
4.38,0.348628763,-1.862310431
4.39,0.350035354,-1.858817099
4.4,0.351429288,-1.855309766
4.41,0.352811928,-1.851788551
4.42,0.354184565,-1.848253561
4.43,0.355548416,-1.844704889
4.44,0.356904633,-1.841142618
4.45,0.358254308,-1.837566818
4.46,0.359598476,-1.83397755
4.47,0.360938117,-1.830374864
4.48,0.362274164,-1.8267588
4.49,0.363607501,-1.82312939
4.5,0.364938971,-1.819486656
4.51,0.366269374,-1.815830614
4.52,0.367599474,-1.81216127
4.53,0.368930001,-1.808478623
4.54,0.370261651,-1.804782666
4.55,0.371595089,-1.801073384
4.56,0.372930953,-1.797350756
4.57,0.374269856,-1.793614755
4.58,0.375612383,-1.789865347
4.59,0.3769591,-1.786102493
4.6,0.37831055,-1.782326149
4.61,0.379667257,-1.778536264
4.62,0.381029726,-1.774732785
4.63,0.382398448,-1.770915649
4.64,0.383773896,-1.767084793
4.65,0.38515653,-1.763240147
4.66,0.386546798,-1.759381637
4.67,0.387945133,-1.755509184
4.68,0.389351961,-1.751622706
4.69,0.390767694,-1.747722115
4.7,0.392192738,-1.743807321
4.71,0.39362749,-1.739878228
4.72,0.39507234,-1.735934737
4.73,0.396527669,-1.731976746
4.74,0.397993855,-1.728004148
4.75,0.39947127,-1.724016831
4.76,0.400960281,-1.720014683
4.77,0.40246125,-1.715997586
4.78,0.403974538,-1.711965417
4.79,0.405500502,-1.707918053
4.8,0.407039498,-1.703855364
4.81,0.408591877,-1.699777218
4.82,0.410157992,-1.69568348
4.83,0.411738196,-1.691574011
4.84,0.413332838,-1.687448668
4.85,0.414942271,-1.683307305
4.86,0.416566846,-1.679149772
4.87,0.418206917,-1.674975916
4.88,0.419862839,-1.670785581
4.89,0.421534967,-1.666578605
4.9,0.423223661,-1.662354826
4.91,0.424929281,-1.658114075
4.92,0.426652194,-1.653856182
4.93,0.428392766,-1.649580972
4.94,0.430151369,-1.645288267
4.95,0.431928378,-1.640977884
4.96,0.433724175,-1.636649636
4.97,0.435539142,-1.632303336
4.98,0.437373672,-1.627938788
4.99,0.439228158,-1.623555796
5,0.441103002,-1.619154157
5.01,0.442998611,-1.614733666
5.02,0.444915399,-1.610294114
5.03,0.446853787,-1.605835286
5.04,0.448814202,-1.601356965
5.05,0.450797079,-1.596858927
5.06,0.45280286,-1.592340946
5.07,0.454831998,-1.587802792
5.08,0.456884951,-1.583244227
5.09,0.458962188,-1.578665012
5.1,0.461064185,-1.5740649
5.11,0.463191431,-1.569443643
5.12,0.465344422,-1.564800986
5.13,0.467523665,-1.560136667
5.14,0.469729679,-1.555450423
5.15,0.471962992,-1.550741982
5.16,0.474224144,-1.54601107
5.17,0.476513687,-1.541257405
5.18,0.478832188,-1.5364807
5.19,0.481180221,-1.531680662
5.2,0.483558379,-1.526856994
5.21,0.485967264,-1.522009392
5.22,0.488407495,-1.517137544
5.23,0.490879703,-1.512241135
5.24,0.493384538,-1.507319841
5.25,0.495922661,-1.502373333
5.26,0.498494751,-1.497401274
5.27,0.501101503,-1.492403322
5.28,0.503743631,-1.487379126
5.29,0.506421864,-1.482328329
5.3,0.50913695,-1.477250566
5.31,0.511889657,-1.472145464
5.32,0.51468077,-1.467012644
5.33,0.517511097,-1.461851718
5.34,0.520381464,-1.456662288
5.35,0.523292719,-1.451443952
5.36,0.526245734,-1.446196294
5.37,0.529241402,-1.440918894
5.38,0.532280638,-1.435611321
5.39,0.535364385,-1.430273133
5.4,0.538493609,-1.424903881
5.41,0.5416693,-1.419503105
5.42,0.544892479,-1.414070336
5.43,0.548164192,-1.408605093
5.44,0.551485512,-1.403106886
5.45,0.554857546,-1.397575214
5.46,0.558281427,-1.392009562
5.47,0.561758322,-1.386409408
5.48,0.56528943,-1.380774215
5.49,0.568875983,-1.375103434
5.5,0.572519248,-1.369396505
5.51,0.576220529,-1.363652855
5.52,0.579981166,-1.357871896
5.53,0.583802537,-1.352053029
5.54,0.587686061,-1.346195638
5.55,0.591633197,-1.340299095
5.56,0.595645446,-1.334362756
5.57,0.599724354,-1.328385963
5.58,0.603871513,-1.322368041
5.59,0.60808856,-1.316308299
5.6,0.612377181,-1.31020603
5.61,0.616739114,-1.30406051
5.62,0.621176147,-1.297870997
5.63,0.625690123,-1.29163673
5.64,0.630282941,-1.285356931
5.65,0.634956556,-1.279030801
5.66,0.639712983,-1.272657523
5.67,0.644554301,-1.266236258
5.68,0.649482652,-1.259766146
5.69,0.654500242,-1.253246306
5.7,0.659609348,-1.246675835
5.71,0.664812318,-1.240053806
5.72,0.670111574,-1.233379267
5.73,0.675509611,-1.226651244
5.74,0.681009007,-1.219868736
5.75,0.686612421,-1.213030716
5.76,0.692322595,-1.206136131
5.77,0.698142359,-1.199183898
5.78,0.704074638,-1.192172907
5.79,0.710122445,-1.185102019
5.8,0.716288896,-1.177970062
5.81,0.722577207,-1.170775835
5.82,0.7289907,-1.1635181
5.83,0.735532805,-1.156195591
5.84,0.742207064,-1.148807002
5.85,0.749017137,-1.141350995
5.86,0.755966806,-1.133826193
5.87,0.763059978,-1.126231179
5.88,0.770300691,-1.1185645
5.89,0.777693119,-1.110824659
5.9,0.785241574,-1.103010117
5.91,0.792950516,-1.095119292
5.92,0.800824557,-1.087150556
5.93,0.808868463,-1.079102234
5.94,0.817087163,-1.070972603
5.95,0.825485754,-1.062759889
5.96,0.834069505,-1.054462269
5.97,0.842843869,-1.046077862
5.98,0.851814484,-1.037604735
5.99,0.860987183,-1.029040897
6,0.870368,-1.020384296
6.01,0.879963177,-1.01163282
6.02,0.889779173,-1.002784294
6.03,0.899822666,-0.993836476
6.04,0.910100571,-0.984787057
6.05,0.920620039,-0.975633657
6.06,0.931388468,-0.966373824
6.07,0.942413516,-0.95700503
6.08,0.953703101,-0.947524669
6.09,0.965265419,-0.937930056
6.1,0.977108947,-0.928218421
6.11,0.989242456,-0.918386908
6.12,1.001675017,-0.908432573
6.13,1.014416015,-0.898352377
6.14,1.027475154,-0.888143189
6.15,1.040862468,-0.877801777
6.16,1.054588335,-0.867324808
6.17,1.068663483,-0.856708843
6.18,1.083098996,-0.845950333
6.19,1.097906333,-0.835045619
6.2,1.113097328,-0.823990924
6.21,1.128684206,-0.81278235
6.22,1.144679593,-0.801415875
6.23,1.161096516,-0.789887349
6.24,1.177948416,-0.778192491
6.25,1.19524916,-0.766326881
6.26,1.213013035,-0.75428596
6.27,1.231254772,-0.742065024
6.28,1.249989531,-0.729659218
6.29,1.269232919,-0.717063534
6.3,1.289000983,-0.704272806
6.31,1.309310212,-0.691281705
6.32,1.330177535,-0.678084736
6.33,1.351620317,-0.664676231
6.34,1.373656354,-0.651050346
6.35,1.396303854,-0.63720106
6.36,1.419581434,-0.623122164
6.37,1.443508092,-0.608807263
6.38,1.468103199,-0.594249767
6.39,1.493386439,-0.579442898
6.4,1.519377821,-0.564379671
6.41,1.5460976,-0.549052906
6.42,1.573566247,-0.533455217
6.43,1.601804387,-0.517579014
6.44,1.63083275,-0.501416495
6.45,1.660672074,-0.484959655
6.46,1.691343031,-0.468200281
6.47,1.722866122,-0.451129954
6.48,1.755261574,-0.433740049
6.49,1.788549196,-0.416021743
6.5,1.822748245,-0.397966018
6.51,1.857877257,-0.379563667
6.52,1.893953868,-0.360805303
6.53,1.930994607,-0.341681365
6.54,1.969014664,-0.322182135
6.55,2.008027635,-0.302297751
6.56,2.048045239,-0.282018223
6.57,2.089077003,-0.261333453
6.58,2.131129909,-0.240233266
6.59,2.174208022,-0.218707426
6.6,2.218312068,-0.196745675
6.61,2.263438977,-0.174337766
6.62,2.309581386,-0.151473502
6.63,2.3567271,-0.128142783
6.64,2.404858518,-0.104335661
6.65,2.453952011,-0.080042395
6.66,2.503977232,-0.055253504
6.67,2.554896459,-0.02995986
6.68,2.606663772,-0.004152739
6.69,2.659224361,0.022176069
6.7,2.712513615,0.049034185
6.71,2.766456363,0.076428527
6.72,2.820965945,0.104365208
6.73,2.87594341,0.132849412
6.74,2.931276611,0.161885268
6.75,2.986839356,0.191475714
6.76,3.042490729,0.221622353
6.77,3.098074123,0.252325309
6.78,3.153416766,0.283583039
6.79,3.208329109,0.315392207
6.8,3.262604476,0.347747492
6.81,3.316018919,0.380641423
6.82,3.368330842,0.41406419
6.83,3.419281679,0.44800349
6.84,3.468596343,0.482444353
6.85,3.515984039,0.517368986
6.86,3.561139189,0.552756591
6.87,3.603743375,0.588583246
6.88,3.643467954,0.624821842
6.89,3.679975375,0.661441882
6.9,3.712923011,0.698409484
6.91,3.741966389,0.735687327
6.92,3.766762952,0.773234637
6.93,3.786976733,0.811007266
6.94,3.80228282,0.848957765
6.95,3.812372166,0.887035486
6.96,3.81695704,0.925186805
6.97,3.815776221,0.963355345
6.98,3.808600376,1.001482292
6.99,3.79523697,1.039506671
7,3.775535378,1.077365828
7.01,3.749391085,1.114995835
7.02,3.716749434,1.152331922
7.03,3.677608693,1.189309076
7.04,3.632022093,1.225862543
7.05,3.580099073,1.261928332
7.06,3.522005123,1.297443888
7.07,3.457960957,1.33234855
7.08,3.388240212,1.366584136
7.09,3.313166197,1.40009546
7.1,3.233107472,1.432830813
7.11,3.148473042,1.464742349
7.12,3.059706166,1.495786496
7.13,2.967277813,1.525924265
7.14,2.871679767,1.555121485
7.15,2.773417473,1.583348979
7.16,2.67300306,1.610582654
7.17,2.570947776,1.636803558
7.18,2.467755688,1.661997815
7.19,2.363918081,1.68615652
7.2,2.259906817,1.709275599
7.21,2.156170453,1.73135558
7.22,2.053129382,1.752401336
7.23,1.951173304,1.772421797
7.24,1.850658397,1.791429625
7.25,1.751905614,1.80944086
7.26,1.655200105,1.826474583
7.27,1.560790751,1.84255254
7.28,1.468890657,1.857698793
7.29,1.379678015,1.871939344
7.3,1.293297646,1.885301826
7.31,1.209862621,1.897815146
7.32,1.129456399,1.909509208
7.33,1.05213497,1.920414594
7.34,0.977929286,1.930562331
7.35,0.906847668,1.939983632
7.36,0.838878248,1.948709694
7.37,0.773991375,1.956771502
7.38,0.712141912,1.964199678
7.39,0.653271501,1.971024308
7.4,0.597310629,1.97727484
7.41,0.544180536,1.982979989
7.42,0.493795087,1.988167629
7.43,0.446062297,1.992864757
7.44,0.400885868,1.997097422
7.45,0.35816648,2.000890694
7.46,0.317802985,2.004268629
7.47,0.279693317,2.007254285
7.48,0.243735463,2.009869688
7.49,0.209828172,2.012135849
7.5,0.177871611,2.014072772
7.51,0.147767854,2.015699473
7.52,0.119421339,2.017034001
7.53,0.092739206,2.018093461
7.54,0.067631552,2.018894047
7.55,0.044011664,2.019451067
7.56,0.021796172,2.019778976
7.57,0.000905067,2.019891417
7.58,-0.018738158,2.019801248
7.59,-0.037206557,2.019520581
7.6,-0.054569699,2.019060812
7.61,-0.070893745,2.018432661
7.62,-0.086241502,2.017646202
7.63,-0.100672491,2.016710897
7.64,-0.11424305,2.01563563
7.65,-0.127006427,2.014428735
7.66,-0.139012911,2.013098031
7.67,-0.150309943,2.011650848
7.68,-0.160942214,2.010094053
7.69,-0.170951817,2.008434085
7.7,-0.180378331,2.006676966
7.71,-0.189258992,2.004828342
7.72,-0.197628765,2.002893495
7.73,-0.205520479,2.000877364
7.74,-0.212964963,1.998784578
7.75,-0.219991126,1.996619462
7.76,-0.226626074,1.994386063
7.77,-0.232895214,1.992088163
7.78,-0.23882235,1.989729302
7.79,-0.244429784,1.987312785
7.8,-0.249738395,1.984841705
7.81,-0.254767736,1.982318951
7.82,-0.259536108,1.979747223
7.83,-0.26406064,1.977129044
7.84,-0.268357362,1.974466772
7.85,-0.272441269,1.971762609
7.86,-0.276326393,1.969018611
7.87,-0.280025863,1.966236701
7.88,-0.283551961,1.963418673
7.89,-0.28691617,1.960566203
7.9,-0.290129241,1.957680855
7.91,-0.293201226,1.95476409
7.92,-0.296141529,1.95181727
7.93,-0.298958953,1.948841669
7.94,-0.301661731,1.945838474
7.95,-0.304257563,1.942808792
7.96,-0.306753659,1.939753656
7.97,-0.309156768,1.93667403
7.98,-0.311473202,1.93357081
7.99,-0.311473202,1.93357081
8,-0.311473202,1.93357081
