"time","freqHz","T2","T3","J1.flange_a.phi","J1.flange_a.tau","J1.flange_b.phi","J1.flange_b.tau","J1.J","J1.phi"
0.624,0.2,0.4,0.9,4.58154,6.84547,4.58154,-7.08557,1,4.58154
0.625,0.2,0.4,0.9,4.58601,7.07107,4.58601,-7.0767,1,4.58601
0.626,0.2,0.4,0.9,4.59047,7.28969,4.59047,-7.06781,1,4.59047
0.627,0.2,0.4,0.9,4.59493,7.50111,4.59493,-7.05892,1,4.59493
0.628,0.2,0.4,0.9,4.5994,7.70513,4.5994,-7.05001,1,4.5994
0.629,0.2,0.4,0.9,4.60386,7.90155,4.60386,-7.04109,1,4.60386
0.63,0.2,0.4,0.9,4.60833,8.09017,4.60833,-7.03216,1,4.60833
0.631,0.2,0.4,0.9,4.61279,8.27081,4.61279,-7.02322,1,4.61279
0.632,0.2,0.4,0.9,4.61726,8.44328,4.61726,-7.01427,1,4.61726
0.633,0.2,0.4,0.9,4.62173,8.60742,4.62173,-7.00531,1,4.62173
0.634,0.2,0.4,0.9,4.6262,8.76307,4.6262,-6.99634,1,4.6262
0.635,0.2,0.4,0.9,4.63067,8.91007,4.63067,-6.98735,1,4.63067
0.636,0.2,0.4,0.9,4.63515,9.04827,4.63515,-6.97836,1,4.63515
0.637,0.2,0.4,0.9,4.63962,9.17755,4.63962,-6.96935,1,4.63962
0.638,0.2,0.4,0.9,4.6441,9.29776,4.6441,-6.96033,1,4.6441
0.639,0.2,0.4,0.9,4.64858,9.40881,4.64858,-6.95131,1,4.64858
0.64,0.2,0.4,0.9,4.65307,9.51056,4.65307,-6.94227,1,4.65307
0.641,0.2,0.4,0.9,4.65755,9.60294,4.65755,-6.93322,1,4.65755
0.642,0.2,0.4,0.9,4.66204,9.68583,4.66204,-6.92416,1,4.66204
0.643,0.2,0.4,0.9,4.66653,9.75917,4.66653,-6.91508,1,4.66653
0.644,0.2,0.4,0.9,4.67103,9.82287,4.67103,-6.906,1,4.67103
0.645,0.2,0.4,0.9,4.67552,9.87688,4.67552,-6.89691,1,4.67552
0.646,0.2,0.4,0.9,4.68002,9.92115,4.68002,-6.8878,1,4.68002
0.647,0.2,0.4,0.9,4.68453,9.95562,4.68453,-6.87869,1,4.68453
0.648,0.2,0.4,0.9,4.68903,9.98027,4.68903,-6.86956,1,4.68903
0.649,0.2,0.4,0.9,4.69354,9.99507,4.69354,-6.86042,1,4.69354
0.65,0.2,0.4,0.9,4.69806,10,4.69806,-6.85127,1,4.69806
0.651,0.2,0.4,0.9,4.70257,9.99507,4.70257,-6.84211,1,4.70257
0.652,0.2,0.4,0.9,4.70709,9.98027,4.70709,-6.83294,1,4.70709
0.653,0.2,0.4,0.9,4.71161,9.95562,4.71161,-6.82376,1,4.71161
0.654,0.2,0.4,0.9,4.71614,9.92115,4.71614,-6.81457,1,4.71614
0.655,0.2,0.4,0.9,4.72066,9.87688,4.72066,-6.80537,1,4.72066
0.656,0.2,0.4,0.9,4.7252,9.82287,4.7252,-6.79616,1,4.7252
0.657,0.2,0.4,0.9,4.72973,9.75917,4.72973,-6.78693,1,4.72973
0.658,0.2,0.4,0.9,4.73427,9.68583,4.73427,-6.7777,1,4.73427
0.659,0.2,0.4,0.9,4.73881,9.60294,4.73881,-6.76845,1,4.73881
0.66,0.2,0.4,0.9,4.74335,9.51056,4.74335,-6.7592,1,4.74335
0.661,0.2,0.4,0.9,4.7479,9.40881,4.7479,-6.74993,1,4.7479
0.662,0.2,0.4,0.9,4.75245,9.29776,4.75245,-6.74066,1,4.75245
0.663,0.2,0.4,0.9,4.757,9.17755,4.757,-6.73137,1,4.757
0.664,0.2,0.4,0.9,4.76155,9.04827,4.76155,-6.72207,1,4.76155
0.665,0.2,0.4,0.9,4.76611,8.91007,4.76611,-6.71276,1,4.76611
0.666,0.2,0.4,0.9,4.77066,8.76307,4.77066,-6.70344,1,4.77066
0.667,0.2,0.4,0.9,4.77522,8.60742,4.77522,-6.69411,1,4.77522
0.668,0.2,0.4,0.9,4.77979,8.44328,4.77979,-6.68477,1,4.77979
0.669,0.2,0.4,0.9,4.78435,8.27081,4.78435,-6.67542,1,4.78435
0.67,0.2,0.4,0.9,4.78892,8.09017,4.78892,-6.66606,1,4.78892
0.671,0.2,0.4,0.9,4.79348,7.90155,4.79348,-6.65668,1,4.79348
0.672,0.2,0.4,0.9,4.79805,7.70513,4.79805,-6.6473,1,4.79805
0.673,0.2,0.4,0.9,4.80262,7.50111,4.80262,-6.63791,1,4.80262
0.674,0.2,0.4,0.9,4.80719,7.28969,4.80719,-6.6285,1,4.80719
0.675,0.2,0.4,0.9,4.81176,7.07107,4.81176,-6.61909,1,4.81176
0.676,0.2,0.4,0.9,4.81633,6.84547,4.81633,-6.60966,1,4.81633
0.677,0.2,0.4,0.9,4.8209,6.61312,4.8209,-6.60023,1,4.8209
0.678,0.2,0.4,0.9,4.82547,6.37424,4.82547,-6.59078,1,4.82547
0.679,0.2,0.4,0.9,4.83004,6.12907,4.83004,-6.58133,1,4.83004
0.68,0.2,0.4,0.9,4.83461,5.87785,4.83461,-6.57186,1,4.83461
0.681,0.2,0.4,0.9,4.83918,5.62083,4.83918,-6.56239,1,4.83918
0.682,0.2,0.4,0.9,4.84375,5.35827,4.84375,-6.5529,1,4.84375
0.683,0.2,0.4,0.9,4.84832,5.09041,4.84832,-6.5434,1,4.84832
0.684,0.2,0.4,0.9,4.85289,4.81754,4.85289,-6.53389,1,4.85289
0.685,0.2,0.4,0.9,4.85745,4.53991,4.85745,-6.52437,1,4.85745
0.686,0.2,0.4,0.9,4.86201,4.25779,4.86201,-6.51485,1,4.86201
0.687,0.2,0.4,0.9,4.86657,3.97148,4.86657,-6.50531,1,4.86657
0.688,0.2,0.4,0.9,4.87113,3.68125,4.87113,-6.49576,1,4.87113
0.689,0.2,0.4,0.9,4.87569,3.38738,4.87569,-6.4862,1,4.87569
0.69,0.2,0.4,0.9,4.88024,3.09017,4.88024,-6.47663,1,4.88024
0.691,0.2,0.4,0.9,4.88479,2.78991,4.88479,-6.46705,1,4.88479
0.692,0.2,0.4,0.9,4.88933,2.4869,4.88933,-6.45746,1,4.88933
0.693,0.2,0.4,0.9,4.89387,2.18143,4.89387,-6.44786,1,4.89387
0.694,0.2,0.4,0.9,4.89841,1.87381,4.89841,-6.43825,1,4.89841
0.695,0.2,0.4,0.9,4.90294,1.56434,4.90294,-6.42863,1,4.90294
0.696,0.2,0.4,0.9,4.90747,1.25333,4.90747,-6.419,1,4.90747
0.697,0.2,0.4,0.9,4.91199,0.941083,4.91199,-6.40936,1,4.91199
0.698,0.2,0.4,0.9,4.91651,0.627905,4.91651,-6.39971,1,4.91651
0.699,0.2,0.4,0.9,4.92102,0.314108,4.92102,-6.39004,1,4.92102
0.7,0.2,0.4,0.9,4.92552,2.44876E-12,4.92552,-6.38037,1,4.92552
0.701,0.2,0.4,0.9,4.93002,-0.314108,4.93002,-6.37069,1,4.93002
0.702,0.2,0.4,0.9,4.93451,-0.627905,4.93451,-6.361,1,4.93451
0.703,0.2,0.4,0.9,4.939,-0.941083,4.939,-6.3513,1,4.939
0.704,0.2,0.4,0.9,4.94347,-1.25333,4.94347,-6.34159,1,4.94347
0.705,0.2,0.4,0.9,4.94794,-1.56434,4.94794,-6.33187,1,4.94794
0.706,0.2,0.4,0.9,4.9524,-1.87381,4.9524,-6.32214,1,4.9524
0.707,0.2,0.4,0.9,4.95686,-2.18143,4.95686,-6.31239,1,4.95686
0.708,0.2,0.4,0.9,4.9613,-2.4869,4.9613,-6.30264,1,4.9613
0.709,0.2,0.4,0.9,4.96574,-2.78991,4.96574,-6.29288,1,4.96574
0.71,0.2,0.4,0.9,4.97017,-3.09017,4.97017,-6.28311,1,4.97017
0.711,0.2,0.4,0.9,4.97458,-3.38738,4.97458,-6.27333,1,4.97458
0.712,0.2,0.4,0.9,4.97899,-3.68125,4.97899,-6.26354,1,4.97899
0.713,0.2,0.4,0.9,4.98339,-3.97148,4.98339,-6.25374,1,4.98339
0.714,0.2,0.4,0.9,4.98778,-4.25779,4.98778,-6.24393,1,4.98778
0.715,0.2,0.4,0.9,4.99215,-4.53991,4.99215,-6.23411,1,4.99215
0.716,0.2,0.4,0.9,4.99652,-4.81754,4.99652,-6.22428,1,4.99652
0.717,0.2,0.4,0.9,5.00087,-5.09041,5.00087,-6.21444,1,5.00087
0.718,0.2,0.4,0.9,5.00522,-5.35827,5.00522,-6.20459,1,5.00522
0.719,0.2,0.4,0.9,5.00955,-5.62083,5.00955,-6.19473,1,5.00955
0.72,0.2,0.4,0.9,5.01387,-5.87785,5.01387,-6.18486,1,5.01387
0.721,0.2,0.4,0.9,5.01818,-6.12907,5.01818,-6.17498,1,5.01818
0.722,0.2,0.4,0.9,5.02247,-6.37424,5.02247,-6.16509,1,5.02247
0.723,0.2,0.4,0.9,5.02676,-6.61312,5.02676,-6.15519,1,5.02676
0.724,0.2,0.4,0.9,5.03103,-6.84547,5.03103,-6.14528,1,5.03103
0.725,0.2,0.4,0.9,5.03529,-7.07107,5.03529,-6.13536,1,5.03529
0.726,0.2,0.4,0.9,5.03953,-7.28969,5.03953,-6.12543,1,5.03953
0.727,0.2,0.4,0.9,5.04376,-7.50111,5.04376,-6.11549,1,5.04376
0.728,0.2,0.4,0.9,5.04798,-7.70513,5.04798,-6.10555,1,5.04798
0.729,0.2,0.4,0.9,5.05218,-7.90155,5.05218,-6.09559,1,5.05218
0.73,0.2,0.4,0.9,5.05637,-8.09017,5.05637,-6.08562,1,5.05637
0.731,0.2,0.4,0.9,5.06055,-8.27081,5.06055,-6.07565,1,5.06055
0.732,0.2,0.4,0.9,5.06471,-8.44328,5.06471,-6.06566,1,5.06471
0.733,0.2,0.4,0.9,5.06886,-8.60742,5.06886,-6.05567,1,5.06886
0.734,0.2,0.4,0.9,5.07299,-8.76307,5.07299,-6.04566,1,5.07299
0.735,0.2,0.4,0.9,5.07711,-8.91007,5.07711,-6.03565,1,5.07711
0.736,0.2,0.4,0.9,5.08121,-9.04827,5.08121,-6.02562,1,5.08121
0.737,0.2,0.4,0.9,5.0853,-9.17755,5.0853,-6.01559,1,5.0853
0.738,0.2,0.4,0.9,5.08937,-9.29776,5.08937,-6.00555,1,5.08937
0.739,0.2,0.4,0.9,5.09343,-9.40881,5.09343,-5.99549,1,5.09343
0.74,0.2,0.4,0.9,5.09747,-9.51056,5.09747,-5.98543,1,5.09747
0.741,0.2,0.4,0.9,5.1015,-9.60294,5.1015,-5.97536,1,5.1015
0.742,0.2,0.4,0.9,5.10551,-9.68583,5.10551,-5.96528,1,5.10551
0.743,0.2,0.4,0.9,5.1095,-9.75917,5.1095,-5.95519,1,5.1095
0.744,0.2,0.4,0.9,5.11348,-9.82287,5.11348,-5.94509,1,5.11348
0.745,0.2,0.4,0.9,5.11745,-9.87688,5.11745,-5.93498,1,5.11745
0.746,0.2,0.4,0.9,5.1214,-9.92115,5.1214,-5.92486,1,5.1214
0.747,0.2,0.4,0.9,5.12533,-9.95562,5.12533,-5.91473,1,5.12533
0.748,0.2,0.4,0.9,5.12924,-9.98027,5.12924,-5.9046,1,5.12924
0.749,0.2,0.4,0.9,5.13314,-9.99507,5.13314,-5.89445,1,5.13314
0.75,0.2,0.4,0.9,5.13703,-10,5.13703,-5.88429,1,5.13703
0.751,0.2,0.4,0.9,5.1409,-9.99507,5.1409,-5.87413,1,5.1409
0.752,0.2,0.4,0.9,5.14475,-9.98027,5.14475,-5.86395,1,5.14475
0.753,0.2,0.4,0.9,5.14859,-9.95562,5.14859,-5.85377,1,5.14859
0.754,0.2,0.4,0.9,5.15241,-9.92115,5.15241,-5.84358,1,5.15241
0.755,0.2,0.4,0.9,5.15622,-9.87688,5.15622,-5.83337,1,5.15622
0.756,0.2,0.4,0.9,5.16001,-9.82287,5.16001,-5.82316,1,5.16001
0.757,0.2,0.4,0.9,5.16378,-9.75917,5.16378,-5.81294,1,5.16378
0.758,0.2,0.4,0.9,5.16754,-9.68583,5.16754,-5.80271,1,5.16754
0.759,0.2,0.4,0.9,5.17129,-9.60294,5.17129,-5.79247,1,5.17129
0.76,0.2,0.4,0.9,5.17501,-9.51056,5.17501,-5.78223,1,5.17501
0.761,0.2,0.4,0.9,5.17873,-9.40881,5.17873,-5.77197,1,5.17873
0.762,0.2,0.4,0.9,5.18242,-9.29776,5.18242,-5.7617,1,5.18242
0.763,0.2,0.4,0.9,5.18611,-9.17755,5.18611,-5.75143,1,5.18611
0.764,0.2,0.4,0.9,5.18977,-9.04827,5.18977,-5.74114,1,5.18977
0.765,0.2,0.4,0.9,5.19343,-8.91007,5.19343,-5.73085,1,5.19343
0.766,0.2,0.4,0.9,5.19707,-8.76307,5.19707,-5.72055,1,5.19707
0.767,0.2,0.4,0.9,5.20069,-8.60742,5.20069,-5.71023,1,5.20069
0.768,0.2,0.4,0.9,5.2043,-8.44328,5.2043,-5.69991,1,5.2043
0.769,0.2,0.4,0.9,5.20789,-8.27081,5.20789,-5.68958,1,5.20789
0.77,0.2,0.4,0.9,5.21147,-8.09017,5.21147,-5.67925,1,5.21147
0.771,0.2,0.4,0.9,5.21504,-7.90155,5.21504,-5.6689,1,5.21504
0.772,0.2,0.4,0.9,5.2186,-7.70513,5.2186,-5.65854,1,5.2186
0.773,0.2,0.4,0.9,5.22214,-7.50111,5.22214,-5.64818,1,5.22214
0.774,0.2,0.4,0.9,5.22566,-7.28969,5.22566,-5.6378,1,5.22566
0.775,0.2,0.4,0.9,5.22918,-7.07107,5.22918,-5.62742,1,5.22918
0.776,0.2,0.4,0.9,5.23268,-6.84547,5.23268,-5.61703,1,5.23268
0.777,0.2,0.4,0.9,5.23617,-6.61312,5.23617,-5.60663,1,5.23617
0.778,0.2,0.4,0.9,5.23964,-6.37424,5.23964,-5.59622,1,5.23964
0.779,0.2,0.4,0.9,5.24311,-6.12907,5.24311,-5.5858,1,5.24311
0.78,0.2,0.4,0.9,5.24656,-5.87785,5.24656,-5.57537,1,5.24656
0.781,0.2,0.4,0.9,5.25,-5.62083,5.25,-5.56493,1,5.25
0.782,0.2,0.4,0.9,5.25343,-5.35827,5.25343,-5.55449,1,5.25343
0.783,0.2,0.4,0.9,5.25685,-5.09041,5.25685,-5.54403,1,5.25685
0.784,0.2,0.4,0.9,5.26026,-4.81754,5.26026,-5.53357,1,5.26026
0.785,0.2,0.4,0.9,5.26366,-4.53991,5.26366,-5.5231,1,5.26366
0.786,0.2,0.4,0.9,5.26705,-4.25779,5.26705,-5.51262,1,5.26705
0.787,0.2,0.4,0.9,5.27043,-3.97148,5.27043,-5.50213,1,5.27043
0.788,0.2,0.4,0.9,5.2738,-3.68125,5.2738,-5.49163,1,5.2738
0.789,0.2,0.4,0.9,5.27715,-3.38738,5.27715,-5.48113,1,5.27715
0.79,0.2,0.4,0.9,5.28051,-3.09017,5.28051,-5.47061,1,5.28051
0.791,0.2,0.4,0.9,5.28385,-2.78991,5.28385,-5.46009,1,5.28385
0.792,0.2,0.4,0.9,5.28718,-2.4869,5.28718,1.65793,1,5.28718
0.793,0.2,0.4,0.9,5.29052,-2.18143,5.29052,1.45429,1,5.29052
0.794,0.2,0.4,0.9,5.29386,-1.87381,5.29386,1.24921,1,5.29386
0.795,0.2,0.4,0.9,5.29719,-1.56434,5.29719,1.0429,1,5.29719
0.796,0.2,0.4,0.9,5.30052,-1.25333,5.30052,0.835555,1,5.30052
0.797,0.2,0.4,0.9,5.30386,-0.941083,5.30386,0.627389,1,5.30386
0.798,0.2,0.4,0.9,5.30719,-0.627905,5.30719,0.418603,1,5.30719
0.799,0.2,0.4,0.9,5.31052,-0.314108,5.31052,0.209405,1,5.31052
0.8,0.2,0.4,0.9,5.31386,-3.9313E-13,5.31386,2.62068E-13,1,5.31386
0.801,0.2,0.4,0.9,5.31719,0.314108,5.31719,-0.209405,1,5.31719
0.802,0.2,0.4,0.9,5.32052,0.627905,5.32052,-0.418603,1,5.32052
0.803,0.2,0.4,0.9,5.32386,0.941083,5.32386,-0.627389,1,5.32386
0.804,0.2,0.4,0.9,5.32719,1.25333,5.32719,-0.835555,1,5.32719
0.805,0.2,0.4,0.9,5.33053,1.56434,5.33053,-1.0429,1,5.33053
0.806,0.2,0.4,0.9,5.33386,1.87381,5.33386,-1.24921,1,5.33386
0.807,0.2,0.4,0.9,5.3372,2.18143,5.3372,-1.45429,1,5.3372
0.808,0.2,0.4,0.9,5.34054,2.4869,5.34054,-1.65793,1,5.34054
0.809,0.2,0.4,0.9,5.34387,2.78991,5.34387,-1.85994,1,5.34387
0.81,0.2,0.4,0.9,5.34721,3.09017,5.34721,-2.06011,1,5.34721
0.811,0.2,0.4,0.9,5.35055,3.38738,5.35055,-2.25825,1,5.35055
0.812,0.2,0.4,0.9,5.35389,3.68125,5.35389,-2.45416,1,5.35389
0.813,0.2,0.4,0.9,5.35723,3.97148,5.35723,-2.64765,1,5.35723
0.814,0.2,0.4,0.9,5.36058,4.25779,5.36058,-2.83853,1,5.36058
0.815,0.2,0.4,0.9,5.36392,4.53991,5.36392,-3.0266,1,5.36392
0.816,0.2,0.4,0.9,5.36727,4.81754,5.36727,-3.21169,1,5.36727
0.817,0.2,0.4,0.9,5.37061,5.09041,5.37061,-3.39361,1,5.37061
0.818,0.2,0.4,0.9,5.37396,5.35827,5.37396,-3.57218,1,5.37396
0.819,0.2,0.4,0.9,5.37732,5.62083,5.37732,-3.74722,1,5.37732
0.82,0.2,0.4,0.9,5.38067,5.87785,5.38067,-3.91857,1,5.38067
0.821,0.2,0.4,0.9,5.38402,6.12907,5.38402,-4.08605,1,5.38402
0.822,0.2,0.4,0.9,5.38738,6.37424,5.38738,-4.24949,1,5.38738
0.823,0.2,0.4,0.9,5.39074,6.61312,5.39074,-4.40875,1,5.39074
0.824,0.2,0.4,0.9,5.3941,6.84547,5.3941,-4.56365,1,5.3941
0.825,0.2,0.4,0.9,5.39746,7.07107,5.39746,-4.71405,1,5.39746
0.826,0.2,0.4,0.9,5.40083,7.28969,5.40083,-4.85979,1,5.40083
0.827,0.2,0.4,0.9,5.4042,7.50111,5.4042,-5.00074,1,5.4042
0.828,0.2,0.4,0.9,5.40757,7.70513,5.40757,-5.13675,1,5.40757
0.829,0.2,0.4,0.9,5.41094,7.90155,5.41094,-5.2677,1,5.41094
0.83,0.2,0.4,0.9,5.41432,8.09017,5.41432,-5.39345,1,5.41432
0.831,0.2,0.4,0.9,5.4177,8.27081,5.4177,-5.51387,1,5.4177
0.832,0.2,0.4,0.9,5.42108,8.44328,5.42108,-5.02139,1,5.42108
0.833,0.2,0.4,0.9,5.42446,8.60742,5.42446,-5.01052,1,5.42446
0.834,0.2,0.4,0.9,5.42785,8.76307,5.42785,-4.99964,1,5.42785
0.835,0.2,0.4,0.9,5.43124,8.91007,5.43124,-4.98875,1,5.43124
0.836,0.2,0.4,0.9,5.43464,9.04827,5.43464,-4.97786,1,5.43464
0.837,0.2,0.4,0.9,5.43804,9.17755,5.43804,-4.96696,1,5.43804
0.838,0.2,0.4,0.9,5.44144,9.29776,5.44144,-4.95605,1,5.44144
0.839,0.2,0.4,0.9,5.44485,9.40881,5.44485,-4.94513,1,5.44485
0.84,0.2,0.4,0.9,5.44826,9.51056,5.44826,-4.9342,1,5.44826
0.841,0.2,0.4,0.9,5.45168,9.60294,5.45168,-4.92327,1,5.45168
0.842,0.2,0.4,0.9,5.4551,9.68583,5.4551,-4.91233,1,5.4551
0.843,0.2,0.4,0.9,5.45852,9.75917,5.45852,-4.90138,1,5.45852
0.844,0.2,0.4,0.9,5.46196,9.82287,5.46196,-4.89042,1,5.46196
0.845,0.2,0.4,0.9,5.46539,9.87688,5.46539,-4.87945,1,5.46539
0.846,0.2,0.4,0.9,5.46883,9.92115,5.46883,-4.86848,1,5.46883
0.847,0.2,0.4,0.9,5.47228,9.95562,5.47228,-4.8575,1,5.47228
0.848,0.2,0.4,0.9,5.47573,9.98027,5.47573,-4.84651,1,5.47573
0.849,0.2,0.4,0.9,5.47919,9.99507,5.47919,-4.83552,1,5.47919
0.85,0.2,0.4,0.9,5.48265,10,5.48265,-4.82451,1,5.48265
0.851,0.2,0.4,0.9,5.48611,9.99507,5.48611,-4.8135,1,5.48611
0.852,0.2,0.4,0.9,5.48959,9.98027,5.48959,-4.80248,1,5.48959
0.853,0.2,0.4,0.9,5.49306,9.95562,5.49306,-4.79146,1,5.49306
0.854,0.2,0.4,0.9,5.49655,9.92115,5.49655,-4.78042,1,5.49655
0.855,0.2,0.4,0.9,5.50003,9.87688,5.50003,-4.76938,1,5.50003
0.856,0.2,0.4,0.9,5.50352,9.82287,5.50352,-4.75833,1,5.50352
0.857,0.2,0.4,0.9,5.50702,9.75917,5.50702,-4.74728,1,5.50702
0.858,0.2,0.4,0.9,5.51052,9.68583,5.51052,-4.73621,1,5.51052
0.859,0.2,0.4,0.9,5.51403,9.60294,5.51403,-4.72514,1,5.51403
0.86,0.2,0.4,0.9,5.51754,9.51056,5.51754,-4.71406,1,5.51754
0.861,0.2,0.4,0.9,5.52106,9.40881,5.52106,-4.70298,1,5.52106
0.862,0.2,0.4,0.9,5.52458,9.29776,5.52458,-4.69188,1,5.52458
0.863,0.2,0.4,0.9,5.52811,9.17755,5.52811,-4.68078,1,5.52811
0.864,0.2,0.4,0.9,5.53164,9.04827,5.53164,-4.66967,1,5.53164
0.865,0.2,0.4,0.9,5.53517,8.91007,5.53517,-4.65856,1,5.53517
0.866,0.2,0.4,0.9,5.53871,8.76307,5.53871,-4.64744,1,5.53871
0.867,0.2,0.4,0.9,5.54225,8.60742,5.54225,-4.6363,1,5.54225
0.868,0.2,0.4,0.9,5.5458,8.44328,5.5458,-4.62517,1,5.5458
0.869,0.2,0.4,0.9,5.54935,8.27081,5.54935,-4.61402,1,5.54935
0.87,0.2,0.4,0.9,5.55291,8.09017,5.55291,-4.60287,1,5.55291
0.871,0.2,0.4,0.9,5.55646,7.90155,5.55646,-4.59171,1,5.55646
0.872,0.2,0.4,0.9,5.56003,7.70513,5.56003,-4.58054,1,5.56003
0.873,0.2,0.4,0.9,5.56359,7.50111,5.56359,-4.56937,1,5.56359
0.874,0.2,0.4,0.9,5.56716,7.28969,5.56716,-4.55819,1,5.56716
0.875,0.2,0.4,0.9,5.57073,7.07107,5.57073,-4.547,1,5.57073
0.876,0.2,0.4,0.9,5.5743,6.84547,5.5743,-4.5358,1,5.5743
0.877,0.2,0.4,0.9,5.57788,6.61312,5.57788,-4.5246,1,5.57788
0.878,0.2,0.4,0.9,5.58146,6.37424,5.58146,-4.51339,1,5.58146
0.879,0.2,0.4,0.9,5.58503,6.12907,5.58503,-4.50217,1,5.58503
0.88,0.2,0.4,0.9,5.58862,5.87785,5.58862,-4.49095,1,5.58862
0.881,0.2,0.4,0.9,5.5922,5.62083,5.5922,-4.47972,1,5.5922
0.882,0.2,0.4,0.9,5.59578,5.35827,5.59578,-4.46848,1,5.59578
0.883,0.2,0.4,0.9,5.59937,5.09041,5.59937,-4.45723,1,5.59937
0.884,0.2,0.4,0.9,5.60295,4.81754,5.60295,-4.44598,1,5.60295
0.885,0.2,0.4,0.9,5.60654,4.53991,5.60654,-4.43472,1,5.60654
0.886,0.2,0.4,0.9,5.61012,4.25779,5.61012,-4.42345,1,5.61012
0.887,0.2,0.4,0.9,5.61371,3.97148,5.61371,-4.41218,1,5.61371
0.888,0.2,0.4,0.9,5.6173,3.68125,5.6173,-4.4009,1,5.6173
0.889,0.2,0.4,0.9,5.62088,3.38738,5.62088,-4.38961,1,5.62088
0.89,0.2,0.4,0.9,5.62446,3.09017,5.62446,-4.37832,1,5.62446
0.891,0.2,0.4,0.9,5.62805,2.78991,5.62805,-4.36702,1,5.62805
0.892,0.2,0.4,0.9,5.63163,2.4869,5.63163,-4.35571,1,5.63163
0.893,0.2,0.4,0.9,5.63521,2.18143,5.63521,-4.34439,1,5.63521
0.894,0.2,0.4,0.9,5.63878,1.87381,5.63878,-4.33307,1,5.63878
0.895,0.2,0.4,0.9,5.64236,1.56434,5.64236,-4.32174,1,5.64236
0.896,0.2,0.4,0.9,5.64593,1.25333,5.64593,-4.31041,1,5.64593
0.897,0.2,0.4,0.9,5.6495,0.941083,5.6495,-4.29907,1,5.6495
0.898,0.2,0.4,0.9,5.65306,0.627905,5.65306,-4.28772,1,5.65306
0.899,0.2,0.4,0.9,5.65662,0.314108,5.65662,-4.27636,1,5.65662
0.9,0.2,0.4,0.9,5.66018,3.84681E-12,5.66018,-4.265,1,5.66018
0.901,0.2,0.4,0.9,5.66373,-0.314108,5.66373,-4.25363,1,5.66373
0.902,0.2,0.4,0.9,5.66728,-0.627905,5.66728,-4.24225,1,5.66728
0.903,0.2,0.4,0.9,5.67083,-0.941083,5.67083,-4.23087,1,5.67083
0.904,0.2,0.4,0.9,5.67436,-1.25333,5.67436,-4.21948,1,5.67436
0.905,0.2,0.4,0.9,5.6779,-1.56434,5.6779,-4.20808,1,5.6779
0.906,0.2,0.4,0.9,5.68142,-1.87381,5.68142,-4.19668,1,5.68142
0.907,0.2,0.4,0.9,5.68494,-2.18143,5.68494,-1.87905,1,5.68494
0.908,0.2,0.4,0.9,5.68846,-2.4869,5.68846,-1.6754,1,5.68846
0.909,0.2,0.4,0.9,5.69197,-2.78991,5.69197,-1.47339,1,5.69197
0.91,0.2,0.4,0.9,5.69548,-3.09017,5.69548,-1.27322,1,5.69548
0.911,0.2,0.4,0.9,5.69898,-3.38738,5.69898,-1.07508,1,5.69898
0.912,0.2,0.4,0.9,5.70248,-3.68125,5.70248,-0.87917,1,5.70248
0.913,0.2,0.4,0.9,5.70598,-3.97148,5.70598,-0.685681,1,5.70598
0.914,0.2,0.4,0.9,5.70947,-4.25779,5.70947,-0.494805,1,5.70947
0.915,0.2,0.4,0.9,5.71295,-4.53991,5.71295,-0.30673,1,5.71295
0.916,0.2,0.4,0.9,5.71643,-4.81754,5.71643,-0.121642,1,5.71643
0.917,0.2,0.4,0.9,5.71991,-5.09041,5.71991,0.0602761,1,5.71991
0.918,0.2,0.4,0.9,5.72338,-5.35827,5.72338,0.238845,1,5.72338
0.919,0.2,0.4,0.9,5.72684,-5.62083,5.72684,0.413889,1,5.72684
0.92,0.2,0.4,0.9,5.7303,-5.87785,5.7303,0.585235,1,5.7303
0.921,0.2,0.4,0.9,5.73376,-6.12907,5.73376,0.752714,1,5.73376
0.922,0.2,0.4,0.9,5.7372,-6.37424,5.7372,0.91616,1,5.7372
0.923,0.2,0.4,0.9,5.74065,-6.61312,5.74065,1.07541,1,5.74065
0.924,0.2,0.4,0.9,5.74408,-6.84547,5.74408,1.23031,1,5.74408
0.925,0.2,0.4,0.9,5.74752,-7.07107,5.74752,1.38071,1,5.74752
0.926,0.2,0.4,0.9,5.75094,-7.28969,5.75094,1.52646,1,5.75094
0.927,0.2,0.4,0.9,5.75437,-7.50111,5.75437,1.66741,1,5.75437
0.928,0.2,0.4,0.9,5.75778,-7.70513,5.75778,1.80342,1,5.75778
0.929,0.2,0.4,0.9,5.76119,-7.90155,5.76119,1.93437,1,5.76119
0.93,0.2,0.4,0.9,5.7646,-8.09017,5.7646,2.06011,1,5.7646
0.931,0.2,0.4,0.9,5.76799,-8.27081,5.76799,2.18054,1,5.76799
0.932,0.2,0.4,0.9,5.77139,-8.44328,5.77139,2.29552,1,5.77139
0.933,0.2,0.4,0.9,5.77477,-8.60742,5.77477,2.40495,1,5.77477
0.934,0.2,0.4,0.9,5.77815,-8.76307,5.77815,2.50871,1,5.77815
0.935,0.2,0.4,0.9,5.78152,-8.91007,5.78152,2.60671,1,5.78152
0.936,0.2,0.4,0.9,5.78489,-9.04827,5.78489,2.69885,1,5.78489
0.937,0.2,0.4,0.9,5.78825,-9.17755,5.78825,2.78503,1,5.78825
