"Time","Capacitor1_v","IdealDiode3_off"
0.006348085,274.2288559,1
0.006370651,274.0990742,1
0.006392346,273.9756792,1
0.006413152,273.8586892,1
0.006433104,273.7478048,1
0.006452188,273.6429783,1
0.006470433,273.5439387,1
0.006487832,273.450595,1
0.006504406,273.3627069,1
0.006520155,273.2801564,1
0.006535093,273.2027341,1
0.006549222,273.130308,1
0.006562554,273.0626984,1
0.006575092,272.9997687,1
0.006586845,272.9413685,1
0.006597817,272.8873636,1
0.006608012,272.8376314,1
0.006617437,272.7920461,1
0.006626094,272.7505119,1
0.006633988,272.712916,1
0.006641118,272.6791894,1
0.00664749,272.6492367,1
0.006653098,272.623017,1
0.006657948,272.6004583,1
0.006662028,272.5815546,1
0.00666455,272.5699098,1
0.006666963,272.5587937,1
0.006669091,272.5490099,1
0.006672088,272.5352648,1
0.00667722,272.5118222,1
0.006686603,272.4692645,1
0.006704027,272.3912707,1
0.006736424,272.2498807,1
0.006796904,271.9986683,1
0.006896904,271.6197298,1
0.006996904,271.2852909,1
0.007096904,270.9928012,1
0.007196904,270.7379434,1
0.007296904,270.5146662,1
0.007396904,270.3152276,1
0.007496904,270.1302502,1
0.007596904,269.9487856,1
0.007696904,269.7583897,1
0.007796904,269.5452076,1
0.007896904,269.2940673,1
0.007996904,268.9885825,1
0.008096904,268.6112627,1
0.008196904,268.1436312,1
0.008296904,267.5663496,1
0.008396904,266.8593483,1
0.008496904,266.0019621,1
0.00850246,265.9495961,1
0.008508016,265.8966972,1
0.008508513,265.8919384,1
0.008508513,265.8919383,1
0.008508513,265.8919375,1
0.008508514,265.8919289,1
0.008508523,265.8918427,1
0.008508568,265.8914116,1
0.008508793,265.8892558,1
0.008509918,265.8784634,1
0.00851366,265.8423986,1
0.008517472,265.8054226,1
0.008521426,265.7667989,1
0.008525597,265.725763,1
0.008530061,265.6815022,1
0.008534901,265.6331338,1
0.008540203,265.5796827,1
0.008546062,265.5200546,1
0.008552581,265.4530047,1
0.008559877,265.3771022,1
0.008568079,265.2906867,1
0.008577331,265.1918152,1
0.008587798,265.0781984,1
0.008599665,264.9471209,1
0.008613144,264.795343,1
0.008628473,264.6189774,1
0.008645926,264.4133349,1
0.008665816,264.1727294,1
0.008688499,263.890231,1
0.008714385,263.5573523,1
0.008743942,263.1636469,1
0.008777708,262.6961945,1
0.008787708,262.5541552,1
0.008797708,262.4104755,1
0.008801109,262.3612438,1
0.008801109,262.3612436,1
0.008801109,262.3612435,1
0.008801109,262.3612433,1
0.008801109,262.3612432,1
0.008801109,262.3612431,1
0.008801109,262.3612429,1
0.008801109,262.3612415,1
0.00880111,262.361227,1
0.008801115,262.3611544,1
0.008801126,262.3609978,1
0.008801126,262.3609977,1
0.008801126,262.3609975,1
0.008801126,262.3609962,1
0.008801127,262.3609836,1
0.008801136,262.3608566,1
0.008801179,262.360222,1
0.008801398,262.3570488,1
0.008802492,262.3411823,1
0.008807246,262.2721991,1
0.008819514,262.0941652,1
0.008839519,261.803762,1
0.008864595,261.4399041,1
0.00889258,261.0345125,1
0.008922272,260.6057223,1
0.008953449,260.157684,1
0.008986053,259.6923034,1
0.009020416,259.2062104,1
0.009056767,258.6979346,1
0.009095607,258.1627796,1
0.009137324,257.598523,1
0.00918258,257.0004887,1
0.009231972,256.3666282,1
0.009286412,255.6934735,1
0.009346851,254.9808628,1
0.009414649,254.2293965,1
0.009491424,253.4454399,1
0.00957949,252.6415654,1
0.00967949,251.8620579,1
0.00977949,251.2334027,1
0.00987949,250.7630108,1
0.00997949,250.4558604,1
0.01007949,250.3144706,1
0.01017949,250.3388905,1
0.01027949,250.5267036,1
0.01037949,250.8730475,1
0.01047949,251.370648,1
0.01057949,252.0098689,1
0.01067949,252.7787758,1
0.01077949,253.6632139,1
0.01087949,254.6469004,1
0.01097949,255.7115286,1
0.01107949,256.8368858,1
0.01117949,258.0009823,1
0.01127949,259.1801918,1
0.01137949,260.3494022,1
0.01147949,261.4821752,1
0.01157949,262.550915,1
0.01167949,263.5270444,1
0.01177949,264.3811872,1
0.011796156,264.5099956,1
0.011812823,264.634445,1
0.011814497,264.6467023,1
0.011814497,264.6467024,1
0.011814497,264.6467024,1
0.011814497,264.6467025,1
0.011814497,264.6467032,1
0.011814498,264.6467105,1
0.011814503,264.6467471,1
0.011814528,264.6469297,1
0.011814653,264.6478429,1
0.011815278,264.652405,1
0.011818403,264.6751197,1
0.011834028,264.7862678,1
0.011834125,264.7869457,1
0.011834125,264.7869458,1
0.011834125,264.7869459,1
0.011834126,264.7869465,1
0.011834126,264.7869528,1
0.011834135,264.7870156,1
0.01183418,264.7873298,1
0.011834405,264.7889001,1
0.01183553,264.7967391,1
0.011841155,264.8356137,1
0.01186928,265.0219333,1
0.01196928,265.572914,1
0.01206928,265.944443,1
0.01216928,266.1277946,1
0.01226928,266.1138769,1
0.012361799,265.9172797,1
0.012416288,265.7159147,1
0.012454123,265.5376761,1
0.012475185,265.4245814,1
0.012485185,265.367375,1
0.012495185,265.3078935,1
0.012505185,265.2461269,1
0.012509075,265.2214789,1
0.012512965,265.196483,1
0.012512965,265.1964829,1
0.012512965,265.1964828,1
0.012512965,265.1964828,1
0.012512965,265.1964827,1
0.012512965,265.1964827,1
0.012512965,265.1964826,1
0.012512965,265.1964819,1
0.012512966,265.1964755,1
0.01251297,265.1964546,1
0.01251297,265.1964545,1
0.01251297,265.1964544,1
0.01251297,265.1964539,1
0.012512971,265.1964482,1
0.012512979,265.1963916,1
0.012513023,265.1961085,1
0.012513073,265.1957857,1
0.012513127,265.1954392,1
0.012513185,265.1950598,1
0.012513251,265.1946367,1
0.012513325,265.1941541,1
0.012513413,265.1935875,1
0.01251352,265.1928968,1
0.012513657,265.1920108,1
0.012513846,265.1907864,1
0.012514141,265.1888803,1
0.012514716,265.1851603,1
0.012516893,265.1710947,1
0.012524356,265.1230021,1
0.012539776,265.024267,1
0.012562526,264.8802548,1
0.012590353,264.707025,1
0.012620956,264.5205709,1
0.012652863,264.3311408,1
0.012685009,264.1458625,1
0.012716954,263.9677198,1
0.012748294,263.7991396,1
0.012778968,263.6404461,1
0.012808801,263.4924021,1
0.012837834,263.3545679,1
0.012865972,263.2271022,1
0.012893277,263.1093788,1
0.012919685,263.0012935,1
0.012945255,262.9021986,1
0.012969941,262.8118512,1
0.012993794,262.7296303,1
0.01301678,262.6552129,1
0.01303894,262.5880192,1
0.013060249,262.5276823,1
0.013080741,262.4736678,1
0.013100399,262.4255901,1
0.013119249,262.3829611,1
0.01313728,262.3453949,1
0.013154511,262.3124493,1
0.013170938,262.2837514,1
0.013186575,262.2589038,1
0.013201419,262.2375557,1
0.013215481,262.219353,1
0.013228762,262.2039736,1
0.013241268,262.1911048,1
0.013253003,262.1804571,1
0.01326397,262.1717576,1
0.013274173,262.1647514,1
0.013283613,262.1592038,1
0.013292296,262.1548954,1
0.013300218,262.1516282,1
0.013307386,262.1492187,1
0.013313795,262.147504,1
0.013319448,262.146336,1
0.013324339,262.1455862,1
0.013328469,262.1451415,1
0.013331043,262.1449516,1
0.013333504,262.1448326,1
0.013335598,262.1447796,1
0.013338494,262.1447793,1
0.013343428,262.1449741,1
0.01335244,262.145965,1
0.013369182,262.1499834,1
0.013400394,262.1650188,1
0.013458347,262.2188204,1
0.013558347,262.3892813,1
0.013658347,262.654669,1
0.013758347,263.0091041,1
0.013858347,263.4446842,1
0.013958347,263.9515376,1
0.014058347,264.5178881,1
0.014158347,265.1301323,1
0.014258347,265.7729281,1
0.014358347,266.429295,1
0.014458347,267.0807235,1
0.014558347,267.7072951,1
0.014658347,268.2878114,1
0.014758347,268.7999312,1
0.014858347,269.2203151,1
0.014958347,269.5247768,1
0.015058347,269.6884408,1
0.015158347,269.6859039,1
0.015175014,269.6678677,1
0.01519168,269.6443802,1
0.015197236,269.6353219,1
0.015200729,269.6293081,1
0.015204222,269.6230468,1
0.015204222,269.6230468,1
0.015204222,269.6230468,1
0.015204222,269.6230468,1
0.015204222,269.6230467,1
0.015204222,269.6230467,1
0.015204222,269.6230467,1
0.015204222,269.6230465,1
0.015204223,269.6230447,1
0.015204223,269.6230437,1
0.015204223,269.6230436,0
0.015204223,269.6230435,0
0.015204224,269.6230418,0
0.015204233,269.6230254,0
0.015204278,269.6229431,0
0.015204503,269.622531,0
0.015205628,269.6204549,0
0.015209518,269.6130774,0
0.015213479,269.6052497,0
0.015217586,269.5967936,0
0.015221917,269.5875029,0
0.015226553,269.5771353,0
0.015231577,269.5654032,0
0.015237081,269.551961,0
0.015243161,269.5363893,0
0.015249926,269.5181743,0
0.015257496,269.4966815,0
0.015266005,269.471122,0
0.015275603,269.4405089,0
0.015286459,269.4036015,0
0.015298767,269.358832,0
0.015312744,269.3042116,0
0.015328637,269.2372075,0
0.01534673,269.1545827,0
0.015367346,269.0521867,0
0.015390851,268.9246813,0
0.015417668,268.76518,0
0.01544828,268.5647732,0
0.01548324,268.3118998,0
0.015523184,267.9915132,0
0.015568843,267.5839695,0
0.015609452,267.1842832,0
0.015632115,266.9459204,0
0.015638911,266.872297,0
0.015648911,266.7621628,0
0.015658911,266.6498798,0
0.015662244,266.6119742,0
0.015667464,266.5521387,0
0.015668792,266.5368132,0
0.015668792,266.536813,0
0.015668792,266.5368129,0
0.015668792,266.5368128,0
0.015668792,266.5368127,0
0.015668792,266.5368126,0
0.015668792,266.5368125,0
0.015668793,266.5368113,0
0.015668794,266.5367998,0
0.015668795,266.5367794,0
0.015668795,266.5367793,0
0.015668795,266.5367792,0
0.015668795,266.5367781,0
0.015668796,266.536768,0
0.015668805,266.536667,0
0.015668849,266.5361617,0
0.015668905,266.5355168,0
0.015668965,266.5348144,0
0.015669034,266.5340244,0
0.015669113,266.5331145,0
0.015669206,266.5320327,0
0.015669322,266.5306919,0
0.015669475,266.5289307,0
0.015669693,266.5264067,0
0.015670056,266.5222174,0
0.015670875,266.5127677,0
0.015674966,266.4655222,0
0.015695423,266.2294235,0
0.01579374,265.1038889,0
0.01589374,263.9864575,0
0.01599374,262.9151932,0
0.01609374,261.9070442,0
0.01619374,260.9770679,0
0.01629374,260.1383411,0
0.01639374,259.4018832,0
0.01649374,258.7765915,0
0.01659374,258.2691913,0
0.01662119,258.1511273,0
0.016642337,258.0665244,0
0.016652524,258.027753,0
0.016660248,257.9992194,0
0.016668989,257.9678225,0
0.016676178,257.9427166,0
0.016686604,257.9074547,0
0.016704325,257.8506419,0
0.016735896,257.7591858,0
0.016793143,257.6252339,0
0.016893143,257.4892456,0
0.016993143,257.4758097,0
0.017093143,257.5805233,0
0.017193143,257.796797,0
0.017293143,258.1159014,0
0.017393143,258.5270257,0
0.017493143,259.01735,0
0.017593143,259.5721306,0
0.017693143,260.1747958,0
0.017793143,260.8070546,0
0.017893143,261.4490155,0
0.017993143,262.0793158,0
0.018093143,262.6752595,0
0.018193143,263.2129649,0
0.018293143,263.6675191,0
0.018393143,264.0131393,0
0.018493143,264.2233407,0
0.018495604,264.2266342,0
0.018495604,264.2266342,0
0.018495604,264.2266343,0
0.018495605,264.2266354,0
0.018495614,264.226647,0
0.018495658,264.2267046,0
0.018495876,264.2269923,0
0.01849697,264.2284192,0
0.018500852,264.2333253,0
0.018504803,264.238067,0
0.0185089,264.2427148,0
0.018513221,264.2473186,0
0.018517845,264.2519072,0
0.018522856,264.2564847,0
0.018528344,264.2610259,0
0.018534409,264.2654681,0
0.018541156,264.2697003,0
0.018548707,264.2735471,0
0.018557195,264.2767482,0
0.018566771,264.2789297,0
0.018577604,264.2795659,0
0.018589886,264.2779286,0
0.018603836,264.2730194,0
0.018619703,264.2634793,0
0.018637771,264.2474683,0
0.018658362,264.2225052,0
0.018681847,264.1852522,0
0.018708651,264.1312281,0
0.01873926,264.0544208,0
0.018774233,263.9467658,0
0.018814213,263.7974382,0
0.01885994,263.5918875,0
0.01891227,263.310513,0
0.018972193,262.9268316,0
0.019040859,262.4049233,0
0.019053983,262.2950537,0
0.019067107,262.1818951,0
0.019071482,262.1434425,0
0.019074774,262.1142608,0
0.019074774,262.1142607,0
0.019074774,262.1142606,0
0.019074774,262.1142605,0
0.019074774,262.1142604,0
0.019074774,262.1142604,0
0.019074774,262.1142603,0
0.019074774,262.1142594,0
0.019074775,262.1142505,0
0.01907478,262.114206,0
0.019074781,262.1141962,0
0.019074781,262.1141961,0
0.019074781,262.114196,0
0.019074781,262.1141952,0
0.019074782,262.1141875,0
0.019074791,262.1141096,0
0.019074835,262.1137205,0
0.019075054,262.1117748,0
0.019076147,262.1020491,0
0.019081616,262.053488,0
0.019102233,261.8714786,0
0.019142694,261.5196912,0
0.019198251,261.0501527,0
0.019263275,260.5239784,0
0.019334912,259.9784606,0
0.019412585,259.4335712,0
0.0194968,258.9045947,0
0.019588827,258.4080589,0
0.019688827,257.9735814,0
0.019788827,257.6559548,0
0.019888827,257.4607793,0
0.019988827,257.3914232,0
0.020088827,257.449006,0
0.020188827,257.6323946,0
0.020288827,257.9382142,0
0.020388827,258.3608731,0
0.020488827,258.8926003,0
0.020588827,259.5234982,0
0.020688827,260.2416075,0
0.020788827,261.0329848,0
0.020888827,261.8817933,0
0.020988827,262.7704048,0
0.021088827,263.6795131,0
0.021188827,264.5882579,0
0.021288827,265.4743589,0
0.021388827,266.314258,0
0.021488827,267.0832715,0
0.021588827,267.7557478,0
0.021688827,268.3052328,0
0.021788827,268.7046405,0
0.021805493,268.7550639,0
0.02182216,268.8004267,0
0.021824588,268.8066061,0
0.021824588,268.8066062,0
0.021824588,268.8066062,0
0.021824588,268.8066062,0
0.021824588,268.8066065,0
0.021824589,268.806609,0
0.021824594,268.8066216,0
0.021824619,268.8066847,0
0.021824744,268.8069998,0
0.021825369,268.8085709,0
0.021828494,268.8163163,0
0.021844119,268.8522551,0
0.02185714,268.8786127,0
0.02186148,268.8866624,0
0.021863359,268.8900315,0
0.021863359,268.8900315,0
0.021863359,268.8900315,0
0.021863359,268.8900316,0
0.021863359,268.8900317,0
0.02186336,268.8900335,0
0.021863365,268.8900424,0
0.02186339,268.8900867,0
0.021863515,268.8903083,0
0.02186414,268.8914117,0
0.021865103,268.8930958,0
0.021865103,268.8930958,0
0.021865103,268.8930958,0
0.021865103,268.893096,0
0.021865104,268.8930975,0
0.021865113,268.8931132,0
0.021865158,268.8931915,0
0.021865383,268.8935822,0
0.021866508,268.8955209,0
0.021872133,268.9048368,0
0.021900258,268.9419424,0
0.022000258,268.9444076,0
0.022100258,268.7416802,0
0.022198489,268.3379456,0
0.022265435,267.9442254,0
0.022317222,267.5725009,0
0.022353455,267.2771472,0
0.022374036,267.0963359,0
0.022384036,267.0050489,0
0.022394036,266.9115088,0
0.022404036,266.8157102,0
0.02240701,266.7867833,0
0.022409984,266.7576561,0
0.022409984,266.757656,0
0.022409984,266.7576559,0
0.022409984,266.7576558,0
0.022409984,266.7576557,0
0.022409984,266.7576556,0
0.022409984,266.7576555,0
0.022409984,266.7576546,0
0.022409985,266.7576447,0
0.022409986,266.7576323,0
0.022409986,266.7576322,0
0.022409986,266.7576321,1
0.022409987,266.7576312,1
0.022409987,266.7576223,1
0.022409996,266.7575339,1
0.022410041,266.7570916,1
0.022410095,266.7565698,1
0.022410152,266.7560039,1
0.022410216,266.755375,1
0.022410289,266.7546608,1
0.022410374,266.7538271,1
0.022410476,266.7528187,1
0.022410607,266.7515388,1
0.022410784,266.7497984,1
0.022411052,266.747161,1
0.022411547,266.7422923,1
0.02241306,266.727431,1
0.02241868,266.6722418,1
0.022431444,266.5470561,1
0.022451457,266.3513042,1
0.022476859,266.1039986,1
0.022505482,265.8272174,1
0.022535834,265.5363674,1
0.022566833,265.2426248,1
0.022597995,264.9512171,1
0.022628898,264.6665752,1
0.022659454,264.3898552,1
0.022689468,264.1230261,1
0.022718969,263.8659868,1
0.02274784,263.6198021,1
0.022776135,263.3840112,1
0.022803768,263.1592628,1
0.022830792,262.9450009,1
0.02285714,262.7416198,1
0.022882858,262.5485471,1
0.022907888,262.3659904,1
0.022932273,262.1933869,1
0.022955963,262.0307973,1
0.022978992,261.8776789,1
0.02300132,261.7339768,1
0.023022974,261.5991731,1
0.023043922,261.4731242,1
0.023064186,261.3553405,1
0.023083738,261.2456128,1
0.023102596,261.1434822,1
0.023120739,261.0486945,1
0.023138178,260.9608231,1
0.023154899,260.8795861,1
0.023170909,260.8045906,1
0.023186198,260.7355422,1
0.023200769,260.6720821,1
0.023214615,260.6139155,1
0.023227738,260.5607189,1
0.023240134,260.5122067,1
0.023251801,260.4680912,1
0.023262737,260.4281042,1
0.02327294,260.3919941,1
0.023282409,260.3595163,1
0.023291139,260.330456,1
0.023299132,260.304597,1
0.023306381,260.2817624,1
0.023312887,260.2617688,1
0.023318642,260.2444788,1
0.023323646,260.2297463,1
0.023327887,260.2174778,1
0.02333058,260.2097961,1
0.02333315,260.2025386,1
0.023335355,260.1963705,1
0.023338174,260.1885651,1
0.023342784,260.1759946,1
0.02335103,260.1541026,1
0.023366146,260.1159644,1
0.023393958,260.052517,1
0.023445305,259.9582842,1
0.023539066,259.8623665,1
0.023639066,259.8666104,1
0.023739066,259.976734,1
0.023839066,260.1864576,1
0.023939066,260.4874254,1
0.024039066,260.8692624,1
0.024139066,261.3196439,1
0.024239066,261.824377,1
0.024339066,262.3674935,1
0.024439066,262.9313546,1
0.024539066,263.4967661,1
0.024639066,264.0431027,1
0.024739066,264.5484422,1
0.024839066,264.989708,1
0.024939066,265.342819,1
0.025039066,265.5828461,1
0.025139066,265.6841748,1
0.025155733,265.6861061,1
0.025172399,265.6833389,1
0.025173557,265.6829698,1
0.025173557,265.6829698,1
0.025173557,265.6829698,1
0.025173558,265.6829695,1
0.025173567,265.6829666,1
0.02517361,265.6829522,1
0.025173829,265.6828796,1
0.025174923,265.6825043,1
0.025178795,265.6810084,1
0.025182736,265.6792179,1
0.025186823,265.6770757,1
0.025191132,265.6745015,1
0.025195744,265.6713881,1
0.025200743,265.6675951,1
0.025206217,265.6629403,1
0.025212266,265.6571887,1
0.025218996,265.650037,1
0.025226527,265.6410942,1
0.025234993,265.6298552,1
0.025244542,265.6156671,1
0.025255345,265.5976842,1
0.025267593,265.5748097,1
0.025281504,265.5456191,1
0.025297325,265.5082591,1
0.025315338,265.460315,1
0.025335867,265.3986358,1
0.025359279,265.3191023,1
0.025385996,265.2163201,1
0.025416503,265.0832108,1
0.025451354,264.9104652,1
0.025491189,264.6858101,1
0.025536745,264.3930175,1
0.025588869,264.010558,1
0.025632815,263.6483629,1
0.025661088,263.3959387,1
0.025674592,263.2699785,1
0.025684592,263.1744418,1
0.025694592,263.0769773,1
0.02569927,263.030718,1
0.025702037,263.0031636,1
0.025704803,262.9754611,1
0.025704803,262.975461,1
0.025704803,262.9754609,1
0.025704803,262.9754608,1
0.025704803,262.9754607,1
0.025704803,262.9754606,1
0.025704803,262.9754605,1
0.025704803,262.9754595,1
0.025704804,262.9754495,1
0.025704809,262.9753993,1
0.02570481,262.9753865,1
0.02570481,262.9753864,1
0.025704811,262.9753863,1
0.025704811,262.9753854,1
0.025704811,262.9753763,1
0.02570482,262.975286,1
0.025704865,262.9748342,1
0.025704921,262.9742818,1
0.02570498,262.9736801,1
0.025705048,262.9730056,1
0.025705125,262.9722318,1
0.025705216,262.9713165,1
0.025705328,262.9701897,1
0.025705474,262.9687239,1
0.02570568,262.9666549,1
0.025706013,262.9633125,1
0.025706718,262.9562393,1
0.025710242,262.9208934,1
0.025725052,262.77273,1
0.025757289,262.4527215,1
0.025804703,261.9893683,1
0.025861649,261.4468536,1
0.025921913,260.8927548,1
0.025982524,260.3598574,1
0.026040663,259.8749146,1
0.02609596,259.4401542,1
0.026147446,259.060592,1
0.026195492,258.7298851,1
0.026239818,258.4460066,1
0.026280877,258.2020414,1
0.026318642,257.9943468,1
0.026353497,257.8172681,1
0.026385514,257.6672649,1
0.026414994,257.5400649,1
