"time","y_0","y_1","y_2","counter"
0.97,0.46982273,1.3950986,0.7147454,96
0.98,0.46630752,1.3901852,0.6361371,97
0.99,0.46260577,1.3901852,0.6361371,98
1,0.458719,1.3847158,0.6361371,99
1.01,0.4546487,1.3847158,0.6361371,100
1.02,0.4503966,1.3786925,0.56283903,101
1.03,0.44596434,1.3786925,0.56283903,102
1.04,0.44135368,1.3721179,0.56283903,103
1.05,0.4365665,1.3721179,0.56283903,104
1.06,0.43160468,1.3649943,0.4954871,105
1.07,0.42647025,1.3649943,0.4954871,106
1.08,0.42116523,1.3573247,0.4954871,107
1.09,0.41569173,1.3573247,0.4954871,108
1.1,0.41005197,1.3491123,0.43463928,109
1.11,0.4042482,1.3491123,0.43463928,110
1.12,0.39828274,1.3403602,0.43463928,111
1.13,0.39215797,1.3403602,0.43463928,112
1.14,0.38587633,1.331072,0.38077027,113
1.15,0.37944037,1.331072,0.38077027,114
1.16,0.3728526,1.3212514,0.38077027,115
1.17,0.36611572,1.3212514,0.38077027,116
1.18,0.3592324,1.3109022,0.3342669,117
1.19,0.3522054,1.3109022,0.3342669,118
1.2,0.3450375,1.3000288,0.3342669,119
1.21,0.3377316,1.3000288,0.3342669,120
1.22,0.3302906,1.2886354,0.29542464,121
1.23,0.3227175,1.2886354,0.29542464,122
1.24,0.31501532,1.2767265,0.29542464,123
1.25,0.30718714,1.2767265,0.29542464,124
1.26,0.29923606,1.264307,0.26444465,125
1.27,0.29116532,1.264307,0.26444465,126
1.28,0.28297812,1.2513818,0.26444465,127
1.29,0.27467772,1.2513818,0.26444465,128
1.3,0.26626745,1.2379559,0.24143231,129
1.31,0.2577507,1.2379559,0.24143231,130
1.32,0.24913082,1.224035,0.24143231,131
1.33,0.24041131,1.224035,0.24143231,132
1.34,0.23159564,1.2096244,0.22639647,133
1.35,0.22268732,1.2096244,0.22639647,134
1.36,0.21368994,1.19473,0.22639647,135
1.37,0.20460708,1.19473,0.22639647,136
1.38,0.1954424,1.1793578,0.21924956,137
1.39,0.18619952,1.1793578,0.21924956,138
1.4,0.17688218,1.1635138,0.21924956,139
1.41,0.16749407,1.1635138,0.21924956,140
1.42,0.15803899,1.1472044,0.21980903,141
1.43,0.14852068,1.1472044,0.21980903,142
1.44,0.13894296,1.1304362,0.21980903,143
1.45,0.12930967,1.1304362,0.21980903,144
1.46,0.11962467,1.1132158,0.22779943,145
1.47,0.10989181,1.1132158,0.22779943,146
1.48,0.100114994,1.0955501,0.22779943,147
1.49,0.09029813,1.0955501,0.22779943,148
1.5,0.080445156,1.0774462,0.24285571,149
1.51,0.07056,1.0774462,0.24285571,150
1.52,0.060646627,1.0589113,0.24285571,151
1.53,0.050708994,1.0589113,0.24285571,152
1.54,0.040751077,1.039953,0.26452726,153
1.55,0.030776858,1.039953,0.26452726,154
1.56,0.020790331,1.0205786,0.26452726,155
1.57,0.010795488,1.0205786,0.26452726,156
1.58,7.96E-04,1.000796,0.2922829,157
1.59,-0.009203154,1.000796,0.2922829,158
1.6,-0.019198952,0.9806131,0.2922829,159
1.61,-0.029187072,0.9806131,0.2922829,160
1.62,-0.039163515,0.960038,0.32551673,161
1.63,-0.049124297,0.960038,0.32551673,162
1.64,-0.059065428,0.93907887,0.32551673,163
1.65,-0.06898294,0.93907887,0.32551673,164
1.66,-0.078872845,0.91774416,0.36355463,165
1.67,-0.088731214,0.91774416,0.36355463,166
1.68,-0.09855409,0.8960423,0.36355463,167
1.69,-0.108337544,0.8960423,0.36355463,168
1.7,-0.11807766,0.8739821,0.40566158,169
1.71,-0.12777056,0.8739821,0.40566158,170
1.72,-0.13741234,0.8515723,0.40566158,171
1.73,-0.14699915,0.8515723,0.40566158,172
1.74,-0.15652718,0.82882184,0.4510497,173
1.75,-0.16599259,0.82882184,0.4510497,174
1.76,-0.17539161,0.8057399,0.4510497,175
1.77,-0.18472049,0.8057399,0.4510497,176
1.78,-0.19397546,0.78233564,0.4988864,177
1.79,-0.20315285,0.78233564,0.4988864,178
1.8,-0.21224898,0.7586185,0.4988864,179
1.81,-0.22126022,0.7586185,0.4988864,180
1.82,-0.23018296,0.7345979,0.54830366,181
1.83,-0.23901363,0.7345979,0.54830366,182
1.84,-0.24774869,0.71028346,0.54830366,183
1.85,-0.25638464,0.71028346,0.54830366,184
1.86,-0.26491806,0.685685,0.59840715,185
1.87,-0.27334553,0.685685,0.59840715,186
1.88,-0.28166366,0.66081214,0.59840715,187
1.89,-0.2898691,0.66081214,0.59840715,188
1.9,-0.2979586,0.6356751,0.64828575,189
1.91,-0.30592895,0.6356751,0.64828575,190
1.92,-0.3137769,0.6102837,0.64828575,191
1.93,-0.32149938,0.6102837,0.64828575,192
1.94,-0.32909325,0.5846482,0.69702137,193
1.95,-0.33655548,0.5846482,0.69702137,194
1.96,-0.34388307,0.5587789,0.69702137,195
1.97,-0.35107315,0.5587789,0.69702137,196
1.98,-0.3581228,0.53268605,0.7436989,197
1.99,-0.3650292,0.53268605,0.7436989,198
2,-0.37178957,0.50638014,0.7436989,199
2.01,-0.37840125,0.50638014,0.7436989,200
2.02,-0.38486156,0.47987172,0.78741586,201
2.03,-0.39116797,0.47987172,0.78741586,202
2.04,-0.3973179,0.4531713,0.78741586,203
2.05,-0.40330887,0.4531713,0.78741586,204
2.06,-0.40913856,0.42628968,0.82729226,205
2.07,-0.41480458,0.42628968,0.82729226,206
2.08,-0.42030472,0.3992375,0.82729226,207
2.09,-0.4256367,0.3992375,0.82729226,208
2.1,-0.43079844,0.37202567,0.86248,209
2.11,-0.4357879,0.37202567,0.86248,210
2.12,-0.44060302,0.34466502,0.86248,211
2.13,-0.4452419,0.34466502,0.86248,212
2.14,-0.4497027,0.3171665,0.8921721,213
2.15,-0.45398363,0.3171665,0.8921721,214
2.16,-0.45808297,0.28954113,0.8921721,215
2.17,-0.4619991,0.28954113,0.8921721,216
2.18,-0.4657304,0.26179993,0.91561157,217
2.19,-0.46927541,0.26179993,0.91561157,218
2.2,-0.47263277,0.23395403,0.91561157,219
2.21,-0.47580105,0.23395403,0.91561157,220
2.22,-0.47877902,0.20601454,0.9320995,221
2.23,-0.48156548,0.20601454,0.9320995,222
2.24,-0.48415932,0.17799266,0.9320995,223
2.25,-0.48655948,0.17799266,0.9320995,224
2.26,-0.48876506,0.14989957,0.94100314,225
2.27,-0.49077514,0.14989957,0.94100314,226
2.28,-0.49258888,0.12174653,0.94100314,227
2.29,-0.49420562,0.12174653,0.94100314,228
2.3,-0.4956247,0.093544796,0.94176245,229
2.31,-0.4968455,0.093544796,0.94176245,230
2.32,-0.49786758,0.06530564,0.94176245,231
2.33,-0.49869055,0.06530564,0.94176245,232
2.34,-0.499314,0.037040368,0.933897,233
2.35,-0.49973777,0.037040368,0.933897,234
2.36,-0.4999616,0.008760276,0.933897,235
2.37,-0.49998552,0.008760276,0.933897,236
2.38,-0.4998094,-0.019523319,0.91701126,237
2.39,-0.4994334,-0.019523319,0.91701126,238
2.4,-0.49885762,-0.047799107,0.91701126,239
2.41,-0.4980823,-0.047799107,0.91701126,240
2.42,-0.49710777,-0.07605577,0.89079916,241
2.43,-0.49593437,-0.07605577,0.89079916,242
2.44,-0.49456263,-0.104282014,0.89079916,243
2.45,-0.49299306,-0.104282014,0.89079916,244
2.46,-0.49122632,-0.13246655,0.85504824,245
2.47,-0.48926306,-0.13246655,0.85504824,246
2.48,-0.48710412,-0.1605981,0.85504824,247
2.49,-0.48475036,-0.1605981,0.85504824,248
2.5,-0.48220268,-0.18866542,0.8096423,249
2.51,-0.47946215,-0.18866542,0.8096423,250
2.52,-0.4765298,-0.21665727,0.8096423,251
2.53,-0.47340688,-0.21665727,0.8096423,252
2.54,-0.4700946,-0.24456245,0.75456345,253
2.55,-0.46659428,-0.24456245,0.75456345,254
2.56,-0.46290734,-0.27236983,0.75456345,255
2.57,-0.45903525,-0.27236983,0.75456345,256
2.58,-0.45497954,-0.30006823,0.6898929,257
2.59,-0.45074183,-0.30006823,0.6898929,258
2.6,-0.44632384,-0.32764664,0.6898929,259
2.61,-0.44172734,-0.32764664,0.6898929,260
2.62,-0.43695414,-0.355094,0.61581105,261
2.63,-0.43200615,-0.355094,0.61581105,262
2.64,-0.4268854,-0.3823993,0.61581105,263
2.65,-0.42159387,-0.3823993,0.61581105,264
2.66,-0.41613373,-0.40955165,0.5325963,265
2.67,-0.4105071,-0.40955165,0.5325963,266
2.68,-0.40471634,-0.4365402,0.5325963,267
2.69,-0.39876366,-0.4365402,0.5325963,268
2.7,-0.39265147,-0.46335414,0.4406231,269
2.71,-0.38638225,-0.46335414,0.4406231,270
2.72,-0.37995845,-0.48998272,0.4406231,271
2.73,-0.37338272,-0.48998272,0.4406231,272
2.74,-0.3666576,-0.51641536,0.34035894,273
2.75,-0.35978583,-0.51641536,0.34035894,274
2.76,-0.35277015,-0.5426414,0.34035894,275
2.77,-0.3456134,-0.5426414,0.34035894,276
2.78,-0.33831838,-0.56865036,0.23236032,277
2.79,-0.33088803,-0.56865036,0.23236032,278
2.8,-0.32332534,-0.59443194,0.23236032,279
2.81,-0.31563333,-0.59443194,0.23236032,280
2.82,-0.30781505,-0.61997575,0.117267996,281
2.83,-0.29987365,-0.61997575,0.117267996,282
2.84,-0.29181233,-0.64527154,0.117267996,283
2.85,-0.28363428,-0.64527154,0.117267996,284
2.86,-0.27534276,-0.67030925,-0.004198796,285
2.87,-0.26694113,-0.67030925,-0.004198796,286
2.88,-0.25843272,-0.6950788,-0.004198796,287
2.89,-0.24982095,-0.6950788,-0.004198796,288
2.9,-0.24110924,-0.7195704,-0.13124879,289
2.91,-0.23230109,-0.7195704,-0.13124879,290
2.92,-0.22340003,-0.7437741,-0.13124879,291
2.93,-0.2144096,-0.7437741,-0.13124879,292
2.94,-0.20533343,-0.76768035,-0.26302594,293
2.95,-0.19617511,-0.76768035,-0.26302594,294
2.96,-0.18693833,-0.79127955,-0.26302594,295
2.97,-0.17762677,-0.79127955,-0.26302594,296
2.98,-0.16824418,-0.81456226,-0.39861733,297
2.99,-0.15879428,-0.81456226,-0.39861733,298
3,-0.14928088,-0.8375191,-0.39861733,299
3.01,-0.13970774,-0.8375191,-0.39861733,300
3.02,-0.13007875,-0.860141,-0.5370615,301
3.03,-0.12039771,-0.860141,-0.5370615,302
3.04,-0.110668525,-0.8824188,-0.5370615,303
3.05,-0.10089506,-0.8824188,-0.5370615,304
3.06,-0.091081254,-0.90434366,-0.67735785,305
3.07,-0.081231005,-0.90434366,-0.67735785,306
3.08,-0.07134827,-0.92590684,-0.67735785,307
3.09,-0.061436996,-0.92590684,-0.67735785,308
3.1,-0.05150115,-0.9470996,-0.8184753,309
3.11,-0.041544702,-0.9470996,-0.8184753,310
3.12,-0.031571638,-0.96791357,-0.8184753,311
3.13,-0.021585943,-0.96791357,-0.8184753,312
3.14,-0.011591615,-0.98834044,-0.95936286,313
3.15,-0.001592651,-0.98834044,-0.95936286,314
3.16,0.00840695,-1.008372,-0.95936286,315
3.17,0.01840319,-1.008372,-0.95936286,316
3.18,0.028392065,-1.0280001,-1.0989587,317
3.19,0.03836959,-1.0280001,-1.0989587,318
3.2,0.04833176,-1.047217,-1.0989587,319
3.21,0.0582746,-1.047217,-1.0989587,320
3.22,0.068194136,-1.0660151,-1.236201,321
3.23,0.07808639,-1.0660151,-1.236201,322
3.24,0.08794741,-1.0843868,-1.236201,323
3.25,0.097773254,-1.0843868,-1.236201,324
3.26,0.107559994,-1.1023248,-1.3700376,325
3.27,0.11730371,-1.1023248,-1.3700376,326
3.28,0.1270005,-1.1198219,-1.3700376,327
3.29,0.1366465,-1.1198219,-1.3700376,328
3.3,0.14623784,-1.136871,-1.4994357,329
3.31,0.15577067,-1.136871,-1.4994357,330
3.32,0.16524123,-1.1534654,-1.4994357,331
3.33,0.17464566,-1.1534654,-1.4994357,332
3.34,0.18398026,-1.1695985,-1.6233925,333
3.35,0.19324125,-1.1695985,-1.6233925,334
3.36,0.20242496,-1.1852636,-1.6233925,335
3.37,0.2115277,-1.1852636,-1.6233925,336
3.38,0.22054583,-1.2004547,-1.7409439,337
3.39,0.22947574,-1.2004547,-1.7409439,338
3.4,0.23831387,-1.2151657,-1.7409439,339
3.41,0.24705668,-1.2151657,-1.7409439,340
3.42,0.25570065,-1.2293906,-1.8511745,341
3.43,0.26424238,-1.2293906,-1.8511745,342
3.44,0.27267838,-1.2431238,-1.8511745,343
3.45,0.28100532,-1.2431238,-1.8511745,344
3.46,0.2892199,-1.2563597,-1.9532257,345
3.47,0.29731876,-1.2563597,-1.9532257,346
3.48,0.3052987,-1.2690932,-1.9532257,347
3.49,0.31315652,-1.2690932,-1.9532257,348
3.5,0.3208891,-1.2813189,-2.0463042,349
3.51,0.3284933,-1.2813189,-2.0463042,350
3.52,0.3359661,-1.2930322,-2.0463042,351
3.53,0.34330457,-1.2930322,-2.0463042,352
3.54,0.35050568,-1.3042283,-2.1296892,353
3.55,0.35756662,-1.3042283,-2.1296892,354
3.56,0.36448452,-1.3149027,-2.1296892,355
3.57,0.37125665,-1.3149027,-2.1296892,356
3.58,0.37788025,-1.3250512,-2.2027402,357
3.59,0.3843527,-1.3250512,-2.2027402,358
3.6,0.39067146,-1.3346696,-2.2027402,359
3.61,0.39683393,-1.3346696,-2.2027402,360
3.62,0.40283766,-1.3437542,-2.2649016,361
3.63,0.4086803,-1.3437542,-2.2649016,362
3.64,0.41435945,-1.3523014,-2.2649016,363
3.65,0.41987285,-1.3523014,-2.2649016,364
3.66,0.4252183,-1.3603076,-2.3157096,365
3.67,0.4303937,-1.3603076,-2.3157096,366
3.68,0.43539694,-1.3677697,-2.3157096,367
3.69,0.44022602,-1.3677697,-2.3157096,368
3.7,0.444879,-1.3746847,-2.3547955,369
3.71,0.44935405,-1.3746847,-2.3547955,370
3.72,0.45364937,-1.3810499,-2.3547955,371
3.73,0.45776322,-1.3810499,-2.3547955,372
3.74,0.46169397,-1.3868626,-2.3818889,373
3.75,0.46544006,-1.3868626,-2.3818889,374
3.76,0.46899998,-1.3921207,-2.3818889,375
3.77,0.47237232,-1.3921207,-2.3818889,376
3.78,0.4755557,-1.3968219,-2.396822,377
3.79,0.47854885,-1.3968219,-2.396822,378
3.8,0.48135063,-1.4009644,-2.396822,379
3.81,0.48395982,-1.4009644,-2.396822,380
3.82,0.48637548,-1.4045465,-2.3995285,381
3.83,0.4885966,-1.4045465,-2.3995285,382
3.84,0.49062225,-1.4075669,-2.3995285,383
3.85,0.49245167,-1.4075669,-2.3995285,384
3.86,0.49408412,-1.4100242,-2.3900466,385
3.87,0.49551895,-1.4100242,-2.3900466,386
3.88,0.49675557,-1.4119176,-2.3900466,387
3.89,0.4977935,-1.4119176,-2.3900466,388
3.9,0.4986323,-1.4132462,-2.368517,389
3.91,0.49927166,-1.4132462,-2.368517,390
3.92,0.49971133,-1.4140095,-2.368517,391
3.93,0.49995112,-1.4140095,-2.368517,392
3.94,0.49999094,-1.4142071,-2.3351817,393
3.95,0.49983078,-1.4142071,-2.3351817,394
3.96,0.49947068,-1.4138392,-2.3351817,395
3.97,0.49891078,-1.4138392,-2.3351817,396
3.98,0.49815136,-1.4129058,-2.290382,397
3.99,0.49719265,-1.4129058,-2.290382,398
4,0.4960351,-1.4114071,-2.290382,399
4.01,0.49467912,-1.4114071,-2.290382,400
4.02,0.4931253,-1.4093441,-2.2345543,401
4.03,0.4913742,-1.4093441,-2.2345543,402
4.04,0.48942658,-1.4067172,-2.2345543,403
4.05,0.4872832,-1.4067172,-2.2345543,404
4.06,0.4849449,-1.4035276,-2.1682267,405
4.07,0.48241264,-1.4035276,-2.1682267,406
4.08,0.47968742,-1.3997767,-2.1682267,407
4.09,0.4767703,-1.3997767,-2.1682267,408
4.1,0.47366253,-1.3954659,-2.0920134,409
4.11,0.4703653,-1.3954659,-2.0920134,410
4.12,0.46687987,-1.3905969,-2.0920134,411
4.13,0.46320775,-1.3905969,-2.0920134,412
4.14,0.45935035,-1.3851717,-2.0066078,413
4.15,0.45530918,-1.3851717,-2.0066078,414
4.16,0.45108593,-1.3791925,-2.0066078,415
4.17,0.4466822,-1.3791925,-2.0066078,416
4.18,0.44209987,-1.3726616,-1.912777,417
4.19,0.43734068,-1.3726616,-1.912777,418
4.2,0.43240654,-1.3655816,-1.912777,419
4.21,0.42729944,-1.3655816,-1.912777,420
4.22,0.42202145,-1.3579555,-1.8113537,421
4.23,0.41657466,-1.3579555,-1.8113537,422
4.24,0.41096124,-1.349786,-1.8113537,423
4.25,0.40518343,-1.349786,-1.8113537,424
4.26,0.39924356,-1.3410769,-1.7032276,425
4.27,0.39314398,-1.3410769,-1.7032276,426
4.28,0.38688716,-1.3318312,-1.7032276,427
4.29,0.3804756,-1.3318312,-1.7032276,428
4.3,0.37391186,-1.3220528,-1.5893377,429
4.31,0.36719856,-1.3220528,-1.5893377,430
4.32,0.36033836,-1.3117456,-1.5893377,431
4.33,0.35333404,-1.3117456,-1.5893377,432
4.34,0.3461884,-1.3009138,-1.4706621,433
4.35,0.3389043,-1.3009138,-1.4706621,434
4.36,0.33148462,-1.2895616,-1.4706621,435
4.37,0.32393235,-1.2895616,-1.4706621,436
4.38,0.31625053,-1.2776936,-1.3482094,437
4.39,0.3084422,-1.2776936,-1.3482094,438
4.4,0.3005105,-1.2653146,-1.3482094,439
4.41,0.2924586,-1.2653146,-1.3482094,440
4.42,0.28428972,-1.2524294,-1.2230079,441
4.43,0.27600712,-1.2524294,-1.2230079,442
4.44,0.26761413,-1.2390432,-1.2230079,443
4.45,0.25911412,-1.2390432,-1.2230079,444
4.46,0.25051042,-1.2251616,-1.0960969,445
4.47,0.24180655,-1.2251616,-1.0960969,446
4.48,0.23300596,-1.2107898,-1.0960969,447
4.49,0.22411217,-1.2107898,-1.0960969,448
4.5,0.21512873,-1.1959337,-0.9685154,449
4.51,0.20605925,-1.1959337,-0.9685154,450
4.52,0.19690734,-1.1805993,-0.9685154,451
4.53,0.18767667,-1.1805993,-0.9685154,452
4.54,0.17837094,-1.1647927,-0.841293,453
4.55,0.16899386,-1.1647927,-0.841293,454
4.56,0.15954918,-1.1485201,-0.841293,455
4.57,0.15004069,-1.1485201,-0.841293,456
4.58,0.14047217,-1.1317881,-0.7154394,457
4.59,0.13084748,-1.1317881,-0.7154394,458
4.6,0.121170454,-1.1146035,-0.7154394,459
4.61,0.11144496,-1.1146035,-0.7154394,460
4.62,0.101674885,-1.096973,-0.5919352,461
4.63,0.09186414,-1.096973,-0.5919352,462
4.64,0.082016654,-1.0789038,-0.5919352,463
4.65,0.07213636,-1.0789038,-0.5919352,464
4.66,0.062227212,-1.060403,-0.47172233,465
4.67,0.052293174,-1.060403,-0.47172233,466
4.68,0.042338222,-1.041478,-0.47172233,467
4.69,0.03236633,-1.041478,-0.47172233,468
4.7,0.0223815,-1.0221364,-0.35569492,469
4.71,0.012387713,-1.0221364,-0.35569492,470
4.72,0.002388971,-1.0023861,-0.35569492,471
4.73,-0.007610726,-1.0023861,-0.35569492,472
4.74,-0.017607378,-0.98223484,-0.24469115,473
4.75,-0.027596988,-0.98223484,-0.24469115,474
4.76,-0.03757556,-0.96169066,-0.24469115,475
4.77,-0.047539104,-0.96169066,-0.24469115,476
4.78,-0.05748363,-0.9407618,-0.13948531,477
4.79,-0.067405164,-0.9407618,-0.13948531,478
4.8,-0.07729974,-0.91945666,-0.13948531,479
4.81,-0.08716339,-0.91945666,-0.13948531,480
4.82,-0.09699218,-0.89778376,-0.040780544,481
4.83,-0.106782176,-0.89778376,-0.040780544,482
4.84,-0.11652946,-0.87575173,-0.040780544,483
4.85,-0.12623014,-0.87575173,-0.040780544,484
4.86,-0.1358803,-0.8533694,0.05079759,485
4.87,-0.14547615,-0.8533694,0.05079759,486
4.88,-0.15501378,-0.8306458,0.05079759,487
4.89,-0.16448943,-0.8306458,0.05079759,488
4.9,-0.17389928,-0.8075899,0.1347068,489
4.91,-0.18323956,-0.8075899,0.1347068,490
4.92,-0.19250657,-0.784211,0.1347068,491
4.93,-0.20169656,-0.784211,0.1347068,492
4.94,-0.21080588,-0.76051843,0.21049285,493
4.95,-0.21983087,-0.76051843,0.21049285,494
4.96,-0.22876795,-0.7365216,0.21049285,495
4.97,-0.23761351,-0.7365216,0.21049285,496
4.98,-0.24636404,-0.71223027,0.27779356,497
4.99,-0.25501603,-0.71223027,0.27779356,498
5,-0.263566,-0.68765396,0.27779356,499
5.01,-0.27201056,-0.68765396,0.27779356,500
5.02,-0.2803463,-0.6628027,0.33634168,501
5.03,-0.28856993,-0.6628027,0.33634168,502
5.04,-0.29667813,-0.63768625,0.33634168,503
5.05,-0.30466765,-0.63768625,0.33634168,504
5.06,-0.31253532,-0.61231476,0.38596705,505
5.07,-0.320278,-0.61231476,0.38596705,506
5.08,-0.32789254,-0.58669835,0.38596705,507
5.09,-0.33537593,-0.58669835,0.38596705,508
5.1,-0.3427252,-0.5608473,0.42659748,509
5.11,-0.34993735,-0.5608473,0.42659748,510
5.12,-0.35700953,-0.53477186,0.42659748,511
5.13,-0.36393893,-0.53477186,0.42659748,512
5.14,-0.37072277,-0.5084825,0.4582589,513
5.15,-0.3773583,-0.5084825,0.4582589,514
5.16,-0.38384292,-0.48198983,0.4582589,515
5.17,-0.39017397,-0.48198983,0.4582589,516
5.18,-0.39634898,-0.45530432,0.48107445,517
5.19,-0.40236545,-0.45530432,0.48107445,518
5.2,-0.40822098,-0.42843673,0.48107445,519
5.21,-0.41391322,-0.42843673,0.48107445,520
5.22,-0.4194399,-0.40139773,0.49526238,521
5.23,-0.42479885,-0.40139773,0.49526238,522
5.24,-0.42998785,-0.37419823,0.49526238,523
5.25,-0.43500486,-0.37419823,0.49526238,524
5.26,-0.4398479,-0.34684902,0.5011333,525
5.27,-0.44451496,-0.34684902,0.5011333,526
5.28,-0.44900426,-0.3193611,0.5011333,527
5.29,-0.45331395,-0.3193611,0.5011333,528
5.3,-0.4574423,-0.2917454,0.49908644,529
5.31,-0.46138772,-0.2917454,0.49908644,530
5.32,-0.46514857,-0.26401302,0.49908644,531
5.33,-0.46872336,-0.26401302,0.49908644,532
5.34,-0.47211066,-0.23617505,0.48960453,533
5.35,-0.47530916,-0.23617505,0.48960453,534
5.36,-0.4783175,-0.20824261,0.48960453,535
5.37,-0.48113453,-0.20824261,0.48960453,536
5.38,-0.48375914,-0.18022688,0.4732487,537
5.39,-0.48619023,-0.18022688,0.4732487,538
5.4,-0.48842686,-0.15213905,0.4732487,539
5.41,-0.4904681,-0.15213905,0.4732487,540
5.42,-0.4923132,-0.12399037,0.45065188,541
5.43,-0.49396136,-0.12399037,0.45065188,542
5.44,-0.49541193,-0.0957921,0.45065188,543
5.45,-0.49666438,-0.0957921,0.45065188,544
5.46,-0.49771813,-0.06755551,0.4225118,545
5.47,-0.4985728,-0.06755551,0.4225118,546
5.48,-0.49922806,-0.0392919,0.4225118,547
5.49,-0.49968365,-0.0392919,0.4225118,548
5.5,-0.49993935,-0.011012573,0.38958317,549
5.51,-0.4999951,-0.011012573,0.38958317,550
5.52,-0.49985084,0.017271157,0.38958317,551
5.53,-0.49950668,0.017271157,0.38958317,552
5.54,-0.4989627,0.04554798,0.35266954,553
5.55,-0.49821913,0.04554798,0.35266954,554
