"time","p0","p1","p2","p3","p4","p5","p6","x0","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
0.104,275,0.1,4,0.4,2.5,0.017,0.6,56.72432332,0.5090909091,4798.828671,3.85024,140,337.145894,56.75706551,9.984107163,1.680781627,33.76825674,34.27734765
0.112,275,0.1,4,0.4,2.5,0.017,0.6,60.97790347,0.5090909091,4785.711448,3.83872,140,361.4218112,56.5995856,10.73278423,1.680781627,33.67456229,34.1836532
0.12,275,0.1,4,0.4,2.5,0.017,0.6,65.2139555,0.5090909091,4772.628115,3.8272,140,385.4566113,56.44251255,11.47837616,1.680781627,33.58110991,34.09020082
0.128,275,0.1,4,0.4,2.5,0.017,0.6,69.4325332,0.5090909091,4759.578629,3.81568,140,409.2520142,56.28584587,12.22089241,1.680781627,33.4878993,33.99699021
0.136,275,0.1,4,0.4,2.5,0.017,0.6,73.63369024,0.5090909091,4746.562952,3.80416,140,432.8097304,56.12958507,12.96034243,1.680781627,33.39493017,33.90402108
0.144,275,0.1,4,0.4,2.5,0.017,0.6,77.81748022,0.5090909091,4733.581042,3.79264,140,456.131461,55.97372968,13.69673565,1.680781627,33.30220225,33.81129316
0.152,275,0.1,4,0.4,2.5,0.017,0.6,81.9839566,0.5090909091,4720.632861,3.78112,140,479.2188975,55.81827922,14.4300815,1.680781627,33.20971524,33.71880615
0.16,275,0.1,4,0.4,2.5,0.017,0.6,86.13317275,0.5090909091,4707.718369,3.7696,140,502.0737223,55.66323321,15.16038935,1.680781627,33.11746887,33.62655978
0.168,275,0.1,4,0.4,2.5,0.017,0.6,90.26518194,0.5090909091,4694.837526,3.75808,140,524.6976086,55.50859118,15.88766858,1.680781627,33.02546285,33.53455376
0.176,275,0.1,4,0.4,2.5,0.017,0.6,94.38003731,0.5090909091,4681.990293,3.74656,140,547.09222,55.35435265,16.61192856,1.680781627,32.9336969,33.4427878
0.184,275,0.1,4,0.4,2.5,0.017,0.6,98.47779193,0.5090909091,4669.17663,3.73504,140,569.2592114,55.20051717,17.33317861,1.680781627,32.84217074,33.35126165
0.192,275,0.1,4,0.4,2.5,0.017,0.6,102.5584987,0.5090909091,4656.3965,3.72352,140,591.2002282,55.04708425,18.05142806,1.680781627,32.75088409,33.259975
0.2,275,0.1,4,0.4,2.5,0.017,0.6,106.6222106,0.5090909091,4643.649864,3.712,140,612.9169068,54.89405345,18.76668621,1.680781627,32.65983669,33.1689276
0.208,275,0.1,4,0.4,2.5,0.017,0.6,110.6689802,0.5090909091,4630.936682,3.70048,140,634.4108747,54.74142429,19.47896234,1.680781627,32.56902825,33.07811916
0.216,275,0.1,4,0.4,2.5,0.017,0.6,114.6988602,0.5090909091,4618.256918,3.68896,140,655.6837502,54.58919633,20.18826571,1.680781627,32.47845851,32.98754941
0.224,275,0.1,4,0.4,2.5,0.017,0.6,118.7119031,0.5090909091,4605.610533,3.67744,140,676.7371428,54.4373691,20.89460558,1.680781627,32.38812718,32.89721809
0.232,275,0.1,4,0.4,2.5,0.017,0.6,122.7081614,0.5090909091,4592.997489,3.66592,140,697.5726531,54.28594215,21.59799116,1.680781627,32.29803401,32.80712492
0.24,275,0.1,4,0.4,2.5,0.017,0.6,126.6876875,0.5090909091,4580.417749,3.6544,140,718.1918726,54.13491504,22.29843167,1.680781627,32.20817872,32.71726963
0.248,275,0.1,4,0.4,2.5,0.017,0.6,130.6505334,0.5090909091,4567.871275,3.64288,140,738.5963843,53.98428731,22.99593631,1.680781627,32.11856105,32.62765196
0.256,275,0.1,4,0.4,2.5,0.017,0.6,134.5967514,0.5090909091,4555.35803,3.63136,140,758.7877623,53.83405851,23.69051424,1.680781627,32.02918074,32.53827165
0.264,275,0.1,4,0.4,2.5,0.017,0.6,138.5263934,0.5090909091,4542.877979,3.61984,140,778.767572,53.68422821,24.38217462,1.680781627,31.94003751,32.44912842
0.272,275,0.1,4,0.4,2.5,0.017,0.6,142.4395114,0.5090909091,4530.431083,3.60832,140,798.5373701,53.53479597,25.0709266,1.680781627,31.85113111,32.36022202
0.28,275,0.1,4,0.4,2.5,0.017,0.6,146.3361572,0.5090909091,4518.017306,3.5968,140,818.0987045,53.38576134,25.75677928,1.680781627,31.76246128,32.27155219
0.288,275,0.1,4,0.4,2.5,0.017,0.6,150.2163826,0.5090909091,4505.636613,3.58528,140,837.453115,53.2371239,26.43974178,1.680781627,31.67402775,32.18311866
0.296,275,0.1,4,0.4,2.5,0.017,0.6,154.0802391,0.5090909091,4493.288966,3.57376,140,856.6021322,53.08888321,27.11982318,1.680781627,31.58583028,32.09492119
0.304,275,0.1,4,0.4,2.5,0.017,0.6,157.9277782,0.5090909091,4480.974332,3.56224,140,875.5472788,52.94103884,27.79703255,1.680781627,31.4978686,32.00695951
0.312,275,0.1,4,0.4,2.5,0.017,0.6,161.7590514,0.5090909091,4468.692673,3.55072,140,894.2900686,52.79359036,28.47137894,1.680781627,31.41014247,31.91923338
0.32,275,0.1,4,0.4,2.5,0.017,0.6,165.5741101,0.5090909091,4456.443955,3.5392,140,912.8320073,52.64653736,29.14287137,1.680781627,31.32265162,31.83174253
0.328,275,0.1,4,0.4,2.5,0.017,0.6,169.3730053,0.5090909091,4444.228142,3.52768,140,931.1745921,52.49987941,29.81151888,1.680781627,31.23539582,31.74448673
0.336,275,0.1,4,0.4,2.5,0.017,0.6,173.1557883,0.5090909091,4432.0452,3.51616,140,949.3193117,52.35361609,30.47733044,1.680781627,31.14837481,31.65746571
0.344,275,0.1,4,0.4,2.5,0.017,0.6,176.92251,0.5090909091,4419.895094,3.50464,140,967.2676469,52.20774698,31.14031506,1.680781627,31.06158834,31.57067924
0.352,275,0.1,4,0.4,2.5,0.017,0.6,180.6732215,0.5090909091,4407.77779,3.49312,140,985.02107,52.06227168,31.80048168,1.680781627,30.97503616,31.48412707
0.36,275,0.1,4,0.4,2.5,0.017,0.6,184.4079734,0.5090909091,4395.693253,3.4816,140,1002.581045,51.91718977,32.45783926,1.680781627,30.88871804,31.39780895
0.368,275,0.1,4,0.4,2.5,0.017,0.6,188.1268166,0.5090909091,4383.641451,3.47008,140,1019.949028,51.77250085,33.11239672,1.680781627,30.80263374,31.31172465
0.376,275,0.1,4,0.4,2.5,0.017,0.6,191.8298017,0.5090909091,4371.622348,3.45856,140,1037.126468,51.62820451,33.76416298,1.680781627,30.716783,31.22587391
0.384,275,0.1,4,0.4,2.5,0.017,0.6,195.5169792,0.5090909091,4359.635911,3.44704,140,1054.114802,51.48430035,34.41314693,1.680781627,30.6311656,31.14025651
0.392,275,0.1,4,0.4,2.5,0.017,0.6,199.1883996,0.5090909091,4347.682108,3.43552,140,1070.915465,51.34078798,35.05935746,1.680781627,30.54578129,31.0548722
0.4,275,0.1,4,0.4,2.5,0.017,0.6,202.8441133,0.5090909091,4335.760906,3.424,140,1087.529879,51.19766699,35.70280341,1.680781627,30.46062984,30.96972075
0.408,275,0.1,4,0.4,2.5,0.017,0.6,206.4841703,0.5090909091,4323.872271,3.41248,140,1103.959461,51.054937,36.34349364,1.680781627,30.37571102,30.88480193
0.416,275,0.1,4,0.4,2.5,0.017,0.6,210.108621,0.5090909091,4312.016171,3.40096,140,1120.205617,50.91259761,36.98143698,1.680781627,30.2910246,30.80011551
0.424,275,0.1,4,0.4,2.5,0.017,0.6,213.7175154,0.5090909091,4300.192574,3.38944,140,1136.26975,50.77064844,37.61664224,1.680781627,30.20657034,30.71566125
0.432,275,0.1,4,0.4,2.5,0.017,0.6,217.3109034,0.5090909091,4288.401449,3.37792,140,1152.15325,50.6290891,38.2491182,1.680781627,30.12234801,30.63143892
0.44,275,0.1,4,0.4,2.5,0.017,0.6,220.888835,0.5090909091,4276.642763,3.3664,140,1167.857502,50.48791922,38.87887366,1.680781627,30.0383574,30.54744831
0.448,275,0.1,4,0.4,2.5,0.017,0.6,224.4513599,0.5090909091,4264.916485,3.35488,140,1183.383884,50.34713841,39.50591737,1.680781627,29.95459827,30.46368918
0.456,275,0.1,4,0.4,2.5,0.017,0.6,227.9985277,0.5090909091,4253.222583,3.34336,140,1198.733764,50.20674631,40.13025807,1.680781627,29.8710704,30.38016131
0.464,275,0.1,4,0.4,2.5,0.017,0.6,231.5303881,0.5090909091,4241.561027,3.33184,140,1213.908504,50.06674253,40.7519045,1.680781627,29.78777357,30.29686448
0.472,275,0.1,4,0.4,2.5,0.017,0.6,235.0469907,0.5090909091,4229.931787,3.32032,140,1228.909458,49.92712672,41.37086537,1.680781627,29.70470757,30.21379848
0.48,275,0.1,4,0.4,2.5,0.017,0.6,238.5483847,0.5090909091,4218.334831,3.3088,140,1243.737971,49.7878985,41.98714937,1.680781627,29.62187217,30.13096308
0.488,275,0.1,4,0.4,2.5,0.017,0.6,242.0346195,0.5090909091,4206.770129,3.29728,140,1258.395384,49.64905752,42.60076518,1.680781627,29.53926716,30.04835807
0.496,275,0.1,4,0.4,2.5,0.017,0.6,245.5057443,0.5090909091,4195.237653,3.28576,140,1272.883027,49.51060341,43.21172148,1.680781627,29.45689232,29.96598323
0.504,275,0.1,4,0.4,2.5,0.017,0.6,248.9618083,0.5090909091,4183.737371,3.27424,140,1287.202224,49.37253582,43.8200269,1.680781627,29.37474745,29.88383836
0.512,275,0.1,4,0.4,2.5,0.017,0.6,252.4028605,0.5090909091,4172.269254,3.26272,140,1301.354291,49.23485439,44.42569008,1.680781627,29.29283234,29.80192325
0.52,275,0.1,4,0.4,2.5,0.017,0.6,255.8289499,0.5090909091,4160.833274,3.2512,140,1315.340538,49.09755879,45.02871964,1.680781627,29.21114677,29.72023767
0.528,275,0.1,4,0.4,2.5,0.017,0.6,259.2401253,0.5090909091,4149.429402,3.23968,140,1329.162266,48.96064865,45.62912417,1.680781627,29.12969054,29.63878144
0.536,275,0.1,4,0.4,2.5,0.017,0.6,262.6364355,0.5090909091,4138.057609,3.22816,140,1342.820771,48.82412365,46.22691226,1.680781627,29.04846344,29.55755435
0.544,275,0.1,4,0.4,2.5,0.017,0.6,266.0179292,0.5090909091,4126.717867,3.21664,140,1356.317338,48.68798343,46.82209247,1.680781627,28.96746528,29.47655619
0.552,275,0.1,4,0.4,2.5,0.017,0.6,269.3846549,0.5090909091,4115.410147,3.20512,140,1369.653249,48.55222766,47.41467337,1.680781627,28.88669586,29.39578677
0.56,275,0.1,4,0.4,2.5,0.017,0.6,272.7366612,0.5090909091,4104.134423,3.1936,140,1382.829776,48.41685602,48.00466349,1.680781627,28.80615497,29.31524588
0.568,275,0.1,4,0.4,2.5,0.017,0.6,276.0739965,0.5090909091,4092.890666,3.18208,140,1395.848185,48.28186816,48.59207135,1.680781627,28.72584242,29.23493333
0.576,275,0.1,4,0.4,2.5,0.017,0.6,279.3967092,0.5090909091,4081.67885,3.17056,140,1408.709734,48.14726377,49.17690546,1.680781627,28.64575802,29.15484893
0.584,275,0.1,4,0.4,2.5,0.017,0.6,282.7048474,0.5090909091,4070.498947,3.15904,140,1421.415675,48.01304252,49.75917431,1.680781627,28.56590157,29.07499248
0.592,275,0.1,4,0.4,2.5,0.017,0.6,285.9984593,0.5090909091,4059.350931,3.14752,140,1433.967254,47.87920409,50.33888637,1.680781627,28.48627289,28.99536379
0.6,275,0.1,4,0.4,2.5,0.017,0.6,289.277593,0.5090909091,4048.234776,3.136,140,1446.365707,47.74574817,50.9160501,1.680781627,28.40687178,28.91596269
0.608,275,0.1,4,0.4,2.5,0.017,0.6,292.5422965,0.5090909091,4037.150456,3.12448,140,1458.612265,47.61267444,51.49067396,1.680781627,28.32769806,28.83678897
0.616,275,0.1,4,0.4,2.5,0.017,0.6,295.7926176,0.5090909091,4026.097945,3.11296,140,1470.708152,47.4799826,52.06276637,1.680781627,28.24875155,28.75784246
0.624,275,0.1,4,0.4,2.5,0.017,0.6,299.0286042,0.5090909091,4015.077217,3.10144,140,1482.654586,47.34767234,52.63233574,1.680781627,28.17003207,28.67912298
0.632,275,0.1,4,0.4,2.5,0.017,0.6,302.250304,0.5090909091,4004.088248,3.08992,140,1494.452775,47.21574336,53.19939047,1.680781627,28.09153943,28.60063034
0.64,275,0.1,4,0.4,2.5,0.017,0.6,305.4577647,0.5090909091,3993.131013,3.0784,140,1506.103925,47.08419536,53.76393896,1.680781627,28.01327347,28.52236438
0.648,275,0.1,4,0.4,2.5,0.017,0.6,308.6510338,0.5090909091,3982.205486,3.06688,140,1517.609231,46.95302804,54.32598957,1.680781627,27.93523399,28.4443249
0.656,275,0.1,4,0.4,2.5,0.017,0.6,311.8301587,0.5090909091,3971.311645,3.05536,140,1528.969883,46.82224113,54.88555066,1.680781627,27.85742084,28.36651175
0.664,275,0.1,4,0.4,2.5,0.017,0.6,314.9951869,0.5090909091,3960.449465,3.04384,140,1540.187065,46.69183432,55.44263056,1.680781627,27.77983384,28.28892475
0.672,275,0.1,4,0.4,2.5,0.017,0.6,318.1461656,0.5090909091,3949.618923,3.03232,140,1551.261953,46.56180735,55.99723761,1.680781627,27.70247282,28.21156373
0.68,275,0.1,4,0.4,2.5,0.017,0.6,321.2831421,0.5090909091,3938.819994,3.0208,140,1562.195718,46.43215992,56.54938011,1.680781627,27.62533762,28.13442853
0.688,275,0.1,4,0.4,2.5,0.017,0.6,324.4061636,0.5090909091,3928.052658,3.00928,140,1572.989523,46.30289176,57.09906636,1.680781627,27.54842807,28.05751898
0.696,275,0.1,4,0.4,2.5,0.017,0.6,327.515277,0.5090909091,3917.31689,2.99776,140,1583.644525,46.17400261,57.64630465,1.680781627,27.47174402,27.98083493
0.704,275,0.1,4,0.4,2.5,0.017,0.6,330.6105294,0.5090909091,3906.612668,2.98624,140,1594.161875,46.04549219,58.19110324,1.680781627,27.39528529,27.9043762
0.712,275,0.1,4,0.4,2.5,0.017,0.6,333.6919676,0.5090909091,3895.939972,2.97472,140,1604.542717,45.91736024,58.73347039,1.680781627,27.31905174,27.82814265
0.72,275,0.1,4,0.4,2.5,0.017,0.6,336.7596385,0.5090909091,3885.298778,2.9632,140,1614.788188,45.7896065,59.27341434,1.680781627,27.24304322,27.75213413
0.728,275,0.1,4,0.4,2.5,0.017,0.6,339.8135888,0.5090909091,3874.689065,2.95168,140,1624.899421,45.66223072,59.81094331,1.680781627,27.16725956,27.67635047
0.736,275,0.1,4,0.4,2.5,0.017,0.6,342.8538652,0.5090909091,3864.110814,2.94016,140,1634.87754,45.53523264,60.34606551,1.680781627,27.09170062,27.60079153
0.744,275,0.1,4,0.4,2.5,0.017,0.6,345.8805141,0.5090909091,3853.564002,2.92864,140,1644.723664,45.40861202,60.87878915,1.680781627,27.01636625,27.52545716
0.752,275,0.1,4,0.4,2.5,0.017,0.6,348.8935822,0.5090909091,3843.048611,2.91712,140,1654.438906,45.28236861,61.40912239,1.680781627,26.94125631,27.45034722
0.76,275,0.1,4,0.4,2.5,0.017,0.6,351.8931158,0.5090909091,3832.564619,2.9056,140,1664.024372,45.15650218,61.93707343,1.680781627,26.86637065,27.37546156
0.768,275,0.1,4,0.4,2.5,0.017,0.6,354.8791613,0.5090909091,3822.112007,2.89408,140,1673.481162,45.03101249,62.4626504,1.680781627,26.79170914,27.30080005
0.776,275,0.1,4,0.4,2.5,0.017,0.6,357.851765,0.5090909091,3811.690757,2.88256,140,1682.81037,44.9058993,62.98586146,1.680781627,26.71727164,27.22636255
0.784,275,0.1,4,0.4,2.5,0.017,0.6,360.8109729,0.5090909091,3801.300849,2.87104,140,1692.013085,44.78116239,63.50671473,1.680781627,26.64305801,27.15214892
0.792,275,0.1,4,0.4,2.5,0.017,0.6,363.7568313,0.5090909091,3790.942265,2.85952,140,1701.090387,44.65680155,64.02521832,1.680781627,26.56906812,27.07815903
0.8,275,0.1,4,0.4,2.5,0.017,0.6,366.6893861,0.5090909091,3780.614986,2.848,140,1710.043354,44.53281655,64.54138034,1.680781627,26.49530185,27.00439276
0.808,275,0.1,4,0.4,2.5,0.017,0.6,369.6086833,0.5090909091,3770.318995,2.83648,140,1718.873054,44.40920717,65.05520888,1.680781627,26.42175905,26.93084996
0.816,275,0.1,4,0.4,2.5,0.017,0.6,372.5147687,0.5090909091,3760.054274,2.82496,140,1727.580552,44.28597322,65.56671201,1.680781627,26.34843962,26.85753053
0.824,275,0.1,4,0.4,2.5,0.017,0.6,375.4076883,0.5090909091,3749.820807,2.81344,140,1736.166907,44.16311448,66.07589779,1.680781627,26.27534343,26.78443434
0.832,275,0.1,4,0.4,2.5,0.017,0.6,378.2874876,0.5090909091,3739.618577,2.80192,140,1744.633169,44.04063075,66.58277427,1.680781627,26.20247035,26.71156126
0.84,275,0.1,4,0.4,2.5,0.017,0.6,381.1542124,0.5090909091,3729.447567,2.7904,140,1752.980385,43.91852185,67.08734948,1.680781627,26.12982028,26.63891119
0.848,275,0.1,4,0.4,2.5,0.017,0.6,384.0079083,0.5090909091,3719.307762,2.77888,140,1761.209596,43.79678758,67.58963145,1.680781627,26.0573931,26.56648401
0.856,275,0.1,4,0.4,2.5,0.017,0.6,386.8486206,0.5090909091,3709.199146,2.76736,140,1769.321837,43.67542775,68.08962819,1.680781627,25.9851887,26.49427961
0.864,275,0.1,4,0.4,2.5,0.017,0.6,389.676395,0.5090909091,3699.121704,2.75584,140,1777.318137,43.55444218,68.58734769,1.680781627,25.91320697,26.42229788
0.872,275,0.1,4,0.4,2.5,0.017,0.6,392.4912766,0.5090909091,3689.075421,2.74432,140,1785.199518,43.4338307,69.08279794,1.680781627,25.84144781,26.35053872
0.88,275,0.1,4,0.4,2.5,0.017,0.6,395.2933109,0.5090909091,3679.060283,2.7328,140,1792.966998,43.31359313,69.57598691,1.680781627,25.76991111,26.27900202
0.888,275,0.1,4,0.4,2.5,0.017,0.6,398.082543,0.5090909091,3669.076277,2.72128,140,1800.62159,43.19372931,70.06692255,1.680781627,25.69859678,26.20768769
0.896,275,0.1,4,0.4,2.5,0.017,0.6,400.859018,0.5090909091,3659.123388,2.70976,140,1808.1643,43.07423908,70.55561282,1.680781627,25.62750472,26.13659563
0.904,275,0.1,4,0.4,2.5,0.017,0.6,403.6227811,0.5090909091,3649.201603,2.69824,140,1815.596129,42.95512227,71.04206564,1.680781627,25.55663483,26.06572574
0.912,275,0.1,4,0.4,2.5,0.017,0.6,406.3738773,0.5090909091,3639.310911,2.68672,140,1822.918072,42.83637874,71.52628893,1.680781627,25.48598703,25.99507794
0.92,275,0.1,4,0.4,2.5,0.017,0.6,409.1123514,0.5090909091,3629.451299,2.6752,140,1830.131119,42.71800835,72.00829061,1.680781627,25.41556122,25.92465213
0.928,275,0.1,4,0.4,2.5,0.017,0.6,411.8382484,0.5090909091,3619.622754,2.66368,140,1837.236254,42.60001094,72.48807857,1.680781627,25.34535734,25.85444824
0.936,275,0.1,4,0.4,2.5,0.017,0.6,414.551613,0.5090909091,3609.825266,2.65216,140,1844.234457,42.48238639,72.9656607,1.680781627,25.27537528,25.78446619
0.944,275,0.1,4,0.4,2.5,0.017,0.6,417.2524899,0.5090909091,3600.058824,2.64064,140,1851.1267,42.36513456,73.44104486,1.680781627,25.20561498,25.71470589
0.952,275,0.1,4,0.4,2.5,0.017,0.6,419.9409239,0.5090909091,3590.323418,2.62912,140,1857.913954,42.24825532,73.91423892,1.680781627,25.13607636,25.64516727
0.96,275,0.1,4,0.4,2.5,0.017,0.6,422.6169595,0.5090909091,3580.619036,2.6176,140,1864.597179,42.13174856,74.38525073,1.680781627,25.06675935,25.57585026
0.968,275,0.1,4,0.4,2.5,0.017,0.6,425.2806412,0.5090909091,3570.94567,2.60608,140,1871.177335,42.01561417,74.85408812,1.680781627,24.99766388,25.50675479
0.976,275,0.1,4,0.4,2.5,0.017,0.6,427.9320135,0.5090909091,3561.303311,2.59456,140,1877.655373,41.89985202,75.32075892,1.680781627,24.92878988,25.43788079
0.984,275,0.1,4,0.4,2.5,0.017,0.6,430.5711208,0.5090909091,3551.69195,2.58304,140,1884.032241,41.78446203,75.78527094,1.680781627,24.8601373,25.36922821
0.992,275,0.1,4,0.4,2.5,0.017,0.6,433.1980074,0.5090909091,3542.111579,2.57152,140,1890.308881,41.66944408,76.24763198,1.680781627,24.79170608,25.30079699
1,275,0.1,4,0.4,2.5,0.017,0.6,435.8127176,0.5090909091,3532.562189,2.56,140,1896.486231,41.5547981,76.70784984,1.680781627,24.72349616,25.23258707
1.008,275,0.1,4,0.4,2.5,0.017,0.6,438.4152955,0.5090909091,3523.043775,2.54848,140,1902.565221,41.44052398,77.16593229,1.680781627,24.65550748,25.16459839
1.016,275,0.1,4,0.4,2.5,0.017,0.6,441.0057853,0.5090909091,3513.556329,2.53696,140,1908.546779,41.32662166,77.6218871,1.680781627,24.58774001,25.09683092
1.024,275,0.1,4,0.4,2.5,0.017,0.6,443.5842312,0.5090909091,3504.099845,2.52544,140,1914.431827,41.21309106,78.07572203,1.680781627,24.5201937,25.02928461
1.032,275,0.1,4,0.4,2.5,0.017,0.6,446.150677,0.5090909091,3494.674317,2.51392,140,1920.221282,41.0999321,78.52744482,1.680781627,24.4528685,24.96195941
1.04,275,0.1,4,0.4,2.5,0.017,0.6,448.7051667,0.5090909091,3485.27974,2.5024,140,1925.916055,40.98714473,78.97706322,1.680781627,24.38576438,24.89485529
1.048,275,0.1,4,0.4,2.5,0.017,0.6,451.2477442,0.5090909091,3475.91611,2.49088,140,1931.517054,40.87472889,79.42458493,1.680781627,24.31888131,24.82797222
1.056,275,0.1,4,0.4,2.5,0.017,0.6,453.7784534,0.5090909091,3466.583422,2.47936,140,1937.02518,40.76268453,79.87001768,1.680781627,24.25221925,24.76131016
1.064,275,0.1,4,0.4,2.5,0.017,0.6,456.2973379,0.5090909091,3457.281672,2.46784,140,1942.441332,40.6510116,80.31336918,1.680781627,24.18577818,24.69486909
1.072,275,0.1,4,0.4,2.5,0.017,0.6,458.8044416,0.5090909091,3448.010858,2.45632,140,1947.766401,40.53971007,80.7546471,1.680781627,24.11955808,24.62864899
1.08,275,0.1,4,0.4,2.5,0.017,0.6,461.299808,0.5090909091,3438.770977,2.4448,140,1953.001275,40.42877991,81.19385914,1.680781627,24.05355893,24.56264984
1.088,275,0.1,4,0.4,2.5,0.017,0.6,463.7834807,0.5090909091,3429.562027,2.43328,140,1958.146838,40.31822109,81.63101296,1.680781627,23.98778071,24.49687162
1.096,275,0.1,4,0.4,2.5,0.017,0.6,466.2555033,0.5090909091,3420.384005,2.42176,140,1963.203967,40.20803359,82.06611622,1.680781627,23.92222342,24.43131432
1.104,275,0.1,4,0.4,2.5,0.017,0.6,468.7159192,0.5090909091,3411.236913,2.41024,140,1968.173537,40.09821741,82.49917658,1.680781627,23.85688704,24.36597795
1.112,275,0.1,4,0.4,2.5,0.017,0.6,471.1647718,0.5090909091,3402.120748,2.39872,140,1973.056415,39.98877254,82.93020168,1.680781627,23.79177158,24.30086249
1.12,275,0.1,4,0.4,2.5,0.017,0.6,473.6021045,0.5090909091,3393.035512,2.3872,140,1977.853468,39.87969898,83.35919915,1.680781627,23.72687703,24.23596794
1.128,275,0.1,4,0.4,2.5,0.017,0.6,476.0279607,0.5090909091,3383.981204,2.37568,140,1982.565554,39.77099674,83.78617661,1.680781627,23.66220341,24.17129432
1.136,275,0.1,4,0.4,2.5,0.017,0.6,478.4423834,0.5090909091,3374.957827,2.36416,140,1987.193529,39.66266584,84.21114167,1.680781627,23.59775071,24.10684162
1.144,275,0.1,4,0.4,2.5,0.017,0.6,480.845416,0.5090909091,3365.965383,2.35264,140,1991.738243,39.5547063,84.63410193,1.680781627,23.53351897,24.04260988
1.152,275,0.1,4,0.4,2.5,0.017,0.6,483.2371015,0.5090909091,3357.003873,2.34112,140,1996.200544,39.44711816,85.05506499,1.680781627,23.46950819,23.9785991
1.16,275,0.1,4,0.4,2.5,0.017,0.6,485.6174831,0.5090909091,3348.073302,2.3296,140,2000.581273,39.33990144,85.47403843,1.680781627,23.40571839,23.9148093
1.168,275,0.1,4,0.4,2.5,0.017,0.6,487.9866037,0.5090909091,3339.173673,2.31808,140,2004.881269,39.23305621,85.89102982,1.680781627,23.34214962,23.85124052
1.176,275,0.1,4,0.4,2.5,0.017,0.6,490.3445064,0.5090909091,3330.304991,2.30656,140,2009.101363,39.12658251,86.30604673,1.680781627,23.27880188,23.78789279
1.184,275,0.1,4,0.4,2.5,0.017,0.6,492.6912341,0.5090909091,3321.46726,2.29504,140,2013.242386,39.0204804,86.7190967,1.680781627,23.21567524,23.72476615
1.192,275,0.1,4,0.4,2.5,0.017,0.6,495.0268296,0.5090909091,3312.660487,2.28352,140,2017.305162,38.91474995,87.1301873,1.680781627,23.15276971,23.66186062
1.2,275,0.1,4,0.4,2.5,0.017,0.6,497.3513358,0.5090909091,3303.884678,2.272,140,2021.290511,38.80939124,87.53932606,1.680781627,23.09008536,23.59917627
1.208,275,0.1,4,0.4,2.5,0.017,0.6,499.6647955,0.5090909091,3295.13984,2.26048,140,2025.199251,38.70440436,87.9465205,1.680781627,23.02762223,23.53671314
1.216,275,0.1,4,0.4,2.5,0.017,0.6,501.9672513,0.5090909091,3286.42598,2.24896,140,2029.032192,38.5997894,88.35177815,1.680781627,22.96538038,23.47447129
1.224,275,0.1,4,0.4,2.5,0.017,0.6,504.258746,0.5090909091,3277.743108,2.23744,140,2032.790144,38.49554645,88.75510651,1.680781627,22.90335986,23.41245077
1.232,275,0.1,4,0.4,2.5,0.017,0.6,506.5393222,0.5090909091,3269.091232,2.22592,140,2036.47391,38.39167564,89.1565131,1.680781627,22.84156075,23.35065166
