"time","clutch3.f_normalized"
0, 0
0, 0
0, 0
2.33281260821766E-21, 0
2.33281260821766E-21, 0
0.0106, 0
0.0206, 0
0.0306, 0
0.0406, 0
0.0506, 0
0.0606, 0
0.0706000000000001, 0
0.0806000000000001, 0
0.0906000000000001, 0
0.1006, 0
0.1106, 0
0.1206, 0
0.1306, 0
0.1406, 0
0.1506, 0
0.1606, 0
0.1706, 0
0.1806, 0
0.1906, 0
0.2006, 0
0.2106, 0
0.2206, 0
0.2306, 0
0.2406, 0
0.2506, 0
0.2606, 0
0.2706, 0
0.2806, 0
0.2906, 0
0.3006, 0
0.3106, 0
0.3206, 0
0.3306, 0
0.3406, 0
0.3506, 0
0.3606, 0
0.3706, 0
0.3806, 0
0.3906, 0
0.4, 0
0.4, 0
0.410408311757358, 0
0.420408311757358, 0
0.430408311757358, 0
0.440408311757358, 0
0.450408311757358, 0
0.460408311757358, 0
0.470408311757358, 0
0.480408311757358, 0
0.490408311757358, 0
0.500408311757358, 0
0.510408311757358, 0
0.520408311757358, 0
0.530408311757358, 0
0.540408311757358, 0
0.550408311757358, 0
0.560408311757359, 0
0.570408311757359, 0
0.580408311757359, 0
0.590408311757359, 0
0.600408311757359, 0
0.610408311757359, 0
0.620408311757359, 0
0.630408311757359, 0
0.640408311757359, 0
0.650408311757359, 0
0.660408311757359, 0
0.670408311757359, 0
0.680408311757359, 0
0.690408311757359, 0
0.700408311757359, 0
0.709792826004462, 0
0.709792826004462, 0
0.720170428901373, 0
0.730170428901373, 0
0.740170428901373, 0
0.750170428901373, 0
0.760170428901373, 0
0.770170428901373, 0
0.780170428901373, 0
0.790170428901373, 0
0.791275354453254, 0
0.791275354453254, 0
0.801875354453254, 0
0.811875354453254, 0
0.821875354453254, 0
0.831167241421845, 0
0.831167241421845, 0
0.831167241680353, 0
0.831167241680353, 0
0.841489349177416, 0
0.851489349177416, 0
0.861489349177416, 0
0.871489349177416, 0
0.881489349177416, 0
0.891489349177416, 0
0.9, 0
0.9, 1
0.906553448390505, 1
0.906553448390505, 1
0.917153448390505, 1
0.927153448390505, 1
0.937153448390505, 1
0.947153448390505, 1
0.957153448390505, 1
0.967153448390505, 1
0.977153448390505, 1
0.987153448390505, 1
0.997153448390505, 1
1.00033328923368, 1
1.00033328923368, 1
1.00033328963588, 1
1.00033328963588, 1
1.01064399710768, 1
1.02164399710768, 1
1.03264399710768, 1
1.04364399710768, 1
1.05464399710768, 1
1.06564399710768, 1
1.07664399710768, 1
1.08764399710768, 1
1.09864399710767, 1
1.10964399710767, 1
1.12064399710767, 1
1.13164399710767, 1
1.14264399710767, 1
1.14400968106305, 1
1.14400968106305, 1
1.15460968106305, 1
1.16560968106305, 1
1.17660968106304, 1
1.18760968106304, 1
1.19860968106304, 1
1.20960968106304, 1
1.22060968106304, 1
1.23160968106304, 1
1.24260968106304, 1
1.25063369672862, 1
1.25063369672862, 1
1.26123369672862, 1
1.27223369672862, 1
1.28323369672862, 1
1.29423369672862, 1
1.30523369672862, 1
1.31623369672861, 1
1.32723369672861, 1
1.33823369672861, 1
1.34923369672861, 1
1.36023369672861, 1
1.37123369672861, 1
1.38223369672861, 1
1.39323369672861, 1
1.4042336967286, 1
1.4152336967286, 1
1.4262336967286, 1
1.4372336967286, 1
1.4482336967286, 1
1.4592336967286, 1
1.4702336967286, 1
1.4812336967286, 1
1.4922336967286, 1
1.5, 1
1.5, 1
