    "time",     "y_0",     "y_1",     "y_2"
         0,         0,         0,         0
      0.01,         0,         0,         0
      0.02,         0,         0,         0
      0.03,0.79973336,         0,         0
      0.04, 1.7986503, 2.6990551,         0
      0.05, 3.1957354, 2.6990551,         0
      0.06, 4.9895912, 4.4956268, 5.2455487
      0.07, 7.1784234, 4.4956268, 5.2455487
      0.08, 9.7600429, 6.2880047, 5.2455487
      0.09, 12.731866, 6.2880047, 5.2455487
       0.1, 16.090919,  8.074519, 9.4240634
      0.11, 19.833838,  8.074519, 9.4240634
      0.12, 23.956877, 9.8535075, 9.4240634
      0.13, 28.455906, 9.8535075, 9.4240634
      0.14, 33.326417, 11.623318, 13.571945
      0.15, 38.563528, 11.623318, 13.571945
      0.16, 44.161987, 13.382311, 13.571945
      0.17,  50.11618, 13.382311, 13.571945
      0.18,  56.42013, 15.128859,  17.67579
      0.19, 63.067506, 15.128859,  17.67579
       0.2,  70.05163, 16.861354,  17.67579
      0.21, 77.365481, 16.861354,  17.67579
      0.22, 85.001704, 18.578204, 21.722419
      0.23, 92.952608, 18.578204, 21.722419
      0.24, 101.21019, 20.277838, 21.722419
      0.25, 109.76612, 20.277838, 21.722419
      0.26, 118.61178, 21.958709, 25.698951
      0.27, 127.73822, 21.958709, 25.698951
      0.28, 137.13624, 23.619292, 25.698951
      0.29,  146.7963, 23.619292, 25.698951
       0.3, 156.70867,  25.25809, 29.592863
      0.31, 166.86325,  25.25809, 29.592863
      0.32, 177.24979, 26.873635, 29.592863
      0.33, 187.85772, 26.873635, 29.592863
      0.34, 198.67624, 28.464488, 33.392058
      0.35, 209.69435, 28.464488, 33.392058
      0.36, 220.90083, 30.029244, 33.392058
      0.37, 232.28423, 30.029244, 33.392058
      0.38, 243.83292,  31.56653, 37.084926
      0.39, 255.53506,  31.56653, 37.084926
       0.4, 267.37868, 33.075009, 37.084926
      0.41, 279.35162, 33.075009, 37.084926
      0.42, 291.44155, 34.553383, 40.660398
      0.43, 303.63601, 34.553383, 40.660398
      0.44, 315.92243, 36.000391, 40.660398
      0.45, 328.28811, 36.000391, 40.660398
      0.46, 340.72021, 37.414815, 44.108006
      0.47, 353.20582, 37.414815, 44.108006
      0.48, 365.73198, 38.795476, 44.108006
      0.49,  378.2856, 38.795476, 44.108006
       0.5, 390.85355, 40.141241, 47.417931
      0.51, 403.42269, 40.141241, 47.417931
      0.52, 415.97973, 41.451022, 47.417931
