"time","revolute1.w","revolute2.w"
1.053,3.51122,-6.47508
1.056,3.54291,-6.41537
1.059,3.57483,-6.35427
1.062,3.60699,-6.29177
1.065,3.6394,-6.22786
1.068,3.67208,-6.16254
1.071,3.70504,-6.09579
1.074,3.73828,-6.02757
1.077,3.77181,-5.95787
1.08,3.80563,-5.88664
1.083,3.83973,-5.81386
1.086,3.87413,-5.73947
1.089,3.9088,-5.66343
1.092,3.94375,-5.5857
1.095,3.97896,-5.50622
1.098,4.01442,-5.42494
1.101,4.05011,-5.3418
1.104,4.08602,-5.25675
1.107,4.12213,-5.16972
1.11,4.1584,-5.08066
1.113,4.19483,-4.9895
1.116,4.23137,-4.89617
1.119,4.26799,-4.80062
1.122,4.30467,-4.70277
1.125,4.34135,-4.60257
1.128,4.37801,-4.49993
1.131,4.41458,-4.3948
1.134,4.45104,-4.28711
1.137,4.48731,-4.1768
1.14,4.52336,-4.06379
1.143,4.55911,-3.94802
1.146,4.5945,-3.82943
1.149,4.62947,-3.70795
1.152,4.66394,-3.58352
1.155,4.69783,-3.45609
1.158,4.73108,-3.32559
1.161,4.76358,-3.19196
1.164,4.79526,-3.05516
1.167,4.82602,-2.91512
1.17,4.85576,-2.7718
1.173,4.88438,-2.62516
1.176,4.91177,-2.47513
1.179,4.93783,-2.3217
1.182,4.96244,-2.1648
1.185,4.98548,-2.00442
1.188,5.00683,-1.84051
1.191,5.02637,-1.67305
1.194,5.04397,-1.502
1.197,5.05949,-1.32735
1.2,5.07281,-1.14907
1.203,5.08378,-0.96714
1.206,5.09228,-0.78155
1.209,5.09815,-0.592283
1.212,5.10126,-0.399329
1.215,5.10147,-0.202676
1.218,5.09863,-0.00231683
1.221,5.09261,0.201757
1.224,5.08326,0.409553
1.227,5.07045,0.621079
1.23,5.05402,0.836343
1.233,5.03386,1.05536
1.236,5.00982,1.27813
1.239,4.98177,1.50468
1.242,4.94959,1.73503
1.245,4.91316,1.9692
1.248,4.87235,2.20723
1.251,4.82705,2.44915
1.254,4.77714,2.69502
1.257,4.72254,2.94489
1.26,4.66313,3.19884
1.263,4.59881,3.45695
1.266,4.52951,3.71933
1.269,4.45514,3.98609
1.272,4.37561,4.25737
1.275,4.29084,4.53334
1.278,4.20077,4.81418
1.281,4.10532,5.1001
1.284,4.00443,5.39135
1.287,3.89803,5.6882
1.29,3.78604,5.99098
1.293,3.6684,6.30003
1.296,3.54504,6.61575
1.299,3.41588,6.9386
1.302,3.28084,7.26907
1.305,3.13982,7.60773
1.308,2.99272,7.95519
1.311,2.83944,8.31216
1.314,2.67984,8.6794
1.317,2.51379,9.05777
1.32,2.34111,9.4482
1.323,2.16164,9.85171
1.326,1.97516,10.2694
1.329,1.78147,10.7026
1.332,1.58033,11.1525
1.335,1.37148,11.6205
1.338,1.15468,12.1081
1.341,0.929674,12.6167
1.344,0.696259,13.1479
1.347,0.454283,13.7029
1.35,0.203711,14.2828
1.353,-0.0553095,14.8883
1.356,-0.322343,15.5194
1.359,-0.596528,16.1747
1.362,-0.876367,16.8515
1.365,-1.15953,17.5444
1.368,-1.4425,18.245
1.371,-1.72026,18.9406
1.374,-1.98605,19.6133
1.377,-2.2312,20.24
1.38,-2.44538,20.7923
1.383,-2.6173,21.2393
1.386,-2.73618,21.5509
1.389,-2.79342,21.7032
1.392,-2.78452,21.6834
1.395,-2.70999,21.493
1.398,-2.5753,21.1474
1.401,-2.38959,20.6721
1.404,-2.16391,20.0977
1.407,-1.90947,19.4551
1.41,-1.63624,18.7713
1.413,-1.35258,18.0688
1.416,-1.06486,17.3642
1.419,-0.777776,16.6693
1.422,-0.494568,15.9917
1.425,-0.217401,15.3363
1.428,0.0523947,14.7054
1.431,0.314057,14.1
1.434,0.567214,13.52
1.437,0.811762,12.9646
1.44,1.04775,12.4327
1.443,1.27534,11.9228
1.446,1.49477,11.4334
1.449,1.70627,10.9631
1.452,1.91009,10.5105
1.455,2.10647,10.0741
1.458,2.29563,9.65258
1.461,2.47779,9.24484
1.464,2.65313,8.84973
1.467,2.82182,8.46623
1.47,2.98401,8.09344
1.473,3.13984,7.73051
1.476,3.28942,7.37668
1.479,3.43287,7.03129
1.482,3.57026,6.69371
1.485,3.7017,6.36341
1.488,3.82724,6.03989
1.491,3.94698,5.72273
1.494,4.06097,5.41153
1.497,4.16929,5.10595
1.5,4.27199,4.80569
1.503,4.36916,4.51048
1.506,4.46086,4.22011
1.509,4.54715,3.93435
1.512,4.62813,3.65305
1.515,4.70387,3.37604
1.518,4.77445,3.1032
1.521,4.83997,2.83443
1.524,4.90053,2.56962
1.527,4.95622,2.3087
1.53,5.00716,2.05162
1.533,5.05347,1.79831
1.536,5.09525,1.54874
1.539,5.13265,1.30287
1.542,5.16578,1.06068
1.545,5.19478,0.822139
1.548,5.2198,0.587241
1.551,5.24097,0.35597
1.554,5.25844,0.128315
1.557,5.27236,-0.0957327
1.56,5.28288,-0.316182
1.563,5.29016,-0.533041
1.566,5.29434,-0.74632
1.569,5.29558,-0.956029
1.572,5.29403,-1.16218
1.575,5.28986,-1.36479
1.578,5.2832,-1.56388
1.581,5.27421,-1.75947
1.584,5.26304,-1.95157
1.587,5.24984,-2.14023
1.59,5.23475,-2.32547
1.593,5.2179,-2.50733
1.596,5.19945,-2.68585
1.599,5.17952,-2.86108
1.602,5.15824,-3.03305
1.605,5.13574,-3.20183
1.608,5.11214,-3.36746
1.611,5.08756,-3.53002
1.614,5.06211,-3.68956
1.617,5.0359,-3.84614
1.62,5.00904,-3.99985
1.623,4.98161,-4.15075
1.626,4.95373,-4.29891
1.629,4.92548,-4.44443
1.632,4.89695,-4.58737
1.635,4.86822,-4.72782
1.638,4.83936,-4.86588
1.641,4.81046,-5.00162
1.644,4.78157,-5.13514
1.647,4.75277,-5.26652
1.65,4.72412,-5.39586
1.653,4.69567,-5.52324
1.656,4.66749,-5.64877
1.659,4.63961,-5.77253
1.662,4.61208,-5.89462
1.665,4.58496,-6.01512
1.668,4.55827,-6.13412
1.671,4.53205,-6.25171
1.674,4.50634,-6.36799
1.677,4.48117,-6.48302
1.68,4.45655,-6.59688
1.683,4.43252,-6.70966
1.686,4.40909,-6.82142
1.689,4.38627,-6.93222
1.692,4.36407,-7.04211
1.695,4.34249,-7.15116
1.698,4.32155,-7.25938
1.701,4.30122,-7.36682
1.704,4.28151,-7.47347
1.707,4.26238,-7.57934
1.71,4.24383,-7.68441
1.713,4.22581,-7.78864
1.716,4.20829,-7.89196
1.719,4.1912,-7.99429
1.722,4.1745,-8.09551
1.725,4.15811,-8.19547
1.728,4.14193,-8.29397
1.731,4.12588,-8.39081
1.734,4.10983,-8.48571
1.737,4.09365,-8.57834
1.74,4.07718,-8.66834
1.743,4.06026,-8.75529
1.746,4.04269,-8.8387
1.749,4.02426,-8.91803
1.752,4.00474,-8.99269
1.755,3.98388,-9.06203
1.758,3.96141,-9.12535
1.761,3.93705,-9.1819
1.764,3.9105,-9.23091
1.767,3.88146,-9.27159
1.77,3.84964,-9.30316
1.773,3.81474,-9.32486
1.776,3.7765,-9.33598
1.779,3.73466,-9.3359
1.782,3.68902,-9.32409
1.785,3.6394,-9.30014
1.788,3.5857,-9.26383
1.791,3.52786,-9.21507
1.794,3.46588,-9.15398
1.797,3.39983,-9.08082
1.8,3.32984,-8.99607
1.803,3.2561,-8.90036
1.806,3.17884,-8.79446
1.809,3.09834,-8.67923
1.812,3.0149,-8.55567
1.815,2.92885,-8.42477
1.818,2.84053,-8.28759
1.821,2.75027,-8.14517
1.824,2.65841,-7.99851
1.827,2.56525,-7.84858
1.83,2.47108,-7.69627
1.833,2.37619,-7.54239
1.836,2.2808,-7.38769
1.839,2.18514,-7.23281
1.842,2.08939,-7.0783
1.845,1.9937,-6.92466
1.848,1.89822,-6.77227
1.851,1.80305,-6.62147
1.854,1.70829,-6.47251
1.857,1.61399,-6.3256
1.86,1.52022,-6.18088
1.863,1.42701,-6.03846
1.866,1.33438,-5.89838
1.869,1.24235,-5.76067
1.872,1.15092,-5.62533
1.875,1.06009,-5.49233
1.878,0.96984,-5.3616
1.881,0.880159,-5.23309
1.884,0.791027,-5.10671
1.887,0.702418,-4.98236
1.89,0.614308,-4.85993
1.893,0.526667,-4.73931
1.896,0.439466,-4.62039
1.899,0.352676,-4.50304
1.902,0.266265,-4.38714
1.905,0.180202,-4.27255
1.908,0.094458,-4.15916
1.911,0.00900196,-4.04682
1.914,-0.0761952,-3.93542
1.917,-0.161162,-3.82482
1.92,-0.245926,-3.71489
1.923,-0.330515,-3.60551
1.926,-0.414953,-3.49655
1.929,-0.499265,-3.38788
1.932,-0.583475,-3.27939
1.935,-0.667605,-3.17096
1.938,-0.751675,-3.06245
1.941,-0.835706,-2.95376
1.944,-0.919717,-2.84477
1.947,-1.00372,-2.73535
1.95,-1.08775,-2.62541
1.953,-1.1718,-2.51482
1.956,-1.25589,-2.40347
1.959,-1.34004,-2.29126
1.962,-1.42426,-2.17807
1.965,-1.50857,-2.0638
1.968,-1.59296,-1.94834
1.971,-1.67746,-1.83159
1.974,-1.76207,-1.71343
1.977,-1.84681,-1.59377
1.98,-1.93168,-1.4725
1.983,-2.01669,-1.34951
1.986,-2.10184,-1.2247
1.989,-2.18716,-1.09797
1.992,-2.27264,-0.969214
1.995,-2.35829,-0.838326
1.998,-2.44413,-0.705203
2.001,-2.53016,-0.569739
2.004,-2.6164,-0.431827
2.007,-2.70285,-0.29136
2.01,-2.78952,-0.14823
2.013,-2.87643,-0.00232732
2.016,-2.9636,0.146461
2.019,-3.05103,0.298247
2.022,-3.13875,0.453148
2.025,-3.22677,0.611283
2.028,-3.31512,0.772772
2.031,-3.40381,0.93774
2.034,-3.49288,1.10632
2.037,-3.58235,1.27863
2.04,-3.67226,1.45482
2.043,-3.76264,1.63503
2.046,-3.85353,1.8194
2.049,-3.94497,2.00809
2.052,-4.03701,2.20125
2.055,-4.1297,2.39905
2.058,-4.22309,2.60166
2.061,-4.31725,2.80925
2.064,-4.41224,3.02202
2.067,-4.50814,3.24015
2.07,-4.60501,3.46384
2.073,-4.70295,3.6933
2.076,-4.80203,3.92876
2.079,-4.90235,4.17042
2.082,-5.00401,4.41851
2.085,-5.10711,4.67327
2.088,-5.21176,4.93493
2.091,-5.31807,5.20371
2.094,-5.42615,5.47985
2.097,-5.53611,5.76354
2.1,-5.64806,6.05498
2.103,-5.76211,6.35434
2.106,-5.87834,6.66173
2.109,-5.99685,6.97722
2.112,-6.11769,7.30078
2.115,-6.24089,7.63229
2.118,-6.36644,7.97149
2.121,-6.49427,8.31794
2.124,-6.62425,8.67099
2.127,-6.75616,9.0297
2.13,-6.88967,9.39279
2.133,-7.02432,9.75857
2.136,-7.15951,10.1249
2.139,-7.29441,10.489
2.142,-7.42805,10.8475
2.145,-7.55921,11.1965
2.148,-7.68644,11.5313
2.151,-7.80812,11.8466
2.154,-7.92244,12.1367
2.157,-8.02748,12.3954
2.16,-8.12137,12.6167
2.163,-8.2023,12.7951
2.166,-8.26876,12.9256
2.169,-8.31957,13.0045
2.172,-8.35406,13.0297
2.175,-8.3721,13.0004
2.178,-8.37411,12.9181
2.181,-8.36099,12.7852
2.184,-8.33405,12.6058
2.187,-8.29487,12.3847
2.19,-8.2452,12.1273
2.193,-8.18681,11.839
2.196,-8.1214,11.5252
2.199,-8.05055,11.1909
2.202,-7.97564,10.8405
2.205,-7.89786,10.4779
2.208,-7.81818,10.1064
2.211,-7.73738,9.72865
2.214,-7.65608,9.34694
2.217,-7.57473,8.96297
2.22,-7.49362,8.57812
2.223,-7.41298,8.19342
2.226,-7.33289,7.80961
2.229,-7.2534,7.42722
2.232,-7.17446,7.0466
2.235,-7.09601,6.66799
2.238,-7.01791,6.29147
2.241,-6.94003,5.91708
2.244,-6.86219,5.54477
2.247,-6.78422,5.17446
2.25,-6.7059,4.80601
2.253,-6.62706,4.43929
2.256,-6.54746,4.07411
2.259,-6.46692,3.71032
2.262,-6.38521,3.34772
2.265,-6.30213,2.98612
2.268,-6.21749,2.62534
2.271,-6.13108,2.26519
2.274,-6.04271,1.90549
2.277,-5.9522,1.54604
2.28,-5.85937,1.18665
2.283,-5.76404,0.827145
2.286,-5.66606,0.467332
2.289,-5.56526,0.107021
2.292,-5.46151,-0.253981
2.295,-5.35466,-0.615873
2.298,-5.24459,-0.978859
2.301,-5.13118,-1.34315
2.304,-5.0143,-1.70897
2.307,-4.89386,-2.07654
2.31,-4.76976,-2.44611
2.313,-4.64192,-2.81794
2.316,-4.51025,-3.19229
2.319,-4.37469,-3.56945
2.322,-4.23517,-3.9497
2.325,-4.09164,-4.33337
2.328,-3.94405,-4.72077
2.331,-3.79238,-5.11222
2.334,-3.63659,-5.50806
2.337,-3.47669,-5.90863
2.34,-3.31268,-6.31423
2.343,-3.1446,-6.72517
2.346,-2.9725,-7.14171
2.349,-2.79647,-7.56403
2.352,-2.61666,-7.99225
2.355,-2.43326,-8.42636
2.358,-2.24653,-8.86616
2.361,-2.05685,-9.31122
2.364,-1.86468,-9.76083
2.367,-1.67065,-10.2139
2.37,-1.47557,-10.6688
2.373,-1.28046,-11.1233
2.376,-1.08662,-11.5746
2.379,-0.895635,-12.0187
2.382,-0.709408,-12.4512
2.385,-0.530209,-12.8661
2.388,-0.360625,-13.2569
2.391,-0.203526,-13.616
2.394,-0.061919,-13.9354
2.397,0.0611812,-14.2071
2.4,0.16297,-14.4234
2.403,0.241112,-14.578
2.406,0.293959,-14.6664
2.409,0.320776,-14.6866
2.412,0.321774,-14.6393
2.415,0.298144,-14.5276
2.418,0.251855,-14.3571
2.421,0.185511,-14.1348
2.424,0.102064,-13.8688
2.427,0.00461163,-13.5674
2.43,-0.103832,-13.2388
2.433,-0.220476,-12.8903
2.436,-0.34285,-12.5285
2.439,-0.468794,-12.159
2.442,-0.596507,-11.7862
2.445,-0.724545,-11.4137
2.448,-0.851703,-11.0445
2.451,-0.977077,-10.6807
2.454,-1.09995,-10.3237
2.457,-1.21981,-9.9747
2.46,-1.33621,-9.63444
2.463,-1.44888,-9.30336
2.466,-1.55763,-8.9817
2.469,-1.66233,-8.66951
2.472,-1.76289,-8.36674
2.475,-1.85927,-8.07326
2.478,-1.95148,-7.78886
2.481,-2.03954,-7.51331
2.484,-2.12346,-7.24633
2.487,-2.20331,-6.98765
2.49,-2.27914,-6.73699
2.493,-2.351,-6.49407
2.496,-2.41897,-6.2586
2.499,-2.48312,-6.03031
2.502,-2.54353,-5.80896
2.505,-2.60025,-5.59429
2.508,-2.65338,-5.38606
2.511,-2.70298,-5.18407
2.514,-2.74914,-4.98809
2.517,-2.79191,-4.79794
2.52,-2.83139,-4.61343
2.523,-2.86763,-4.43439
2.526,-2.90072,-4.26067
2.529,-2.93073,-4.0921
2.532,-2.95772,-3.92856
2.535,-2.98177,-3.76991
2.538,-3.00296,-3.61603
2.541,-3.02134,-3.46681
2.544,-3.037,-3.32213
2.547,-3.04999,-3.1819
2.55,-3.06039,-3.04602
2.553,-3.06826,-2.91441
2.556,-3.07367,-2.78697
2.559,-3.07669,-2.66364
2.562,-3.07738,-2.54432
2.565,-3.07581,-2.42896
2.568,-3.07204,-2.31749
2.571,-3.06614,-2.20983
2.574,-3.05816,-2.10593
2.577,-3.04817,-2.00572
2.58,-3.03623,-1.90914
2.583,-3.02239,-1.81615
2.586,-3.00672,-1.72668
2.589,-2.98928,-1.64067
2.592,-2.97012,-1.55809
2.595,-2.94929,-1.47887
2.598,-2.92686,-1.40296
2.601,-2.90286,-1.33032
2.604,-2.87737,-1.26089
2.607,-2.85042,-1.19463
2.61,-2.82207,-1.13149
2.613,-2.79236,-1.07141
2.616,-2.76135,-1.01436
2.619,-2.72907,-0.960283
2.622,-2.69558,-0.90913
2.625,-2.66092,-0.860854
2.628,-2.62512,-0.815408
2.631,-2.58823,-0.772745
2.634,-2.5503,-0.732815
2.637,-2.51136,-0.695571
2.64,-2.47144,-0.660965
2.643,-2.43058,-0.628949
2.646,-2.38883,-0.599472
2.649,-2.34621,-0.572487
2.652,-2.30275,-0.547945
2.655,-2.2585,-0.525795
2.658,-2.21347,-0.505988
2.661,-2.1677,-0.488474
2.664,-2.12122,-0.473202
2.667,-2.07406,-0.460123
2.67,-2.02624,-0.449185
2.673,-1.97779,-0.440337
2.676,-1.92873,-0.433527
2.679,-1.8791,-0.428704
2.682,-1.8289,-0.425816
2.685,-1.77818,-0.42481
2.688,-1.72693,-0.425633
2.691,-1.6752,-0.428234
2.694,-1.623,-0.432558
2.697,-1.57034,-0.438552
2.7,-1.51725,-0.446163
2.703,-1.46375,-0.455336
2.706,-1.40985,-0.466018
2.709,-1.35558,-0.478154
2.712,-1.30094,-0.49169
2.715,-1.24595,-0.50657
2.718,-1.19064,-0.52274
2.721,-1.13501,-0.540145
2.724,-1.07907,-0.558729
2.727,-1.02285,-0.578436
2.73,-0.966358,-0.599213
2.733,-0.909604,-0.621002
2.736,-0.852602,-0.643747
2.739,-0.795364,-0.667394
2.742,-0.737903,-0.691885
2.745,-0.68023,-0.717165
2.748,-0.622356,-0.743178
2.751,-0.564291,-0.769867
