"time","Ball1_pos","Ball2_pos","Ball1_vel","Ball2_vel"
0,10,10,15,15
0.001,10.015,10.015,14.99,14.99
0.002,10.03,10.03,14.98,14.98
0.003,10.045,10.045,14.971,14.971
0.004,10.06,10.06,14.961,14.961
0.005,10.075,10.075,14.951,14.951
0.006,10.09,10.09,14.941,14.941
0.007,10.105,10.105,14.931,14.931
0.008,10.12,10.12,14.922,14.922
0.009,10.135,10.135,14.912,14.912
0.01,10.15,10.15,14.902,14.902
0.011,10.164,10.164,14.892,14.892
0.012,10.179,10.179,14.882,14.882
0.013,10.194,10.194,14.872,14.872
0.014,10.209,10.209,14.863,14.863
0.015,10.224,10.224,14.853,14.853
0.016,10.239,10.239,14.843,14.843
0.017,10.254,10.254,14.833,14.833
0.018,10.268,10.268,14.823,14.823
0.019,10.283,10.283,14.814,14.814
0.02,10.298,10.298,14.804,14.804
0.021,10.313,10.313,14.794,14.794
0.022,10.328,10.328,14.784,14.784
0.023,10.342,10.342,14.774,14.774
0.024,10.357,10.357,14.765,14.765
0.025,10.372,10.372,14.755,14.755
0.026,10.387,10.387,14.745,14.745
0.027,10.401,10.401,14.735,14.735
0.028,10.416,10.416,14.725,14.725
0.029,10.431,10.431,14.716,14.716
0.03,10.446,10.446,14.706,14.706
0.031,10.46,10.46,14.696,14.696
0.032,10.475,10.475,14.686,14.686
0.033,10.49,10.49,14.676,14.676
0.034,10.504,10.504,14.666,14.666
0.035,10.519,10.519,14.657,14.657
0.036,10.534,10.534,14.647,14.647
0.037,10.548,10.548,14.637,14.637
0.038,10.563,10.563,14.627,14.627
0.039,10.578,10.578,14.617,14.617
0.04,10.592,10.592,14.608,14.608
0.041,10.607,10.607,14.598,14.598
0.042,10.621,10.621,14.588,14.588
0.043,10.636,10.636,14.578,14.578
0.044,10.651,10.651,14.568,14.568
0.045,10.665,10.665,14.559,14.559
0.046,10.68,10.68,14.549,14.549
0.047,10.694,10.694,14.539,14.539
0.048,10.709,10.709,14.529,14.529
0.049,10.723,10.723,14.519,14.519
0.05,10.738,10.738,14.51,14.51
0.051,10.752,10.752,14.5,14.5
0.052,10.767,10.767,14.49,14.49
0.053,10.781,10.781,14.48,14.48
0.054,10.796,10.796,14.47,14.47
0.055,10.81,10.81,14.46,14.46
0.056,10.825,10.825,14.451,14.451
0.057,10.839,10.839,14.441,14.441
0.058,10.853,10.853,14.431,14.431
0.059,10.868,10.868,14.421,14.421
0.06,10.882,10.882,14.411,14.411
0.061,10.897,10.897,14.402,14.402
0.062,10.911,10.911,14.392,14.392
0.063,10.926,10.926,14.382,14.382
0.064,10.94,10.94,14.372,14.372
0.065,10.954,10.954,14.362,14.362
0.066,10.969,10.969,14.353,14.353
0.067,10.983,10.983,14.343,14.343
0.068,10.997,10.997,14.333,14.333
0.069,11.012,11.012,14.323,14.323
0.07,11.026,11.026,14.313,14.313
0.071,11.04,11.04,14.303,14.303
0.072,11.055,11.055,14.294,14.294
0.073,11.069,11.069,14.284,14.284
0.074,11.083,11.083,14.274,14.274
0.075,11.097,11.097,14.264,14.264
0.076,11.112,11.112,14.254,14.254
0.077,11.126,11.126,14.245,14.245
0.078,11.14,11.14,14.235,14.235
0.079,11.154,11.154,14.225,14.225
