"Time","FMU:y","FMU:y2","FMU:y3","FMU:y1","FMU:y4","FMU:y5","FMU:y6","FMU:Q","FMU:QI"
0.29999999999999144,0,1,0,0,1,0,0,1,0
0.29999999999999999,0,1,0,0,1,0,0,0,1
0.30000001192092185,0,1,0,0,1,0,0,0,1
0.30000001192093606,0,1,0,0,1,0,0,0,1
0.31999999284743552,0,1,0,0,1,0,0,0,1
0.31999999284744973,0,1,0,0,1,0,0,0,1
0.34000000357627158,0,1,0,0,1,0,0,0,1
0.34000000357628579,0,1,0,0,1,0,0,0,1
0.36000001430510764,0,1,0,0,1,0,0,0,1
0.36000001430512185,0,1,0,0,1,0,0,0,1
0.37999999523162131,0,1,0,0,1,0,0,0,1
0.37999999523163552,0,1,0,0,1,0,0,0,1
0.40000000596045737,0,1,0,0,1,0,0,0,1
0.40000000596047158,0,1,0,0,1,0,0,0,1
0.41999998688697104,0,1,0,0,1,0,0,0,1
0.41999998688698525,0,1,0,0,1,0,0,0,1
0.4399999976158071,0,1,0,0,1,0,0,0,1
0.43999999761582131,0,1,0,0,1,0,0,0,1
0.46000000834464316,0,1,0,0,1,0,0,0,1
0.46000000834465737,0,1,0,0,1,0,0,0,1
0.47999998927115684,0,1,0,0,1,0,0,0,1
0.47999998927117105,0,1,0,0,1,0,0,0,1
0.49999999999999289,0,1,0,0,1,0,0,0,1
0.5,0,1,0,0,1,0,0,1,0
0.50000000000002265,0,1,0,0,1,0,0,1,0
0.51999998092650235,0,1,0,0,1,0,0,1,0
0.519999980926525,0,1,0,0,1,0,0,1,0
0.54000002145766079,0,1,0,0,1,0,0,1,0
0.54000002145768344,0,1,0,0,1,0,0,1,0
0.56000000238417447,0,1,0,0,1,0,0,1,0
0.56000000238419712,0,1,0,0,1,0,0,1,0
0.57999998331068814,0,1,0,0,1,0,0,1,0
0.57999998331071079,0,1,0,0,1,0,0,1,0
0.60000002384184659,0,1,0,0,1,0,0,1,0
0.60000002384186923,0,1,0,0,1,0,0,1,0
0.62000000476836026,0,1,0,0,1,0,0,1,0
0.62000000476838291,0,1,0,0,1,0,0,1,0
0.63999998569487393,0,1,0,0,1,0,0,1,0
0.63999998569489658,0,1,0,0,1,0,0,1,0
0.66000002622603238,0,1,0,0,1,0,0,1,0
0.66000002622605503,0,1,0,0,1,0,0,1,0
0.68000000715254605,0,1,0,0,1,0,0,1,0
0.6800000071525687,0,1,0,0,1,0,0,1,0
0.69999998807905972,0,1,0,0,1,0,0,1,0
0.69999998807908237,0,1,0,0,1,0,0,1,0
0.72000002861021817,0,1,0,0,1,0,0,1,0
0.72000002861024082,0,1,0,0,1,0,0,1,0
0.74000000953673184,0,1,0,0,1,0,0,1,0
0.74000000953675449,0,1,0,0,1,0,0,1,0
0.75999999046324551,0,1,0,0,1,0,0,1,0
0.75999999046326816,0,1,0,0,1,0,0,1,0
0.77999997138975918,0,1,0,0,1,0,0,1,0
0.77999997138978183,0,1,0,0,1,0,0,1,0
0.79999999999997728,0,1,0,0,1,0,0,1,0
0.80000000000000004,0,0,0,2,1,1,0,0,1
0.80000001192091474,0,0,0,2,1,1,0,0,1
0.80000001192094317,0,0,0,2,1,1,0,0,1
0.81999999284742842,0,0,0,2,1,1,0,0,1
0.81999999284745684,0,0,0,2,1,1,0,0,1
0.83999997377394209,0,0,0,2,1,1,0,0,1
0.83999997377397051,0,0,0,2,1,1,0,0,1
0.86000001430510054,0,0,0,2,1,1,0,0,1
0.86000001430512896,0,0,0,2,1,1,0,0,1
0.87999999523161421,0,0,0,2,1,1,0,0,1
0.87999999523164263,0,0,0,2,1,1,0,0,1
0.89999997615812788,0,0,0,2,1,1,0,0,1
0.8999999761581563,0,0,0,2,1,1,0,0,1
0.92000001668928633,0,0,0,2,1,1,0,0,1
0.92000001668931475,0,0,0,2,1,1,0,0,1
0.9399999976158,0,0,0,2,1,1,0,0,1
0.93999999761582842,0,0,0,2,1,1,0,0,1
0.95999997854231367,0,0,0,2,1,1,0,0,1
0.95999997854234209,0,0,0,2,1,1,0,0,1
0.98000001907347212,0,0,0,2,1,1,0,0,1
0.98000001907350054,0,0,0,2,1,1,0,0,1
0.99999999999998579,0,0,0,2,1,1,0,0,1
1,0,1,0,4,1,0,0,1,0
1.0000000000000342,0,1,0,4,1,0,0,1,0
1.0199999809264966,0,1,0,4,1,0,0,1,0
1.0199999809265308,0,1,0,4,1,0,0,1,0
1.0399999618530102,0,1,0,4,1,0,0,1,0
1.0399999618530444,0,1,0,4,1,0,0,1,0
1.0599999427795239,0,1,0,4,1,0,0,1,0
1.0599999427795581,0,1,0,4,1,0,0,1,0
1.0800000429153271,0,1,0,4,1,0,0,1,0
1.0800000429153613,0,1,0,4,1,0,0,1,0
1.1000000238418408,0,1,0,4,1,0,0,1,0
1.100000023841875,0,1,0,4,1,0,0,1,0
1.1200000047683545,0,1,0,4,1,0,0,1,0
1.1200000047683887,0,1,0,4,1,0,0,1,0
1.1399999856948682,0,1,0,4,1,0,0,1,0
1.1399999856949024,0,1,0,4,1,0,0,1,0
1.1599999666213818,0,1,0,4,1,0,0,1,0
1.159999966621416,0,1,0,4,1,0,0,1,0
1.1799999475478955,0,1,0,4,1,0,0,1,0
1.1799999475479297,0,1,0,4,1,0,0,1,0
1.1999999999999658,0,1,0,4,1,0,0,1,0
1.2,0,1,0,4,1,0,0,1,0
1.2000000476836974,0,1,0,4,1,0,0,1,0
1.2000000476837343,0,1,0,4,1,0,0,1,0
1.2200000286102111,0,1,0,4,1,0,0,1,0
1.2200000286102479,0,1,0,4,1,0,0,1,0
1.2400000095367247,0,1,0,4,1,0,0,1,0
1.2400000095367616,0,1,0,4,1,0,0,1,0
1.2599999904632384,0,1,0,4,1,0,0,1,0
1.2599999904632753,0,1,0,4,1,0,0,1,0
1.2799999713897521,0,1,0,4,1,0,0,1,0
1.2799999713897889,0,1,0,4,1,0,0,1,0
1.2999999523162657,0,1,0,4,1,0,0,1,0
1.2999999523163026,0,1,0,4,1,0,0,1,0
1.2999999999999632,0,1,0,4,1,0,0,1,0
1.3,0,1,0,4,1,0,0,0,1
1.3200000524520661,0,1,0,4,1,0,0,0,1
1.3200000524521087,0,1,0,4,1,0,0,0,1
1.3400000333785798,0,1,0,4,1,0,0,0,1
1.3400000333786224,0,1,0,4,1,0,0,0,1
1.3600000143050934,0,1,0,4,1,0,0,0,1
1.3600000143051361,0,1,0,4,1,0,0,0,1
1.3799999952316071,0,1,0,4,1,0,0,0,1
1.3799999952316497,0,1,0,4,1,0,0,0,1
1.3999999761581208,0,1,0,4,1,0,0,0,1
1.3999999761581634,0,1,0,4,1,0,0,0,1
1.4199999570846344,0,1,0,4,1,0,0,0,1
1.4199999570846771,0,1,0,4,1,0,0,0,1
1.4400000572204377,0,1,0,4,1,0,0,0,1
1.4400000572204803,0,1,0,4,1,0,0,0,1
1.4600000381469513,0,1,0,4,1,0,0,0,1
1.460000038146994,0,1,0,4,1,0,0,0,1
1.480000019073465,0,1,0,4,1,0,0,0,1
1.4800000190735076,0,1,0,4,1,0,0,0,1
1.4999999999999787,0,1,0,4,1,0,0,0,1
1.5,0,1,0,4,1,0,0,1,0
1.5000000000000511,0,1,0,4,1,0,0,1,0
1.5199999809264881,0,1,0,4,1,0,0,1,0
1.5199999809265392,0,1,0,4,1,0,0,1,0
1.5399999618530018,0,1,0,4,1,0,0,1,0
1.5399999618530529,0,1,0,4,1,0,0,1,0
1.5599999427795155,0,1,0,4,1,0,0,1,0
1.5599999427795666,0,1,0,4,1,0,0,1,0
1.5800000429153187,0,1,0,4,1,0,0,1,0
1.5800000429153698,0,1,0,4,1,0,0,1,0
1.6000000238418324,0,1,0,4,1,0,0,1,0
1.6000000238418834,0,1,0,4,1,0,0,1,0
1.620000004768346,0,1,0,4,1,0,0,1,0
1.6200000047683971,0,1,0,4,1,0,0,1,0
1.6399999856948597,0,1,0,4,1,0,0,1,0
1.6399999856949108,0,1,0,4,1,0,0,1,0
1.6599999666213734,0,1,0,4,1,0,0,1,0
1.6599999666214245,0,1,0,4,1,0,0,1,0
1.6799999475478871,0,1,0,4,1,0,0,1,0
1.6799999475479381,0,1,0,4,1,0,0,1,0
1.7000000476836903,0,1,0,4,1,0,0,1,0
1.7000000476837414,0,1,0,4,1,0,0,1,0
1.720000028610204,0,1,0,4,1,0,0,1,0
1.720000028610255,0,1,0,4,1,0,0,1,0
1.7400000095367176,0,1,0,4,1,0,0,1,0
1.7400000095367687,0,1,0,4,1,0,0,1,0
1.7599999904632313,0,1,0,4,1,0,0,1,0
1.7599999904632824,0,1,0,4,1,0,0,1,0
1.779999971389745,0,1,0,4,1,0,0,1,0
1.779999971389796,0,1,0,4,1,0,0,1,0
1.7999999523162586,0,1,0,4,1,0,0,1,0
1.7999999523163097,0,1,0,4,1,0,0,1,0
1.799999999999949,0,1,0,4,1,0,0,1,0
1.8,0,0,0,6,1,1,0,0,1
1.820000052452059,0,0,0,6,1,1,0,0,1
1.8200000524521158,0,0,0,6,1,1,0,0,1
1.8400000333785727,0,0,0,6,1,1,0,0,1
1.8400000333786295,0,0,0,6,1,1,0,0,1
1.8600000143050863,0,0,0,6,1,1,0,0,1
1.8600000143051432,0,0,0,6,1,1,0,0,1
1.8799999952316,0,0,0,6,1,1,0,0,1
1.8799999952316568,0,0,0,6,1,1,0,0,1
1.8999999761581137,0,0,0,6,1,1,0,0,1
1.8999999761581705,0,0,0,6,1,1,0,0,1
1.9199999570846273,0,0,0,6,1,1,0,0,1
1.9199999570846842,0,0,0,6,1,1,0,0,1
1.9400000572204306,0,0,0,6,1,1,0,0,1
1.9400000572204874,0,0,0,6,1,1,0,0,1
1.9600000381469442,0,0,0,6,1,1,0,0,1
1.9600000381470011,0,0,0,6,1,1,0,0,1
1.9800000190734579,0,0,0,6,1,1,0,0,1
1.9800000190735147,0,0,0,6,1,1,0,0,1
1.9999999999999716,0,0,0,6,1,1,0,0,1
2,1,1,0,8,1,0,0,1,0
2.0000000000000622,1,1,0,8,1,0,0,1,0
2.0199999809264826,1,1,0,8,1,0,0,1,0
2.0199999809265448,1,1,0,8,1,0,0,1,0
2.0399999618529963,1,1,0,8,1,0,0,1,0
2.0399999618530584,1,1,0,8,1,0,0,1,0
2.0599999427795099,1,1,0,8,1,0,0,1,0
2.0599999427795721,1,1,0,8,1,0,0,1,0
2.0799999237060236,1,1,0,8,1,0,0,1,0
2.0799999237060858,1,1,0,8,1,0,0,1,0
2.0999999046325373,1,1,0,8,1,0,0,1,0
2.0999999046325994,1,1,0,8,1,0,0,1,0
2.1199998855590509,1,1,0,8,1,0,0,1,0
2.1199998855591131,1,1,0,8,1,0,0,1,0
2.1400001049041437,1,1,0,8,1,0,0,1,0
2.1400001049042059,1,1,0,8,1,0,0,1,0
2.1600000858306574,1,1,0,8,1,0,0,1,0
2.1600000858307196,1,1,0,8,1,0,0,1,0
2.1800000667571711,1,1,0,8,1,0,0,1,0
2.1800000667572332,1,1,0,8,1,0,0,1,0
2.1999999999999376,1,1,0,8,1,0,0,1,0
2.2000000000000002,0,1,0,8,1,0,0,1,0
2.200000047683683,0,1,0,8,1,0,0,1,0
2.2000000476837487,0,1,0,8,1,0,0,1,0
2.2200000286101966,0,1,0,8,1,0,0,1,0
2.2200000286102624,0,1,0,8,1,0,0,1,0
2.2400000095367103,0,1,0,8,1,0,0,1,0
2.240000009536776,0,1,0,8,1,0,0,1,0
2.259999990463224,0,1,0,8,1,0,0,1,0
2.2599999904632897,0,1,0,8,1,0,0,1,0
2.2799999713897376,0,1,0,8,1,0,0,1,0
2.2799999713898034,0,1,0,8,1,0,0,1,0
2.2999999523162513,0,1,0,8,1,0,0,1,0
2.299999952316317,0,1,0,8,1,0,0,1,0
2.2999999999999345,0,1,0,8,1,0,0,1,0
2.2999999999999998,0,1,0,8,1,0,0,0,1
2.3199999332427623,0,1,0,8,1,0,0,0,1
2.3199999332428334,0,1,0,8,1,0,0,0,1
2.339999914169276,0,1,0,8,1,0,0,0,1
2.3399999141693471,0,1,0,8,1,0,0,0,1
2.3599998950957897,0,1,0,8,1,0,0,0,1
2.3599998950958607,0,1,0,8,1,0,0,0,1
2.3800001144408824,0,1,0,8,1,0,0,0,1
2.3800001144409535,0,1,0,8,1,0,0,0,1
2.4000000953673961,0,1,0,8,1,0,0,0,1
2.4000000953674672,0,1,0,8,1,0,0,0,1
2.4200000762939098,0,1,0,8,1,0,0,0,1
2.4200000762939808,0,1,0,8,1,0,0,0,1
2.4400000572204235,0,1,0,8,1,0,0,0,1
2.4400000572204945,0,1,0,8,1,0,0,0,1
2.4600000381469371,0,1,0,8,1,0,0,0,1
2.4600000381470082,0,1,0,8,1,0,0,0,1
2.4800000190734508,0,1,0,8,1,0,0,0,1
2.4800000190735219,0,1,0,8,1,0,0,0,1
2.4999999999999645,0,1,0,8,1,0,0,0,1
2.5,0,1,0,8,1,0,0,1,0
2.5000000000000799,0,1,0,8,1,0,0,1,0
2.5199999809264737,0,1,0,8,1,0,0,1,0
2.5199999809265536,0,1,0,8,1,0,0,1,0
2.5399999618529874,0,1,0,8,1,0,0,1,0
2.5399999618530673,0,1,0,8,1,0,0,1,0
2.559999942779501,0,1,0,8,1,0,0,1,0
2.559999942779581,0,1,0,8,1,0,0,1,0
2.5799999237060147,0,1,0,8,1,0,0,1,0
2.5799999237060947,0,1,0,8,1,0,0,1,0
2.5999999046325284,0,1,0,8,1,0,0,1,0
2.5999999046326083,0,1,0,8,1,0,0,1,0
2.6199998855590421,0,1,0,8,1,0,0,1,0
2.619999885559122,0,1,0,8,1,0,0,1,0
2.6400001049041348,0,1,0,8,1,0,0,1,0
2.6400001049042148,0,1,0,8,1,0,0,1,0
2.6600000858306485,0,1,0,8,1,0,0,1,0
2.6600000858307284,0,1,0,8,1,0,0,1,0
2.6800000667571622,0,1,0,8,1,0,0,1,0
2.6800000667572421,0,1,0,8,1,0,0,1,0
2.7000000476836759,0,1,0,8,1,0,0,1,0
2.7000000476837558,0,1,0,8,1,0,0,1,0
2.7200000286101895,0,1,0,8,1,0,0,1,0
2.7200000286102695,0,1,0,8,1,0,0,1,0
2.7400000095367032,0,1,0,8,1,0,0,1,0
2.7400000095367831,0,1,0,8,1,0,0,1,0
2.7599999904632169,0,1,0,8,1,0,0,1,0
2.7599999904632968,0,1,0,8,1,0,0,1,0
2.7799999713897305,0,1,0,8,1,0,0,1,0
2.7799999713898105,0,1,0,8,1,0,0,1,0
2.7999999523162442,0,1,0,8,1,0,0,1,0
2.7999999523163241,0,1,0,8,1,0,0,1,0
2.7999999999999203,0,1,0,8,1,0,0,1,0
2.7999999999999998,0,0,0,10,1,1,0,0,1
2.8199999332427552,0,0,0,10,1,1,0,0,1
2.8199999332428405,0,0,0,10,1,1,0,0,1
2.8399999141692689,0,0,0,10,1,1,0,0,1
2.8399999141693542,0,0,0,10,1,1,0,0,1
2.8599998950957826,0,0,0,10,1,1,0,0,1
2.8599998950958678,0,0,0,10,1,1,0,0,1
2.8800001144408753,0,0,0,10,1,1,0,0,1
2.8800001144409606,0,0,0,10,1,1,0,0,1
2.900000095367389,0,0,0,10,1,1,0,0,1
2.9000000953674743,0,0,0,10,1,1,0,0,1
2.9200000762939027,0,0,0,10,1,1,0,0,1
2.9200000762939879,0,0,0,10,1,1,0,0,1
2.9400000572204164,0,0,0,10,1,1,0,0,1
2.9400000572205016,0,0,0,10,1,1,0,0,1
2.96000003814693,0,0,0,10,1,1,0,0,1
2.9600000381470153,0,0,0,10,1,1,0,0,1
2.9800000190734437,0,0,0,10,1,1,0,0,1
2.980000019073529,0,0,0,10,1,1,0,0,1
2.9999999999999574,0,0,0,10,1,1,0,0,1
3,1,1,0,12,1,0,1,1,0
3.0000000000000906,1,1,0,12,1,0,1,1,0
3.0199999809264684,1,1,0,12,1,0,1,1,0
3.019999980926559,1,1,0,12,1,0,1,1,0
3.039999961852982,1,1,0,12,1,0,1,1,0
3.0399999618530726,1,1,0,12,1,0,1,1,0
3.0599999427794957,1,1,0,12,1,0,1,1,0
3.0599999427795863,1,1,0,12,1,0,1,1,0
3.0799999237060094,1,1,0,12,1,0,1,1,0
3.0799999237061,1,1,0,12,1,0,1,1,0
3.0999999046325231,1,1,0,12,1,0,1,1,0
3.0999999046326137,1,1,0,12,1,0,1,1,0
3.1199998855590367,1,1,0,12,1,0,1,1,0
3.1199998855591273,1,1,0,12,1,0,1,1,0
3.1400001049041295,1,1,0,12,1,0,1,1,0
3.1400001049042201,1,1,0,12,1,0,1,1,0
3.1600000858306432,1,1,0,12,1,0,1,1,0
3.1600000858307338,1,1,0,12,1,0,1,1,0
3.1800000667571569,1,1,0,12,1,0,1,1,0
3.1800000667572474,1,1,0,12,1,0,1,1,0
3.1999999999999091,1,1,0,12,1,0,1,1,0
3.2000000000000002,0,1,0,12,1,0,1,1,0
3.2000000476836687,0,1,0,12,1,0,1,1,0
3.2000000476837629,0,1,0,12,1,0,1,1,0
3.2200000286101824,0,1,0,12,1,0,1,1,0
3.2200000286102766,0,1,0,12,1,0,1,1,0
3.2400000095366961,0,1,0,12,1,0,1,1,0
3.2400000095367902,0,1,0,12,1,0,1,1,0
3.2599999904632098,0,1,0,12,1,0,1,1,0
3.2599999904633039,0,1,0,12,1,0,1,1,0
3.2799999713897234,0,1,0,12,1,0,1,1,0
3.2799999713898176,0,1,0,12,1,0,1,1,0
3.2999999523162371,0,1,0,12,1,0,1,1,0
3.2999999523163313,0,1,0,12,1,0,1,1,0
3.2999999999999061,0,1,0,12,1,0,1,1,0
3.2999999999999998,0,1,0,12,1,0,1,0,1
3.3199999332427481,0,1,0,12,1,0,1,0,1
3.3199999332428476,0,1,0,12,1,0,1,0,1
3.3399999141692618,0,1,0,12,1,0,1,0,1
3.3399999141693613,0,1,0,12,1,0,1,0,1
3.3599998950957755,0,1,0,12,1,0,1,0,1
3.3599998950958749,0,1,0,12,1,0,1,0,1
3.3800001144408682,0,1,0,12,1,0,1,0,1
3.3800001144409677,0,1,0,12,1,0,1,0,1
3.4000000953673819,0,1,0,12,1,0,1,0,1
3.4000000953674814,0,1,0,12,1,0,1,0,1
3.4200000762938956,0,1,0,12,1,0,1,0,1
3.4200000762939951,0,1,0,12,1,0,1,0,1
3.4400000572204092,0,1,0,12,1,0,1,0,1
3.4400000572205087,0,1,0,12,1,0,1,0,1
3.4600000381469229,0,1,0,12,1,0,1,0,1
3.4600000381470224,0,1,0,12,1,0,1,0,1
3.4800000190734366,0,1,0,12,1,0,1,0,1
3.4800000190735361,0,1,0,12,1,0,1,0,1
3.4999999999999503,0,1,0,12,1,0,1,0,1
3.5,0,1,0,12,1,0,1,1,0
3.5000000000001084,0,1,0,12,1,0,1,1,0
3.5199999809264595,0,1,0,12,1,0,1,1,0
3.5199999809265679,0,1,0,12,1,0,1,1,0
3.5399999618529732,0,1,0,12,1,0,1,1,0
3.5399999618530815,0,1,0,12,1,0,1,1,0
3.5599999427794868,0,1,0,12,1,0,1,1,0
3.5599999427795952,0,1,0,12,1,0,1,1,0
3.5799999237060005,0,1,0,12,1,0,1,1,0
3.5799999237061089,0,1,0,12,1,0,1,1,0
3.5999999046325142,0,1,0,12,1,0,1,1,0
3.5999999046326225,0,1,0,12,1,0,1,1,0
3.6199998855590279,0,1,0,12,1,0,1,1,0
3.6199998855591362,0,1,0,12,1,0,1,1,0
3.6400001049041206,0,1,0,12,1,0,1,1,0
3.640000104904229,0,1,0,12,1,0,1,1,0
3.6600000858306343,0,1,0,12,1,0,1,1,0
3.6600000858307427,0,1,0,12,1,0,1,1,0
3.680000066757148,0,1,0,12,1,0,1,1,0
3.6800000667572563,0,1,0,12,1,0,1,1,0
3.7000000476836616,0,1,0,12,1,0,1,1,0
3.70000004768377,0,1,0,12,1,0,1,1,0
3.7200000286101753,0,1,0,12,1,0,1,1,0
3.7200000286102837,0,1,0,12,1,0,1,1,0
3.740000009536689,0,1,0,12,1,0,1,1,0
3.7400000095367973,0,1,0,12,1,0,1,1,0
3.7599999904632027,0,1,0,12,1,0,1,1,0
3.759999990463311,0,1,0,12,1,0,1,1,0
3.7799999713897163,0,1,0,12,1,0,1,1,0
3.7799999713898247,0,1,0,12,1,0,1,1,0
3.79999995231623,0,1,0,12,1,0,1,1,0
3.7999999523163384,0,1,0,12,1,0,1,1,0
3.7999999999998919,0,1,0,12,1,0,1,1,0
3.7999999999999998,0,0,0,14,1,1,1,0,1
3.819999933242741,0,0,0,14,1,1,1,0,1
3.8199999332428547,0,0,0,14,1,1,1,0,1
3.8399999141692547,0,0,0,14,1,1,1,0,1
3.8399999141693684,0,0,0,14,1,1,1,0,1
3.8599998950957684,0,0,0,14,1,1,1,0,1
3.859999895095882,0,0,0,14,1,1,1,0,1
3.8800001144408611,0,0,0,14,1,1,1,0,1
3.8800001144409748,0,0,0,14,1,1,1,0,1
3.9000000953673748,0,0,0,14,1,1,1,0,1
3.9000000953674885,0,0,0,14,1,1,1,0,1
3.9200000762938885,0,0,0,14,1,1,1,0,1
3.9200000762940022,0,0,0,14,1,1,1,0,1
3.9400000572204021,0,0,0,14,1,1,1,0,1
3.9400000572205158,0,0,0,14,1,1,1,0,1
3.9600000381469158,0,0,0,14,1,1,1,0,1
3.9600000381470295,0,0,0,14,1,1,1,0,1
3.9800000190734295,0,0,0,14,1,1,1,0,1
3.9800000190735432,0,0,0,14,1,1,1,0,1
3.9999999999999432,0,0,0,14,1,1,1,0,1
4,1,1,0,16,1,0,0,1,0
4.000000000000119,1,1,0,16,1,0,0,1,0
4.0199999809264542,1,1,0,16,1,0,0,1,0
4.0199999809265732,1,1,0,16,1,0,0,1,0
4.0399999618529678,1,1,0,16,1,0,0,1,0
4.0399999618530869,1,1,0,16,1,0,0,1,0
4.0599999427794815,1,1,0,16,1,0,0,1,0
4.0599999427796005,1,1,0,16,1,0,0,1,0
4.0799999237059952,1,1,0,16,1,0,0,1,0
4.0799999237061142,1,1,0,16,1,0,0,1,0
4.0999999046325089,1,1,0,16,1,0,0,1,0
4.0999999046326279,1,1,0,16,1,0,0,1,0
4.1199998855590225,1,1,0,16,1,0,0,1,0
4.1199998855591415,1,1,0,16,1,0,0,1,0
4.1399998664855362,1,1,0,16,1,0,0,1,0
4.1399998664856552,1,1,0,16,1,0,0,1,0
4.1599998474120499,1,1,0,16,1,0,0,1,0
4.1599998474121689,1,1,0,16,1,0,0,1,0
4.1799998283385635,1,1,0,16,1,0,0,1,0
4.1799998283386826,1,1,0,16,1,0,0,1,0
4.1999998092650772,1,1,0,16,1,0,0,1,0
4.1999998092651962,1,1,0,16,1,0,0,1,0
4.1999999999998812,1,1,0,16,1,0,0,1,0
4.2000000000000002,0,1,0,16,1,0,0,1,0
4.2199997901915891,0,1,0,16,1,0,0,1,0
4.2199997901917117,0,1,0,16,1,0,0,1,0
4.2399997711181028,0,1,0,16,1,0,0,1,0
4.2399997711182253,0,1,0,16,1,0,0,1,0
4.2600002288817747,0,1,0,16,1,0,0,1,0
4.2600002288818972,0,1,0,16,1,0,0,1,0
4.2800002098082883,0,1,0,16,1,0,0,1,0
4.2800002098084109,0,1,0,16,1,0,0,1,0
4.2999999999998773,0,1,0,16,1,0,0,1,0
4.2999999999999998,0,1,0,16,1,0,0,0,1
4.3000001907347993,0,1,0,16,1,0,0,0,1
4.3000001907349272,0,1,0,16,1,0,0,0,1
4.320000171661313,0,1,0,16,1,0,0,0,1
4.3200001716614409,0,1,0,16,1,0,0,0,1
4.3400001525878267,0,1,0,16,1,0,0,0,1
4.3400001525879546,0,1,0,16,1,0,0,0,1
4.3600001335143403,0,1,0,16,1,0,0,0,1
4.3600001335144682,0,1,0,16,1,0,0,0,1
4.380000114440854,0,1,0,16,1,0,0,0,1
4.3800001144409819,0,1,0,16,1,0,0,0,1
4.4000000953673677,0,1,0,16,1,0,0,0,1
4.4000000953674956,0,1,0,16,1,0,0,0,1
4.4200000762938814,0,1,0,16,1,0,0,0,1
4.4200000762940093,0,1,0,16,1,0,0,0,1
4.440000057220395,0,1,0,16,1,0,0,0,1
4.4400000572205229,0,1,0,16,1,0,0,0,1
4.4600000381469087,0,1,0,16,1,0,0,0,1
4.4600000381470366,0,1,0,16,1,0,0,0,1
4.4800000190734224,0,1,0,16,1,0,0,0,1
4.4800000190735503,0,1,0,16,1,0,0,0,1
4.4999999999999361,0,1,0,16,1,0,0,0,1
4.5,0,1,0,16,1,0,0,1,0
4.5000000000001368,0,1,0,16,1,0,0,1,0
4.5199999809264453,0,1,0,16,1,0,0,1,0
4.5199999809265821,0,1,0,16,1,0,0,1,0
4.539999961852959,0,1,0,16,1,0,0,1,0
4.5399999618530957,0,1,0,16,1,0,0,1,0
4.5599999427794726,0,1,0,16,1,0,0,1,0
4.5599999427796094,0,1,0,16,1,0,0,1,0
4.5799999237059863,0,1,0,16,1,0,0,1,0
4.5799999237061231,0,1,0,16,1,0,0,1,0
4.5999999046325,0,1,0,16,1,0,0,1,0
4.5999999046326367,0,1,0,16,1,0,0,1,0
4.6199998855590136,0,1,0,16,1,0,0,1,0
4.6199998855591504,0,1,0,16,1,0,0,1,0
4.6399998664855273,0,1,0,16,1,0,0,1,0
4.6399998664856641,0,1,0,16,1,0,0,1,0
4.659999847412041,0,1,0,16,1,0,0,1,0
4.6599998474121778,0,1,0,16,1,0,0,1,0
4.6799998283385547,0,1,0,16,1,0,0,1,0
4.6799998283386914,0,1,0,16,1,0,0,1,0
4.6999998092650683,0,1,0,16,1,0,0,1,0
4.6999998092652051,0,1,0,16,1,0,0,1,0
4.719999790191582,0,1,0,16,1,0,0,1,0
4.7199997901917188,0,1,0,16,1,0,0,1,0
