time,heatCapacitor_T,switch_Controll
0.0,20.0,0
0.02,20.1992172353,0
0.04,20.3976549033,0
0.06,20.5957257399,0
0.08,20.7934297452,0
0.1,20.9907669191,0
0.12,21.1875763693,0
0.14,21.3837702973,0
0.16,21.5794803686,0
0.18,21.7747065831,0
0.2,21.9694489407,0
0.22,22.1636614204,0
0.24,22.3573189084,0
0.26,22.550459066,0
0.28,22.7430818932,0
0.3,22.9351873899,0
0.32,23.1267678451,0
0.34,23.3178190508,0
0.36,23.5083473173,0
0.38,23.6983526448,0
0.4,23.887835033,0
0.42,24.0767994437,0
0.44,24.2652485842,0
0.46,24.4531783943,0
0.48,24.640588874,0
0.5,24.8274800234,0
0.52,25.0138608952,0
0.54,25.1997364296,0
0.56,25.3850992181,0
0.58,25.5699492609,0
0.6,25.7542865579,0
0.62,25.938121384,0
0.64,26.1214593463,0
0.64,26.1214593463,1
0.66,26.109250933,1
0.68,26.0970769459,1
0.7,26.0849191585,1
0.72,26.0727775707,1
0.74,26.0606521824,1
0.76,26.0485502211,1
0.78,26.0364756306,1
0.8,26.0244224965,1
0.82,26.0123908188,1
0.84,26.0003805975,1
0.86,25.9883940304,1
0.88,25.9764323168,1
0.9,25.9644936582,1
0.92,25.9525780546,1
0.94,25.940685506,1
0.96,25.9288165301,1
0.98,25.9169714097,1
1.0,25.9051497208,1
1.02,25.8933514636,1
1.04,25.881576638,1
1.06,25.8698252022,1
1.08,25.8580971332,1
1.1,25.8463924654,1
1.12,25.8347111988,1
1.14,25.8230533333,1
1.16,25.8114186421,1
1.18,25.7998070012,1
1.2,25.7882185965,1
1.22,25.7766534278,1
1.24,25.7651114952,1
1.26,25.7535925121,1
1.28,25.7420963219,1
1.3,25.7306231592,1
1.32,25.7191730241,1
1.34,25.7077459166,1
1.36,25.696341532,1
1.38,25.6849597042,1
1.4,25.6736006824,1
1.42,25.6622644666,1
1.44,25.6509510568,1
1.46,25.6396601445,1
1.48,25.6283915614,1
1.5,25.6171455599,1
1.52,25.60592214,1
1.54,25.5947213017,1
1.56,25.5835427373,1
1.58,25.5723862787,1
1.6,25.561252178,1
1.62,25.550140435,1
1.64,25.5390510498,1
1.66,25.5279837169,1
1.68,25.5169382695,1
1.7,25.5059149578,1
1.72,25.4949137816,1
1.74,25.483934741,1
1.76,25.4729775333,1
1.78,25.4620419933,1
1.8,25.4511283687,1
1.82,25.4402366596,1
1.84,25.4293668658,1
1.86,25.4185186877,1
1.88,25.4076919616,1
1.9,25.396886933,1
1.92,25.3861036017,1
1.94,25.3753419678,1
1.96,25.3646017344,1
1.98,25.3538827396,1
2.0,25.3431852263,1
2.0,25.3431852263,1
2.02,25.3325289745,1
2.04,25.3219027721,1
2.06,25.3112907097,1
2.08,25.3006927873,1
2.1,25.2901090049,1
2.12,25.2795456709,1
2.14,25.2690062279,1
2.16,25.2584855133,1
2.18,25.2479835272,1
2.2,25.2375002696,1
2.22,25.2270376588,1
