"time","freqHz","T2","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","J1.phi","J1.w"
0.261,0.2,0.4,-2.0084,-5.2986,-0.33759,-2.5638,0,0,2.346,7.8624
0.262,0.2,0.4,-2.0137,-5.289,-0.34016,-2.5733,0,0,2.3538,7.8622
0.263,0.2,0.4,-2.0189,-5.2793,-0.34274,-2.5827,0,0,2.3617,7.862
0.264,0.2,0.4,-2.0242,-5.2695,-0.34533,-2.5922,0,0,2.3695,7.8617
0.265,0.2,0.4,-2.0295,-5.2596,-0.34792,-2.6016,0,0,2.3774,7.8612
0.266,0.2,0.4,-2.0347,-5.2495,-0.35053,-2.6111,0,0,2.3853,7.8606
0.267,0.2,0.4,-2.04,-5.2393,-0.35315,-2.6205,0,0,2.3931,7.8598
0.268,0.2,0.4,-2.0452,-5.2289,-0.35577,-2.63,0,0,2.401,7.8589
0.269,0.2,0.4,-2.0504,-5.2184,-0.35841,-2.6394,0,0,2.4088,7.8578
0.27,0.2,0.4,-2.0556,-5.2077,-0.36105,-2.6489,0,0,2.4167,7.8566
0.271,0.2,0.4,-2.0609,-5.1969,-0.3637,-2.6583,0,0,2.4246,7.8551
0.272,0.2,0.4,-2.066,-5.1858,-0.36637,-2.6677,0,0,2.4324,7.8535
0.273,0.2,0.4,-2.0712,-5.1746,-0.36904,-2.6771,0,0,2.4403,7.8517
0.274,0.2,0.4,-2.0764,-5.1631,-0.37172,-2.6866,0,0,2.4481,7.8497
0.275,0.2,0.4,-2.0815,-5.1515,-0.37441,-2.696,0,0,2.456,7.8474
0.276,0.2,0.4,-2.0867,-5.1396,-0.37711,-2.7054,0,0,2.4638,7.845
0.277,0.2,0.4,-2.0918,-5.1275,-0.37982,-2.7148,0,0,2.4717,7.8423
