    "time","outDateAndTime2", "outChar"
       3.2,    208000,        65
      3.21,    214500,        66
      3.22,    214500,        66
      3.23,    214500,        66
      3.24,    214500,        66
      3.25,    214500,        66
      3.26,    221100,        67
      3.27,    221100,        67
      3.28,    221100,        67
      3.29,    221100,        67
       3.3,    221100,        67
      3.31,    227800,        68
      3.32,    227800,        68
      3.33,    227800,        68
      3.34,    227800,        68
      3.35,    227800,        68
      3.36,    234600,        69
      3.37,    234600,        69
      3.38,    234600,        69
      3.39,    234600,        69
       3.4,    234600,        69
      3.41,    241500,        70
      3.42,    241500,        70
      3.43,    241500,        70
      3.44,    241500,        70
      3.45,    241500,        70
      3.46,    248500,        71
      3.47,    248500,        71
      3.48,    248500,        71
      3.49,    248500,        71
       3.5,    248500,        71
      3.51,    255600,        72
      3.52,    255600,        72
      3.53,    255600,        72
      3.54,    255600,        72
      3.55,    255600,        72
      3.56,    262800,        73
      3.57,    262800,        73
      3.58,    262800,        73
      3.59,    262800,        73
       3.6,    262800,        73
      3.61,    270100,        74
      3.62,    270100,        74
      3.63,    270100,        74
      3.64,    270100,        74
      3.65,    270100,        74
      3.66,    277500,        75
      3.67,    277500,        75
      3.68,    277500,        75
      3.69,    277500,        75
       3.7,    277500,        75
      3.71,    285000,        76
      3.72,    285000,        76
      3.73,    285000,        76
      3.74,    285000,        76
      3.75,    285000,        76
      3.76,    292600,        77
      3.77,    292600,        77
      3.78,    292600,        77
      3.79,    292600,        77
       3.8,    292600,        77
      3.81,    300300,        78
      3.82,    300300,        78
      3.83,    300300,        78
      3.84,    300300,        78
      3.85,    300300,        78
      3.86,    308100,        79
      3.87,    308100,        79
      3.88,    308100,        79
      3.89,    308100,        79
       3.9,    308100,        79
      3.91,    316000,        80
      3.92,    316000,        80
      3.93,    316000,        80
      3.94,    316000,        80
      3.95,    316000,        80
      3.96,    324000,        81
      3.97,    324000,        81
      3.98,    324000,        81
      3.99,    324000,        81
         4,    324000,        81
      4.01,    332100,        82
      4.02,    332100,        82
      4.03,    332100,        82
      4.04,    332100,        82
      4.05,    332100,        82
      4.06,    340300,        83
      4.07,    340300,        83
      4.08,    340300,        83
      4.09,    340300,        83
       4.1,    340300,        83
      4.11,    348600,        84
      4.12,    348600,        84
      4.13,    348600,        84
      4.14,    348600,        84
      4.15,    348600,        84
      4.16,    357000,        85
      4.17,    357000,        85
      4.18,    357000,        85
      4.19,    357000,        85
       4.2,    357000,        85
      4.21,    365500,        86
      4.22,    365500,        86
      4.23,    365500,        86
      4.24,    365500,        86
      4.25,    365500,        86
      4.26,    374100,        87
      4.27,    374100,        87
      4.28,    374100,        87
      4.29,    374100,        87
       4.3,    374100,        87
      4.31,    382800,        88
      4.32,    382800,        88
      4.33,    382800,        88
      4.34,    382800,        88
      4.35,    382800,        88
      4.36,    391600,        89
      4.37,    391600,        89
      4.38,    391600,        89
      4.39,    391600,        89
       4.4,    391600,        89
      4.41,    400500,        90
      4.42,    400500,        90
      4.43,    400500,        90
      4.44,    400500,        90
      4.45,    400500,        90
      4.46,    409500,        91
      4.47,    409500,        91
      4.48,    409500,        91
      4.49,    409500,        91
       4.5,    409500,        91
      4.51,    418600,        92
      4.52,    418600,        92
      4.53,    418600,        92
      4.54,    418600,        92
      4.55,    418600,        92
      4.56,    427800,        93
      4.57,    427800,        93
      4.58,    427800,        93
      4.59,    427800,        93
       4.6,    427800,        93
      4.61,    437100,        94
      4.62,    437100,        94
      4.63,    437100,        94
      4.64,    437100,        94
      4.65,    437100,        94
      4.66,    446500,        95
      4.67,    446500,        95
      4.68,    446500,        95
      4.69,    446500,        95
       4.7,    446500,        95
      4.71,    456000,        96
      4.72,    456000,        96
      4.73,    456000,        96
      4.74,    456000,        96
      4.75,    456000,        96
      4.76,    465600,        97
      4.77,    465600,        97
      4.78,    465600,        97
      4.79,    465600,        97
       4.8,    465600,        97
      4.81,    475300,        98
      4.82,    475300,        98
      4.83,    475300,        98
      4.84,    475300,        98
      4.85,    475300,        98
      4.86,    485100,        99
      4.87,    485100,        99
      4.88,    485100,        99
      4.89,    485100,        99
       4.9,    485100,        99
      4.91,    495000,       100
      4.92,    495000,       100
      4.93,    495000,       100
      4.94,    495000,       100
      4.95,    495000,       100
      4.96,    505000,       101
      4.97,    505000,       101
      4.98,    505000,       101
      4.99,    505000,       101
         5,    505000,       101
      5.01,    515100,       102
      5.02,    515100,       102
      5.03,    515100,       102
      5.04,    515100,       102
      5.05,    515100,       102
      5.06,    525300,       103
      5.07,    525300,       103
      5.08,    525300,       103
      5.09,    525300,       103
       5.1,    525300,       103
      5.11,    535600,       104
      5.12,    535600,       104
      5.13,    535600,       104
      5.14,    535600,       104
      5.15,    535600,       104
      5.16,    546000,       105
      5.17,    546000,       105
      5.18,    546000,       105
      5.19,    546000,       105
       5.2,    546000,       105
      5.21,    556500,       106
      5.22,    556500,       106
      5.23,    556500,       106
      5.24,    556500,       106
      5.25,    556500,       106
      5.26,    567100,       107
      5.27,    567100,       107
      5.28,    567100,       107
      5.29,    567100,       107
       5.3,    567100,       107
      5.31,    577800,       108
      5.32,    577800,       108
      5.33,    577800,       108
      5.34,    577800,       108
      5.35,    577800,       108
      5.36,    588600,       109
      5.37,    588600,       109
      5.38,    588600,       109
      5.39,    588600,       109
       5.4,    588600,       109
      5.41,    599500,       110
      5.42,    599500,       110
      5.43,    599500,       110
      5.44,    599500,       110
      5.45,    599500,       110
      5.46,    610500,       111
      5.47,    610500,       111
      5.48,    610500,       111
      5.49,    610500,       111
       5.5,    610500,       111
      5.51,    621600,       112
      5.52,    621600,       112
      5.53,    621600,       112
      5.54,    621600,       112
      5.55,    621600,       112
      5.56,    632800,       113
      5.57,    632800,       113
      5.58,    632800,       113
      5.59,    632800,       113
       5.6,    632800,       113
      5.61,    644100,       114
      5.62,    644100,       114
      5.63,    644100,       114
      5.64,    644100,       114
      5.65,    644100,       114
      5.66,    655500,       115
      5.67,    655500,       115
      5.68,    655500,       115
      5.69,    655500,       115
       5.7,    655500,       115
      5.71,    667000,       116
      5.72,    667000,       116
      5.73,    667000,       116
      5.74,    667000,       116
      5.75,    667000,       116
      5.76,    678600,       117
      5.77,    678600,       117
      5.78,    678600,       117
      5.79,    678600,       117
       5.8,    678600,       117
      5.81,    690300,       118
      5.82,    690300,       118
      5.83,    690300,       118
      5.84,    690300,       118
      5.85,    690300,       118
      5.86,    702100,       119
      5.87,    702100,       119
      5.88,    702100,       119
      5.89,    702100,       119
       5.9,    702100,       119
      5.91,    714000,       120
      5.92,    714000,       120
      5.93,    714000,       120
      5.94,    714000,       120
      5.95,    714000,       120
      5.96,    726000,       121
      5.97,    726000,       121
      5.98,    726000,       121
      5.99,    726000,       121
         6,    726000,       121
      6.01,    738100,       122
      6.02,    738100,       122
      6.03,    738100,       122
      6.04,    738100,       122
      6.05,    738100,       122
      6.06,    750300,       123
      6.07,    750300,       123
      6.08,    750300,       123
      6.09,    750300,       123
       6.1,    750300,       123
      6.11,    762600,       124
      6.12,    762600,       124
      6.13,    762600,       124
      6.14,    762600,       124
      6.15,    762600,       124
      6.16,    775000,       125
      6.17,    775000,       125
      6.18,    775000,       125
      6.19,    775000,       125
       6.2,    775000,       125
      6.21,    787500,       126
      6.22,    787500,       126
      6.23,    787500,       126
      6.24,    787500,       126
      6.25,    787500,       126
      6.26,    800100,       127
      6.27,    800100,       127
      6.28,    800100,       127
      6.29,    800100,       127
       6.3,    800100,       127
      6.31,    812800,       128
      6.32,    812800,       128
      6.33,    812800,       128
      6.34,    812800,       128
      6.35,    812800,       128
      6.36,    825600,       129
      6.37,    825600,       129
      6.38,    825600,       129
      6.39,    825600,       129
       6.4,    825600,       129
      6.41,    838500,       130
      6.42,    838500,       130
      6.43,    838500,       130
      6.44,    838500,       130
      6.45,    838500,       130
      6.46,    851500,       131
      6.47,    851500,       131
      6.48,    851500,       131
      6.49,    851500,       131
       6.5,    851500,       131
      6.51,    864600,       132
      6.52,    864600,       132
      6.53,    864600,       132
      6.54,    864600,       132
      6.55,    864600,       132
      6.56,    877800,       133
      6.57,    877800,       133
      6.58,    877800,       133
      6.59,    877800,       133
       6.6,    877800,       133
      6.61,    891100,       134
      6.62,    891100,       134
      6.63,    891100,       134
      6.64,    891100,       134
      6.65,    891100,       134
      6.66,    904500,       135
      6.67,    904500,       135
      6.68,    904500,       135
      6.69,    904500,       135
       6.7,    904500,       135
      6.71,    918000,       136
      6.72,    918000,       136
      6.73,    918000,       136
      6.74,    918000,       136
      6.75,    918000,       136
      6.76,    931600,       137
      6.77,    931600,       137
      6.78,    931600,       137
      6.79,    931600,       137
       6.8,    931600,       137
      6.81,    945300,       138
      6.82,    945300,       138
      6.83,    945300,       138
      6.84,    945300,       138
      6.85,    945300,       138
      6.86,    959100,       139
      6.87,    959100,       139
      6.88,    959100,       139
      6.89,    959100,       139
       6.9,    959100,       139
      6.91,    973000,       140
      6.92,    973000,       140
      6.93,    973000,       140
      6.94,    973000,       140
      6.95,    973000,       140
      6.96,    987000,       141
      6.97,    987000,       141
      6.98,    987000,       141
      6.99,    987000,       141
         7,    987000,       141
      7.01,   1001100,       142
      7.02,   1001100,       142
      7.03,   1001100,       142
      7.04,   1001100,       142
      7.05,   1001100,       142
      7.06,   1015300,       143
      7.07,   1015300,       143
      7.08,   1015300,       143
      7.09,   1015300,       143
       7.1,   1015300,       143
      7.11,   1029600,       144
      7.12,   1029600,       144
      7.13,   1029600,       144
      7.14,   1029600,       144
      7.15,   1029600,       144
      7.16,   1044000,       145
      7.17,   1044000,       145
      7.18,   1044000,       145
      7.19,   1044000,       145
       7.2,   1044000,       145
      7.21,   1058500,       146
      7.22,   1058500,       146
      7.23,   1058500,       146
      7.24,   1058500,       146
      7.25,   1058500,       146
      7.26,   1073100,       147
      7.27,   1073100,       147
      7.28,   1073100,       147
      7.29,   1073100,       147
       7.3,   1073100,       147
      7.31,   1087800,       148
      7.32,   1087800,       148
      7.33,   1087800,       148
      7.34,   1087800,       148
      7.35,   1087800,       148
      7.36,   1102600,       149
      7.37,   1102600,       149
      7.38,   1102600,       149
      7.39,   1102600,       149
       7.4,   1102600,       149
      7.41,   1117500,       150
      7.42,   1117500,       150
      7.43,   1117500,       150
      7.44,   1117500,       150
      7.45,   1117500,       150
      7.46,   1132500,       151
      7.47,   1132500,       151
      7.48,   1132500,       151
      7.49,   1132500,       151
       7.5,   1132500,       151
      7.51,   1147600,       152
      7.52,   1147600,       152
      7.53,   1147600,       152
      7.54,   1147600,       152
      7.55,   1147600,       152
      7.56,   1162800,       153
      7.57,   1162800,       153
      7.58,   1162800,       153
      7.59,   1162800,       153
       7.6,   1162800,       153
      7.61,   1178100,       154
      7.62,   1178100,       154
      7.63,   1178100,       154
      7.64,   1178100,       154
      7.65,   1178100,       154
      7.66,   1193500,       155
      7.67,   1193500,       155
      7.68,   1193500,       155
      7.69,   1193500,       155
       7.7,   1193500,       155
      7.71,   1209000,       156
      7.72,   1209000,       156
      7.73,   1209000,       156
      7.74,   1209000,       156
      7.75,   1209000,       156
      7.76,   1224600,       157
      7.77,   1224600,       157
      7.78,   1224600,       157
      7.79,   1224600,       157
       7.8,   1224600,       157
      7.81,   1240300,       158
      7.82,   1240300,       158
      7.83,   1240300,       158
      7.84,   1240300,       158
      7.85,   1240300,       158
      7.86,   1256100,       159
      7.87,   1256100,       159
      7.88,   1256100,       159
      7.89,   1256100,       159
       7.9,   1256100,       159
      7.91,   1272000,       160
      7.92,   1272000,       160
      7.93,   1272000,       160
      7.94,   1272000,       160
      7.95,   1272000,       160
      7.96,   1288000,       161
      7.97,   1288000,       161
      7.98,   1288000,       161
      7.99,   1288000,       161
         8,   1288000,       161
      8.01,   1304100,       162
      8.02,   1304100,       162
      8.03,   1304100,       162
      8.04,   1304100,       162
      8.05,   1304100,       162
      8.06,   1320300,       163
      8.07,   1320300,       163
      8.08,   1320300,       163
      8.09,   1320300,       163
       8.1,   1320300,       163
      8.11,   1336600,       164
      8.12,   1336600,       164
      8.13,   1336600,       164
      8.14,   1336600,       164
      8.15,   1336600,       164
      8.16,   1353000,       165
      8.17,   1353000,       165
      8.18,   1353000,       165
      8.19,   1353000,       165
       8.2,   1353000,       165
      8.21,   1369500,       166
      8.22,   1369500,       166
      8.23,   1369500,       166
      8.24,   1369500,       166
      8.25,   1369500,       166
      8.26,   1386100,       167
      8.27,   1386100,       167
      8.28,   1386100,       167
      8.29,   1386100,       167
       8.3,   1386100,       167
      8.31,   1402800,       168
      8.32,   1402800,       168
      8.33,   1402800,       168
      8.34,   1402800,       168
      8.35,   1402800,       168
      8.36,   1419600,       169
      8.37,   1419600,       169
      8.38,   1419600,       169
      8.39,   1419600,       169
       8.4,   1419600,       169
      8.41,   1436500,       170
      8.42,   1436500,       170
      8.43,   1436500,       170
      8.44,   1436500,       170
      8.45,   1436500,       170
      8.46,   1453500,       171
      8.47,   1453500,       171
      8.48,   1453500,       171
      8.49,   1453500,       171
       8.5,   1453500,       171
      8.51,   1470600,       172
      8.52,   1470600,       172
      8.53,   1470600,       172
      8.54,   1470600,       172
      8.55,   1470600,       172
      8.56,   1487800,       173
      8.57,   1487800,       173
      8.58,   1487800,       173
      8.59,   1487800,       173
       8.6,   1487800,       173
      8.61,   1505100,       174
      8.62,   1505100,       174
      8.63,   1505100,       174
      8.64,   1505100,       174
      8.65,   1505100,       174
      8.66,   1522500,       175
      8.67,   1522500,       175
      8.68,   1522500,       175
      8.69,   1522500,       175
       8.7,   1522500,       175
      8.71,   1540000,       176
      8.72,   1540000,       176
      8.73,   1540000,       176
      8.74,   1540000,       176
      8.75,   1540000,       176
      8.76,   1557600,       177
      8.77,   1557600,       177
      8.78,   1557600,       177
      8.79,   1557600,       177
       8.8,   1557600,       177
      8.81,   1575300,       178
      8.82,   1575300,       178
      8.83,   1575300,       178
      8.84,   1575300,       178
      8.85,   1575300,       178
      8.86,   1593100,       179
      8.87,   1593100,       179
      8.88,   1593100,       179
      8.89,   1593100,       179
       8.9,   1593100,       179
      8.91,   1611000,       180
      8.92,   1611000,       180
      8.93,   1611000,       180
      8.94,   1611000,       180
      8.95,   1611000,       180
      8.96,   1629000,       181
      8.97,   1629000,       181
      8.98,   1629000,       181
      8.99,   1629000,       181
         9,   1629000,       181
      9.01,   1647100,       182
      9.02,   1647100,       182
      9.03,   1647100,       182
      9.04,   1647100,       182
      9.05,   1647100,       182
      9.06,   1665300,       183
      9.07,   1665300,       183
      9.08,   1665300,       183
      9.09,   1665300,       183
       9.1,   1665300,       183
      9.11,   1683600,       184
      9.12,   1683600,       184
      9.13,   1683600,       184
      9.14,   1683600,       184
      9.15,   1683600,       184
      9.16,   1702000,       185
      9.17,   1702000,       185
      9.18,   1702000,       185
      9.19,   1702000,       185
       9.2,   1702000,       185
      9.21,   1720500,       186
      9.22,   1720500,       186
      9.23,   1720500,       186
      9.24,   1720500,       186
      9.25,   1720500,       186
      9.26,   1739100,       187
      9.27,   1739100,       187
      9.28,   1739100,       187
      9.29,   1739100,       187
       9.3,   1739100,       187
      9.31,   1757800,       188
      9.32,   1757800,       188
      9.33,   1757800,       188
      9.34,   1757800,       188
      9.35,   1757800,       188
      9.36,   1776600,       189
      9.37,   1776600,       189
      9.38,   1776600,       189
      9.39,   1776600,       189
       9.4,   1776600,       189
      9.41,   1795500,       190
      9.42,   1795500,       190
      9.43,   1795500,       190
      9.44,   1795500,       190
      9.45,   1795500,       190
      9.46,   1814500,       191
      9.47,   1814500,       191
      9.48,   1814500,       191
      9.49,   1814500,       191
       9.5,   1814500,       191
      9.51,   1833600,       192
      9.52,   1833600,       192
      9.53,   1833600,       192
      9.54,   1833600,       192
      9.55,   1833600,       192
      9.56,   1852800,       193
      9.57,   1852800,       193
      9.58,   1852800,       193
      9.59,   1852800,       193
       9.6,   1852800,       193
      9.61,   1872100,       194
      9.62,   1872100,       194
      9.63,   1872100,       194
      9.64,   1872100,       194
      9.65,   1872100,       194
      9.66,   1891500,       195
      9.67,   1891500,       195
      9.68,   1891500,       195
      9.69,   1891500,       195
       9.7,   1891500,       195
      9.71,   1911000,       196
      9.72,   1911000,       196
      9.73,   1911000,       196
      9.74,   1911000,       196
      9.75,   1911000,       196
      9.76,   1930600,       197
      9.77,   1930600,       197
      9.78,   1930600,       197
      9.79,   1930600,       197
       9.8,   1930600,       197
      9.81,   1950300,       198
      9.82,   1950300,       198
      9.83,   1950300,       198
      9.84,   1950300,       198
      9.85,   1950300,       198
      9.86,   1970100,       199
      9.87,   1970100,       199
      9.88,   1970100,       199
      9.89,   1970100,       199
       9.9,   1970100,       199
      9.91,   1990000,       200
      9.92,   1990000,       200
      9.93,   1990000,       200
      9.94,   1990000,       200
      9.95,   1990000,       200
      9.96,   2010000,       201
      9.97,   2010000,       201
      9.98,   2010000,       201
      9.99,   2010000,       201
        10,   2010000,       201
     10.01,   2030100,       202
     10.02,   2030100,       202
     10.03,   2030100,       202
     10.04,   2030100,       202
     10.05,   2030100,       202
     10.06,   2050300,       203
     10.07,   2050300,       203
     10.08,   2050300,       203
     10.09,   2050300,       203
      10.1,   2050300,       203
     10.11,   2070600,       204
     10.12,   2070600,       204
     10.13,   2070600,       204
     10.14,   2070600,       204
     10.15,   2070600,       204
     10.16,   2091000,       205
     10.17,   2091000,       205
     10.18,   2091000,       205
     10.19,   2091000,       205
      10.2,   2091000,       205
     10.21,   2111500,       206
     10.22,   2111500,       206
     10.23,   2111500,       206
     10.24,   2111500,       206
     10.25,   2111500,       206
     10.26,   2132100,       207
     10.27,   2132100,       207
     10.28,   2132100,       207
     10.29,   2132100,       207
      10.3,   2132100,       207
     10.31,   2152800,       208
     10.32,   2152800,       208
     10.33,   2152800,       208
     10.34,   2152800,       208
     10.35,   2152800,       208
     10.36,   2173600,       209
     10.37,   2173600,       209
     10.38,   2173600,       209
     10.39,   2173600,       209
      10.4,   2173600,       209
     10.41,   2194500,       210
     10.42,   2194500,       210
     10.43,   2194500,       210
     10.44,   2194500,       210
     10.45,   2194500,       210
     10.46,   2215500,       211
     10.47,   2215500,       211
     10.48,   2215500,       211
     10.49,   2215500,       211
      10.5,   2215500,       211
     10.51,   2236600,       212
     10.52,   2236600,       212
     10.53,   2236600,       212
     10.54,   2236600,       212
     10.55,   2236600,       212
     10.56,   2257800,       213
     10.57,   2257800,       213
     10.58,   2257800,       213
     10.59,   2257800,       213
      10.6,   2257800,       213
     10.61,   2279100,       214
     10.62,   2279100,       214
     10.63,   2279100,       214
     10.64,   2279100,       214
     10.65,   2279100,       214
     10.66,   2300500,       215
     10.67,   2300500,       215
     10.68,   2300500,       215
     10.69,   2300500,       215
      10.7,   2300500,       215
     10.71,   2322000,       216
     10.72,   2322000,       216
     10.73,   2322000,       216
     10.74,   2322000,       216
     10.75,   2322000,       216
     10.76,   2343600,       217
     10.77,   2343600,       217
     10.78,   2343600,       217
     10.79,   2343600,       217
      10.8,   2343600,       217
     10.81,   2365300,       218
     10.82,   2365300,       218
     10.83,   2365300,       218
     10.84,   2365300,       218
     10.85,   2365300,       218
     10.86,   2387100,       219
     10.87,   2387100,       219
     10.88,   2387100,       219
     10.89,   2387100,       219
      10.9,   2387100,       219
     10.91,   2409000,       220
     10.92,   2409000,       220
     10.93,   2409000,       220
     10.94,   2409000,       220
     10.95,   2409000,       220
     10.96,   2431000,       221
     10.97,   2431000,       221
     10.98,   2431000,       221
     10.99,   2431000,       221
        11,   2431000,       221
     11.01,   2453100,       222
     11.02,   2453100,       222
     11.03,   2453100,       222
     11.04,   2453100,       222
     11.05,   2453100,       222
     11.06,   2475300,       223
     11.07,   2475300,       223
     11.08,   2475300,       223
     11.09,   2475300,       223
      11.1,   2475300,       223
     11.11,   2497600,       224
     11.12,   2497600,       224
     11.13,   2497600,       224
     11.14,   2497600,       224
     11.15,   2497600,       224
     11.16,   2520000,       225
     11.17,   2520000,       225
     11.18,   2520000,       225
     11.19,   2520000,       225
      11.2,   2520000,       225
     11.21,   2542500,       226
     11.22,   2542500,       226
     11.23,   2542500,       226
     11.24,   2542500,       226
     11.25,   2542500,       226
     11.26,   2565100,       227
     11.27,   2565100,       227
     11.28,   2565100,       227
     11.29,   2565100,       227
      11.3,   2565100,       227
