"Time","iAC_1_","iAC_2_","iAC_3_ ","Losses","uAC_1_","uAC_2_","uAC_3_","uDC"
4.70E-07,7.22E-05,-0.555371896,0.555299653,788.3712028,277.7220694,-555.3357745,277.6137051,565.6697367
6.06E-07,9.99E-05,-0.56289167,0.562791735,796.7564295,281.4958028,-562.8417027,281.3458999,565.6651776
8.28E-07,0.000145346,-0.565646473,0.565501126,799.8268066,282.8959095,-565.5737996,282.6778901,565.6577693
1.30E-06,0.00024177,-0.565842417,0.565600647,799.9673382,283.0420938,-565.7215324,282.6794386,565.6420789
3.65E-06,0.000723924,-0.566017593,0.565293669,799.7600096,283.3707584,-565.6556306,282.2848723,565.5636269
5.29E-06,0.00106144,-0.566237345,0.565175905,799.7249795,283.6493923,-565.7066249,282.0572326,565.5087085
6.94E-06,0.001398959,-0.566367249,0.56496829,799.5884761,283.883104,-565.6677693,281.7846653,565.45379
8.58E-06,0.001736475,-0.566563855,0.56482738,799.5276193,284.1501652,-565.6956176,281.5454524,565.3988716
1.02E-05,0.002073993,-0.566710483,0.56463649,799.4103972,284.3922378,-565.6734861,281.2812483,565.3439533
1.19E-05,0.002411509,-0.566894096,0.564482588,799.3352014,284.6528026,-565.6883422,281.0355396,565.2890349
1.35E-05,0.002749025,-0.567049879,0.564300855,799.2286982,284.899452,-565.6753669,280.7759149,565.2341165
1.35E-05,0.002749027,-0.567049881,0.564300854,799.2286982,284.8994538,-565.6753673,280.7759135,565.2341162
1.35E-05,0.002749047,-0.567049895,0.564300848,799.2286972,284.8994712,-565.6753714,280.7759002,565.2341128
1.35E-05,0.002749253,-0.567050039,0.564300786,799.228688,284.8996457,-565.6754125,280.7757669,565.2340794
1.35E-05,0.002750279,-0.567050752,0.564300474,799.2286358,284.9005154,-565.6756129,280.7750975,565.2339125
1.35E-05,0.002755409,-0.567054204,0.564298795,799.2282444,284.9048062,-565.6764994,280.7716932,565.2330777
1.37E-05,0.002781059,-0.567069601,0.564288541,799.2241831,284.92533,-565.6790711,280.753741,565.228904
1.43E-05,0.002909313,-0.567135016,0.564225703,799.1908019,285.0221645,-565.6803594,280.6581949,565.2080353
1.74E-05,0.00355058,-0.56745189,0.563901309,799.0127443,285.5012348,-565.6765994,280.1753646,565.1036921
2.00E-05,0.004084967,-0.567717235,0.563632268,798.8663132,285.9011007,-565.6747514,279.7736507,565.0167394
2.26E-05,0.004619351,-0.567980631,0.56336128,798.7181296,286.2999907,-565.6709555,279.3709648,564.9297867
2.52E-05,0.005153731,-0.568244951,0.56309122,798.5714443,286.6993413,-565.6680854,278.9687442,564.842834
2.78E-05,0.005688109,-0.568507807,0.562819698,798.4235551,287.0979578,-565.6637525,278.5657947,564.7558814
2.83E-05,0.005792607,-0.568559564,0.562766957,798.3950901,287.1760858,-565.6632608,278.487175,564.7388776
2.89E-05,0.005896484,-0.568610589,0.562714105,798.3663306,287.2535362,-565.6623469,278.4088108,564.7219749
2.94E-05,0.00600036,-0.568661746,0.562661387,798.3377392,287.3310531,-565.6615665,278.3305134,564.7050723
2.95E-05,0.006034985,-0.568678774,0.562643789,798.3281847,287.3568798,-565.6612818,278.3044021,564.6994381
2.97E-05,0.006066548,-0.568694301,0.562627753,798.3194825,287.3804245,-565.6610272,278.2806027,564.6943023
2.97E-05,0.00606655,-0.568694302,0.562627752,798.3194819,287.3804259,-565.6610271,278.2806012,564.694302
2.97E-05,0.006066568,-0.568694311,0.562627743,798.3194699,287.3804337,-565.6610209,278.2805873,564.6942989
2.97E-05,0.006066753,-0.568694402,0.562627649,798.3193506,287.3805111,-565.6609591,278.280448,564.6942689
2.97E-05,0.006068618,-0.568695347,0.562626729,798.3181668,287.3812933,-565.6603488,278.2790555,564.6939684
2.97E-05,0.006078364,-0.568700913,0.562622549,798.3124883,287.3854147,-565.6575075,278.2720928,564.6924658
3.00E-05,0.006134995,-0.568744547,0.562609552,798.2886248,287.4099741,-565.6472527,278.2372786,564.6849531
3.11E-05,0.006490427,-0.569107228,0.562616801,798.2107544,287.5689086,-565.632096,278.0631874,564.6473896
3.67E-05,0.008407552,-0.571199525,0.562791973,797.9032851,288.4335648,-565.6257756,277.1922108,564.4595724
6.48E-05,0.017916531,-0.581481858,0.563565327,796.364155,292.7185262,-565.5429245,272.8243983,563.520494
8.15E-05,0.023540937,-0.587533857,0.56399292,795.4790658,295.2524935,-565.4784853,270.2259919,562.9640093
9.82E-05,0.029136261,-0.593512878,0.564376617,794.6012734,297.7719222,-565.3921,267.6201778,562.4075292
0.000114838,0.034727074,-0.5994682,0.564741126,793.7451449,300.2890974,-565.2961234,265.007026,561.8510536
0.000131505,0.040290576,-0.605354371,0.565063795,792.8967728,302.7926191,-565.1792288,262.3866097,561.2945825
0.000134283,0.041221021,-0.606340385,0.565119364,792.7596723,303.2114704,-565.1606422,261.9491719,561.2018378
0.000135054,0.04147679,-0.606608833,0.565132043,792.7200685,303.3264744,-565.1541007,261.8276263,561.1760754
0.000135826,0.041734087,-0.606880305,0.565146217,792.681448,303.4422419,-565.1483069,261.706065,561.150313
0.000135905,0.041760524,-0.606908189,0.565147665,792.6774769,303.4541364,-565.1477067,261.6935703,561.1476652
0.000135905,0.041760527,-0.606908192,0.565147665,792.6774764,303.4541379,-565.1477066,261.6935688,561.1476649
0.000135905,0.041760561,-0.606908227,0.565147667,792.6774685,303.4541529,-565.1477033,261.6935504,561.1476615
0.000135906,0.041760894,-0.606908579,0.565147685,792.6773894,303.4543028,-565.1476699,261.6933671,561.1476281
0.000135911,0.041762558,-0.60691034,0.565147781,792.6769935,303.4550515,-565.147503,261.6924515,561.1474612
0.000135936,0.04177083,-0.606919199,0.565148369,792.6750126,303.4587701,-565.1466683,261.6878982,561.1466265
0.000136061,0.041811287,-0.606965058,0.565153771,792.6650796,303.4769118,-565.1424948,261.665583,561.142453
0.000136686,0.042005897,-0.607240869,0.565234971,792.6153192,303.5637836,-565.1216277,261.5578441,561.1215855
0.000139811,0.04296599,-0.609867737,0.566901747,792.3715824,303.9916639,-565.0172948,261.0256309,561.0172481
0.000150136,0.046141457,-0.633232106,0.58709065,791.6322191,305.4070698,-564.6726367,259.2655668,560.6725457
0.000160695,0.049387141,-0.680091971,0.630704831,790.9789669,306.8536985,-564.3202071,257.4665086,560.3200249
0.000171779,0.052795037,-0.753661197,0.70086616,790.4030064,308.37272,-563.95035,255.57763,559.9500234
0.0001836,0.056427209,-0.858914902,0.802487692,789.9097267,309.9916582,-563.5560508,253.5643926,559.5555165
0.000196431,0.060370475,-1.003588084,0.943217609,789.5122219,311.7493638,-563.1281923,251.3788285,559.1273717
0.000210543,0.064704892,-1.198091221,1.133386329,789.2361801,313.6814105,-562.6578646,248.9764541,558.6566584
0.000226289,0.06954081,-1.457279885,1.387739074,789.1213809,315.8371426,-562.1334054,246.2962628,558.1316846
0.000244049,0.07499198,-1.800723859,1.725731879,789.2274855,318.2671942,-561.5423339,243.2751396,557.5399305
0.000264328,0.081214678,-2.255826219,2.174611541,789.6413495,321.0414186,-560.8680778,239.8266592,556.8647691
0.000287722,0.088388112,-2.859164759,2.770776647,790.4867499,324.2397123,-560.091224,235.8515118,556.0867143
0.000315054,0.096764068,-3.6624285,3.565664432,791.9432218,327.9746183,-559.1850719,231.2104536,555.1789622
0.000347405,0.106667714,-4.737195627,4.630527913,794.2692748,332.3913114,-558.1148023,225.7234908,554.1065508
0.0003864,0.118591765,-6.189104081,6.070512316,797.8540047,337.7100908,-556.8282979,219.1182071,552.8171519
0.000434576,0.133297329,-8.177922233,8.044624904,803.3004873,344.2711395,-555.2448166,210.9736772,551.2297046
0.000496683,0.152210684,-10.97592092,10.82371024,811.649715,352.7123242,-553.2138125,200.5014883,549.1931192
0.000584087,0.178726712,-15.14494359,14.96621687,825.0703589,364.5515941,-550.3762975,185.8247034,546.3472871
0.000684087,0.208898695,-19.87868377,19.66978507,841.3209718,378.0291529,-547.1594015,169.1302486,543.1209473
0.000784087,0.238863661,-24.123223,23.88435934,856.650532,391.4176542,-543.9714081,152.5537539,539.9244884
0.000884087,0.268593751,-27.40402842,27.13543467,869.0433913,404.7002726,-540.8065254,136.1062528,536.7530675
0.00097925,0.296639441,-29.20972406,28.91308462,876.2921148,417.2239528,-537.8081682,120.5842154,533.751121
0.001063043,0.321116127,-29.42417397,29.10305785,877.6524867,428.1436921,-535.1709363,107.0272442,531.1134794
0.001138462,0.342956189,-28.29016159,27.9472054,873.8870177,437.8743963,-532.7922603,94.91786404,528.7370885
0.001206834,0.362590202,-26.01615847,25.65356827,865.7187437,446.6080691,-530.6255732,84.01750413,526.5749647
0.001268575,0.380175912,-22.83105749,22.45088158,853.9961943,454.4158906,-528.655489,74.23959839,524.6112643
0.0013237,0.395757358,-19.00056179,18.60480443,839.7379484,461.3196909,-526.8816279,65.56193701,522.8450762
0.001372054,0.409326437,-14.82130197,14.41197553,824.0921976,467.3189798,-525.3111131,57.99213327,521.2829304
0.001413362,0.420844333,-10.61134123,10.1904969,808.2900492,472.4006808,-523.9566082,51.55592736,519.9368542
0.001439472,0.428087607,-7.634392381,7.206304773,797.1063072,475.5907928,-523.0935502,47.50275735,519.0797556
0.001459375,0.433590117,-5.195948956,4.76235884,787.9452,478.0111518,-522.4317532,44.4206014,518.4228397
0.001473155,0.437389644,-3.420120421,2.982730778,781.2744921,479.6807402,-521.9713995,42.29065923,517.9660405
0.001480971,0.439541433,-2.380780609,1.941239175,777.3714394,480.6256924,-521.7095119,41.0838195,517.7062333
0.001485716,0.440845913,-1.738385961,1.297540048,774.9592334,481.1982979,-521.5502419,40.35194395,517.5482491
0.001490461,0.442149955,-1.087290637,0.645140682,772.5149519,481.7705734,-521.3907498,39.62017644,517.3900602
0.001491349,0.44239378,-0.96442188,0.5220281,772.0536395,481.8775432,-521.3608645,39.4833213,517.3604208
0.001491349,0.442393782,-0.964420495,0.522026713,772.0536343,481.8775444,-521.3608642,39.48331976,517.3604205
0.001491349,0.442393785,-0.96441911,0.522025325,772.0536291,481.8775456,-521.3608639,39.48331822,517.3604201
0.001491349,0.442393788,-0.964417725,0.522023937,772.0536239,481.8775468,-521.3608635,39.48331668,517.3604198
0.001491349,0.442393791,-0.96441634,0.52202255,772.0536187,481.877548,-521.3608632,39.48331513,517.3604195
0.001491349,0.442393793,-0.964414955,0.522021162,772.0536135,481.8775493,-521.3608628,39.48331359,517.3604191
0.001491349,0.442393796,-0.96441357,0.522019774,772.0536083,481.8775505,-521.3608625,39.48331205,517.3604188
0.001491349,0.442393824,-0.964399721,0.522005898,772.0535563,481.8775625,-521.3608591,39.48329662,517.3604155
0.00149135,0.442394098,-0.964261231,0.521867132,772.0530365,481.8776832,-521.3608255,39.48314234,517.3603821
0.001491354,0.4423951,-0.963756745,0.521361645,772.0511432,481.8781226,-521.3607029,39.48258033,517.3602605
0.001491354,0.442395103,-0.96375536,0.521360258,772.0511366,481.8781238,-521.3607012,39.48257744,517.3602602
0.001491354,0.442395124,-0.963743245,0.521348121,772.0447884,481.8781329,-521.3546317,39.47649878,517.3602573
0.001491355,0.442395188,-0.963622241,0.521227053,771.9814026,481.8781504,-521.2940827,39.41593234,517.3602281
0.001491363,0.442380454,-0.962428194,0.52004774,771.3578946,481.8706359,-520.7042791,38.83364315,517.3599361
0.001491407,0.441974884,-0.956868653,0.514893769,768.4973778,481.6671157,-518.1265581,36.45944244,517.3584761
0.001491589,0.437932942,-0.939582515,0.501649573,759.9403184,479.6431014,-511.5014167,31.85831527,517.352424
0.001491831,0.432259956,-0.926666226,0.494406269,753.822049,476.8025524,-507.875709,31.07315665,517.344338
0.001492277,0.427478832,-0.916954928,0.489476096,749.2911772,474.4045416,-505.4031739,30.99863229,517.3294602
0.001493054,0.426100104,-0.913918409,0.487818306,747.8328755,473.7022062,-504.5613071,30.8591009,517.3035235
0.001494867,0.426593753,-0.914264172,0.487670419,747.8465818,473.9187767,-504.4571093,30.53833266,517.243014
0.001503933,0.428607121,-0.91507139,0.486464269,747.4952554,474.7741882,-503.702762,28.92857373,516.9404669
0.001540181,0.436800454,-0.918589379,0.481788925,746.2833416,478.2660286,-500.7602637,22.4942351,515.7308052
0.001614948,0.453184581,-0.924792623,0.471608042,743.5936806,485.2105639,-494.4222945,9.211730672,513.235732
0.001714948,0.474351223,-0.931585901,0.457234679,739.9131717,494.1253583,-485.5670862,-8.558272098,509.8986584
0.001814948,0.49446571,-0.93628859,0.44182288,735.9476199,502.514105,-476.1926899,-26.32141507,506.5616484
0.001831615,0.49776474,-0.93697152,0.43920678,735.3058397,503.8855398,-474.60656,-29.27897978,506.0054859
0.001848281,0.500966657,-0.937458775,0.436492118,734.5909545,505.2084192,-472.9711495,-32.23726963,505.449325
0.001864948,0.504204516,-0.93802265,0.433818134,733.9308517,506.54927,-471.3560788,-35.19319122,504.8931656
0.001881615,0.507356306,-0.938413432,0.431057126,733.2080896,507.8470871,-469.6974968,-38.14959028,504.3370076
0.001885908,0.508193725,-0.938566982,0.430373257,733.0497682,508.1941553,-469.2839214,-38.91023395,504.1937251
0.001885908,0.508193726,-0.938566981,0.430373255,733.0497667,508.1941551,-469.2839202,-38.91023488,504.1937247
0.001885909,0.508193741,-0.938566979,0.430373238,733.049752,508.1941522,-469.2839102,-38.91024194,504.1937218
0.001885909,0.508193886,-0.938566953,0.430373067,733.0496051,508.194123,-469.2838103,-38.91031265,504.1936926
0.001885918,0.508195384,-0.938566726,0.430371342,733.0481281,508.193831,-469.2828019,-38.91102908,504.1934006
0.001885962,0.508204166,-0.938566433,0.430362267,733.0405529,508.1923711,-469.277534,-38.91483709,504.1919407
0.001886181,0.508278163,-0.938588195,0.430310032,732.9998352,508.1850717,-469.2477671,-38.93730459,504.1846412
0.001887274,0.509333054,-0.93934461,0.430011556,732.782917,508.1485758,-469.0802809,-39.06829485,504.1481434
0.001892743,0.531253348,-0.959749181,0.428495833,731.7563557,507.9661339,-468.2311978,-39.7349361,503.9656588
0.001899178,0.592487554,-1.019203402,0.426715847,730.6949999,507.7515407,-467.2339074,-40.51763326,503.7509445
0.001905827,0.695888581,-1.12075924,0.424870659,729.7601646,507.5299435,-466.2005138,-41.32942975,503.5291419
0.001912803,0.848082591,-1.271019167,0.422936576,728.9592556,507.2975884,-465.1172938,-42.18029463,503.2964839
0.00192025,1.059778114,-1.480644214,0.4208661,728.3037115,507.0497315,-463.958126,-43.09160552,503.0482052
0.001928295,1.34540128,-1.76403112,0.41862984,727.8294335,506.7821976,-462.7062283,-44.07596933,502.7801018
0.001937099,1.725390773,-2.141567605,0.416176832,727.5852741,506.4897864,-461.3335173,-45.15626913,502.4869324
0.001946814,2.226167167,-2.639636078,0.413468911,727.650866,506.1675474,-459.818436,-46.34911139,502.1636939
0.00195763,2.883686904,-3.294134043,0.410447139,728.1337008,505.809423,-458.1284862,-47.68093681,501.8042568
0.001969739,3.744204168,-4.15126478,0.407060612,729.1874146,505.4093108,-456.2351649,-49.17414588,501.4024262
0.001983378,4.869667086,-5.272904088,0.403237002,731.0190724,504.9598754,-454.0986402,-50.86123522,500.9507428
0.001998799,6.340036279,-6.738943442,0.398907163,733.9121991,504.4534591,-451.6805105,-52.77294862,500.441389
0.002016306,8.261660223,-8.655638399,0.393978177,738.2488813,503.8810186,-448.9297946,-54.95122399,499.8651091
0.002036236,10.77252151,-11.16087604,0.388354534,744.5448837,503.2329447,-445.7939333,-57.43901142,499.2120178
0.002058995,14.05568765,-14.43759988,0.381912235,753.496751,502.4981192,-442.2053679,-60.29275131,498.4706309
0.002085043,18.35005537,-18.72457206,0.37451669,766.0435407,501.664732,-438.0908981,-63.57383388,497.6286607
0.002114938,23.97280801,-24.33880423,0.36599622,783.4611483,500.719531,-433.3580585,-67.3614725,496.6722208
0.00214933,31.34071828,-31.69687413,0.356155853,807.4828664,499.6488241,-427.9025165,-71.74630761,495.5867858
0.002189016,41.00941905,-41.35416661,0.344747555,840.4928019,498.4381817,-421.5930406,-76.84514108,494.3568149
0.002234953,53.71602804,-54.04750504,0.331477008,885.7850488,497.0741081,-414.2757236,-82.79838452,492.9673386
0.002288346,70.45242088,-70.76838548,0.315964597,947.9912858,495.5449894,-405.7549514,-89.79003798,491.4047596
0.002350706,92.55528596,-92.85302201,0.297736051,1033.703915,493.8448568,-395.790603,-98.05425383,489.660436
0.002424027,121.8585255,-122.1346819,0.276156398,1152.547359,491.9781547,-384.0674143,-107.9107404,487.7351452
0.002511002,160.9100578,-161.1604288,0.250370944,1318.927816,489.9705633,-370.1708789,-119.7996844,485.6494724
0.002611002,210.9896785,-211.2101708,0.220492318,1544.314295,487.9697082,-354.2311232,-133.7385849,483.5484838
0.002711002,265.9183147,-266.1087123,0.190397573,1805.952488,486.3285091,-338.3631361,-147.965373,481.7974542
0.002811002,324.9296519,-325.0897654,0.160113458,2103.061269,485.0751991,-322.5944088,-162.4807903,480.4261492
0.002911002,387.2331887,-387.3628615,0.129672791,2434.215798,484.2327729,-306.9528466,-177.2799263,479.4591445
0.003011002,452.0191157,-452.1182184,0.099102703,2797.229255,483.818852,-291.4608269,-192.3580252,478.9156814
0.003111002,518.4632843,-518.5317206,0.068436251,3189.067656,483.8455828,-276.140951,-207.7046319,478.8095545
0.003211002,585.7322596,-585.7699605,0.037700832,3605.794093,484.3195676,-261.0102188,-223.3093488,479.1490329
0.003311002,652.9884065,-652.9953361,0.006929626,4042.549836,485.2418301,-246.0857313,-239.1560987,479.9368155
0.003398472,711.1635886,-711.1435946,-0.019993949,4436.591983,486.4128437,-233.2094371,-253.2034066,480.9915079
0.003498472,776.1454298,-776.0946767,-0.050753078,4894.690822,488.1589522,-218.7029119,-269.4560403,482.6076868
0.003598472,838.7291876,-838.6477241,-0.081463513,5354.01015,490.3253486,-204.4308769,-285.8944716,484.6489506
0.003698472,898.1089608,-897.9968686,-0.11209217,5806.588969,492.8917409,-190.3997296,-302.4920113,487.0966191
0.003798472,953.4991696,-953.356558,-0.142611579,6243.950104,495.8325734,-176.6104258,-319.2221476,489.9267075
0.003898472,1004.139327,-1003.966338,-0.172988884,6657.273878,499.1171876,-163.0640655,-336.053122,493.1100781
0.003998472,1049.298672,-1049.095475,-0.203196824,7037.597388,502.7100139,-149.7564935,-352.9535204,496.6126231
0.004098472,1088.280615,-1088.047412,-0.233202888,7376.028804,506.5707945,-136.6838367,-369.8869578,500.3954774
0.004198472,1120.427,-1120.16402,-0.262980145,7663.977977,510.654833,-123.8372126,-386.8176203,504.415261
0.004298472,1145.122127,-1144.82963,-0.292496546,7893.389211,514.9132728,-111.2082173,-403.7050555,508.6243486
0.004398472,1161.796542,-1161.474816,-0.321725605,8056.979254,519.2934002,-98.78373693,-420.5096632,512.9711651
0.004498472,1169.930551,-1169.579915,-0.350635852,8148.463531,523.7389715,-86.55138444,-437.187587,517.4005062
0.004598472,1169.057458,-1168.678256,-0.379201362,8162.775934,528.1905621,-74.49441053,-453.6961516,521.8538804
0.004698472,1158.766485,-1158.359093,-0.407391357,8096.263085,532.5859354,-62.59708536,-469.9888501,526.2698727
0.004798472,1138.705389,-1138.270208,-0.435180586,7946.86121,536.8604297,-50.83970433,-486.0207254,530.5845256
0.004898472,1108.582728,-1108.120189,-0.462539074,7714.23515,540.9473604,-39.20391205,-501.7434483,534.7317371
0.004998472,1068.169794,-1067.680352,-0.489442352,7399.890927,544.7784357,-27.66779698,-517.1106387,538.6436729
0.005098472,1017.30218,-1016.786318,-0.515861358,7007.240697,548.2841833,-16.21115449,-532.0730288,542.2511893
0.005198472,955.8809816,-955.3392091,-0.541772515,6541.635144,551.3943855,-4.810664567,-546.583721,545.4842662
0.005215139,944.6146581,-944.068619,-0.546039042,6457.425092,551.8702983,-2.915354981,-548.9549434,545.9827169
0.005231805,933.0538714,-932.5035796,-0.550291769,6371.423445,552.3329368,-1.020308984,-551.3126279,546.4684822
0.005232588,932.503791,-931.9533003,-0.550490678,6367.341582,552.3543298,-0.931550668,-551.4227791,546.4909755
0.005232588,932.5037839,-931.9532933,-0.550490681,6367.34153,552.3543301,-0.931549529,-551.4227805,546.4909758
0.005232588,932.5037769,-931.9532862,-0.550490683,6367.341478,552.3543303,-0.931548389,-551.4227819,546.4909761
0.005232588,932.5037699,-931.9532792,-0.550490686,6367.341426,552.3543306,-0.93154725,-551.4227834,546.4909764
0.005232588,932.5037628,-931.9532721,-0.550490688,6367.341373,552.3543309,-0.93154611,-551.4227848,546.4909767
0.005232588,932.5037558,-931.9532651,-0.550490691,6367.341321,552.3543311,-0.931544971,-551.4227862,546.490977
0.005232588,932.5037488,-931.9532581,-0.550490693,6367.341269,552.3543314,-0.931543831,-551.4227876,546.4909773
0.005232588,932.5036784,-931.9531877,-0.550490719,6367.340747,552.3543342,-0.931532437,-551.4228017,546.4909801
0.005232589,932.5029751,-931.9524842,-0.550490974,6367.335529,552.3543615,-0.931418491,-551.422943,546.4910089
0.005232589,932.5028739,-931.9523829,-0.550491011,6367.334779,552.3543654,-0.931402093,-551.4229633,546.491013
0.005232589,932.5028669,-931.9523759,-0.550491013,6367.334726,552.3543657,-0.931400953,-551.4229647,546.4910133
0.005232589,932.5028598,-931.9523688,-0.550491016,6367.334673,552.3543659,-0.931400946,-551.422965,546.4910136
0.005232589,932.5027983,-931.9523073,-0.550491038,6367.334206,552.3543683,-0.931400885,-551.4229675,546.4910161
0.00523259,932.5021829,-931.9516916,-0.550491262,6367.329531,552.3543922,-0.931400269,-551.422992,546.4910412
0.005232599,932.4960289,-931.9455354,-0.550493554,6367.282789,552.3546313,-0.93139411,-551.4232372,546.4912925
0.005232643,932.4652585,-931.914752,-0.550506454,6367.049074,552.3558263,-0.931363314,-551.424463,546.4925491
0.005232861,932.3113938,-931.7607868,-0.550606987,6365.880388,552.3618001,-0.931209249,-551.4305909,546.4988308
0.005233955,931.5417604,-930.9897499,-0.552010431,6360.0342,552.3916339,-0.930436809,-551.4611971,546.5302053
0.005238153,928.5827013,-928.0113636,-0.571337714,6337.550947,552.5056062,-0.927439098,-551.5781671,546.6501153
0.005242425,925.5643607,-924.9506641,-0.613696559,6314.607974,552.6206711,-0.924336043,-551.6963351,546.7712595
0.005246852,922.4276671,-921.7459147,-0.681752351,6290.756271,552.7389813,-0.921063241,-551.8179181,546.8959114
0.005251518,919.1123637,-918.3322721,-0.780091578,6265.537271,552.8626338,-0.917551263,-551.9450825,547.026293
0.00525651,915.5555121,-914.6400037,-0.915508381,6238.471569,552.993712,-0.913723582,-552.0799885,547.1646207
0.005261917,911.6900387,-910.5925811,-1.097457596,6209.047974,553.1343181,-0.909494214,-552.2248239,547.31314
0.005267838,907.4431876,-906.1044839,-1.338703699,6176.711901,553.2865971,-0.904764875,-552.3818322,547.4741542
0.005274378,902.734845,-901.0786359,-1.656209079,6140.852893,553.4527535,-0.899421527,-552.553332,547.6500451
0.005281653,897.4756881,-895.4033656,-2.072322551,6100.791003,553.6350579,-0.89333015,-552.7417277,547.8432843
0.005289791,891.5650994,-888.9487487,-2.616350694,6055.761721,553.8358408,-0.886331512,-552.9495093,548.0564329
0.005298936,884.8887752,-881.5621531,-3.32662216,6004.899114,554.0574709,-0.878234653,-553.1792363,548.2921263
0.00530925,877.3159418,-873.0627516,-4.253190248,5947.216855,554.302311,-0.868808692,-553.4335023,548.5530392
0.005320915,868.6960747,-863.2347101,-5.46136457,5881.586889,554.5726455,-0.857772488,-553.714873,548.8418222
0.005334136,858.8549942,-851.8186726,-7.036321572,5806.71558,554.8705684,-0.844781506,-554.0257869,549.1610027
0.005349148,847.5901798,-838.5010594,-9.089120408,5721.117497,555.1978166,-0.82941111,-554.3684055,549.5128341
0.005366214,834.6651097,-822.900559,-11.76455065,5623.087423,555.5555301,-0.811135197,-554.7443949,549.8990739
0.005385638,819.8023844,-804.5510156,-15.25136875,5510.67207,555.9439107,-0.789298858,-555.1546119,550.3206676
0.005407763,802.675334,-782.8796836,-19.79565041,5381.644458,556.3617416,-0.76308327,-555.5986583,550.7772977
0.005432982,782.8977393,-757.1795308,-25.71820841,5233.486424,556.8057175,-0.731460591,-556.0742569,551.2667523
0.005461742,760.0112081,-726.5738921,-33.43731597,5063.389028,557.2695139,-0.693135883,-556.576378,551.7840419
0.005494556,733.4696558,-689.9713005,-43.49835529,4868.287694,557.7424987,-0.646472299,-557.0960264,552.3201718
0.005532009,702.6202284,-646.0077212,-56.61250712,4644.960749,558.2079517,-0.589394625,-557.618557,552.8604388
0.005574769,666.6799135,-592.9726675,-73.70724599,4390.239487,558.6406082,-0.519264902,-558.1213433,553.3820716
0.005623604,624.707019,-528.7147655,-95.99225353,4101.409933,559.0032713,-0.432722079,-558.5705493,553.8509664
0.00567939,575.5667247,-450.5212532,-125.0454715,3776.938961,559.2421413,-0.325475456,-558.9166658,554.2171708
0.005743131,517.8901342,-354.964667,-162.9254672,3417.743137,559.2803791,-0.192039008,-559.0883401,554.408642
0.005815978,450.0268383,-237.7086552,-212.3181831,3029.357746,559.0092436,-0.025390447,-558.9838531,554.3226254
0.005867283,401.0184711,-150.0180497,-251.0004214,2774.671016,558.6121002,0.100982271,-558.7130825,554.0621804
0.00589898,370.2518525,-93.74695937,-276.5048931,2626.795854,558.2798714,0.182757751,-558.4626291,553.8169887
0.005909474,359.9841671,-74.76475064,-285.2194165,2579.605794,558.1550841,0.210454455,-558.3655386,553.7214511
0.005919474,350.1635887,-56.51563577,-293.647953,2535.50751,558.0292853,0.23713208,-558.2664174,553.6237218
0.005929474,340.3071602,-38.10887026,-302.1982899,2492.282246,557.8967343,0.264089156,-558.1608234,553.5194337
