"time","Out1"
0,0
0.2,0.0198508012
0.4,0.07877863661
0.6,0.174434321
0.8,0.3030077723
1,0.4593669861
1.2,0.6372814602
1.4,0.8296576444
1.6,1.028819187
1.8,1.226833782
2,1.415806345
2.2,1.588208244
2.4,1.737170762
2.6,1.856743798
2.8,1.942167328
3,1.990033902
3.2,1.998437098
3.4,1.967038956
3.6,1.897092242
3.8,1.791387344
4,1.654136123
4.2,1.490810879
4.4,1.30792266
4.6,1.112764919
4.8,0.9131134927
5,0.7169339253
5.2,0.5320317316
5.4,0.3657964052
5.6,0.2248542888
5.8,0.1148195414
6,0.04007651044
6.2,0.003606219282
6.4,0.006863120233
6.6,0.04971700392
6.8,0.1304616716
7,0.2458757475
7.2,0.3913626077
7.4,0.561131021
7.6,0.7483979171
7.8,0.9456934496
8,1.145150373
8.2,1.338828423
8.4,1.519005075
8.6,1.678500452
8.8,1.810947289
9,1.911068827
9.2,1.974876446
9.4,1.999828722
9.6,1.984920026
9.8,1.930755347
10,1.839491202
