"time","FMU_Interface_OUT0_PrimaryAngle","FMU_Interface_OUT1_SecondaryAngle","FMU_Interface_OUT2_PrimarySpeed","FMU_Interface_OUT3_SecondarySpeed","FMU_Interface_OUT4_PrimaryAcceleration","FMU_Interface_OUT5_SecondaryAcceleration","FMU_Interface_OUT6_PrimaryTorque","FMU_Interface_OUT7_SecondaryTorque","FMU_Interface_OUT8_TorqueFriction","FMU_Interface_OUT9_SpringActualAngle"
3.133,34118,34095,2200,2200,-2.8422e-09,-2.8422e-09,-72.433,171.99,99.558,137.49
3.134,34131,34109,2200,2200,-2.8422e-09,-2.8422e-09,-72.491,172.07,99.576,137.48
3.135,34144,34122,2200,2200,2.8422e-09,2.8422e-09,-72.548,172.14,99.594,137.47
3.136,34158,34135,2200,2200,9.7026e-15,9.7026e-15,-72.606,172.22,99.612,137.46
3.137,34171,34148,2200,2200,2.8422e-09,2.8422e-09,-72.663,172.29,99.63,137.45
3.138,34184,34161,2200,2200,0,0,-72.72,172.37,99.648,137.44
3.139,34197,34175,2200,2200,2.8422e-09,2.8422e-09,-72.777,172.44,99.666,137.43
3.14,34210,34188,2200,2200,9.7457e-15,9.7457e-15,-72.833,172.52,99.684,137.42
3.141,34224,34201,2200,2200,2.8422e-09,2.8422e-09,-72.89,172.59,99.701,137.41
3.142,34237,34214,2200,2200,-9.7671e-15,-9.7671e-15,-72.946,172.66,99.719,137.4
3.143,34250,34227,2200,2200,-5.6843e-09,-5.6843e-09,-73.003,172.74,99.737,137.39
3.144,34263,34241,2200,2200,-9.7887e-15,-9.7887e-15,-73.059,172.81,99.755,137.37
3.145,34277,34254,2200,2200,-5.6843e-09,-5.6843e-09,-73.115,172.89,99.772,137.36
3.146,34290,34267,2200,2200,-9.8101e-15,-9.8101e-15,-73.171,172.96,99.79,137.35
3.147,34303,34280,2200,2200,-2.8422e-09,-2.8422e-09,-73.227,173.03,99.807,137.34
3.148,34316,34293,2200,2200,2.8422e-09,2.8422e-09,-73.283,173.11,99.825,137.33
3.149,34329,34307,2200,2200,-9.8425e-15,-9.8425e-15,-73.338,173.18,99.842,137.32
3.15,34343,34320,2200,2200,2.8421e-09,2.8421e-09,-73.394,173.25,99.86,137.31
3.151,34356,34333,2200,2200,-2.8422e-09,-2.8422e-09,-73.449,173.32,99.877,137.3
3.152,34369,34346,2200,2200,9.8748e-15,9.8748e-15,-73.505,173.4,99.894,137.29
3.153,34382,34359,2200,2200,2.8422e-09,2.8422e-09,-73.56,173.47,99.912,137.28
3.154,34395,34373,2200,2200,9.8962e-15,9.8962e-15,-73.615,173.54,99.929,137.27
3.155,34409,34386,2200,2200,2.8422e-09,2.8422e-09,-73.67,173.61,99.946,137.26
3.156,34422,34399,2200,2200,9.9178e-15,9.9178e-15,-73.725,173.69,99.963,137.25
3.157,34435,34412,2200,2200,2.8422e-09,2.8422e-09,-73.779,173.76,99.98,137.24
3.158,34448,34425,2200,2200,9.9393e-15,9.9393e-15,-73.834,173.83,99.998,137.23
3.159,34461,34439,2200,2200,2.8422e-09,2.8422e-09,-73.888,173.9,100.01,137.22
3.16,34475,34452,2200,2200,-9.9609e-15,-9.9609e-15,-73.942,173.97,100.03,137.21
3.161,34488,34465,2200,2200,-2.8422e-09,-2.8422e-09,-73.997,174.04,100.05,137.2
3.162,34501,34478,2200,2200,2.8422e-09,2.8422e-09,-74.051,174.11,100.07,137.19
3.163,34514,34491,2200,2200,9.9932e-15,9.9932e-15,-74.105,174.19,100.08,137.18
3.164,34527,34505,2200,2200,2.8422e-09,2.8422e-09,-74.158,174.26,100.1,137.17
3.165,34541,34518,2200,2200,-2.8422e-09,-2.8422e-09,-74.212,174.33,100.12,137.16
3.166,34554,34531,2200,2200,0,0,-74.266,174.4,100.13,137.15
3.167,34567,34544,2200,2200,-5.6843e-09,-5.6843e-09,-74.319,174.47,100.15,137.14
3.168,34580,34557,2200,2200,0,0,-74.372,174.54,100.17,137.13
3.169,34594,34571,2200,2200,-5.6843e-09,-5.6843e-09,-74.426,174.61,100.18,137.12
3.17,34607,34584,2200,2200,0,0,-74.479,174.68,100.2,137.11
3.171,34620,34597,2200,2200,2.8421e-09,2.8421e-09,-74.532,174.75,100.22,137.1
3.172,34633,34610,2200,2200,0,0,-74.584,174.81,100.23,137.09
3.173,34646,34623,2200,2200,2.8421e-09,2.8421e-09,-74.637,174.88,100.25,137.08
3.174,34660,34637,2200,2200,0,0,-74.69,174.95,100.27,137.07
3.175,34673,34650,2200,2200,2.8422e-09,2.8422e-09,-74.742,175.02,100.28,137.06
3.176,34686,34663,2200,2200,1.0133e-14,1.0133e-14,-74.794,175.09,100.3,137.06
3.177,34699,34676,2200,2200,2.8422e-09,2.8422e-09,-74.847,175.16,100.31,137.05
3.178,34712,34689,2200,2200,-2.8422e-09,-2.8422e-09,-74.899,175.23,100.33,137.04
3.179,34726,34703,2200,2200,-2.8422e-09,-2.8422e-09,-74.951,175.3,100.35,137.03
3.18,34739,34716,2200,2200,2.8422e-09,2.8422e-09,-75.002,175.36,100.36,137.02
3.181,34752,34729,2200,2200,1.0187e-14,1.0187e-14,-75.054,175.43,100.38,137.01
3.182,34765,34742,2200,2200,2.8422e-09,2.8422e-09,-75.106,175.5,100.39,137
3.183,34778,34755,2200,2200,0,0,-75.157,175.57,100.41,136.99
3.184,34792,34769,2200,2200,2.8422e-09,2.8422e-09,-75.208,175.63,100.43,136.98
3.185,34805,34782,2200,2200,1.023e-14,1.023e-14,-75.26,175.7,100.44,136.97
3.186,34818,34795,2200,2200,2.8422e-09,2.8422e-09,-75.311,175.77,100.46,136.96
3.187,34831,34808,2200,2200,-1.0251e-14,-1.0251e-14,-75.362,175.83,100.47,136.95
3.188,34845,34821,2200,2200,-5.6843e-09,-5.6843e-09,-75.412,175.9,100.49,136.94
3.189,34858,34835,2200,2200,-1.0273e-14,-1.0273e-14,-75.463,175.97,100.51,136.93
3.19,34871,34848,2200,2200,-5.6843e-09,-5.6843e-09,-75.514,176.03,100.52,136.92
3.191,34884,34861,2200,2200,-1.0294e-14,-1.0294e-14,-75.564,176.1,100.54,136.91
3.192,34897,34874,2200,2200,-2.8422e-09,-2.8422e-09,-75.614,176.17,100.55,136.9
3.193,34911,34887,2200,2200,0,0,-75.665,176.23,100.57,136.9
3.194,34924,34901,2200,2200,-1.0327e-14,-1.0327e-14,-75.715,176.3,100.58,136.89
3.195,34937,34914,2200,2200,2.8421e-09,2.8421e-09,-75.765,176.36,100.6,136.88
3.196,34950,34927,2200,2200,-2.8422e-09,-2.8422e-09,-75.815,176.43,100.62,136.87
3.197,34963,34940,2200,2200,-1.0359e-14,-1.0359e-14,-75.864,176.49,100.63,136.86
3.198,34977,34953,2200,2200,2.8422e-09,2.8422e-09,-75.914,176.56,100.65,136.85
3.199,34990,34967,2200,2200,1.0381e-14,1.0381e-14,-75.963,176.62,100.66,136.84
3.2,35003,34980,2200,2200,2.8422e-09,2.8422e-09,-76.013,176.69,100.68,136.83
3.201,35016,34993,2200,2200,1.0402e-14,1.0402e-14,-76.062,176.75,100.69,136.82
3.202,35029,35006,2200,2200,0,0,-76.111,176.82,100.71,136.81
3.203,35043,35019,2200,2200,1.0423e-14,1.0423e-14,-76.16,176.88,100.72,136.8
3.204,35056,35033,2200,2200,2.8422e-09,2.8422e-09,-76.209,176.94,100.74,136.8
3.205,35069,35046,2200,2200,0,0,-76.257,177.01,100.75,136.79
3.206,35082,35059,2200,2200,-2.8422e-09,-2.8422e-09,-76.306,177.07,100.77,136.78
3.207,35095,35072,2200,2200,2.8422e-09,2.8422e-09,-76.354,177.14,100.78,136.77
3.208,35109,35085,2200,2200,-2.8421e-09,-2.8421e-09,-76.403,177.2,100.8,136.76
3.209,35122,35099,2200,2200,2.8422e-09,2.8422e-09,-76.451,177.26,100.81,136.75
3.21,35135,35112,2200,2200,-2.8421e-09,-2.8421e-09,-76.499,177.32,100.83,136.74
3.211,35148,35125,2200,2200,0,0,-76.547,177.39,100.84,136.73
3.212,35162,35138,2200,2200,-2.8422e-09,-2.8422e-09,-76.595,177.45,100.86,136.72
3.213,35175,35151,2200,2200,-2.8422e-09,-2.8422e-09,-76.642,177.51,100.87,136.72
3.214,35188,35165,2200,2200,-5.6843e-09,-5.6843e-09,-76.69,177.58,100.89,136.71
3.215,35201,35178,2200,2200,0,0,-76.737,177.64,100.9,136.7
3.216,35214,35191,2200,2200,2.8421e-09,2.8421e-09,-76.785,177.7,100.92,136.69
3.217,35228,35204,2200,2200,0,0,-76.832,177.76,100.93,136.68
3.218,35241,35217,2200,2200,2.8421e-09,2.8421e-09,-76.879,177.82,100.95,136.67
3.219,35254,35231,2200,2200,-2.8422e-09,-2.8422e-09,-76.926,177.88,100.96,136.66
3.22,35267,35244,2200,2200,2.8422e-09,2.8422e-09,-76.973,177.95,100.97,136.65
3.221,35280,35257,2200,2200,1.0617e-14,1.0617e-14,-77.019,178.01,100.99,136.65
3.222,35294,35270,2200,2200,2.8422e-09,2.8422e-09,-77.066,178.07,101,136.64
3.223,35307,35283,2200,2200,-2.8422e-09,-2.8422e-09,-77.112,178.13,101.02,136.63
3.224,35320,35297,2200,2200,-2.8421e-09,-2.8421e-09,-77.158,178.19,101.03,136.62
3.225,35333,35310,2200,2200,2.8422e-09,2.8422e-09,-77.205,178.25,101.05,136.61
3.226,35346,35323,2200,2200,1.0671e-14,1.0671e-14,-77.251,178.31,101.06,136.6
3.227,35360,35336,2200,2200,2.8422e-09,2.8422e-09,-77.297,178.37,101.07,136.6
3.228,35373,35349,2200,2200,1.0693e-14,1.0693e-14,-77.342,178.43,101.09,136.59
3.229,35386,35363,2200,2200,2.8422e-09,2.8422e-09,-77.388,178.49,101.1,136.58
3.23,35399,35376,2200,2200,1.0714e-14,1.0714e-14,-77.434,178.55,101.12,136.57
3.231,35413,35389,2200,2200,2.8422e-09,2.8422e-09,-77.479,178.61,101.13,136.56
3.232,35426,35402,2200,2200,-1.0736e-14,-1.0736e-14,-77.524,178.67,101.14,136.55
3.233,35439,35415,2200,2200,1.0746e-14,1.0746e-14,-77.569,178.73,101.16,136.54
3.234,35452,35429,2200,2200,-1.0757e-14,-1.0757e-14,-77.614,178.79,101.17,136.54
3.235,35465,35442,2200,2200,-5.6843e-09,-5.6843e-09,-77.659,178.84,101.19,136.53
3.236,35479,35455,2200,2200,-1.0779e-14,-1.0779e-14,-77.704,178.9,101.2,136.52
3.237,35492,35468,2200,2200,-5.6843e-09,-5.6843e-09,-77.749,178.96,101.21,136.51
3.238,35505,35481,2200,2200,0,0,-77.793,179.02,101.23,136.5
3.239,35518,35495,2200,2200,-1.0811e-14,-1.0811e-14,-77.838,179.08,101.24,136.5
3.24,35531,35508,2200,2200,2.8421e-09,2.8421e-09,-77.882,179.14,101.25,136.49
3.241,35545,35521,2200,2200,-2.8422e-09,-2.8422e-09,-77.926,179.19,101.27,136.48
3.242,35558,35534,2200,2200,-1.0843e-14,-1.0843e-14,-77.97,179.25,101.28,136.47
3.243,35571,35547,2200,2200,2.8422e-09,2.8422e-09,-78.014,179.31,101.3,136.46
3.244,35584,35561,2200,2200,1.0865e-14,1.0865e-14,-78.058,179.37,101.31,136.46
3.245,35597,35574,2200,2200,2.8421e-09,2.8421e-09,-78.101,179.42,101.32,136.45
3.246,35611,35587,2200,2200,1.0886e-14,1.0886e-14,-78.145,179.48,101.34,136.44
3.247,35624,35600,2200,2200,0,0,-78.188,179.54,101.35,136.43
3.248,35637,35613,2200,2200,1.0908e-14,1.0908e-14,-78.231,179.59,101.36,136.42
3.249,35650,35627,2200,2200,2.8421e-09,2.8421e-09,-78.274,179.65,101.38,136.42
3.25,35663,35640,2200,2200,0,0,-78.317,179.7,101.39,136.41
3.251,35677,35653,2200,2200,-2.8421e-09,-2.8421e-09,-78.36,179.76,101.4,136.4
3.252,35690,35666,2200,2200,2.8422e-09,2.8422e-09,-78.403,179.82,101.42,136.39
3.253,35703,35679,2200,2200,0,0,-78.446,179.87,101.43,136.38
3.254,35716,35693,2200,2200,0,0,-78.488,179.93,101.44,136.38
3.255,35729,35706,2200,2200,2.8421e-09,2.8421e-09,-78.53,179.98,101.45,136.37
3.256,35743,35719,2200,2200,-5.6843e-09,-5.6843e-09,-78.573,180.04,101.47,136.36
3.257,35756,35732,2200,2200,0,0,-78.615,180.09,101.48,136.35
3.258,35769,35745,2200,2200,-2.8422e-09,-2.8422e-09,-78.657,180.15,101.49,136.35
3.259,35782,35759,2200,2200,-5.6843e-09,-5.6843e-09,-78.698,180.2,101.51,136.34
3.26,35796,35772,2200,2200,0,0,-78.74,180.26,101.52,136.33
3.261,35809,35785,2200,2200,-2.8421e-09,-2.8421e-09,-78.782,180.31,101.53,136.32
3.262,35822,35798,2200,2200,0,0,-78.823,180.37,101.54,136.31
3.263,35835,35811,2200,2200,-2.2138e-14,-2.2138e-14,-78.864,180.42,101.56,136.31
3.264,35848,35825,2200,2200,-1.108e-14,-1.108e-14,-78.906,180.47,101.57,136.3
3.265,35862,35838,2200,2200,-1.1091e-14,-1.1091e-14,-78.947,180.53,101.58,136.29
3.266,35875,35851,2200,2200,2.8422e-09,2.8422e-09,-78.988,180.58,101.59,136.28
3.267,35888,35864,2200,2200,2.8422e-09,2.8422e-09,-79.028,180.63,101.61,136.28
3.268,35901,35877,2200,2200,-2.8422e-09,-2.8422e-09,-79.069,180.69,101.62,136.27
3.269,35914,35891,2200,2200,0,0,-79.109,180.74,101.63,136.26
3.27,35928,35904,2200,2200,2.8422e-09,2.8422e-09,-79.15,180.79,101.64,136.25
3.271,35941,35917,2200,2200,2.8421e-09,2.8421e-09,-79.19,180.85,101.66,136.25
3.272,35954,35930,2200,2200,0,0,-79.23,180.9,101.67,136.24
3.273,35967,35943,2200,2200,0,0,-79.27,180.95,101.68,136.23
3.274,35980,35957,2200,2200,-2.8421e-09,-2.8421e-09,-79.31,181,101.69,136.23
3.275,35994,35970,2200,2200,2.8422e-09,2.8422e-09,-79.35,181.05,101.71,136.22
3.276,36007,35983,2200,2200,0,0,-79.39,181.11,101.72,136.21
3.277,36020,35996,2200,2200,-1.122e-14,-1.122e-14,-79.429,181.16,101.73,136.2
3.278,36033,36009,2200,2200,1.123e-14,1.123e-14,-79.468,181.21,101.74,136.2
3.279,36046,36023,2200,2200,1.1241e-14,1.1241e-14,-79.508,181.26,101.75,136.19
3.28,36060,36036,2200,2200,-2.8422e-09,-2.8422e-09,-79.547,181.31,101.77,136.18
3.281,36073,36049,2200,2200,-2.8422e-09,-2.8422e-09,-79.586,181.36,101.78,136.17
3.282,36086,36062,2200,2200,-5.6843e-09,-5.6843e-09,-79.625,181.41,101.79,136.17
3.283,36099,36075,2200,2200,0,0,-79.663,181.46,101.8,136.16
3.284,36113,36089,2200,2200,2.8421e-09,2.8421e-09,-79.702,181.51,101.81,136.15
3.285,36126,36102,2200,2200,2.8421e-09,2.8421e-09,-79.74,181.56,101.83,136.15
3.286,36139,36115,2200,2200,-2.2633e-14,-2.2633e-14,-79.779,181.61,101.84,136.14
3.287,36152,36128,2200,2200,-1.1327e-14,-1.1327e-14,-79.817,181.66,101.85,136.13
3.288,36165,36141,2200,2200,2.8422e-09,2.8422e-09,-79.855,181.71,101.86,136.13
3.289,36179,36155,2200,2200,2.8422e-09,2.8422e-09,-79.893,181.76,101.87,136.12
3.29,36192,36168,2200,2200,-2.8421e-09,-2.8421e-09,-79.931,181.81,101.88,136.11
3.291,36205,36181,2200,2200,0,0,-79.968,181.86,101.89,136.1
3.292,36218,36194,2200,2200,0,0,-80.006,181.91,101.91,136.1
3.293,36231,36207,2200,2200,2.8422e-09,2.8422e-09,-80.043,181.96,101.92,136.09
3.294,36245,36221,2200,2200,2.8421e-09,2.8421e-09,-80.081,182.01,101.93,136.08
3.295,36258,36234,2200,2200,0,0,-80.118,182.06,101.94,136.08
3.296,36271,36247,2200,2200,-2.8421e-09,-2.8421e-09,-80.155,182.1,101.95,136.07
3.297,36284,36260,2200,2200,2.8422e-09,2.8422e-09,-80.192,182.15,101.96,136.06
3.298,36297,36273,2200,2200,2.8421e-09,2.8421e-09,-80.229,182.2,101.97,136.06
3.299,36311,36287,2200,2200,0,0,-80.265,182.25,101.99,136.05
3.3,36324,36300,2200,2200,2.8421e-09,2.8421e-09,-80.302,182.3,102,136.04
3.301,36337,36313,2200,2200,1.1478e-14,1.1478e-14,-80.338,182.34,102.01,136.04
3.302,36350,36326,2200,2200,1.1489e-14,1.1489e-14,-80.374,182.39,102.02,136.03
3.303,36363,36339,2200,2200,-2.8422e-09,-2.8422e-09,-80.41,182.44,102.03,136.02
3.304,36377,36353,2200,2200,-5.6843e-09,-5.6843e-09,-80.446,182.49,102.04,136.02
3.305,36390,36366,2200,2200,-5.6843e-09,-5.6843e-09,-80.482,182.53,102.05,136.01
3.306,36403,36379,2200,2200,-2.8421e-09,-2.8421e-09,-80.518,182.58,102.06,136
3.307,36416,36392,2200,2200,0,0,-80.554,182.63,102.07,136
3.308,36429,36405,2200,2200,-2.3107e-14,-2.3107e-14,-80.589,182.67,102.08,135.99
3.309,36443,36419,2200,2200,2.8421e-09,2.8421e-09,-80.624,182.72,102.09,135.98
3.31,36456,36432,2200,2200,-1.1575e-14,-1.1575e-14,-80.66,182.76,102.11,135.98
3.311,36469,36445,2200,2200,2.8422e-09,2.8422e-09,-80.695,182.81,102.12,135.97
3.312,36482,36458,2200,2200,2.8422e-09,2.8422e-09,-80.73,182.85,102.13,135.96
3.313,36496,36471,2200,2200,-2.8422e-09,-2.8422e-09,-80.764,182.9,102.14,135.96
3.314,36509,36485,2200,2200,1.1618e-14,1.1618e-14,-80.799,182.95,102.15,135.95
3.315,36522,36498,2200,2200,2.8422e-09,2.8422e-09,-80.834,182.99,102.16,135.95
3.316,36535,36511,2200,2200,2.8421e-09,2.8421e-09,-80.868,183.04,102.17,135.94
3.317,36548,36524,2200,2200,0,0,-80.902,183.08,102.18,135.93
3.318,36562,36537,2200,2200,0,0,-80.936,183.12,102.19,135.93
3.319,36575,36551,2200,2200,-2.8421e-09,-2.8421e-09,-80.97,183.17,102.2,135.92
3.32,36588,36564,2200,2200,2.8422e-09,2.8422e-09,-81.004,183.21,102.21,135.91
3.321,36601,36577,2200,2200,0,0,-81.038,183.26,102.22,135.91
3.322,36614,36590,2200,2200,-1.1704e-14,-1.1704e-14,-81.072,183.3,102.23,135.9
3.323,36628,36603,2200,2200,1.1715e-14,1.1715e-14,-81.105,183.34,102.24,135.9
3.324,36641,36617,2200,2200,1.1726e-14,1.1726e-14,-81.139,183.39,102.25,135.89
3.325,36654,36630,2200,2200,2.8422e-09,2.8422e-09,-81.172,183.43,102.26,135.88
3.326,36667,36643,2200,2200,0,0,-81.205,183.47,102.27,135.88
3.327,36680,36656,2200,2200,-5.6843e-09,-5.6843e-09,-81.238,183.52,102.28,135.87
3.328,36694,36669,2200,2200,-2.8421e-09,-2.8421e-09,-81.271,183.56,102.29,135.87
3.329,36707,36683,2200,2200,-2.8421e-09,-2.8421e-09,-81.303,183.6,102.3,135.86
3.33,36720,36696,2200,2200,0,0,-81.336,183.65,102.31,135.85
3.331,36733,36709,2200,2200,-2.3601e-14,-2.3601e-14,-81.368,183.69,102.32,135.85
3.332,36746,36722,2200,2200,-1.1811e-14,-1.1811e-14,-81.401,183.73,102.33,135.84
3.333,36760,36735,2200,2200,0,0,-81.433,183.77,102.34,135.84
3.334,36773,36749,2200,2200,2.8421e-09,2.8421e-09,-81.465,183.81,102.35,135.83
3.335,36786,36762,2200,2200,-2.8421e-09,-2.8421e-09,-81.497,183.85,102.36,135.82
3.336,36799,36775,2200,2200,0,0,-81.529,183.9,102.37,135.82
3.337,36812,36788,2200,2200,0,0,-81.56,183.94,102.38,135.81
3.338,36826,36801,2200,2200,2.8422e-09,2.8422e-09,-81.592,183.98,102.39,135.81
3.339,36839,36815,2200,2200,2.8421e-09,2.8421e-09,-81.623,184.02,102.4,135.8
3.34,36852,36828,2200,2200,0,0,-81.654,184.06,102.41,135.79
3.341,36865,36841,2200,2200,-2.8421e-09,-2.8421e-09,-81.686,184.1,102.42,135.79
3.342,36878,36854,2200,2200,2.8422e-09,2.8422e-09,-81.717,184.14,102.43,135.78
3.343,36892,36867,2200,2200,2.8421e-09,2.8421e-09,-81.747,184.18,102.44,135.78
3.344,36905,36881,2200,2200,0,0,-81.778,184.22,102.44,135.77
3.345,36918,36894,2200,2200,-1.1951e-14,-1.1951e-14,-81.809,184.26,102.45,135.77
3.346,36931,36907,2200,2200,1.1962e-14,1.1962e-14,-81.839,184.3,102.46,135.76
3.347,36945,36920,2200,2200,1.1973e-14,1.1973e-14,-81.869,184.34,102.47,135.76
3.348,36958,36933,2200,2200,-2.8422e-09,-2.8422e-09,-81.9,184.38,102.48,135.75
3.349,36971,36947,2200,2200,-2.8422e-09,-2.8422e-09,-81.93,184.42,102.49,135.74
3.35,36984,36960,2200,2200,-5.6843e-09,-5.6843e-09,-81.96,184.46,102.5,135.74
3.351,36997,36973,2200,2200,-2.8421e-09,-2.8421e-09,-81.989,184.5,102.51,135.73
3.352,37011,36986,2200,2200,0,0,-82.019,184.54,102.52,135.73
3.353,37024,36999,2200,2200,-1.2038e-14,-1.2038e-14,-82.049,184.57,102.53,135.72
3.354,37037,37013,2200,2200,2.8421e-09,2.8421e-09,-82.078,184.61,102.54,135.72
3.355,37050,37026,2200,2200,-1.2059e-14,-1.2059e-14,-82.107,184.65,102.54,135.71
3.356,37063,37039,2200,2200,0,0,-82.136,184.69,102.55,135.71
3.357,37077,37052,2200,2200,2.8422e-09,2.8422e-09,-82.165,184.73,102.56,135.7
3.358,37090,37065,2200,2200,-2.8422e-09,-2.8422e-09,-82.194,184.76,102.57,135.7
3.359,37103,37079,2200,2200,1.2102e-14,1.2102e-14,-82.223,184.8,102.58,135.69
3.36,37116,37092,2200,2200,2.8422e-09,2.8422e-09,-82.252,184.84,102.59,135.69
3.361,37129,37105,2200,2200,2.8421e-09,2.8421e-09,-82.28,184.88,102.6,135.68
3.362,37143,37118,2200,2200,-2.8422e-09,-2.8422e-09,-82.308,184.91,102.61,135.68
3.363,37156,37131,2200,2200,0,0,-82.337,184.95,102.61,135.67
3.364,37169,37145,2200,2200,-2.8421e-09,-2.8421e-09,-82.365,184.99,102.62,135.66
3.365,37182,37158,2200,2200,2.8422e-09,2.8422e-09,-82.393,185.02,102.63,135.66
3.366,37195,37171,2200,2200,2.8421e-09,2.8421e-09,-82.42,185.06,102.64,135.65
3.367,37209,37184,2200,2200,-1.2188e-14,-1.2188e-14,-82.448,185.09,102.65,135.65
3.368,37222,37197,2200,2200,1.2199e-14,1.2199e-14,-82.476,185.13,102.66,135.64
3.369,37235,37211,2200,2200,2.8422e-09,2.8422e-09,-82.503,185.17,102.66,135.64
3.37,37248,37224,2200,2200,2.8422e-09,2.8422e-09,-82.53,185.2,102.67,135.63
3.371,37261,37237,2200,2200,0,0,-82.558,185.24,102.68,135.63
3.372,37275,37250,2200,2200,-5.6843e-09,-5.6843e-09,-82.585,185.27,102.69,135.62
3.373,37288,37263,2200,2200,-5.6843e-09,-5.6843e-09,-82.611,185.31,102.7,135.62
3.374,37301,37277,2200,2200,-2.8421e-09,-2.8421e-09,-82.638,185.34,102.7,135.61
3.375,37314,37290,2200,2200,0,0,-82.665,185.38,102.71,135.61
3.376,37327,37303,2200,2200,-2.457e-14,-2.457e-14,-82.691,185.41,102.72,135.6
3.377,37341,37316,2200,2200,0,0,-82.718,185.44,102.73,135.6
3.378,37354,37329,2200,2200,2.8421e-09,2.8421e-09,-82.744,185.48,102.74,135.6
3.379,37367,37343,2200,2200,2.8421e-09,2.8421e-09,-82.77,185.51,102.74,135.59
3.38,37380,37356,2200,2200,-2.8421e-09,-2.8421e-09,-82.796,185.55,102.75,135.59
3.381,37393,37369,2200,2200,0,0,-82.822,185.58,102.76,135.58
3.382,37407,37382,2200,2200,1.235e-14,1.235e-14,-82.847,185.61,102.77,135.58
3.383,37420,37395,2200,2200,2.8422e-09,2.8422e-09,-82.873,185.65,102.78,135.57
3.384,37433,37409,2200,2200,2.8421e-09,2.8421e-09,-82.898,185.68,102.78,135.57
3.385,37446,37422,2200,2200,0,0,-82.923,185.71,102.79,135.56
3.386,37460,37435,2200,2200,-2.8421e-09,-2.8421e-09,-82.949,185.74,102.8,135.56
3.387,37473,37448,2200,2200,2.8422e-09,2.8422e-09,-82.974,185.78,102.81,135.55
3.388,37486,37461,2200,2200,2.8421e-09,2.8421e-09,-82.998,185.81,102.81,135.55
3.389,37499,37475,2200,2200,0,0,-83.023,185.84,102.82,135.54
3.39,37512,37488,2200,2200,-1.2436e-14,-1.2436e-14,-83.048,185.87,102.83,135.54
3.391,37526,37501,2200,2200,1.2446e-14,1.2446e-14,-83.072,185.91,102.84,135.54
3.392,37539,37514,2200,2200,2.8422e-09,2.8422e-09,-83.097,185.94,102.84,135.53
3.393,37552,37527,2200,2200,2.8422e-09,2.8422e-09,-83.121,185.97,102.85,135.53
3.394,37565,37541,2200,2200,-1.2479e-14,-1.2479e-14,-83.145,186,102.86,135.52
3.395,37578,37554,2200,2200,-5.6843e-09,-5.6843e-09,-83.169,186.03,102.86,135.52
3.396,37592,37567,2200,2200,-2.8421e-09,-2.8421e-09,-83.193,186.06,102.87,135.51
3.397,37605,37580,2200,2200,0,0,-83.216,186.09,102.88,135.51
3.398,37618,37593,2200,2200,-5.6843e-09,-5.6843e-09,-83.24,186.12,102.89,135.5
3.399,37631,37607,2200,2200,2.8421e-09,2.8421e-09,-83.263,186.15,102.89,135.5
3.4,37644,37620,2200,2200,-1.2543e-14,-1.2543e-14,-83.287,186.18,102.9,135.5
3.401,37658,37633,2200,2200,0,0,-83.31,186.21,102.91,135.49
3.402,37671,37646,2200,2200,2.8421e-09,2.8421e-09,-83.333,186.24,102.91,135.49
3.403,37684,37659,2200,2200,-2.8422e-09,-2.8422e-09,-83.356,186.27,102.92,135.48
3.404,37697,37673,2200,2200,1.2586e-14,1.2586e-14,-83.378,186.3,102.93,135.48
3.405,37710,37686,2200,2200,2.8422e-09,2.8422e-09,-83.401,186.33,102.93,135.47
3.406,37724,37699,2200,2200,2.8422e-09,2.8422e-09,-83.423,186.36,102.94,135.47
3.407,37737,37712,2200,2200,-2.8422e-09,-2.8422e-09,-83.446,186.39,102.95,135.47
3.408,37750,37725,2200,2200,0,0,-83.468,186.42,102.95,135.46
3.409,37763,37739,2200,2200,-2.8421e-09,-2.8421e-09,-83.49,186.45,102.96,135.46
3.41,37776,37752,2200,2200,2.8422e-09,2.8422e-09,-83.512,186.48,102.97,135.45
3.411,37790,37765,2200,2200,2.8421e-09,2.8421e-09,-83.534,186.51,102.97,135.45
3.412,37803,37778,2200,2200,-1.2672e-14,-1.2672e-14,-83.555,186.53,102.98,135.45
3.413,37816,37791,2200,2200,-2.8421e-09,-2.8421e-09,-83.577,186.56,102.99,135.44
3.414,37829,37805,2200,2200,2.8422e-09,2.8422e-09,-83.598,186.59,102.99,135.44
3.415,37842,37818,2200,2200,2.8422e-09,2.8422e-09,-83.619,186.62,103,135.43
3.416,37856,37831,2200,2200,0,0,-83.641,186.64,103.01,135.43
3.417,37869,37844,2200,2200,-2.8422e-09,-2.8422e-09,-83.662,186.67,103.01,135.43
3.418,37882,37857,2200,2200,-5.6843e-09,-5.6843e-09,-83.682,186.7,103.02,135.42
3.419,37895,37871,2200,2200,-2.8421e-09,-2.8421e-09,-83.703,186.73,103.02,135.42
3.42,37908,37884,2200,2200,0,0,-83.724,186.75,103.03,135.42
3.421,37922,37897,2200,2200,-2.5538e-14,-2.5538e-14,-83.744,186.78,103.04,135.41
3.422,37935,37910,2200,2200,0,0,-83.764,186.8,103.04,135.41
