"time","J1_w","J2_w","J3_w","J4_w"
0,0,0,0,0
0.003,9.971511,0.03,0,0
0.006,9.945776,0.059999,0,0
0.009,9.922758,0.089998,0,0
0.012,9.902431,0.119995,0,0
0.015,9.884394,0.149989,0,0
0.018,9.868877,0.179982,0,0
0.021,9.855881,0.209973,0,0
0.024,9.844864,0.23996,0,0
0.027,9.835613,0.269943,0,0
0.03,9.828425,0.299923,0,0
0.033,9.823184,0.3299,0,0
0.036,9.818536,0.35987,0,0
0.039,9.815272,0.389836,0,0
0.042,9.813393,0.419797,0,0
0.045,9.812381,0.449753,0,0
0.048,9.81187,0.479702,0,0
0.051,9.811533,0.509645,0,0
0.054,9.811211,0.539581,0,0
0.057,9.81044,0.569509,0,0
0.06,9.809219,0.599429,0,0
0.063,9.806915,0.629341,0,0
0.066,9.803543,0.659244,0,0
0.069,9.799007,0.689137,0,0
0.072,9.792917,0.719021,0,0
0.075,9.785062,0.748895,0,0
0.078,9.775309,0.778759,0,0
0.081,9.763475,0.808611,0,0
0.084,9.749379,0.838453,0,0
0.087,9.732825,0.868282,0,0
0.09,9.713766,0.898099,0,0
0.093,9.692366,0.927904,0,0
0.096,9.668283,0.957695,0,0
0.099,9.64137,0.987473,0,0
0.102,9.611482,1.017238,0,0
0.105,9.578864,1.046987,0,0
0.108,9.543957,1.076722,0,0
0.111,9.506305,1.106442,0,0
0.114,9.465865,1.136146,0,0
0.117,9.422598,1.165834,0,0
0.12,9.376766,1.195506,0,0
0.123,9.32877,1.22516,0,0
0.126,9.278521,1.254797,0,0
0.129,9.226236,1.284417,0,0
0.132,9.172313,1.314018,0,0
0.135,9.116827,1.343601,0,0
0.138,9.060001,1.373165,0,0
0.141,9.002211,1.402709,0,0
0.144,8.943618,1.432234,0,0
0.147,8.884463,1.461738,0,0
0.15,8.825093,1.491222,0,0
0.153,8.765723,1.520684,0,0
0.156,8.706613,1.550125,0,0
0.159,8.648042,1.579544,0,0
0.162,8.590268,1.608941,0,0
0.165,8.533554,1.638315,0,0
0.168,8.478035,1.667665,0,0
0.171,8.423971,1.696992,0,0
0.174,8.371636,1.726295,0,0
0.177,8.321283,1.755574,0,0
0.18,8.27316,1.784828,0,0
0.183,8.22708,1.814056,0,0
0.186,8.183272,1.843259,0,0
0.189,8.142052,1.872436,0,0
0.192,8.103611,1.901586,0,0
0.195,8.068142,1.930709,0,0
0.198,8.035471,1.959805,0,0
0.201,8.0056,1.988873,0,0
0.204,7.978706,2.017913,0,0
0.207,7.954677,2.046924,0,0
0.21,7.933348,2.075906,0,0
0.213,7.914813,2.104859,0,0
0.216,7.898957,2.133782,0,0
0.219,7.885497,2.162675,0,0
0.222,7.87446,2.191537,0,0
0.225,7.865702,2.220368,0,0
0.228,7.85877,2.249168,0,0
0.231,7.853639,2.277936,0,0
0.234,7.850141,2.306671,0,0
0.237,7.848106,2.335374,0,0
0.24,7.847365,2.364044,0,0
0.243,7.847403,2.39268,0,0
0.246,7.848088,2.421282,0,0
0.249,7.849213,2.44985,0,0
0.252,7.850527,2.478384,0,0
0.255,7.85177,2.506882,0,0
0.258,7.852693,2.535344,0,0
0.261,7.853035,2.563771,0,0
0.264,7.852513,2.592161,0,0
0.267,7.850844,2.620515,0,0
0.27,7.84774,2.648831,0,0
0.273,7.842993,2.67711,0,0
0.276,7.836688,2.705351,0,0
0.279,7.828392,2.733553,0,0
0.282,7.817881,2.761717,0,0
0.285,7.804935,2.789842,0,0
0.288,7.789338,2.817927,0,0
0.291,7.771417,2.845972,0,0
0.294,7.750861,2.873976,0,0
0.297,7.72753,2.90194,0,0
0.3,7.701343,2.929863,0,0
0.303,7.672231,2.957744,0,0
0.306,7.640361,2.985584,0,0
0.309,7.605836,3.013381,0,0
0.312,7.568598,3.041135,0,0
0.315,7.528721,3.068846,0,0
0.318,7.486299,3.096514,0,0
0.321,7.441471,3.124137,0,0
0.324,7.394443,3.151716,0,0
0.327,7.34536,3.179251,0,0
0.33,7.294424,3.206741,0,0
0.333,7.241865,3.234185,0,0
0.336,7.187936,3.261583,0,0
0.339,7.132689,3.288935,0,0
0.342,7.076481,3.31624,0,0
0.345,7.019607,3.343498,0,0
0.348,6.962367,3.370709,0,0
0.351,6.905085,3.397872,0,0
0.354,6.847829,3.424987,0,0
0.357,6.790822,3.452053,0,0
0.36,6.734476,3.47907,0,0
0.363,6.679097,3.506038,0,0
0.366,6.625002,3.532956,0,0
0.369,6.572368,3.559824,0,0
0.372,6.521102,3.586642,0,0
0.375,6.471688,3.613408,0,0
0.378,6.42437,3.640124,0,0
0.381,6.379386,3.666787,0,0
0.384,6.336977,3.693399,0,0
0.387,6.296798,3.719958,0,0
0.39,6.259267,3.746465,0,0
0.393,6.224516,3.772918,0,0
0.396,6.192659,3.799318,0,0
0.399,6.163798,3.825664,0,0
0.402,6.13832,3.831949,0.02,0
0.405,6.115546,3.828182,0.05,0
0.408,6.095487,3.824363,0.08,0
0.411,6.078166,3.820489,0.11,0
0.414,6.063503,3.816559,0.14,0
0.417,6.051366,3.812572,0.17,0
0.42,6.041758,3.80853,0.2,0
0.423,6.034326,3.80443,0.23,0
0.426,6.029217,3.800274,0.26,0
0.429,6.025841,3.79606,0.29,0
0.432,6.024418,3.791788,0.32,0
0.435,6.024398,3.787457,0.35,0
0.438,6.025788,3.783068,0.38,0
0.441,6.028231,3.778619,0.41,0
0.444,6.031476,3.774111,0.44,0
0.447,6.035395,3.769544,0.47,0
0.45,6.03948,3.764916,0.5,0
0.453,6.043831,3.760228,0.53,0
0.456,6.047723,3.755479,0.56,0
0.459,6.051454,3.750668,0.59,0
0.462,6.054424,3.745797,0.62,0
0.465,6.056568,3.740863,0.65,0
0.468,6.057564,3.735867,0.68,0
0.471,6.057146,3.730809,0.71,0
