"Time","step","y","y2","y3","y1","y4","y5","y6","Q","QI"
2.010000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.020000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.030000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.040000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.050000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.060000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.070000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.080000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.090000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.100000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.110000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.120000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.130000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.140000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.150000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.160000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.170000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.180000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.190000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.200000000000000E+00,1,1,1,0,8,1,0,0,1,0
2.210000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.220000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.230000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.240000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.250000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.260000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.270000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.280000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.290000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.300000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.310000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.320000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.330000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.340000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.350000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.360000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.370000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.380000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.390000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.400000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.410000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.420000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.430000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.440000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.450000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.460000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.470000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.480000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.490000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.500000000000000E+00,1,0,1,0,8,1,0,0,0,1
2.510000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.520000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.530000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.540000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.550000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.560000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.570000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.580000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.590000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.600000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.610000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.620000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.630000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.640000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.650000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.660000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.670000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.680000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.690000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.700000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.710000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.720000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.730000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.740000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.750000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.760000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.770000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.780000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.790000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.800000000000000E+00,1,0,1,0,8,1,0,0,1,0
2.810000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.820000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.830000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.840000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.850000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.860000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.870000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.880000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.890000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.900000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.910000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.920000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.930000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.940000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.950000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.960000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.970000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.980000000000000E+00,1,0,0,0,10,1,1,0,0,1
2.990000000000000E+00,1,0,0,0,10,1,1,0,0,1
3.000000000000000E+00,1,0,0,0,10,1,1,0,0,1
3.010000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.020000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.030000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.040000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.050000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.060000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.070000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.080000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.090000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.100000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.110000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.120000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.130000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.140000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.150000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.160000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.170000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.180000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.190000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.200000000000000E+00,1,1,1,0,12,1,0,1,1,0
3.210000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.220000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.230000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.240000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.250000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.260000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.270000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.280000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.290000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.300000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.310000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.320000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.330000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.340000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.350000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.360000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.370000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.380000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.390000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.400000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.410000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.420000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.430000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.440000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.450000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.460000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.470000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.480000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.490000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.500000000000000E+00,1,0,1,0,12,1,0,1,0,1
3.510000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.520000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.530000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.540000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.550000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.560000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.570000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.580000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.590000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.600000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.610000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.620000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.630000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.640000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.650000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.660000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.670000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.680000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.690000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.700000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.710000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.720000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.730000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.740000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.750000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.760000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.770000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.780000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.790000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.800000000000000E+00,1,0,1,0,12,1,0,1,1,0
3.810000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.820000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.830000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.840000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.850000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.860000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.870000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.880000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.890000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.900000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.910000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.920000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.930000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.940000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.950000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.960000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.970000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.980000000000000E+00,1,0,0,0,14,1,1,1,0,1
3.990000000000000E+00,1,0,0,0,14,1,1,1,0,1
4.000000000000000E+00,1,0,0,0,14,1,1,1,0,1
4.010000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.020000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.030000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.040000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.050000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.060000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.070000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.080000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.090000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.100000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.110000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.120000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.130000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.140000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.150000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.160000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.170000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.180000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.190000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.200000000000000E+00,1,1,1,0,16,1,0,0,1,0
4.210000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.220000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.230000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.240000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.250000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.260000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.270000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.280000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.290000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.300000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.310000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.320000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.330000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.340000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.350000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.360000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.370000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.380000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.390000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.400000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.410000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.420000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.430000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.440000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.450000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.460000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.470000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.480000000000000E+00,1,0,1,0,16,1,0,0,0,1
