    "time",    "TRes"
         0,    293.15
     0.005, 293.19998
      0.01, 293.24992
     0.015, 293.29984
      0.02, 293.34971
     0.025, 293.39956
      0.03, 293.44937
     0.035, 293.49914
      0.04, 293.54888
     0.045, 293.59859
      0.05, 293.64826
     0.055, 293.69789
      0.06, 293.74749
     0.065, 293.79706
      0.07, 293.84659
     0.075, 293.89609
      0.08, 293.94556
     0.085, 293.99498
      0.09, 294.04438
     0.095, 294.09374
       0.1, 294.14307
     0.105, 294.19236
      0.11, 294.24162
     0.115, 294.29084
      0.12, 294.34003
     0.125, 294.38919
      0.13, 294.43831
     0.135,  294.4874
      0.14, 294.53645
     0.145, 294.58547
      0.15, 294.63445
     0.155,  294.6834
      0.16, 294.73232
     0.165, 294.78121
      0.17, 294.83006
     0.175, 294.87887
      0.18, 294.92765
     0.185,  294.9764
      0.19, 295.02511
     0.195,  295.0738
       0.2, 295.12244
     0.205, 295.17106
      0.21, 295.21963
     0.215, 295.26818
      0.22, 295.31669
     0.225, 295.36517
      0.23, 295.41362
     0.235, 295.46203
      0.24, 295.51041
     0.245, 295.55875
      0.25, 295.60706
     0.255, 295.65534
      0.26, 295.70358
     0.265, 295.75179
      0.27, 295.79997
     0.275, 295.84811
      0.28, 295.89622
     0.285,  295.9443
      0.29, 295.99235
     0.295, 296.04036
       0.3, 296.08833
     0.305, 296.13628
      0.31, 296.18419
     0.315, 296.23207
      0.32, 296.27991
     0.325, 296.32773
      0.33, 296.37551
     0.335, 296.42325
      0.34, 296.47096
     0.345, 296.51865
      0.35, 296.56629
     0.355, 296.61391
      0.36, 296.66149
     0.365, 296.70904
      0.37, 296.75655
     0.375, 296.80404
      0.38, 296.85149
     0.385,  296.8989
      0.39, 296.94629
     0.395, 296.99364
       0.4, 297.04096
     0.405, 297.08825
      0.41,  297.1355
     0.415, 297.18272
      0.42, 297.22991
     0.425, 297.27707
      0.43, 297.32419
     0.435, 297.37128
      0.44, 297.41834
     0.445, 297.46537
      0.45, 297.51236
     0.455, 297.55932
      0.46, 297.60625
     0.465, 297.65315
      0.47, 297.70001
     0.475, 297.74684
      0.48, 297.79364
     0.485, 297.84041
      0.49, 297.88715
     0.495, 297.93385
       0.5, 297.98052
     0.505, 298.02716
      0.51, 298.07377
     0.515, 298.12034
      0.52, 298.16689
     0.525,  298.2134
      0.53, 298.25987
     0.535, 298.30632
      0.54, 298.35274
     0.545, 298.39912
      0.55, 298.44547
     0.555, 298.49179
      0.56, 298.53808
     0.565, 298.58433
      0.57, 298.63056
     0.575, 298.67675
      0.58, 298.72291
     0.585, 298.76904
      0.59, 298.81513
     0.595,  298.8612
       0.6, 298.90723
     0.605, 298.95323
      0.61,  298.9992
     0.615, 299.04514
      0.62, 299.09105
     0.625, 299.13692
      0.63, 299.14786
     0.635, 299.14486
      0.64, 299.14186
     0.645, 299.13887
      0.65, 299.13587
     0.655, 299.13288
      0.66, 299.12989
     0.665,  299.1269
      0.67, 299.12391
     0.675, 299.12093
      0.68, 299.11794
     0.685, 299.11496
      0.69, 299.11198
     0.695,   299.109
