"time","revolute1.w","revolute2.w"
1.81E+00,3.07E+00,-8.64E+00
1.82E+00,2.78E+00,-8.20E+00
1.83E+00,2.48E+00,-7.70E+00
1.84E+00,2.16E+00,-7.19E+00
1.85E+00,1.84E+00,-6.68E+00
1.86E+00,1.52E+00,-6.19E+00
1.87E+00,1.22E+00,-5.72E+00
1.88E+00,9.14E-01,-5.28E+00
1.89E+00,6.18E-01,-4.87E+00
1.90E+00,3.28E-01,-4.47E+00
1.91E+00,4.14E-02,-4.09E+00
1.92E+00,-2.42E-01,-3.72E+00
1.93E+00,-5.23E-01,-3.36E+00
1.94E+00,-8.04E-01,-2.99E+00
1.95E+00,-1.08E+00,-2.63E+00
1.96E+00,-1.36E+00,-2.26E+00
1.97E+00,-1.65E+00,-1.88E+00
1.98E+00,-1.93E+00,-1.48E+00
1.99E+00,-2.21E+00,-1.06E+00
2.00E+00,-2.50E+00,-6.21E-01
2.01E+00,-2.79E+00,-1.55E-01
2.02E+00,-3.08E+00,3.43E-01
2.03E+00,-3.37E+00,8.75E-01
2.04E+00,-3.67E+00,1.45E+00
2.05E+00,-3.97E+00,2.06E+00
2.06E+00,-4.28E+00,2.73E+00
2.07E+00,-4.60E+00,3.45E+00
2.08E+00,-4.93E+00,4.24E+00
2.09E+00,-5.28E+00,5.10E+00
2.10E+00,-5.64E+00,6.04E+00
2.11E+00,-6.03E+00,7.07E+00
2.12E+00,-6.45E+00,8.19E+00
2.13E+00,-6.88E+00,9.38E+00
2.14E+00,-7.33E+00,1.06E+01
2.15E+00,-7.76E+00,1.17E+01
2.16E+00,-8.12E+00,1.26E+01
2.17E+00,-8.33E+00,1.30E+01
2.18E+00,-8.37E+00,1.28E+01
2.19E+00,-8.25E+00,1.21E+01
2.20E+00,-8.03E+00,1.11E+01
2.21E+00,-7.77E+00,9.87E+00
2.22E+00,-7.50E+00,8.60E+00
2.23E+00,-7.23E+00,7.32E+00
2.24E+00,-6.97E+00,6.06E+00
2.25E+00,-6.71E+00,4.82E+00
2.26E+00,-6.44E+00,3.61E+00
2.27E+00,-6.16E+00,2.40E+00
2.28E+00,-5.86E+00,1.20E+00
2.29E+00,-5.54E+00,3.43E-03
2.30E+00,-5.17E+00,-1.20E+00
2.31E+00,-4.78E+00,-2.43E+00
2.32E+00,-4.33E+00,-3.68E+00
2.33E+00,-3.85E+00,-4.96E+00
2.34E+00,-3.32E+00,-6.30E+00
2.35E+00,-2.75E+00,-7.69E+00
2.36E+00,-2.13E+00,-9.14E+00
2.37E+00,-1.48E+00,-1.06E+01
2.38E+00,-8.42E-01,-1.21E+01
2.39E+00,-2.62E-01,-1.35E+01
2.40E+00,1.58E-01,-1.44E+01
2.41E+00,3.23E-01,-1.47E+01
2.42E+00,2.12E-01,-1.42E+01
2.43E+00,-9.93E-02,-1.33E+01
2.44E+00,-5.06E-01,-1.21E+01
2.45E+00,-9.30E-01,-1.08E+01
2.46E+00,-1.33E+00,-9.65E+00
2.47E+00,-1.69E+00,-8.58E+00
2.48E+00,-2.01E+00,-7.62E+00
2.49E+00,-2.28E+00,-6.75E+00
2.50E+00,-2.50E+00,-5.97E+00
2.51E+00,-2.68E+00,-5.26E+00
2.52E+00,-2.83E+00,-4.62E+00
2.53E+00,-2.94E+00,-4.04E+00
2.54E+00,-3.01E+00,-3.52E+00
2.55E+00,-3.06E+00,-3.05E+00
2.56E+00,-3.08E+00,-2.63E+00
2.57E+00,-3.07E+00,-2.25E+00
2.58E+00,-3.04E+00,-1.91E+00
2.59E+00,-2.98E+00,-1.62E+00
2.60E+00,-2.91E+00,-1.36E+00
2.61E+00,-2.82E+00,-1.13E+00
2.62E+00,-2.72E+00,-9.45E-01
2.63E+00,-2.60E+00,-7.88E-01
2.64E+00,-2.47E+00,-6.62E-01
2.65E+00,-2.33E+00,-5.65E-01
2.66E+00,-2.19E+00,-4.94E-01
2.67E+00,-2.03E+00,-4.49E-01
2.68E+00,-1.86E+00,-4.27E-01
2.69E+00,-1.69E+00,-4.27E-01
2.70E+00,-1.52E+00,-4.45E-01
2.71E+00,-1.34E+00,-4.81E-01
2.72E+00,-1.16E+00,-5.33E-01
2.73E+00,-9.69E-01,-5.98E-01
2.74E+00,-7.79E-01,-6.74E-01
2.75E+00,-5.86E-01,-7.59E-01
2.76E+00,-3.92E-01,-8.52E-01
2.77E+00,-1.96E-01,-9.49E-01
2.78E+00,2.12E-03,-1.05E+00
2.79E+00,2.01E-01,-1.15E+00
2.80E+00,4.00E-01,-1.25E+00
2.81E+00,6.00E-01,-1.35E+00
2.82E+00,8.01E-01,-1.44E+00
2.83E+00,1.00E+00,-1.53E+00
2.84E+00,1.20E+00,-1.60E+00
2.85E+00,1.40E+00,-1.67E+00
2.86E+00,1.60E+00,-1.72E+00
2.87E+00,1.80E+00,-1.75E+00
2.88E+00,2.00E+00,-1.77E+00
2.89E+00,2.20E+00,-1.78E+00
2.90E+00,2.40E+00,-1.76E+00
2.91E+00,2.59E+00,-1.71E+00
2.92E+00,2.79E+00,-1.65E+00
2.93E+00,2.98E+00,-1.56E+00
2.94E+00,3.16E+00,-1.43E+00
2.95E+00,3.34E+00,-1.28E+00
2.96E+00,3.52E+00,-1.10E+00
2.97E+00,3.68E+00,-8.89E-01
2.98E+00,3.84E+00,-6.40E-01
2.99E+00,3.98E+00,-3.55E-01
3.00E+00,4.10E+00,-3.33E-02
