"time","freqHz","T2","T3","J1.flange_a.phi","J1.flange_a.tau","J1.flange_b.phi","J1.flange_b.tau","J1.J","J1.phi"
0.927,0.2,0.4,0.9,5.75438,-7.50111,5.75438,1.66741,1,5.75438
0.9285,0.2,0.4,0.9,5.7595,-7.8043,5.7595,1.86954,1,5.7595
0.93,0.2,0.4,0.9,5.76461,-8.09017,5.76461,2.06011,1,5.76461
0.9315,0.2,0.4,0.9,5.7697,-8.35807,5.7697,2.23872,1,5.7697
0.933,0.2,0.4,0.9,5.77479,-8.60742,5.77479,2.40495,1,5.77479
0.9345,0.2,0.4,0.9,5.77985,-8.83766,5.77985,2.55844,1,5.77985
0.936,0.2,0.4,0.9,5.7849,-9.04827,5.7849,2.69885,1,5.7849
0.9375,0.2,0.4,0.9,5.78994,-9.2388,5.78994,2.82586,1,5.78994
0.939,0.2,0.4,0.9,5.79497,-9.40881,5.79497,2.93921,1,5.79497
0.9405,0.2,0.4,0.9,5.79998,-9.55793,5.79998,3.03862,1,5.79998
0.942,0.2,0.4,0.9,5.80497,-9.68583,5.80497,3.12389,1,5.80497
0.9435,0.2,0.4,0.9,5.80995,-9.79223,5.80995,3.19482,1,5.80995
0.945,0.2,0.4,0.9,5.81492,-9.87688,5.81492,3.25126,1,5.81492
0.9465,0.2,0.4,0.9,5.81987,-9.93961,5.81987,3.29307,1,5.81987
0.948,0.2,0.4,0.9,5.82481,-9.98027,5.82481,3.32018,1,5.82481
0.9495,0.2,0.4,0.9,5.82973,-9.99877,5.82973,3.33251,1,5.82973
0.951,0.2,0.4,0.9,5.83463,-9.99507,5.83463,3.33004,1,5.83463
0.9525,0.2,0.4,0.9,5.83952,-9.96917,5.83952,3.31278,1,5.83952
0.954,0.2,0.4,0.9,5.8444,-9.92115,5.8444,3.28076,1,5.8444
0.9555,0.2,0.4,0.9,5.84926,-9.85109,5.84926,3.23406,1,5.84926
0.957,0.2,0.4,0.9,5.85411,-9.75917,5.85411,3.17278,1,5.85411
0.9585,0.2,0.4,0.9,5.85894,-9.64557,5.85894,3.09705,1,5.85894
0.96,0.2,0.4,0.9,5.86376,-9.51056,5.86376,3.00704,1,5.86376
0.9615,0.2,0.4,0.9,5.86856,-9.35444,5.86856,2.90296,1,5.86856
0.963,0.2,0.4,0.9,5.87335,-9.17755,5.87335,2.78503,1,5.87335
0.9645,0.2,0.4,0.9,5.87812,-8.98028,5.87812,2.65352,1,5.87812
0.966,0.2,0.4,0.9,5.88288,-8.76307,5.88288,2.50871,1,5.88288
0.9675,0.2,0.4,0.9,5.88763,-8.5264,5.88763,2.35093,1,5.88763
0.969,0.2,0.4,0.9,5.89236,-8.27081,5.89236,2.18054,1,5.89236
0.9705,0.2,0.4,0.9,5.89708,-7.99685,5.89708,1.9979,1,5.89708
0.972,0.2,0.4,0.9,5.90178,-7.70513,5.90178,1.80342,1,5.90178
0.9735,0.2,0.4,0.9,5.90647,-7.39631,5.90647,1.59754,1,5.90647
0.975,0.2,0.4,0.9,5.91115,-7.07107,5.91115,1.38071,1,5.91115
0.9765,0.2,0.4,0.9,5.91581,-6.73012,5.91581,1.15342,1,5.91581
0.978,0.2,0.4,0.9,5.92047,-6.37424,5.92047,0.91616,1,5.92047
0.9795,0.2,0.4,0.9,5.92511,-6.0042,5.92511,0.669468,1,5.92511
0.981,0.2,0.4,0.9,5.92973,-5.62083,5.92973,0.413889,1,5.92973
0.9825,0.2,0.4,0.9,5.93435,-5.22499,5.93435,0.14999,1,5.93435
0.984,0.2,0.4,0.9,5.93896,-4.81754,5.93896,-0.121642,1,5.93896
0.9855,0.2,0.4,0.9,5.94355,-4.39939,5.94355,-0.400406,1,5.94355
0.987,0.2,0.4,0.9,5.94813,-3.97148,5.94813,-0.685681,1,5.94813
0.9885,0.2,0.4,0.9,5.9527,-3.53475,5.9527,-0.976834,1,5.9527
0.99,0.2,0.4,0.9,5.95727,-3.09017,5.95727,-1.27322,1,5.95727
0.9915,0.2,0.4,0.9,5.96182,-2.63873,5.96182,-1.57418,1,5.96182
0.993,0.2,0.4,0.9,5.96636,-2.18143,5.96636,-1.87905,1,5.96636
0.9945,0.2,0.4,0.9,5.97089,-1.71929,5.97089,-2.18714,1,5.97089
0.996,0.2,0.4,0.9,5.97542,-1.25333,5.97542,-2.49778,1,5.97542
0.9975,0.2,0.4,0.9,5.97994,-0.784591,5.97994,-2.81027,1,5.97994
0.999,0.2,0.4,0.9,5.98444,-0.314108,5.98444,-3.12393,1,5.98444
1.0005,0.2,0.4,0.9,5.98894,0.157073,5.98894,-3.09177,1,5.98894
1.002,0.2,0.4,0.9,5.99344,0.627905,5.99344,-3.07384,1,5.99344
1.0035,0.2,0.4,0.9,5.99793,1.09734,5.99793,-3.05589,1,5.99793
1.005,0.2,0.4,0.9,6.00241,1.56434,6.00241,-3.03794,1,6.00241
1.0065,0.2,0.4,0.9,6.00689,2.02787,6.00689,-3.01998,1,6.00689
1.008,0.2,0.4,0.9,6.01137,2.4869,6.01137,-3.002,1,6.01137
1.0095,0.2,0.4,0.9,6.01585,2.9404,6.01585,-2.98402,1,6.01585
1.011,0.2,0.4,0.9,6.02033,3.38738,6.02033,-2.96602,1,6.02033
1.0125,0.2,0.4,0.9,6.02481,3.82683,6.02481,-2.94801,1,6.02481
1.014,0.2,0.4,0.9,6.02929,4.25779,6.02929,-2.93,1,6.02929
1.0155,0.2,0.4,0.9,6.03377,4.6793,6.03377,-2.91197,1,6.03377
1.017,0.2,0.4,0.9,6.03826,5.09041,6.03826,-2.89393,1,6.03826
1.0185,0.2,0.4,0.9,6.04275,5.49023,6.04275,-2.87588,1,6.04275
1.02,0.2,0.4,0.9,6.04725,5.87785,6.04725,-2.85782,1,6.04725
1.0215,0.2,0.4,0.9,6.05175,6.25243,6.05175,-2.83976,1,6.05175
1.023,0.2,0.4,0.9,6.05626,6.61312,6.05626,-2.82168,1,6.05626
1.0245,0.2,0.4,0.9,6.06078,6.95913,6.06078,-2.80359,1,6.06078
1.026,0.2,0.4,0.9,6.06531,7.28969,6.06531,-2.78549,1,6.06531
1.0275,0.2,0.4,0.9,6.06985,7.60406,6.06985,-2.76738,1,6.06985
1.029,0.2,0.4,0.9,6.0744,7.90155,6.0744,-2.74926,1,6.0744
1.0305,0.2,0.4,0.9,6.07896,8.1815,6.07896,-2.73114,1,6.07896
1.032,0.2,0.4,0.9,6.08354,8.44328,6.08354,-2.713,1,6.08354
1.0335,0.2,0.4,0.9,6.08812,8.68632,6.08812,-2.69485,1,6.08812
1.035,0.2,0.4,0.9,6.09273,8.91007,6.09273,-2.67669,1,6.09273
1.0365,0.2,0.4,0.9,6.09734,9.11403,6.09734,-2.65853,1,6.09734
1.038,0.2,0.4,0.9,6.10197,9.29776,6.10197,-2.64035,1,6.10197
1.0395,0.2,0.4,0.9,6.10661,9.46085,6.10661,-2.62217,1,6.10661
1.041,0.2,0.4,0.9,6.11127,9.60294,6.11127,-2.60397,1,6.11127
1.0425,0.2,0.4,0.9,6.11595,9.7237,6.11595,-2.58577,1,6.11595
1.044,0.2,0.4,0.9,6.12064,9.82287,6.12064,-2.56755,1,6.12064
1.0455,0.2,0.4,0.9,6.12535,9.90024,6.12535,-2.54933,1,6.12535
1.047,0.2,0.4,0.9,6.13007,9.95562,6.13007,-2.5311,1,6.13007
1.0485,0.2,0.4,0.9,6.13481,9.9889,6.13481,-2.51286,1,6.13481
1.05,0.2,0.4,0.9,6.13957,10,6.13957,-2.49461,1,6.13957
1.0515,0.2,0.4,0.9,6.14434,9.9889,6.14434,-2.47635,1,6.14434
1.053,0.2,0.4,0.9,6.14913,9.95562,6.14913,-2.45809,1,6.14913
1.0545,0.2,0.4,0.9,6.15394,9.90024,6.15394,-2.43981,1,6.15394
1.056,0.2,0.4,0.9,6.15877,9.82287,6.15877,-2.42153,1,6.15877
1.0575,0.2,0.4,0.9,6.16361,9.7237,6.16361,-2.40323,1,6.16361
1.059,0.2,0.4,0.9,6.16847,9.60294,6.16847,-2.38493,1,6.16847
1.0605,0.2,0.4,0.9,6.17334,9.46085,6.17334,-2.36662,1,6.17334
1.062,0.2,0.4,0.9,6.17823,9.29776,6.17823,-2.3483,1,6.17823
1.0635,0.2,0.4,0.9,6.18314,9.11403,6.18314,-2.32998,1,6.18314
1.065,0.2,0.4,0.9,6.18806,8.91007,6.18806,-2.31164,1,6.18806
1.0665,0.2,0.4,0.9,6.193,8.68632,6.193,-2.2933,1,6.193
1.068,0.2,0.4,0.9,6.19795,8.44328,6.19795,-2.27495,1,6.19795
1.0695,0.2,0.4,0.9,6.20291,8.1815,6.20291,-2.25659,1,6.20291
1.071,0.2,0.4,0.9,6.20789,7.90155,6.20789,-2.23822,1,6.20789
1.0725,0.2,0.4,0.9,6.21288,7.60406,6.21288,-2.21985,1,6.21288
1.074,0.2,0.4,0.9,6.21788,7.28969,6.21788,-2.20146,1,6.21788
1.0755,0.2,0.4,0.9,6.2229,6.95913,6.2229,-2.18307,1,6.2229
1.077,0.2,0.4,0.9,6.22792,6.61312,6.22792,-2.16467,1,6.22792
1.0785,0.2,0.4,0.9,6.23296,6.25243,6.23296,-2.14627,1,6.23296
1.08,0.2,0.4,0.9,6.238,5.87785,6.238,-2.12785,1,6.238
1.0815,0.2,0.4,0.9,6.24305,5.49023,6.24305,-2.10943,1,6.24305
1.083,0.2,0.4,0.9,6.24812,5.09041,6.24812,-2.091,1,6.24812
1.0845,0.2,0.4,0.9,6.25318,4.6793,6.25318,-2.07257,1,6.25318
1.086,0.2,0.4,0.9,6.25826,4.25779,6.25826,-2.05412,1,6.25826
1.0875,0.2,0.4,0.9,6.26333,3.82683,6.26333,-2.03567,1,6.26333
1.089,0.2,0.4,0.9,6.26842,3.38738,6.26842,-2.01721,1,6.26842
1.0905,0.2,0.4,0.9,6.2735,2.9404,6.2735,-1.99875,1,6.2735
1.092,0.2,0.4,0.9,6.27859,2.4869,6.27859,-1.98027,1,6.27859
1.0935,0.2,0.4,0.9,6.28368,2.02787,6.28368,-1.96179,1,6.28368
1.095,0.2,0.4,0.9,6.28876,1.56434,6.28876,-1.94331,1,6.28876
1.0965,0.2,0.4,0.9,6.29385,1.09734,6.29385,-1.92481,1,6.29385
1.098,0.2,0.4,0.9,6.29894,0.627905,6.29894,-1.90631,1,6.29894
1.0995,0.2,0.4,0.9,6.30402,0.157073,6.30402,-1.88781,1,6.30402
1.101,0.2,0.4,0.9,6.3091,-0.314108,6.3091,-1.86929,1,6.3091
1.1025,0.2,0.4,0.9,6.31418,-0.784591,6.31418,-1.85077,1,6.31418
1.104,0.2,0.4,0.9,6.31924,-1.25333,6.31924,-1.83224,1,6.31924
1.1055,0.2,0.4,0.9,6.3243,-1.71929,6.3243,-1.81371,1,6.3243
1.107,0.2,0.4,0.9,6.32936,-2.18143,6.32936,-1.79517,1,6.32936
1.1085,0.2,0.4,0.9,6.3344,-2.63873,6.3344,-1.77662,1,6.3344
1.11,0.2,0.4,0.9,6.33944,-3.09017,6.33944,-1.75807,1,6.33944
1.1115,0.2,0.4,0.9,6.34446,-3.53475,6.34446,-1.73951,1,6.34446
1.113,0.2,0.4,0.9,6.34947,-3.97148,6.34947,-1.72095,1,6.34947
1.1145,0.2,0.4,0.9,6.35447,-4.39939,6.35447,-1.70237,1,6.35447
1.116,0.2,0.4,0.9,6.35946,-4.81754,6.35946,-1.6838,1,6.35946
1.1175,0.2,0.4,0.9,6.36443,-5.22499,6.36443,-1.66521,1,6.36443
1.119,0.2,0.4,0.9,6.36938,-5.62083,6.36938,-1.64662,1,6.36938
1.1205,0.2,0.4,0.9,6.37432,-6.0042,6.37432,-1.62803,1,6.37432
1.122,0.2,0.4,0.9,6.37924,-6.37424,6.37924,-1.60943,1,6.37924
1.1235,0.2,0.4,0.9,6.38415,-6.73012,6.38415,-1.59082,1,6.38415
1.125,0.2,0.4,0.9,6.38903,-7.07107,6.38903,-1.57221,1,6.38903
1.1265,0.2,0.4,0.9,6.3939,-7.39631,6.3939,-1.55359,1,6.3939
1.128,0.2,0.4,0.9,6.39874,-7.70513,6.39874,-1.53497,1,6.39874
1.1295,0.2,0.4,0.9,6.40357,-7.99685,6.40357,-1.51634,1,6.40357
1.131,0.2,0.4,0.9,6.40837,-8.27081,6.40837,-1.4977,1,6.40837
1.1325,0.2,0.4,0.9,6.41315,-8.5264,6.41315,-1.47907,1,6.41315
1.134,0.2,0.4,0.9,6.41791,-8.76307,6.41791,-1.46042,1,6.41791
1.1355,0.2,0.4,0.9,6.42264,-8.98028,6.42264,-1.44177,1,6.42264
1.137,0.2,0.4,0.9,6.42736,-9.17755,6.42736,-1.42312,1,6.42736
1.1385,0.2,0.4,0.9,6.43204,-9.35444,6.43204,-1.40445,1,6.43204
1.14,0.2,0.4,0.9,6.43671,-9.51056,6.43671,-1.38579,1,6.43671
1.1415,0.2,0.4,0.9,6.44135,-9.64557,6.44135,-1.36712,1,6.44135
1.143,0.2,0.4,0.9,6.44596,-9.75917,6.44596,-1.34844,1,6.44596
1.1445,0.2,0.4,0.9,6.45055,-9.85109,6.45055,-1.32976,1,6.45055
1.146,0.2,0.4,0.9,6.45511,-9.92115,6.45511,-1.31108,1,6.45511
1.1475,0.2,0.4,0.9,6.45965,-9.96917,6.45965,-1.29239,1,6.45965
1.149,0.2,0.4,0.9,6.46416,-9.99507,6.46416,-1.2737,1,6.46416
1.1505,0.2,0.4,0.9,6.46865,-9.99877,6.46865,-1.255,1,6.46865
1.152,0.2,0.4,0.9,6.47311,-9.98027,6.47311,-1.2363,1,6.47311
1.1535,0.2,0.4,0.9,6.47755,-9.93961,6.47755,-1.21759,1,6.47755
1.155,0.2,0.4,0.9,6.48196,-9.87688,6.48196,-1.19888,1,6.48196
1.1565,0.2,0.4,0.9,6.48635,-9.79223,6.48635,-1.18016,1,6.48635
1.158,0.2,0.4,0.9,6.49071,-9.68583,6.49071,-1.16144,1,6.49071
1.1595,0.2,0.4,0.9,6.49505,-9.55793,6.49505,-1.14272,1,6.49505
1.161,0.2,0.4,0.9,6.49937,-9.40881,6.49937,-1.12399,1,6.49937
1.1625,0.2,0.4,0.9,6.50366,-9.2388,6.50366,-1.10526,1,6.50366
1.164,0.2,0.4,0.9,6.50793,-9.04827,6.50793,-1.08652,1,6.50793
1.1655,0.2,0.4,0.9,6.51217,-8.83766,6.51217,-1.06778,1,6.51217
1.167,0.2,0.4,0.9,6.5164,-8.60742,6.5164,-1.04904,1,6.5164
1.1685,0.2,0.4,0.9,6.5206,-8.35807,6.5206,-1.03029,1,6.5206
1.17,0.2,0.4,0.9,6.52478,-8.09017,6.52478,-1.01154,1,6.52478
1.1715,0.2,0.4,0.9,6.52894,-7.8043,6.52894,-0.992785,1,6.52894
1.173,0.2,0.4,0.9,6.53308,-7.50111,6.53308,-0.974027,1,6.53308
1.1745,0.2,0.4,0.9,6.5372,-7.18126,6.5372,-0.955265,1,6.5372
1.176,0.2,0.4,0.9,6.5413,-6.84547,6.5413,-0.9365,1,6.5413
1.1775,0.2,0.4,0.9,6.54539,-6.49448,6.54539,-0.917732,1,6.54539
1.179,0.2,0.4,0.9,6.54946,-6.12907,6.54946,-0.89896,1,6.54946
1.1805,0.2,0.4,0.9,6.55351,-5.75005,6.55351,-0.880186,1,6.55351
1.182,0.2,0.4,0.9,6.55755,-5.35827,6.55755,-0.861408,1,6.55755
1.1835,0.2,0.4,0.9,6.56157,-4.95459,6.56157,-0.842627,1,6.56157
1.185,0.2,0.4,0.9,6.56558,-4.53991,6.56558,-0.823843,1,6.56558
1.1865,0.2,0.4,0.9,6.56958,-4.11514,6.56958,-0.805056,1,6.56958
1.188,0.2,0.4,0.9,6.57357,-3.68125,6.57357,-0.786266,1,6.57357
1.1895,0.2,0.4,0.9,6.57754,-3.23917,6.57754,-0.767473,1,6.57754
1.191,0.2,0.4,0.9,6.58151,-2.78991,6.58151,-0.748678,1,6.58151
1.1925,0.2,0.4,0.9,6.58547,-2.33445,6.58547,-0.72988,1,6.58547
1.194,0.2,0.4,0.9,6.58943,-1.87381,6.58943,-0.711079,1,6.58943
1.1955,0.2,0.4,0.9,6.59337,-1.40901,6.59337,-0.692276,1,6.59337
1.197,0.2,0.4,0.9,6.59732,-0.941083,6.59732,-0.673471,1,6.59732
1.1985,0.2,0.4,0.9,6.60125,-0.471065,6.60125,-0.654663,1,6.60125
1.2,0.2,0.4,0.9,6.60519,4.44089E-15,6.60519,-0.635853,1,6.60519
1.2015,0.2,0.4,0.9,6.60913,0.471065,6.60913,-0.61704,1,6.60913
1.203,0.2,0.4,0.9,6.61306,0.941083,6.61306,-0.598225,1,6.61306
1.2045,0.2,0.4,0.9,6.617,1.40901,6.617,-0.579408,1,6.617
1.206,0.2,0.4,0.9,6.62093,1.87381,6.62093,-0.56059,1,6.62093
1.2075,0.2,0.4,0.9,6.62487,2.33445,6.62487,-0.541769,1,6.62487
1.209,0.2,0.4,0.9,6.62882,2.78991,6.62882,-0.522946,1,6.62882
1.2105,0.2,0.4,0.9,6.63277,3.23917,6.63277,-0.504121,1,6.63277
1.212,0.2,0.4,0.9,6.63672,3.68125,6.63672,-0.485295,1,6.63672
1.2135,0.2,0.4,0.9,6.64069,4.11514,6.64069,-0.466466,1,6.64069
1.215,0.2,0.4,0.9,6.64466,4.53991,6.64466,-0.447637,1,6.64466
1.2165,0.2,0.4,0.9,6.64864,4.95459,6.64864,-0.428805,1,6.64864
1.218,0.2,0.4,0.9,6.65263,5.35827,6.65263,-0.409972,1,6.65263
1.2195,0.2,0.4,0.9,6.65663,5.75005,6.65663,-0.391138,1,6.65663
1.221,0.2,0.4,0.9,6.66064,6.12907,6.66064,-0.372302,1,6.66064
1.2225,0.2,0.4,0.9,6.66467,6.49448,6.66467,-0.353465,1,6.66467
1.224,0.2,0.4,0.9,6.66871,6.84547,6.66871,-0.334626,1,6.66871
1.2255,0.2,0.4,0.9,6.67276,7.18126,6.67276,-0.315787,1,6.67276
1.227,0.2,0.4,0.9,6.67683,7.50111,6.67683,-0.296946,1,6.67683
1.2285,0.2,0.4,0.9,6.68092,7.8043,6.68092,-0.278104,1,6.68092
1.23,0.2,0.4,0.9,6.68502,8.09017,6.68502,-0.259262,1,6.68502
1.2315,0.2,0.4,0.9,6.68914,8.35807,6.68914,-0.240418,1,6.68914
1.233,0.2,0.4,0.9,6.69328,8.60742,6.69328,-0.221573,1,6.69328
1.2345,0.2,0.4,0.9,6.69744,8.83766,6.69744,-0.202728,1,6.69744
1.236,0.2,0.4,0.9,6.70162,9.04827,6.70162,-0.183882,1,6.70162
1.2375,0.2,0.4,0.9,6.70581,9.2388,6.70581,-0.165035,1,6.70581
1.239,0.2,0.4,0.9,6.71003,9.40881,6.71003,-0.146188,1,6.71003
1.2405,0.2,0.4,0.9,6.71427,9.55793,6.71427,-0.12734,1,6.71427
1.242,0.2,0.4,0.9,6.71853,9.68583,6.71853,-0.108492,1,6.71853
1.2435,0.2,0.4,0.9,6.72281,9.79223,6.72281,-0.0896435,1,6.72281
1.245,0.2,0.4,0.9,6.72711,9.87688,6.72711,-0.0707945,1,6.72711
1.2465,0.2,0.4,0.9,6.73144,9.93961,6.73144,-0.0519453,1,6.73144
1.248,0.2,0.4,0.9,6.73579,9.98027,6.73579,-0.0330959,1,6.73579
1.2495,0.2,0.4,0.9,6.74016,9.99877,6.74016,-0.0142464,1,6.74016
1.251,0.2,0.4,0.9,6.74455,9.99507,6.74455,5.39499E-16,1,6.74455
1.2525,0.2,0.4,0.9,6.74897,9.96917,6.74897,0,1,6.74897
1.254,0.2,0.4,0.9,6.75341,9.92115,6.75341,0,1,6.75341
1.2555,0.2,0.4,0.9,6.75787,9.85109,6.75787,0,1,6.75787
1.257,0.2,0.4,0.9,6.76235,9.75917,6.76235,0,1,6.76235
1.2585,0.2,0.4,0.9,6.76686,9.64557,6.76686,0,1,6.76686
1.26,0.2,0.4,0.9,6.77138,9.51056,6.77138,0,1,6.77138
1.2615,0.2,0.4,0.9,6.77593,9.35444,6.77593,0,1,6.77593
1.263,0.2,0.4,0.9,6.7805,9.17755,6.7805,0,1,6.7805
1.2645,0.2,0.4,0.9,6.78508,8.98028,6.78508,0,1,6.78508
1.266,0.2,0.4,0.9,6.78969,8.76307,6.78969,0,1,6.78969
1.2675,0.2,0.4,0.9,6.79432,8.5264,6.79432,0,1,6.79432
1.269,0.2,0.4,0.9,6.79897,8.27081,6.79897,0,1,6.79897
1.2705,0.2,0.4,0.9,6.80363,7.99685,6.80363,0,1,6.80363
1.272,0.2,0.4,0.9,6.80832,7.70513,6.80832,0,1,6.80832
1.2735,0.2,0.4,0.9,6.81302,7.39631,6.81302,0,1,6.81302
1.275,0.2,0.4,0.9,6.81774,7.07107,6.81774,0,1,6.81774
1.2765,0.2,0.4,0.9,6.82247,6.73012,6.82247,0,1,6.82247
1.278,0.2,0.4,0.9,6.82722,6.37424,6.82722,0,1,6.82722
1.2795,0.2,0.4,0.9,6.83198,6.0042,6.83198,0,1,6.83198
1.281,0.2,0.4,0.9,6.83676,5.62083,6.83676,0,1,6.83676
1.2825,0.2,0.4,0.9,6.84155,5.22499,6.84155,0,1,6.84155
1.284,0.2,0.4,0.9,6.84635,4.81754,6.84635,0,1,6.84635
1.2855,0.2,0.4,0.9,6.85116,4.39939,6.85116,0,1,6.85116
1.287,0.2,0.4,0.9,6.85598,3.97148,6.85598,0,1,6.85598
1.2885,0.2,0.4,0.9,6.86082,3.53475,6.86082,0,1,6.86082
1.29,0.2,0.4,0.9,6.86565,3.09017,6.86565,0,1,6.86565
1.2915,0.2,0.4,0.9,6.8705,2.63873,6.8705,0,1,6.8705
1.293,0.2,0.4,0.9,6.87535,2.18143,6.87535,0,1,6.87535
1.2945,0.2,0.4,0.9,6.88021,1.71929,6.88021,0,1,6.88021
1.296,0.2,0.4,0.9,6.88507,1.25333,6.88507,0,1,6.88507
1.2975,0.2,0.4,0.9,6.88993,0.784591,6.88993,0,1,6.88993
1.299,0.2,0.4,0.9,6.8948,0.314108,6.8948,0,1,6.8948
1.3005,0.2,0.4,0.9,6.89967,-0.157073,6.89967,0,1,6.89967
1.302,0.2,0.4,0.9,6.90453,-0.627905,6.90453,0,1,6.90453
1.3035,0.2,0.4,0.9,6.9094,-1.09734,6.9094,0,1,6.9094
1.305,0.2,0.4,0.9,6.91426,-1.56434,6.91426,0,1,6.91426
1.3065,0.2,0.4,0.9,6.91912,-2.02787,6.91912,0,1,6.91912
1.308,0.2,0.4,0.9,6.92397,-2.4869,6.92397,0,1,6.92397
1.3095,0.2,0.4,0.9,6.92882,-2.9404,6.92882,0,1,6.92882
1.311,0.2,0.4,0.9,6.93366,-3.38738,6.93366,0,1,6.93366
1.3125,0.2,0.4,0.9,6.9385,-3.82683,6.9385,0,1,6.9385
1.314,0.2,0.4,0.9,6.94332,-4.25779,6.94332,0,1,6.94332
1.3155,0.2,0.4,0.9,6.94814,-4.6793,6.94814,0,1,6.94814
1.317,0.2,0.4,0.9,6.95295,-5.09041,6.95295,0,1,6.95295
1.3185,0.2,0.4,0.9,6.95774,-5.49023,6.95774,0,1,6.95774
1.32,0.2,0.4,0.9,6.96252,-5.87785,6.96252,0,1,6.96252
1.3215,0.2,0.4,0.9,6.96729,-6.25243,6.96729,0,1,6.96729
1.323,0.2,0.4,0.9,6.97205,-6.61312,6.97205,0,1,6.97205
1.3245,0.2,0.4,0.9,6.97679,-6.95913,6.97679,0,1,6.97679
1.326,0.2,0.4,0.9,6.98151,-7.28969,6.98151,0,1,6.98151
1.3275,0.2,0.4,0.9,6.98622,-7.60406,6.98622,0,1,6.98622
1.329,0.2,0.4,0.9,6.99091,-7.90155,6.99091,0,1,6.99091
1.3305,0.2,0.4,0.9,6.99558,-8.1815,6.99558,0,1,6.99558
1.332,0.2,0.4,0.9,7.00024,-8.44328,7.00024,0,1,7.00024
1.3335,0.2,0.4,0.9,7.00487,-8.68632,7.00487,0,1,7.00487
1.335,0.2,0.4,0.9,7.00949,-8.91007,7.00949,0,1,7.00949
1.3365,0.2,0.4,0.9,7.01409,-9.11403,7.01409,0,1,7.01409
1.338,0.2,0.4,0.9,7.01866,-9.29776,7.01866,0,1,7.01866
1.3395,0.2,0.4,0.9,7.02322,-9.46085,7.02322,0,1,7.02322
1.341,0.2,0.4,0.9,7.02775,-9.60294,7.02775,0,1,7.02775
1.3425,0.2,0.4,0.9,7.03226,-9.7237,7.03226,0,1,7.03226
1.344,0.2,0.4,0.9,7.03675,-9.82287,7.03675,0,1,7.03675
1.3455,0.2,0.4,0.9,7.04122,-9.90024,7.04122,0,1,7.04122
1.347,0.2,0.4,0.9,7.04567,-9.95562,7.04567,0,1,7.04567
1.3485,0.2,0.4,0.9,7.05009,-9.9889,7.05009,0,1,7.05009
1.35,0.2,0.4,0.9,7.05449,-10,7.05449,0,1,7.05449
1.3515,0.2,0.4,0.9,7.05887,-9.9889,7.05887,0,1,7.05887
1.353,0.2,0.4,0.9,7.06322,-9.95562,7.06322,0,1,7.06322
1.3545,0.2,0.4,0.9,7.06756,-9.90024,7.06756,0,1,7.06756
1.356,0.2,0.4,0.9,7.07187,-9.82287,7.07187,0,1,7.07187
1.3575,0.2,0.4,0.9,7.07616,-9.7237,7.07616,0,1,7.07616
1.359,0.2,0.4,0.9,7.08042,-9.60294,7.08042,0,1,7.08042
1.3605,0.2,0.4,0.9,7.08467,-9.46085,7.08467,0,1,7.08467
1.362,0.2,0.4,0.9,7.08889,-9.29776,7.08889,0,1,7.08889
1.3635,0.2,0.4,0.9,7.0931,-9.11403,7.0931,0,1,7.0931
1.365,0.2,0.4,0.9,7.09728,-8.91007,7.09728,0,1,7.09728
1.3665,0.2,0.4,0.9,7.10144,-8.68632,7.10144,0,1,7.10144
1.368,0.2,0.4,0.9,7.10558,-8.44328,7.10558,0,1,7.10558
1.3695,0.2,0.4,0.9,7.10971,-8.1815,7.10971,0,1,7.10971
1.371,0.2,0.4,0.9,7.11381,-7.90155,7.11381,0,1,7.11381
1.3725,0.2,0.4,0.9,7.1179,-7.60406,7.1179,0,1,7.1179
1.374,0.2,0.4,0.9,7.12197,-7.28969,7.12197,0,1,7.12197
1.3755,0.2,0.4,0.9,7.12603,-6.95913,7.12603,0,1,7.12603
1.377,0.2,0.4,0.9,7.13006,-6.61312,7.13006,0,1,7.13006
1.3785,0.2,0.4,0.9,7.13409,-6.25243,7.13409,0,1,7.13409
1.38,0.2,0.4,0.9,7.1381,-5.87785,7.1381,0,1,7.1381
1.3815,0.2,0.4,0.9,7.14209,-5.49023,7.14209,0,1,7.14209
1.383,0.2,0.4,0.9,7.14608,-5.09041,7.14608,0,1,7.14608
1.3845,0.2,0.4,0.9,7.15005,-4.6793,7.15005,0,1,7.15005
1.386,0.2,0.4,0.9,7.15401,-4.25779,7.15401,0,1,7.15401
1.3875,0.2,0.4,0.9,7.15797,-3.82683,7.15797,0,1,7.15797
1.389,0.2,0.4,0.9,7.16191,-3.38738,7.16191,0,1,7.16191
1.3905,0.2,0.4,0.9,7.16585,-2.9404,7.16585,0,1,7.16585
1.392,0.2,0.4,0.9,7.16978,-2.4869,7.16978,0,1,7.16978
1.3935,0.2,0.4,0.9,7.1737,-2.02787,7.1737,0,1,7.1737
1.395,0.2,0.4,0.9,7.17762,-1.56434,7.17762,0,1,7.17762
1.3965,0.2,0.4,0.9,7.18153,-1.09734,7.18153,0,1,7.18153
1.398,0.2,0.4,0.9,7.18545,-0.627905,7.18545,0,1,7.18545
1.3995,0.2,0.4,0.9,7.18936,-0.157073,7.18936,0,1,7.18936
1.401,0.2,0.4,0.9,7.19327,0.314108,7.19327,0,1,7.19327
1.4025,0.2,0.4,0.9,7.19719,0.784591,7.19719,0,1,7.19719
1.404,0.2,0.4,0.9,7.2011,1.25333,7.2011,0,1,7.2011
