"time","TRes"
0,293.15
0.1,294.143
0.2,295.122
0.3,296.089
0.4,297.041
0.5,297.981
0.6,298.908
0.626315,299.15
0.626315,299.15
0.7,299.106
0.8,299.047
0.9,298.988
1,298.93
1.1,298.872
1.2,298.815
1.3,298.759
1.4,298.703
1.5,298.648
1.6,298.593
1.7,298.539
1.8,298.485
1.9,298.432
2,298.379
2.1,298.327
2.2,298.276
2.26251,298.244
2.26251,298.244
2.3,298.591
2.4,299.51
2.5,300.416
2.6,301.309
2.67298,301.954
2.67298,301.954
2.7,301.93
2.8,301.843
2.9,301.756
3,301.671
3.07061,301.611
3.07061,301.611
3.1,301.87
3.2,302.744
3.3,303.606
3.4,304.456
3.5,305.295
3.52524,305.505
3.52524,305.505
3.6,305.413
3.7,305.291
3.8,305.17
3.89702,305.054
3.89702,305.054
3.9,305.079
4,305.91
4.1,306.729
4.2,307.537
4.3,308.335
4.4,309.121
4.40784,309.183
4.40784,309.183
4.5,309.036
4.6,308.878
4.7,308.721
4.75612,308.634
4.75612,308.634
4.8,308.979
4.9,309.757
5,310.524
5.1,311.282
5.2,312.029
5.3,312.767
5.34226,313.076
5.34226,313.076
5.4,312.961
5.5,312.764
5.6,312.569
5.66867,312.436
5.66867,312.436
5.7,312.666
5.8,313.395
5.9,314.115
6,314.824
6.1,315.525
6.2,316.216
6.3,316.898
6.36529,317.339
6.36529,317.339
6.4,317.255
6.5,317.015
6.6,316.778
6.67068,316.611
6.67068,316.611
6.7,316.81
6.8,317.484
6.9,318.15
7,318.806
7.1,319.454
7.2,320.094
7.3,320.725
7.4,321.347
7.5,321.962
7.55462,322.294
7.55462,322.294
7.6,322.162
7.7,321.874
7.8,321.588
7.8387,321.478
7.8387,321.478
7.9,321.854
8,322.462
8.1,323.062
8.2,323.654
8.28473,324.15
8.28473,324.15
8.3,324.103
8.4,323.795
8.5,323.49
8.6,323.188
8.7,322.889
8.8,322.593
8.9,322.3
8.95151,322.15
8.95151,322.15
9,322.444
9.1,323.044
9.2,323.636
9.28782,324.15
9.28782,324.15
9.3,324.112
9.4,323.804
9.5,323.499
9.6,323.197
9.7,322.898
9.8,322.602
9.9,322.309
9.95464,322.15
9.95464,322.15
10,322.425
10,322.425
