"time","heatCapacitor_T","switch_Controll"
0.0,20.0,0
1.99999996e-02,2.01993141e+01,0.00000000e+00
3.99999991e-02,2.03980656e+01,0.00000000e+00
5.99999987e-02,2.05964489e+01,0.00000000e+00
7.99999982e-02,2.07944126e+01,0.00000000e+00
1.00000001e-01,2.09917698e+01,0.00000000e+00
1.19999997e-01,2.11886368e+01,0.00000000e+00
1.40000001e-01,2.13850174e+01,0.00000000e+00
1.59999996e-01,2.15808525e+01,0.00000000e+00
1.80000007e-01,2.17761497e+01,0.00000000e+00
2.00000003e-01,2.19709263e+01,0.00000000e+00
2.19999999e-01,2.21651707e+01,0.00000000e+00
2.39999995e-01,2.23588734e+01,0.00000000e+00
2.59999990e-01,2.25520477e+01,0.00000000e+00
2.80000001e-01,2.27446918e+01,0.00000000e+00
3.00000012e-01,2.29368057e+01,0.00000000e+00
3.19999993e-01,2.31283913e+01,0.00000000e+00
3.40000004e-01,2.33194656e+01,0.00000000e+00
3.60000014e-01,2.35100479e+01,0.00000000e+00
3.79999995e-01,2.37001057e+01,0.00000000e+00
4.00000006e-01,2.38896427e+01,0.00000000e+00
4.19999987e-01,2.40786572e+01,0.00000000e+00
4.39999998e-01,2.42671528e+01,0.00000000e+00
4.60000008e-01,2.44551239e+01,0.00000000e+00
4.79999989e-01,2.46425724e+01,0.00000000e+00
5.00000000e-01,2.48295002e+01,0.00000000e+00
5.19999981e-01,2.50159073e+01,0.00000000e+00
5.40000021e-01,2.52017918e+01,0.00000000e+00
5.60000002e-01,2.53871536e+01,0.00000000e+00
5.79999983e-01,2.55719929e+01,0.00000000e+00
6.00000024e-01,2.57564144e+01,0.00000000e+00
6.20000005e-01,2.59403324e+01,0.00000000e+00
6.39999986e-01,2.59919128e+01,1.00000000e+00
6.60000026e-01,2.59799843e+01,1.00000000e+00
6.80000007e-01,2.59680729e+01,1.00000000e+00
6.99999988e-01,2.59561768e+01,1.00000000e+00
7.20000029e-01,2.59442959e+01,1.00000000e+00
7.40000010e-01,2.59324303e+01,1.00000000e+00
7.59999990e-01,2.59205818e+01,1.00000000e+00
7.79999971e-01,2.59087734e+01,1.00000000e+00
8.00000012e-01,2.58969879e+01,1.00000000e+00
8.19999993e-01,2.58852215e+01,1.00000000e+00
8.39999974e-01,2.58734779e+01,1.00000000e+00
8.60000014e-01,2.58617535e+01,1.00000000e+00
8.79999995e-01,2.58500519e+01,1.00000000e+00
8.99999976e-01,2.58383694e+01,1.00000000e+00
9.20000017e-01,2.58267078e+01,1.00000000e+00
9.39999998e-01,2.58150673e+01,1.00000000e+00
9.59999979e-01,2.58034573e+01,1.00000000e+00
9.80000019e-01,2.57918701e+01,1.00000000e+00
1.00000000e+00,2.57803078e+01,1.00000000e+00
1.01999998e+00,2.57687645e+01,1.00000000e+00
1.03999996e+00,2.57572460e+01,1.00000000e+00
1.05999994e+00,2.57457485e+01,1.00000000e+00
1.08000004e+00,2.57342739e+01,1.00000000e+00
1.10000002e+00,2.57228203e+01,1.00000000e+00
1.12000000e+00,2.57113895e+01,1.00000000e+00
1.13999999e+00,2.56999817e+01,1.00000000e+00
1.15999997e+00,2.56885948e+01,1.00000000e+00
1.17999995e+00,2.56772308e+01,1.00000000e+00
1.20000005e+00,2.56658897e+01,1.00000000e+00
1.22000003e+00,2.56545696e+01,1.00000000e+00
1.24000001e+00,2.56432724e+01,1.00000000e+00
1.25999999e+00,2.56319962e+01,1.00000000e+00
1.27999997e+00,2.56207409e+01,1.00000000e+00
1.29999995e+00,2.56095066e+01,1.00000000e+00
1.32000005e+00,2.55982933e+01,1.00000000e+00
1.34000003e+00,2.55871048e+01,1.00000000e+00
