    "time",      "y5",       "y",      "y1",      "y2",      "y3",      "y4"
      3.27, 2.6556939,         4,        21,         3,         7,         3
      3.28, 2.6468737,         4,        21,         3,         7,         3
      3.29, 2.6379489,         4,        21,         3,         7,         3
       3.3,   2.62892,         4,        21,         3,         7,         3
      3.31, 2.6197874,         4,        21,         3,         7,         3
      3.32, 2.6105513,         4,        21,         3,         7,         3
      3.33, 2.6012121,         4,        21,         3,         7,         3
      3.34, 2.5917703,         4,        21,         3,         7,         3
      3.35, 2.5822261,         4,        21,         3,         7,         3
      3.36,   2.57258,         4,        21,         3,         7,         3
      3.37, 2.5628323,         4,        21,         3,         7,         3
      3.38, 2.5529834,         4,        21,         3,         7,         3
      3.39, 2.5430338,         4,        21,         3,         7,         3
       3.4, 2.5329838,         4,        21,         3,         7,         3
      3.41, 2.5228337,         4,        21,         3,         7,         3
      3.42, 2.5125841,         4,        21,         3,         7,         3
      3.43, 2.5022353,         4,        21,         3,         7,         3
      3.44, 2.4917877,         4,        18,         2,         6,         3
      3.45, 2.4812417,         4,        18,         2,         6,         3
      3.46, 2.4705978,         4,        18,         2,         6,         3
      3.47, 2.4598563,         4,        18,         2,         6,         3
      3.48, 2.4490178,         4,        18,         2,         6,         3
      3.49, 2.4380825,         4,        18,         2,         6,         3
       3.5,  2.427051,         4,        18,         2,         6,         3
      3.51, 2.4159237,         6,        18,         2,         6,         3
      3.52,  2.404701,         6,        18,         2,         6,         3
      3.53, 2.3933833,         6,        18,         2,         6,         3
      3.54, 2.3819712,         6,        18,         2,         6,         3
      3.55,  2.370465,         6,        18,         2,         6,         3
      3.56, 2.3588653,         6,        18,         2,         6,         3
      3.57, 2.3471724,         6,        18,         2,         6,         3
      3.58, 2.3353869,         6,        18,         2,         6,         3
      3.59, 2.3235092,         6,        18,         2,         6,         3
       3.6, 2.3115397,         6,        18,         2,         6,         3
      3.61,  2.299479,         2,        18,         2,         6,         3
      3.62, 2.2873275,         2,        18,         2,         6,         3
      3.63, 2.2750857,         2,        18,         2,         6,         3
      3.64, 2.2627541,         2,        18,         2,         6,         3
      3.65, 2.2503332,         2,        18,         2,         6,         3
      3.66, 2.2378234,         2,        18,         2,         6,         3
      3.67, 2.2252253,         2,        18,         2,         6,         3
      3.68, 2.2125394,         2,        18,         2,         6,         3
      3.69,  2.199766,         2,        18,         2,         6,         3
       3.7, 2.1869059,         2,        18,         2,         6,         3
      3.71, 2.1739594,         2,        18,         2,         6,         3
      3.72, 2.1609271,         2,        18,         2,         6,         3
      3.73, 2.1478094,         2,        18,         2,         6,         3
      3.74,  2.134607,         2,        18,         2,         6,         3
      3.75, 2.1213203,         2,        18,         2,         6,         3
      3.76, 2.1079499,         2,        18,         2,         6,         3
      3.77, 2.0944963,         2,        18,         2,         6,         3
      3.78, 2.0809599,         2,        18,         2,         6,         3
      3.79, 2.0673414,         2,        18,         2,         6,         3
       3.8, 2.0536413,         2,        18,         2,         6,         3
      3.81, 2.0398601,         2,        18,         2,         6,         3
      3.82, 2.0259984,         2,        18,         2,         6,         3
      3.83, 2.0120567,         2,        18,         2,         6,         3
      3.84, 1.9980356,         2,        18,         2,         6,         3
      3.85, 1.9839356,         2,        18,         2,         6,         3
      3.86, 1.9697573,         2,        18,         2,         6,         3
      3.87, 1.9555012,         2,        18,         2,         6,         3
      3.88, 1.9411679,         2,        18,         2,         6,         3
      3.89,  1.926758,         2,        18,         2,         6,         3
       3.9,  1.912272,         2,        18,         2,         6,         3
      3.91, 1.8977105,         2,        18,         2,         6,         3
      3.92, 1.8830741,         2,        18,         2,         6,         3
      3.93, 1.8683633,         2,        18,         2,         6,         3
      3.94, 1.8535788,         2,        18,         2,         6,         3
      3.95, 1.8387212,         2,        18,         2,         6,         3
      3.96, 1.8237909,         2,        18,         2,         6,         3
      3.97, 1.8087886,         2,        18,         2,         6,         3
      3.98, 1.7937149,         2,        18,         2,         6,         3
      3.99, 1.7785705,         2,        18,         2,         6,         3
         4, 1.7633558,         2,        18,         2,         6,         3
      4.01, 1.7480714,         4,        18,         2,         6,         4
      4.02, 1.7327181,         4,        18,         2,         6,         4
      4.03, 1.7172964,         4,        18,         2,         6,         4
      4.04, 1.7018068,         4,        18,         2,         6,         4
      4.05, 1.6862501,         4,        18,         2,         6,         4
      4.06, 1.6706268,         4,        18,         2,         6,         4
      4.07, 1.6549376,         4,        18,         2,         6,         4
      4.08,  1.639183,         4,        18,         2,         6,         4
      4.09, 1.6233638,         4,        18,         2,         6,         4
       4.1, 1.6074804,         4,        18,         2,         6,         4
      4.11, 1.5915336,         4,        18,         2,         6,         4
      4.12, 1.5755239,         4,        18,         2,         6,         4
      4.13,  1.559452,         4,        18,         2,         6,         4
      4.14, 1.5433186,         4,        18,         2,         6,         4
      4.15, 1.5271242,         4,        18,         2,         6,         4
      4.16, 1.5108696,         4,        18,         2,         6,         4
      4.17, 1.4945553,         4,        15,         1,         5,         4
      4.18,  1.478182,         4,        15,         1,         5,         4
      4.19, 1.4617504,         4,        15,         1,         5,         4
       4.2,  1.445261,         4,        15,         1,         5,         4
      4.21, 1.4287146,         4,        15,         1,         5,         4
      4.22, 1.4121118,         4,        15,         1,         5,         4
      4.23, 1.3954532,         4,        15,         1,         5,         4
      4.24, 1.3787396,         4,        15,         1,         5,         4
      4.25, 1.3619715,         4,        15,         1,         5,         4
      4.26, 1.3451496,         4,        15,         1,         5,         4
      4.27, 1.3282747,         4,        15,         1,         5,         4
      4.28, 1.3113473,         4,        15,         1,         5,         4
      4.29, 1.2943681,         4,        15,         1,         5,         4
       4.3, 1.2773379,         4,        15,         1,         5,         4
      4.31, 1.2602572,         4,        15,         1,         5,         4
      4.32, 1.2431267,         4,        15,         1,         5,         4
      4.33, 1.2259472,         4,        15,         1,         5,         4
      4.34, 1.2087193,         4,        15,         1,         5,         4
      4.35, 1.1914437,         4,        15,         1,         5,         4
      4.36,  1.174121,         4,        15,         1,         5,         4
      4.37,  1.156752,         4,        15,         1,         5,         4
      4.38, 1.1393373,         4,        15,         1,         5,         4
      4.39, 1.1218776,         4,        15,         1,         5,         4
       4.4, 1.1043737,         4,        15,         1,         5,         4
      4.41, 1.0868261,         4,        15,         1,         5,         4
      4.42, 1.0692356,         4,        15,         1,         5,         4
      4.43,  1.051603,         4,        15,         1,         5,         4
      4.44, 1.0339288,         4,        15,         1,         5,         4
      4.45, 1.0162138,         4,        15,         1,         5,         4
      4.46,0.99845863,         4,        15,         1,         5,         4
      4.47,0.98066409,         4,        15,         1,         5,         4
      4.48,0.96283083,         4,        15,         1,         5,         4
      4.49,0.94495956,         4,        15,         1,         5,         4
       4.5,0.92705098,         4,        15,         1,         5,         4
      4.51,0.90910581,         6,        15,         1,         5,         4
      4.52,0.89112474,         6,        15,         1,         5,         4
      4.53, 0.8731085,         6,        15,         1,         5,         4
      4.54,0.85505779,         6,        15,         1,         5,         4
      4.55,0.83697332,         6,        15,         1,         5,         4
      4.56,0.81885581,         6,        15,         1,         5,         4
      4.57,0.80070597,         6,        15,         1,         5,         4
      4.58,0.78252452,         6,        15,         1,         5,         4
      4.59,0.76431218,         6,        15,         1,         5,         4
       4.6,0.74606966,         6,        15,         1,         5,         4
      4.61,0.72779769,         6,        15,         1,         5,         4
      4.62,0.70949699,         6,        15,         1,         5,         4
      4.63,0.69116828,         6,        15,         1,         5,         4
      4.64,0.67281228,         6,        15,         1,         5,         4
      4.65,0.65442972,         6,        15,         1,         5,         4
      4.66,0.63602133,         6,        15,         1,         5,         4
      4.67,0.61758783,         6,        15,         1,         5,         4
      4.68,0.59912994,         6,        15,         1,         5,         4
      4.69, 0.5806484,         6,        15,         1,         5,         4
       4.7,0.56214394,         6,        15,         1,         5,         4
      4.71,0.54361729,         6,        15,         1,         5,         4
      4.72,0.52506918,         6,        15,         1,         5,         4
      4.73,0.50650033,         6,        15,         1,         5,         4
      4.74, 0.4879115,         6,        12,         0,         4,         4
      4.75, 0.4693034,         6,        12,         0,         4,         4
      4.76,0.45067677,         6,        12,         0,         4,         4
      4.77,0.43203235,         6,        12,         0,         4,         4
      4.78,0.41337087,         6,        12,         0,         4,         4
      4.79,0.39469308,         6,        12,         0,         4,         4
       4.8, 0.3759997,         6,        12,         0,         4,         4
      4.81,0.35729148,         6,        12,         0,         4,         4
      4.82,0.33856915,         6,        12,         0,         4,         4
      4.83,0.31983346,         6,        12,         0,         4,         4
      4.84,0.30108514,         6,        12,         0,         4,         4
      4.85,0.28232494,         6,        12,         0,         4,         4
      4.86,0.26355359,         6,        12,         0,         4,         4
      4.87,0.24477183,         6,        12,         0,         4,         4
      4.88,0.22598042,         6,        12,         0,         4,         4
      4.89,0.20718008,         6,        12,         0,         4,         4
       4.9,0.18837156,         6,        12,         0,         4,         4
      4.91, 0.1695556,         6,        12,         0,         4,         4
      4.92,0.15073295,         6,        12,         0,         4,         4
      4.93,0.13190435,         6,        12,         0,         4,         4
      4.94,0.11307055,         6,        12,         0,         4,         4
      4.95,0.094232277,         6,        12,         0,         4,         4
      4.96,0.075390286,         6,        12,         0,         4,         4
      4.97,0.056545319,         6,        12,         0,         4,         4
      4.98,0.03769812,         6,        12,         0,         4,         4
      4.99,0.018849432,         6,        12,         0,         4,         4
         5,3.6738191e-016,         6,        12,         0,         4,         4
      5.01,-0.018849432,         4,        12,         0,         4,         5
      5.02,-0.03769812,         4,        12,         0,         4,         5
      5.03,-0.056545319,         4,        12,         0,         4,         5
      5.04,-0.075390286,         4,        12,         0,         4,         5
      5.05,-0.094232277,         4,        12,         0,         4,         5
      5.06,-0.11307055,         4,        12,         0,         4,         5
      5.07,-0.13190435,         4,        12,         0,         4,         5
      5.08,-0.15073295,         4,        12,         0,         4,         5
      5.09,-0.1695556,         4,        12,         0,         4,         5
       5.1,-0.18837156,         4,        12,         0,         4,         5
      5.11,-0.20718008,         4,        12,         0,         4,         5
      5.12,-0.22598042,         4,        12,         0,         4,         5
      5.13,-0.24477183,         4,        12,         0,         4,         5
      5.14,-0.26355359,         4,        12,         0,         4,         5
      5.15,-0.28232494,         4,        12,         0,         4,         5
      5.16,-0.30108514,         4,        12,         0,         4,         5
      5.17,-0.31983346,         4,        12,         0,         4,         5
      5.18,-0.33856915,         4,        12,         0,         4,         5
      5.19,-0.35729148,         4,        12,         0,         4,         5
       5.2,-0.3759997,         4,        12,         0,         4,         5
