"time","Resistor_1.R","Resistor_1.v","Triphasic_Rectifier_1.I1.v","Triphasic_Rectifier_1.I2.v","Triphasic_Rectifier_1.I3.v"
0.0134,1,538.848,-267.802,-3.25349,271.057
0.0135,1,538.759,-272.644,6.52034,266.126
0.0136,1,538.139,-277.218,16.2877,260.932
0.0137,1,536.987,-281.517,26.0391,255.481
0.0138,1,535.306,-285.539,35.7647,249.777
0.0139,1,533.096,-289.28,45.455,243.827
0.014,1,530.36,-292.734,55.1005,237.636
0.0141,1,527.101,-295.9,64.6916,231.211
0.0142,1,523.322,-298.774,74.2188,224.558
0.0143,1,519.026,-301.353,83.6728,217.683
0.0144,1,514.218,-303.635,93.0442,210.593
0.0145,1,508.902,-305.617,102.324,203.295
0.0146,1,503.084,-307.297,111.502,195.797
0.0147,1,496.77,-308.674,120.571,188.106
0.0148,1,489.965,-309.747,129.521,180.229
0.0149,1,482.677,-310.513,138.342,172.173
0.015,1,474.913,-310.974,147.028,163.949
0.0151,1,466.685,-311.127,155.568,155.562
0.0152,1,474.918,-310.973,163.954,147.022
0.0153,1,482.682,-310.513,172.179,138.336
0.0154,1,489.97,-309.746,180.234,129.514
0.0155,1,496.774,-308.673,188.111,120.565
0.0156,1,503.088,-307.296,195.802,111.496
0.0157,1,508.906,-305.615,203.301,102.317
0.0158,1,514.221,-303.633,210.598,93.0377
0.0159,1,519.029,-301.351,217.688,83.6662
0.016,1,523.324,-298.772,224.563,74.2121
0.0161,1,527.104,-295.898,231.216,64.6849
0.0162,1,530.362,-292.732,237.641,55.0937
0.0163,1,533.098,-289.277,243.831,45.4482
0.0164,1,535.307,-285.537,249.781,35.7579
0.0165,1,536.988,-281.515,255.485,26.0322
0.0166,1,538.14,-277.214,260.936,16.2809
0.0167,1,538.76,-272.641,266.13,6.51348
0.0168,1,538.848,-267.798,271.061,-3.26035
0.0169,1,538.405,-262.691,275.724,-13.031
0.017,1,537.43,-257.325,280.116,-22.7887
0.0171,1,535.925,-251.705,284.231,-32.524
0.0172,1,533.891,-245.836,288.065,-42.2271
0.0173,1,531.33,-239.725,291.616,-51.8886
0.0174,1,528.245,-233.377,294.878,-61.4989
0.0175,1,524.638,-226.799,297.85,-71.0485
0.0176,1,520.514,-219.997,300.527,-80.528
0.0177,1,515.876,-212.978,302.908,-89.928
0.0178,1,510.729,-205.749,304.99,-99.2392
0.0179,1,505.077,-198.317,306.771,-108.453
0.018,1,498.928,-190.689,308.249,-117.559
0.0181,1,492.286,-182.873,309.423,-126.549
0.0182,1,485.158,-174.876,310.292,-135.414
0.0183,1,477.551,-166.707,310.854,-144.146
0.0184,1,469.474,-158.373,311.11,-152.736
0.0185,1,472.224,-149.883,311.059,-161.174
0.0186,1,480.145,-141.245,310.7,-169.454
0.0187,1,487.592,-132.468,310.035,-177.567
0.0188,1,494.558,-123.56,309.064,-185.504
0.0189,1,501.036,-114.529,307.788,-193.258
0.019,1,507.02,-105.386,306.209,-200.821
0.0191,1,512.503,-96.1394,304.327,-208.187
0.0192,1,517.481,-86.7975,302.145,-215.346
0.0193,1,521.948,-77.3699,299.664,-222.294
0.0194,1,525.899,-67.8659,296.888,-229.022
0.0195,1,529.332,-58.295,293.819,-235.523
0.0196,1,532.242,-48.6666,290.46,-241.793
0.0197,1,534.627,-38.9901,286.814,-247.824
0.0198,1,536.485,-29.2752,282.885,-253.61
0.0199,1,537.813,-19.5313,278.677,-259.146
0.02,1,538.61,-9.76819,274.194,-264.426
0.0201,1,538.875,0.00457133,269.441,-269.445
0.0202,1,538.609,9.77733,264.421,-274.199
0.0203,1,537.812,19.5404,259.141,-278.681
0.0204,1,536.483,29.2843,253.605,-282.889
0.0205,1,534.625,38.9992,247.818,-286.818
0.0206,1,532.24,48.6756,241.787,-290.463
0.0207,1,529.329,58.304,235.518,-293.822
0.0208,1,525.896,67.8749,229.015,-296.891
0.0209,1,521.944,77.3787,222.287,-299.667
0.021,1,517.476,86.8062,215.34,-302.147
0.0211,1,512.498,96.1481,208.18,-304.329
0.0212,1,507.015,105.395,200.814,-306.21
0.0213,1,501.031,114.538,193.251,-307.79
0.0214,1,494.552,123.568,185.497,-309.065
0.0215,1,487.585,132.476,177.559,-310.036
0.0216,1,480.138,141.253,169.447,-310.701
0.0217,1,472.216,149.891,161.167,-311.059
0.0218,1,469.481,158.381,152.728,-311.11
0.0219,1,477.559,166.714,144.138,-310.854
0.022,1,485.165,174.883,135.406,-310.291
0.0221,1,492.292,182.88,126.541,-309.422
0.0222,1,498.934,190.696,117.55,-308.248
0.0223,1,505.083,198.324,108.444,-306.769
0.0224,1,510.734,205.756,99.2306,-304.988
0.0225,1,515.88,212.985,89.9192,-302.906
0.0226,1,520.518,220.004,80.5191,-300.525
0.0227,1,524.642,226.805,71.0396,-297.847
0.0228,1,528.248,233.383,61.49,-294.875
0.0229,1,531.333,239.731,51.8796,-291.612
0.023,1,533.893,245.842,42.2181,-288.062
0.0231,1,535.927,251.71,32.5149,-284.227
0.0232,1,537.431,257.33,22.7796,-280.112
0.0233,1,538.405,262.696,13.0218,-275.72
0.0234,1,538.848,267.803,3.25121,-271.056
0.0235,1,538.759,272.645,-6.52262,-266.125
0.0236,1,538.139,277.219,-16.29,-260.931
0.0237,1,536.987,281.518,-26.0413,-255.479
0.0238,1,535.306,285.54,-35.7669,-249.776
0.0239,1,533.096,289.281,-45.4573,-243.826
0.024,1,530.36,292.735,-55.1027,-237.635
0.0241,1,527.1,295.901,-64.6938,-231.21
0.0242,1,523.321,298.775,-74.221,-224.556
0.0243,1,519.025,301.354,-83.675,-217.681
0.0244,1,514.216,303.635,-93.0464,-210.591
0.0245,1,508.901,305.617,-102.326,-203.294
0.0246,1,503.083,307.297,-111.505,-195.795
0.0247,1,496.768,308.674,-120.573,-188.104
0.0248,1,489.964,309.747,-129.523,-180.227
0.0249,1,482.675,310.513,-138.344,-172.172
0.025,1,474.911,310.974,-147.03,-163.947
0.0251,1,466.687,311.127,-155.57,-155.56
0.0252,1,474.92,310.973,-163.956,-147.02
0.0253,1,482.684,310.513,-172.181,-138.334
0.0254,1,489.972,309.746,-180.236,-129.512
0.0255,1,496.776,308.673,-188.113,-120.563
0.0256,1,503.09,307.296,-195.804,-111.494
0.0257,1,508.907,305.615,-203.302,-102.315
0.0258,1,514.222,303.633,-210.6,-93.0355
0.0259,1,519.03,301.351,-217.689,-83.664
0.026,1,523.325,298.772,-224.564,-74.2099
0.0261,1,527.104,295.898,-231.217,-64.6826
0.0262,1,530.363,292.731,-237.642,-55.0915
0.0263,1,533.099,289.276,-243.833,-45.446
0.0264,1,535.308,285.536,-249.783,-35.7556
0.0265,1,536.989,281.514,-255.486,-26.0299
0.0266,1,538.14,277.213,-260.937,-16.2786
0.0267,1,538.76,272.64,-266.131,-6.5112
0.0268,1,538.848,267.797,-271.062,3.26263
0.0269,1,538.405,262.69,-275.725,13.0332
0.027,1,537.43,257.324,-280.117,22.791
0.0271,1,535.924,251.703,-284.232,32.5262
0.0272,1,533.89,245.835,-288.066,42.2294
0.0273,1,531.329,239.723,-291.616,51.8909
0.0274,1,528.244,233.376,-294.879,61.5012
0.0275,1,524.637,226.798,-297.85,71.0507
0.0276,1,520.513,219.996,-300.528,80.5302
0.0277,1,515.875,212.976,-302.908,89.9302
0.0278,1,510.727,205.747,-304.99,99.2414
0.0279,1,505.076,198.315,-306.771,108.455
0.028,1,498.926,190.687,-308.249,117.561
0.0281,1,492.284,182.871,-309.423,126.551
0.0282,1,485.156,174.874,-310.292,135.417
0.0283,1,477.55,166.705,-310.854,144.148
0.0284,1,469.472,158.371,-311.11,152.738
0.0285,1,472.226,149.881,-311.059,161.176
0.0286,1,480.147,141.243,-310.7,169.456
0.0287,1,487.594,132.466,-310.035,177.569
0.0288,1,494.56,123.557,-309.064,185.506
0.0289,1,501.038,114.527,-307.788,193.26
0.029,1,507.021,105.384,-306.208,200.823
0.0291,1,512.505,96.1372,-304.326,208.188
0.0292,1,517.482,86.7953,-302.144,215.348
0.0293,1,521.949,77.3677,-299.664,222.295
0.0294,1,525.9,67.8637,-296.887,229.023
0.0295,1,529.333,58.2928,-293.818,235.525
0.0296,1,532.243,48.6643,-290.459,241.794
0.0297,1,534.628,38.9878,-286.813,247.825
0.0298,1,536.485,29.2729,-282.884,253.611
0.0299,1,537.813,19.529,-278.676,259.147
0.03,1,538.61,9.7659,-274.193,264.427
0.0301,1,538.875,-0.006857,-269.44,269.447
0.0302,1,538.609,-9.77961,-264.42,274.2
0.0303,1,537.811,-19.5427,-259.14,278.682
0.0304,1,536.483,-29.2865,-253.603,282.89
0.0305,1,534.625,-39.0014,-247.817,286.819
0.0306,1,532.239,-48.6779,-241.786,290.464
0.0307,1,529.328,-58.3063,-235.516,293.823
0.0308,1,525.895,-67.8771,-229.014,296.892
0.0309,1,521.943,-77.381,-222.286,299.667
0.031,1,517.475,-86.8084,-215.338,302.147
0.0311,1,512.497,-96.1503,-208.178,304.329
0.0312,1,507.013,-105.397,-200.813,306.211
0.0313,1,501.029,-114.54,-193.249,307.79
0.0314,1,494.551,-123.57,-185.495,309.066
0.0315,1,487.584,-132.478,-177.557,310.036
0.0316,1,480.136,-141.255,-169.445,310.701
0.0317,1,472.214,-149.893,-161.165,311.059
0.0318,1,469.483,-158.383,-152.726,311.11
0.0319,1,477.561,-166.716,-144.136,310.854
0.032,1,485.167,-174.885,-135.404,310.291
0.0321,1,492.294,-182.882,-126.539,309.422
0.0322,1,498.935,-190.698,-117.548,308.248
0.0323,1,505.084,-198.325,-108.442,306.769
0.0324,1,510.735,-205.758,-99.2284,304.988
0.0325,1,515.881,-212.986,-89.917,302.905
0.0326,1,520.519,-220.005,-80.5169,300.524
0.0327,1,524.643,-226.807,-71.0374,297.846
0.0328,1,528.249,-233.385,-61.4877,294.874
0.0329,1,531.333,-239.732,-51.8774,291.612
0.033,1,533.894,-245.843,-42.2158,288.061
0.0331,1,535.927,-251.711,-32.5126,284.226
0.0332,1,537.431,-257.331,-22.7773,280.111
0.0333,1,538.406,-262.697,-13.0195,275.719
0.0334,1,538.848,-267.804,-3.24892,271.055
0.0335,1,538.759,-272.646,6.52491,266.124
0.0336,1,538.139,-277.22,16.2923,260.93
0.0337,1,536.987,-281.519,26.0436,255.478
0.0338,1,535.305,-285.541,35.7692,249.774
0.0339,1,533.095,-289.281,45.4595,243.824
0.034,1,530.359,-292.736,55.105,237.634
0.0341,1,527.099,-295.902,64.696,231.208
0.0342,1,523.32,-298.775,74.2232,224.555
0.0343,1,519.024,-301.354,83.6772,217.68
0.0344,1,514.215,-303.636,93.0486,210.59
0.0345,1,508.899,-305.618,102.328,203.292
0.0346,1,503.081,-307.298,111.507,195.794
0.0347,1,496.767,-308.675,120.575,188.102
0.0348,1,489.962,-309.747,129.525,180.225
0.0349,1,482.674,-310.514,138.346,172.17
0.035,1,474.909,-310.974,147.032,163.945
0.0351,1,466.689,-311.127,155.572,155.558
0.0352,1,474.922,-310.973,163.958,147.018
0.0353,1,482.686,-310.513,172.183,138.332
0.0354,1,489.973,-309.745,180.238,129.51
0.0355,1,496.777,-308.673,188.115,120.561
0.0356,1,503.091,-307.295,195.806,111.492
0.0357,1,508.908,-305.615,203.304,102.313
0.0358,1,514.223,-303.632,210.602,93.0333
0.0359,1,519.031,-301.35,217.691,83.6618
0.036,1,523.326,-298.771,224.566,74.2077
0.0361,1,527.105,-295.897,231.219,64.6804
0.0362,1,530.364,-292.731,237.644,55.0892
0.0363,1,533.099,-289.276,243.834,45.4437
0.0364,1,535.308,-285.535,249.784,35.7533
0.0365,1,536.989,-281.513,255.487,26.0277
0.0366,1,538.14,-277.212,260.938,16.2763
0.0367,1,538.76,-272.639,266.132,6.50891
0.0368,1,538.848,-267.796,271.063,-3.26492
0.0369,1,538.404,-262.689,275.726,-13.0355
0.037,1,537.429,-257.322,280.118,-22.7933
0.0371,1,535.924,-251.702,284.233,-32.5285
0.0372,1,533.89,-245.833,288.067,-42.2317
0.0373,1,531.329,-239.722,291.617,-51.8931
0.0374,1,528.243,-233.374,294.88,-61.5034
0.0375,1,524.636,-226.796,297.851,-71.053
0.0376,1,520.512,-219.994,300.528,-80.5324
0.0377,1,515.873,-212.975,302.909,-89.9324
0.0378,1,510.726,-205.746,304.991,-99.2436
0.0379,1,505.075,-198.313,306.772,-108.457
0.038,1,498.925,-190.685,308.25,-117.563
0.0381,1,492.283,-182.869,309.424,-126.553
0.0382,1,485.155,-174.872,310.292,-135.419
0.0383,1,477.548,-166.703,310.855,-144.15
0.0384,1,466.683,-155.565,311.127,-155.56
0.0385,1,472.227,-149.879,311.059,-161.178
0.0386,1,480.148,-141.241,310.7,-169.458
0.0387,1,487.596,-132.463,310.035,-177.57
0.0388,1,494.562,-123.555,309.064,-185.508
0.0389,1,501.039,-114.525,307.788,-193.262
0.039,1,507.023,-105.382,306.208,-200.825
0.0391,1,512.506,-96.135,304.326,-208.19
0.0392,1,517.483,-86.7931,302.144,-215.35
0.0393,1,521.95,-77.3655,299.663,-222.297
0.0394,1,525.901,-67.8615,296.887,-229.025
0.0395,1,529.333,-58.2905,293.818,-235.526
0.0396,1,532.243,-48.6621,290.458,-241.796
0.0397,1,534.628,-38.9856,286.812,-247.827
0.0398,1,536.485,-29.2706,282.883,-253.613
0.0399,1,537.813,-19.5267,278.675,-259.148
0.04,1,538.61,-9.76362,274.192,-264.429
