"time","Piston.body.r_0[2]","Inertia.w"
0,0.4,0
0,0.4,0
0.0005006,0.4,0.00470941
0.0010012,0.4,0.00942992
0.0015018,0.4,0.0141727
0.0020024,0.4,0.0189488
0.002503,0.4,0.0237696
0.0030036,0.4,0.0286464
0.0035042,0.4,0.0335908
0.0040048,0.4,0.0386143
0.0045054,0.4,0.0437288
0.005006,0.4,0.0489465
0.0055066,0.4,0.0542794
0.0060072,0.4,0.0597404
0.0065078,0.4,0.0653421
0.0070084,0.4,0.0710978
0.007509,0.4,0.0770212
0.0080096,0.4,0.083126
0.0085102,0.4,0.0894268
0.0090108,0.4,0.0959384
0.0095114,0.4,0.102676
0.010012,0.4,0.109656
0.0105126,0.4,0.116894
0.0110132,0.4,0.124408
0.0115138,0.4,0.132215
0.0120144,0.4,0.140333
0.012515,0.4,0.148783
0.0130156,0.4,0.157583
0.0135162,0.4,0.166754
0.0140168,0.4,0.176318
0.0145174,0.4,0.186298
0.015018,0.4,0.196718
0.0155186,0.4,0.2076
0.0160192,0.4,0.218973
0.0165198,0.399999,0.230861
0.0170204,0.399999,0.243293
0.017521,0.399999,0.256299
0.0180217,0.399999,0.269911
0.0185223,0.399999,0.284157
0.0190229,0.399999,0.299073
0.0195235,0.399999,0.314694
0.0200241,0.399999,0.331056
0.0205247,0.399999,0.348199
0.0210253,0.399999,0.366162
0.0215259,0.399999,0.384988
0.0220265,0.399999,0.404721
0.0225271,0.399998,0.425408
0.0230277,0.399998,0.447098
0.0235283,0.399998,0.469841
0.0240289,0.399998,0.493692
0.0245295,0.399998,0.518706
0.0250301,0.399998,0.544942
0.0255307,0.399997,0.572462
0.0260313,0.399997,0.601331
0.0265319,0.399997,0.631616
0.0270325,0.399996,0.66339
0.0275331,0.399996,0.696727
0.0280337,0.399996,0.731705
0.0285343,0.399995,0.768407
0.0290349,0.399995,0.806919
0.0295355,0.399994,0.847331
0.0300361,0.399994,0.889739
0.0305367,0.399993,0.934242
0.0310373,0.399992,0.980946
0.0315379,0.399991,1.02996
0.0320385,0.399991,1.0814
0.0325391,0.39999,1.13538
0.0330397,0.399989,1.19204
0.0335403,0.399987,1.2515
0.0340409,0.399986,1.3139
0.0345414,0.399985,1.37939
0.035042,0.399983,1.44813
0.0355426,0.399981,1.52028
0.0360432,0.39998,1.596
0.0365438,0.399978,1.67547
0.0370444,0.399975,1.75888
0.037545,0.399973,1.84642
0.0380456,0.39997,1.9383
0.0385462,0.399967,2.03473
0.0390468,0.399964,2.13593
0.0395474,0.39996,2.24214
0.040048,0.399956,2.35361
