"time","Out1","Out2[1]","Out2[2]","Out3","Out4","Out5"
0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
1.0000000000000000E-02,4.9999618056521266E-05,1.6666597222309026E-07,4.9999618056521266E-05,1.0049999618195408E-02,4.9832952084298173E-05,4.9666286112075081E-05
2.0000000000000000E-02,1.9999340286247773E-04,1.3333072919020169E-06,1.9999340286247773E-04,2.0199999253461321E-02,1.9866591221129920E-04,1.9733842156012063E-04
2.9999999999999999E-02,4.4996635516438325E-04,4.4997989625727568E-06,4.4996635516438325E-04,3.0449999031463684E-02,4.4549888104478651E-04,4.4103140692518977E-04
4.0000000000000001E-02,7.9989347787531764E-04,1.0665816004402724E-05,7.9989347787531764E-04,4.0799999280034270E-02,7.8933186139935939E-04,7.7877024492340114E-04
5.0000000000000003E-02,1.2497397785746149E-03,2.0830733487521811E-05,1.2497397785746149E-03,5.1250000631670657E-02,1.2291648607070879E-03,1.2085899428395609E-03
5.9999999999999998E-02,1.7994602730070756E-03,3.5993526595348191E-05,1.7994602730070756E-03,6.1800004127036207E-02,1.7639978944541679E-03,1.7285355159012601E-03
7.0000000000000007E-02,2.4489999895813555E-03,5.7152670727902443E-05,2.4489999895813555E-03,7.2450011319460120E-02,2.3928309905775760E-03,2.3366619915737965E-03
8.0000000000000002E-02,3.1982939748670786E-03,8.5306041655099616E-05,3.1982939748670786E-03,8.3200024380437415E-02,3.1146641948117263E-03,3.0310344147563744E-03
8.9999999999999997E-02,4.0472673000901257E-03,1.2145081573000381E-04,4.0472673000901257E-03,9.4050046206128987E-02,3.9284975769751252E-03,3.8097278538601256E-03
1.0000000000000001E-01,4.9958350686254496E-03,1.6658337017202383E-04,4.9958350686254496E-03,1.0500008052486183E-01,4.8333312381870315E-03,4.6708274077486142E-03
1.1000000000000000E-01,6.0439024244866683E-03,2.2169918343002156E-04,6.0439024244866683E-03,1.1605013200562911E-01,5.8281653190041137E-03,5.6124282135215598E-03
1.2000000000000000E-01,7.1913645618115812E-03,2.8779273563529664E-04,7.1913645618115812E-03,1.2720020636759061E-01,6.9120000084671139E-03,6.6326354551226475E-03
1.3000000000000000E-01,8.4381067353426712E-03,3.6585740915440201E-04,8.4381067353426712E-03,1.3845031049057321E-01,8.0838355540475137E-03,7.7295643727523563E-03
1.4000000000000001E-01,9.7840042719015332E-03,4.5688538925173526E-04,9.7840042719015332E-03,1.4980045252657170E-01,9.3426722724842086E-03,8.9013402730668840E-03
1.4999999999999999E-01,1.1228922582856090E-02,5.6186756487183872E-04,1.1228922582856090E-02,1.6125064201224962E-01,1.0687510561500187E-02,1.0146098540144284E-02
1.6000000000000000E-01,1.2772717177579340E-02,6.8179342955133112E-04,1.2772717177579340E-02,1.7280088998244100E-01,1.2117350912389231E-02,1.1461984647199122E-02
1.7000000000000001E-01,1.4415233677898303E-02,8.1765098247037801E-04,1.4415233677898303E-02,1.8445120908465196E-01,1.3631193923462617E-02,1.2847154169026933E-02
1.7999999999999999E-01,1.6156307833531704E-02,9.7042662965359753E-04,1.6156307833531704E-02,1.9620161369456338E-01,1.5228040314345853E-02,1.4299772795160003E-02
1.9000000000000000E-01,1.7995765538514872E-02,1.1411050853302796E-03,1.7995765538514872E-02,2.0805212003253409E-01,1.6906890941115433E-02,1.5818016343715994E-02
2.0000000000000001E-01,1.9933422848610185E-02,1.3306692734637842E-03,1.9933422848610185E-02,2.2000274628110489E-01,1.8666746812265631E-02,1.7400070775921078E-02
2.0999999999999999E-01,2.1969085999701342E-02,1.5401002294599629E-03,2.1969085999701342E-02,2.3205351270350358E-01,2.0506609105495333E-02,1.9044132211289325E-02
2.2000000000000000E-01,2.4102551427169612E-02,1.7703770020644374E-03,2.4102551427169612E-02,2.4420444176315143E-01,2.2425479185304922E-02,2.0748406943440229E-02
2.3000000000000001E-01,2.6333605786250134E-02,2.0224765554585395E-03,2.6333605786250134E-02,2.5645555824417066E-01,2.4422358621393237E-02,2.2511111456536337E-02
2.3999999999999999E-01,2.8662025973366204E-02,2.2973736715637080E-03,2.8662025973366204E-02,2.6880688937289388E-01,2.6496249207844595E-02,2.4330472442322983E-02
2.5000000000000000E-01,3.1087579148439456E-02,2.5960408525641078E-03,3.1087579148439456E-02,2.8125846494037532E-01,2.8646152983095925E-02,2.6204726817752391E-02
