"Time","onOffController.reference","temperatureSensor.T"
4.220000000000000E+00,3.425000000000000E+01,3.454552328119100E+01
4.230000000000000E+00,3.429166666670000E+01,3.462552721376000E+01
4.240000000000000E+00,3.433333333330000E+01,3.470542315274400E+01
4.250000000000000E+00,3.437500000000000E+01,3.478521126050100E+01
4.260000000000000E+00,3.441666666670000E+01,3.486489169908400E+01
4.270000000000000E+00,3.445833333330000E+01,3.494446463024300E+01
4.280000000000000E+00,3.450000000000000E+01,3.502393021544000E+01
4.290000000000000E+00,3.454166666670000E+01,3.510328861582800E+01
4.300000000000000E+00,3.458333333330000E+01,3.518253999225500E+01
4.310000000000000E+00,3.462500000000000E+01,3.526168450529300E+01
4.320000000000000E+00,3.466666666670000E+01,3.534072231520600E+01
4.330000000000000E+00,3.470833333330000E+01,3.541965358195000E+01
4.340000000000000E+00,3.475000000000000E+01,3.549847846520800E+01
4.350000000000000E+00,3.479166666670000E+01,3.557719712435500E+01
4.360000000000000E+00,3.483333333330000E+01,3.565580971849100E+01
4.370000000000000E+00,3.487500000000000E+01,3.573431640639600E+01
4.380000000000000E+00,3.491666666670000E+01,3.581271734656800E+01
4.390000000000000E+00,3.495833333330000E+01,3.589101269722700E+01
4.400000000000000E+00,3.500000000000000E+01,3.596920261628400E+01
4.410000000000000E+00,3.504166666670000E+01,3.603276555352200E+01
4.420000000000000E+00,3.508333333330000E+01,3.601674080274200E+01
4.430000000000000E+00,3.512500000000000E+01,3.600073206870300E+01
4.440000000000000E+00,3.516666666670000E+01,3.598473933539600E+01
4.450000000000000E+00,3.520833333330000E+01,3.596876258682900E+01
4.460000000000000E+00,3.525000000000000E+01,3.595280180702400E+01
4.470000000000000E+00,3.529166666670000E+01,3.593685698002200E+01
4.480000000000000E+00,3.533333333330000E+01,3.592092808987600E+01
4.490000000000000E+00,3.537500000000000E+01,3.590501512065900E+01
4.500000000000000E+00,3.541666666670000E+01,3.588911805645800E+01
4.510000000000000E+00,3.545833333330000E+01,3.587323688137400E+01
4.520000000000000E+00,3.550000000000000E+01,3.585737157952800E+01
4.530000000000000E+00,3.554166666670000E+01,3.584152213505300E+01
4.540000000000000E+00,3.558333333330000E+01,3.582568853210100E+01
4.550000000000000E+00,3.562500000000000E+01,3.580987075483800E+01
4.560000000000000E+00,3.566666666670000E+01,3.579406878744500E+01
4.570000000000000E+00,3.570833333330000E+01,3.577828261412100E+01
4.580000000000000E+00,3.575000000000000E+01,3.576251221908100E+01
4.590000000000000E+00,3.579166666670000E+01,3.574675758655200E+01
4.600000000000000E+00,3.583333333330000E+01,3.573101870078200E+01
4.610000000000000E+00,3.587500000000000E+01,3.571529554603000E+01
4.620000000000000E+00,3.591666666670000E+01,3.569958810657400E+01
4.630000000000000E+00,3.595833333330000E+01,3.568389636670600E+01
4.640000000000000E+00,3.600000000000000E+01,3.566822031073500E+01
4.650000000000000E+00,3.604166666670000E+01,3.565255992298500E+01
4.660000000000000E+00,3.608333333330000E+01,3.563691518779400E+01
4.670000000000000E+00,3.612500000000000E+01,3.562128608951900E+01
4.680000000000000E+00,3.616666666670000E+01,3.560567261253000E+01
4.690000000000000E+00,3.620833333330000E+01,3.559007474121400E+01
4.700000000000000E+00,3.625000000000000E+01,3.557449245997300E+01
4.710000000000000E+00,3.629166666670000E+01,3.555892575322400E+01
4.720000000000000E+00,3.633333333330000E+01,3.554337460540200E+01
4.730000000000000E+00,3.637500000000000E+01,3.552783900095400E+01
4.740000000000000E+00,3.641666666670000E+01,3.551231892434500E+01
4.750000000000000E+00,3.645833333330000E+01,3.549681436005500E+01
4.760000000000000E+00,3.650000000000000E+01,3.551212347894800E+01
4.770000000000000E+00,3.654166666670000E+01,3.559082375175500E+01
4.780000000000000E+00,3.658333333330000E+01,3.566941798707100E+01
4.790000000000000E+00,3.662500000000000E+01,3.574790634364000E+01
4.800000000000000E+00,3.666666666670000E+01,3.582628897990700E+01
4.810000000000000E+00,3.670833333330000E+01,3.590456605403600E+01
4.820000000000000E+00,3.675000000000000E+01,3.598273772389500E+01
4.830000000000000E+00,3.679166666670000E+01,3.606080414706700E+01
4.840000000000000E+00,3.683333333330000E+01,3.613876548084500E+01
4.850000000000000E+00,3.687500000000000E+01,3.621662188223000E+01
4.860000000000000E+00,3.691666666670000E+01,3.629437350793000E+01
4.870000000000000E+00,3.695833333330000E+01,3.637202051438600E+01
4.880000000000000E+00,3.700000000000000E+01,3.644956305772700E+01
4.890000000000000E+00,3.704166666670000E+01,3.652700129382800E+01
4.900000000000000E+00,3.708333333330000E+01,3.660433537824400E+01
4.910000000000000E+00,3.712500000000000E+01,3.668156546627300E+01
4.920000000000000E+00,3.716666666670000E+01,3.675869171292700E+01
4.930000000000000E+00,3.720833333330000E+01,3.683571427292200E+01
4.940000000000000E+00,3.725000000000000E+01,3.691263330070800E+01
4.950000000000000E+00,3.729166666670000E+01,3.698944895043500E+01
4.960000000000000E+00,3.733333333330000E+01,3.706616137599000E+01
4.970000000000000E+00,3.737500000000000E+01,3.714277073097200E+01
4.980000000000000E+00,3.741666666670000E+01,3.721927716870400E+01
4.990000000000000E+00,3.745833333330000E+01,3.729568084222700E+01
5.000000000000000E+00,3.750000000000000E+01,3.737198190431000E+01
5.010000000000000E+00,3.754166666670000E+01,3.744818050744800E+01
5.020000000000000E+00,3.758333333330000E+01,3.752427680384500E+01
5.030000000000000E+00,3.762500000000000E+01,3.760027094544500E+01
5.040000000000000E+00,3.766666666670000E+01,3.767616308391200E+01
5.050000000000000E+00,3.770833333330000E+01,3.775195337062300E+01
5.060000000000000E+00,3.775000000000000E+01,3.782764195670600E+01
5.070000000000000E+00,3.779166666670000E+01,3.790322899299500E+01
5.080000000000000E+00,3.783333333330000E+01,3.797871463006400E+01
5.090000000000000E+00,3.787500000000000E+01,3.805409901821100E+01
5.100000000000000E+00,3.791666666670000E+01,3.812938230746800E+01
5.110000000000000E+00,3.795833333330000E+01,3.820456464758800E+01
5.120000000000000E+00,3.800000000000000E+01,3.827964618806100E+01
5.130000000000000E+00,3.804166666670000E+01,3.835462707810600E+01
5.140000000000000E+00,3.808333333330000E+01,3.842950746667300E+01
5.150000000000000E+00,3.812500000000000E+01,3.850428750244800E+01
5.160000000000000E+00,3.816666666670000E+01,3.857896733385100E+01
5.170000000000000E+00,3.820833333330000E+01,3.865354710902500E+01
5.180000000000000E+00,3.825000000000000E+01,3.872802697585800E+01
5.190000000000000E+00,3.829166666670000E+01,3.880240708197200E+01
5.200000000000000E+00,3.833333333330000E+01,3.887668757472300E+01
5.210000000000000E+00,3.837500000000000E+01,3.895086860119600E+01
5.220000000000000E+00,3.841666666670000E+01,3.902495030822900E+01
5.230000000000000E+00,3.845833333330000E+01,3.909893284238000E+01
5.240000000000000E+00,3.850000000000000E+01,3.917281634995700E+01
5.250000000000000E+00,3.854166666670000E+01,3.924660097701100E+01
5.260000000000000E+00,3.858333333330000E+01,3.932028686931300E+01
5.270000000000000E+00,3.862500000000000E+01,3.939387417239800E+01
5.280000000000000E+00,3.866666666670000E+01,3.946736303152000E+01
5.290000000000000E+00,3.870833333330000E+01,3.954075359168700E+01
5.300000000000000E+00,3.875000000000000E+01,3.961404599765600E+01
5.310000000000000E+00,3.879166666670000E+01,3.968724039390900E+01
5.320000000000000E+00,3.883333333330000E+01,3.976033692467500E+01
5.330000000000000E+00,3.887500000000000E+01,3.983333573393400E+01
5.340000000000000E+00,3.891666666670000E+01,3.990623696541000E+01
5.350000000000000E+00,3.895833333330000E+01,3.991733744066100E+01
5.360000000000000E+00,3.900000000000000E+01,3.989743005964800E+01
5.370000000000000E+00,3.904166666670000E+01,3.987754257606500E+01
5.380000000000000E+00,3.908333333330000E+01,3.985767497002500E+01
5.390000000000000E+00,3.912500000000000E+01,3.983782722166100E+01
5.400000000000000E+00,3.916666666670000E+01,3.981799931112500E+01
5.410000000000000E+00,3.920833333330000E+01,3.979819121858800E+01
5.420000000000000E+00,3.925000000000000E+01,3.977840292424300E+01
5.430000000000000E+00,3.929166666670000E+01,3.975863440830100E+01
5.440000000000000E+00,3.933333333330000E+01,3.973888565099400E+01
5.450000000000000E+00,3.937500000000000E+01,3.971915663257400E+01
5.460000000000000E+00,3.941666666670000E+01,3.969944733331000E+01
5.470000000000000E+00,3.945833333330000E+01,3.967975773349500E+01
5.480000000000000E+00,3.950000000000000E+01,3.966008781343700E+01
5.490000000000000E+00,3.954166666670000E+01,3.964043755346800E+01
5.500000000000000E+00,3.958333333330000E+01,3.962080693393700E+01
5.510000000000000E+00,3.962500000000000E+01,3.960119593521300E+01
5.520000000000000E+00,3.966666666670000E+01,3.958160453768600E+01
5.530000000000000E+00,3.970833333330000E+01,3.956203272176400E+01
5.540000000000000E+00,3.975000000000000E+01,3.954248046787500E+01
5.550000000000000E+00,3.979166666670000E+01,3.952294775646700E+01
5.560000000000000E+00,3.983333333330000E+01,3.950343456800700E+01
5.570000000000000E+00,3.987500000000000E+01,3.948394088298200E+01
5.580000000000000E+00,3.991666666670000E+01,3.946446668189900E+01
5.590000000000000E+00,3.995833333330000E+01,3.944501194528200E+01
5.600000000000000E+00,4.000000000000000E+01,3.942557665367900E+01
5.610000000000000E+00,4.004166666670000E+01,3.940616078765200E+01
5.620000000000000E+00,4.008333333330000E+01,3.938676432778600E+01
5.630000000000000E+00,4.012500000000000E+01,3.936738725468600E+01
5.640000000000000E+00,4.016666666670000E+01,3.934802954897300E+01
5.650000000000000E+00,4.020833333330000E+01,3.932869119129000E+01
5.660000000000000E+00,4.025000000000000E+01,3.930937216229800E+01
5.670000000000000E+00,4.029166666670000E+01,3.929250354588400E+01
5.680000000000000E+00,4.033333333330000E+01,3.936612802053400E+01
5.690000000000000E+00,4.037500000000000E+01,3.943965399646600E+01
5.700000000000000E+00,4.041666666670000E+01,3.951308161877200E+01
5.710000000000000E+00,4.045833333330000E+01,3.958641103230500E+01
5.720000000000000E+00,4.050000000000000E+01,3.965964238164800E+01
5.730000000000000E+00,4.054166666670000E+01,3.973277581113500E+01
5.740000000000000E+00,4.058333333330000E+01,3.980581146483500E+01
5.750000000000000E+00,4.062500000000000E+01,3.987874948657600E+01
5.760000000000000E+00,4.066666666670000E+01,3.995159001990100E+01
5.770000000000000E+00,4.070833333330000E+01,4.002433320814200E+01
5.780000000000000E+00,4.075000000000000E+01,4.009697919433400E+01
5.790000000000000E+00,4.079166666670000E+01,4.016952812128900E+01
5.800000000000000E+00,4.083333333330000E+01,4.024198013154800E+01
5.810000000000000E+00,4.087500000000000E+01,4.031433536741000E+01
5.820000000000000E+00,4.091666666670000E+01,4.038659397091300E+01
5.830000000000000E+00,4.095833333330000E+01,4.045875608385900E+01
5.840000000000000E+00,4.100000000000000E+01,4.053082184778900E+01
5.850000000000000E+00,4.104166666670000E+01,4.060279140399800E+01
5.860000000000000E+00,4.108333333330000E+01,4.067466489352500E+01
5.870000000000000E+00,4.112500000000000E+01,4.074644245716500E+01
5.880000000000000E+00,4.116666666670000E+01,4.081812423546700E+01
5.890000000000000E+00,4.120833333330000E+01,4.088971036873200E+01
5.900000000000000E+00,4.125000000000000E+01,4.096120099701600E+01
5.910000000000000E+00,4.129166666670000E+01,4.103259626012700E+01
5.920000000000000E+00,4.133333333330000E+01,4.110389629761700E+01
5.930000000000000E+00,4.137500000000000E+01,4.117510124880700E+01
5.940000000000000E+00,4.141666666670000E+01,4.124621125277200E+01
5.950000000000000E+00,4.145833333330000E+01,4.131722644833300E+01
5.960000000000000E+00,4.150000000000000E+01,4.138814697408000E+01
5.970000000000000E+00,4.154166666670000E+01,4.145897296835300E+01
5.980000000000000E+00,4.158333333330000E+01,4.152970456925000E+01
5.990000000000000E+00,4.162500000000000E+01,4.160034191463200E+01
6.000000000000000E+00,4.166666666670000E+01,4.167088514211000E+01
6.010000000000000E+00,4.170833333330000E+01,4.174133438906500E+01
6.020000000000000E+00,4.175000000000000E+01,4.181168979263100E+01
6.030000000000000E+00,4.179166666670000E+01,4.188195148970000E+01
6.040000000000000E+00,4.183333333330000E+01,4.195211961693700E+01
6.050000000000000E+00,4.187500000000000E+01,4.202219431075200E+01
6.060000000000000E+00,4.191666666670000E+01,4.209217570733500E+01
6.070000000000000E+00,4.195833333330000E+01,4.216206394262600E+01
6.080000000000000E+00,4.200000000000000E+01,4.223185915233500E+01
6.090000000000000E+00,4.204166666670000E+01,4.230156147193400E+01
6.100000000000000E+00,4.208333333330000E+01,4.237117103665800E+01
6.110000000000000E+00,4.212500000000000E+01,4.244068798150900E+01
6.120000000000000E+00,4.216666666670000E+01,4.251011244125400E+01
6.130000000000000E+00,4.220833333330000E+01,4.257944455041400E+01
6.140000000000000E+00,4.225000000000000E+01,4.264868444330600E+01
6.150000000000000E+00,4.229166666670000E+01,4.271783225398500E+01
6.160000000000000E+00,4.233333333330000E+01,4.278688811628100E+01
6.170000000000000E+00,4.237500000000000E+01,4.285585216380700E+01
6.180000000000000E+00,4.241666666670000E+01,4.292472452992700E+01
6.190000000000000E+00,4.245833333330000E+01,4.299350534778400E+01
6.200000000000000E+00,4.250000000000000E+01,4.306219475029000E+01
6.210000000000000E+00,4.254166666670000E+01,4.313079287011800E+01
6.220000000000000E+00,4.258333333330000E+01,4.319929983972600E+01
6.230000000000000E+00,4.262500000000000E+01,4.326771579132900E+01
6.240000000000000E+00,4.266666666670000E+01,4.333604085692500E+01
6.250000000000000E+00,4.270833333330000E+01,4.340427516828100E+01
6.260000000000000E+00,4.275000000000000E+01,4.347241885694000E+01
6.270000000000000E+00,4.279166666670000E+01,4.354047205421100E+01
6.280000000000000E+00,4.283333333330000E+01,4.360843489118600E+01
6.290000000000000E+00,4.287500000000000E+01,4.367630749871200E+01
6.300000000000000E+00,4.291666666670000E+01,4.374409000744400E+01
6.310000000000000E+00,4.295833333330000E+01,4.381178254778100E+01
6.320000000000000E+00,4.300000000000000E+01,4.387938524991600E+01
6.330000000000000E+00,4.304166666670000E+01,4.394689824381000E+01
6.340000000000000E+00,4.308333333330000E+01,4.401432165920800E+01
6.350000000000000E+00,4.312500000000000E+01,4.408165562563200E+01
6.360000000000000E+00,4.316666666670000E+01,4.414890027237600E+01
6.370000000000000E+00,4.320833333330000E+01,4.418837479540000E+01
6.380000000000000E+00,4.325000000000000E+01,4.416419851185600E+01
6.390000000000000E+00,4.329166666670000E+01,4.414004639251100E+01
6.400000000000000E+00,4.333333333330000E+01,4.411591841321300E+01
6.410000000000000E+00,4.337500000000000E+01,4.409181454983400E+01
6.420000000000000E+00,4.341666666670000E+01,4.406773477827100E+01
6.430000000000000E+00,4.345833333330000E+01,4.404367907444400E+01
6.440000000000000E+00,4.350000000000000E+01,4.401964741429600E+01
6.450000000000000E+00,4.354166666670000E+01,4.399563977379600E+01
6.460000000000000E+00,4.358333333330000E+01,4.397165612893700E+01
6.470000000000000E+00,4.362500000000000E+01,4.394769645573500E+01
6.480000000000000E+00,4.366666666670000E+01,4.392376073023100E+01
6.490000000000000E+00,4.370833333330000E+01,4.389984892848800E+01
6.500000000000000E+00,4.375000000000000E+01,4.387596102659400E+01
6.510000000000000E+00,4.379166666670000E+01,4.385209700066200E+01
6.520000000000000E+00,4.383333333330000E+01,4.382825682682900E+01
6.530000000000000E+00,4.387500000000000E+01,4.380444048125300E+01
6.540000000000000E+00,4.391666666670000E+01,4.378064794011800E+01
6.550000000000000E+00,4.395833333330000E+01,4.375687917963100E+01
6.560000000000000E+00,4.400000000000000E+01,4.373313417602500E+01
6.570000000000000E+00,4.404166666670000E+01,4.370941290555400E+01
6.580000000000000E+00,4.408333333330000E+01,4.368571534449600E+01
6.590000000000000E+00,4.412500000000000E+01,4.366204146915500E+01
6.600000000000000E+00,4.416666666670000E+01,4.363839125585600E+01
6.610000000000000E+00,4.420833333330000E+01,4.361476468094900E+01
6.620000000000000E+00,4.425000000000000E+01,4.359116172080700E+01
6.630000000000000E+00,4.429166666670000E+01,4.356758235182800E+01
6.640000000000000E+00,4.433333333330000E+01,4.354402655043200E+01
6.650000000000000E+00,4.437500000000000E+01,4.352049429306300E+01
6.660000000000000E+00,4.441666666670000E+01,4.349698555619000E+01
6.670000000000000E+00,4.445833333330000E+01,4.347350031630200E+01
6.680000000000000E+00,4.450000000000000E+01,4.352025598638500E+01
6.690000000000000E+00,4.454166666670000E+01,4.358824566489000E+01
6.700000000000000E+00,4.458333333330000E+01,4.365614507509300E+01
6.710000000000000E+00,4.462500000000000E+01,4.372395434769000E+01
6.720000000000000E+00,4.466666666670000E+01,4.379167361316300E+01
6.730000000000000E+00,4.470833333330000E+01,4.385930300176300E+01
6.740000000000000E+00,4.475000000000000E+01,4.392684264351700E+01
6.750000000000000E+00,4.479166666670000E+01,4.399429266824100E+01
6.760000000000000E+00,4.483333333330000E+01,4.406165320552100E+01
6.770000000000000E+00,4.487500000000000E+01,4.412892438471700E+01
6.780000000000000E+00,4.491666666670000E+01,4.419610633497000E+01
6.790000000000000E+00,4.495833333330000E+01,4.426319918520000E+01
6.800000000000000E+00,4.500000000000000E+01,4.433020306410400E+01
6.810000000000000E+00,4.504166666670000E+01,4.439711810016000E+01
6.820000000000000E+00,4.508333333330000E+01,4.446394442164000E+01
6.830000000000000E+00,4.512500000000000E+01,4.453068215657200E+01
6.840000000000000E+00,4.516666666670000E+01,4.459733143278600E+01
6.850000000000000E+00,4.520833333330000E+01,4.466389237788200E+01
6.860000000000000E+00,4.525000000000000E+01,4.473036511924900E+01
6.870000000000000E+00,4.529166666670000E+01,4.479674978405500E+01
6.880000000000000E+00,4.533333333330000E+01,4.486304649925100E+01
6.890000000000000E+00,4.537500000000000E+01,4.492925539157400E+01
6.900000000000000E+00,4.541666666670000E+01,4.499537658753800E+01
6.910000000000000E+00,4.545833333330000E+01,4.506141021345500E+01
6.920000000000000E+00,4.550000000000000E+01,4.512735639541500E+01
6.930000000000000E+00,4.554166666670000E+01,4.519321525929600E+01
6.940000000000000E+00,4.558333333330000E+01,4.525898693076000E+01
6.950000000000000E+00,4.562500000000000E+01,4.532467153525800E+01
6.960000000000000E+00,4.566666666670000E+01,4.539026919802400E+01
6.970000000000000E+00,4.570833333330000E+01,4.545578004407900E+01
6.980000000000000E+00,4.575000000000000E+01,4.552120419823600E+01
6.990000000000000E+00,4.579166666670000E+01,4.558654178509300E+01
7.000000000000000E+00,4.583333333330000E+01,4.565179292904300E+01
7.010000000000000E+00,4.587500000000000E+01,4.571695775426900E+01
7.020000000000000E+00,4.591666666670000E+01,4.578203638473500E+01
7.030000000000000E+00,4.595833333330000E+01,4.584702894420000E+01
7.040000000000000E+00,4.600000000000000E+01,4.591193555621000E+01
7.050000000000000E+00,4.604166666670000E+01,4.597675634411500E+01
7.060000000000000E+00,4.608333333330000E+01,4.604149143104700E+01
7.070000000000000E+00,4.612500000000000E+01,4.610614093992700E+01
7.080000000000000E+00,4.616666666670000E+01,4.617070499347800E+01
7.090000000000000E+00,4.620833333330000E+01,4.623518371421400E+01
7.100000000000000E+00,4.625000000000000E+01,4.629957722443500E+01
7.110000000000000E+00,4.629166666670000E+01,4.636388564624200E+01
7.120000000000000E+00,4.633333333330000E+01,4.642810910153000E+01
7.130000000000000E+00,4.637500000000000E+01,4.649224771198500E+01
7.140000000000000E+00,4.641666666670000E+01,4.655630159909100E+01
7.150000000000000E+00,4.645833333330000E+01,4.662027088413100E+01
7.160000000000000E+00,4.650000000000000E+01,4.668415568817900E+01
7.170000000000000E+00,4.654166666670000E+01,4.674795613211100E+01
7.180000000000000E+00,4.658333333330000E+01,4.681167233659600E+01
7.190000000000000E+00,4.662500000000000E+01,4.687530442210100E+01
7.200000000000000E+00,4.666666666670000E+01,4.693885250890100E+01
7.210000000000000E+00,4.670833333330000E+01,4.700231671704800E+01
7.220000000000000E+00,4.675000000000000E+01,4.706569716641400E+01
7.230000000000000E+00,4.679166666670000E+01,4.712899397665900E+01
7.240000000000000E+00,4.683333333330000E+01,4.719220726725100E+01
7.250000000000000E+00,4.687500000000000E+01,4.725533715744600E+01
7.260000000000000E+00,4.691666666670000E+01,4.731838376630800E+01
7.270000000000000E+00,4.695833333330000E+01,4.738134721271300E+01
7.280000000000000E+00,4.700000000000000E+01,4.744422761532100E+01
7.290000000000000E+00,4.704166666670000E+01,4.750702509259600E+01
7.300000000000000E+00,4.708333333330000E+01,4.756973976281800E+01
7.310000000000000E+00,4.712500000000000E+01,4.763237174405900E+01
7.320000000000000E+00,4.716666666670000E+01,4.769492115419500E+01
7.330000000000000E+00,4.720833333330000E+01,4.775738811090900E+01
7.340000000000000E+00,4.725000000000000E+01,4.781977273168200E+01
7.350000000000000E+00,4.729166666670000E+01,4.788207513380600E+01
7.360000000000000E+00,4.733333333330000E+01,4.794429543437900E+01
7.370000000000000E+00,4.737500000000000E+01,4.800643375029900E+01
7.380000000000000E+00,4.741666666670000E+01,4.806849019826900E+01
7.390000000000000E+00,4.745833333330000E+01,4.813046489480600E+01
7.400000000000000E+00,4.750000000000000E+01,4.819235795622600E+01
7.410000000000000E+00,4.754166666670000E+01,4.825416949866200E+01
7.420000000000000E+00,4.758333333330000E+01,4.831589963803500E+01
7.430000000000000E+00,4.762500000000000E+01,4.837754849010000E+01
7.440000000000000E+00,4.766666666670000E+01,4.843911617039800E+01
7.450000000000000E+00,4.770833333330000E+01,4.850060279429200E+01
7.460000000000000E+00,4.775000000000000E+01,4.856200847695000E+01
7.470000000000000E+00,4.779166666670000E+01,4.862333333334200E+01
7.480000000000000E+00,4.783333333330000E+01,4.868457747825500E+01
7.490000000000000E+00,4.787500000000000E+01,4.874574102629500E+01
7.500000000000000E+00,4.791666666670000E+01,4.880682409187100E+01
7.510000000000000E+00,4.795833333330000E+01,4.886782678918800E+01
7.520000000000000E+00,4.800000000000000E+01,4.892874923229500E+01
7.530000000000000E+00,4.804166666670000E+01,4.898959153502500E+01
7.540000000000000E+00,4.808333333330000E+01,4.905035381103600E+01
7.550000000000000E+00,4.812500000000000E+01,4.911103617379100E+01
7.560000000000000E+00,4.816666666670000E+01,4.914807009611300E+01
7.570000000000000E+00,4.820833333330000E+01,4.911893659630800E+01
7.580000000000000E+00,4.825000000000000E+01,4.908983221544200E+01
7.590000000000000E+00,4.829166666670000E+01,4.906075692440800E+01
7.600000000000000E+00,4.833333333330000E+01,4.903171069413300E+01
7.610000000000000E+00,4.837500000000000E+01,4.900269349557000E+01
7.620000000000000E+00,4.841666666670000E+01,4.897370529970100E+01
7.630000000000000E+00,4.845833333330000E+01,4.894474607753900E+01
7.640000000000000E+00,4.850000000000000E+01,4.891581580012500E+01
7.650000000000000E+00,4.854166666670000E+01,4.888691443852700E+01
7.660000000000000E+00,4.858333333330000E+01,4.885804196384500E+01
7.670000000000000E+00,4.862500000000000E+01,4.882919834720600E+01
7.680000000000000E+00,4.866666666670000E+01,4.880038355976600E+01
7.690000000000000E+00,4.870833333330000E+01,4.877159757271100E+01
7.700000000000000E+00,4.875000000000000E+01,4.874284035725500E+01
7.710000000000000E+00,4.879166666670000E+01,4.871411188464100E+01
7.720000000000000E+00,4.883333333330000E+01,4.868541212613900E+01
7.730000000000000E+00,4.887500000000000E+01,4.865674105305100E+01
7.740000000000000E+00,4.891666666670000E+01,4.862809863670500E+01
7.750000000000000E+00,4.895833333330000E+01,4.859948484845900E+01
7.760000000000000E+00,4.900000000000000E+01,4.857089965969900E+01
7.770000000000000E+00,4.904166666670000E+01,4.854234304184000E+01
7.780000000000000E+00,4.908333333330000E+01,4.851381496632500E+01
7.790000000000000E+00,4.912500000000000E+01,4.848531540462600E+01
7.800000000000000E+00,4.916666666670000E+01,4.845684432824300E+01
7.810000000000000E+00,4.920833333330000E+01,4.842840170870600E+01
7.820000000000000E+00,4.925000000000000E+01,4.839998751757200E+01
7.830000000000000E+00,4.929166666670000E+01,4.837160172642600E+01
7.840000000000000E+00,4.933333333330000E+01,4.834324430688400E+01
7.850000000000000E+00,4.937500000000000E+01,4.839213258435900E+01
7.860000000000000E+00,4.941666666670000E+01,4.845368106332700E+01
7.870000000000000E+00,4.945833333330000E+01,4.851514851316800E+01
7.880000000000000E+00,4.950000000000000E+01,4.857653504901400E+01
7.890000000000000E+00,4.954166666670000E+01,4.863784078579000E+01
7.900000000000000E+00,4.958333333330000E+01,4.869906583824200E+01
7.910000000000000E+00,4.962500000000000E+01,4.876021032092700E+01
7.920000000000000E+00,4.966666666670000E+01,4.882127434819600E+01
7.930000000000000E+00,4.970833333330000E+01,4.888225803423700E+01
7.940000000000000E+00,4.975000000000000E+01,4.894316149302800E+01
7.950000000000000E+00,4.979166666670000E+01,4.900398483837200E+01
7.960000000000000E+00,4.983333333330000E+01,4.906472818387800E+01
7.970000000000000E+00,4.987500000000000E+01,4.912539164296200E+01
7.980000000000000E+00,4.991666666670000E+01,4.918597532887200E+01
7.990000000000000E+00,4.995833333330000E+01,4.924647935465600E+01
8.000000000000000E+00,5.000000000000000E+01,4.930690383317600E+01
8.010000000000000E+00,5.000000000000000E+01,4.936724887710900E+01
8.020000000000000E+00,5.000000000000000E+01,4.942751459895500E+01
8.029999999999999E+00,5.000000000000000E+01,4.948770111101300E+01
8.039999999999999E+00,5.000000000000000E+01,4.954780852541300E+01
8.050000000000001E+00,5.000000000000000E+01,4.960783695409600E+01
8.060000000000000E+00,5.000000000000000E+01,4.966778650881800E+01
8.070000000000000E+00,5.000000000000000E+01,4.972765730115400E+01
8.080000000000000E+00,5.000000000000000E+01,4.978744944248900E+01
8.090000000000000E+00,5.000000000000000E+01,4.984716304404400E+01
8.100000000000000E+00,5.000000000000000E+01,4.990679821684000E+01
8.109999999999999E+00,5.000000000000000E+01,4.996635507171700E+01
8.119999999999999E+00,5.000000000000000E+01,5.002583371933400E+01
8.130000000000001E+00,5.000000000000000E+01,5.008523427018300E+01
8.140000000000001E+00,5.000000000000000E+01,5.014455683456100E+01
8.150000000000000E+00,5.000000000000000E+01,5.020380152258900E+01
8.160000000000000E+00,5.000000000000000E+01,5.026296844420800E+01
8.170000000000000E+00,5.000000000000000E+01,5.032205770918000E+01
8.180000000000000E+00,5.000000000000000E+01,5.038106942709000E+01
8.190000000000000E+00,5.000000000000000E+01,5.044000370733900E+01
8.199999999999999E+00,5.000000000000000E+01,5.049886065916000E+01
8.210000000000001E+00,5.000000000000000E+01,5.055764039159500E+01
8.220000000000001E+00,5.000000000000000E+01,5.061634301351500E+01
8.230000000000000E+00,5.000000000000000E+01,5.067496863361500E+01
8.240000000000000E+00,5.000000000000000E+01,5.073351736041300E+01
8.250000000000000E+00,5.000000000000000E+01,5.079198930224400E+01
8.260000000000000E+00,5.000000000000000E+01,5.085038456727200E+01
8.270000000000000E+00,5.000000000000000E+01,5.090870326348100E+01
8.279999999999999E+00,5.000000000000000E+01,5.096694549869300E+01
8.289999999999999E+00,5.000000000000000E+01,5.098661593313600E+01
8.300000000000001E+00,5.000000000000000E+01,5.095564480646900E+01
8.310000000000000E+00,5.000000000000000E+01,5.092470463544700E+01
8.320000000000000E+00,5.000000000000000E+01,5.089379538913200E+01
8.330000000000000E+00,5.000000000000000E+01,5.086291703661300E+01
8.340000000000000E+00,5.000000000000000E+01,5.083206954701200E+01
8.350000000000000E+00,5.000000000000000E+01,5.080125288948300E+01
8.359999999999999E+00,5.000000000000000E+01,5.077046703320700E+01
8.369999999999999E+00,5.000000000000000E+01,5.073971194740000E+01
8.380000000000001E+00,5.000000000000000E+01,5.070898760130700E+01
8.390000000000001E+00,5.000000000000000E+01,5.067829396420200E+01
8.400000000000000E+00,5.000000000000000E+01,5.064763100539200E+01
8.410000000000000E+00,5.000000000000000E+01,5.061699869421500E+01
8.420000000000000E+00,5.000000000000000E+01,5.058639700003800E+01
8.430000000000000E+00,5.000000000000000E+01,5.055582589225900E+01
8.440000000000000E+00,5.000000000000000E+01,5.052528534030700E+01
