"time","heatCapacitor_T","switch_Controll"
0,293.15,0
0.02,293.35,0
0.04,293.549,0
0.06,293.748,0
0.08,293.946,0
0.1,294.143,0
0.12,294.34,0
0.14,294.537,0
0.16,294.732,0
0.18,294.928,0
0.2,295.123,0
0.22,295.317,0
0.24,295.511,0
0.261,295.713,0
0.281,295.906,0
0.301,296.098,0
0.321,296.29,0
0.341,296.481,0
0.361,296.671,0
0.381,296.861,0
0.401,297.051,0
0.421,297.24,0
0.441,297.428,0
0.461,297.616,0
0.481,297.803,0
0.502,298,0
0.522,298.186,0
0.542,298.372,0
0.562,298.557,0
0.582,298.742,0
0.602,298.926,0
0.622,299.11,0
0.642,299.147,1
0.662,299.135,1
0.682,299.123,1
0.702,299.111,1
0.722,299.099,1
0.742,299.087,1
0.762,299.075,1
0.782,299.063,1
0.802,299.051,1
0.822,299.04,1
0.842,299.028,1
0.862,299.016,1
0.882,299.004,1
0.902,298.993,1
0.922,298.981,1
0.942,298.969,1
0.962,298.958,1
0.982,298.946,1
1.003,298.934,1
1.024,298.922,1
1.045,298.91,1
1.066,298.898,1
1.087,298.886,1
1.108,298.874,1
1.129,298.862,1
1.15,298.85,1
1.171,298.838,1
1.192,298.826,1
1.213,298.814,1
1.234,298.802,1
1.255,298.79,1
1.276,298.778,1
1.297,298.766,1
1.318,298.755,1
1.339,298.743,1
1.36,298.731,1
1.381,298.719,1
1.402,298.708,1
1.423,298.696,1
1.444,298.684,1
1.465,298.673,1
1.486,298.661,1
1.507,298.65,1
1.528,298.638,1
1.549,298.627,1
1.57,298.615,1
1.591,298.604,1
1.612,298.592,1
1.633,298.581,1
1.654,298.569,1
1.675,298.558,1
1.696,298.547,1
1.717,298.535,1
1.738,298.524,1
1.759,298.513,1
1.78,298.502,1
1.801,298.49,1
1.822,298.479,1
1.843,298.468,1
1.864,298.457,1
1.885,298.446,1
1.906,298.435,1
1.927,298.424,1
1.948,298.412,1
1.969,298.401,1
1.99,298.39,1
2.011,298.379,1
2.032,298.368,1
2.053,298.357,1
2.074,298.347,1
2.095,298.336,1
2.116,298.325,1
2.137,298.314,1
2.158,298.303,1
2.179,298.292,1
2.2,298.281,1
2.221,298.271,1
2.242,298.26,1
2.263,298.249,1
2.284,298.434,0
2.305,298.629,0
2.326,298.823,0
2.347,299.016,0
2.368,299.209,0
2.389,299.401,0
2.41,299.592,0
2.431,299.783,0
2.452,299.974,0
2.473,300.164,0
2.494,300.353,0
2.515,300.542,0
2.536,300.73,0
2.557,300.918,0
2.578,301.105,0
2.599,301.292,0
2.62,301.478,0
2.641,301.664,0
2.662,301.849,0
2.683,301.956,1
2.704,301.938,1
2.725,301.919,1
2.746,301.901,1
2.767,301.882,1
2.788,301.864,1
2.809,301.846,1
2.83,301.828,1
2.851,301.809,1
2.872,301.791,1
2.893,301.773,1
2.914,301.755,1
2.935,301.737,1
2.956,301.719,1
2.977,301.701,1
2.998,301.683,1
3.019,301.665,1
3.04,301.647,1
3.061,301.629,1
3.082,301.699,0
3.103,301.884,0
3.124,302.068,0
3.145,302.252,0
3.166,302.435,0
3.187,302.618,0
3.208,302.801,0
3.229,302.982,0
3.25,303.164,0
3.271,303.345,0
3.292,303.525,0
3.313,303.705,0
3.334,303.884,0
3.355,304.063,0
3.376,304.241,0
3.397,304.418,0
3.418,304.596,0
3.439,304.772,0
3.46,304.949,0
3.481,305.124,0
3.502,305.299,0
3.523,305.474,0
3.544,305.505,1
3.565,305.48,1
3.586,305.454,1
3.607,305.428,1
