"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0.000000,565.685425,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,480.000000
0.000030,564.693687,0.006070,-0.568439,0.562369,287.254855,-565.404201,278.149346,798.027988
0.000140,561.147483,0.041795,-0.606910,0.565115,303.471277,-565.131343,261.660066,792.660118
0.000200,559.008301,0.062116,-1.047212,0.985095,312.562795,-563.009207,250.446412,789.456996
0.000400,552.368242,0.122956,-6.735474,6.612518,339.668175,-556.380477,216.712302,799.329627
0.000600,545.831741,0.183655,-15.962729,15.779074,366.758694,-549.862384,183.103689,827.865263
0.000800,539.420122,0.243744,-24.851432,24.607688,393.606542,-543.468495,149.861953,859.439093
0.001000,533.103317,0.302942,-29.588193,29.285251,420.051610,-537.161116,117.109506,877.996312
0.001200,526.801403,0.362596,-26.522965,26.160369,446.724643,-530.853024,84.128381,868.398125
0.001400,520.387393,0.418007,-12.259595,11.841588,471.209169,-524.410445,53.201277,814.946514
0.001490,517.313724,0.435134,-0.933081,0.497947,478.224355,-509.630594,31.406240,756.774663
0.001600,513.749835,0.449838,-0.923632,0.473794,483.794341,-495.772324,11.977983,744.170640
0.001800,507.075733,0.491458,-0.935705,0.444247,501.267357,-477.661707,-23.605650,736.580944
0.001890,504.204371,0.508005,-0.938520,0.430516,508.104899,-469.360500,-38.744399,733.036399
0.002000,500.416941,6.448393,-6.847016,0.398624,504.429228,-451.526592,-52.902636,734.173549
0.002200,494.035025,43.871313,-44.213424,0.342111,498.122114,-420.116765,-78.005348,850.720793
0.002400,488.360989,111.863718,-112.147243,0.283524,492.584015,-388.054334,-104.529680,1111.498631
0.002600,483.769013,205.304385,-205.528257,0.223872,488.178870,-356.025440,-132.153429,1518.130350
0.002800,480.560729,318.458919,-318.622422,0.163504,485.196841,-324.350385,-160.846456,2069.731316
0.003000,478.958006,445.122589,-445.225099,0.102510,483.847387,-293.178881,-190.668506,2757.722402
0.003200,479.097691,578.772914,-578.814022,0.041108,484.254310,-262.681335,-221.572976,3561.769698
0.003400,481.028435,712.730707,-712.710321,-0.020385,486.452904,-233.033712,-253.419192,4447.418720
0.003600,484.709684,840.322046,-840.240183,-0.081863,490.389267,-204.263208,-286.126059,5365.908845
0.003800,490.012861,955.041488,-954.898836,-0.142652,495.921811,-176.634783,-319.287028,6256.223099
0.004000,496.724647,1050.710136,-1050.506570,-0.203566,502.824860,-149.629295,-353.195565,7049.523057
0.004200,504.552343,1121.624622,-1121.361257,-0.263365,510.794310,-123.714447,-387.079863,7674.584096
0.004400,513.131240,1162.698301,-1162.376192,-0.322109,519.455278,-98.672974,-420.782303,8065.311008
0.004600,522.033565,1169.584037,-1169.204881,-0.379156,528.371299,-74.607500,-453.763799,8167.797418
0.004800,530.779170,1138.783837,-1138.348314,-0.435523,537.055230,-50.765829,-486.289401,7948.197180
0.005000,538.847414,1067.735113,-1067.245301,-0.489812,544.981307,-27.584423,-517.396884,7397.024842
0.005200,545.690197,954.878766,-954.336666,-0.542100,551.598311,-4.748860,-546.849450,6534.536206
