"time","outputs"
0.0000000000000000e+000,2.8284271247461902e+002
1.9999999999999955e-004,2.7952349675421976e+002
4.0000000000000322e-004,2.7621878976239725e+002
6.0000000000000808e-004,2.7296500008178532e+002
8.0000000000001294e-004,2.6977316431512793e+002
1.0000000000000152e-003,2.6662770263199837e+002
1.1999999999999984e-003,2.6348813475430461e+002
1.3999999999999816e-003,2.6028964491659053e+002
1.5999999999999647e-003,2.5697947409869391e+002
1.7999999999999479e-003,2.5365534786038199e+002
1.9999999999999411e-003,2.5033494442710122e+002
2.1999999999999676e-003,2.4715088448510247e+002
2.3999999999999942e-003,2.4431750306173089e+002
2.6000000000000207e-003,2.4202150390708712e+002
2.8000000000000472e-003,2.4041361544693120e+002
3.0000000000000738e-003,2.3960461419784619e+002
3.2000000000001003e-003,2.3966358325059349e+002
3.4000000000001269e-003,2.4061589183327089e+002
3.6000000000001534e-003,2.4244121377072619e+002
3.8000000000001800e-003,2.4507596555378160e+002
4.0000000000002065e-003,2.4841493141343798e+002
4.2000000000002331e-003,2.5231162692002746e+002
4.4000000000002596e-003,2.5658425586457633e+002
4.6000000000002862e-003,2.6101885299040697e+002
4.8000000000003127e-003,2.6537570899365181e+002
5.0000000000003392e-003,2.6939477192486271e+002
5.2000000000003658e-003,2.7280245703451783e+002
5.4000000000003923e-003,2.7533428907155144e+002
5.6000000000004189e-003,2.7683225440570345e+002
5.8000000000004454e-003,2.7718447587254201e+002
6.0000000000004720e-003,2.7632724649167022e+002
6.2000000000004985e-003,2.7509288493312204e+002
6.4000000000005251e-003,2.7390872271090922e+002
6.6000000000005516e-003,2.7284659789320375e+002
6.8000000000005782e-003,2.7195074762568549e+002
7.0000000000006047e-003,2.7123565252937277e+002
7.2000000000006312e-003,2.7068858512057540e+002
7.4000000000006578e-003,2.7026833129101465e+002
7.6000000000006843e-003,2.6990542473463512e+002
7.8000000000007109e-003,2.6950599972064822e+002
8.0000000000005744e-003,2.6895318296196740e+002
8.2000000000004274e-003,2.6811067860641356e+002
8.4000000000002805e-003,2.6682722800546486e+002
8.6000000000001336e-003,2.6494283175375523e+002
8.7999999999999867e-003,2.6238229584336170e+002
8.9999999999998397e-003,2.5950295642470667e+002
9.1999999999996928e-003,2.5678566974976587e+002
9.3999999999995459e-003,2.5439927182735360e+002
9.5999999999993989e-003,2.5248188826108478e+002
9.7999999999992520e-003,2.5113549015318733e+002
9.9999999999991051e-003,2.5042586628733508e+002
1.0199999999998958e-002,2.5037902414344367e+002
1.0399999999998811e-002,2.5098135987441887e+002
1.0599999999998664e-002,2.5218102405052639e+002
1.0799999999998517e-002,2.5388801927686816e+002
1.0999999999998370e-002,2.5597723915111803e+002
